cpd_id,category,old_formula,new_formula,formula_changed,old_charge,new_charge,charge_changed,old_stereo_defined,new_stereo_defined,old_stereo_potential,new_stereo_potential,old_smiles,new_smiles
cpd25471,canonicalization,C4H5BrHgO,C4H5BrHgO,no,0,0,no,1,1,1,1,C/C=C/C(=O)[Hg]Br,C/C=C/[C](=O)[Hg][Br]
cpd25472,canonicalization,C2H3BrHg,C2H3BrHg,no,0,0,no,0,0,0,0,C=C[Hg]Br,C=[CH][Hg][Br]
cpd25473,canonicalization,C4H7ClHg,C4H7ClHg,no,0,0,no,1,1,1,1,C/C=C(\C)[Hg]Cl,C/C=[C](\C)[Hg][Cl]
cpd25539,canonicalization,C42H37CoN4O16,C42H37CoN4O16,no,-9,-9,no,4,4,5,5,C[C@@]1(CC(=O)[O-])C2=CC3=[N+]4C(=Cc5c(CC(=O)[O-])c(CCC(=O)[O-])c6n5[Co-2]45N2C(=Cc2c(CC(=O)[O-])c(CCC(=O)[O-])c(n25)C6)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-],C[C@@]1(CC(=O)[O-])C2=CC3=[N+]4C(=Cc5c(CC(=O)[O-])c(CCC(=O)[O-])c6[n]5[Co-2]45[N]2C(=Cc2c(CC(=O)[O-])c(CCC(=O)[O-])c([n]25)C6)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-]
cpd25541,canonicalization,C45H52CoN4O14,C45H52CoN4O14,no,-6,-6,no,8,8,10,10,CC1=C2[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])[C@]3(C)[C@H]4[C@H](CC(=O)[O-])[C@@](C)(CCC(=O)[O-])C5=[N+]4[Co-2]4(N23)[N+]2=C1[C@@](C)(CC(=O)[O-])C(CCC(=O)[O-])=C2C[C@@]1(C)C(C)=C(CCC(=O)[O-])C(=[N+]14)C5C,CC1=C2[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])[C@]3(C)[C@H]4[C@H](CC(=O)[O-])[C@@](C)(CCC(=O)[O-])C5=[N+]4[Co-2]4([N]23)[N+]2=C1[C@@](C)(CC(=O)[O-])C(CCC(=O)[O-])=C2C[C@@]1(C)C(C)=C(CCC(=O)[O-])C(=[N+]14)C5C
cpd25549,canonicalization,null,null,no,null,null,no,4,4,7,7,CC[C@H]1C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)[O-])C(=C5C(C(=O)OC)C4=O)N1~6,CC[C@H]1C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)[O-])C(=C5C(C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd25555,canonicalization,null,null,no,null,null,no,9,9,11,13,CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)[O-])[C@]2(C)N4=C(C(C)=C5N6=C(C=C7N(=C1[C@@H](CCC(N)=O)C7(C)C)~[Co+]3~6~4)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,CC1=C2[N]3[Co+]45<-[N]6=C1[C@@H](CCC(N)=O)C(C)(C)C6=CC1=[N]->4C(=C(C)C4=[N]->5[C@@](C)([C@H]3[C@H](CC(N)=O)[C@@]2(C)CCC(=O)[O-])[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]1CCC(N)=O
cpd25556,canonicalization,null,null,no,null,null,no,8,8,9,9,CC[C@H]1C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6,CC[C@H]1C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)=O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd25557,canonicalization,null,null,no,null,null,no,8,8,9,9,CC[C@H]1C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CC/C=C(\C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6,CC[C@H]1C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)=O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CC/C=C(\C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd25558,canonicalization,null,null,no,null,null,no,8,8,9,9,CC[C@H]1C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6,CC[C@H]1C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)=O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd25687,stereo_gained,C24H36O39S6,C24H36O39S6,no,-6,-6,no,19,20,20,20,O=S(=O)([O-])OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@H](O)[C@@H](OS(=O)(=O)[O-])C(O)O[C@@H]3COS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1OS(=O)(=O)[O-],O=S(=O)([O-])OC[C@H]1O[C@H](O)[C@H](OS(=O)(=O)[O-])[C@@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@H]2O[C@H](COS(=O)(=O)[O-])[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3OS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-]
cpd25742,stereo_representation_change,C27H26O14,C27H28O14,yes,-2,0,yes,9,9,9,9,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)C(=O)[C@@H](C)O[C@H]2c2c([O-])cc3oc(-c4ccc(O)c(O)c4)cc(=O)c3c2[O-])[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@H](c2c(O)cc3oc(-c4ccc(O)c(O)c4)cc(=O)c3c2O)[C@@H](O[C@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)C1=O
cpd25903,canonicalization,C16H16K3O7PS,C16H16K3O7PS,no,0,0,no,0,0,1,1,O=P(O[K])(O[K])C(CCCc1cccc(Oc2ccccc2)c1)S(=O)(=O)O[K],O=P([O][K])([O][K])C(CCCc1cccc(Oc2ccccc2)c1)S(=O)(=O)[O][K]
cpd25904,canonicalization,C19H22K3O6PS,C19H22K3O6PS,no,0,0,no,0,0,1,1,CCCc1ccc(-c2ccc(CCCC(P(=O)(O[K])O[K])S(=O)(=O)O[K])cc2)cc1,CCCc1ccc(-c2ccc(CCCC(P(=O)([O][K])[O][K])S(=O)(=O)[O][K])cc2)cc1
cpd25905,canonicalization,C16H16K3O6PS,C16H16K3O6PS,no,0,0,no,0,0,1,1,O=P(O[K])(O[K])C(CCCc1ccc(-c2ccccc2)cc1)S(=O)(=O)O[K],O=P([O][K])([O][K])C(CCCc1ccc(-c2ccccc2)cc1)S(=O)(=O)[O][K]
cpd25906,canonicalization,C16H16K4O6P2,C16H16K4O6P2,no,0,0,no,0,0,0,0,O=P(O[K])(O[K])C(CCCc1ccc(-c2ccccc2)cc1)P(=O)(O[K])O[K],O=P([O][K])([O][K])C(CCCc1ccc(-c2ccccc2)cc1)P(=O)([O][K])[O][K]
cpd26028,canonicalization,AlF3,AlF3,no,0,0,no,0,0,0,0,F[Al](F)F,[F][Al]([F])[F]
cpd26049,canonicalization,C62H91CoN13O15P,C62H91CoN13O15P,no,-3,-3,no,12,12,19,19,Cc1cc2c(cc1C)N1C=N2[Co-3]234([N]5=C6C=C7C(C)(C)[C@H](CCC(=O)N)C(=[N]27)C(=C2[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)(O)OC7[C@H](CO)O[C@H]1C7O)[C@@H](CC(=O)N)[C@H]([C@@]1(C)[C@@](C)(CC(=O)N)[C@H](CCC(=O)N)C(=[N]41)C(=C5[C@@](C)(CC(=O)N)[C@@H]6CCC(=O)N)C)N32)C)O,CC1=C2[N]3[Co-3]456([OH])<-[N]7=C1[C@@H](CCC(N)=O)C(C)(C)C7=CC1=[N]->4C(=C(C)C4=[N]->5[C@@](C)([C@H]3[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)(O)OC2C(O)[C@@H](n3c[n]->6c5cc(C)c(C)cc53)O[C@H]2CO)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]1CCC(N)=O
cpd26077,canonicalization,C6H4HgO3S,C6H4HgO3S,no,-1,-1,no,0,0,0,0,O=S(=O)([O-])c1ccc([Hg])cc1,O=S(=O)([O-])c1cc[c]([Hg])cc1
cpd26157,canonicalization,O2U,O2U,no,2,2,no,0,0,0,0,O=[U+2]=O,[O]=[U+2]=[O]
cpd26222,stereo_representation_change,C22H22N5O7,C22H22N5O7,no,-1,-1,no,1,1,2,2,Nc1nc(=O)c2cc(CN(C=O)c3ccc(C(O)[NH2+][C@H](CCC(=O)[O-])C(=O)[O-])cc3)ccc2[nH]1,Nc1nc2ccc(CN(C=O)c3ccc(C(O)N[C@@H](CCC(=O)[O-])C(=O)O)cc3)cc2c(=O)[nH]1
cpd26249,stereo_gained,C4H4NO4,C4H4NO4,no,-1,-1,no,0,2,2,2,O=C([O-])C1[NH2+]C1C(=O)[O-],O=C([O-])[C@H]1N[C@@H]1C(=O)O
cpd26253,canonicalization,AlF4,AlF4,no,-1,-1,no,0,0,0,0,F[Al-](F)(F)F,[F][Al-]([F])([F])[F]
cpd26275,stereo_gained,C7H14FN4O2,C7H14FN4O2,no,1,1,no,1,2,2,2,NC(=[NH2+])NC/C=C/C([NH3+])(CF)C(=O)[O-],NC(N)=[NH+]C/C=C/[C@@]([NH3+])(CF)C(=O)[O-]
cpd26289,canonicalization,Cl3Fe,Cl3Fe,no,0,0,no,0,0,0,0,Cl[Fe](Cl)Cl,[Cl][Fe]([Cl])[Cl]
cpd26290,canonicalization,Cl2Fe,Cl2Fe,no,0,0,no,0,0,0,0,Cl[Fe]Cl,[Cl][Fe][Cl]
cpd26295,canonicalization,C9H12ClHgN3O5,C9H12ClHgN3O5,no,0,0,no,4,4,4,4,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1[Hg]Cl,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c[c]1[Hg][Cl]
cpd26296,canonicalization,C9H12HgN3O5,C9H12HgN3O5,no,0,0,no,4,4,4,4,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1[Hg],Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c[c]1[Hg]
cpd26335,canonicalization,H3AsO6Sb2,H3AsO6Sb2,no,0,0,no,0,0,0,0,O[As]1O[Sb](O)O[Sb](O)O1,O[As]1[O][Sb]([OH])[O][Sb]([OH])[O]1
cpd26336,canonicalization,H3O6Sb3,H3O6Sb3,no,0,0,no,0,0,0,0,O[Sb]1O[Sb](O)O[Sb](O)O1,[OH][Sb]1[O][Sb]([OH])[O][Sb]([OH])[O]1
cpd26337,canonicalization,HAs2O6Sb,HAs2O6Sb,no,-2,-2,no,0,0,2,2,[O-][As]1O[As]([O-])O[Sb](O)O1,[O-][As]1O[As]([O-])[O][Sb]([OH])[O]1
cpd26384,canonicalization,H3O3Sb,H3O3Sb,no,0,0,no,0,0,0,0,O[Sb](O)O,[OH][Sb]([OH])[OH]
cpd26452,canonicalization,C22H30FeN4O13,C22H30FeN4O13,no,-3,-3,no,2,2,4,5,CC1=O~[Fe-]2345~O=C(C)N(CCCC[C@@H](C(=O)[O-])NC(=O)CC(CC(=O)N[C@H](C(=O)[O-])CCCCN1O~2)(O~3)C(=O)O~4)O~5,CC1=[O]~[Fe-]2345<-[O]=C(C)N(CCCC[C@@H](C(=O)[O-])NC(=O)CC(CC(=O)N[C@H](C(=O)[O-])CCCCN1[O]2)([O]3)C(=O)[O]4)[O]5
cpd26467,canonicalization,C72H104CoN18O14P,C72H104CoN18O14P,no,1,1,no,17,17,18,18,Cc1cc2c(cc1C)N1C=N2[Co+](N2/C/3=C(/C)\C4=N/C(=C\C5=N/C(=C(/C)\C6=N[C@@](C)([C@H]2[C@H](CC(=O)N)[C@@]3(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@@H]2[C@@H](CO)O[C@H]1[C@@H]2O)[C@@](C)(CC(=O)N)[C@@H]6CCC(=O)N)/[C@@](C)(CC(=O)N)[C@@H]5CCC(=O)N)/C(C)(C)[C@@H]4CCC(=O)N)CCCCCn1cnc2c(N)ncnc12,C/C1=C2/[N]3[Co+]([CH2]CCCCn4cnc5c(N)ncnc54)<-[n]4cn([C@H]5O[C@H](CO)[C@@H](OP(=O)(O)O[C@H](C)CNC(=O)CC[C@]2(C)[C@@H](CC(N)=O)[C@@H]3[C@]2(C)N=C(/C(C)=C3\N=C(/C=C6\N=C1[C@@H](CCC(N)=O)C6(C)C)[C@@H](CCC(N)=O)[C@]3(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O)[C@H]5O)c1cc(C)c(C)cc14
cpd26557,added,,C21H20O12,no,,0,no,,5,,5,,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
cpd27013,added,,H2S,no,,0,no,,0,,0,,S
cpd27027,canonicalization,C30H21FeN3O15,C30H21FeN3O15,no,-3,-3,no,3,3,4,4,O=C1N[C@H]2COC(=O)[C@@H]3COC(=O)[C@H](COC2=O)NC(=O)c2cccc4c2O[Fe-3]25(Oc6cccc1c6O2)(Oc1cccc(c1O5)C(=O)N3)O4,O=C1N[C@H]2COC(=O)[C@@H]3COC(=O)[C@H](COC2=O)NC(=O)c2cccc4c2[O][Fe-3]25([O]c6cccc1c6[O]2)([O]c1cccc(c1[O]5)C(=O)N3)[O]4
cpd27311,added,,H2S,no,,0,no,,0,,0,,S
cpd27457,canonicalization,null,null,no,null,null,no,0,0,3,3,C=Cc1c(C)c2n3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31n3c(c(C)c5c3C(=c3c(CCC(=O)[O-])c(C)c([nH]3~1)=C2)C(C(=O)OC)C5=O)C=4,C=Cc1c(C)c2[n]3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31<-[nH]3c(c(C)c(CCC(=O)[O-])c3=C3c5c(c(C)c([n]51)C=4)C(=O)C3C(=O)OC)=C2
cpd27646,canonicalization,NbS2,NbS2,no,0,0,no,0,0,0,0,S=[Nb]=S,[S]=[Nb]=[S]
cpd27786,canonicalization,C7H5HgO3,C7H5HgO3,no,-1,-1,no,0,0,0,0,O=C([O-])c1ccc([Hg]O)cc1,O=C([O-])c1cc[c]([Hg][OH])cc1
cpd28098,canonicalization,C20H30O,C20H30O,no,0,0,no,0,0,4,4,CC1=C(C=CC(C)=CC=CC(C)=CCO)C(C)(C)CCC1,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO
cpd31237,stereo_gained,C89H146N2O31P2,C89H146N2O31P2,no,-2,-2,no,34,35,37,37,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](OC3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O
cpd31422,canonicalization,C35H35MgN4O5,C35H35MgN4O5,no,-1,-1,no,5,5,5,5,C=Cc1c(C)c2n3c1C=C1[C@H](C)/C(=C\C)C4=Cc5c(C)c6c7n5[Mg]3(~N41)~N1C(=C2)[C@@H](C)[C@H](CCC(=O)[O-])C1=C7[C@@H](C(=O)OC)C6=O,C=Cc1c(C)c2[n]3c1C=C1[C@H](C)/C(=C\C)C4=Cc5c(C)c6c7[n]5[Mg]3(~[NH]41)~[NH]1C(=C2)[C@@H](C)[C@H](CCC(=O)[O-])C1=C7[C@@H](C(=O)OC)C6=O
cpd31445,canonicalization,C70H93CoN18O21P2,C70H93CoN18O21P2,no,-4,-4,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5cn(c8cc([O-])ccc85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5c[n](c8cc([O-])ccc85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd31453,canonicalization,C12H12NNiO9PS2,C12H12NNiO9PS2,no,-1,-1,no,4,4,4,4,O=C1S[Ni]2c3c1c[n+]([C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O)cc3C(O)=S~2,O=C1[S][Ni]2[SH]=C(O)c3c[n+]([C@@H]4O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]4O)cc1[c]32
cpd31486,canonicalization,null,null,no,null,null,no,5,5,5,5,CCc1c2c3n4c1C=c1c(CC)c(C)c5[nH]1~[Mg]41n4c(c([C@@H](C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC)c(C)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C4=C3CC2=O
cpd31508,canonicalization,C53H79CoN11O15P,C53H79CoN11O15P,no,-2,-2,no,13,13,15,15,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@@H](O)O[C@@H]5CO)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-3]364)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@@H](O)O[C@@H]5CO)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-3]364)[C@@H](CCC(N)=O)C2(C)C
cpd31509,canonicalization,null,null,no,null,null,no,3,3,3,3,CCc1c2c3n4c1C=c1c(CC(C)C)c(C)c5[nH]1~[Mg]41n4c(c(C)c([C@@H](C)O)c4C=5)C=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1,CCc1c2c3[n]4c1C=c1c(CC(C)C)c(C)c5[nH]1~[Mg]41[N]4C(=Cc6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd31659,canonicalization,null,null,no,null,null,no,2,2,6,6,CCCc1c(C=O)c2[nH]3c1=Cc1c(CC)c4c5n1[Mg]~31n3c(c(C(C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)[O-])C(=C5CC4=O)N3~1)C=2,CCCc1c(C=O)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c(C(C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2CC(=O)c4c(CC)c([n]5c42)C=c13
cpd31660,stereo_gained,C45H94NO7P,C45H94NO7P,no,0,0,no,6,7,8,8,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](COP(=O)([O-])OCC[NH3+])OCCC(C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](COP(=O)([O-])OCC[NH3+])OCC[C@](C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
cpd31674,stereo_gained,C27H28O17,C27H30O17,yes,-2,0,yes,9,10,10,10,O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc([O-])cc([O-])c12,O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
cpd31681,canonicalization,C49H59FeN4O5,C49H59FeN4O5,no,1,1,no,3,3,4,4,C=Cc1c(C)c2n3c1=Cc1c(C)c(CCC(=O)[O-])c4n1[Fe-2]31n3c(c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)c3[CH+]C3=[N+]1C(=C4)C(CCC(=O)[O-])=C3C)C=2,C=Cc1c(C)c2[n]3c1=Cc1c(C)c(CCC(=O)[O-])c4[n]1[Fe-2]31[n]3c(c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)c3[CH+]C3=[N+]1C(=C4)C(CCC(=O)[O-])=C3C)C=2
cpd31688,canonicalization,C61H85CoN12O15P,C61H85CoN12O15P,no,-1,-1,no,13,13,15,15,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@@H](Oc7ccc(C)cc7)O[C@@H]5CO)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-2]364C#N)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@@H](Oc7ccc(C)cc7)O[C@@H]5CO)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-2]364[C]#N)[C@@H](CCC(N)=O)C2(C)C
cpd31691,canonicalization,C49H59FeN4O6,C49H59FeN4O6,no,1,1,no,3,3,4,4,C=Cc1c(C)c2n3c1=Cc1c(C)c(CCC(=O)[O-])c4n1[Fe-2]31n3c(c(C)c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c3C=2)C=C2C(CO)=C(CCC(=O)[O-])C(=[N+]21)[CH+]4,C=Cc1c(C)c2[n]3c1=Cc1c(C)c(CCC(=O)[O-])c4[n]1[Fe-2]31[n]3c(c(C)c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c3C=2)C=C2C(CO)=C(CCC(=O)[O-])C(=[N+]21)[CH+]4
cpd31706,canonicalization,null,null,no,null,null,no,5,5,5,5,CCc1c2c3n4c1C=c1c(CC)c(C)c5[nH]1~[Mg]41n4c(c(C)c([C@@H](C)O)c4C=5)C=C4[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C3CC2=O)N4~1,CCc1c2c3[n]4c1C=c1c(CC)c(C)c5[nH]1~[Mg]41[N]4C(=Cc6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C4=C3CC2=O
cpd31745,canonicalization,null,null,no,null,null,no,8,8,9,9,C/C=C1/C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6,C/C=C1/C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)=O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
