ModelSEED ID	External ID	Source
rxn00537	phosphonoacetaldehyde hydrolase	name
rxn00538	Ethanolamine-phosphate phospho-lyase (deaminating)	name
rxn00538	O-phosphoethanolamine-phospholyase	name
rxn00538	O-phosphorylethanol-amine phospho-lyase	name
rxn00538	amino alcohol O-phosphate phospholyase	name
rxn00538	ethanolamine-phosphate phosphate-lyase (deaminating, acetaldehyde-forming)	name
rxn00538	ethanolamine-phosphate phosphate-lyase (deaminating; acetaldehyde-forming)	name
rxn00538	ethanolamine-phosphate phospho-lyase	name
rxn00538	ethanolamine-phosphate phospho-lyase (deaminating)	name
rxn00539	Ethanolamine ammonia-lyase	name
rxn00539	ethanolamine ammonia-lyase	name
rxn00539	ethanolamine ammonia-lyase (acetaldehyde-forming)	name
rxn00539	ethanolamine deaminase	name
rxn00540	4-hydroxy-2-ketovalerate aldolase	name
rxn00540	4-hydroxy-2-oxopentanoate aldolase	name
rxn00540	4-hydroxy-2-oxopentanoate aldolase(m-xylene)	name
rxn00540	4-hydroxy-2-oxopentanoate pyruvate-lyase	name
rxn00540	4-hydroxy-2-oxopentanoate pyruvate-lyase (acetaldehyde-forming)	name
rxn00540	4-hydroxy-2-oxovalerate aldolase	name
rxn00540	4-hydroxy-2-oxovalerate pyruvate-lyase	name
rxn00540	DmpG	name
rxn00540	HOA	name
rxn00541	L-Threonine acetaldehyde-lyase	name
rxn00541	L-threonine acetaldehyde-lyase	name
rxn00541	L-threonine acetaldehyde-lyase (glycine-forming)	name
rxn00541	L-threonine aldolase	name
rxn00541	Threonine aldolase	name
rxn00541	threonine aldolase	name
rxn00542	(S)-Lactate acetaldehyde-lyase	name
rxn00542	(S)-lactate acetaldehyde-lyase	name
rxn00542	(S)-lactate acetaldehyde-lyase (formate-forming)	name
rxn00542	lactate aldolase	name
rxn00542	lactate synthase	name
rxn00543	ALCOHOL-DEHYDROG-RXN	name
rxn00543	Alcohol dehydrogenase 1	name
rxn00543	Alcohol dehydrogenase 3	name
rxn00543	Ethanol:NAD+ oxidoreductase	name
rxn00543	alcohol dehydrogenase (ethanol)	name
rxn00543	alcohol dehydrogenase, reverse rxn (acetaldehyde -> ethanol)	name
rxn00543	ethanol dehydroganase	name
rxn00543	ethanol:NAD+ oxidoreductase	name
rxn00544	R00755	name
rxn00544	pyruvate decarboxylase, putative	name
rxn00545	ATP:D-fructose-6-phosphate 1-phosphotransferase	name
rxn00545	phosphofructokinase	name
rxn00546	D-Mannitol-1-phosphate:NAD+ 5-oxidoreductase	name
rxn00546	mannitol-1-phosphate 5-dehydrogenase	name
rxn00547	ATP:D-fructose 6-phosphotransferase	name
rxn00547	Fructokinase	name
rxn00547	hexokinase (D-fructose:ATP)	name
rxn00548	D-Fructose-6-phosphate D-erythrose-4-phosphate-lyase	name
rxn00548	D-fructose-6-phosphate D-erythrose-4-phosphate-lyase (adding phosphate; acetyl-phosphate-forming)	name
rxn00549	D-Fructose-1,6-bisphosphate 1-phosphohydrolase	name
rxn00549	FBP	name
rxn00549	fructose-1,6-bisphosphatase	name
rxn00549	fructose-1,6-bisphosphatase, putative / D-fructose-1,6-bisphosphate 1-phosphohydrolase, putative / FBPase, putative	name
rxn00549	fructose-bisphosphatase	name
rxn00550	Fructose-2,6-bisphosphatase	name
rxn00550	Fructose-2,6-bisphosphate 2-phosphatase	name
rxn00550	beta-D-fructose-2,6-bisphosphate 2-phosphohydrolase	name
rxn00551	Pyrophosphate:D-fructose-6-phosphate 1-phosphotransferase	name
rxn00551	diphosphate:D-fructose-6-phosphate 1-phosphotransferase	name
rxn00552	D-Glucosamine-6-phosphate ketol-isomerase(deaminating)	name
rxn00552	D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing)	name
rxn00552	D-glucosamine-6-phosphate ketol-isomerase(deaminating)	name
rxn00552	glucosamine-6-P isomerase	name
rxn00552	glucosamine-6-phosphate deaminase	name
rxn00553	UDP-glucose:D-fructose-6-phosphate 2-alpha-D-glucosyltransferase	name
rxn00553	UDPglucose:D-fructose-6-phosphate 2-alpha-D-glucosyltransferase	name
rxn00554	CTP:D-fructose-6-phosphate 1-phosphotransferase	name
rxn00555	GF6PTA	name
rxn00555	Glucosamine--fructose-6-phosphate aminotransferase (isomerizing)	name
rxn00555	L-Glutamine:D-fructose-6-phosphate aminotransferase (hexose	name
rxn00555	L-glutamine:D-fructose-6-phosphate aminotransferase (hexose isomerizing)	name
rxn00555	L-glutamine:D-fructose-6-phosphate isomerase (deaminating)	name
rxn00555	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)	name
rxn00555	glutamine-fructose-6-phosphate transaminase	name
rxn00555	glutamine-fructose-6-phosphatetransaminase	name
rxn00555	isomerizing)	name
rxn00556	UTP:D-fructose-6-phosphate 1-phosphotransferase	name
rxn00557	ITP:D-fructose-6-phosphate 1-phosphotransferase	name
rxn00558	D-Glucose-6-phosphate ketol-isomerase	name
rxn00558	D-glucose-6-phosphate aldose-ketose-isomerase	name
rxn00558	PGI	name
rxn00558	glucose-6-phosphate isomerase	name
rxn00558	glucose-6-phosphateisomerase	name
rxn00559	D-Mannose-6-phosphate ketol-isomerase	name
rxn00559	D-mannose-6-phosphate aldose-ketose-isomerase	name
rxn00559	MAN6PI	name
rxn00559	Mannose-6-phosphate isomerase	name
rxn00559	mannose-6-phosphate isomerase	name
rxn00559	mannose-6-phosphateisomerase	name
rxn00560	Urea:carbon-dioxide ligase (ADP-forming)	name
rxn00560	urea carboxylase	name
rxn00561	Guanidinoacetate amidohydrolase	name
rxn00561	glycocyaminase	name
rxn00561	guanidinoacetase	name
rxn00561	guanidinoacetate amidinohydrolase	name
rxn00562	(-)-Ureidoglycolate urea-lyase	name
rxn00562	(S)-ureidoglycolate urea-lyase	name
rxn00562	(S)-ureidoglycolate urea-lyase (glyoxylate-forming)	name
rxn00562	ureidoglycolase	name
rxn00562	ureidoglycolatase	name
rxn00562	ureidoglycolate hydrolase	name
rxn00562	ureidoglycolate lyase	name
rxn00563	N-Amidino-L-aspartate amidinohydrolase	name
rxn00563	N-amidino-L-aspartate amidinohydrolase	name
rxn00563	amidinoaspartase	name
rxn00563	amidinoaspartic amidinohydrolase	name
rxn00564	Urea hydro-lyase	name
rxn00564	cyanamide hydratase	name
rxn00564	urea hydro-lyase	name
rxn00564	urea hydro-lyase (cyanamide-forming)	name
rxn00565	Sulfur:oxygen oxidoreductase	name
rxn00565	sulfur dioxygenase	name
rxn00566	Cysteine Desulfhydrase	name
rxn00566	L-Cysteine L-homocysteine-lyase (deaminating)	name
rxn00566	L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)	name
rxn00566	LCYSDESULF-RXN	name
rxn00566	Tryptophanase (L-cysteine)	name
rxn00566	cystathionine beta-lyase	name
rxn00567	nitric-oxide:ferricytochrome-c oxidoreductase	name
rxn00567	nitrite reductase (NO-forming)	name
rxn00568	NIRBD-RXN	name
rxn00568	Nitrite reductase (NAD(P)H)	name
rxn00568	nitrite Reductase (NADH)	name
rxn00568	nitrite reductase (nad(p)h)	name
rxn00569	Nitrite reductase (NAD(P)H)	name
rxn00569	ammonia:NADP+ oxidoreductase	name
rxn00569	nitrite Reductase (NADPH)	name
rxn00570	HAO (ambiguous	name
rxn00570	Hydroxylamine:oxygen oxidoreductase	name
rxn00570	cf. EC 1.7.99.8, hydroxylamine oxidoreductase)	name
rxn00570	hydroxylamine oxidase	name
rxn00570	hydroxylamine oxidoreductase (ambiguous	name
rxn00570	hydroxylamine:oxygen oxidoreductase	name
rxn00571	NADH-dependent nitrate reductase	name
rxn00571	NADH-nitrate reductase	name
rxn00571	NADH2:nitrate oxidoreductase	name
rxn00571	NADH:nitrate oxidoreductase	name
rxn00571	NITRATE-REDUCTASE-NADH-RXN	name
rxn00571	Nitrate Reductase	name
rxn00571	assimilatory NADH: nitrate reductase	name
rxn00571	assimilatory nitrate reductase	name
rxn00571	nitrate reductase (NADH)	name
rxn00571	nitrate reductase (NADH2)	name
rxn00571	nitrite:NAD+ oxidoreductase	name
rxn00572	NADPH-nitrate reductase	name
rxn00572	NADPH2:nitrate oxidoreductase	name
rxn00572	NADPH:nitrate oxidoreductase	name
rxn00572	NADPH:nitrate reductase	name
rxn00572	Nitrate reductase (NADPH)	name
rxn00572	assimilatory NADPH-nitrate reductase	name
rxn00572	assimilatory nitrate reductase	name
rxn00572	assimilatory reduced nicotinamide adenine dinucleotide phosphate-nitrate reductase	name
rxn00572	nitrate reductase (NADPH)	name
rxn00572	nitrate reductase (NADPH2)	name
rxn00572	nitrite:NADP+ oxidoreductase	name
rxn00572	triphosphopyridine nucleotide-nitrate reductase	name
rxn00573	Nitroethane oxidase	name
rxn00573	Nitroethane reductase	name
rxn00573	Nitroethane:oxygen oxidoreductase	name
rxn00575	Invertase 2	name
rxn00575	R06087	name
rxn00575	alpha-D-Glucoside glucohydrolase	name
rxn00575	alpha-glucosidase	name
rxn00575	alpha-glucoside glucohydrolase	name
rxn00575	sucrose glucohydrolase	name
rxn00575	sucrose hydrolyzing enxyme	name
rxn00575	sucrose hydrolyzing enzyme	name
rxn00577	Sucrose:orthophosphate alpha-D-glucosyltransferase	name
rxn00577	sucrose:phosphate alpha-D-glucosyltransferase	name
rxn00578	R06211	name
rxn00578	SPP	name
rxn00578	SUCROSE-PHOSPHATASE-RXN	name
rxn00578	Sucrose-6-phosphate phosphohydrolase	name
rxn00578	Sucrose-phosphatase	name
rxn00578	sucrose 6-phosphate hydrolase	name
rxn00578	sucrose-6-phosphatase (incorrect)	name
rxn00578	sucrose-6-phosphate phosphatase	name
rxn00578	sucrose-6F-phosphate phosphohydrolase	name
rxn00578	sucrose-phosphatase (incorrect)	name
rxn00578	sucrose-phosphate hydrolase	name
rxn00578	sucrose-phosphate phosphatase	name
rxn00578	sucrose-phosphate phosphohydrolase	name
rxn00579	SUCROSE-SYNTHASE-RXN	name
rxn00579	Sucrose synthase	name
rxn00579	UDP-glucose:D-fructose 2-alpha-D-glucosyltransferase	name
rxn00579	UDPglucose:D-fructose 2-alpha-D-glucosyltransferase	name
rxn00580	R06233	name
rxn00580	Sucrose:(acceptor) 3-oxidoreductase	name
rxn00581	UDP-alpha-D-galactose:sucrose 6F-alpha-D-galactosyltransferase	name
rxn00581	UDP-galactose:sucrose 6F-alpha-D-galactosyltransferase	name
rxn00581	UDPgalactose:sucrose 6F-alpha-D-galactosyltransferase	name
rxn00581	UDPgalactose:sucrose 6fru-alpha-galactosyltransferase	name
rxn00581	sucrose 6F-alpha-galactosyltransferase	name
rxn00581	sucrose 6F-alpha-galactotransferase	name
rxn00581	uridine diphosphogalactose-sucrose 6F-alpha-galactosyltransferase	name
rxn00582	R06217	name
rxn00582	Sucrose glucosylmutase	name
rxn00582	isomaltulose synthase	name
rxn00582	isomaltulose synthetase	name
rxn00582	sucrose alpha-glucosyltransferase	name
rxn00582	sucrose glucosylmutase	name
rxn00582	trehalulose synthase	name
rxn00583	cis-1,2-dihydrobenzene-1,2-diol dehydrogenase	name
rxn00583	cis-1,2-dihydrobenzene-1,2-diol:NAD+ oxidoreductase	name
rxn00583	cis-1,2-dihydrocyclohexa-3,5-diene (nicotinamide adenine dinucleotide) oxidoreductase,	name
rxn00583	cis-benzene glycol dehydrogenase	name
rxn00584	(1R,6R)-1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate:NAD+ oxidoreductase (decarboxylating)	name
rxn00584	(1R,6S)-1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate:NAD+ oxidoreductase (decarboxylating)	name
rxn00584	1,2-dihydrodihydroxybenzoate dehydrogenase	name
rxn00584	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase	name
rxn00584	2-hydro-1,2-dihydroxybenzoate dehydrogenase	name
rxn00584	3,5-cyclohexadiene-1,2-diol-1-carboxylate dehydrogenase	name
rxn00584	3,5-cyclohexadiene-1,2-diol-1-carboxylic acid dehydrogenase	name
rxn00584	DHBDH	name
rxn00584	cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate dehydrogenase	name
rxn00584	cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate:NAD+	name
rxn00584	cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate:NAD+ oxidoreductase	name
rxn00584	dihydrodihydroxybenzoate dehydrogenase	name
rxn00585	dihydrodiol dehydrogenase	name
rxn00585	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase	name
rxn00585	trans-1,2-dihydrobenzene-1,2-diol:NADP+ oxidoreductase	name
rxn00586	phenol 2-monooxygenase	name
rxn00586	phenol hydroxylase	name
rxn00586	phenol o-hydroxylase	name
rxn00586	phenol,NADPH:oxogen oxidoreductase (2-hydroxylating)	name
rxn00586	phenol,NADPH:oxygen oxidoreductase (2-hydroxylating)	name
rxn00587	2,3-pyrocatechase	name
rxn00587	Catechol:oxygen 2,3-oxidoreductase (decyclizing)	name
rxn00587	Catechol:oxygen 2,3-oxidoreductase(decyclizing)	name
rxn00587	catechol 2,3-dioxygenase	name
rxn00587	catechol 2,3-oxygenase	name
rxn00587	catechol oxygenase	name
rxn00587	catechol:oxygen 2,3-oxidoreductase (decyclizing)	name
rxn00587	metapyrocatechase	name
rxn00587	pyrocatechol 2,3-dioxygenase	name
rxn00588	1,2-pyrocatechase	name
rxn00588	CD I	name
rxn00588	CD II	name
rxn00588	Catechol:oxygen 1,2-oxidoreductase(decyclizing)	name
rxn00588	catechase	name
rxn00588	catechol 1,2-dioxygenase	name
rxn00588	catechol 1,2-oxygenase	name
rxn00588	catechol dioxygenase	name
rxn00588	catechol-oxygen 1,2-oxidoreductase	name
rxn00588	catechol:oxygen 1,2-oxidoreductase	name
rxn00588	pyrocatechase	name
rxn00588	pyrocatechol 1,2-dioxygenase	name
rxn00589	R_salicylate_NADH_oxygen_oxidoreductase_1_hydroxylating__decarboxylating_	name
rxn00589	salicylate 1-hydroxylase	name
rxn00589	salicylate 1-monooxygenase	name
rxn00589	salicylate hydroxylase	name
rxn00589	salicylate hydroxylase (decarboxylating)	name
rxn00589	salicylate monooxygenase	name
rxn00589	salicylate,NADH:oxygen oxidoreductase (1-hydroxylating,	name
rxn00589	salicylate,NADH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)	name
rxn00590	Benzoate,NADH:oxygen oxidoreductase (1,2-hydroxylating,	name
rxn00590	decarboxylating)	name
rxn00591	(decarboxylating)	name
rxn00591	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate:NAD+ oxidoreductase	name
rxn00592	2,3-Dihydroxybenzoate carboxy-lyase	name
rxn00592	2,3-dihydroxybenzoate carboxy-lyase	name
rxn00592	2,3-dihydroxybenzoate carboxy-lyase (catechol-forming)	name
rxn00592	o-pyrocatechuate decarboxylase	name
rxn00593	3,4-dihydrobenzoate decarboxylase	name
rxn00593	3,4-dihydroxybenzoate carboxy-lyase (catechol-forming)	name
rxn00593	Protocatechuate carboxy-lyase	name
rxn00593	protocatechuate carboxy-lyase	name
rxn00593	protocatechuate decarboxylase	name
rxn00594	Anthranilate,NADH:oxygen oxidoreductase (1,2-hydroxylating,	name
rxn00594	Anthranilate,NADH:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)	name
rxn00594	anthranilate 1,2-dioxygenase (deaminating, decarboxylating)	name
rxn00594	anthranilate hydroxylase	name
rxn00594	anthranilate,NAD(P)H:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)	name
rxn00594	anthranilic acid hydroxylase	name
rxn00594	anthranilic hydroxylase	name
rxn00594	deaminating, decarboxylating)	name
rxn00595	Anthranilate,NADPH:oxygen oxidoreductase (1,2-hydroxylating,	name
rxn00595	Anthranilate,NADPH:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)	name
rxn00595	anthranilate 1,2-dioxygenase (deaminating, decarboxylating)	name
rxn00595	anthranilate hydroxylase	name
rxn00595	anthranilate,NAD(P)H:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)	name
rxn00595	anthranilate,NADPH:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)	name
rxn00595	anthranilic acid hydroxylase	name
rxn00595	anthranilic hydroxylase	name
rxn00595	deaminating, decarboxylating)	name
rxn00596	S-Adenosyl-L-methionine:catechol O-methyltransferase	name
rxn00596	S-adenosyl-L-methionine:catechol O-methyltransferase	name
rxn00596	catecho O-methyltransferase	name
rxn00597	2-nitrophenol 2-monooxygenase	name
rxn00597	2-nitrophenol oxygenase	name
rxn00597	2-nitrophenol,NADPH:oxygen 2-oxidoreductase (2-hydroxylating,	name
rxn00597	2-nitrophenol,NADPH:oxygen 2-oxidoreductase (2-hydroxylating, nitrite-forming)	name
rxn00597	nitrite-forming)	name
rxn00597	nitrophenol oxygenase	name
rxn00598	3-oxoadipyl-CoA thiolase	name
rxn00598	Succinyl-CoA:acetyl-CoA C-acyltransferase	name
rxn00598	beta-ketoadipyl coa thiolase	name
rxn00598	beta-ketoadipyl-CoA thiolase	name
rxn00598	succinyl-CoA:acetyl-CoA C-succinyltransferase	name
rxn00599	5-aminolevulinate synthase	name
rxn00599	5-aminolevulinate synthetase	name
rxn00599	5-aminolevulinic acid synthetase	name
rxn00599	ALA synthase	name
rxn00599	ALA synthetase	name
rxn00599	ALAS	name
rxn00599	alpha-aminolevulinic acid synthase	name
rxn00599	aminolevulinate synthase	name
rxn00599	aminolevulinate synthetase	name
rxn00599	aminolevulinic acid synthase	name
rxn00599	aminolevulinic acid synthetase	name
rxn00599	aminolevulinic synthetase	name
rxn00599	delta-aminolevulinate synthase	name
rxn00599	delta-aminolevulinate synthetase	name
rxn00599	delta-aminolevulinic acid synthase	name
rxn00599	delta-aminolevulinic acid synthetase	name
rxn00599	delta-aminolevulinic synthetase	name
rxn00599	succinyl-CoA:glycine C-succinyltransferase (decarboxylating)	name
rxn00600	Succinyl-CoA:glycine C-succinyl-transferase(decarboxylating)	name
rxn00601	AOST	name
rxn00601	AST	name
rxn00601	Arginine succinyltransferase	name
rxn00601	AstA	name
rxn00601	arginine N-succinyltransferase	name
rxn00601	arginine and ornithine N2-succinyltransferase	name
rxn00601	arginine n-succinyltransferase	name
rxn00601	arginine succinyltransferase	name
rxn00601	succinyl-CoA:L-arginine 2-N-succinyltransferase	name
rxn00601	succinyl-CoA:L-arginine N2-succinyltransferase	name
rxn00602	(R)-2-methyl-3-oxopropanoyl-CoA CoA-carbonylmutase [incorrect]	name
rxn00602	(R)-Methylmalonyl-CoA CoA-carbonylmutase	name
rxn00602	(R)-methylmalonyl-CoA CoA-carbonylmutase	name
rxn00602	(S)-methylmalonyl-CoA mutase	name
rxn00602	Methylmalonyl-CoA mutase	name
rxn00602	methylmalonyl coenzyme A carbonylmutase	name
rxn00602	methylmalonyl coenzyme A mutase	name
rxn00602	methylmalonyl-CoA CoA-carbonyl mutase	name
rxn00602	methylmalonyl-CoA mutase	name
rxn00603	D-Sorbitol 6-phosphate:NADP+ 1-oxidoreductase	name
rxn00604	D-Glucose-6-phosphate:NADP+ 1-oxoreductase	name
rxn00604	D-glucose-6-phosphate:NADP+ 1-oxidoreductase	name
rxn00604	G6PDH2	name
rxn00604	Glucose-6-phosphate 1-dehydrogenase	name
rxn00604	glucose 6-phosphate dehydrogenase	name
rxn00604	glucose6-phosphatedehydrogenase	name
rxn00605	UDP-glucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase	name
rxn00605	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	name
rxn00606	R06113	name
rxn00606	alpha,alpha-Trehalose-6-phosphate phosphoglucohydrolase	name
rxn00606	trehalose-6-phosphate hydrolase	name
rxn00607	Maltose-6'-phosphate 6-phosphoglucohydrolase	name
rxn00607	R06115	name
rxn00608	6-Phospho-beta-D-glucosyl-(1,4)-D-gluxose glucohydrolase	name
rxn00608	6-phospho-beta-D-glucosyl-(1->4)-D-glucose 6-phosphoglucohydrolase	name
rxn00608	6-phospho-beta-glucosidase	name
rxn00609	1L-myo-Inositol-1-phosphate lyase (isomerizing)	name
rxn00609	myo-Inositol-1-phosphate synthase	name
rxn00610	(DL)-glycerol-3-phosphatase 2	name
rxn00610	Glycerol-3-phosphate phosphohydrolase	name
rxn00610	glycerol-3-phosphatase	name
rxn00610	sn-glycerol-3-phosphate phosphohydrolase	name
rxn00611	1.1.1.8-RXN	name
rxn00611	G3PD1	name
rxn00611	Glycerol-3-phosphate dehydrogenase [NAD+] 1	name
rxn00611	Glycerophosphate dehydrogenase (NAD)	name
rxn00611	L-alpha-glycerol phosphate dehydrogenase	name
rxn00611	L-alpha-glycerophosphate dehydrogenase	name
rxn00611	L-glycerol phosphate dehydrogenase	name
rxn00611	L-glycerol-3-phosphate dehydrogenase (ambiguous)	name
rxn00611	L-glycerophosphate dehydrogenase (ambiguous)	name
rxn00611	NAD+-L-glycerol-3-phosphate dehydrogenase	name
rxn00611	NAD+-alpha-glycerophosphate dehydrogenase	name
rxn00611	NAD+-dependent glycerol phosphate dehydrogenase	name
rxn00611	NAD+-dependent glycerol-3-phosphate dehydrogenase	name
rxn00611	NAD+-linked glycerol 3-phosphate dehydrogenase	name
rxn00611	NAD-dependent glycerol phosphate dehydrogenase	name
rxn00611	NAD-dependent glycerol-3-phosphate dehydrogenase	name
rxn00611	NADH-dihydroxyacetone phosphate reductase	name
rxn00611	alpha-glycerol phosphate dehydrogenase (NAD+)	name
rxn00611	alpha-glycerophosphate dehydrogenase (NAD+)	name
rxn00611	glycerol 1-phosphate dehydrogenase	name
rxn00611	glycerol phosphate dehydrogenase (NAD+)	name
rxn00611	glycerol-3-phosphate dehydrogenase (NAD)	name
rxn00611	glycerol-3-phosphate dehydrogenase (NAD+)	name
rxn00611	glycerol-3-phosphatedehydrogenase-NAD	name
rxn00611	glycerophosphate dehydrogenase (NAD+)	name
rxn00611	hydroglycerophosphate dehydrogenase	name
rxn00611	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	name
rxn00611	sn-glycerol-3-phosphate:NAD+ 2-oxidoreductase	name
rxn00612	G3PD2	name
rxn00612	Glycerol-3-phosphate dehydrogenase (NAD(P)+)-(NADP)	name
rxn00612	L-glycerol-3-phosphate:NAD(P) oxidoreductase	name
rxn00612	NAD(P)H-dependent dihydroxyacetone-phosphate reductase	name
rxn00612	glycerol 3-phosphate dehydrogenase (NADP)	name
rxn00612	glycerol phosphate dehydrogenase (nicotinamide adenine dinucleotide (phosphate))	name
rxn00612	glycerol-3-phosphate dehydrogenase (NADP)	name
rxn00612	glycerol-3-phosphate dehydrogenase (nad(p)+)	name
rxn00612	glycerol-3-phosphate dehydrogenase [NAD(P)+]	name
rxn00612	glycerol-3-phosphate dehydrogenase [NAD(P)]	name
rxn00612	glycerol-3-phosphatedehydrogenase-NADP	name
rxn00612	sn-Glycerol-3-phosphate:NADP+ 2-oxidoreductase	name
rxn00612	sn-glycerol-3-phosphate:NAD(P)+ 2-oxidoreductase	name
rxn00613	L-glycerol 3-phosphate:NADP+ oxidoreductase	name
rxn00613	NADP-specific glycerol 3-phosphate 1-dehydrogenase	name
rxn00613	NADPH-dependent glycerin-3-phosphate dehydrogenase	name
rxn00613	glycerin-3-phosphate dehydrogenase	name
rxn00613	glycerol phosphate (nicotinamide adenine dinucleotide phosphate) dehydrogenase	name
rxn00613	glycerol-3-phosphate 1-dehydrogenase (NADP+)	name
rxn00613	sn-glycerol-3-phosphate:NADP+ 1-oxidoreductase	name
rxn00614	L-alpha-glycerol-3-phosphate oxidase	name
rxn00614	L-alpha-glycerophosphate oxidase	name
rxn00614	alpha-glycerophosphate oxidase	name
rxn00614	glycerol phosphate oxidase	name
rxn00614	glycerol-1-phosphate oxidase	name
rxn00614	glycerol-3-phosphate oxidase	name
rxn00614	sn-Glycerol-3-phosphate:oxygen 2-oxidoreductase	name
rxn00614	sn-glycerol-3-phosphate:oxygen 2-oxidoreductase	name
rxn00615	ATP:glycerol 3-phosphotransferase	name
rxn00615	ATP:glycerol-3-phosphotransferase	name
rxn00615	GK	name
rxn00615	GLYK	name
rxn00615	Glycerol kinase	name
rxn00615	glyceric kinase	name
rxn00615	glycerokinase	name
rxn00615	glycerol kinase	name
rxn00615	glycerol kinase (phosphorylating)	name
rxn00615	glycerol kinase (reversible)	name
rxn00615	glycerolkinase	name
rxn00616	RXN-6841	name
rxn00616	glycerol-3-phosphate dehydrogenase (FAD)	name
rxn00616	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	name
rxn00617	sn-Glycerol-3-phosphate:D-glucose 6-phosphotransferase	name
rxn00618	FPS	name
rxn00618	UDP-alpha-D-galactose:sn-glycerol-3-phosphate 2-alpha-D-galactosyltransferase	name
rxn00618	UDP-galactose, sn-3-glycerol phosphate:1->2'	name
rxn00618	UDP-galactose:sn-glycerol-3-phosphate 2-alpha-D-galactosyltransferase	name
rxn00618	UDP-galactose:sn-glycerol-3-phosphate-2-D-galactosyl transferase	name
rxn00618	UDPgalactose:sn-glycerol-3-phosphate 2-alpha-D-galactosyltransferase	name
rxn00618	floridoside phosphate synthase	name
rxn00618	floridoside phosphate synthetase	name
rxn00618	floridoside-phosphate synthase	name
rxn00618	galactosyltransferase	name
rxn00618	sn-glycerol-3-phosphate 2-alpha-galactosyltransferase	name
rxn00619	UDP-Gal:sn-glycero-3-phosphoric acid 1-alpha-galactosyl-transferase	name
rxn00619	UDP-alpha-D-galactose:sn-glycerol-3-phosphate 1-alpha-D-galactosyltransferase	name
rxn00619	UDP-galactose:sn-glycerol-3-phosphate 1-alpha-D-galactosyltransferase	name
rxn00619	UDPgalactose:sn-glycerol-3-phosphate 1-alpha-D-galactosyltransferase	name
rxn00619	UDPgalactose:sn-glycerol-3-phosphate alpha-D-galactosyltransferase	name
rxn00619	glycerol 3-phosphate 1alpha-galactosyltransferase	name
rxn00619	isofloridoside-phosphate synthase	name
rxn00619	sn-glycerol-3-phosphate 1-galactosyltransferase	name
rxn00619	uridine diphosphogalactose-glycerol phosphate galactosyltransferase	name
rxn00620	CDP-glycerol diphosphatase	name
rxn00620	CDP-glycerol phosphoglycerohydrolase	name
rxn00620	CDP-glycerol pyrophosphatase	name
rxn00620	CDPglycerol phosphoglycerohydrolase	name
rxn00620	cytidine diphosphoglycerol pyrophosphatase	name
rxn00621	CDP-glycerol pyrophosphorylase	name
rxn00621	CTP:glycerol 3-phosphate cytidylyltransferase	name
rxn00621	CTP:sn-glycerol-3-phosphate cytidylyltransferase	name
rxn00621	Gro-PCT	name
rxn00621	cytidine diphosphate glycerol pyrophosphorylase	name
rxn00621	cytidine diphosphoglycerol pyrophosphorylase	name
rxn00621	glycerol-3-phosphate cytidylyltransferase	name
rxn00622	Glycerophosphodiester glycerophosphohydrolase	name
rxn00623	H2S-NADP oxidoreductase	name
rxn00623	NADPH-dependent sulfite reductase	name
rxn00623	NADPH-sulfite reductase	name
rxn00623	SULR	name
rxn00623	Sulfite reductase [NADPH] subunit beta	name
rxn00623	hydrogen-sulfide:NADP+ oxidoreductase	name
rxn00623	sulfite (reduced nicotinamide adenine dinucleotide phosphate) reductase	name
rxn00623	sulfite reductase (NADPH)	name
rxn00623	sulfite reductase (NADPH2)	name
rxn00623	sulfite reductase (nadph)	name
rxn00623	sulfitereductase-NADPH2	name
rxn00624	3-Sulfino-L-alanine 4-carboxy-lyase	name
rxn00624	L-cysteine sulfinic acid desulfurase	name
rxn00625	R00864	name
rxn00625	Thiosulfate formation, spontaneous	name
rxn00626	D-Mannitol:ferricytochrome-c 2-oxidoreductase	name
rxn00627	ATP:D-fructose 1-phosphotransferase	name
rxn00629	5-keto-D-fructose reductase (NADP+)	name
rxn00629	5-ketofructose reductase (NADP)	name
rxn00629	ATP:N-acetyl-D-glucosamine 6-phosphotransferase	name
