ModelSEED ID	External ID	Source
rxn13642	GAMAN6Ptex	BiGG
rxn13642	U221	BiGG
rxn13642	GAM6Pt6_2pp	iAF1260
rxn13642	GAMAN6Ptex	iAF1260
rxn13642	U221	iIN800
rxn13642	GAM6Pt6_2pp	iMA945
rxn13642	GAMAN6Ptex	iMA945
rxn13642	GAM6Pt	iMM904
rxn13642	GAM6Pt	iND750
rxn13642	GAM6Pt	iYO844
rxn13642	MNXR100031	metanetx.reaction
rxn13643	GLCS1	iMO1053-PAO1
rxn13643	MNXR100223	metanetx.reaction
rxn13644	MAN6Pt6_2pp	BiGG
rxn13644	MAN6Ptex	BiGG
rxn13644	MAN6Pt6_2pp	iAF1260
rxn13644	MAN6Ptex	iAF1260
rxn13644	MAN6Pt6_2pp	iMA945
rxn13644	MAN6Ptex	iMA945
rxn13644	MNXR138578	metanetx.reaction
rxn13645	MPTG	BiGG
rxn13645	MPTG	iAF1260
rxn13645	MPTG	iGT196
rxn13645	MPTG	iMA945
rxn13645	MNXR137604	metanetx.reaction
rxn13646	MNXR124112	metanetx.reaction
rxn13647	NTRIR3pp	BiGG
rxn13647	NTRIR3pp	iAF1260
rxn13647	NTRIR3pp	iMA945
rxn13647	MNXR137605	metanetx.reaction
rxn13648	NTRIR4pp	BiGG
rxn13648	NTRIR4pp	iAF1260
rxn13648	NTRIR4pp	iMA945
rxn13648	MNXR137606	metanetx.reaction
rxn13650	MNXR137607	metanetx.reaction
rxn13651	MNXR137608	metanetx.reaction
rxn13652	AACPS12	BiGG
rxn13652	AACPS12	iRR1083
rxn13652	AACPS12	iSO783
rxn13652	MNXR137609	metanetx.reaction
rxn13653	AACPS13	BiGG
rxn13653	AACPS13	iSO783
rxn13653	MNXR137610	metanetx.reaction
rxn13654	AACPS14	BiGG
rxn13654	AACPS14	iSO783
rxn13654	MNXR137611	metanetx.reaction
rxn13655	AACPS15	BiGG
rxn13655	AACPS15	iSO783
rxn13655	MNXR137612	metanetx.reaction
rxn13656	MNXR137613	metanetx.reaction
rxn13657	MNXR137614	metanetx.reaction
rxn13658	MNXR137615	metanetx.reaction
rxn13659	ACOAD8	BiGG
rxn13659	ACOAD8	iMO1056
rxn13659	ACOAD8	iSO783
rxn13659	MNXR137616	metanetx.reaction
rxn13660	ALA_Dt4	BiGG
rxn13660	ALA_Dt4	iSO783
rxn13660	MNXR137617	metanetx.reaction
rxn13661	AMMQT7_2	BiGG
rxn13661	AMMQT7_2	iSO783
rxn13661	MNXR137618	metanetx.reaction
rxn13662	AMMQT7_3	BiGG
rxn13662	AMMQT7_3	iSO783
rxn13662	MNXR137619	metanetx.reaction
rxn13664	ASPO8	BiGG
rxn13664	ASPO8	iMO1056
rxn13664	ASPO8	iSO783
rxn13664	MNXR138844	metanetx.reaction
rxn13666	C130ISN	BiGG
rxn13666	rxn13666	BiGG
rxn13666	rxn13666	iAF1260
rxn13666	C130ISN	iSO783
rxn13666	MNXR137621	metanetx.reaction
rxn13667	C140ISN	BiGG
rxn13667	C140ISN	iSO783
rxn13667	MNXR137622	metanetx.reaction
rxn13668	C150ISN	BiGG
rxn13668	C150ISN	iSO783
rxn13668	MNXR137623	metanetx.reaction
rxn13669	C150SN	BiGG
rxn13669	C150SN	iSO783
rxn13669	MNXR137624	metanetx.reaction
rxn13670	C151SN	BiGG
rxn13670	C151SN	iSO783
rxn13670	MNXR137625	metanetx.reaction
rxn13671	C160ISN	BiGG
rxn13671	C160ISN	iSO783
rxn13671	MNXR137626	metanetx.reaction
rxn13672	C170ISN	BiGG
rxn13672	C170ISN	iSO783
rxn13672	MNXR137627	metanetx.reaction
rxn13673	C170SN	BiGG
rxn13673	C170SN	iSO783
rxn13673	MNXR137628	metanetx.reaction
rxn13674	C171SN	BiGG
rxn13674	C171SN	iSO783
rxn13674	MNXR137629	metanetx.reaction
rxn13675	C50SN	BiGG
rxn13675	C50SN	iSO783
rxn13675	MNXR137630	metanetx.reaction
rxn13676	C60ISN	BiGG
rxn13676	C60ISN	iSO783
rxn13676	MNXR137631	metanetx.reaction
rxn13677	C70ISN	BiGG
rxn13677	C70ISN	iSO783
rxn13677	MNXR137632	metanetx.reaction
rxn13678	CBLTR3	BiGG
rxn13678	CBLTR3	iSO783
rxn13678	MNXR137633	metanetx.reaction
rxn13679	CBLTR4	BiGG
rxn13679	CBLTR4	iSO783
rxn13679	MNXR137634	metanetx.reaction
rxn13680	CKDOAS	BiGG
rxn13680	CKDOAS	iSO783
rxn13680	MNXR137635	metanetx.reaction
rxn13681	COBALT2t3pp	BiGG
rxn13681	COBALTt	BiGG
rxn13681	COBALTt3	BiGG
rxn13681	TRANS-RXNBWI-115525	MaizeCyc
rxn13681	COBALT2t3pp	iAF1260
rxn13681	COBALT2t3pp	iMA945
rxn13681	COBALTt	iMO1053-PAO1
rxn13681	COBALTt	iMO1056
rxn13681	COBALTt3	iSO783
rxn13681	MNXR96820	metanetx.reaction
rxn13682	CPPPGOAN	BiGG
rxn13682	CPPPGOAN	iMO1053-PAO1
rxn13682	CPPPGOAN	iMO1056
rxn13682	CPPPGOAN	iSO783
rxn13682	MNXR137636	metanetx.reaction
rxn13683	CRMR	BiGG
rxn13683	CRMR	iSO783
rxn13683	MNXR137637	metanetx.reaction
rxn13684	CRMR2	BiGG
rxn13684	CRMR2	iSO783
rxn13684	MNXR137638	metanetx.reaction
rxn13685	CRMR3	BiGG
rxn13685	CRMR3	iSO783
rxn13685	MNXR137639	metanetx.reaction
rxn13686	CRO4t6	BiGG
rxn13686	CRO4t6	iSO783
rxn13686	MNXR137640	metanetx.reaction
rxn13687	CYCPOe	BiGG
rxn13687	CYCPOe	iSO783
rxn13687	MNXR142537	metanetx.reaction
rxn13688	CYOO2	BiGG
rxn13688	CYOO3_2	BiGG
rxn13688	CYOO3_2	iMO1053-PAO1
rxn13688	CYOO3_2	iMO1056
rxn13688	CYOO2	iSO783
rxn13688	MNXR138189	metanetx.reaction
rxn13689	CYOR7	iSO783
rxn13689	MNXR142538	metanetx.reaction
rxn13690	DHORD4i	BiGG
rxn13690	DHORD4i	iSO783
rxn13690	MNXR137644	metanetx.reaction
rxn13691	DHORD8	iSO783
rxn13691	MNXR137645	metanetx.reaction
rxn13692	DMSOR3e	iSO783
rxn13692	MNXR137646	metanetx.reaction
rxn13693	DMSOR3e	iSO783
rxn13693	MNXR137647	metanetx.reaction
rxn13694	DNASYN_Son	BiGG
rxn13694	DNASYN_Son	iSO783
rxn13694	MNXR142539	metanetx.reaction
rxn13695	EDTXS5	BiGG
rxn13695	EDTXS5	iSO783
rxn13695	MNXR137649	metanetx.reaction
rxn13696	EDTXS6	BiGG
rxn13696	EDTXS6	iSO783
rxn13696	MNXR137650	metanetx.reaction
rxn13697	FAO5	BiGG
rxn13697	FAO5	iSO783
rxn13697	MNXR137651	metanetx.reaction
rxn13698	FAO6	BiGG
rxn13698	FAO6	iSO783
rxn13698	MNXR137652	metanetx.reaction
rxn13699	FAO7	BiGG
rxn13699	FAO7	iSO783
rxn13699	MNXR137653	metanetx.reaction
rxn13700	FDH10	BiGG
rxn13700	FDH10	iSO783
rxn13700	MNXR137654	metanetx.reaction
rxn13701	FDH9	BiGG
rxn13701	FDH9	iSO783
rxn13701	MNXR137655	metanetx.reaction
rxn13702	FER3	BiGG
rxn13702	FER3	iSO783
rxn13702	MNXR137656	metanetx.reaction
rxn13703	FER4	BiGG
rxn13703	FER4	iSO783
rxn13703	MNXR137657	metanetx.reaction
rxn13705	FNOR	BiGG
rxn13705	FNOR	iMO1053-PAO1
rxn13705	FNOR	iMO1056
rxn13705	FNOR	iSO783
rxn13705	MNXR137658	metanetx.reaction
rxn13706	FRD8	BiGG
rxn13706	FRD8	iSO783
rxn13706	MNXR137659	metanetx.reaction
rxn13707	FRD9	BiGG
rxn13707	FRD9	iSO783
rxn13707	MNXR137660	metanetx.reaction
rxn13708	FRMDt	BiGG
rxn13708	TR_met825_c_p	TS_Athaliana
rxn13708	FRMDt	iSO783
rxn13708	MNXR99611	metanetx.reaction
rxn13709	G3PD8	BiGG
rxn13709	G3PD8	iSO783
rxn13709	MNXR137661	metanetx.reaction
rxn13710	MNXR137662	metanetx.reaction
rxn13711	GLYCAt2rpp	BiGG
rxn13711	GLYCRt2	BiGG
rxn13711	TRANS-RXN0-523	MetaCyc
rxn13711	GLYCAt2rpp	iAF1260
rxn13711	GLYCAt2rpp	iMA945
rxn13711	GLYCRt2	iSO783
rxn13711	MNXR142306	metanetx.reaction
rxn13712	GTHRDabc	BiGG
rxn13712	GTHRDabc2pp	BiGG
rxn13712	RXN0-21	EcoCyc
rxn13712	RXN0-21	MetaCyc
rxn13712	29787	Rhea
rxn13712	29788	Rhea
rxn13712	29789	Rhea
rxn13712	29790	Rhea
rxn13712	GTHRDabc2pp	iAF1260
rxn13712	GTHRDabc2pp	iMA945
rxn13712	GTHRDabc	iRR1083
rxn13712	GTHRDabc	iSO783
rxn13712	MNXR100447	metanetx.reaction
rxn13713	HBUTCT	BiGG
rxn13713	HBUTCT	iSO783
rxn13713	MNXR137663	metanetx.reaction
rxn13714	4AHD	BiGG
rxn13714	HTHBPD	BiGG
rxn13714	4AHD	iMO1053-PAO1
rxn13714	4AHD	iMO1056
rxn13714	HTHBPD	iSO783
rxn13714	MNXR137664	metanetx.reaction
rxn13715	HYD5i	BiGG
rxn13715	HYD5i	iSO783
rxn13715	MNXR137665	metanetx.reaction
rxn13716	HYD6i	BiGG
rxn13716	HYD6i	iSO783
rxn13716	MNXR137666	metanetx.reaction
rxn13717	LDH_D4	BiGG
rxn13717	LDH_D4	iSO783
rxn13717	MNXR137667	metanetx.reaction
rxn13718	LDH_D5	BiGG
rxn13718	LDH_D5	iSO783
rxn13718	MNXR137668	metanetx.reaction
rxn13719	L-LACD4	BiGG
rxn13719	L-LACD4	iSO783
rxn13719	MNXR137669	metanetx.reaction
rxn13720	L-LACD5	BiGG
rxn13720	L-LACD5	iSO783
rxn13720	MNXR137670	metanetx.reaction
rxn13721	LPSSYN_SO	BiGG
rxn13721	LPSSYN_SO	iSO783
rxn13721	MNXR142540	metanetx.reaction
rxn13722	MGt3	BiGG
rxn13722	TRANS-RXNAVI-26352	BrachyCyc
rxn13722	TRANS-RXNBWI-115525	MaizeCyc
rxn13722	MGt3	iSO783
rxn13722	MNXR137672	metanetx.reaction
rxn13723	MNOR	iSO783
rxn13723	MNXR142541	metanetx.reaction
rxn13724	MNOR2	iSO783
rxn13724	MNXR142542	metanetx.reaction
rxn13725	MOAT3	BiGG
rxn13725	MOAT3	iSO783
rxn13725	MNXR137675	metanetx.reaction
rxn13726	NADH-DEHYDROG-A-RXN	AraCyc
rxn13726	NADH11	BiGG
rxn13726	NADH-DEHYDROG-A-RXN	CornCyc
rxn13726	29095	Rhea
rxn13726	29096	Rhea
rxn13726	29097	Rhea
rxn13726	29098	Rhea
rxn13726	NADH11	iMO1056
rxn13726	NADH11	iSO783
rxn13726	MNXR126371	metanetx.reaction
rxn13727	NADH13	BiGG
rxn13727	NADH13	iSO783
rxn13727	MNXR137676	metanetx.reaction
rxn13728	NADH14	BiGG
rxn13728	NADH14	iSO783
rxn13728	MNXR137677	metanetx.reaction
rxn13729	NADH16	BiGG
rxn13729	NADH16	iSO783
rxn13729	MNXR137678	metanetx.reaction
rxn13730	NI2t3pp	BiGG
rxn13730	NIt3	BiGG
rxn13730	NI2t3pp	iAF1260
rxn13730	NI2t3pp	iMA945
rxn13730	NIt3	iSO783
rxn13730	MNXR101956	metanetx.reaction
rxn13731	NNDMBRT2	BiGG
rxn13731	NNDMBRT2	iSO783
rxn13731	MNXR142543	metanetx.reaction
rxn13732	NTR4	BiGG
rxn13732	NTR4	iSO783
rxn13732	MNXR137680	metanetx.reaction
rxn13733	NTR5	BiGG
rxn13733	NTR5	iSO783
rxn13733	MNXR137681	metanetx.reaction
rxn13734	NTRIRmmq2	BiGG
rxn13734	NTRIRmmq2	iSO783
rxn13734	MNXR137682	metanetx.reaction
rxn13735	NTRIRmq2	BiGG
rxn13735	NTRIRmq2	iSO783
rxn13735	MNXR137683	metanetx.reaction
rxn13736	PASYN_SO_Aerobic	BiGG
rxn13736	PASYN_SO_Aerobic	iSO783
rxn13736	MNXR137684	metanetx.reaction
rxn13737	PEPTIDOXe	BiGG
rxn13737	PEPTIDOXe	iSO783
rxn13737	MNXR137685	metanetx.reaction
rxn13738	PLIPPE_SO	BiGG
rxn13738	PLIPPE_SO	iSO783
rxn13738	MNXR137686	metanetx.reaction
rxn13739	PLIPPG_SO	BiGG
rxn13739	PLIPPG_SO	iSO783
rxn13739	MNXR137687	metanetx.reaction
rxn13740	PPTGSe	BiGG
rxn13740	PPTGSe	iSO783
rxn13740	MNXR137688	metanetx.reaction
rxn13741	PRO1q	BiGG
rxn13741	PRO1q	iSO783
rxn13741	MNXR137689	metanetx.reaction
rxn13742	PROTSYN_Son_aerobic	BiGG
rxn13742	PROTSYN_Son_aerobic	iSO783
rxn13742	MNXR137690	metanetx.reaction
rxn13743	RNASYN_Son	BiGG
rxn13743	RNASYN_Son	iSO783
rxn13743	MNXR137691	metanetx.reaction
rxn13745	SO3R2	BiGG
rxn13745	SO3R2	iSO783
rxn13745	MNXR137692	metanetx.reaction
rxn13746	SO3R3	BiGG
rxn13746	SO3R3	iSO783
rxn13746	MNXR137693	metanetx.reaction
rxn13747	THRt2pp	BiGG
rxn13747	THRt3	BiGG
rxn13747	TRANS-RXN-244	EcoCyc
rxn13747	TRANS-RXN0-0244	MetaCyc
rxn13747	28995	Rhea
rxn13747	28996	Rhea
rxn13747	28997	Rhea
rxn13747	28998	Rhea
rxn13747	THRt2pp	iAF1260
rxn13747	THRt2pp	iMA945
rxn13747	THRt3	iSO783
rxn13747	MNXR104851	metanetx.reaction
rxn13748	TMAOR3e	iSO783
rxn13748	MNXR137694	metanetx.reaction
rxn13749	TSULR3	BiGG
rxn13749	TSULR3	iSO783
rxn13749	MNXR137695	metanetx.reaction
rxn13750	TSULR4	BiGG
rxn13750	TSULR4	iSO783
rxn13750	MNXR137696	metanetx.reaction
rxn13751	TTTNTR3	BiGG
rxn13751	TTTNTR3	iSO783
rxn13751	MNXR137697	metanetx.reaction
rxn13752	TTTNTR4	BiGG
rxn13752	TTTNTR4	iSO783
rxn13752	MNXR137698	metanetx.reaction
rxn13753	UQOR	iSO783
rxn13753	MNXR137699	metanetx.reaction
rxn13754	URNR3	BiGG
rxn13754	URNR3	iSO783
rxn13754	MNXR137700	metanetx.reaction
rxn13755	URNR4	BiGG
rxn13755	URNR4	iSO783
rxn13755	MNXR137701	metanetx.reaction
rxn13756	TUNGSabcpp	BiGG
rxn13756	WO4abc	BiGG
rxn13756	TRANS-RXN-242B	MetaCyc
rxn13756	TUNGSabcpp	iAF1260
rxn13756	TUNGSabcpp	iMA945
rxn13756	WO4abc	iSO783
rxn13756	MNXR104978	metanetx.reaction
rxn13758	ASCBpts	BiGG
rxn13758	ASCBptspp	BiGG
rxn13758	RXN0-2461	EcoCyc
rxn13758	RXN0-2461	MetaCyc
rxn13758	ASCBptspp	iAF1260
rxn13758	ASCBptspp	iMA945
rxn13758	ASCBpts	iRR1083
rxn13758	MNXR138069	metanetx.reaction
rxn13759	ARSt	BiGG
rxn13759	TRANS-RXN0-550	MetaCyc
rxn13759	ARSt	iSO783
rxn13759	MNXR96074	metanetx.reaction
rxn13760	MNXR137702	metanetx.reaction
rxn13761	ASPO9	BiGG
rxn13761	ASPO9	iSO783
rxn13761	MNXR137703	metanetx.reaction
rxn13765	MNXR137704	metanetx.reaction
rxn13766	ATP1	BiGG
rxn13766	ATPS3g	BiGG
rxn13766	ATPS3m	BiGG
rxn13766	ATPS3v	BiGG
rxn13766	R_ATPSm	JP_Creinhardtii_MSB
rxn13766	R_ATPSm	JP_Creinhardtii_NMeth
rxn13766	ATP1	iIN800
rxn13766	ATPS3g	iMM904
rxn13766	ATPS3m	iMM904
rxn13766	ATPS3v	iMM904
rxn13766	ATPS3g	iND750
rxn13766	ATPS3m	iND750
rxn13766	ATPS3v	iND750
rxn13766	MNXR96135	metanetx.reaction
rxn13767	MNXR137705	metanetx.reaction
rxn13768	MNXR137706	metanetx.reaction
rxn13770	63184	Rhea
rxn13770	63185	Rhea
rxn13770	63186	Rhea
rxn13770	63187	Rhea
rxn13770	MNXR137707	metanetx.reaction
rxn13771	R10517	KEGG
rxn13771	RXN-14692	MetaCyc
rxn13771	37799	Rhea
rxn13771	37800	Rhea
rxn13771	37801	Rhea
rxn13771	37802	Rhea
rxn13771	MNXR113850	metanetx.reaction
rxn13772	MNXR137708	metanetx.reaction
rxn13773	MNXR137709	metanetx.reaction
rxn13774	MNXR137710	metanetx.reaction
rxn13775	MNXR137711	metanetx.reaction
rxn13778	MNXR137712	metanetx.reaction
rxn13779	MNXR137713	metanetx.reaction
rxn13781	MNXR137714	metanetx.reaction
rxn13782	MNXR137715	metanetx.reaction
rxn13783	MNXR137716	metanetx.reaction
rxn13784	MNXR137717	metanetx.reaction
rxn13785	12DAG3Ps_PA	iMO1053-PAO1
rxn13785	12DAG3Ps_PA	iMO1056
rxn13785	MNXR137718	metanetx.reaction
rxn13786	13DAMPPOX	iMO1053-PAO1
rxn13786	13DAMPPOX	iMO1056
rxn13786	MNXR137719	metanetx.reaction
rxn13787	RXN-17175	MetaCyc
rxn13787	53868	Rhea
rxn13787	53869	Rhea
rxn13787	53870	Rhea
rxn13787	53871	Rhea
rxn13787	1HPHEs	iMO1053-PAO1
rxn13787	1HPHEs	iMO1056
rxn13787	MNXR114870	metanetx.reaction
rxn13788	1.5.1.35-RXN	MetaCyc
rxn13788	1PYRRD	iMO1053-PAO1
rxn13788	1PYRRD	iMO1056
rxn13788	MNXR114986	metanetx.reaction
rxn13789	25DOPs	iMO1053-PAO1
rxn13789	MNXR137720	metanetx.reaction
rxn13790	2DGLCNRy2i	iMO1053-PAO1
rxn13790	2DGLCNRy2i	iMO1056
rxn13790	MNXR137721	metanetx.reaction
rxn13791	2DHGLCNtex	iJN746
rxn13791	2DHGLCNti	iMO1053-PAO1
rxn13791	2DHGLCNti	iMO1056
rxn13791	MNXR94791	metanetx.reaction
rxn13792	2HDDACPs	iMO1053-PAO1
rxn13792	2HDDACPs	iMO1056
rxn13792	MNXR137722	metanetx.reaction
rxn13793	2HMYRSACPs	iMO1053-PAO1
rxn13793	2HMYRSACPs	iMO1056
rxn13793	MNXR137723	metanetx.reaction
rxn13794	TRANS-RXN-480	MetaCyc
rxn13794	3ABUTabc	iMO1053-PAO1
rxn13794	3ABUTabc	iMO1056
rxn13794	MNXR137724	metanetx.reaction
rxn13795	3AMPADH	iMO1053-PAO1
rxn13795	3AMPADH	iMO1056
rxn13795	MNXR137725	metanetx.reaction
rxn13796	3H3H	iMO1053-PAO1
rxn13796	3H3H	iMO1056
rxn13796	MNXR137726	metanetx.reaction
rxn13797	RXN-10042	MetaCyc
rxn13797	3OCHLA	iMO1053-PAO1
rxn13797	3OCHLA	iMO1056
rxn13797	MNXR142544	metanetx.reaction
rxn13798	5MPCAs	iMO1053-PAO1
rxn13798	5MPCAs	iMO1056
rxn13798	MNXR137728	metanetx.reaction
rxn13799	R_5MTAth	JP_Creinhardtii_MSB
rxn13799	R_5MTAtm	JP_Creinhardtii_MSB
rxn13799	TR_met81_c_m	TS_Athaliana
rxn13799	5MTAti	iMO1053-PAO1
rxn13799	5MTAti	iMO1056
rxn13799	MNXR95087	metanetx.reaction
rxn13800	ARBTNabcpp	BiGG
rxn13800	ARBTNabcpp	iAF1260
rxn13800	ARBTNabcpp	iMA945
rxn13800	ABTNabc	iMO1053-PAO1
rxn13800	ABTNabc	iMO1056
rxn13800	MNXR95927	metanetx.reaction
rxn13801	R08956	KEGG
rxn13801	RXN-9028	MetaCyc
rxn13801	25512	Rhea
rxn13801	25513	Rhea
rxn13801	25514	Rhea
rxn13801	25515	Rhea
rxn13801	ADICs	iMO1053-PAO1
rxn13801	ADICs	iMO1056
rxn13801	MNXR112446	metanetx.reaction
rxn13802	DALADALALIG-RXN	AraCyc
rxn13802	ALAALA	BiGG
rxn13802	ALAALAr	BiGG
rxn13802	DALADALALIG-RXN	BrachyCyc
rxn13802	reac_271	DF_Athaliana
rxn13802	DALADALALIG-RXN	EcoCyc
rxn13802	R01150	KEGG
rxn13802	DALADALALIG-RXN	MaizeCyc
rxn13802	DALADALALIG-RXN	MetaCyc
rxn13802	DALADALALIG-RXN	PoplarCyc
rxn13802	11224	Rhea
rxn13802	11225	Rhea
rxn13802	11226	Rhea
rxn13802	11227	Rhea
rxn13802	DALADALALIG-RXN	RiceCyc
rxn13802	DALADALALIG-RXN	SorghumCyc
rxn13802	DALADALALIG-RXN	SoyCyc
rxn13802	rxn240_c	TS_Athaliana
rxn13802	rxn240_p	TS_Athaliana
rxn13802	ALAALAr	iAF1260
rxn13802	rll_110	iAO358
rxn13802	DALADALALIG-RXN	iAbaylyiv4
rxn13802	ALAALAr	iIT341
rxn13802	ALAALAr	iJN746
rxn13802	ALAALAr	iJR904
rxn13802	ALAALAr	iMA945
rxn13802	ALAALAr	iMEO21
rxn13802	ALAALA	iMO1053-PAO1
rxn13802	ALAALA	iMO1056
rxn13802	ALAALAr	iNJ661
rxn13802	ALAALA	iRR1083
rxn13802	ALAALAr	iSB619
rxn13802	ALAALA	iSO783
rxn13802	ALAALA	iYO844
rxn13802	MNXR95678	metanetx.reaction
rxn13803	ALATA_G2	iMO1053-PAO1
rxn13803	ALATA_G2	iMO1056
rxn13803	MNXR137729	metanetx.reaction
rxn13804	ALCDUBQ8	iMO1053-PAO1
rxn13804	ALCDUBQ8	iMO1056
rxn13804	MNXR142545	metanetx.reaction
rxn13805	ALGLi	iMO1053-PAO1
rxn13805	ALGLi	iMO1056
rxn13805	MNXR142546	metanetx.reaction
rxn13806	ALGNA	iMO1053-PAO1
rxn13806	ALGNA	iMO1056
rxn13806	MNXR137732	metanetx.reaction
rxn13807	ALGNE	iMO1053-PAO1
rxn13807	ALGNE	iMO1056
rxn13807	MNXR137733	metanetx.reaction
rxn13808	NTRIRx	BiGG
rxn13808	R00787	KEGG
rxn13808	ANO2i	iMO1056
rxn13808	NTRIRx	iNJ661
rxn13808	NTRIRx	iSB619
rxn13808	MNXR102068	metanetx.reaction
rxn13809	ARGAGMt7pp	BiGG
rxn13809	RXN0-2162	EcoCyc
rxn13809	RXN0-2162	MetaCyc
rxn13809	29651	Rhea
rxn13809	29652	Rhea
rxn13809	29653	Rhea
rxn13809	29654	Rhea
rxn13809	ARGAGMt7pp	iAF1260
rxn13809	ARGAGMt7pp	iMA945
rxn13809	ARGAGMt	iMO1053-PAO1
rxn13809	ARGAGMt	iMO1056
rxn13809	MNXR95938	metanetx.reaction
rxn13810	ARSNR	iMO1053-PAO1
rxn13810	ARSNR	iMO1056
rxn13810	MNXR137734	metanetx.reaction
rxn13811	TRANS-RXN-208	AraCyc
rxn13811	TRANS-RXN-208	BrachyCyc
rxn13811	TRANS-RXN-208	CornCyc
rxn13811	TRANS-RXN-208	MetaCyc
rxn13811	ASCt2	iMO1053-PAO1
rxn13811	ASCt2	iMO1056
rxn13811	MNXR141013	metanetx.reaction
rxn13812	ASPO8	iMO1053-PAO1
rxn13812	MNXR137735	metanetx.reaction
rxn13813	RXN-10043	MetaCyc
rxn13813	C4HLA	iMO1053-PAO1
rxn13813	C4HLA	iMO1056
rxn13813	MNXR142547	metanetx.reaction
rxn13814	CD2t3pp	BiGG
rxn13814	TRANS-RXNAVI-26352	BrachyCyc
rxn13814	TRANS-RXN0-244	EcoCyc
rxn13814	TRANS-RXN0-244	MetaCyc
rxn13814	28739	Rhea
rxn13814	28740	Rhea
rxn13814	28741	Rhea
rxn13814	28742	Rhea
rxn13814	CD2t3pp	iAF1260
rxn13814	CD2t3pp	iMA945
rxn13814	CD2t	iMO1053-PAO1
rxn13814	CD2t	iMO1056
rxn13814	MNXR96497	metanetx.reaction
rxn13815	CDGPTr_PA	iMO1053-PAO1
rxn13815	CDGPTr_PA	iMO1056
rxn13815	MNXR137737	metanetx.reaction
rxn13816	CDPDSPr_PA	iMO1053-PAO1
rxn13816	CDPDSPr_PA	iMO1056
rxn13816	MNXR137738	metanetx.reaction
rxn13817	CLPNS_PA	iMO1053-PAO1
rxn13817	CLPNS_PA	iMO1056
rxn13817	MNXR142548	metanetx.reaction
rxn13818	CLPNS2_PA	iMO1053-PAO1
rxn13818	CLPNS2_PA	iMO1056
rxn13818	MNXR142549	metanetx.reaction
rxn13819	CVXCXPPM	iMO1053-PAO1
rxn13819	CVXCXPPM	iMO1056
rxn13819	MNXR137741	metanetx.reaction
rxn13820	CYRUBQ8	iMO1053-PAO1
rxn13820	CYRUBQ8	iMO1056
rxn13820	MNXR142550	metanetx.reaction
rxn13821	CYTBO3	iMO1053-PAO1
rxn13821	MNXR142551	metanetx.reaction
rxn13822	TR_met416_c_m	TS_Athaliana
rxn13822	TR_met416_c_p	TS_Athaliana
rxn13822	DAD-5t	iMO1053-PAO1
rxn13822	DAD-5t	iMO1056
rxn13822	MNXR137744	metanetx.reaction
rxn13823	RXN-9030	MetaCyc
rxn13823	49456	Rhea
rxn13823	49457	Rhea
rxn13823	49458	Rhea
rxn13823	49459	Rhea
rxn13823	DHHAs	iMO1053-PAO1
rxn13823	DHHAs	iMO1056
rxn13823	MNXR114758	metanetx.reaction
rxn13824	DHORD2	iMO1053-PAO1
rxn13824	MNXR142552	metanetx.reaction
rxn13825	DIAOX	iMO1053-PAO1
rxn13825	DIAOX	iMO1056
rxn13825	MNXR137746	metanetx.reaction
rxn13826	DMATT	iMO1053-PAO1
rxn13826	MNXR137747	metanetx.reaction
rxn13827	28566	Rhea
rxn13827	28567	Rhea
rxn13827	28568	Rhea
rxn13827	28569	Rhea
rxn13827	ENTCS	iMO1053-PAO1
rxn13827	MNXR142553	metanetx.reaction
rxn13828	FACOAL140(n)t	iMO1053-PAO1
rxn13828	FACOAL140(n)t	iMO1056
rxn13829	FACOAL160t	iMO1053-PAO1
rxn13829	FACOAL160t	iMO1056
rxn13830	FDH2	iMO1053-PAO1
rxn13830	MNXR142554	metanetx.reaction
rxn13831	FE2abc	iMO1053-PAO1
rxn13831	MNXR137749	metanetx.reaction
rxn13832	FMETabc	iMO1053-PAO1
rxn13832	FMETabc	iMO1056
rxn13832	MNXR137750	metanetx.reaction
rxn13833	FUCNAcPPUNDs	iMO1053-PAO1
rxn13833	FUCNAcPPUNDs	iMO1056
rxn13833	MNXR137751	metanetx.reaction
rxn13834	G1Dy2	iMO1053-PAO1
rxn13834	G1Dy2	iMO1056
rxn13834	MNXR137752	metanetx.reaction
rxn13835	G3PD5	iMO1053-PAO1
rxn13835	MNXR142555	metanetx.reaction
rxn13836	GLCLCT	iMO1053-PAO1
rxn13836	GLCLCT	iMO1056
rxn13837	GLUTARt	iMO1053-PAO1
rxn13837	GLUTARt	iMO1056
rxn13837	MNXR137754	metanetx.reaction
rxn13838	HDMAT7	iMO1053-PAO1
rxn13838	HDMAT7	iMO1056
rxn13838	MNXR137755	metanetx.reaction
rxn13839	HGBAMCOC	iMO1053-PAO1
rxn13839	HGBAMCOC	iMO1056
rxn13839	MNXR142556	metanetx.reaction
rxn13840	HHDHL7	iMO1053-PAO1
rxn13840	HHDHL7	iMO1056
rxn13840	MNXR137757	metanetx.reaction
rxn13841	HHQs	iMO1053-PAO1
rxn13841	HHQs	iMO1056
rxn13841	MNXR137758	metanetx.reaction
rxn13842	22044	Rhea
rxn13842	22045	Rhea
rxn13842	22046	Rhea
rxn13842	22047	Rhea
rxn13842	HKatp	iMO1053-PAO1
rxn13842	HKatp	iMO1056
rxn13842	MNXR126104	metanetx.reaction
rxn13843	HODHL8	iMO1053-PAO1
rxn13843	HODHL8	iMO1056
