ModelSEED ID	External ID	Source
cpd00185	arab_D	BiGG1|iMEO21
cpd00185	arab__D	BiGG
cpd00185	met156_c	TS_Athaliana
cpd00185	met156_m	TS_Athaliana
cpd00185	met156_p	TS_Athaliana
cpd00185	met156_x	TS_Athaliana
cpd00186	C00217	KEGG
cpd00186	D-GLT	BrachyCyc|ChlamyCyc|EcoCyc|MetaCyc|PlantCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00186	M_C00217_c	iRS1563
cpd00186	cll_282	iAO358
cpd00186	glu-D	BiGG1|iAF1260|iGT196|iJN746|iJR904|iMA945|iMO1053-PAO1|iMO1056|iNJ661|iRR1083|iSB619|iSO783|iYO844
cpd00186	glu_D	BiGG1|iIT341|iMEO21
cpd00186	glu__D	BiGG
cpd00187	C00218	KEGG
cpd00187	METHYLAMINE	EcoCyc|MetaCyc|PlantCyc
cpd00187	M_mma_c	JP_Creinhardtii_MSB
cpd00187	S_Methylamine_c	AlgaGEM
cpd00187	mea	BiGG1|iMO1053-PAO1|iMO1056
cpd00187	met157_c	TS_Athaliana
cpd00187	met157_m	TS_Athaliana
cpd00187	met157_p	TS_Athaliana
cpd00187	met157_x	TS_Athaliana
cpd00187	mma	BiGG|BiGG1|iAF692
cpd00188	ARACHIDONIC_ACID	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|MetaCyc|PlantCyc|RiceCyc|SorghumCyc
cpd00188	C00219	KEGG
cpd00188	C00219_c	iRS1597
cpd00188	M_C00219_c	iRS1563
cpd00188	S__40_5Z_44_8Z_44_11Z_44_14Z_41__45_Icosatetraenoic_32_acid_c	AlgaGEM|AraGEM
cpd00188	arachd	BiGG
cpd00188	met135_c	TS_Athaliana
cpd00188	met135_p	TS_Athaliana
cpd00188	met135_x	TS_Athaliana
cpd00189	C00220	KEGG
cpd00189	CPD0-1625	EcoCyc|MetaCyc|PlantCyc
cpd00190	C00221	KEGG
cpd00190	C00221_c	iRS1597
cpd00190	GLC	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00190	GLC_e	DF_Athaliana
cpd00190	M_C00221_c	iRS1563
cpd00190	M_glc_B_c	JP_Creinhardtii_NMeth
cpd00190	M_glc_B_h	JP_Creinhardtii_NMeth
cpd00190	M_glc_DASH_B_c	JP_Creinhardtii_MSB
cpd00190	M_glc_DASH_B_h	JP_Creinhardtii_MSB
cpd00190	S_beta_45_D_45_Glucose_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00190	cll_92	iAO358
cpd00190	glc-D-B	BiGG1|iIN800
cpd00190	met846_c	TS_Athaliana
cpd00190	met846_m	TS_Athaliana
cpd00190	met846_p	TS_Athaliana
cpd00190	met846_r	TS_Athaliana
cpd00190	met846_v	TS_Athaliana
cpd00191	C00222	KEGG
cpd00191	C00222_c	iRS1597
cpd00191	MALONATE-S-ALD	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc
cpd00191	M_C00222_c	iRS1563
cpd00191	M_msa_m	JP_Creinhardtii_MSB
cpd00191	S_3_45_Oxopropanoate_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00191	cbs_73	iAG612
cpd00191	met956_c	TS_Athaliana
cpd00191	met956_m	TS_Athaliana
cpd00191	met956_p	TS_Athaliana
cpd00191	met956_x	TS_Athaliana
cpd00191	msa	BiGG|BiGG1|iGT196|iMA945|iMEO21|iMO1053-PAO1|iMO1056|iNJ661|iPS189|iRR1083|iYO844
cpd00192	4cmcoa	BiGG|BiGG1|iJN746
cpd00192	C00223	KEGG
cpd00192	C00223_c	iRS1597
cpd00192	COUMARYL-COA	DF_Athaliana
cpd00192	M_C00223_c	iRS1563
cpd00192	P-COUMAROYL-COA	AraCyc|BrachyCyc|CornCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|SoyCyc
cpd00192	S_p_45_Coumaroyl_45_CoA_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00192	coucoa	BiGG|BiGG1|iMM904
cpd00192	met1029_c	TS_Athaliana
cpd00192	met1029_m	TS_Athaliana
cpd00192	met1029_r	TS_Athaliana
cpd00192	met1029_x	TS_Athaliana
cpd00193	APS	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00193	C00224	KEGG
cpd00193	C00224_c	iRS1597
cpd00193	M_C00224_c	iRS1563
cpd00193	M_aps_c	JP_Creinhardtii_MSB
cpd00193	M_aps_h	JP_Creinhardtii_MSB
cpd00193	M_aps_m	JP_Creinhardtii_MSB
cpd00193	M_aps_n	JP_Creinhardtii_MSB
cpd00193	S_Adenylyl_32_sulfate_c	AlgaGEM|AraGEM
cpd00193	S_Adenylylsulfate_c	AlgaGEM|Maize_C4GEM
cpd00193	aps	BiGG|BiGG1|iAF1260|iGT196|iIN800|iIT341|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iRR1083|iSB619|iSO783|iYO844
cpd00193	cbs_177	iAG612
cpd00193	cll_497	iAO358
cpd00193	met133_m	TS_Athaliana
cpd00193	met133_p	TS_Athaliana
cpd00194	C00225	KEGG
cpd00195	C00226	KEGG
cpd00195	C00226_c	iRS1597
cpd00195	S_Primary_32_alcohol_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00196	ACETYL-P	BrachyCyc|ChlamyCyc|EcoCyc|MetaCyc|PlantCyc|RiceCyc|SorghumCyc|iAbaylyiv4
cpd00196	C00227	KEGG
cpd00196	M_C00227_c	iRS1563
cpd00196	M_actp_h	JP_Creinhardtii_MSB|JP_Creinhardtii_NMeth
cpd00196	M_actp_m	JP_Creinhardtii_MSB|JP_Creinhardtii_NMeth
cpd00196	S_Acetyl_32_phosphate_c	AlgaGEM
cpd00196	S_Acetyl_32_phosphate_x	AlgaGEM
cpd00196	actp	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIT341|iJN746|iJR904|iMA945|iMEO21|iMO1053-PAO1|iMO1056|iNJ661|iPS189|iRR1083|iSB619|iSO783|iYO844
cpd00196	cbs_165	iAG612
cpd00196	cll_6	iAO358
cpd00196	met158_c	TS_Athaliana
cpd00196	met158_m	TS_Athaliana
cpd00196	met158_p	TS_Athaliana
cpd00196	met158_x	TS_Athaliana
cpd00197	3,4-DIHYDROXYBENZOATE	DF_Athaliana
cpd00197	3-4-DIHYDROXYBENZOATE	AraCyc|BrachyCyc|CornCyc|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|SorghumCyc
cpd00197	34dhbz	BiGG|BiGG1|iJN746|iMO1053-PAO1|iMO1056
cpd00197	C00230	KEGG
cpd00197	C00230_c	iRS1597
cpd00197	M_C00230_c	iRS1563
cpd00198	C00231	KEGG
cpd00198	C00231_c	iRS1597
cpd00198	C00231_p	iRS1597
cpd00198	M_C00231_c	iRS1563
cpd00198	M_C00231_p	iRS1563
cpd00198	M_xu5p_DASH_D_h	JP_Creinhardtii_MSB
cpd00198	M_xu5p_D_h	JP_Creinhardtii_NMeth
cpd00198	S_D_45_Xylulose_32_5_45_phosphate_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00198	S_D_45_Xylulose_32_5_45_phosphate_p	AlgaGEM|AraGEM|Maize_C4GEM
cpd00198	XYLULOSE-5-PHOSPHATE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00198	cbs_285	iAG612
cpd00198	cbs_443	iAG612
cpd00198	cll_358	iAO358
cpd00198	met1187_c	TS_Athaliana
cpd00198	met1187_p	TS_Athaliana
cpd00198	met1187_r	TS_Athaliana
cpd00198	met1187_v	TS_Athaliana
cpd00198	xu5p-D	BiGG1|iAF1260|iAF692|iGT196|iIN800|iJN746|iJR904|iMA945|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iPS189|iRR1083|iSB619|iSO783|iYO844
cpd00198	xu5p_D	BiGG1|iIT341|iMEO21
cpd00198	xu5p__D	BiGG
cpd00199	C00232	KEGG
cpd00199	C00232_c	iRS1597
cpd00199	M_C00232_c	iRS1563
cpd00199	M_sucsal_h	JP_Creinhardtii_MSB
cpd00199	M_sucsal_m	JP_Creinhardtii_MSB
cpd00199	SUCC-S-ALD	AraCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00199	S_Succinate_32_semialdehyde_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00199	met1130_c	TS_Athaliana
cpd00199	met1130_m	TS_Athaliana
cpd00199	met1130_p	TS_Athaliana
cpd00199	succsa	BiGG1|iIN800
cpd00199	sucsal	BiGG|BiGG1|iAF1260|iAF692|iGT196|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iRR1083|iSB619|iSO783|iYO844
cpd00200	2K-4CH3-PENTANOATE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00200	4mop	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iIT341|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iRR1083|iSB619|iSO783|iYO844
cpd00200	C00233	KEGG
cpd00200	C00233_c	iRS1597
cpd00200	M_4mop_c	JP_Creinhardtii_MSB
cpd00200	M_4mop_h	JP_Creinhardtii_MSB
cpd00200	M_4mop_m	JP_Creinhardtii_MSB
cpd00200	M_C00233_c	iRS1563
cpd00200	S_4_45_Methyl_45_2_45_oxopentanoate_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00200	cbs_78	iAG612
cpd00200	cll_437	iAO358
cpd00200	cll_49	iAO358
cpd00200	met32_c	TS_Athaliana
cpd00200	met32_m	TS_Athaliana
cpd00200	met32_p	TS_Athaliana
cpd00201	10-FORMYL-THF	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00201	10fthf	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iIT341|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iPS189|iRR1083|iSB619|iSO783|iYO844
cpd00201	C00234	KEGG
cpd00201	C00234_c	iRS1597
cpd00201	FTHF	JM_Creinhardtii
cpd00201	FTHF_c	JM_Creinhardtii
cpd00201	M_10fthf_c	JP_Creinhardtii_MSB|JP_Creinhardtii_NMeth
cpd00201	M_10fthf_g	JP_Creinhardtii_NMeth
cpd00201	M_10fthf_h	JP_Creinhardtii_MSB
cpd00201	M_10fthf_m	JP_Creinhardtii_MSB
cpd00201	M_10fthf_x	JP_Creinhardtii_MSB
cpd00201	M_C00234_c	iRS1563
cpd00201	S_10_45_Formyltetrahydrofolate_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00201	cbs_28	iAG612
cpd00201	cll_176	iAO358
cpd00201	met6_c	TS_Athaliana
cpd00201	met6_m	TS_Athaliana
cpd00201	met6_p	TS_Athaliana
cpd00202	C00235	KEGG
cpd00202	C00235_c	iRS1597
cpd00202	CPD-4211	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc
cpd00202	DI-CH3-ALLYL-PPI	iAbaylyiv4
cpd00202	M_C00235_c	iRS1563
cpd00202	M_C00235_p	iRS1563
cpd00202	M_dmpp_c	JP_Creinhardtii_MSB
cpd00202	M_dmpp_h	JP_Creinhardtii_MSB
cpd00202	S_Dimethylallyl_32_diphosphate_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00202	cll_239	iAO358
cpd00202	dmpp	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iIT341|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1056|iND750|iNJ661|iRR1083|iSB619|iSO783|iYO844
cpd00202	met514_c	TS_Athaliana
cpd00202	met514_p	TS_Athaliana
cpd00203	13dpg	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iIT341|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iPS189|iRR1083|iSB619|iSO783|iYO844
cpd00203	C00236	KEGG
cpd00203	C00236_c	iRS1597
cpd00203	C00236_p	iRS1597
cpd00203	DPG	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00203	M_13dpg_c	JP_Creinhardtii_MSB|JP_Creinhardtii_NMeth
cpd00203	M_13dpg_f	JP_Creinhardtii_MSB|JP_Creinhardtii_NMeth
cpd00203	M_13dpg_h	JP_Creinhardtii_MSB|JP_Creinhardtii_NMeth
cpd00203	M_13dpg_m	JP_Creinhardtii_MSB
cpd00203	M_C00236_c	iRS1563
cpd00203	M_C00236_p	iRS1563
cpd00203	S_3_45_Phospho_45_D_45_glyceroyl_32_phosphate_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00203	S_3_45_Phospho_45_D_45_glyceroyl_32_phosphate_p	AlgaGEM|AraGEM|Maize_C4GEM
cpd00203	cll_201	iAO358
cpd00204	C00237	KEGG
cpd00204	CARBON-MONOXIDE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc
cpd00204	M_C00237_c	iRS1563
cpd00204	M_co_c	JP_Creinhardtii_MSB
cpd00204	M_co_h	JP_Creinhardtii_MSB
cpd00204	S_CO_c	AlgaGEM
cpd00204	cbs_20	iAG612
cpd00204	co	BiGG|BiGG1|iAF692|iGT196|iMEO21|iMO1053-PAO1|iMO1056|iNJ661|iYO844
cpd00204	met406_m	TS_Athaliana
cpd00204	met406_r	TS_Athaliana
cpd00204	met406_x	TS_Athaliana
cpd00205	C00238	KEGG
cpd00205	K+	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|SoyCyc
cpd00205	M_C00238_c	iRS1563
cpd00205	k	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iPS189|iRR1083|iSB619|iSO783|iYO844
cpd00206	C00239	KEGG
cpd00206	C00239_c	iRS1597
cpd00206	DCMP	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|SoyCyc|iAbaylyiv4
cpd00206	M_C00239_c	iRS1563
cpd00206	M_dcmp_c	JP_Creinhardtii_MSB
cpd00206	S_dCMP_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00206	cbs_266	iAG612
cpd00206	cll_126	iAO358
cpd00206	dcmp	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iPS189|iRR1083|iSB619|iSO783|iYO844
cpd00206	met749_c	TS_Athaliana
cpd00206	met749_v	TS_Athaliana
cpd00207	C00242	KEGG
cpd00207	C00242_c	iRS1597
cpd00207	GUANINE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00207	M_C00242_c	iRS1563
cpd00207	M_gua_c	JP_Creinhardtii_MSB
cpd00207	M_gua_e	JP_Creinhardtii_MSB
cpd00207	S_Guanine_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00207	cbs_278	iAG612
cpd00207	cll_150	iAO358
cpd00207	cll_458	iAO358
cpd00207	gua	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iIT341|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iPS189|iRR1083|iSB619|iSO783|iYO844
cpd00207	met867_c	TS_Athaliana
cpd00207	met867_g	TS_Athaliana
cpd00207	met867_m	TS_Athaliana
cpd00207	met867_p	TS_Athaliana
cpd00207	met867_r	TS_Athaliana
cpd00207	met867_v	TS_Athaliana
cpd00208	C00243	KEGG
cpd00208	C00243_c	iRS1597
cpd00208	C06373	KEGG
cpd00208	G10504	KEGG
cpd00208	LACTOSE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc
cpd00208	M_C00243_c	iRS1563
cpd00208	M_C00243_p	iRS1563
cpd00208	M_lcts_h	JP_Creinhardtii_MSB
cpd00208	S_Lactose_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00208	cll_251	iAO358
cpd00208	cll_252	iAO358
cpd00208	lcts	BiGG|BiGG1|iAF1260|iGT196|iJR904|iMA945|iMEO21|iNJ661|iSB619|iYO844
cpd00208	met946_c	TS_Athaliana
cpd00208	met946_p	TS_Athaliana
cpd00209	C00244	KEGG
cpd00209	C00244_c	iRS1597
cpd00209	C00244_e	iRS1597
cpd00209	C00244_v	iRS1597
cpd00209	M_C00244_c	iRS1563
cpd00209	M_C00244_v	iRS1563
cpd00209	M_no3_c	JP_Creinhardtii_MSB
cpd00209	M_no3_e	JP_Creinhardtii_MSB
cpd00209	NITRATE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00209	NO3	JM_Creinhardtii
cpd00209	NO3_e	DF_Athaliana
cpd00209	NO3_m	JM_Creinhardtii
cpd00209	S_Nitrate_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00209	S_Nitrate_ext	Maize_C4GEM
cpd00209	S_Nitrate_ext_b	AlgaGEM|AraGEM
cpd00209	S_Nitrate_v	AraGEM|Maize_C4GEM
cpd00209	cbs_482	iAG612
cpd00209	met999_c	TS_Athaliana
cpd00209	met999_v	TS_Athaliana
cpd00209	no3	BiGG|BiGG1|iAF1260|iGT196|iIT341|iJR904|iMA945|iMEO21|iMO1053-PAO1|iMO1056|iNJ661|iRR1083|iSB619|iSO783|iYO844
cpd00210	C00245	KEGG
cpd00210	C00245_c	iRS1597
cpd00210	M_C00245_c	iRS1563
cpd00210	S_Taurine_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00210	TAURINE	EcoCyc|MetaCyc|PoplarCyc|SoyCyc|iAbaylyiv4
cpd00210	met159_c	TS_Athaliana
cpd00210	taur	BiGG|BiGG1|iAF1260|iJN746|iJR904|iMA945|iMM904|iMO1053-PAO1|iMO1056|iYO844
cpd00211	BUTYRIC_ACID	AraCyc|CornCyc|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00211	C00246	KEGG
cpd00211	M_but_c	JP_Creinhardtii_MSB
cpd00211	but	BiGG|BiGG1|iAF1260|iJR904|iMA945|iMEO21|iMO1053-PAO1|iMO1056|iNJ661|iPS189|iSO783|iYO844
cpd00212	C00247	KEGG
cpd00212	CPD-9569	AraCyc|BrachyCyc|CornCyc|EcoCyc|MaizeCyc|MetaCyc|PoplarCyc|SoyCyc
cpd00212	M_C00247_c	iRS1563
cpd00212	srb__L	BiGG
cpd00213	C00248	KEGG
cpd00213	C00248_c	iRS1597
cpd00213	LIPOAMIDE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc
cpd00213	M_C00248_c	iRS1563
cpd00213	M_lpam_h	JP_Creinhardtii_MSB|JP_Creinhardtii_NMeth
cpd00213	M_lpam_m	JP_Creinhardtii_MSB|JP_Creinhardtii_NMeth
cpd00213	S_Lipoamide_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00213	cll_306	iAO358
cpd00213	lpam	BiGG|BiGG1|iGT196|iIN800|iJN746|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iSB619
cpd00214	(C16:0)	JM_Creinhardtii
cpd00214	C00249	KEGG
cpd00214	C00249_c	iRS1597
cpd00214	C00249_p	iRS1597
cpd00214	C00249_x	iRS1597
cpd00214	C16:0	iAbaylyiv4
cpd00214	M_C00249_c	iRS1563
cpd00214	M_C00249_x	iRS1563
cpd00214	M_hdca_c	JP_Creinhardtii_MSB
cpd00214	M_hdca_h	JP_Creinhardtii_MSB
cpd00214	M_hdca_s	JP_Creinhardtii_MSB
cpd00214	PALMITATE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc
cpd00214	S_Hexadecanoic_32_acid_acc	AlgaGEM|AraGEM|Maize_C4GEM
cpd00214	S_Hexadecanoic_32_acid_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00214	S_Hexadecanoic_32_acid_p	AlgaGEM|AraGEM|Maize_C4GEM
cpd00214	S_Hexadecanoic_32_acid_x	AlgaGEM|AraGEM|Maize_C4GEM
cpd00214	cll_426	iAO358
cpd00214	cll_449	iAO358
cpd00214	hdca	BiGG|BiGG1|iAF1260|iGT196|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iRR1083|iSB619|iSO783|iYO844
cpd00214	met1033_c	TS_Athaliana
cpd00214	met1033_p	TS_Athaliana
cpd00214	met1033_r	TS_Athaliana
cpd00214	met1033_x	TS_Athaliana
cpd00214	palac	BiGG1|iIN800
cpd00215	C00250	KEGG
cpd00215	C00250_c	iRS1597
cpd00215	M_C00250_c	iRS1563
cpd00215	M_pydx_c	JP_Creinhardtii_MSB
cpd00215	PYRIDOXAL	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc
cpd00215	S_Pyridoxal_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00215	pydx	BiGG|BiGG1|iAF1260|iGT196|iIN800|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iPS189|iRR1083
cpd00216	C00251	KEGG
cpd00216	C00251_c	iRS1597
cpd00216	CHM	JM_Creinhardtii
cpd00216	CHM_c	JM_Creinhardtii
cpd00216	CHORISMATE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00216	M_C00251_c	iRS1563
cpd00216	M_chor_c	JP_Creinhardtii_MSB
cpd00216	M_chor_h	JP_Creinhardtii_MSB
cpd00216	S_Chorismate_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00216	cbs_132	iAG612
cpd00216	chor	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iIT341|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iRR1083|iSB619|iSO783|iYO844
cpd00216	cll_72	iAO358
cpd00216	met422_c	TS_Athaliana
cpd00216	met422_m	TS_Athaliana
cpd00216	met422_p	TS_Athaliana
cpd00217	C00252	KEGG
cpd00217	C00252_c	iRS1597
cpd00217	CPD-1243	BrachyCyc|MetaCyc|SoyCyc
cpd00217	G01318	KEGG
cpd00217	S_Isomaltose_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00217	cbs_376	iAG612
cpd00217	isomal	BiGG|BiGG1|iYO844
cpd00218	C00253	KEGG
cpd00218	C00253_c	iRS1597
cpd00218	M_C00253_c	iRS1563
cpd00218	M_nac_c	JP_Creinhardtii_MSB
cpd00218	NIACINE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00218	S_Nicotinate_c	AraGEM
cpd00218	cll_496	iAO358
cpd00218	met995_c	TS_Athaliana
cpd00218	met995_v	TS_Athaliana
cpd00218	met995_x	TS_Athaliana
cpd00218	nac	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1056|iND750|iNJ661|iPS189|iRR1083|iSB619|iSO783|iYO844
cpd00219	C00254	KEGG
cpd00219	C00254_c	iRS1597
cpd00219	M_C00254_c	iRS1563
cpd00219	M_pphn_c	JP_Creinhardtii_MSB
cpd00219	M_pphn_h	JP_Creinhardtii_MSB
cpd00219	PPT_c	JM_Creinhardtii
cpd00219	PREPHENATE	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00219	S_Prephenate_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00219	cbs_245	iAG612
cpd00219	cll_316	iAO358
cpd00219	cll_376	iAO358
cpd00219	met1060_c	TS_Athaliana
cpd00219	met1060_m	TS_Athaliana
cpd00219	met1060_p	TS_Athaliana
cpd00219	pphn	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iIT341|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iRR1083|iSB619|iSO783|iYO844
cpd00220	C00255	KEGG
cpd00220	C00255_c	iRS1597
cpd00220	M_C00255_c	iRS1563
cpd00220	M_ribflv_c	JP_Creinhardtii_MSB
cpd00220	M_ribflv_h	JP_Creinhardtii_MSB
cpd00220	RIBOFLAVIN	AraCyc|BrachyCyc|ChlamyCyc|CornCyc|DF_Athaliana|EcoCyc|MaizeCyc|MetaCyc|PlantCyc|PoplarCyc|RiceCyc|SorghumCyc|SoyCyc|iAbaylyiv4
cpd00220	S_Riboflavin_c	AlgaGEM|AraGEM|Maize_C4GEM
cpd00220	cll_352	iAO358
cpd00220	cll_487	iAO358
cpd00220	met1089_c	TS_Athaliana
cpd00220	met1089_m	TS_Athaliana
cpd00220	met1089_p	TS_Athaliana
cpd00220	met1089_v	TS_Athaliana
cpd00220	ribflv	BiGG|BiGG1|iAF1260|iAF692|iGT196|iIN800|iIT341|iJN746|iJR904|iMA945|iMEO21|iMM904|iMO1053-PAO1|iMO1056|iND750|iNJ661|iPS189|iRR1083|iSB619|iSO783|iYO844
cpd00221	C00256	KEGG
cpd00221	C00256_c	iRS1597
