MS ID	Old MS ID	External ID	Source
cpd02295		S_1_44_4_45_Dihydroxy_45_2_45_naphthoate_c	AraGEM
cpd11217		S_1_44_4_45_Dihydroxy_45_2_45_naphthoyl_45_CoA_c	AraGEM
cpd12120		S_1_44_4_45_beta_45_D_45_Mannan_c	AraGEM
cpd12085		S_1_44_4_45_beta_45_D_45_Xylan_c	AraGEM
cpd15072		S_1_44_7_45_Dimethyluric_32_acid_c	AraGEM
cpd09576		S_1_44_7_45_Dimethylxanthine_c	AraGEM
cpd00517		S_1_45_Acyl_45_sn_45_glycerol_32_3_45_phosphate_c	AraGEM
cpd12322		S_1_45_Alkenyl_45_2_45_acylglycerol_c	AraGEM
cpd12273		S_1_45_Alkyl_45_2_45_acylglycerol_c	AraGEM
cpd12554		S_1_45_Alkyl_45_2_45_acylglycerophosphoethanolamine_c	AraGEM
cpd12438		S_1_45_Alkyl_45_sn_45_glycero_45_3_45_phosphate_c	AraGEM
cpd00909		S_1_45_Aminocyclopropane_45_1_45_carboxylate_c	AraGEM
cpd08289		S_1_45_Deoxy_45_D_45_xylulose_32_5_45_phosphate_c	AraGEM
cpd08615		S_1_45_Hydroxy_45_2_45_methyl_45_2_45_butenyl_32_4_45_diphosphate_c	AraGEM
cpd08279		S_1_45_Hydroxy_45_2_45_naphthaldehyde_c	AraGEM
cpd09792		S_1_45_Hydroxymethylnaphthalene_c	AraGEM
cpd08285		S_1_45_Methoxyphenanthrene_c	AraGEM
cpd03688		S_1_45_Methylpyrrolinium_c	AraGEM
cpd15075		S_1_45_Methyluric_32_acid_c	AraGEM
cpd15074		S_1_45_Methylxanthine_c	AraGEM
cpd09793		S_1_45_Naphthaldehyde_c	AraGEM
cpd10503		S_1_45_Nitro_45_5_45_glutathionyl_45_6_45_hydroxy_45_5_44_6_45_dihydronaphthalene_c	AraGEM
cpd10502		S_1_45_Nitro_45_5_45_hydroxy_45_6_45_glutathionyl_45_5_44_6_45_dihydronaphthalene_c	AraGEM
cpd10501		S_1_45_Nitro_45_7_45_glutathionyl_45_8_45_hydroxy_45_7_44_8_45_dihydronaphthalene_c	AraGEM
cpd10500		S_1_45_Nitro_45_7_45_hydroxy_45_8_45_glutathionyl_45_7_44_8_45_dihydronaphthalene_c	AraGEM
cpd10497		S_1_45_Nitronaphthalene_45_5_44_6_45_oxide_c	AraGEM
cpd10499		S_1_45_Nitronaphthalene_45_7_44_8_45_oxide_c	AraGEM
cpd00865		S_1_45_O_45_Sinapoyl_45_beta_45_D_45_glucose_c	AraGEM
cpd08284		S_1_45_Phenanthrol_c	AraGEM
cpd04384		S_1_45_Phenylethanol_c	AraGEM
cpd12572		S_1_45_Phosphatidyl_45_1D_45_myo_45_inositol_32_3_45_phosphate_c	AraGEM
cpd11837		S_1_45_Phosphatidyl_45_1D_45_myo_45_inositol_32_4_45_phosphate_c	AraGEM
cpd12582		S_1_45_Phosphatidyl_45_D_45_myo_45_inositol_32_4_44_5_45_bisphosphate_c	AraGEM
cpd11715		S_1_45_Phosphatidyl_45_D_45_myo_45_inositol_c	AraGEM
cpd00956		S_1_45__40_2_45_Carboxyphenylamino_41__45_1_39__45_deoxy_45_D_45_ribulose_32_5_39__45_phosphate_c	AraGEM
cpd19032		S_1_45__40_5_39__45_Phosphoribosyl_41__45_5_45_amino_45_4_45__40_N_45_succinocarboxamide_41__45_imidazole_c	AraGEM
cpd02851		S_1_45__40_5_39__45_Phosphoribosyl_41__45_5_45_amino_45_4_45_imidazolecarboxamide_c	AraGEM
cpd02884		S_1_45__40_5_39__45_Phosphoribosyl_41__45_5_45_formamido_45_4_45_imidazolecarboxamide_c	AraGEM
cpd02893		S_1_45__40_5_45_Phospho_45_D_45_ribosyl_41__45_5_45_amino_45_4_45_imidazolecarboxylate_c	AraGEM
cpd00910		S_1_45_alpha_45_D_45_Galactosyl_45_myo_45_inositol_c	AraGEM
cpd14533		S_22alpha_45_Hydroxy_45_5alpha_45_campestan_45_3_45_one_c	AraGEM
cpd14532		S_22alpha_45_Hydroxy_45_campest_45_4_45_en_45_3_45_one_c	AraGEM
cpd14531		S_22alpha_45_Hydroxy_45_campesterol_c	AraGEM
cpd08359		S_24_45_Methylene_32_lophenol_c	AraGEM
cpd14517		S_24_45_Methylenecholesterol_c	AraGEM
cpd05727		S_24_45_Methylenecycloartanol_c	AraGEM
cpd03704		S_2_39__45_Deoxyinosine_32_5_39__45_phosphate_c	AraGEM
cpd02602		S_2_39__45_Deoxyribonucleoside_32_diphosphate_c	AraGEM
cpd10555		S_2_44_2_45_Dichloroacetaldehyde_c	AraGEM
cpd02993		S_2_44_3_44_2_39_3_39__45_Tetrakis_40_3_45_hydroxytetradecanoyl_41__45_D_45_glucosaminyl_45_1_44_6_45_beta_45_D_45_glucosamine_32_1_44_4_39__45_bisphosphate_c	AraGEM
cpd02465		S_2_44_3_44_4_44_5_45_Tetrahydrodipicolinate_c	AraGEM
cpd10545		S_2_44_3_45_Dihydro_45_2_45_S_45_glutathionyl_45_3_45_hydroxy_32_bromobenzene_c	AraGEM
cpd04054		S_2_44_3_45_Dihydroxy_32_1_44_1_44_1_45_Trichloro_45_2_44_2_45_bis_40_4_39__45_chlorophenyl_41_ethane_c	AraGEM
cpd02498		S_2_44_3_45_Dihydroxy_45_3_45_methylbutanoate_c	AraGEM
cpd14614		S_2_44_3_45_Dimethyl_45_5_45_phytylquinol_c	AraGEM
cpd03666		S_2_44_5_45_Diamino_45_6_45__40_5_39__45_triphosphoryl_45_3_39__44_4_39__45_trihydroxy_45_2_39__45_oxopentyl_41__45_amino_45_4_45_oxopyrimidine_c	AraGEM
cpd00957		S_2_44_5_45_Diamino_45_6_45_hydroxy_45_4_45__40_5_39__45_phosphoribosylamino_41_pyrimidine_c	AraGEM
cpd03519		S_2_44_5_45_Diaminopyrimidine_32_nucleoside_32_triphosphate_c	AraGEM
cpd00778		S_2_44_5_45_Dihydroxypyridine_c	AraGEM
cpd14964		S_2_44_6_45_Dibromohydroquinone_c	AraGEM
cpd06716		S_2_44_6_45_Dihydroxycyclohexane_45_1_45_carboxyl_45_CoA_c	AraGEM
cpd08745		S_2_44_6_45_Dimethyl_45_5_45_methylene_45_3_45_oxo_45_heptanoyl_45_CoA_c	AraGEM
cpd00668		S_2_45_Acetolactate_c	AraGEM
cpd14506		S_2_45_Acyl_45_1_45__40_1_45_alkenyl_41__45_sn_45_glycero_45_3_45_phosphate_c	AraGEM
cpd12800		S_2_45_Acyl_45_1_45_alkyl_45_sn_45_glycero_45_3_45_phosphate_c	AraGEM
cpd12439		S_2_45_Acyl_45_sn_45_glycerol_32_3_45_phosphate_c	AraGEM
cpd02961		S_2_45_Amino_45_4_45_hydroxy_45_6_45__40_D_45_erythro_45_1_44_2_44_3_45_trihydroxypropyl_41__45_7_44_8_45_dihydropteridine_c	AraGEM
cpd02978		S_2_45_Amino_45_4_45_hydroxy_45_6_45__40_erythro_45_1_44_2_44_3_45_trihydroxypropyl_41_dihydropteridine_32_triphosphate_c	AraGEM
cpd00954		S_2_45_Amino_45_4_45_hydroxy_45_6_45_hydroxymethyl_45_7_44_8_45_dihydropteridine_c	AraGEM
cpd02920		S_2_45_Amino_45_7_44_8_45_dihydro_45_4_45_hydroxy_45_6_45__40_diphosphooxymethyl_41_pteridine_c	AraGEM
cpd01495		S_2_45_Aminoacrylate_c	AraGEM
cpd10567		S_2_45_Bromoacetaldehyde_c	AraGEM
cpd08301		S_2_45_C_45_Methyl_45_D_45_erythritol_32_2_44_4_45_cyclodiphosphate_c	AraGEM
cpd08286		S_2_45_C_45_Methyl_45_D_45_erythritol_32_4_45_phosphate_c	AraGEM
cpd03330		S_2_45_Carboxy_45_2_44_3_45_dihydro_45_5_44_6_45_dihydroxyindole_c	AraGEM
cpd02857		S_2_45_Dehydro_45_3_45_deoxy_45_D_45_arabino_45_heptonate_32_7_45_phosphate_c	AraGEM
cpd00712		S_2_45_Dehydropantoate_c	AraGEM
cpd11425		S_2_45_Demethylmenaquinone_c	AraGEM
cpd00509		S_2_45_Deoxy_45_D_45_ribose_32_1_45_phosphate_c	AraGEM
cpd00510		S_2_45_Deoxy_45_D_45_ribose_32_5_45_phosphate_c	AraGEM
cpd03442		S_2_45_Hexaprenyl_45_3_45_methyl_45_5_45_hydroxy_45_6_45_methoxy_45_1_44_4_45_benzoquinone_c	AraGEM
cpd03441		S_2_45_Hexaprenyl_45_3_45_methyl_45_6_45_methoxy_45_1_44_4_45_benzoquinone_c	AraGEM
cpd03440		S_2_45_Hexaprenyl_45_6_45_methoxy_45_1_44_4_45_benzoquinone_c	AraGEM
cpd03439		S_2_45_Hexaprenyl_45_6_45_methoxyphenol_c	AraGEM
cpd04378		S_2_45_Hydroxy_45_1_44_4_45_benzoquinone_c	AraGEM
cpd08731		S_2_45_Hydroxy_45_4_45_isopropenylcyclohexane_45_1_45_carboxyl_45_CoA_c	AraGEM
cpd03561		S_2_45_Hydroxybutanoic_32_acid_c	AraGEM
cpd03146		S_2_45_Hydroxyestradiol_45_17beta_c	AraGEM
cpd02469		S_2_45_Hydroxyethylenedicarboxylate_c	AraGEM
cpd03326		S_2_45_Hydroxyhepta_45_2_44_4_45_dienedioate_c	AraGEM
cpd09800		S_2_45_Hydroxyisophthalic_32_acid_c	AraGEM
cpd01644		S_2_45_Hydroxymuconate_c	AraGEM
cpd03480		S_2_45_Hydroxyphenylacetate_c	AraGEM
cpd03871		S_2_45_Hydroxypropylphosphonate_c	AraGEM
cpd01710		S_2_45_Isopropylmaleate_c	AraGEM
cpd01498		S_2_45_Maleylacetate_c	AraGEM
cpd03147		S_2_45_Methoxyestradiol_45_17beta_c	AraGEM
cpd14702		S_2_45_Methyl_45_1_45_hydroxybutyl_45_ThPP_c	AraGEM
cpd14700		S_2_45_Methyl_45_1_45_hydroxypropyl_45_ThPP_c	AraGEM
cpd02894		S_2_45_Methyl_45_4_45_amino_45_5_45_hydroxymethylpyrimidine_32_diphosphate_c	AraGEM
cpd14613		S_2_45_Methyl_45_6_45_phytylquinol_c	AraGEM
cpd02124		S_2_45_Methylacetoacetyl_45_CoA_c	AraGEM
cpd02125		S_2_45_Methylbut_45_2_45_enoyl_45_CoA_c	AraGEM
cpd00760		S_2_45_Methylbutanoyl_45_CoA_c	AraGEM
cpd02187		S_2_45_Methylprop_45_2_45_enoyl_45_CoA_c	AraGEM
cpd00481		S_2_45_Methylpropanoyl_45_CoA_c	AraGEM
cpd09802		S_2_45_Naphthaldehyde_c	AraGEM
cpd09823		S_2_45_Naphthoyl_45_CoA_c	AraGEM
cpd03448		S_2_45_Octaprenyl_45_3_45_methyl_45_6_45_methoxy_45_1_44_4_45_benzoquinone_c	AraGEM
cpd03447		S_2_45_Octaprenyl_45_6_45_methoxy_45_1_44_4_45_benzoquinone_c	AraGEM
cpd03606		S_2_45_Oxo_45_3_45_hydroxy_45_4_45_phosphobutanoate_c	AraGEM
cpd00269		S_2_45_Oxoadipate_c	AraGEM
cpd02364		S_2_45_Oxoarginine_c	AraGEM
cpd00094		S_2_45_Oxobutanoate_c	AraGEM
cpd00024		S_2_45_Oxoglutarate_c	AraGEM
cpd00024		S_2_45_Oxoglutarate_m	AraGEM
cpd00024		S_2_45_Oxoglutarate_p	AraGEM
cpd00024		S_2_45_Oxoglutarate_x	AraGEM
cpd01960		S_2_45_Oxohept_45_3_45_enedioate_c	AraGEM
cpd16395		S_2_45_Phenyl_45_1_44_3_45_propanediol_32_monocarbamate_c	AraGEM
cpd01647		S_2_45_Phenylacetamide_c	AraGEM
cpd08288		S_2_45_Phospho_45_4_45__40_cytidine_32_5_39__45_diphospho_41__45_2_45_C_45_methyl_45_D_45_erythritol_c	AraGEM
cpd00482		S_2_45_Phospho_45_D_45_glycerate_c	AraGEM
cpd00482		S_2_45_Phospho_45_D_45_glycerate_p	AraGEM
cpd00727		S_2_45_Phosphoglycolate_p	AraGEM
cpd09410		S_2_45_Phytyl_45_1_44_4_45_naphthoquinone_c	AraGEM
cpd03562		S_2_45_Propyn_45_1_45_al_c	AraGEM
cpd16335		S_2_45_Succinyl_45_5_45_enolpyruvyl_45_6_45_hydroxy_45_3_45_cyclohexene_45_1_45_carboxylate_c	AraGEM
cpd28162		S_2_45_Succinyl_45_6_45_hydroxy_45_2_44_4_45_cyclohexadiene_45_1_45_carboxylate_c	AraGEM
cpd02021		S_2_45_Succinylbenzoyl_45_CoA_c	AraGEM
cpd02826		S_2_45__40_Formamido_41__45_N1_45__40_5_39__45_phosphoribosyl_41_acetamidine_c	AraGEM
cpd10562		S_2_45__40_S_45_Glutathionyl_41_acetyl_32_chloride_c	AraGEM
cpd10560		S_2_45__40_S_45_Glutathionyl_41_acetyl_32_glutathione_c	AraGEM
cpd03049		S_2_45__40_alpha_45_Hydroxyethyl_41_thiamine_32_diphosphate_c	AraGEM
cpd02060		S_2_45_trans_45_Dodecenoyl_45_CoA_x	AraGEM
cpd02249		S_2beta_45_Hydroxygibberellin_32_1_c	AraGEM
cpd02712		S_3_39__44_4_39__44_5_44_7_45_Tetrahydroxy_45_3_45_methoxyflavone_c	AraGEM
cpd00446		S_3_39__44_5_39__45_Cyclic_32_AMP_c	AraGEM
cpd00697		S_3_39__44_5_39__45_Cyclic_32_GMP_c	AraGEM
cpd14689		S_3_39__45_Hydroxyechinenone_c	AraGEM
cpd00044		S_3_39__45_Phosphoadenylyl_32_sulfate_c	AraGEM
cpd03395		S_3_39__45_Phosphoadenylylselenate_c	AraGEM
cpd03498		S_3_44_3_39__44_4_39_5_45_Tetrahydroxystilbene_c	AraGEM
cpd02252		S_3_44_4_39__44_5_45_Trihydroxystilbene_c	AraGEM
cpd10544		S_3_44_4_45_Dihydro_45_3_45_hydroxy_45_4_45_S_45_glutathionyl_32_bromobenzene_c	AraGEM
cpd11225		S_3_44_4_45_Dihydroxy_45_2_45_butanone_32_4_45_phosphate_c	AraGEM
cpd00291		S_3_44_4_45_Dihydroxy_45_L_45_phenylalanine_c	AraGEM
cpd00881		S_3_44_4_45_Dihydroxy_45_trans_45_cinnamate_c	AraGEM
cpd04852		S_3_44_4_45_Dihydroxyfluorene_c	AraGEM
cpd03307		S_3_44_4_45_Dihydroxymandelaldehyde_c	AraGEM
cpd02500		S_3_44_4_45_Dihydroxyphenylacetaldehyde_c	AraGEM
cpd03306		S_3_44_4_45_Dihydroxyphenylethyleneglycol_c	AraGEM
cpd03723		S_3_44_4_45_Dihydroxystyrene_c	AraGEM
cpd02568		S_3_44_5_45_Dibromo_45_4_45_hydroxybenzonitrile_c	AraGEM
cpd15078		S_3_44_6_44_8_45_Trimethylallantoin_c	AraGEM
cpd15039		S_3_44_6_45_Nonadienal_c	AraGEM
cpd15076		S_3_44_7_45_Dimethyluric_32_acid_c	AraGEM
cpd03063		S_3_45_Aminoisobutanoate_c	AraGEM
cpd03664		S_3_45_Butyn_45_1_45_al_c	AraGEM
cpd03663		S_3_45_Butynoate_c	AraGEM
cpd16396		S_3_45_Carbamoyl_45_2_45_phenylpropionaldehyde_c	AraGEM
cpd03189		S_3_45_Carboxy_45_1_45_hydroxypropyl_45_ThPP_m	AraGEM
cpd01651		S_3_45_Cyano_45_L_45_alanine_c	AraGEM
cpd12452		S_3_45_D_45_Glucosyl_45_1_44_2_45_diacylglycerol_c	AraGEM
cpd14536		S_3_45_Dehydro_45_6_45_deoxoteasterone_c	AraGEM
cpd00699		S_3_45_Dehydroquinate_c	AraGEM
cpd01716		S_3_45_Dehydroshikimate_c	AraGEM
cpd01879		S_3_45_Dehydrosphinganine_c	AraGEM
cpd14528		S_3_45_Dehydroteasterone_c	AraGEM
cpd02730		S_3_45_Deoxy_45_D_45_manno_45_octulosonate_32_8_45_phosphate_c	AraGEM
cpd00875		S_3_45_Deoxy_45_D_45_manno_45_octulosonate_c	AraGEM
cpd03585		S_3_45_Deoxy_45_D_45_manno_45_octulosonyl_45_lipid_32_IV_40_A_41__c	AraGEM
cpd03092		S_3_45_Hexaprenyl_45_4_44_5_45_dihydroxybenzoate_c	AraGEM
cpd03151		S_3_45_Hexaprenyl_45_4_45_hydroxy_45_5_45_methoxybenzoate_c	AraGEM
cpd09429		S_3_45_Hexaprenyl_45_4_45_hydroxybenzoate_c	AraGEM
cpd15026		S_3_45_Hexenal_c	AraGEM
cpd08744		S_3_45_Hydroxy_45_2_44_6_45_dimethyl_45_5_45_methylene_45_heptanoyl_45_CoA_c	AraGEM
cpd02569		S_3_45_Hydroxy_45_3_45_methyl_45_2_45_oxobutanoic_32_acid_c	AraGEM
cpd15173		S_3_45_Hydroxy_45_5_45_methylhex_45_4_45_enoyl_45_CoA_c	AraGEM
cpd02065		S_3_45_Hydroxy_45_L_45_kynurenine_c	AraGEM
cpd00923		S_3_45_Hydroxy_45_N6_44_N6_44_N6_45_trimethyl_45_L_45_lysine_c	AraGEM
cpd15053		S_3_45_Hydroxy_45_OPC4_45_CoA_c	AraGEM
cpd15049		S_3_45_Hydroxy_45_OPC6_45_CoA_c	AraGEM
cpd15045		S_3_45_Hydroxy_45_OPC8_45_CoA_c	AraGEM
cpd00483		S_3_45_Hydroxyanthranilate_c	AraGEM
cpd03043		S_3_45_Hydroxybutanoyl_45_CoA_c	AraGEM
cpd14689		S_3_45_Hydroxyechinenone_c	AraGEM
cpd03570		S_3_45_Hydroxyisovaleryl_45_CoA_c	AraGEM
cpd03347		S_3_45_Hydroxykynurenamine_c	AraGEM
cpd14936		S_3_45_Hydroxyoctadecanoyl_45_CoA_c	AraGEM
cpd14939		S_3_45_Hydroxyoctadecanoyl_45__91_acp_93__c	AraGEM
cpd04103		S_3_45_Hydroxypimeloyl_45_CoA_c	AraGEM
cpd03375		S_3_45_Hydroxypropionyl_45_CoA_c	AraGEM
cpd01881		S_3_45_Indoleacetonitrile_c	AraGEM
cpd08747		S_3_45_Isopropylbut_45_3_45_enoic_32_acid_c	AraGEM
cpd08746		S_3_45_Isopropylbut_45_3_45_enoyl_45_CoA_c	AraGEM
cpd03193		S_3_45_Keto_45_beta_45_D_45_galactose_c	AraGEM
cpd03199		S_3_45_Ketolactose_c	AraGEM
cpd03455		S_3_45_Mercaptolactate_c	AraGEM
cpd03462		S_3_45_Methoxyanthranilate_c	AraGEM
cpd03499		S_3_45_Methoxyapigenin_c	AraGEM
cpd14698		S_3_45_Methyl_45_1_45_hydroxybutyl_45_ThPP_c	AraGEM
cpd00123		S_3_45_Methyl_45_2_45_oxobutanoic_32_acid_c	AraGEM
cpd19026		S_3_45_Methyl_45_2_45_oxopentanoate_c	AraGEM
cpd01882		S_3_45_Methylbutanoyl_45_CoA_c	AraGEM
cpd01966		S_3_45_Methylcrotonyl_45_CoA_c	AraGEM
cpd02068		S_3_45_Methylglutaconyl_45_CoA_c	AraGEM
cpd15054		S_3_45_Oxo_45_OPC4_45_CoA_c	AraGEM
cpd15050		S_3_45_Oxo_45_OPC6_45_CoA_c	AraGEM
cpd15046		S_3_45_Oxo_45_OPC8_45_CoA_c	AraGEM
cpd01507		S_3_45_Oxoadipyl_45_CoA_c	AraGEM
cpd03119		S_3_45_Oxodecanoyl_45_CoA_x	AraGEM
cpd11487		S_3_45_Oxodecanoyl_45__91_acp_93__c	AraGEM
cpd11487		S_3_45_Oxodecanoyl_45__91_acp_93__p	AraGEM
cpd03117		S_3_45_Oxododecanoyl_45_CoA_x	AraGEM
cpd11489		S_3_45_Oxododecanoyl_45__91_acp_93__c	AraGEM
cpd11489		S_3_45_Oxododecanoyl_45__91_acp_93__p	AraGEM
cpd11485		S_3_45_Oxohexadecanoyl_45__91_acp_93__c	AraGEM
cpd11485		S_3_45_Oxohexadecanoyl_45__91_acp_93__p	AraGEM
cpd03123		S_3_45_Oxohexanoyl_45_CoA_x	AraGEM
cpd11486		S_3_45_Oxohexanoyl_45__91_acp_93__c	AraGEM
cpd11486		S_3_45_Oxohexanoyl_45__91_acp_93__p	AraGEM
cpd03121		S_3_45_Oxooctanoyl_45_CoA_x	AraGEM
cpd11490		S_3_45_Oxooctanoyl_45__91_acp_93__c	AraGEM
cpd11490		S_3_45_Oxooctanoyl_45__91_acp_93__p	AraGEM
cpd03114		S_3_45_Oxopalmitoyl_45_CoA_x	AraGEM
cpd04104		S_3_45_Oxopimeloyl_45_CoA_c	AraGEM
cpd00191		S_3_45_Oxopropanoate_c	AraGEM
cpd14935		S_3_45_Oxostearoyl_45_CoA_c	AraGEM
cpd14938		S_3_45_Oxostearoyl_45__91_acp_93__c	AraGEM
cpd12689		S_3_45_Oxotetradecanoyl_45_CoA_x	AraGEM
cpd11491		S_3_45_Oxotetradecanoyl_45__91_acp_93__c	AraGEM
cpd11491		S_3_45_Oxotetradecanoyl_45__91_acp_93__p	AraGEM
cpd00169		S_3_45_Phospho_45_D_45_glycerate_c	AraGEM
cpd00169		S_3_45_Phospho_45_D_45_glycerate_p	AraGEM
cpd00203		S_3_45_Phospho_45_D_45_glyceroyl_32_phosphate_c	AraGEM
cpd00203		S_3_45_Phospho_45_D_45_glyceroyl_32_phosphate_p	AraGEM
cpd02069		S_3_45_Phosphonooxypyruvate_c	AraGEM
cpd01807		S_3_45_Phosphonopyruvate_c	AraGEM
cpd00467		S_3_45_Sulfino_45_L_45_alanine_c	AraGEM
cpd03284		S_3_45_Sulfinylpyruvate_c	AraGEM
cpd03285		S_3_45_Sulfopyruvate_c	AraGEM
cpd03034		S_3_45_Ureidoisobutyrate_c	AraGEM
cpd01720		S_3_45_Ureidopropionate_c	AraGEM
cpd00579		S_3_45__40_2_45_Aminoethyl_41__45_1H_45_indol_45_5_45_ol_c	AraGEM
cpd00868		S_3_45__40_4_45_Hydroxyphenyl_41_pyruvate_c	AraGEM
cpd00930		S_3_45__40_Imidazol_45_4_45_yl_41__45_2_45_oxopropyl_32_phosphate_c	AraGEM
cpd02193		S_3_45_alpha_40_S_41__45_Strictosidine_c	AraGEM
cpd03197		S_3_45_beta_45_D_45_Galactosyl_45_sn_45_glycerol_c	AraGEM
cpd03259		S_3alpha_44_21_45_Dihydroxy_45_5beta_45_pregnane_45_11_44_20_45_dione_c	AraGEM
cpd03248		S_3alpha_44_7alpha_44_12alpha_45_Trihydroxy_45_5beta_45_24_45_oxocholestanoyl_45_CoA_c	AraGEM
cpd03241		S_3alpha_44_7alpha_44_12alpha_45_Trihydroxy_45_5beta_45_cholest_45_24_45_enoyl_45_CoA_c	AraGEM
cpd02898		S_3alpha_44_7alpha_44_12alpha_45_Trihydroxy_45_5beta_45_cholestanoyl_45_CoA_c	AraGEM
cpd03227		S_3alpha_44_7alpha_44_26_45_Trihydroxy_45_5beta_45_cholestane_c	AraGEM
cpd03232		S_3alpha_44_7alpha_45_Dihydroxy_45_5beta_45_24_45_oxocholestanoyl_45_CoA_c	AraGEM
cpd03230		S_3alpha_44_7alpha_45_Dihydroxy_45_5beta_45_cholest_45_24_45_enoyl_45_CoA_c	AraGEM
cpd03228		S_3alpha_44_7alpha_45_Dihydroxy_45_5beta_45_cholestan_45_26_45_al_c	AraGEM
cpd02773		S_3alpha_44_7alpha_45_Dihydroxy_45_5beta_45_cholestanate_c	AraGEM
cpd02830		S_3alpha_44_7alpha_45_Dihydroxy_45_5beta_45_cholestanoyl_45_CoA_c	AraGEM
cpd00904		S_3beta_45_Hydroxyandrost_45_5_45_en_45_17_45_one_c	AraGEM
cpd14644		S_4_44_4_45_Dimethyl_45_5alpha_45_cholesta_45_8_45_en_45_3beta_45_ol_c	AraGEM
cpd10552		S_4_44_5_45_Dihydro_45_4_45_hydroxy_45_5_45_S_45_glutathionyl_45_benzo_91_a_93_pyrene_c	AraGEM
cpd00521		S_4_44_6_45_Dideoxy_45_4_45_oxo_45_dTDP_45_D_45_glucose_c	AraGEM
cpd01889		S_4_45_Acetamidobutanoate_c	AraGEM
cpd02775		S_4_45_Amino_45_2_45_methyl_45_5_45_phosphomethylpyrimidine_c	AraGEM
cpd08210		S_4_45_Amino_45_4_45_deoxychorismate_c	AraGEM
cpd00939		S_4_45_Amino_45_5_45_hydroxymethyl_45_2_45_methylpyrimidine_c	AraGEM
cpd00443		S_4_45_Aminobenzoate_c	AraGEM
cpd00434		S_4_45_Aminobutanal_c	AraGEM
cpd00281		S_4_45_Aminobutanoate_c	AraGEM
cpd00604		S_4_45_Coumarate_c	AraGEM
cpd29749		S_4_45_Coumaryl_32_alcohol_biomass	AraGEM
cpd01722		S_4_45_Coumaryl_32_alcohol_c	AraGEM
cpd15177		S_4_45_Fluorocatechol_c	AraGEM
cpd15187		S_4_45_Fluorocyclohexadiene_45_cis_44_cis_45_1_44_2_45_diol_c	AraGEM
cpd15180		S_4_45_Fluoromuconolactone_c	AraGEM
cpd00780		S_4_45_Fumarylacetoacetate_c	AraGEM
cpd08400		S_4_45_Glutathionyl_32_cyclophosphamide_c	AraGEM
cpd01723		S_4_45_Guanidinobutanal_c	AraGEM
cpd03327		S_4_45_Hydroxy_45_2_45_oxo_45_heptanedioate_c	AraGEM
cpd02258		S_4_45_Hydroxy_45_2_45_oxopentanoate_c	AraGEM
cpd16401		S_4_45_Hydroxy_45_5_45_phenyltetrahydro_45_1_44_3_45_oxazin_45_2_45_one_c	AraGEM
cpd03608		S_4_45_Hydroxy_45_L_45_threonine_c	AraGEM
cpd00484		S_4_45_Hydroxybenzaldehyde_c	AraGEM
cpd00136		S_4_45_Hydroxybenzoate_c	AraGEM
cpd03332		S_4_45_Hydroxycinnamyl_32_aldehyde_c	AraGEM
cpd02361		S_4_45_Hydroxyphenylacetaldehyde_c	AraGEM
cpd03165		S_4_45_Hydroxyphenylacetyl_45_CoA_c	AraGEM
cpd03323		S_4_45_Hydroxyphenylacetylglycine_c	AraGEM
cpd03342		S_4_45_Hydroxystyrene_c	AraGEM
cpd08732		S_4_45_Isopropenyl_45_2_45_oxy_45_cyclohexanecarboxyl_45_CoA_c	AraGEM
cpd00763		S_4_45_Maleylacetoacetate_c	AraGEM
cpd00200		S_4_45_Methyl_45_2_45_oxopentanoate_c	AraGEM
cpd02654		S_4_45_Methyl_45_5_45__40_2_45_phosphoethyl_41__45_thiazole_c	AraGEM
cpd00869		S_4_45_Methylthio_45_2_45_oxobutanoic_32_acid_c	AraGEM
cpd01510		S_4_45_Nitrocatechol_c	AraGEM
cpd00646		S_4_45_Nitrophenol_c	AraGEM
cpd02135		S_4_45_Nitrophenyl_32_phosphate_c	AraGEM
cpd01977		S_4_45_Phospho_45_L_45_aspartate_c	AraGEM
cpd00845		S_4_45_Trimethylammoniobutanal_c	AraGEM
cpd00870		S_4_45_Trimethylammoniobutanoate_c	AraGEM
cpd02357		S_4_45__40_2_45_Aminoethyl_41__45_1_44_2_45_benzenediol_c	AraGEM
cpd03648		S_4_45__40_4_45_Deoxy_45_alpha_45_D_45_gluc_45_4_45_enuronosyl_41__45_D_45_galacturonate_c	AraGEM
cpd02883		S_4_45__40_4_45_Deoxy_45_beta_45_D_45_gluc_45_4_45_enuronosyl_41__45_D_45_galacturonate_c	AraGEM
cpd08287		S_4_45__40_Cytidine_32_5_39__45_diphospho_41__45_2_45_C_45_methyl_45_D_45_erythritol_c	AraGEM
cpd08347		S_4alpha_45_Methyl_45_5alpha_45_ergosta_45_8_44_14_44_24_40_28_41__45_trien_45_3beta_45_ol_c	AraGEM
cpd03040		S_4alpha_45_Methylcholesta_45_8_45_en_45_3beta_45_ol_c	AraGEM
cpd14513		S_4alpha_45_Methylfecosterol_c	AraGEM
cpd14544		S_4alpha_45_Methylzymosterol_45_4_45_carboxylate_c	AraGEM
cpd16439		S_5_39__45_Deoxy_45_5_45_fluorocytidine_c	AraGEM
cpd16329		S_5_39__45_Deoxy_45_5_45_fluorouridine_c	AraGEM
cpd03091		S_5_39__45_Deoxyadenosine_c	AraGEM
cpd00147		S_5_39__45_Methylthioadenosine_c	AraGEM
