cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles	mismatch_detail
cpd31851	reduced coenzyme F420-0	reduced factor 420-0	name_lookup	MISMATCH	CHFAVBLYYVMBND-DTCBKJPSSA-L	WURYRBDSLRFOSU-GQPBWUKJSA-L	91819799	C[C@H](OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CN1C2=NC(=O)NC(=O)C2Cc2ccc(O)cc21)C(=O)[O-]	C[C@@H](C(=O)[O-])OP(=O)([O-])OC[C@H]([C@H]([C@H](CN1C2=C(CC3=C1NC(=O)NC3=O)C=CC(=C2)O)O)O)O	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd31855	3,8,10,11-tetrahydroxy-1-methyl-12H-benzo[b]xanthen-12-one	3,8,10,11-tetrahydroxy-1-methyl-12H-benzo[b]xanthen-12-one	name_lookup	MISMATCH	NHQTZEGDZSRZIW-UHFFFAOYSA-L	ADAGTLZBYXBLBD-UHFFFAOYSA-N	136738277	Cc1cc([O-])cc2oc3cc4cc(O)cc(O)c4c([O-])c3c(=O)c12	CC1=CC(=CC2=C1C(=C3C(=CC4=CC(=O)C=C(C4=C3O)O)O2)O)O	IGNORE:protonation_formula_diff (formula: stored=C18H10O6, pubchem=C18H12O6, H_diff=+2)
cpd31903	(2Z,4E)-2-hydroxy-6-oxo-6-phenoxyhexa-2,4-dienoate	(2Z,4E)-2-hydroxy-6-oxo-6-phenoxyhexa-2,4-dienoate	name_lookup	MISMATCH	QZPCGWMULILAIR-UHFFFAOYSA-M	WJHUWUBBCVIVJJ-BLQYPLODSA-M	122706091	O=C(CC=CC(=O)C(=O)[O-])Oc1ccccc1	C1=CC=C(C=C1)OC(=O)/C=C/C=C(/C(=O)O)\[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd31905	1-phenyl-3-(2,4,6-trihydroxyphenyl)propane-1,3-dione	2,5,7-trihydroxyflavanone dibenzoylmethane tautomer	name_lookup	MISMATCH	FHZPISQAAOFKSO-UHFFFAOYSA-M	WLHWYWTVMPZGJG-UHFFFAOYSA-N	86142500	O=C(C=C([O-])c1ccccc1)c1c(O)cc(O)cc1O	C1=CC=C(C=C1)C(=O)CC(=O)C2=C(C=C(C=C2O)O)O	IGNORE:protonation_formula_diff (formula: stored=C15H11O5, pubchem=C15H12O5, H_diff=+1)
cpd31921	3,5-dioxodecanoyl-CoA	3,5-dioxodecanoyl-CoA	name_lookup	MISMATCH	HKARBOJODOFSOJ-HSJNEKGZSA-J	CFIAMSAKPMQXNK-HSJNEKGZSA-J	90657355	CCCCCC(O)=CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	CCCCCC(=O)CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd31923	2-hydroxy-3-carboxy-6-methoxy-hexa-2,4-dienoate	2-hydroxy-3-carboxy-6-methoxy-hexa-2,4-dienoate	name_lookup	MISMATCH	KBKGWVUCZMNXFY-UHFFFAOYSA-L	XFDVSYHDHRDPLP-WJPDYIDTSA-L	122706097	COC(=O)CC=C(C(=O)[O-])C(=O)C(=O)[O-]	COC(=O)/C=C/C(=C(/C(=O)O)\[O-])/C(=O)[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd31933	hapalindole A	hapalindole A	name_lookup	MISMATCH	UTSDPNHKWNNPDD-DJNKVENRSA-N	UGBGKUYYYCTXAK-DJNKVENRSA-N	185159	C#[N+][C@@H]1[C@H]2c3c[nH]c4cccc(c34)C(C)(C)[C@H]2C[C@@H](Cl)[C@]1(C)C=C	C[C@@]1([C@@H](C[C@H]2[C@@H]([C@H]1[N+]#[C-])C3=CNC4=CC=CC(=C43)C2(C)C)Cl)C=C	IGNORE:protonation_formula_diff (formula: stored=C21H24ClN2, pubchem=C21H23ClN2, H_diff=-1)
cpd31938	excited state (2E,5E)-6-(3,4-dihydroxyphenyl)-2-hydroxy-4-oxohexa-2,5-dienoate	excited state fungal oxyluciferin	name_lookup	MISMATCH	VDADJCUBZJQTKA-HNQUOIGGSA-M	IQCMUVAMSBTUJE-KFSGTSSPSA-M	131841447	O=C(/C=C/c1ccc(O)c(O)c1)CC(=O)C(=O)[O-]	C1=CC(=C(C=C1/C=C/C(=O)/C=C(\C(=O)O)/O)O)[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd31979	alpha-(5,6-dimethylbenzimidazolyl)cobamide	cob(III)alamin	name_lookup	MISMATCH	RBZWFNAJZZCIFG-HSZGVAHJSA-K	FEZWOUWWJOYMLT-DSRCUDDDSA-L	5460183	CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8cc(C)c(C)cc85)[Co-2]364[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C	CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co]	IGNORE:protonation_formula_diff (formula: stored=C62H87CoN13O14P, pubchem=C62H88CoN13O14P-2, H_diff=+1)
cpd31987	Coalpha-[alpha-(benzimidazolyl)]-Cobeta-adenosylcobamide	benzimidazolyl cobamide	name_lookup	MISMATCH	MDBDNZWGMKRBRP-SOHQKRHPSA-K	BTWCZPVDTIGUKN-MFEWHAKXSA-L	134820021	CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8ccccc85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C	C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@H](O[C@@H]([C@@H]6O)N7C=NC8=CC=CC=C87)CO)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]	IGNORE:protonation_formula_diff (formula: stored=C70H95CoN18O17P, pubchem=C70H96CoN18O17P-3, H_diff=+1)
cpd31989	aglucovancomycin B	aglucovancomycin B	name_lookup	MISMATCH	KVAMEFQTKIDHTL-GQVTWRLKSA-M	JHIKFOISFAQTJQ-YZANBJIASA-N	445835	C[NH2+][C@H](CC(C)C)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)NC2C(=O)[N-][C@H]3C(=O)NC(C(=O)NC(C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O)Oc2ccc(cc2Cl)[C@H]1O	CC(C)C[C@H](C(=O)N[C@@H]1[C@@H](C2=CC(=C(C=C2)OC3=CC4=CC(=C3O)OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@@H](C7=C(C(=CC(=C7)O)O)C8=C(C=CC(=C8)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H](NC1=O)CC(=O)N)O)C(=O)O)O)Cl)Cl)O)NC	IGNORE:protonation_formula_diff (formula: stored=C53H51Cl2N8O17, pubchem=C53H52Cl2N8O17, H_diff=+1)
cpd31998	prebassianin A	prebassianin A	name_lookup	MISMATCH	HXKIGJBVAYEOHS-UHFFFAOYSA-M	KJPKLHGXAPLBOE-FUMXAZDOSA-M	91819828	CCC(C)C=C(C)C=CC=CC(=O)C1=C([O-])C(Cc2ccc(O)cc2)NC1=O	CCC(C)/C=C(\C)/C=C/C=C/C(=C\1/C(=O)C(NC1=O)CC2=CC=C(C=C2)O)/[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd32000	(5E)-3-imino-4-sulfanyl-5-(sulfanylmethylidene)pyrrolidin-2-one	(5E)-3-imino-4-sulfanyl-5-(sulfanylmethylidene)pyrrolidin-2-one	name_lookup	MISMATCH	SIRQXXXTBICCPH-UHFFFAOYSA-M	NPIQAWSIYDPIFA-LLCPMXLLSA-N	102514985	N=C1C(=O)NC(C=S)C1[S-]	C(=C/1\C(C(=N)C(=O)N1)S)\S	IGNORE:protonation_formula_diff (formula: stored=C5H5N2OS2, pubchem=C5H6N2OS2, H_diff=+1)
cpd32004	(2E,4Z,6E)-5-formyl-2-hydroxy-8-oxoocta-2,4,6-trienoate	(2E,4Z,6E)-5-formyl-2-hydroxy-8-oxoocta-2,4,6-trienoate	name_lookup	MISMATCH	YHFUPFZANHKZBX-BRHLVPALSA-M	PBZFAQWIFGFJEZ-HISPBNLRSA-M	102514986	O=C/C=C/C(C=O)C=CC(=O)C(=O)[O-]	C(=C/C(=C/[O-])/C=C/C(=O)C(=O)O)\C=O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd32018	6-hydroxy-7,10-diketo-pre-bikaverin	6-hydroxy-norbikaverin	name_lookup	MISMATCH	NWGASCGJRZDABK-UHFFFAOYSA-M	BYTKLMXFSIIUHN-UHFFFAOYSA-L	136759125	Cc1cc([O-])cc2oc3c(O)c4c(c(O)c3c(=O)c12)C(=O)[CH-]C(=O)C4=O	CC1=CC(=CC2=C1C(=O)C3=C(O2)C(=O)C4=C(C(=CC(=C4C3=O)[O-])O)[O-])O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd32031	fischerindole L	fischerindole L	name_lookup	MISMATCH	KVFJCSBVTGCPBF-NFUAGSSKSA-N	ADPQVXWEVQETCB-NFUAGSSKSA-N	10065777	C#[N+][C@@H]1[C@H]2c3c([nH]c4ccccc34)C(C)(C)[C@H]2C[C@@H](Cl)[C@@]1(C)C=C	C[C@]1([C@@H](C[C@H]2[C@@H]([C@H]1[N+]#[C-])C3=C(C2(C)C)NC4=CC=CC=C43)Cl)C=C	IGNORE:protonation_formula_diff (formula: stored=C21H24ClN2, pubchem=C21H23ClN2, H_diff=-1)
cpd32032	5-methylbenzimidazolyl methylcobamide	5-methylbenzimidazolyl methylcobamide	name_lookup	MISMATCH	XWOLSNVDPMETGE-ASFSWDHCSA-K	IBTCJEBUEUEPSW-CEHJMQLYSA-L	134820027	CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8cc(C)ccc85)[Co-3]364(C)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C	[CH3-].CC1=CC2=C(C=C1)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co]	IGNORE:protonation_formula_diff (formula: stored=C62H88CoN13O14P, pubchem=C62H89CoN13O14P-3, H_diff=+1)
cpd32033	isovitexin 2''-<i>O</i>-arabinoside	isovitexin 2''-O-arabinoside	name_lookup	MISMATCH	AGWLCWWJARYSTD-MCTXPTQWSA-L	ACRIYYKEWCXQOS-XAYOXWHSSA-N	44468060	O=c1cc(-c2ccc(O)cc2)oc2cc([O-])c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3CO[C@@H](O)[C@@H](O)[C@@H]3O)c([O-])c12	C1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O	IGNORE:protonation_formula_diff (formula: stored=C26H26O14, pubchem=C26H28O14, H_diff=+2)
cpd32049	azinomycin B	azinomycin B	name_lookup	MISMATCH	IQWCLIQEHUJVMV-GWRXLGHJSA-N	QIKVYJOCQXXRSJ-PKDLRSQSSA-N	14476972	COc1cc(C(=O)O[C@H](C(=O)N/C(C(=O)NC(C=O)=C(C)O)=C2\[C@@H](OC(C)=O)[C@H](O)[C@@H]3CN23)[C@]2(C)CO2)c2cccc(C)c2c1	CC1=C2C=C(C=C(C2=CC=C1)C(=O)O[C@H](C(=O)N/C(=C/3\[C@H]([C@@H]([C@H]4N3C4)O)OC(=O)C)/C(=O)N/C(=C\O)/C(=O)C)[C@@]5(CO5)C)OC	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd32094	tetrahydrogeranylgeranyl bacteriochlorophyllide <i>b</i>	tetrahydrogeranylgeranyl bacteriochlorophyllide b	name_lookup	MISMATCH	RXWQIBINZQWNSY-HSXVEEBLSA-L	IUDDCRZLGNEKDB-CZYMFKMNSA-K	122706107	C/C=C1/C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6	C/C=C/1\[C@H](C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C(=O)C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCC=C(C)C)C(=C4[O-])C(=O)OC)C)C.[Mg+2]	IGNORE:protonation_formula_diff (formula: stored=C55H70MgN4O6, pubchem=C55H69MgN4O6-, H_diff=-1)
cpd46905	perimycin A	perimycin A	name_lookup	MISMATCH	VUOIFUSUYCJURQ-ICOJSRAUSA-O	SIJFZOSSGXKJCI-FTNWOYNKSA-N	10534218	CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)=CC(=O)CC(O)C(C)C(O)CC(OC3O[C@H](C)[C@@H]([NH3+])[C@H](O)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2C)cc1	C[C@H]1/C=C/C=C/C=C\C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H](C[C@H](C[C@H](CC(=O)C[C@H](CC(=O)O[C@@H]1[C@@H](C)CCC(CC(=O)C3=CC=C(C=C3)NC)O)O)O)O)O)O)O)O)C)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)N)O)O	IGNORE:protonation_formula_diff (formula: stored=C59H89N2O17, pubchem=C59H88N2O17, H_diff=-1)
cpd46910	avermectin A<sub>2</sub>b	avermectin A2b	name_lookup	MISMATCH	HVTWWKHJKYTJON-OVBDMLLUSA-N	QUTFLJHOCPQPEW-WUSILSRKSA-N	11953975	CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](OC)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O	C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3OC)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C[C@@H]([C@@H]([C@H](O7)C(C)C)C)O)O	IGNORE:wrong_mapping (formula: stored=C48H74O14, pubchem=C48H74O15)
cpd46911	avermectin B<sub>2</sub>a	avermectin B2a	name_lookup	MISMATCH	UIWKSGVVECUGBV-HRYGJPIOSA-N	CWGATOJEFAKFBK-PDVFGPFMSA-N	6441103	CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](O)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](OC)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2	CC[C@H](C)[C@@H]1[C@H]([C@H](C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)O)C	IGNORE:wrong_mapping (formula: stored=C48H74O14, pubchem=C48H74O15)
cpd46916	avermectin B<sub>2</sub>b	avermectin B2b	name_lookup	MISMATCH	ORAUPHWWHTWHHY-HBWKRTIKSA-N	ZPAKHHSWIYDSBJ-YAGODIQJSA-N	11953974	CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C(C)C)O4)O3)OC(=O)[C@@H]3C=C(C)[C@@H](OC)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O[C@H]1C[C@H](O)[C@@H](O)[C@H](C)O1	C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C[C@@H]([C@@H]([C@H](O7)C(C)C)C)O)O	IGNORE:wrong_mapping (formula: stored=C47H72O14, pubchem=C47H72O15)
cpd46949	(5S)-3-[(2E,6R,8E,10E,12E)-2,6-dimethyltetradeca-2,8,10,12-tetraenoyl]-5-(hydroxymethyl)-2,4-dioxopyrrolidin-3-ide	(5S)-3-[(2E,6R,8E,10E,12E)-2,6-dimethyltetradeca-2,8,10,12-tetraenoyl]-5-(hydroxymethyl)-2,4-dioxopyrrolidin-3-ide	name_lookup	MISMATCH	GKJHXEKZDYRVIP-LPFJKDGWSA-N	ZYSNWIWQOQDJJV-PBEIKUENSA-M	155903270	C/C=C/C=C/C=C/C[C@H](C)CC/C=C(\C)C(=O)C1C(=O)N[C@@H](CO)C1=O	C/C=C/C=C/C=C/C[C@H](C)CC/C=C(\C)/C(=C/1\C(=O)[C@@H](NC1=O)CO)/[O-]	IGNORE:protonation_formula_diff (formula: stored=C21H29NO4, pubchem=C21H28NO4-, H_diff=-1)
cpd46953	15-hydroxytenellin	15-hydroxytenellin	name_lookup	MISMATCH	VPMPYUUXHZEFHM-UHFFFAOYSA-M	KNCOLUWVPOLUEQ-JWESCVHESA-N	139588389	CCC(C=C(C)C=CC(=O)C1=C([O-])C(c2ccc(O)cc2)C=[N+]([O-])C1=O)CO	CC[C@@H](CO)/C=C(\C)/C=C/C(=O)C1=C(C(=CN(C1=O)O)C2=CC=C(C=C2)O)O	IGNORE:protonation_formula_diff (formula: stored=C21H22NO6, pubchem=C21H23NO6, H_diff=+1)
cpd46957	Rif5 intermediate 1	Rif5 intermediate 1	name_lookup	MISMATCH	LBQXIQNXBYJSOU-AOUKXVOZSA-N	CXTLWUHZGCESRE-JKSIFZGQSA-N	138319094	C/C1=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](CO)C(=O)C(C)C(=O)c2c(O)c(C)c(O)c3c2C(=O)C=C(NC1=O)C3=O	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=O)C3=C(/C(=C(\C(=O)[C@@H]([C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)O)C)O)CO)/C)/O)C(=C(C(=C3C2=O)O)C)O)/C	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd46962	4-keto-2-undecyl-4,5-dihydropyrrole	5-undecyl-1,2-dihydropyrrol-3-one	name_lookup	MISMATCH	DXTQBRAPZZMTDN-UHFFFAOYSA-N	ZUNBINDVXKAJIF-UHFFFAOYSA-N	129009747	CCCCCCCCCCCC1CC(=O)C=N1	CCCCCCCCCCCC1=CC(=O)CN1	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd46969	curazole	curazole	name_lookup	MISMATCH	ZZKINJGJVILFOW-QVLCYIIKSA-N	WFIDQBARNHUGRV-DRDCOBJPSA-N	171990459	C=CC[C@H](CC/C(C)=C/C=C/CC/C=C\c1csc([C@@H]2C[C@@H]2C)n1)OC	C[C@H]1CC1C2=CSC(=N2)/C=C\CC/C=C/C=C(\C)/CCC(CC=C)OC	REVIEW:different_compound (tanimoto=0.73, likely wrong xref mapping)
cpd46973	16-deoxyversicolorin A epoxide	16-deoxyversicolorin A epoxide	name_lookup	MISMATCH	RRGWPAXNKRQBAM-VSHIDSMCSA-N	XKJFXJMPURQWDP-VSHIDSMCSA-N	154586065	O=C1c2cc3c(c(O)c2C(=O)C24OC12C=CCC4=O)[C@@H]1C=CO[C@@H]1O3	C1=CC23C(=O)C4=CC5=C([C@@H]6C=CO[C@@H]6O5)C(=C4C(=O)C2(O3)C(=C1)O)O	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd47055	3,7-dihydro-3-propyl-1H-purine-2,6-dione	enprofilina	name_lookup	MISMATCH	VRRVQCOZGQCWCI-UHFFFAOYSA-N	SIQPXVQCUCHWDI-UHFFFAOYSA-N	1676	CCCn1c(O)nc(O)c2ncnc1-2	CCCN1C2=C(C(=O)NC1=O)NC=N2	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd47124	stibogluconate	stibogluconate	name_lookup	MISMATCH	RPOBPHCDIPHDQL-XCCFGPONSA-J	PFOYFBYIHCVQGB-XCCFGPONSA-N	16683013	O=C([O-])[C@@H]1O[Sb]2(O)(O[Sb]34(O)O[C@H]([C@H](O)CO)[C@H](O3)[C@H](C(=O)[O-])O4)O[C@H]([C@H](O)CO)[C@@H]1O2	C([C@H]([C@@H]1[C@@H]([C@@H](O[Sb](=O)(O1)O[Sb]2(=O)O[C@@H]([C@@H]([C@@H](O2)C(=O)O)O)[C@@H](CO)O)C(=O)O)O)O)O	IGNORE:protonation_formula_diff (formula: stored=C12H18O17Sb2, pubchem=C12H20O17Sb2, H_diff=+2)
cpd47133	1,2-Dihydro-3-dimethylamino-7-methyl-1,2-(propylmalonyl)-1,2,4-benzotriazine	Azapropazone	name_lookup	MISMATCH	FWWRYFMLRVWIJF-UHFFFAOYSA-N	MPHPHYZQRGLTBO-UHFFFAOYSA-N	26098	CCCc1c([O-])n2c3cc(C)ccc3[nH+]c(N(C)C)n2c1=O	CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd47186	(E)-(-)-6-Diazo-3-methyl-4-(1,3,5-trimethyl-1-hexenyl)-2,5,7,8(1H,6H)-quinolinetetrone	6-diazo-4-[(E)-4,6-dimethylhept-2-en-2-yl]-3-methyl-1H-quinoline-2,5,7,8-tetrone	name_lookup	MISMATCH	KKZRFXDQWPPTQF-SECBINFHSA-M	PJKDXVRDJPKOHU-JXMROGBWSA-N	6444405	CC(=C[C@H](C)CC(C)C)c1c2c([n-]c(=O)c1C)C(=O)C(=O)[C-]([N+]#N)C2=O	CC1=C(C2=C(C(=O)C(=O)C(=[N+]=[N-])C2=O)NC1=O)/C(=C/C(C)CC(C)C)/C	IGNORE:protonation_formula_diff (formula: stored=C19H20N3O4, pubchem=C19H21N3O4, H_diff=+1)
cpd47188	2-nitrohydroquinone	2-nitrohydroquinone	name_lookup	MISMATCH	PXHWZPWIENJHRS-UHFFFAOYSA-N	VIIYYMZOGKODQG-UHFFFAOYSA-N	4313918	O=[N+]([O-])C1=CC(O)C=CC1O	C1=CC(=C(C=C1O)[N+](=O)[O-])O	IGNORE:protonation_formula_diff (formula: stored=C6H7NO4, pubchem=C6H5NO4, H_diff=-2)
cpd47210	desulfo-7-deoxycylindrospermopsin	desulfo-7-deoxycylindrospermopsin	name_lookup	MISMATCH	BPTKGIKNUAMMLT-GATYQTQLSA-O	QLZSSTRBQNLNHY-GATYQTQLSA-O	138319252	C[C@@H]1[C@H]2C[NH+]=C3N[C@@H](CC4=NC(=O)NC(=O)C4)C[C@@H](C[C@@H]1O)N32	C[C@H]1[C@H](C[C@@H]2C[C@@H](NC3=[N+]2[C@@H]1CN3)CC4=CC(=O)NC(=O)N4)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
