cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles
cpd38708	digitoxin	CHEBI:145796	chebi_xref	PROTONATION_DIFF	YWDPUPHTOUQJBY-XUDUSOBPSA-N	KFSMYZHQQKRKMN-XUDUSOBPSA-M	145864721	C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=COC(=O)C7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O	C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5CC[C@]7([C@@]6(CC[C@@H]7C8=COC(=C8)[O-])O)C)C)C)C)O)O
cpd38710	1beta,5,11alpha,14,19-pentahydroxy-17beta-(5-oxo-2,5-dihydrofuran-2-id-3-yl)-5beta,14beta-androstan-3beta-yl 6-deoxy-alpha-L-mannopyranoside	CHEBI:145798	chebi_xref	PROTONATION_DIFF	JETCYOMSBXLAOJ-HBYQJFLCSA-N	ZCOAKPWIZHZTPH-HBYQJFLCSA-M	145864756	C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=COC(=O)C6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=COC(=C6)[O-])O)CO)O)O)O)O
cpd38711	1beta,3beta,5,11alpha,14,19-hexahydroxy-17beta-(5-oxo-2,5-dihydrofuran-2-id-3-yl)-5beta,14beta-androstane	CHEBI:145799	chebi_xref	PROTONATION_DIFF	NPQWMFYWTSHWJX-QOHCMMFCSA-N	BTKBKELMKSOCGG-QOHCMMFCSA-M	145864758	C[C@]12C[C@@H](O)[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)C[C@@H](O)[C@]34CO)[C@@]1(O)CC[C@@H]2C1=COC(=O)C1	C[C@]12C[C@H]([C@H]3[C@H]([C@]1(CC[C@@H]2C4=COC(=C4)[O-])O)CC[C@]5([C@@]3([C@@H](C[C@@H](C5)O)O)CO)O)O
cpd38732	(9R)-3,7-dihydroxy-5-methoxy-1,8,8,9-tetramethyl-6-oxo-8,9-dihydro-6H-phenaleno[1,2-b]furan-4-olate	CHEBI:145874	chebi_xref	PROTONATION_DIFF	ZYUYEGYIBVZOQM-OZUZKCMBSA-N	KMPAOJFBQSXEAI-MRVPVSSYSA-M	51538465	COC1C(=O)c2c(O)cc(C)c3c4c(c(O)c(c23)C1=O)C(C)(C)[C@@H](C)O4	C[C@@H]1C(C2=C(C3=C4C(=C2O1)C(=CC(=O)C4=C(C(=C3O)OC)O)C)[O-])(C)C
cpd38837	2,5-dichloro-6-hydroxypyridin-3-olate	CHEBI:147301	chebi_xref	PROTONATION_DIFF	KKZZNYRWYJBTID-UHFFFAOYSA-N	NMDKZMIQHHSAFC-UHFFFAOYSA-M	146014770	O=C1CC(Cl)C(=O)N=C1Cl	C1=C(C(=O)NC(=C1[O-])Cl)Cl
cpd38843	3-phosphoglycerate-factor420-0	CHEBI:147312	chebi_xref	PROTONATION_DIFF	BJMFZLLJDXJPEK-YJNKXOJESA-L	CUCMDBOJWHZARG-YJNKXOJESA-K	146014783	O=C([O-])[C@H](O)COP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21	C1=CC(=O)C=C2C1=CC3=C(N2C[C@@H]([C@@H]([C@@H](COP(=O)([O-])OC[C@H](C(=O)[O-])O)O)O)O)N=C(NC3=O)[O-]
cpd38960	3,8,9,10-tetrahydroxy-6-methyl-1,4-dihydroanthracen-1-one	CHEBI:150020	chebi_xref	PROTONATION_DIFF	LJRSVKUSUARDIJ-UHFFFAOYSA-M	WAMVBOVLNIMLMQ-UHFFFAOYSA-N	146170923	Cc1cc(O)c2c(O)c3c(c(O)c2c1)CC([O-])=CC3=O	CC1=CC2=C(C(=C1)O)C(=C3C(=C2O)CC(=O)C=C3O)O
cpd38964	(4S,8R)-2,13,16,20-tetrahydroxy-7,9-dioxapentacyclo[10.8.0.0(3,10).0(4,8).0(14,19)]icosa-1(12),2,5,10,13,16,19-heptaen-18-one	CHEBI:150859	chebi_xref	PROTONATION_DIFF	DWIQZFOGDHNQGC-ULCDLSAGSA-M	FBMKVFWLELAJTD-ULCDLSAGSA-N	146170987	O=C1C=C([O-])Cc2c1c(O)c1c(O)c3c(cc1c2O)O[C@H]1OC=C[C@@H]31	C1C(=O)C=C(C2=C(C3=C(C4=C(C=C3C(=C21)O)O[C@@H]5[C@H]4C=CO5)O)O)O
cpd39193	17-hydroxyandrostan-1,3-dione	CHEBI:157749	chebi_xref	PROTONATION_DIFF	GGOXQJGGWCPZGL-DOXLZLGISA-M	WIFFAONSZWGQAR-DOXLZLGISA-N	73242219	C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)C=C([O-])[C@@]43C)[C@@H]1CC[C@@H]2O	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@@H]4[C@@]3(C(=O)CC(=O)C4)C
cpd39198	5alpha-androstan-1,3,17-trione	CHEBI:157755	chebi_xref	PROTONATION_DIFF	KVMBCWBPCQJXJG-HYCFJWNYSA-M	AWZFYBOODPIYEC-HYCFJWNYSA-N	141065112	C[C@]12C(=O)C=C([O-])C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC[C@@H]4[C@@]3(C(=O)CC(=O)C4)C
cpd39350	(glutathione)4[2Fe(III)-2S] cluster	CHEBI:167627	chebi_xref	PROTONATION_DIFF	IDTNQDIRRGSCRY-JKYQTTSOSA-F	LJTPKEXXLUFSQP-JKYQTTSOSA-D	155818795	[NH3+][C@@H](CCC(=O)N[C@@H](CS[Fe-]1(SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])S[Fe-](SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])(SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])S1)C(=O)NCC(=O)[O-])C(=O)[O-]	C(CC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+].C(CC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+].C(CC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+].C(CC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+].[SH-].[SH-].[Fe].[Fe+3]
cpd39386	(1R,3R,6S,7E,10S,12R)-17-hydroxy-3,10,12-trimethyl-16-oxatricyclo[12.2.1.0(1,6)]heptadeca-4,7,14(17)-triene-9,13,15-trione	CHEBI:169927	chebi_xref	PROTONATION_DIFF	XPECWUDDYXMDEQ-DQJMQYOUSA-N	OWDPBNOVKXSRIH-RSAQLFCCSA-M	155903261	C[C@@H]1C[C@H](C)C(=O)/C=C/[C@@H]2C=C[C@H](C)C[C@@]23OC(=O)C(=C1O)C3=O	C[C@H]1C[C@H](C(=O)C2=C([C@]3(C[C@H](C=C[C@H]3/C=C/C1=O)C)OC2=O)[O-])C
cpd39388	(2R,4S,6E,8E,10E)-1-(4-hydroxy-5-methylidene-2-oxo-2,5-dihydrofuran-3-yl)-2,4-dimethyldodeca-6,8,10-triene-1,5-dione	CHEBI:169929	chebi_xref	PROTONATION_DIFF	FIJLZVUFZVYAEJ-RCQBNJHISA-N	IHDUVTNKEYLVTO-NLJBVMSWSA-M	155903263	C=C1OC(=O)C(C(=O)[C@H](C)C[C@H](C)C(=O)/C=C/C=C/C=C/C)C1=O	C/C=C/C=C/C=C/C(=O)[C@@H](C)C[C@@H](C)C(=O)C1=C(C(=C)OC1=O)[O-]
cpd20039	Chlorimuron	C18777	kegg_xref	PROTONATION_DIFF	SWYFZSBPQRGVBE-UHFFFAOYSA-L	RIUXZHMCCFLRBI-UHFFFAOYSA-N	91762	COc1cc(Cl)nc(NC(=O)[N-]S(=O)(=O)c2ccccc2C(=O)[O-])n1	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)O)Cl
cpd20073	1-phenyl-3-(1,2,3-thiadiazol-5-yl)urea	C18812	kegg_xref	PROTONATION_DIFF	DVWJCFICNIKVBM-UHFFFAOYSA-M	HFCYZXMHUIHAQI-UHFFFAOYSA-N	40087	O=C([N-]c1cnns1)Nc1ccccc1	C1=CC=C(C=C1)NC(=O)NC2=CN=NS2
cpd20144	Primisulfuron	C18883	kegg_xref	PROTONATION_DIFF	ALYWHHKITFQRQR-UHFFFAOYSA-L	GPGLBXMQFQQXDV-UHFFFAOYSA-N	91774	O=C([N-]S(=O)(=O)c1ccccc1C(=O)[O-])Nc1nc(OC(F)F)cc(OC(F)F)n1	C1=CC=C(C(=C1)C(=O)O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC(F)F)OC(F)F
cpd20150	Pyrazosulfuron	C18889	kegg_xref	PROTONATION_DIFF	FWKVSQJWVOFJQC-UHFFFAOYSA-L	VXMNDQDDWDDKOQ-UHFFFAOYSA-N	93525	COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2c(C(=O)[O-])cnn2C)n1	CN1C(=C(C=N1)C(=O)O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC
cpd20156	Sulfometuron	C18895	kegg_xref	PROTONATION_DIFF	WLHPGISLYPKIEY-UHFFFAOYSA-L	FZMKKCQHDROFNI-UHFFFAOYSA-N	52998	Cc1cc(C)nc(NC(=O)[N-]S(=O)(=O)c2ccccc2C(=O)[O-])n1	CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)O)C
cpd20161	Tribenuron	C18900	kegg_xref	PROTONATION_DIFF	VFKFTHKHPDXUHD-UHFFFAOYSA-L	BQZXUHDXIARLEO-UHFFFAOYSA-N	91772	COc1nc(C)nc(N(C)C(=O)[N-]S(=O)(=O)c2ccccc2C(=O)[O-])n1	CC1=NC(=NC(=N1)OC)N(C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)O
cpd20189	Drazoxolon	C18929	kegg_xref	PROTONATION_DIFF	CCGRINJGEWVIKT-UHFFFAOYSA-M	ZRGHYHHYHYAJBT-UHFFFAOYSA-N	21929	Cc1[n-]oc(=O)c1N=Nc1ccccc1Cl	CC1=C(C(=O)ON1)N=NC2=CC=CC=C2Cl
cpd20198	Fenitropan	C18938	kegg_xref	PROTONATION_DIFF	DZYGKMMOPLCUBT-ZDUSSCGKSA-N	AYBALPYBYZFKDS-OLZOCXBDSA-N	93358	CC(=O)OC[C-]([C@@H](OC(C)=O)c1ccccc1)[N+](=O)[O-]	CC(=O)OC[C@H]([C@H](C1=CC=CC=C1)OC(=O)C)[N+](=O)[O-]
cpd20314	Perfluidone	C19054	kegg_xref	PROTONATION_DIFF	FLRVXUUPNBCDRY-UHFFFAOYSA-N	WHTBVLXUSXVMEV-UHFFFAOYSA-N	37869	Cc1cc(S(=O)(=O)c2ccccc2)ccc1[N-]S(=O)(=O)C(F)(F)F	CC1=C(C=CC(=C1)S(=O)(=O)C2=CC=CC=C2)NS(=O)(=O)C(F)(F)F
cpd20327	Potassium cyanate	C19067	kegg_xref	PROTONATION_DIFF	WLPITXHFOIMNTR-UHFFFAOYSA-N	GKKCIDNWFBPDBW-UHFFFAOYSA-M	11378442	N=C=O.[K+]	C(#N)[O-].[K+]
cpd20401	Pindone	C19141	kegg_xref	PROTONATION_DIFF	ADVFYVJCDGMBDJ-UHFFFAOYSA-M	RZKYEQDPDZUERB-UHFFFAOYSA-N	6732	CC(C)(C)C([O-])=C1C(=O)c2ccccc2C1=O	CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O
cpd20412	Coenzyme F420-1	C19152	kegg_xref	PROTONATION_DIFF	WVEYWCGUSMKKMF-LADHFWMSSA-K	RSZBQCOVWYZBFJ-LADHFWMSSA-N	45480638	C[C@H](OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]	C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)OP(=O)(O)OC[C@H]([C@H]([C@H](CN1C2=CC(=O)C=CC2=CC3=C1NC(=O)NC3=O)O)O)O
cpd20551	Ponceau 3R	C19293	kegg_xref	PROTONATION_DIFF	ORDOUGSRWKPMNA-UHFFFAOYSA-L	DTBFRMVTCYTMGH-UHFFFAOYSA-L	136120798	Cc1cc(C)c(NN=C2C(=O)C(S(=O)(=O)[O-])=Cc3cc(S(=O)(=O)[O-])ccc32)cc1C.[Na+].[NaH]	CC1=CC(=C(C=C1C)N=NC2=C3C=CC(=CC3=CC(=C2O)S(=O)(=O)[O-])S(=O)(=O)[O-])C.[Na].[Na+]
cpd20552	Acid Red 26	C19294	kegg_xref	PROTONATION_DIFF	UYJKUZWOJAFNIF-UHFFFAOYSA-L	SFVWFWCYMAFOJZ-UHFFFAOYSA-L	135980016	Cc1ccc(NN=C2C(=O)C(S(=O)(=O)[O-])=Cc3cc(S(=O)(=O)[O-])ccc32)c(C)c1.[Na+].[NaH]	CC1=CC(=C(C=C1)N=NC2=C3C=CC(=CC3=CC(=C2O)S(=O)(=O)[O-])S(=O)(=O)[O-])C.[Na].[Na+]
cpd20679	Fast Green FCF	C19423	kegg_xref	PROTONATION_DIFF	XJBPDZVCYTYRIN-UHFFFAOYSA-L	RZSYLLSAWYUBPE-UHFFFAOYSA-M	53297429	CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccc(O)cc2S(=O)(=O)[O-])cc1.[Na+].[Na+]	CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=C(C=C(C=C5)O)S(=O)(=O)O.[Na+].[Na+]
cpd20743	Difurazone	C19487	kegg_xref	PROTONATION_DIFF	ACWULZXSKCGCFQ-BNXSEQAFSA-O	XQCFHQBGMWUEMY-ZPUQHVIOSA-N	6252910	NC(=[NH2+])N=NC(=CCc1ccc([N+](=O)[O-])o1)/C=C/c1ccc([N+](=O)[O-])o1	C1=C(OC(=C1)[N+](=O)[O-])/C=C/C(=NN=C(N)N)/C=C/C2=CC=C(O2)[N+](=O)[O-]
cpd20750	1-(p-Hydroxyphenyl)-2-phenyl-4-butyl-3,5-pyrazolidinedione	C19494	kegg_xref	PROTONATION_DIFF	WNZMBSXOXDPLRO-UHFFFAOYSA-M	HFHZKZSRXITVMK-UHFFFAOYSA-N	4641	CCCCc1c([O-])n(-c2ccccc2)n(-c2ccc(O)cc2)c1=O	CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
cpd46905	perimycin A	perimycin A	name_lookup	PROTONATION_DIFF	VUOIFUSUYCJURQ-ICOJSRAUSA-O	SIJFZOSSGXKJCI-FTNWOYNKSA-N	10534218	CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)=CC(=O)CC(O)C(C)C(O)CC(OC3O[C@H](C)[C@@H]([NH3+])[C@H](O)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2C)cc1	C[C@H]1/C=C/C=C/C=C\C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H](C[C@H](C[C@H](CC(=O)C[C@H](CC(=O)O[C@@H]1[C@@H](C)CCC(CC(=O)C3=CC=C(C=C3)NC)O)O)O)O)O)O)O)O)C)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)N)O)O
cpd46949	(5S)-3-[(2E,6R,8E,10E,12E)-2,6-dimethyltetradeca-2,8,10,12-tetraenoyl]-5-(hydroxymethyl)-2,4-dioxopyrrolidin-3-ide	(5S)-3-[(2E,6R,8E,10E,12E)-2,6-dimethyltetradeca-2,8,10,12-tetraenoyl]-5-(hydroxymethyl)-2,4-dioxopyrrolidin-3-ide	name_lookup	PROTONATION_DIFF	GKJHXEKZDYRVIP-LPFJKDGWSA-N	ZYSNWIWQOQDJJV-PBEIKUENSA-M	155903270	C/C=C/C=C/C=C/C[C@H](C)CC/C=C(\C)C(=O)C1C(=O)N[C@@H](CO)C1=O	C/C=C/C=C/C=C/C[C@H](C)CC/C=C(\C)/C(=C/1\C(=O)[C@@H](NC1=O)CO)/[O-]
cpd46953	15-hydroxytenellin	15-hydroxytenellin	name_lookup	PROTONATION_DIFF	VPMPYUUXHZEFHM-UHFFFAOYSA-M	KNCOLUWVPOLUEQ-JWESCVHESA-N	139588389	CCC(C=C(C)C=CC(=O)C1=C([O-])C(c2ccc(O)cc2)C=[N+]([O-])C1=O)CO	CC[C@@H](CO)/C=C(\C)/C=C/C(=O)C1=C(C(=CN(C1=O)O)C2=CC=C(C=C2)O)O
cpd47124	stibogluconate	stibogluconate	name_lookup	PROTONATION_DIFF	RPOBPHCDIPHDQL-XCCFGPONSA-J	PFOYFBYIHCVQGB-XCCFGPONSA-N	16683013	O=C([O-])[C@@H]1O[Sb]2(O)(O[Sb]34(O)O[C@H]([C@H](O)CO)[C@H](O3)[C@H](C(=O)[O-])O4)O[C@H]([C@H](O)CO)[C@@H]1O2	C([C@H]([C@@H]1[C@@H]([C@@H](O[Sb](=O)(O1)O[Sb]2(=O)O[C@@H]([C@@H]([C@@H](O2)C(=O)O)O)[C@@H](CO)O)C(=O)O)O)O)O
cpd47186	(E)-(-)-6-Diazo-3-methyl-4-(1,3,5-trimethyl-1-hexenyl)-2,5,7,8(1H,6H)-quinolinetetrone	6-diazo-4-[(E)-4,6-dimethylhept-2-en-2-yl]-3-methyl-1H-quinoline-2,5,7,8-tetrone	name_lookup	PROTONATION_DIFF	KKZRFXDQWPPTQF-SECBINFHSA-M	PJKDXVRDJPKOHU-JXMROGBWSA-N	6444405	CC(=C[C@H](C)CC(C)C)c1c2c([n-]c(=O)c1C)C(=O)C(=O)[C-]([N+]#N)C2=O	CC1=C(C2=C(C(=O)C(=O)C(=[N+]=[N-])C2=O)NC1=O)/C(=C/C(C)CC(C)C)/C
cpd47188	2-nitrohydroquinone	2-nitrohydroquinone	name_lookup	PROTONATION_DIFF	PXHWZPWIENJHRS-UHFFFAOYSA-N	VIIYYMZOGKODQG-UHFFFAOYSA-N	4313918	O=[N+]([O-])C1=CC(O)C=CC1O	C1=CC(=C(C=C1O)[N+](=O)[O-])O
cpd47549	ralfuranone L	ralfuranone L	name_lookup	PROTONATION_DIFF	FFDCSQPPKHBZTI-UHFFFAOYSA-N	KJGOARVXLMFYCA-UHFFFAOYSA-N	38351931	O=C1OCC(c2ccccc2)C1Cc1ccccc1	C1C(=C(C(=O)O1)CC2=CC=CC=C2)C3=CC=CC=C3
cpd47580	delphinidin 3-<i>O</i>-(4-coumaroyl)-rutinoside	delphinidin 3-O-(4-coumaroyl)-rutinoside	name_lookup	PROTONATION_DIFF	DKXYAQUSKMDGDZ-POELTXLWSA-N	WWQFXDRKUPGBII-POELTXLWSA-M	138319285	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(=O)cc(O)cc-4oc3-c3cc(O)c(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=O)C=C(C4=C3)O)C5=CC(=C(C(=C5)O)[O-])O)O)O)O)O)O)OC(=O)/C=C/C6=CC=C(C=C6)O
cpd47581	cyanidin 3-<i>O</i>-(4-coumaroyl)-rutinoside	cyanidin 3-O-(4-coumaroyl)-rutinoside	name_lookup	PROTONATION_DIFF	PJDWIFQJEFOXBP-QDFTVWKPSA-N	ISODGPCGRRPBCI-QDFTVWKPSA-M	138319118	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(=O)cc(O)cc-4oc3-c3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=O)C=C(C4=C3)O)C5=CC(=C(C=C5)[O-])O)O)O)O)O)O)OC(=O)/C=C/C6=CC=C(C=C6)O
cpd47656	2-amino-6-hydroxy-1,4-benzoquinone	2-amino-6-hydroxycyclohexa-2,5-diene-1,4-dione	name_lookup	PROTONATION_DIFF	PHUFVAMXDDCHIQ-UHFFFAOYSA-M	DMLGZFNQEJYMOM-UHFFFAOYSA-N	21962127	N=C1CC(=O)C=C([O-])C1=O	C1=C(C(=O)C(=CC1=O)O)N
cpd47722	leporin B	leporin B	name_lookup	PROTONATION_DIFF	FJMMZKQFUHYDPJ-XOUBBZGBSA-N	ZAWHOLMDNIHGEJ-FPYGCLRLSA-N	9998082	C/C=C/[C@@H]1Oc2c(-c3ccccc3)cn([O-])c(=O)c2[C@@H]2[C@H]1CCC[C@H]2C	C/C=C/C1C2CCCC(C2C3=C(O1)C(=CN(C3=O)O)C4=CC=CC=C4)C
cpd47742	2,6,8-trihydroxy-7-methylnaphthalene-1,4-dione	2,6,8-trihydroxy-7-methylnaphthalene-1,4-dione	name_lookup	PROTONATION_DIFF	DVEXZXAMOKCYGY-UHFFFAOYSA-M	FYFSGAIOZPYZAK-UHFFFAOYSA-N	138319203	Cc1c(O)cc2c(c1O)C(=O)C([O-])=CC2=O	CC1=C(C=C2C(=CC(=O)C(=O)C2=C1O)O)O
cpd47744	N-(13-{[10,16-bis(naphthalen-2-yl)-13-trifluoromethanesulfonamido-12,14-dioxa-13lambda5-phosphapentacyclo[13.8.0.02,11.03,8.018,23]tricosa-1(23),2,4,6,8,10,16,19,21-nonaen-13-ylidene]amino}-10,16-bis(naphthalen-2-yl)-12,14-dioxa-13lambda5-phosphapentacyclo[13.8.0.02,11.03,8.018,23]tricosa-1(23),2,4,6,8,10,16,19,21-nonaen-13-ylidene)-1,1,1-trifluoromethanesulfonamide	richard B	name_lookup	PROTONATION_DIFF	JXNPWZYJWLHHFU-UHFFFAOYSA-N	VGFWODBAQGOORM-UHFFFAOYSA-N	138319336	O=S(=O)(N=P1(N=P2([N-]S(=O)(=O)C(F)(F)F)Oc3c(-c4ccc5ccccc5c4)cc4ccccc4c3C3=C4C=CC=CC4C=C(c4ccc5ccccc5c4)C3O2)Oc2c(-c3ccc4ccccc4c3)cc3ccccc3c2C2=C3C=CC=CC3C=C(c3ccc4ccccc4c3)C2O1)C(F)(F)F	C1=CC=C2C=C(C=CC2=C1)C3=CC4C=CC=CC4=C5C3OP(=NP6(=NS(=O)(=O)C(F)(F)F)OC7C(=CC8C=CC=CC8=C7C9=C(O6)C(=CC1=CC=CC=C19)C1=CC2=CC=CC=C2C=C1)C1=CC2=CC=CC=C2C=C1)(OC1=C5C2=CC=CC=C2C=C1C1=CC2=CC=CC=C2C=C1)NS(=O)(=O)C(F)(F)F
cpd47807	Cu<sup>II</sup>-phytate	CuII-phytate	name_lookup	PROTONATION_DIFF	ARWMRCBCVDYYON-ZLVNENNRSA-B	IXNLRUZLWWZAKR-NFJZTGFVSA-C	154586091	O=P([O-])([O-])O[C@@H]1[C@@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])O[Cu+])[C@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-]	[C@H]1([C@H](C([C@H]([C@H](C1OP(=O)(O)[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-].[Cu+]
cpd35984	tirandaligin	tirandaligin	name_lookup	PROTONATION_DIFF	OFHNSBGLJJONPM-CPCVVJEUSA-M	LTYHWFXVSQHTQH-KEDPETNPSA-N	102515509	CC(/C=C/C(=O)C1=C([O-])CNC1=O)=C\[C@@H](C)[C@H]1OC2(C)OC(C=C[C@@]23CO3)[C@@H]1C	C[C@@H]1[C@H](OC2([C@]3(CO3)C=CC1O2)C)[C@H](C)/C=C(\C)/C=C/C(=C/4\C(=O)CNC4=O)/O
cpd35988	ambiguine L	ambiguine L	name_lookup	PROTONATION_DIFF	NKHUYCPWMVDCMC-PKNULQPYSA-N	GCEYOMBDTZKZAO-PKNULQPYSA-N	44139241	C#[N+][C@]12C=CC(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](CC[C@]2(C)C=C)C5(C)C	C[C@@]1(CC[C@H]2[C@@]3([C@@]1(C=CC(C4=C3C5=C(C2(C)C)C=CC=C5N4)(C)C)[N+]#[C-])O)C=C
cpd35991	(E) indolyl vinyl isonitrile	CHEBI:140654	chebi_xref	PROTONATION_DIFF	JJQIGGJRTGSPQS-VOTSOKGWSA-N	JQMYMZZLIOIXEO-VOTSOKGWSA-N	11217472	C#[N+]/C=C/c1c[nH]c2ccccc12	[C-]#[N+]/C=C/C1=CNC2=CC=CC=C21
cpd35994	ferroheme <i>c</i>	ferroheme c	name_lookup	PROTONATION_DIFF	HMEPGMOLHNALEU-UHFFFAOYSA-J	SZYCWQQPTZLPDK-UHFFFAOYSA-L	51351657	CC1=C(CCC(=O)[O-])C2=Cc3c(CCC(=O)[O-])c(C)c4n3[Fe-2]35n6c(c(C(C)S)c(C)c6[CH+]C1=[N+]23)C=c1c(C)c(C(C)S)c(n15)=C4	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C(C)S)C)C(C)S)C)C(=C3CCC(=O)O)C)CCC(=O)O.[Fe]
cpd36020	4-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-1,7-dihydroxy-2,3,5-trioxabicyclo[2.2.2]oct-7-en-6-one	4-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-1,7-dihydroxy-2,3,5-trioxabicyclo[2.2.2]oct-7-en-6-one	name_lookup	PROTONATION_DIFF	PTUPFBLCKBRPDV-ONEGZZNKSA-N	YKRIHJNBOCNWST-ONEGZZNKSA-M	131841608	O=C1CC2(/C=C/c3ccc(O)c(O)c3)OOC1(O)C(=O)O2	C1=CC(=C(C=C1/C=C/C23C=C(C(C(=O)O2)(OO3)O)[O-])O)O
