cpd_id	compound_name	result_type	reason	pubchem_cid	strategy	query	stored_smiles	pubchem_smiles	stored_inchikey	pubchem_inchikey
cpd32312	beta-D-GlcA-(1->4)-beta-D-GlcA-(1->3)-alpha-D-GalNAc-(1->6)-alpha-D-GalNAc-PP-Und	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 30 shared stereocenters have different configuration	122706127	name_lookup	beta-D-GlcA-(1->4)-beta-D-GlcA-(1->3)-alpha-D-GalNAc-(1->6)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol	CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H]2NC(C)=O)[C@H](O)[C@@H]1O	CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])OP(=O)([O-])O[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)[O-])O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O)O)O)O)O)NC(=O)C)O)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	RRUWUEGMDWWMSP-YBGORGBCSA-J	RRUWUEGMDWWMSP-JFDWEALYSA-J
cpd32730	2-methyladenine ribotide phosphate	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 4 shared stereocenters have different configuration	146036964	name_lookup	2-methyladenine ribotide phosphate	Cc1nc(N)c2ncn([C@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2n1	CC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)N	DEYSCYWEHGTTSA-FCKMSMMTSA-L	DEYSCYWEHGTTSA-IOSLPCCCSA-L
cpd32785	desulfo-A47934	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 7 shared stereocenters have different configuration	57339436	name_lookup	desulfo-A47934	[NH3+][C@@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1cc(Cl)c([O-])c(c1)-c1c(O)cc(O)cc1C(C(=O)[O-])NC3=O	C1[C@@H]2C(=O)N[C@@H](C3=CC(=CC(=C3)OC4=C(C=CC(=C4)[C@H](C(=O)N2)N)O)O)C(=O)N[C@@H]5C6=CC(=C(C(=C6)OC7=C(C=C(C=C7)[C@H]([C@H]8C(=O)N[C@@H](C9=C(C(=CC(=C9)O)O)C2=C(C(=CC(=C2)[C@H](C(=O)N8)NC5=O)Cl)O)C(=O)O)O)Cl)O)OC2=C(C=C1C=C2)Cl	KJTFTWQSEBLIPM-HKSKXXLXSA-M	KJTFTWQSEBLIPM-QLRHZSCISA-N
cpd23390	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)butan-1-imine	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 3 shared stereocenters have different configuration	90657180	name_lookup	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)butan-1-imine	CSCCC/C(=N/O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	CSCCC/C(=N\O)/SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+]	MZIFZNVMGWJZJS-CKPZPDRJSA-M	MZIFZNVMGWJZJS-VLYKUNOGSA-M
cpd23393	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)pentan-1-imine	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 3 shared stereocenters have different configuration	90657804	name_lookup	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)pentan-1-imine	CSCCCC/C(=N/O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	CSCCCC/C(=N\O)/SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+]	YQUHLDHXDRTWFY-BUJFJAHTSA-M	YQUHLDHXDRTWFY-BOVADZLKSA-M
cpd23396	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)hexan-1-imine	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 3 shared stereocenters have different configuration	90659350	name_lookup	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)hexan-1-imine	CSCCCCC/C(=N/O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	CSCCCCC/C(=N\O)/SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+]	QUHKCUMRZNSHRI-NOSOHGNZSA-M	QUHKCUMRZNSHRI-VSDCOVJQSA-M
cpd23399	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)heptan-1-imine	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 3 shared stereocenters have different configuration	90657391	name_lookup	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)heptan-1-imine	CSCCCCCC/C(=N/O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	CSCCCCCC/C(=N\O)/SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+]	JOFREYGWDGCQDK-XUJJJAFJSA-M	JOFREYGWDGCQDK-ZBXZNTBBSA-M
cpd23402	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)octan-1-imine	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 3 shared stereocenters have different configuration	90657420	name_lookup	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)octan-1-imine	CSCCCCCCC/C(=N/O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	CSCCCCCCC/C(=N\O)/SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+]	BTIMTMCNIPNGRC-AFLXUTJMSA-M	BTIMTMCNIPNGRC-BMSRQDKOSA-M
cpd23405	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)nonan-1-imine	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 3 shared stereocenters have different configuration	90657411	name_lookup	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)nonan-1-imine	CSCCCCCCCC/C(=N/O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	CSCCCCCCCC/C(=N\O)/SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+]	GPZLPQNMTKAECU-QNPAVUSQSA-M	GPZLPQNMTKAECU-KWBVRPRRSA-M
cpd23416	3-sinapoyloxypropylglucosinolate	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 7 shared stereocenters have different configuration	90657802	name_lookup	3-sinapoyloxypropylglucosinolate	COc1cc(/C=C/C(=O)OCCC/C(=N/OS(=O)(=O)[O-])S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O	COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OCCC/C(=N\OS(=O)(=O)[O-])/S[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O	ZXNGTIMPVQJBQY-LUPOLDEESA-M	ZXNGTIMPVQJBQY-GQCUBUKLSA-M
cpd35738	core oligosaccharide-lipid A (<i>E. coli</i> K-12 core type)	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 68 shared stereocenters have different configuration	134820530	name_lookup	core oligosaccharide-lipid A (E. coli K-12 core type) (no GlcNAc)	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@@H]4O[C@H]([C@H](O)CO[C@H]5O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@H]5O[C@H](CO[C@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@H]6O[C@H](CO[C@H]7O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]7O)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1OP(=O)([O-])[O-])CO[C@@]2(C[C@H]([C@H]([C@H](O2)[C@@H](CO)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)[C@H](CO)O)OP(=O)([O-])[O-])O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)[C@@H](CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)[C@H](CO)O)O)O)O)O)OP(=O)([O-])[O-])O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O)O)O[C@@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@@H]9[C@@H]([C@H]([C@H]([C@H](O9)CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)[C@H](CO)O)O)O)O)O)O)O)O)O)O)O[C@@]1(C[C@H]([C@H]([C@H](O1)[C@@H](CO)O)O)O)C(=O)[O-])C(=O)[O-])OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])NC(=O)C[C@@H](CCCCCCCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	CEMLXOTXCUORFY-UUAFBPCQSA-D	CEMLXOTXCUORFY-NHYUMOMVSA-D
cpd36030	<i>ditrans,octacis</i>-undecaprenyldiphospho-<i>N</i>-acetyl-(<i>N</i>-acetylglucosaminyl)muramate	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 21 shared stereocenters have different configuration	90659372	name_lookup	ditrans,octacis-undecaprenyldiphospho-N-acetyl-(N-acetylglucosaminyl)muramate	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)[O-])[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O	C[C@H](C(=O)[O-])O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)CO)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C	BKNZZLAWFBEHQY-LLUSABRBSA-K	BKNZZLAWFBEHQY-XOKDJXLKSA-K
cpd34374	N-acetyl-alpha-D-galactosaminyl-(1->6)-N-acetyl-alpha-D-galactosaminyl-diphospho-ditrans,octacis-undecaprenol	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 20 shared stereocenters have different configuration	122706439	name_lookup	alpha-D-GalNAc-(1->6)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol	CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@@H](O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O	CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])OP(=O)([O-])O[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)NC(=O)C)O)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	LOTKWENHMDGLHJ-QOZJJACASA-L	LOTKWENHMDGLHJ-DZOZLFEPSA-L
cpd34436	rubradirin	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 9 shared stereocenters have different configuration	121491875	name_lookup	rubradirin	COc1ccc2c([O-])c(NC(=O)c3cc(O[C@@H]4C[C@](C)([N+](=O)[O-])[C@@H](OC)[C@@H](C)O4)c(O)c(C(=O)O[C@H]4[C@H](O)C(=O)[C@]5(C)CNC6=C(O5)C(=O)c5c(cc(C)c(O)c5C(=O)/C(C)=C/[C@@H]4C)C6=O)n3)c(=O)oc2c1	C[C@H]1/C=C(\C(=O)C2=C(C(=CC3=C2C(=O)C4=C(C3=O)NC[C@](O4)(C(=O)[C@H]([C@@H]1OC(=O)C5=C(C(=CC(=N5)C(=O)NC6=C(C7=C(C=C(C=C7)OC)OC6=O)O)O[C@@H]8C[C@]([C@H]([C@H](O8)C)OC)(C)[N+](=O)[O-])O)O)C)C)O)/C	GBZJIWQNTNUYGZ-OYVVDVHASA-M	GBZJIWQNTNUYGZ-AWTICQJKSA-N
cpd34486	esculeoside A	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 35 shared stereocenters have different configuration	10887728	name_lookup	esculeoside A	CC(=O)O[C@H]1C[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[NH2+][C@@]12O[C@H]1CC3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)C1[C@@H]2C	C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC[C@@H]5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)C)C)O[C@]11[C@H](C[C@@H](CN1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)OC(=O)C	VSQBWNYALURFOT-VZGNWNFDSA-O	VSQBWNYALURFOT-ZSFCQSFNSA-N
cpd41445	epivancomycin	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 18 shared stereocenters have different configuration	91825623	chebi_xref	CHEBI:85491	C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)([NH3+])[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O	C[C@H]1[C@@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)[O-])CC(=O)N)NC(=O)[C@@H](CC(C)C)[NH2+]C)O)Cl)CO)O)O)(C)[NH3+])O	MYPYJXKWCTUITO-ZRJQNHQNSA-O	MYPYJXKWCTUITO-UNZADAAQSA-O
cpd41503	4-azaniumyl-4-deoxy-beta-L-arabinopyranosyl 2-deoxy-6-O-(2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-4-O-phosphonato-beta-D-glucopyranosyl)-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-alpha-D-glucopyranosyl phosphate	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 18 shared stereocenters have different configuration	91825750	chebi_xref	CHEBI:86226	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])O[C@@H]3OC[C@H]([NH3+])[C@H](O)[C@H]3O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC	CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])O[C@@H]2[C@@H]([C@H]([C@H](CO2)[NH3+])O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])[O-])OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O	TYGQMXOPLFWYPM-UTAVAMEPSA-L	TYGQMXOPLFWYPM-ISFHUDAKSA-L
cpd41713	19-hydroxyprostaglandin H1	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 6 shared stereocenters have different configuration	102571761	chebi_xref	CHEBI:90801	CC(O)CCC[C@H](O)/C=C/[C@@H]1[C@H](CCCCCCC(=O)[O-])[C@@H]2C[C@H]1OO2	CC(CCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1CCCCCCC(=O)[O-])OO2)O)O	WIWFIKCSWKFLRM-UQPUDFRRSA-M	WIWFIKCSWKFLRM-UZTSRZBGSA-M
cpd47918	asperparaline A	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 5 shared stereocenters have different configuration	139585852	name_lookup	asperparaline A	C[C@@H]1CC[NH+]2C[C@@]34C[C@@]5(CC(=O)N(C)C5=O)C(C)(C)[C@H]3C[C@@]12C(=O)N4C	C[C@H]1CCN2[C@]13C[C@@H]4[C@@](C2)(C[C@@]5(C4(C)C)CC(=O)N(C5=O)C)N(C3=O)C	RTNMRJRMTGSUAE-DWPFRNKMSA-O	RTNMRJRMTGSUAE-ASTIPKKCSA-N
cpd48138	ditrans,octacis-undecaprenyldiphospho-(N-acetylglucosaminyl)muramic delta-lactam	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 18 shared stereocenters have different configuration	145864992	name_lookup	ditrans,octacis-undecaprenyldiphospho-(N-acetylglucosaminyl)muramic delta-lactam	CC(=O)N[C@H]1[C@H](O[C@H]2C3OC(C)C(=O)NC3[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O	CC1C(=O)NC2[C@H](O[C@@H]([C@H](C2O1)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)C)CO)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C	RUWRFLWOBFSGOG-NPGWLOBHSA-L	RUWRFLWOBFSGOG-HLWVPPKWSA-L
cpd48307	7,8-didehydro-3-methylprostreptovaricin	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 12 shared stereocenters have different configuration	138319377	name_lookup	7,8-didehydro-3-methylprostreptovaricin	CC1=C2NC(=O)/C(C)=C/C=C\[C@@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C(/C)C(=O)c3c([O-])c(C)c(O)c(c3C1=O)C2=O	C[C@@H]1/C=C\C=C(\C(=O)NC2=C(C(=O)C3=C(C(=C(C(=C3C2=O)O)C)O)C(=O)/C(=C/[C@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)O)C)O)C)/C)C)/C	FZPBPHJIHDRREL-WWQJHQNJSA-M	FZPBPHJIHDRREL-BLMIWUBISA-N
cpd48311	7,8-didehydro-28-hydroxy-3-methylprostreptovaricin	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 12 shared stereocenters have different configuration	138319315	name_lookup	7,8-didehydro-28-hydroxy-3-methylprostreptovaricin	CC1=C2NC(=O)/C(C)=C/C=C\[C@@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](O)[C@@](C)(O)/C=C(/C)C(=O)c3c([O-])c(C)c(O)c(c3C1=O)C2=O	C[C@@H]1/C=C\C=C(\C(=O)NC2=C(C(=O)C3=C(C(=C(C(=C3C2=O)O)C)O)C(=O)/C(=C/[C@]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)O)C)O)(C)O)/C)C)/C	QYNZTRDCLZDYCC-CPJUCZEHSA-M	QYNZTRDCLZDYCC-FAIPPYCASA-N
cpd48323	protostreptovaricin IV	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 12 shared stereocenters have different configuration	138319056	name_lookup	protostreptovaricin IV	COc1c(C)cc2c3c1C(=O)/C(C)=C\[C@](C)(O)[C@@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@H](C)/C=C\C=C(/C)C(=O)NC(=C(C)C3=O)C2=O	C[C@@H]1/C=C\C=C(\C(=O)NC2=C(C(=O)C3=C(C2=O)C=C(C(=C3C(=O)/C(=C/[C@]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)O)C)O)(C)O)/C)OC)C)C)/C	FCFQQWYUQXFFRV-YDKOOGADSA-N	FCFQQWYUQXFFRV-PPALYFDBSA-N
cpd48327	6-<i>O</i>-methyl-28-dehydroxydamavaricin C	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 12 shared stereocenters have different configuration	138319347	name_lookup	6-O-methyl-28-dehydroxydamavaricin C	COC(=O)[C@@H]1[C@H](O)[C@H](C)[C@@H](O)[C@H](C)/C=C\C=C(/C)C(=O)NC2=C(C)C(=O)c3c(c(O)c(C)c(OC)c3C(=O)/C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)[C@H]1O)C2=O	C[C@@H]1/C=C\C=C(\C(=O)NC2=C(C(=O)C3=C(C2=O)C(=C(C(=C3C(=O)/C(=C/[C@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C(=O)OC)O)C)O)C)/C)OC)C)O)C)/C	ADYSLUVBNTYVHD-UZIDKVSJSA-N	ADYSLUVBNTYVHD-VJWRWTHZSA-N
cpd48329	protostreptovaricin III	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 12 shared stereocenters have different configuration	138319325	name_lookup	protostreptovaricin III	CC1=C2NC(=O)/C(C)=C/C=C\[C@@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](O)[C@@](C)(O)/C=C(/C)C(=O)c3c([O-])c(C)cc(c3C1=O)C2=O	C[C@@H]1/C=C\C=C(\C(=O)NC2=C(C(=O)C3=C(C2=O)C=C(C(=C3C(=O)/C(=C/[C@]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)O)C)O)(C)O)/C)O)C)C)/C	UIRHEISCQHAHSY-JXIPRUIOSA-M	UIRHEISCQHAHSY-SPDBPVFCSA-N
cpd48332	protostreptovaricin V	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 11 shared stereocenters have different configuration	138319255	name_lookup	protostreptovaricin V	CC1=C2NC(=O)/C(C)=C/C=C\[C@@H](C)[C@H](O)[C@@H](C)[C@@H](O)C[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C(/C)C(=O)c3c([O-])c(C)cc(c3C1=O)C2=O	C[C@@H]1/C=C\C=C(\C(=O)NC2=C(C(=O)C3=C(C2=O)C=C(C(=C3C(=O)/C(=C/[C@H]([C@H]([C@H]([C@H](C[C@@H]([C@@H]([C@H]1O)C)O)O)C)O)C)/C)O)C)C)/C	HTLHRKZVFGSCIY-VUCJVVSXSA-M	HTLHRKZVFGSCIY-NBNVYIIOSA-N
