cpd_id	compound_name	result_type	reason	pubchem_cid	strategy	query	stored_smiles	pubchem_smiles	stored_inchikey	pubchem_inchikey
cpd17341	Zederone	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (2 vs 3)	46173863	kegg_xref	C17085	C/C1=C\CC[C@]2(C)O[C@@H]2C(=O)c2c(C)coc2C1	C/C/1=C\CCC2([C@H](O2)C(=O)C3=C(C1)OC=C3C)C	CVIVANCKIBYAOP-LTBMOJJQSA-N	CVIVANCKIBYAOP-RUQGURTESA-N
cpd17375	Tribuloside	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C30H25O13, pubchem=C20H38O2) — requires manual review	5282768	kegg_xref	C17140	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc([O-])cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	CCCCCCCC/C=C\CCCCCCCCCC(=O)O	DVGGLGXQSFURLP-VWMSDXGPSA-M	BITHHVVYSMSWAG-KTKRTIGZSA-N
cpd17439	6-(methylsulfanyl)hexyl-glucosinolate	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C14H26NO9S3, pubchem=C8H5ClN2O2) — requires manual review	303998	kegg_xref	C17250	CSCCCCCC/C(=N/OS(=O)(=O)[O-])S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C1=CC2=C(C=C1Cl)C(=O)NC(=O)N2	ZAKICGFSIJSCSF-LPUQOGTASA-M	IGWJEWGQUFOVDP-UHFFFAOYSA-N
cpd17474	7alpha,24-Dihydroxy-4-cholesten-3-one	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 8 shared stereocenters have different configuration	24755589	kegg_xref	C17331	CC(C)C(O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C	C[C@H](CCC(C(C)C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C	LFFHZNXDGBQZCO-NGCQKNAMSA-N	LFFHZNXDGBQZCO-XGEBBOSUSA-N
cpd17514	Diacetylaminoazotoluene	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	6751	kegg_xref	C17380	CC(=O)N(C(C)=O)c1ccc(/N=N/c2ccccc2C)cc1C	CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N(C(=O)C)C(=O)C)C	YIEDSISPYKQADU-FMQUCBEESA-N	YIEDSISPYKQADU-UHFFFAOYSA-N
cpd17534	Asparenomycin A	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C14H15N2O6S, pubchem=C6H5BClFO2) — requires manual review	4193595	kegg_xref	C17400	CC(=O)N/C=C/S(=O)C1=C(C(=O)[O-])N2C(=O)/C(=C(\C)CO)[C@H]2C1	B(C1=C(C=C(C=C1)Cl)F)(O)O	KJQZKTFSANMFQJ-RPGQRGOQSA-M	YBNDRTRLXPEWKQ-UHFFFAOYSA-N
cpd17652	Rengyol	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 2)	363707	kegg_xref	C17527	OCC[C@]1(O)CC[C@@H](O)CC1	C1CC(CCC1O)(CCO)O	TWORTZAXDSRCIT-OCAPTIKFSA-N	TWORTZAXDSRCIT-UHFFFAOYSA-N
cpd17694	Bluensomycin	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C21H41N5O14, pubchem=C9H15NO4) — requires manual review	16228793	kegg_xref	C17573	C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](OC(N)=O)[C@@H](O)[C@@H]3NC(N)=[NH2+])O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O	CC(C)(C)OC(=O)N[C@@H]1C[C@H]1C(=O)O	RQLDKUSQKQMFCN-AEXVNIBOSA-P	NOZMNADEEKQWGO-PHDIDXHHSA-N
cpd17695	2-epi-Streptamine	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (4 vs 6)	439590	kegg_xref	C17574	N[C@H]1[C@@H](O)[C@@H]([NH3+])[C@H](O)[C@@H](O)[C@@H]1O	[C@H]1([C@H](C([C@H]([C@@H](C1O)N)O)O)O)N	ANLMVXSIPASBFL-MBWODLHSSA-O	ANLMVXSIPASBFL-XGNJAFTASA-N
cpd17696	Actinamine	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (4 vs 6)	46173945	kegg_xref	C17575	CN[C@H]1[C@@H](O)[C@@H]([NH2+]C)[C@H](O)[C@@H](O)[C@@H]1O	CN[C@@H]1[C@H](C([C@H]([C@@H](C1O)NC)O)O)O	QRJMLIPXTTYRMQ-SYJWXDLUSA-O	QRJMLIPXTTYRMQ-YWVWVNHFSA-N
cpd17698	myo-Inosose-5	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (4 vs 5)	439294	kegg_xref	C17577	O=C1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O	[C@H]1([C@H](C(=O)[C@H]([C@@H](C1O)O)O)O)O	VYEGBDHSGHXOGT-BWWDGMNMSA-N	VYEGBDHSGHXOGT-ZLIBEWLCSA-N
cpd17699	2L-2-Amino-2-deoxy-neo-inositol	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (4 vs 6)	439440	kegg_xref	C17578	[NH3+][C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O	[C@H]1([C@H](C([C@H]([C@@H](C1N)O)O)O)O)O	JXAOTICXQLILTC-WJVUKCJRSA-O	JXAOTICXQLILTC-UYSNGIAKSA-N
cpd17812	Istamycin A	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C17H39N5O5, pubchem=Co3O8P2) — requires manual review	61615	kegg_xref	C17710	C[NH2+]C[C@@H]1CC[C@@H]([NH3+])[C@@H](O[C@H]2[C@H](O)[C@H](N(C)C(=O)C[NH3+])[C@@H](OC)C[C@@H]2[NH3+])O1	[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Co+2].[Co+2].[Co+2]	NEFDRWXEVITQMN-JWYRXTSNSA-R	ZBDSFTZNNQNSQM-UHFFFAOYSA-H
cpd17818	Sulfamethoxazole sodium	MISMATCH	MISMATCH: IGNORE:metal_representation_diff (metal coordination or charge representation differs) — requires manual review	72734292	kegg_xref	C17718	Cc1conc1[N-]S(=O)(=O)c1ccc(N)cc1.[NaH]	CC1=CON=C1NS(=O)(=O)C2=CC=C(C=C2)N.[Na]	HNYWPNAAJSBGMN-UHFFFAOYSA-N	ZOQGCDMHHMQKDU-UHFFFAOYSA-N
cpd17850	Dopaxanthin quinone	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (3 vs 4)	135871117	kegg_xref	C17753	O=C([O-])C1=C/C(=C/C=[NH+]\[C@@H](CC2=CC(=O)C(=O)C=C2)C(=O)[O-])C[C@@H](C(=O)[O-])[NH2+]1	C\1[C@H](NC(=C/C1=C/C=N[C@@H](CC2=CC(=O)C(=O)C=C2)C(=O)O)C(=O)O)C(=O)O	DVOFEZJSDVPRON-AFUNOPLTSA-M	DVOFEZJSDVPRON-JZCSJQFLSA-N
cpd17851	3-Methoxytyramine-betaxanthin	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (2 vs 3)	135871118	kegg_xref	C17754	COc1cc(CC/[NH+]=C\C=C2\C=C(C(=O)[O-])[NH2+][C@H](C(=O)[O-])C2)ccc1O	COC1=C(C=CC(=C1)CCN=C/C=C/2\C[C@H](NC(=C2)C(=O)O)C(=O)O)O	SBHOSQZNRDXQAX-WSESCXGKSA-N	SBHOSQZNRDXQAX-RSCAPTSMSA-N
cpd17953	Kasugamycin	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (8 vs 10)	65174	kegg_xref	C17968	C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H]([NH3+])C[C@@H]1[NH+]=C(N)C(=O)[O-]	C[C@@H]1[C@H](C[C@@H]([C@H](O1)OC2[C@@H]([C@H](C([C@@H]([C@@H]2O)O)O)O)O)N)N=C(C(=O)O)N	PVTHJAPFENJVNC-MHRBZPPQSA-O	PVTHJAPFENJVNC-UQTMRZPGSA-N
cpd17954	Minosaminomycin	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (11 vs 13)	135871119	kegg_xref	C17969	CC(C)C[C@H](NC(=O)N[C@@H](C[C@@H]1CNC(=[NH2+])N1)C(=O)N[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2O[C@H](C)[C@@H]([NH3+])C[C@@H]2[NH3+])[C@@H](O)[C@H]1O)C(=O)[O-]	C[C@@H]1[C@H](C[C@@H]([C@H](O1)OC2[C@@H]([C@H](C([C@@H]([C@@H]2O)O)NC(=O)[C@H](C[C@@H]3CNC(=N3)N)NC(=O)N[C@@H](CC(C)C)C(=O)O)O)O)N)N	UDZJEGDQBWDMOF-NGWVYFPNSA-P	UDZJEGDQBWDMOF-IWNFWUJZSA-N
cpd17965	1-Epidactimicin	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C18H40N6O6, pubchem=C6H4ClN3) — requires manual review	5370695	kegg_xref	C17980	CO[C@H]1[C@@H](O)[C@@H]([NH3+])[C@@H](O[C@H]2O[C@H]([C@H](C)[NH3+])CC[C@H]2[NH3+])[C@H](O)[C@@H]1N(C)C(=O)CNC=[NH2+]	C1=CNC2=C1N=CN=C2Cl	VFBPKQSATYZKRX-AMFQOMFUSA-R	ZGJDDWOXVGDTSP-UHFFFAOYSA-N
cpd18019	Strigolactone ABC-rings	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	46174042	kegg_xref	C18036	CC1(C)CCCC2=C1[C@H]1OC(=O)C(C=O)[C@H]1C2	CC1(CCCC2=C1[C@@H]3[C@H](C2)/C(=C\O)/C(=O)O3)C	MDZXZDQEMZPBHC-MAZPRZIYSA-N	UTOQMVIHBGIRGU-DTHKZTQTSA-N
cpd19116	Tranexamic acid	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 2)	5526	kegg_xref	C12535	[NH3+]C[C@H]1CC[C@H](C(=O)[O-])CC1	C1CC(CCC1CN)C(=O)O	GYDJEQRTZSCIOI-LJGSYFOKSA-N	GYDJEQRTZSCIOI-UHFFFAOYSA-N
cpd19159	Dipotassium (3beta,20beta)-20-carboxy-11-oxo-30-norlean-12-en-3-yl-2-O-beta-D-gucopyranuronosyl-alpha-D-glucopyranosiduronate	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C42H59K2O16, pubchem=C12H13NO9) — requires manual review	82565	kegg_xref	C14049	CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)[O-])CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.[K+].[K+]	C1=CC(=CC=C1[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O	BIVBRWYINDPWKA-VLQRKCJKSA-K	QSUILVWOWLUOEU-GOVZDWNOSA-N
cpd19184	2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	115159	kegg_xref	C16659	C/C=C1/[NH+](C)C(C)CC1(c1ccccc1)c1ccccc1	CC=C1C(CC(N1C)C)(C2=CC=CC=C2)C3=CC=CC=C3	AJRJPORIQGYFMT-RMOCHZDMSA-O	AJRJPORIQGYFMT-UHFFFAOYSA-N
cpd07858	5-(4-Bromophenylimino)-3,4-tetramethylene-1,3,4-thiadiazolidin-2-one	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	443041	kegg_xref	C10973	O=c1s/c(=N\c2ccc(Br)cc2)n2n1CCCC2	C1CCN2C(=O)SC(=NC3=CC=C(C=C3)Br)N2C1	UXHCYSLUHBOEGI-KAMYIIQDSA-N	UXHCYSLUHBOEGI-UHFFFAOYSA-N
cpd07862	5-(4-Bromophenylimino)-3,4-tetramethylene-1,3,4-thiadiazolidine-2- thione	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	443045	kegg_xref	C10977	S=c1s/c(=N\c2ccc(Br)cc2)n2n1CCCC2	C1CCN2C(=S)SC(=NC3=CC=C(C=C3)Br)N2C1	ICRCGJXKHDVZBV-KAMYIIQDSA-N	ICRCGJXKHDVZBV-UHFFFAOYSA-N
cpd07880	Amitraz	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 2)	36324	kegg_xref	C10995	Cc1ccc(/[NH+]=C/N(C)/C=[NH+]/c2ccc(C)cc2C)c(C)c1	CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C	QXAITBQSYVNQDR-ZIOPAAQOSA-P	QXAITBQSYVNQDR-UHFFFAOYSA-N
cpd07911	Coumaphos anti-dimer	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 4)	365489	kegg_xref	C11026	CCOP(=S)(OCC)Oc1ccc2c(c1)OC(=O)[C@]1(Cl)[C@]2(C)[C@]2(Cl)C(=O)Oc3cc(OP(=S)(OCC)OCC)ccc3[C@@]12C	CCOP(=S)(OCC)OC1=CC2=C(C=C1)C3(C(C(=O)O2)(C4(C3(C(=O)OC5=C4C=CC(=C5)OP(=S)(OCC)OCC)Cl)C)Cl)C	KPPSNIXPCINDBZ-HFLBTKGNSA-N	KPPSNIXPCINDBZ-UHFFFAOYSA-N
cpd07912	Coumaphos syn-dimer	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 4)	365489	kegg_xref	C11027	CCOP(=S)(OCC)Oc1ccc2c(c1)OC(=O)[C@]1(Cl)[C@@]2(C)[C@]2(Cl)C(=O)Oc3cc(OP(=S)(OCC)OCC)ccc3[C@]12C	CCOP(=S)(OCC)OC1=CC2=C(C=C1)C3(C(C(=O)O2)(C4(C3(C(=O)OC5=C4C=CC(=C5)OP(=S)(OCC)OCC)Cl)C)Cl)C	KPPSNIXPCINDBZ-ZVBOOHQUSA-N	KPPSNIXPCINDBZ-UHFFFAOYSA-N
cpd07924	2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C10H15N3O14P3, pubchem=C10H14O) — requires manual review	7531	kegg_xref	C11039	Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O2)cc1CO	CC(C)(CC1=CC=CC=C1)O	DLHNIFPAUZVLLA-XLPZGREQSA-K	RIWRBSMFKVOJMN-UHFFFAOYSA-N
cpd08004	(2,4-Dichlorophenyl)(5-hydroxy-1,3-dimethyl-1H-pyrazol-4- yl)methanone	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C12H9Cl2N2O2, pubchem=C11H6F3NO3) — requires manual review	68459	kegg_xref	C11122	Cc1[n-]n(C)c(=O)c1C(=O)c1ccc(Cl)cc1Cl	C1=CC2=C(C=C1C(F)(F)F)NC=C(C2=O)C(=O)O	XLDXIMZNPPNBFA-UHFFFAOYSA-M	BIRIVPOTERXIOW-UHFFFAOYSA-N
cpd08052	Rhodamine 6G	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	13806	kegg_xref	C11177	CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-]	CCNC1=CC2=C(C=C1C)C(=C3C=C(C(=[NH+]CC)C=C3O2)C)C4=CC=CC=C4C(=O)OCC.[Cl-]	XFKVYXCRNATCOO-UHFFFAOYSA-M	VYXSBFYARXAAKO-UHFFFAOYSA-N
cpd08063	Rhodamine 123	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	65217	kegg_xref	C11190	COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12.[Cl-]	COC(=O)C1=CC=CC=C1C2=C3C=CC(=[NH2+])C=C3OC4=C2C=CC(=C4)N.[Cl-]	TUFFYSFVSYUHPA-UHFFFAOYSA-M	MYFATKRONKHHQL-UHFFFAOYSA-N
cpd08069	Melitten	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C131H235N39O31, pubchem=C10H12N2O4) — requires manual review	2877953	kegg_xref	C11198	CCC(C)C(NC(=O)C[NH3+])C(=O)NCC(=O)NC(C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCC[NH3+])C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)NC(CCCC[NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCC[NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(N)=O)C(C)CC)C(C)CC)C(C)O)C(C)O)C(C)C)C(C)C	CCOC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C	VDXZNPDIRNWWCW-UHFFFAOYSA-T	XZWVZJDHIDYKPB-UHFFFAOYSA-N
cpd08135	2-Hydroxy-3,4,5,6-tetrachlorobenzanilide	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C13H6Cl4NO2, pubchem=C5H10Cl2Si) — requires manual review	75475	kegg_xref	C11274	O=C(Nc1ccccc1)c1c([O-])c(Cl)c(Cl)c(Cl)c1Cl	C1CC[Si](CC1)(Cl)Cl	BDOBMVIEWHZYDL-UHFFFAOYSA-M	KPYXTYWOSWVJBL-UHFFFAOYSA-N
cpd08216	N-Acetylleukotriene E4	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C25H37NO6S, pubchem=C8H8O2) — requires manual review	81564	kegg_xref	C11361	CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SCC(NC(C)=O)C(=O)[O-])[C@@H](O)CCCC(=O)[O-]	CC1=CC2=C(C=C1)OCO2	BGGYAYMMFYBWEX-PJEAHERNSA-L	GHPODDMCSOYWNE-UHFFFAOYSA-N
cpd08221	GSH-prostaglandin A1	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C30H47N3O10S, pubchem=C9H18O3) — requires manual review	12943849	kegg_xref	C11367	CCCCC[C@H](O)/C=C/[C@H]1C(SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])CC(=O)[C@@H]1CCCCCCC(=O)[O-]	CC(C)[C@H](C(=O)OC(C)(C)C)O	HXBAELAEMDXAJM-YBEJBUJJSA-L	XQTIFSCLEWPKCF-SSDOTTSWSA-N
cpd08291	Deshydroxy-C-1027 chromophore	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C43H44ClN3O12, pubchem=C7H7NO5S) — requires manual review	8458	kegg_xref	C11441	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H]([NH3+])c4ccc(c(Cl)c4)O[C@@H]4C#C/C=C/3C#CC3=CC=C[C@@]34OC3OC(C)(C)C([NH+](C)C)C(O)C3O)c2NC1=O	CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)O	WNILXTVROMRWPH-YJESNTBUSA-P	ZDTXQHVBLWYPHS-UHFFFAOYSA-N
cpd08293	Aromatized deshydroxy-C-1027 chromophore	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C43H46ClN3O12, pubchem=C11H11NO3) — requires manual review	709625	kegg_xref	C11443	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H]([NH3+])c4ccc(c(Cl)c4)O[C@@H]4c5ccc3cc5C3=CC=C[C@@]34OC3OC(C)(C)C([NH+](C)C)C(O)C3O)c2NC1=O	C1=CC=C(C=C1)/C=C/C(=O)NCC(=O)O	BOJUNPZGRNCNTI-JJYLQHECSA-P	YAADMLWHGMUGQL-VOTSOKGWSA-N
cpd08297	3,4-Dihydro-7-methoxy-2-methylene-3-oxo-2H-1,4-benzoxazine-5- carbonyl-CoA	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C32H39N8O20P3S, pubchem=C15H12N2) — requires manual review	69588	kegg_xref	C11448	C=C1Oc2cc(OC)cc(C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3OP(=O)([O-])[O-])c2NC1=O	C1=CC=C(C=C1)C2=C(N=CN2)C3=CC=CC=C3	TWUWGOHYNMKFRS-QLBVCIFUSA-J	CPHGOBGXZQKCKI-UHFFFAOYSA-N
cpd08341	(2R,2'R)-3,3'-disulfanediylbis{2-(acetylamino)-N-[(2R,3R,4R,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}tetrahydro-2H-pyran-3-yl]propanamide}	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (20 vs 24)	11320601	xref_resolved	xref_resolved:chebi_xref=CHEBI:16086->CID11320601(STEREO_DIFF)	CC(=O)N[C@@H](CSSC[C@H](NC(C)=O)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	CC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O)NC(=O)C)C(=O)N[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3OC4[C@@H]([C@H](C([C@H]([C@H]4O)O)O)O)O)CO)O)O	YKSIHFDRGQQOCJ-FFZQLSOYSA-N	YKSIHFDRGQQOCJ-NSPRRIPUSA-N
cpd08361	(1r,2R,3S,4s,5R,6S)-2,3,4,5,6-pentakis(phosphonooxy)cyclohexyl trihydrogen diphosphate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (4 vs 6)	25201153	xref_resolved	xref_resolved:chebi_xref=CHEBI:58628->CID25201153(STEREO_DIFF)	O=P([O-])([O-])O[C@H]1[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-]	[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-]	UPHPWXPNZIOZJL-KXXVROSKSA-B	UPHPWXPNZIOZJL-UYSNGIAKSA-A
cpd08427	Isobutyryl-Val-Val-Sta-Ala-Sta	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C33H60N5O9, pubchem=C6H5ClN2O2) — requires manual review	345364	kegg_xref	C11610	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(C)C)C(C)C)C(C)C)[C@@H](O)CC(=O)[O-]	CC1=CC(=NC=C1[N+](=O)[O-])Cl	QNPQJKICJQEMBY-DAOOESDTSA-M	HWZUMEVIIGNXGM-UHFFFAOYSA-N
cpd08438	VO4	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=O4V, pubchem=C5H12O3S2) — requires manual review	22931856	kegg_xref	C11627	O=[V-3](=O)(=O)=O	CSCCCOS(=O)(=O)C	CTCUHZQONANKCN-UHFFFAOYSA-N	JJRYDZAYWWFTQA-UHFFFAOYSA-N
cpd08472	7-Epiloganic acid	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 9 of 10 shared stereocenters have different configuration	443342	kegg_xref	C11661	C[C@H]1[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C(C(=O)[O-])[C@H]2C[C@H]1O	C[C@H]1[C@@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O	JNNGEAWILNVFFD-QXYRDGMJSA-M	JNNGEAWILNVFFD-DXNVVGTLSA-N
cpd08489	Dialdehyde	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C21H25N2O4, pubchem=C10H13NO) — requires manual review	735802	kegg_xref	C11678	C=C[C@@H](C=O)[C@H](C[C@@H]1[NH2+]CCc2c1[nH]c1ccccc21)C(C=O)C(=O)OC	C[C@H](C1=CC=CC=C1)NC(=O)C	MCYFKSAEMZYBPP-YGNUYKAGSA-O	PAVMRYVMZLANOQ-MRVPVSSYSA-N
cpd08490	4,21-Dehydrocorynantheine aldehyde	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	11953961	kegg_xref	C11679	C=C[C@H]1C=[N+]2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C(C=O)C(=O)OC	COC(=O)/C(=C\O)/[C@H]1C[C@H]2C3=C(CC[N+]2=C[C@@H]1C=C)C4=CC=CC=C4N3	WQHITQXKXQBIPT-YGNUYKAGSA-N	ALAYFJAHDKALQW-AXHNFQJDSA-O
cpd08501	Epibatidine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C11H14ClN2, pubchem=C8H6N2O) — requires manual review	255799	kegg_xref	C11690	Clc1ccc([C@H]2CC3CC[C@@H]2[NH2+]3)cn1	C1=CC=C2C(=C1)C(=O)C=NN2	NLPRAJRHRHZCQQ-XVBQNVSMSA-O	UFMBERDMCRCVSM-UHFFFAOYSA-N
cpd08531	Candoxatrilat	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 2)	123697	kegg_xref	C11721	COCCOCC(CC1(C(=O)N[C@H]2CC[C@@H](C(=O)[O-])CC2)CCCC1)C(=O)[O-]	COCCOCC(CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)O	ACZWIDANLCXHBM-SKBLSWPDSA-L	ACZWIDANLCXHBM-UHFFFAOYSA-N
