cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles	stored_stereo_defined	stored_stereo_potential	pubchem_stereo_defined	pubchem_stereo_potential
cpd21242	C-CTX 1	C20003	kegg_xref	STEREO_DIFF	WFCQOYJANLJDGJ-LRNYXKCPSA-N	WFCQOYJANLJDGJ-FANYTCEVSA-N	56928149	C[C@@H]1C[C@@H]2O[C@@H]3C[C@H](O)[C@]4(C)O[C@@H]5CC[C@@H]6O[C@](O)(CO)CC[C@@]6(C)O[C@@]5(C)C[C@H]4O[C@H]3C[C@H]2O[C@H]2C[C@H]3O[C@H]4C/C=C/C[C@@H]5O[C@H]6C=C[C@H]7O[C@H]8C[C@H]9OCC[C@H](O)C[C@@H]9O[C@@H]8C[C@@H]7O[C@@H]6C/C=C\[C@@H]5O[C@@H]4C[C@@H](O)[C@]3(C)O[C@@H]2C1	C[C@@H]1C[C@H]2[C@@H](C[C@H]3[C@H](O2)C[C@@H]([C@]4([C@H](O3)C[C@]5([C@H](O4)CC[C@H]6[C@](O5)(CC[C@](O6)(CO)O)C)C)C)O)O[C@H]7C[C@@H]8[C@]([C@@H](C[C@@H]9[C@@H](O8)C/C=C/C[C@@H]2[C@@H](O9)/C=C\C[C@@H]3[C@@H](O2)C=C[C@@H]2[C@@H](O3)C[C@@H]3[C@@H](O2)C[C@@H]2[C@@H](O3)C[C@H](CCO2)O)O)(O[C@@H]7C1)C	33	33	33	33
cpd21252	Brevetoxin B1	C20013	kegg_xref	STEREO_DIFF	LUNOZQKEODBLAF-REXPXUHCSA-M	LUNOZQKEODBLAF-BTMAFXPRSA-N	10396247	C=C(C[C@@H]1C[C@H](O)[C@]2(C)O[C@@H]3C[C@@H]4O[C@@H]5C[C@]6(C)O[C@]7(C)CC[C@@H]8O[C@@H]9C[C@]%10(C)O[C@H]%11C(C)=CC(=O)O[C@H]%11C[C@H]%10O[C@H]9C[C@@H](C)[C@H]8O[C@H]7C[C@H]6O[C@@]5(C)C/C=C\[C@H]4O[C@H]3C[C@H]2O1)C(=O)NCCS(=O)(=O)[O-]	C[C@@H]1C[C@H]2[C@@H](C[C@]3([C@H](O2)C[C@H]4[C@H](O3)C(=CC(=O)O4)C)C)O[C@@H]5[C@@H]1O[C@H]6C[C@@H]7[C@](C[C@@H]8[C@@](O7)(C/C=C\[C@@H]9[C@@H](O8)C[C@@H]1[C@@H](O9)C[C@@H]2[C@@](O1)([C@H](C[C@H](O2)CC(=C)C(=O)NCCS(=O)(=O)O)O)C)C)(O[C@@]6(CC5)C)C	24	24	24	24
cpd21271	Batrachotoxinin A	C20032	kegg_xref	STEREO_DIFF	ZKCSFQZJDZSMCH-FMZFLZIJSA-O	ZKCSFQZJDZSMCH-WHYVOJEVSA-N	56928160	C[C@H](O)C1=CC[C@@]23OCC[NH+](C)C[C@@]12C[C@@H](O)[C@]12O[C@@]4(O)CC[C@@]1(C)[C@H](CC=C32)C4	C[C@@H](C1=CC[C@@]23[C@@]1(C[C@H]([C@@]45C2=CC[C@H]6[C@@]4(CCC(C6)(O5)O)C)O)CN(CCO3)C)O	8	9	7	8
cpd21300	Ritterazine A	C20061	kegg_xref	STEREO_DIFF	FHCSEAYKGLTPDJ-BYWZCTSOSA-N	FHCSEAYKGLTPDJ-YBTWLSCUSA-N	56928164	C[C@@H]1[C@@]2(CC[C@](C)(O)CO2)O[C@H]2C=C3C4C(C[C@@H](O)[C@]3(C)[C@]21O)[C@@]1(C)Cc2nc3c(nc2C[C@@H]1C[C@@H]4O)C[C@@]1(C)[C@@H](CCC2[C@@H]1CC(=O)[C@]21C[C@@H]2O[C@]4(CCC(C)(C)O4)[C@@H](C)[C@@H]2[C@]1(C)O)C3	C[C@@H]1[C@@]2(CC[C@](CO2)(C)O)O[C@@H]3[C@]1([C@]4([C@@H](CC5C(C4=C3)[C@H](C[C@@H]6[C@@]5(CC7=NC8=C(C[C@]9([C@H](C8)CCC1[C@@H]9CC(=O)[C@]11C[C@H]2[C@@H]([C@]1(C)O)C([C@]1(O2)CCC(O1)(C)C)C)C)N=C7C6)C)O)O)C)O	19	22	18	22
cpd21438	Tanabalin	C20205	kegg_xref	STEREO_DIFF	DZAYTXGDCMMRGZ-UHWULVJNSA-N	DZAYTXGDCMMRGZ-MHMMHEKKSA-N	10667003	CC(=O)O[C@@H](C[C@@]1(C)[C@@H](C)CC[C@@]23COC(=O)C2=CCC[C@@H]31)c1ccoc1	C[C@@H]1CC[C@@]23COC(=O)C2=CCC[C@@H]3[C@@]1(C)C[C@@H](C4=COC=C4)OC(=O)C	5	5	5	5
cpd21484	(2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexanone	CHEBI:50920	chebi_xref	STEREO_DIFF	VYEGBDHSGHXOGT-QFYCRYKCSA-N	VYEGBDHSGHXOGT-KVJVDKLYSA-N	12308755	O=C1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	[C@H]1([C@H](C(=O)[C@@H]([C@@H](C1O)O)O)O)O	5	5	4	5
cpd21776	1-deoxyxylonojirimycin	1-deoxyxylonojirimycin	name_lookup	STEREO_DIFF	RMCNETIHECSPMZ-SCDXWVJYSA-O	RMCNETIHECSPMZ-NGQZWQHPSA-O	21576290	O[C@H]1[C@H](O)C[NH2+]C[C@@H]1O	C1[C@H](C([C@H](C[NH2+]1)O)O)O	3	3	2	3
cpd22207	7''-O-phosphohygromycin B	7''-O-phosphohygromycin B	name_lookup	STEREO_DIFF	DDJWTKQJOKVHBW-GNNWKVJVSA-O	DDJWTKQJOKVHBW-NZSRVPFOSA-N	25195382	C[NH2+][C@H]1C[C@@H]([NH3+])[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H]([C@H]([NH3+])COP(=O)([O-])[O-])[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O	CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)O[C@@]4(O3)[C@@H]([C@H]([C@H]([C@H](O4)C(COP(=O)(O)O)N)O)O)O)O)N	15	16	15	16
cpd22645	isovitexin 2''-O-rhamnoside	isovitexin 2''-O-rhamnoside	name_lookup	STEREO_DIFF	BGPMMCPSTAYIEL-JWUFSHJESA-L	BGPMMCPSTAYIEL-UTKQBPCESA-N	23844078	C[C@@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2c2c([O-])cc3oc(-c4ccc(O)cc4)cc(=O)c3c2[O-])[C@H](O)[C@H](O)[C@H]1O	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O	10	10	10	10
cpd22704	muricholate	muricholate	name_lookup	STEREO_DIFF	DKPMWHFRUGMUKF-QONOTNIVSA-M	DKPMWHFRUGMUKF-JDDNAIEOSA-N	119473	C[C@H](CCC(=O)[O-])C1CCC2C3C(O)C(O)C4C[C@H](O)CC[C@]4(C)C3CC[C@@]21C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(C([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	4	11	9	11
cpd22705	(digitoxigenin-3beta-yl)-beta-D-glucoside	digitoxigenin glucoside	name_lookup	STEREO_DIFF	CMHWMOGWFZWDMR-FMUUHJOYSA-N	CMHWMOGWFZWDMR-FVGBAMMESA-N	15558776	C[C@]12CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](C3=CC(=O)OC3)CC[C@]12O	C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O	13	13	13	13
cpd22834	6-O-beta-D-Galactopyranosyl myo-inositol	6-O-beta-D-galactopyranosyl myo-inositol	name_lookup	STEREO_DIFF	VCWMRQDBPZKXKG-OSOMVMCLSA-N	VCWMRQDBPZKXKG-IFZYWDRDSA-N	44123569	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2[C@@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O	11	11	9	11
cpd23011	diphenylthiocarbazone	dithizone	name_lookup	STEREO_DIFF	UOFGSWVZMUXXIY-BMRADRMJSA-N	UOFGSWVZMUXXIY-UHFFFAOYSA-N	657262	S=C(/N=N/c1ccccc1)NNc1ccccc1	C1=CC=C(C=C1)NNC(=S)N=NC2=CC=CC=C2	1	1	0	1
cpd23062	4-diphospho-1D-myo-inositol (1,2,3,5,6)pentakisphosphate	4-diphospho-1D-myo-inositol (1,2,3,5,6)pentakisphosphate	name_lookup	STEREO_DIFF	UPHPWXPNZIOZJL-CNWJWELYSA-B	UPHPWXPNZIOZJL-GFWFORPUSA-A	45479463	O=P([O-])([O-])O[C@H]1[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-]	[C@H]1([C@H](C([C@H]([C@H](C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-]	6	8	4	7
cpd23063	6-diphospho-1D-myo-inositol (1,2,3,4,5)pentakisphosphate	6-diphospho-1D-myo-inositol (1,2,3,4,5)pentakisphosphate	name_lookup	STEREO_DIFF	UPHPWXPNZIOZJL-XCMZKKERSA-B	UPHPWXPNZIOZJL-WWHKVMGRSA-A	45479434	O=P([O-])([O-])O[C@H]1[C@@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@@H](OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-]	[C@@H]1([C@H](C([C@H]([C@@H](C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-]	6	8	4	7
cpd23097	(22R,23R)-28-homocastasterone 22-O-sulfate	(22R,23R)-28-homocastasterone 22-O-sulfate	name_lookup	STEREO_DIFF	MXFYIPZNENWPSK-NKOPCKDMSA-M	MXFYIPZNENWPSK-BSBOPDPFSA-M	45479420	CC[C@@H](C(C)C)[C@@H](O)[C@H](OS(=O)(=O)[O-])[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C	CC[C@H]([C@H]([C@@H]([C@@H](C)C1CCC2[C@@]1(CCC3C2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)OS(=O)(=O)[O-])O)C(C)C	13	13	9	13
cpd23123	(2<i>R</i>,4<i>R</i>)-2,4-diaminopentanoate	(2R,4R)-2,4-diaminopentanoate	name_lookup	STEREO_DIFF	PCEJMSIIDXUDSN-QWWZWVQMSA-O	PCEJMSIIDXUDSN-IMJSIDKUSA-O	45479282	C[C@@H]([NH3+])C[C@@H]([NH3+])C(=O)[O-]	C[C@@H](C[C@@H](C(=O)[O-])[NH3+])[NH3+]	2	2	2	2
cpd23127	K-252b	K252b	name_lookup	STEREO_DIFF	AMSOPBXQXSAAAC-WOPPVIIVSA-M	AMSOPBXQXSAAAC-PLZPTFKGSA-N	9981344	C[C@]12OC(C[C@@]1(O)C(=O)[O-])n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O	C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)O)O	2	3	3	3
cpd23145	2,3-bis-<i>O</i>-geranylgeranyl-<i>sn</i>-glycero-1-phospho-1'-<i>myo</i>-inositol	InChI=1S/C49H83O11P/c1-35(2)17-11-19-37(5)21-13-23	inchi_lookup	STEREO_DIFF	NENJIGZIVSXAMB-IAPFVRBOSA-M	NENJIGZIVSXAMB-OGNSAIDESA-M	90658727	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COC[C@@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COC[C@@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)/C)/C)/C)C	13	14	11	14
cpd23148	1D-<i>myo</i>-inositol (3,6)-bisphosphate	inositol (3,6)-bisphosphate	name_lookup	STEREO_DIFF	PELZSPZCXGTUMR-ADOSBGCESA-J	PELZSPZCXGTUMR-OHMVJDTGSA-J	45479461	O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H]1O	[C@H]1([C@@H](C([C@H]([C@@H](C1OP(=O)([O-])[O-])O)O)OP(=O)([O-])[O-])O)O	6	6	4	6
cpd23149	1D-<i>myo</i>-inositol 3-diphosphate 1,2,4,5,6-pentakisphosphate	CHEBI:140374	chebi_xref	STEREO_DIFF	UPHPWXPNZIOZJL-PTQMNWPWSA-B	UPHPWXPNZIOZJL-LXOASSSBSA-A	45479345	O=P([O-])([O-])O[C@@H]1[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])O)[C@@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-]	[C@H]1([C@@H](C([C@H]([C@@H](C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-]	6	8	4	7
cpd23237	(3beta,12beta)-20-(beta-D-glucopyranosyloxy)-12-hydroxydammar-24-en-3-yl beta-D-glucopyranoside	(3beta,12beta)-20-(beta-D-glucopyranosyloxy)-12-hydroxydammar-24-en-3-yl beta-D-glucopyranoside	name_lookup	STEREO_DIFF	SWIROVJVGRGSPO-RAEVAQEDSA-N	SWIROVJVGRGSPO-JBVRGBGGSA-N	9918692	CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C	CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C	19	20	20	20
cpd23272	(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl 2-[(N-acetyl-S-arsonato-L-cysteinyl)amino]-2-deoxy-alpha-D-glucopyranoside	CHEBI:59655	chebi_xref	STEREO_DIFF	UFFVRAZTLALLGR-FQBKTPCVSA-M	UFFVRAZTLALLGR-MGQAWMCHSA-L	46224551	CC(=O)N[C@@H](CS[As](=O)([O-])O)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	CC(=O)N[C@@H](CS[As](=O)([O-])[O-])C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O	12	13	10	12
cpd23317	Dec-PP-{[beta-D-GlcNAc-(1->4)]-MurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala-D-Ala}2	a peptidoglycan dimer (mycobacteria)	name_lookup	STEREO_DIFF	XZWVBMCLWBSYKN-HHBFEEODSA-H	XZWVBMCLWBSYKN-WJSZAVAKSA-H	46173258	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@H]2NC(C)=O)[C@@H]1O	C[C@@H](C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)[O-])[NH3+])C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)CO)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)NC(=O)C)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)[O-])[NH3+])C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])NC(=O)C)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CO)CO)NC(=O)C	43	45	43	45
cpd23323	<i>ditrans,octacis</i>-undecaprenyldiphospho-<i>N</i>-acetylmuramoyl-L-alanyl-D-isglutaminyl-N<sup>6</sup>-(L-alanyl-L-alanyl)-L-lysyl-D-alanyl-D-alanine	ditrans,octacis-undecaprenyldiphospho-N-acetylmuramoyl-L-alanyl-D-isglutaminyl-N6-(L-alanyl-L-alanyl)-L-lysyl-D-alanyl-D-alanine	name_lookup	STEREO_DIFF	SPNUHDHMVZBORE-WMXZGDGASA-L	SPNUHDHMVZBORE-XUQLFXMQSA-L	90659167	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)[C@H](C)NC(=O)[C@H](C)[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(N)=O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O	C[C@@H](C(=O)N[C@@H](C)C(=O)NCCCC[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])NC(=O)CC[C@H](C(=O)N)NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)CO)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C)[NH3+]	28	30	28	30
cpd23325	UDP-<i>N</i>-acetylmuramoyl-L-alanyl-D-glutamyl-N<sup>6</sup>-(L-seryl-L-alanyl)-L-lysyl-D-alanyl-D-alanine	UDP-N-acetylmuramoyl-heptapeptide (W. viridescens)	name_lookup	STEREO_DIFF	MHPXOXBTMGUQIU-DDEFLDRYSA-K	MHPXOXBTMGUQIU-LYJVGFLESA-K	90659170	CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)[C@H](C)NC(=O)[C@@H]([NH3+])CO)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-]	C[C@@H](C(=O)N[C@@H](CCC(=O)N[C@H](CCCCNC(=O)[C@H](C)NC(=O)[C@H](CO)[NH3+])C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C	17	19	17	19
cpd23337	N-acetylmuramoyl-L-alanyl-D-isoglutaminyl-N-(beta-D-asparatyl)-L-lysyl-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine	ditrans,octacis-undecaprenyldiphospho-N-acetyl-(N-acetylglucosaminyl)muramoyl-L-alanyl-gamma-D-isoglutaminyl-N-(beta-D-asparatyl)-L-lysyl-D-alanyl-D-alanine	name_lookup	STEREO_DIFF	LBWQSTBUXZWAPL-PBUIOWKLSA-K	LBWQSTBUXZWAPL-SNILWHOYSA-K	90658840	CC(=O)N[C@H]1[C@H](O[C@@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)C[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(N)=O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O	C[C@@H](C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)C[C@H](C(=O)[O-])[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)N)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)CO)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C	27	29	27	29
cpd23340	<i>N</i>-acetyl-muramoyl-(tetrapeptide)-<i>N</i>-acetylglucosamine-diphosphoundecaprenol	GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-D-Ala)-diphosphoundecaprenol	name_lookup	STEREO_DIFF	JJUKOFTUAPCZJL-DLESYFLSSA-L	JJUKOFTUAPCZJL-WWIQLCRWSA-L	90657707	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C)C(=O)[O-])C(N)=O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O	C[C@@H](C(=O)N[C@H](CCC(=O)N[C@H](CCCC[NH3+])C(=O)N[C@@H](C)C(=O)[O-])C(=O)N)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)CO)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C	25	27	25	27
cpd23341	N-acetylmuramoyl-L-alanyl-D-isoglutaminyl-N-(beta-D-asparatyl)-L-lysyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine	ditrans,octacis-undecaprenyldiphospho-N-acetyl-(N-acetylglucosaminyl)muramoyl-L-alanyl-gamma-D-isoglutaminyl-N-(beta-D-asparatyl)-L-lysyl-D-alanine	name_lookup	STEREO_DIFF	LBVRUBUWHAWFSL-SIKABHFDSA-K	LBVRUBUWHAWFSL-VVIOUNLLSA-K	90658290	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)C[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)[O-])C(N)=O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O	C[C@@H](C(=O)N[C@H](CCC(=O)N[C@H](CCCCNC(=O)C[C@H](C(=O)[O-])[NH3+])C(=O)N[C@@H](C)C(=O)[O-])C(=O)N)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)CO)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C	26	28	26	28
