id	compartment	direction	gfdir	type	base_cost	forward_cost	reverse_cost	complexes
rxn01743	c|e	=	=	gapfilling	4	0	0.6386	null
rxn01744	c|e	=	=	gapfilling	5	0	-8.97197	null
rxn01745	c|e	=	=	gapfilling	4	0	0	null
rxn01746	c|e	=	=	gapfilling	2	0	0	null
rxn01747	c|e	>	=	gapfilling	2	0	1.2727	null
rxn01748	c|e	=	=	gapfilling	2	0	0	null
rxn01750	c|e	>	=	gapfilling	2	0	-0.3897	null
rxn01751	c|e	>	=	gapfilling	2	0	0.2717	null
rxn01752	c|e	=	=	gapfilling	5	0	0.4277	null
rxn01753	c|e	>	=	gapfilling	2	0	0.1833	null
rxn01754	c|e	=	=	gapfilling	5	0	0	null
rxn01756	c|e	=	=	gapfilling	5	0	-0.711	null
rxn01757	c|e	=	=	gapfilling	4	0	0	null
rxn01760	c|e	=	=	gapfilling	5	0	0.6057	null
rxn01761	c|e	=	=	gapfilling	2	0	0	null
rxn01763	c|e	=	=	gapfilling	2	0	0	null
rxn01764	c|e	=	=	gapfilling	4	0	0	null
rxn01765	c|e	=	=	gapfilling	4	0	-8.58267	null
rxn01767	c|e	=	=	gapfilling	4	0	-10.008	null
rxn01768	c|e	=	=	gapfilling	4	0	-11.1157	null
rxn01769	c|e	=	=	gapfilling	4	1.837	0	null
rxn01770	c|e	=	=	gapfilling	5	0	1.0204	null
rxn01771	c|e	=	=	gapfilling	5	0	-8.58267	null
rxn01772	c|e	=	=	gapfilling	5	0	0	null
rxn01773	c|e	=	=	gapfilling	4	0	0.4706	null
rxn01774	c|e	=	=	gapfilling	5	0	0.5946	null
rxn01775	c|e	=	=	gapfilling	2	0	0	null
rxn01776	c|e	=	=	gapfilling	5	0	0	null
rxn01777	c|e	=	=	gapfilling	5	0	0	null
rxn01778	c|e	=	=	gapfilling	4	0	-1.30227	null
rxn01779	c|e	=	=	gapfilling	4	0	0.6097	null
rxn01780	c|e	=	=	gapfilling	4	0	0	null
rxn01781	c|e	=	=	gapfilling	4	0	0	null
rxn01782	c|e	=	=	gapfilling	6	2.655	0	null
rxn01783	c|e	=	=	gapfilling	4	0	0	null
rxn01785	c|e	=	=	gapfilling	5	0	0	null
rxn01786	c|e	=	=	gapfilling	4	0	-8.98667	null
rxn01787	c|e	=	=	gapfilling	4	0	-8.98667	null
rxn01788	c|e	=	=	gapfilling	4	0	-8.62567	null
rxn01789	c|e	=	=	gapfilling	4	0	0	null
rxn01790	c|e	=	=	gapfilling	2	0	0	null
rxn01791	c|e	>	=	gapfilling	2	0	0.222	null
rxn01792	c|e	=	=	gapfilling	4	0	0	null
rxn01793	c|e	=	=	gapfilling	4	0	0	null
rxn01794	c|e	=	=	gapfilling	4	0	0	null
rxn01795	c|e	=	=	gapfilling	4	0	0	null
rxn01797	c|e	=	=	gapfilling	5	0	0.4706	null
rxn01798	c|e	=	=	gapfilling	5	0	0.4706	null
rxn01799	c|e	=	=	gapfilling	2	0	0	null
rxn01800	c|e	>	=	gapfilling	2	0	0.4857	null
rxn01801	c|e	=	=	gapfilling	5	0	-11.54	null
rxn01802	c|e	=	=	gapfilling	4	0	0	null
rxn01803	c|e	=	=	gapfilling	4	0	0.99	null
rxn01804	c|e	=	=	gapfilling	5	0	0	null
rxn01805	c|e	=	=	gapfilling	4	0	0	null
rxn01806	c|e	>	=	conditional	3	0	0	cpx01570|cpx01569|cpx31508
rxn01807	c|e	=	=	gapfilling	2	0	0	null
rxn01808	c|e	=	=	gapfilling	4	1.2317	0	null
rxn01809	c|e	=	=	gapfilling	4	0	0	null
rxn01812	c|e	=	=	gapfilling	4	0	0	null
rxn01813	c|e	=	=	gapfilling	2	0	0	null
rxn01814	c|e	=	=	gapfilling	4	0	-1.5896	null
rxn01815	c|e	=	=	gapfilling	4	0	0	null
rxn01816	c|e	=	=	gapfilling	12	0	0	null
rxn01817	c|e	=	=	gapfilling	4	0	0	null
rxn01818	c|e	=	=	gapfilling	5	0	0	null
rxn01819	c|e	>	=	gapfilling	3	0	0.0176999999999999	null
rxn01820	c|e	=	=	gapfilling	4	0	-8.58267	null
rxn01821	c|e	=	=	gapfilling	5	0	-8.58267	null
rxn01822	c|e	=	=	gapfilling	4	0	-8.58267	null
rxn01823	c|e	=	=	gapfilling	4	0	-8.58267	null
rxn01825	c|e	=	=	gapfilling	4	0	-7.18697	null
rxn01826	c|e	=	=	gapfilling	4	0	-8.38067	null
rxn01827	c|e	=	=	gapfilling	4	0	-9.972	null
rxn01828	c|e	>	=	gapfilling	2	0	0.1833	null
rxn01830	c|e	>	=	gapfilling	2	0	0.4277	null
rxn01831	c|e	=	=	gapfilling	4	0	0	null
rxn01832	c|e	=	=	gapfilling	4	0	0	null
rxn01833	c|e	>	=	gapfilling	2	0	-1.15627	null
rxn01834	c|e	=	=	gapfilling	2	0	0	null
rxn01835	c|e	=	=	gapfilling	4	0	0	null
rxn01836	c|e	=	=	gapfilling	4	0	-1.40227	null
rxn01837	c|e	=	=	gapfilling	4	0	-0.046	null
rxn01838	c|e	=	=	gapfilling	4	0	0	null
rxn01839	c|e	=	=	gapfilling	4	0	-8.19467	null
rxn01840	c|e	=	=	gapfilling	2	0	0	null
rxn01841	c|e	=	=	gapfilling	4	0	0	null
rxn01842	c|e	>	=	gapfilling	2	0	-0.4546	null
rxn01843	c|e	=	=	gapfilling	2	0	0	null
rxn01844	c|e	=	=	gapfilling	4	0	0.5187	null
rxn01845	c|e	=	=	gapfilling	4	0	0.5187	null
rxn01846	c|e	=	=	gapfilling	4	0	0	null
rxn01847	c|e	=	=	gapfilling	2	0	0	null
rxn01848	c|e	=	=	gapfilling	4	0	0	null
rxn01849	c|e	=	=	gapfilling	4	0	0	null
rxn01850	c|e	=	=	gapfilling	4	0	0	null
rxn01851	c|e	>	=	gapfilling	2	0	0.0196999999999999	null
rxn01853	c|e	=	=	gapfilling	5	0	1.5307	null
rxn01854	c|e	=	=	gapfilling	5	0	1.5307	null
rxn01855	c|e	=	=	gapfilling	5	0	0	null
rxn01856	c|e	=	=	gapfilling	5	0	-8.72467	null
rxn01857	c|e	=	=	gapfilling	2	0	0	null
rxn01858	c|e	>	=	gapfilling	2	0	0.1517	null
rxn01859	c|e	=	=	gapfilling	2	0	0	null
rxn01860	c|e	=	=	gapfilling	5	0	0.6887	null
rxn01861	c|e	=	=	gapfilling	6	0	0	null
rxn01862	c|e	=	=	gapfilling	5	0	0	null
rxn01863	c|e	=	=	gapfilling	4	0	-8.59267	null
rxn01864	c|e	=	=	gapfilling	4	0	-8.59267	null
rxn01865	c|e	=	=	gapfilling	4	0	0	null
rxn01866	c|e	=	=	gapfilling	4	0	-0.42805	null
rxn01867	c|e	>	=	gapfilling	2	0	0.0196999999999999	null
rxn01868	c|e	>	=	gapfilling	2	0	0.0196999999999999	null
rxn01870	c|e	=	=	conditional	2	0	0	cpx00415|cpx34838
rxn01871	c|e	<	=	conditional	2	0	0	cpx01524|cpx01525|cpx31923
rxn01872	c|e	=	=	conditional	2	0	0	cpx01810|cpx32058
rxn01874	c|e	=	=	gapfilling	5	0	0	null
rxn01875	c|e	=	=	gapfilling	4	0	0	null
rxn01876	c|e	=	=	gapfilling	5	0	0.222	null
rxn01877	c|e	=	=	gapfilling	4	0	0	null
rxn01878	c|e	=	=	gapfilling	4	0	0.4706	null
rxn01879	c|e	=	=	gapfilling	2	0	0	null
rxn01880	c|e	=	=	gapfilling	5	0	0	null
rxn01881	c|e	=	=	gapfilling	4	0	0	null
rxn01883	c|e	=	=	gapfilling	5	0	0.7683	null
rxn01884	c|e	=	=	gapfilling	4	0	-8.58267	null
rxn01885	c|e	=	=	gapfilling	5	0	0	null
rxn01886	c|e	=	=	gapfilling	5	0	0.5187	null
rxn01887	c|e	=	=	gapfilling	4	0	0	null
rxn01888	c|e	=	=	gapfilling	4	0	0	null
rxn01889	c|e	=	=	gapfilling	4	0	0.6887	null
rxn01890	c|e	=	=	gapfilling	5	0	0.7683	null
rxn01891	c|e	=	=	gapfilling	5	0	0.5187	null
rxn01892	c|e	=	=	gapfilling	5	0	0.657	null
rxn01893	c|e	>	=	gapfilling	2	0	0.1997	null
rxn01894	c|e	=	=	gapfilling	4	0	1.094	null
rxn01895	c|e	<	=	gapfilling	2	2.1923	0	null
rxn01896	c|e	=	=	gapfilling	4	2.0723	0	null
rxn01898	c|e	=	=	gapfilling	4	0	-0.1923	null
rxn01900	c|e	=	=	gapfilling	5	0	0	null
rxn01901	c|e	=	=	gapfilling	5	0	0	null
rxn01902	c|e	=	=	gapfilling	4	0	0	null
rxn01903	c|e	=	=	gapfilling	4	0	-1.40227	null
rxn01904	c|e	=	=	gapfilling	4	0	-0.46	null
rxn01905	c|e	=	=	gapfilling	5	0	0	null
rxn01906	c|e	=	=	gapfilling	5	0	0	null
rxn01907	c|e	=	=	gapfilling	4	0	0	null
rxn01908	c|e	=	=	gapfilling	4	0	0	null
rxn01909	c|e	=	=	gapfilling	5	0	0	null
rxn01910	c|e	=	=	gapfilling	4	0	0.871	null
rxn01911	c|e	=	=	gapfilling	2	0	0	null
rxn01912	c|e	=	=	gapfilling	2	0	0	null
rxn01913	c|e	=	=	gapfilling	4	0	0	null
rxn01914	c|e	=	=	gapfilling	5	0	0	null
rxn01917	c|e	=	=	gapfilling	2	0	0	null
rxn01918	c|e	=	=	gapfilling	4	0	0.0196999999999999	null
rxn01919	c|e	=	=	gapfilling	4	0	-6.78597	null
rxn01920	c|e	=	=	gapfilling	4	5.15127	0	null
rxn01921	c|e	=	=	gapfilling	6	0	0	null
rxn01923	c|e	>	=	gapfilling	4	0	-6.81137	null
rxn01924	c|e	<	=	gapfilling	4	2.078	0	null
rxn01925	c|e	=	=	gapfilling	2	0	0	null
rxn01926	c|e	=	=	gapfilling	5	0	0	null
rxn01927	c|e	>	=	gapfilling	2	0	-6.20097	null
rxn01928	c|e	=	=	gapfilling	5	0	-1.94497	null
rxn01929	c|e	=	=	gapfilling	5	0	-1.064	null
rxn01930	c|e	>	=	gapfilling	2	0	-0.2813	null
rxn01931	c|e	=	=	gapfilling	5	0	0.99	null
rxn01933	c|e	=	=	gapfilling	4	0	0.591	null
rxn01934	c|e	=	=	gapfilling	5	0	-2.11297	null
rxn01935	c|e	=	=	gapfilling	6	0	0	null
rxn01936	c|e	=	=	gapfilling	4	0	0.0687	null
rxn01937	c|e	=	=	gapfilling	4	0	0.0196999999999999	null
rxn01938	c|e	=	=	gapfilling	4	0	0	null
rxn01939	c|e	=	=	gapfilling	4	0	0	null
rxn01941	c|e	=	=	gapfilling	4	0	0	null
rxn01942	c|e	=	=	gapfilling	5	0	0	null
rxn01943	c|e	>	=	gapfilling	1	0	0.0196999999999999	null
rxn01944	c|e	=	=	gapfilling	4	0	0.0196999999999999	null
rxn01945	c|e	>	=	gapfilling	2	0	-8.58267	null
rxn01946	c|e	=	=	gapfilling	4	0	0.7514	null
rxn01947	c|e	=	=	gapfilling	4	0	0	null
rxn01948	c|e	=	=	gapfilling	4	0	0.691	null
rxn01949	c|e	=	=	gapfilling	4	0	-8.20997	null
rxn01951	c|e	=	=	gapfilling	2	0	0	null
rxn01952	c|e	=	=	gapfilling	4	1.2317	0	null
rxn01953	c|e	=	=	gapfilling	4	1.4813	0	null
rxn01954	c|e	=	=	gapfilling	5	0	-8.43867	null
rxn01955	c|e	=	=	gapfilling	4	0	0	null
rxn01956	c|e	=	=	gapfilling	4	0	0.648	null
rxn01957	c|e	=	=	gapfilling	4	0	0.5277	null
rxn01959	c|e	=	=	gapfilling	5	0	0.4277	null
rxn01961	c|e	>	=	gapfilling	2	0	0.7683	null
rxn01962	c|e	>	=	gapfilling	1	0	0.1757	null
rxn01964	c|e	>	=	gapfilling	2	0	0.0833	null
rxn01966	c|e	=	=	gapfilling	2	0	0	null
rxn01967	c|e	=	=	gapfilling	2	0	0	null
rxn01968	c|e	=	=	gapfilling	4	0	0	null
rxn01969	c|e	=	=	gapfilling	4	0	0.7683	null
rxn01971	c|e	=	=	gapfilling	4	0	0	null
rxn01972	c|e	=	=	gapfilling	2	0	0	null
rxn01973	c|e	=	=	gapfilling	2	0	0	null
rxn01974	c|e	=	=	gapfilling	2	0	0	null
rxn01975	c|e	>	=	conditional	2	0	0	cpx00354|cpx30278
rxn01977	c|e	=	=	conditional	2	0	0	cpx00299|cpx35372|cpx35438
rxn01979	c|e	=	=	gapfilling	5	0	0.3646	null
rxn01980	c|e	=	=	gapfilling	4	0	0	null
rxn01981	c|e	>	=	gapfilling	2	0	0.686	null
rxn01982	c|e	=	=	gapfilling	4	1.2143	0	null
rxn01983	c|e	=	=	gapfilling	4	0	0	null
rxn01985	c|e	=	=	gapfilling	2	0	0	null
rxn01986	c|e	=	=	gapfilling	2	0	0	null
rxn01987	c|e	=	=	gapfilling	2	0	0	null
rxn01988	c|e	=	=	gapfilling	6	0	0.7683	null
rxn01989	c|e	>	=	gapfilling	2	0	0.1833	null
rxn01990	c|e	=	=	gapfilling	2	0	0	null
rxn01991	c|e	=	=	gapfilling	2	0	0	null
rxn01992	c|e	=	=	gapfilling	4	0	0	null
rxn01993	c|e	=	=	gapfilling	4	0	0.0196999999999999	null
rxn01994	c|e	=	=	gapfilling	4	1.098	0	null
rxn01995	c|e	=	=	gapfilling	4	0	0.4243	null
rxn01996	c|e	=	=	conditional	2	0	0	cpx01892|cpx35391
rxn01997	c|e	>	=	gapfilling	2	0	-0.3897	null
rxn01998	c|e	=	=	gapfilling	4	0	0	null
rxn01999	c|e	=	=	gapfilling	2	0	0	null
rxn02000	c|e	=	=	gapfilling	2	0	0	null
rxn02002	c|e	=	=	gapfilling	4	0	0	null
rxn02003	c|e	=	=	gapfilling	2	0	0	null
rxn02004	c|e	>	=	gapfilling	2	0	0.7683	null
rxn02005	c|e	=	=	gapfilling	5	0	0	null
rxn02006	c|e	=	=	gapfilling	5	0	0	null
rxn02007	c|e	>	=	gapfilling	2	0	0.2173	null
rxn02008	c|e	>	=	gapfilling	2	0	0.3646	null
rxn02009	c|e	=	=	gapfilling	6	0	0.3646	null
rxn02011	c|e	>	=	gapfilling	2	0	0.3646	null
rxn02012	c|e	=	=	gapfilling	5	0	0	null
rxn02013	c|e	=	=	gapfilling	5	0	0	null
rxn02014	c|e	=	=	gapfilling	4	0	0.7514	null
rxn02015	c|e	=	=	gapfilling	4	0	0	null
rxn02018	c|e	=	=	gapfilling	5	0	0	null
rxn02020	c|e	=	=	gapfilling	4	0	0.0687	null
rxn02021	c|e	=	=	gapfilling	5	0	0	null
rxn02022	c|e	=	=	gapfilling	6	0	0	null
rxn02023	c|e	=	=	gapfilling	5	0	0	null
rxn02024	c|e	=	=	gapfilling	5	3.1667	0	null
rxn02026	c|e	=	=	gapfilling	4	0	0.5187	null
rxn02028	c|e	>	=	gapfilling	2	0	-2.6386	null
rxn02029	c|e	=	=	gapfilling	2	0	0	null
rxn02031	c|e	=	=	gapfilling	5	0	-8.58267	null
rxn02032	c|e	=	=	gapfilling	5	0	0.99	null
rxn02033	c|e	=	=	gapfilling	4	0	0	null
rxn02034	c|e	=	=	gapfilling	4	0	0	null
rxn02035	c|e	=	=	gapfilling	4	0	0	null
rxn02036	c|e	=	=	gapfilling	5	0	0.6386	null
rxn02037	c|e	=	=	gapfilling	5	0	0	null
rxn02038	c|e	=	=	gapfilling	4	0	0	null
rxn02039	c|e	=	=	gapfilling	4	0	0	null
rxn02041	c|e	=	=	gapfilling	5	0	0	null
rxn02042	c|e	=	=	gapfilling	5	0	0	null
rxn02043	c|e	=	=	gapfilling	5	0	0	null
rxn02044	c|e	=	=	gapfilling	5	0	0	null
rxn02045	c|e	=	=	gapfilling	4	0	0	null
rxn02046	c|e	>	=	gapfilling	3	0	0.7683	null
rxn02050	c|e	=	=	gapfilling	6	0	0	null
rxn02051	c|e	=	=	gapfilling	5	0	0	null
rxn02052	c|e	=	=	gapfilling	5	0	0	null
rxn02054	c|e	=	=	gapfilling	5	0	0	null
rxn02055	c|e	=	=	gapfilling	4	0	0	null
rxn02056	c|e	=	=	gapfilling	3	0	0	null
rxn02057	c|e	=	=	gapfilling	5	0	0	null
rxn02058	c|e	=	=	gapfilling	5	0	0.7683	null
rxn02059	c|e	=	=	gapfilling	5	0	0	null
rxn02060	c|e	=	=	gapfilling	5	0	0	null
rxn02061	c|e	>	=	gapfilling	2	0	-0.046	null
rxn02062	c|e	=	=	gapfilling	4	0	-0.212	null
rxn02063	c|e	=	=	gapfilling	4	0	-8.87167	null
rxn02064	c|e	=	=	gapfilling	4	0	-11.6693	null
rxn02065	c|e	=	=	gapfilling	4	0	-1.80397	null
rxn02066	c|e	=	=	gapfilling	5	0	0	null
rxn02067	c|e	=	=	gapfilling	4	0	-3.83294	null
rxn02068	c|e	=	=	gapfilling	5	0	0	null
rxn02069	c|e	=	=	gapfilling	5	0	0	null
rxn02070	c|e	=	=	gapfilling	4	0	0	null
rxn02071	c|e	>	=	gapfilling	2	0	-2.41397	null
rxn02073	c|e	=	=	gapfilling	5	0	0	null
rxn02074	c|e	=	=	gapfilling	4	0	0	null
rxn02075	c|e	=	=	gapfilling	5	1.837	0	null
rxn02076	c|e	=	=	gapfilling	5	0	0.6386	null
rxn02077	c|e	=	=	gapfilling	5	0	0.1987	null
rxn02078	c|e	=	=	gapfilling	4	0	0	null
rxn02079	c|e	=	=	gapfilling	5	0	-0.5139	null
rxn02080	c|e	=	=	gapfilling	5	0	-1.8086	null
rxn02081	c|e	=	=	gapfilling	4	0	-1.40227	null
rxn02082	c|e	=	=	gapfilling	4	0	-8.20997	null
rxn02083	c|e	=	=	gapfilling	4	0	-0.046	null
rxn02084	c|e	=	=	gapfilling	4	0	0.4706	null
rxn02085	c|e	=	=	gapfilling	2	0	0	null
rxn02087	c|e	=	=	gapfilling	4	0	-1.31527	null
rxn02088	c|e	=	=	gapfilling	4	0	0	null
rxn02089	c|e	=	=	gapfilling	4	0	0	null
rxn02090	c|e	=	=	gapfilling	4	0	0.2447	null
rxn02091	c|e	=	=	gapfilling	4	0	-1.30227	null
rxn02092	c|e	=	=	gapfilling	4	0	0	null
rxn02093	c|e	=	=	gapfilling	4	0	0.6887	null
rxn02094	c|e	=	=	gapfilling	4	0	0	null
rxn02095	c|e	=	=	gapfilling	4	0	0	null
rxn02096	c|e	=	=	gapfilling	5	0	0.3646	null
rxn02097	c|e	=	=	gapfilling	5	0	0	null
rxn02098	c|e	=	=	gapfilling	4	0	0	null
rxn02099	c|e	=	=	gapfilling	4	0	0	null
rxn02100	c|e	=	=	gapfilling	4	0	0.4277	null
rxn02101	c|e	=	=	gapfilling	6	0	0	null
rxn02102	c|e	=	=	gapfilling	2	0	0	null
rxn02103	c|e	=	=	gapfilling	2	0	0	null
rxn02104	c|e	=	=	gapfilling	4	0	0	null
rxn02105	c|e	=	=	gapfilling	5	0	0.5277	null
rxn02106	c|e	=	=	gapfilling	4	0	0.0196999999999999	null
rxn02107	c|e	=	=	gapfilling	4	0	0.0196999999999999	null
rxn02108	c|e	=	=	gapfilling	5	0	0.6317	null
rxn02109	c|e	=	=	gapfilling	4	0	-0.691	null
rxn02110	c|e	=	=	gapfilling	5	0	0	null
rxn02111	c|e	=	=	gapfilling	5	0	0	null
rxn02112	c|e	=	=	conditional	2	0	0	cpx01133|cpx01132|cpx30268
rxn02113	c|e	>	=	conditional	2	0	0.833	cpx00567|cpx34783
rxn02115	c|e	=	=	gapfilling	1	0	0	null
rxn02117	c|e	=	=	gapfilling	5	0	0	null
rxn02118	c|e	=	=	gapfilling	4	0	0.599	null
rxn02119	c|e	=	=	gapfilling	4	0	0	null
rxn02120	c|e	=	=	gapfilling	5	0	0	null
rxn02121	c|e	=	=	gapfilling	5	0	0	null
rxn02122	c|e	>	=	gapfilling	2	0	0.0554	null
rxn02123	c|e	=	=	gapfilling	4	0	0	null
rxn02125	c|e	=	=	gapfilling	4	0	-6.06907	null
rxn02126	c|e	=	=	gapfilling	5	0	0	null
rxn02127	c|e	=	=	gapfilling	5	0	0	null
rxn02128	c|e	=	=	gapfilling	1	0	0	null
rxn02129	c|e	=	=	gapfilling	4	0	0.691	null
rxn02130	c|e	=	=	gapfilling	4	0	0	null
rxn02131	c|e	=	=	gapfilling	5	0	0.1117	null
rxn02132	c|e	=	=	gapfilling	5	0	0	null
rxn02133	c|e	=	=	gapfilling	4	0	0	null
rxn02134	c|e	=	=	gapfilling	4	0	0	null
rxn02135	c|e	=	=	gapfilling	5	2.355	0	null
rxn02136	c|e	=	=	gapfilling	5	0	0	null
rxn02137	c|e	=	=	gapfilling	4	0	0	null
rxn02138	c|e	=	=	gapfilling	4	0	0	null
rxn02139	c|e	=	=	gapfilling	5	1.3113	0	null
rxn02140	c|e	=	=	gapfilling	5	0	0.7514	null
rxn02141	c|e	=	=	gapfilling	4	0	0	null
rxn02142	c|e	=	=	gapfilling	4	0	0	null
rxn02143	c|e	=	=	gapfilling	1	0	0	null
rxn02144	c|e	>	=	gapfilling	2	0	-0.3443	null
rxn02145	c|e	=	=	gapfilling	4	0	-0.8003	null
rxn02147	c|e	=	=	gapfilling	5	0	0	null
rxn02148	c|e	=	=	gapfilling	5	0	0	null
rxn02149	c|e	=	=	gapfilling	5	0	0	null
rxn02150	c|e	=	=	gapfilling	5	0	0	null
rxn02151	c|e	=	=	gapfilling	5	0	0	null
rxn02153	c|e	=	=	gapfilling	5	0	0	null
rxn02154	c|e	=	=	gapfilling	4	0	0.0687	null
rxn02155	c|e	=	=	gapfilling	2	0	0	null
rxn02156	c|e	=	=	gapfilling	4	0	-8.58267	null
rxn02157	c|e	=	=	gapfilling	4	0	-10.008	null
rxn02158	c|e	=	=	gapfilling	4	0	-10.008	null
rxn02159	c|e	=	=	gapfilling	2	0	0	null
rxn02160	c|e	>	=	gapfilling	2	0	0.7683	null
rxn02161	c|e	=	=	gapfilling	2	0	0	null
rxn02163	c|e	=	=	gapfilling	5	0	0	null
rxn02164	c|e	=	=	gapfilling	5	0	0	null
rxn02165	c|e	=	=	gapfilling	4	0	-8.66567	null
rxn02166	c|e	>	=	gapfilling	2	0	0.7683	null
rxn02167	c|e	>	=	conditional	2	0	0	cpx00206|cpx34991|cpx35033
rxn02168	c|e	=	=	conditional	2	0	0	cpx01523|cpx35033
rxn02169	c|e	=	=	gapfilling	4	0	0.51	null
rxn02170	c|e	=	=	gapfilling	5	0	0	null
rxn02171	c|e	=	=	gapfilling	2	0	0	null
rxn02172	c|e	=	=	gapfilling	5	0	0.1833	null
rxn02173	c|e	>	=	gapfilling	2	0	0.1833	null
rxn02174	c|e	=	=	gapfilling	4	0	0.4277	null
rxn02175	c|e	=	=	gapfilling	2	0	0	null
rxn02176	c|e	=	=	gapfilling	4	0	0.0687	null
rxn02177	c|e	>	=	gapfilling	2	0	-0.2223	null
rxn02178	c|e	=	=	gapfilling	4	2.0777	0	null
rxn02179	c|e	=	=	gapfilling	5	0	0	null
rxn02180	c|e	=	=	gapfilling	5	0	0	null
rxn02181	c|e	=	=	gapfilling	4	0	0	null
rxn02182	c|e	=	=	gapfilling	4	0	0	null
rxn02183	c|e	=	=	gapfilling	4	0	0	null
rxn02184	c|e	=	=	gapfilling	4	0	0	null
rxn02185	c|e	=	=	conditional	2	0	0	cpx01103|cpx00992|cpx00994|cpx00990|cpx00993|cpx00991|cpx31894
rxn02186	c|e	=	=	gapfilling	2	0	0	null
rxn02187	c|e	=	=	gapfilling	2	0	0	null
rxn02188	c|e	=	=	gapfilling	5	0	0	null
rxn02189	c|e	=	=	gapfilling	5	0	0	null
rxn02190	c|e	>	=	gapfilling	2	0	0.4717	null
rxn02191	c|e	=	=	gapfilling	5	0	0.4706	null
rxn02192	c|e	=	=	gapfilling	4	0	0	null
rxn02193	c|e	=	=	gapfilling	4	0	-0.6027	null
rxn02194	c|e	=	=	gapfilling	4	0	0	null
rxn02195	c|e	=	=	gapfilling	5	0	0.7683	null
rxn02196	c|e	=	=	gapfilling	4	0	0.6317	null
rxn02197	c|e	=	=	gapfilling	4	0	0	null
rxn02198	c|e	=	=	gapfilling	4	1.3614	0	null
rxn02199	c|e	=	=	gapfilling	5	0	0.6386	null
rxn02200	c|e	=	=	gapfilling	2	0	0	null
rxn02201	c|e	>	=	gapfilling	2	0	-0.0470000000000002	null
rxn02202	c|e	=	=	gapfilling	6	0	0	null
rxn02204	c|e	=	=	gapfilling	4	0	0	null
rxn02206	c|e	=	=	gapfilling	5	0	0	null
rxn02207	c|e	=	=	gapfilling	4	0	0	null
rxn02209	c|e	=	=	gapfilling	5	0	0	null
rxn02210	c|e	=	=	gapfilling	4	0	0	null
rxn02212	c|e	>	=	gapfilling	2	0	-0.6934	null
rxn02213	c|e	>	=	gapfilling	2	0	0.1523	null
rxn02214	c|e	=	=	gapfilling	4	0	-8.58267	null
rxn02215	c|e	=	=	gapfilling	4	0	-8.61867	null
rxn02216	c|e	=	=	gapfilling	4	0	-8.58267	null
rxn02217	c|e	=	=	gapfilling	4	0	0	null
rxn02219	c|e	=	=	gapfilling	4	0	1.1804	null
rxn02220	c|e	=	=	gapfilling	6	4.013	0	null
rxn02221	c|e	=	=	gapfilling	5	0	0.3646	null
rxn02222	c|e	>	=	gapfilling	2	0	0.5277	null
rxn02223	c|e	=	=	gapfilling	4	0	-8.20997	null
rxn02224	c|e	<	=	gapfilling	2	3.21	0	null
rxn02226	c|e	>	=	gapfilling	2	0	0.0196999999999999	null
rxn02227	c|e	>	=	gapfilling	2	0	0.0196999999999999	null
rxn02228	c|e	=	=	gapfilling	4	0	0	null
rxn02229	c|e	=	=	gapfilling	4	0	-0.0606	null
rxn02230	c|e	=	=	gapfilling	6	0	0	null
rxn02231	c|e	=	=	gapfilling	5	0	0	null
rxn02232	c|e	=	=	gapfilling	5	0	0	null
rxn02234	c|e	=	=	gapfilling	4	0	0	null
rxn02235	c|e	=	=	gapfilling	2	0	0	null
rxn02238	c|e	=	=	gapfilling	4	0	0	null
rxn02239	c|e	=	=	gapfilling	4	0	-8.58267	null
rxn02241	c|e	=	=	gapfilling	4	0	-11.0797	null
rxn02242	c|e	=	=	gapfilling	4	0	-0.175	null
rxn02244	c|e	=	=	gapfilling	4	0	0	null
rxn02245	c|e	=	=	gapfilling	5	0	0	null
rxn02246	c|e	=	=	gapfilling	5	0	0	null
rxn02247	c|e	=	=	gapfilling	4	0	0	null
rxn02248	c|e	=	=	gapfilling	5	0	0	null
rxn02249	c|e	=	=	gapfilling	5	0	0	null
rxn02250	c|e	=	=	gapfilling	4	0	-1.40227	null
rxn02251	c|e	=	=	gapfilling	4	0	-11.436	null
rxn02255	c|e	=	=	gapfilling	6	0	0.055	null
rxn02257	c|e	=	=	gapfilling	4	0	0	null
rxn02258	c|e	=	=	gapfilling	4	0	0	null
rxn02259	c|e	=	=	gapfilling	5	0	0	null
rxn02260	c|e	=	=	gapfilling	4	0	0	null
rxn02261	c|e	=	=	gapfilling	4	1.5757	0	null
rxn02262	c|e	=	=	gapfilling	4	0	0	null
rxn02263	c|e	=	=	gapfilling	2	0	0	null
rxn02264	c|e	=	=	gapfilling	3	0	0	null
rxn02266	c|e	=	=	gapfilling	4	0	0	null
rxn02267	c|e	=	=	gapfilling	5	2.599	0	null
rxn02268	c|e	>	=	gapfilling	4	0	-6.67937	null
rxn02269	c|e	=	=	gapfilling	5	0	0	null
rxn02270	c|e	<	=	gapfilling	4	2.144	0	null
rxn02272	c|e	=	=	gapfilling	5	0	0	null
rxn02273	c|e	=	=	gapfilling	4	0	0.0196999999999999	null
rxn02274	c|e	=	=	gapfilling	5	0	0.591	null
rxn02275	c|e	>	=	gapfilling	2	0	0.5277	null
rxn02276	c|e	=	=	gapfilling	4	0	0	null
rxn02277	c|e	>	=	gapfilling	2	0	-1.4624	null
rxn02278	c|e	=	=	gapfilling	4	0	0	null
