#ID	Name	Compartment	Charge	boundary Condition
M_ama_c	l-2-aminoadipate	c	UNDEF	false
M_plys_c	Protein lysine	c	UNDEF	false
M_pmlys_c	Protein N6-methyl-L-lysine	c	UNDEF	false
M_pdlys_c	Protein N6,N6-dimethyl-L-lysine	c	UNDEF	false
M_ptlys_c	Protein N6,N6,N6-trimethyl-L-lysine	c	UNDEF	false
M_prot_c	Protein	c	UNDEF	false
M_tlys_c	N6,N6,N6-Trimethyl-L-lysine	c	UNDEF	false
M_htlys_c	3-Hydroxy-N6,N6,N6-trimethyl-L-lysine	c	UNDEF	false
M_tmbal_c	4-Trimethylammoniobutanal	c	UNDEF	false
M_tmboa_c	4-Trimethylammoniobutanoate	c	UNDEF	false
M_tmbal_m	4-Trimethylammoniobutanal	m	UNDEF	false
M_tmboa_m	4-Trimethylammoniobutanoate	m	UNDEF	false
M_car_c	carnitine	c	UNDEF	false
M_orn_c	l-ornithine	c	UNDEF	false
M_glugsal_c	l-glutamate 5-semialdehyde	c	UNDEF	false
M_acami_c	N4-Acetylaminobutanal	c	UNDEF	false
M_acimole_c	4-Acetamidobutanoate	c	UNDEF	false
M_acami_m	N4-Acetylaminobutanal	m	UNDEF	false
M_acimole_m	4-Acetamidobutanoate	m	UNDEF	false
M_pro_c	l-proline	c	UNDEF	false
M_phc_c	l-1-pyrroline-3-hydroxy-5-carboxylate	c	UNDEF	false
M_hpro_c	trans-4-hydroxy-l-proline	c	UNDEF	false
M_ehglu_c	l-erythro-4-hydroxyglutamate	c	UNDEF	false
M_4hglusa_c	L-4-hydroxyglutamate semialdehyde	c	UNDEF	false
M_glugsal_m	L-glutamic 5-semialdehyde	m	UNDEF	false
M_naglu_m	n-acetyl-l-glutamate	m	UNDEF	false
M_naglup_m	N-Acetyl-L-glutamyl 5-phosphate	m	UNDEF	false
M_naglus_m	n-acetyl-l-glutamate 5-semialdehyde	m	UNDEF	false
M_orn_m	l-ornithine	m	UNDEF	false
M_pro_m	l-proline	m	UNDEF	false
M_glup_m	alpha-d-glutamyl phosphate	m	UNDEF	false
M_glup_c	alpha-d-glutamyl phosphate	c	UNDEF	false
M_citr_m	l-citrulline	m	UNDEF	false
M_urea_c	urea	c	UNDEF	false
M_naorn_m	n2-acetyl-l-ornithine	m	UNDEF	false
M_naorn_c	n2-acetyl-l-ornithine	c	UNDEF	false
M_ehglu_m	l-erythro-4-hydroxyglutamate	m	UNDEF	false
M_hakg_m	D-4-Hydroxy-2-oxoglutarate	m	UNDEF	false
M_hakg_c	D-4-Hydroxy-2-oxoglutarate	c	UNDEF	false
M_prbatp_c	1-(5-phospho-d-ribosyl)-atp	c	UNDEF	false
M_prbamp_c	phosphoribosyl-anp	c	UNDEF	false
M_prfp_c	1-(5-phospho-d-ribosyl)-5-[(5-phospho-d-ribosylamino)methylideneamino]imidazole-4-carboxamide	c	UNDEF	false
M_hidal_c	L-Histidinal	c	UNDEF	false
M_his_c	l-histidine	c	UNDEF	false
M_prlp_c	5-[(5-phospho-1-deoxy-d-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-d-ribosyl)imidazole-4-carboxamide	c	UNDEF	false
M_dimgp_c	d-erythro-1-(imidazol-4-yl)glycerol 3-phosphate	c	UNDEF	false
M_imacp_c	3-(imidazol-4-yl)-2-oxopropyl phosphate	c	UNDEF	false
M_hisolp_e	l-histidinol phosphate	e	UNDEF	false
M_pi_e	orthophosphate	e	UNDEF	false
M_hisol_e	l-histidinol	e	UNDEF	false
M_mhis_c	1-Methylhistidine	c	UNDEF	false
M_aicar_c	5-amino-1-(5-phospho-d-ribosyl)imidazole-4-carboxamide	c	UNDEF	false
M_4hppyr_c	4-hydroxyphenylpyruvate	c	UNDEF	false
M_homogen_c	homogentisate	c	UNDEF	false
M_macac_c	4-maleylacetoacetate	c	UNDEF	false
M_homogen_p	homogentisate	p	UNDEF	false
M_macac_p	4-maleylacetoacetate	p	UNDEF	false
M_macac_m	4-maleylacetoacetate	m	UNDEF	false
M_fuacac_m	4-fumarylacetoacetate	m	UNDEF	false
M_fuacac_c	4-fumarylacetoacetate	c	UNDEF	false
M_3fump_c	3-Fumarylpyruvate	c	UNDEF	false
M_3fump_m	3-Fumarylpyruvate	m	UNDEF	false
M_tyr_c	l-tyrosine	c	UNDEF	false
M_tyr_m	l-tyrosine	m	UNDEF	false
M_4hppyr_m	4-hydroxyphenylpyruvate	m	UNDEF	false
M_bh4_c	5,6,7,8-tetrahydrobiopterin	c	UNDEF	false
M_phe_c	l-phenylalanine	c	UNDEF	false
M_bh2_c	6,7-Dihydrobiopterin	c	UNDEF	false
M_phal_c	phenylacetaldehyde	c	UNDEF	false
M_pac_c	Phenylacetic acid	c	UNDEF	false
M_ppyr_c	phenylpyruvate	c	UNDEF	false
M_phe_m	l-phenylalanine	m	UNDEF	false
M_ppyr_m	phenylpyruvate	m	UNDEF	false
M_hphea_c	2-hydroxyphenylacetate	c	UNDEF	false
M_trp_m	l-tryptophan	m	UNDEF	false
M_fkyn_m	N-formylkynurenine	m	UNDEF	false
M_trp_e	l-tryptophan	e	UNDEF	false
M_fkyn_e	N-formylkynurenine	e	UNDEF	false
M_fkyn_c	N-formylkynurenine	c	UNDEF	false
M_hkyn_c	3-hydroxykynurenine	c	UNDEF	false
M_han_c	3-hydroxyanthranilate	c	UNDEF	false
M_an_c	anthranilate	c	UNDEF	false
M_cmusa_c	2-amino-3-carboxymuconate semialdehyde	c	UNDEF	false
M_am6sa_c	2-aminomuconic 6-semialdehyde	c	UNDEF	false
M_gltcoa_m	glutaryl-coa	m	UNDEF	false
M_3ddah7p_c	2-dehydro-3-deoxy-d-arabino-heptonate 7-phosphate	c	UNDEF	false
M_dqt_c	3-dehydroquinate	c	UNDEF	false
M_dhsk_c	3-dehydroshikimate	c	UNDEF	false
M_sme_c	shikimate	c	UNDEF	false
M_sme3p_c	shikimate 3-phosphate	c	UNDEF	false
M_3psme_c	5-o-(1-carboxyvinyl)-3-phosphoshikimate	c	UNDEF	false
M_chor_c	chorismate	c	UNDEF	false
M_3psme_m	5-o-(1-carboxyvinyl)-3-phosphoshikimate	m	UNDEF	false
M_chor_m	chorismate	m	UNDEF	false
M_trp_c	l-tryptophan	c	UNDEF	false
M_phen_c	prephenate	c	UNDEF	false
M_mseth_c	methanethiol	c	UNDEF	false
M_rhmopt_m	(R)-3-hydroxy-3-methyl-2-oxopentanoic acid	m	UNDEF	false
M_rhmopt_c	(R)-3-hydroxy-3-methyl-2-oxopentanoic acid	c	UNDEF	false
M_dmvat_c	(r)-2,3-dihydroxy-3-methylvalerate	c	UNDEF	false
M_abut_c	(s)-2-aceto-2-hydroxybutanoate	c	UNDEF	false
M_hisan_c	Histamine	c	UNDEF	false
M_dhplys_m	protein-dihydrolipoyllysine	m	UNDEF	false
M_hplys_m	h-protein-lipoyllysine	m	UNDEF	false
M_amac_m	aminoacetone	m	UNDEF	false
M_mgxl_m	methylglyoxal	m	UNDEF	false
M_naps_c	N-acetylputrescine	c	UNDEF	false
M_aproa_c	3-aminopropanal	c	UNDEF	false
M_bala_c	beta-alanine	c	UNDEF	false
M_aproa_m	3-aminopropanal	m	UNDEF	false
M_gabal_c	4-aminobutanal	c	UNDEF	false
M_gabal_m	4-aminobutanal	m	UNDEF	false
M_pant_c	(r)-pantoate	c	UNDEF	false
M_pnto_c	(r)-pantothenate	c	UNDEF	false
M_taur_c	taurine	c	UNDEF	false
M_ala_m	L-alanine	m	UNDEF	false
M_alagly_m	l-gamma-glutamyl-l-alanine	m	UNDEF	false
M_cgly_m	cys-gly	m	UNDEF	false
M_amiace_c	aminoacetaldehyde	c	UNDEF	false
M_pen_c	phosphoryl-ethanolamine	c	UNDEF	false
M_ctp_c	ctp	c	UNDEF	false
M_cdpea_c	cdp-ethanolamine	c	UNDEF	false
M_pe_c	phosphatidylethanolamine	c	UNDEF	false
M_semet_m	selenomethionine	m	UNDEF	false
M_mtrna_m	tRNA(Met)	m	UNDEF	false
M_selemettrna_m	Selenomethionyl-tRNA(Met)	m	UNDEF	false
M_dorn_c	D-Ornithine	c	UNDEF	false
M_5a2opa_c	5-Amino-2-oxopentanoic acid	c	UNDEF	false
M_darg_c	D-Arginine	c	UNDEF	false
M_5g2ot_c	5-Guanidino-2-oxopentanoate	c	UNDEF	false
M_darg_p	D-Arginine	p	UNDEF	false
M_5g2ot_p	5-Guanidino-2-oxopentanoate	p	UNDEF	false
M_dorn_p	D-Ornithine	p	UNDEF	false
M_5a2opa_p	5-Amino-2-oxopentanoic acid	p	UNDEF	false
M_darg_e	D-Arginine	e	UNDEF	false
M_5g2ot_e	5-Guanidino-2-oxopentanoate	e	UNDEF	false
M_dorn_e	D-Ornithine	e	UNDEF	false
M_5a2opa_e	5-Amino-2-oxopentanoic acid	e	UNDEF	false
M_darg_m	D-Arginine	m	UNDEF	false
M_5g2ot_m	5-Guanidino-2-oxopentanoate	m	UNDEF	false
M_dorn_m	D-Ornithine	m	UNDEF	false
M_5a2opa_m	5-Amino-2-oxopentanoic acid	m	UNDEF	false
M_dala_c	D-alanine	c	UNDEF	false
M_prp_c	Poly(ribitol phosphate)	c	UNDEF	false
M_odarp_c	O-D-Alanyl-poly(ribitol phosphate)	c	UNDEF	false
M_5opro_c	5-oxo-l-proline	c	UNDEF	false
M_gc_c	gamma-l-glutamyl-l-cysteine	c	UNDEF	false
M_atp_e	adenosine 5'-triphosphate	e	UNDEF	false
M_gc_e	gamma-l-glutamyl-l-cysteine	e	UNDEF	false
M_adp_e	adenosine 5'-diphosphate	e	UNDEF	false
M_gsh_e	glutathione	e	UNDEF	false
M_rx_e	Organic halide	e	UNDEF	false
M_hx_e	Hydrogen halide	e	UNDEF	false
M_rglutt_e	R-S-Glutathione	e	UNDEF	false
M_rx_m	Organic halide	m	UNDEF	false
M_hx_m	Hydrogen halide	m	UNDEF	false
M_rglutt_m	R-S-Glutathione	m	UNDEF	false
M_rx_c	Organic halide	c	UNDEF	false
M_hx_c	Hydrogen halide	c	UNDEF	false
M_rglutt_c	R-S-Glutathione	c	UNDEF	false
M_gssg_c	oxidized glutathione;glutathione disulfide	c	UNDEF	false
M_cyst_c	cystine	c	UNDEF	false
M_daprp_c	trimethylenediamine	c	UNDEF	false
M_adprib_c	ADP-D-ribose	c	UNDEF	false
M_gar_c	5'-phosphoribosylglycinamide	c	UNDEF	false
M_fthf_c	10-formyltetrahydrofolate	c	UNDEF	false
M_fgar_c	5'-phosphoribosyl-n-formylglycinamide	c	UNDEF	false
M_fgam_c	2-formamido-n(1)-(5-phospho-d-ribosyl)acetamidine	c	UNDEF	false
M_cair_c	1-(5-phospho-d-ribosyl)-5-amino-4-imidazolecarboxylate	c	UNDEF	false
M_air_c	5-amino-1-(5-phospho-d-ribosyl)imidazole	c	UNDEF	false
M_saicar_c	(2s)-2-[5-amino-1-(5-phospho-beta-d-ribosyl)imidazole-4-carboxamido]succinic acid	c	UNDEF	false
M_prfica_c	1-(5'-phosphoribosyl)-5-formamido-4-imidazolecarboxamide	c	UNDEF	false
M_dgmp_e	2'-deoxyguanosine 5'-phosphate	e	UNDEF	false
M_dg_e	deoxyguanosine	e	UNDEF	false
M_dtmp_e	deoxythymidine 5'-phosphate	e	UNDEF	false
M_dt_e	thymidine	e	UNDEF	false
M_gmp_e	guanosine 5'-phosphate	e	UNDEF	false
M_gsn_e	guanosine	e	UNDEF	false
M_imp_e	imp	e	UNDEF	false
M_inos_e	inosine	e	UNDEF	false
M_ump_e	uridine 5'-monophosphate	e	UNDEF	false
M_uri_e	uridine	e	UNDEF	false
M_xmp_e	xanthosine 5'-phosphate	e	UNDEF	false
M_xtsine_e	xanthosine	e	UNDEF	false
M_dtmp_c	deoxythymidine 5'-phosphate	c	UNDEF	false
M_dt_c	thymidine	c	UNDEF	false
M_gmp_c	guanosine 5'-phosphate	c	UNDEF	false
M_gsn_c	guanosine	c	UNDEF	false
M_inos_c	inosine	c	UNDEF	false
M_ump_c	uridine 5'-monophosphate	c	UNDEF	false
M_uri_c	uridine	c	UNDEF	false
M_xmp_c	xanthosine 5'-phosphate	c	UNDEF	false
M_xtsine_c	xanthosine	c	UNDEF	false
M_damp_c	2'-deoxyadenosine 5'-phosphate	c	UNDEF	false
M_2dan_c	2'-deoxyadenosine	c	UNDEF	false
M_damp_e	2'-deoxyadenosine 5'-phosphate	e	UNDEF	false
M_2dan_e	2'-deoxyadenosine	e	UNDEF	false
M_din_c	deoxyinosine	c	UNDEF	false
M_hyxn_c	hypoxanthine	c	UNDEF	false
M_gn_c	guanine	c	UNDEF	false
M_dg_c	deoxyguanosine	c	UNDEF	false
M_du_c	deoxyuridine	c	UNDEF	false
M_ura_c	uracil	c	UNDEF	false
M_xan_c	xanthine	c	UNDEF	false
M_imp_m	imp	m	UNDEF	false
M_xmp_m	xanthosine 5'-phosphate	m	UNDEF	false
M_cdp_c	cdp	c	UNDEF	false
M_dadp_c	2'-deoxyadenosine 5'-diphosphate	c	UNDEF	false
M_datp_c	2'-deoxyadenosine 5'-triphosphate	c	UNDEF	false
M_dcdp_c	2'-deoxycytidine 5'-diphosphate	c	UNDEF	false
M_dctp_c	2'-deoxycytidine 5'-triphosphate	c	UNDEF	false
M_dgdp_c	2'-deoxyguanosine 5'-diphosphate	c	UNDEF	false
M_dgtp_c	2'-deoxyguanosine 5'-triphosphate	c	UNDEF	false
M_dtdp_c	deoxythymidine 5'-diphosphate	c	UNDEF	false
M_dttp_c	deoxythymidine 5'-triphosphate	c	UNDEF	false
M_dudp_c	2'-deoxyuridine 5'-diphosphate	c	UNDEF	false
M_dutp_c	2'-deoxyuridine 5'-triphosphate	c	UNDEF	false
M_idp_c	idp	c	UNDEF	false
M_itp_c	inosine triphosphate	c	UNDEF	false
M_cdp_m	cdp	m	UNDEF	false
M_ctp_m	ctp	m	UNDEF	false
M_dadp_m	2'-deoxyadenosine 5'-diphosphate	m	UNDEF	false
M_datp_m	2'-deoxyadenosine 5'-triphosphate	m	UNDEF	false
M_dcdp_m	2'-deoxycytidine 5'-diphosphate	m	UNDEF	false
M_dctp_m	2'-deoxycytidine 5'-triphosphate	m	UNDEF	false
M_dgdp_m	2'-deoxyguanosine 5'-diphosphate	m	UNDEF	false
M_dgtp_m	2'-deoxyguanosine 5'-triphosphate	m	UNDEF	false
M_dtdp_m	deoxythymidine 5'-diphosphate	m	UNDEF	false
M_dttp_m	deoxythymidine 5'-triphosphate	m	UNDEF	false
M_dudp_m	2'-deoxyuridine 5'-diphosphate	m	UNDEF	false
M_dutp_m	2'-deoxyuridine 5'-triphosphate	m	UNDEF	false
M_idp_m	idp	m	UNDEF	false
M_itp_m	inosine triphosphate	m	UNDEF	false
M_udp_m	udp	m	UNDEF	false
M_utp_m	uridine 5'-triphosphate	m	UNDEF	false
M_dgmp_c	2'-deoxyguanosine 5'-phosphate	c	UNDEF	false
M_xtp_c	xanthosine 5'-triphosphate	c	UNDEF	false
M_ditp_c	2'-deoxyinosine 5'-triphosphate	c	UNDEF	false
M_dimp_c	2'-deoxy-5'-inosinic acid	c	UNDEF	false
M_nad_p	nad+	p	UNDEF	false
M_hyxn_p	hypoxanthine	p	UNDEF	false
M_nadh_p	N-Acetyl-D-glucosaminyldiphosphodolichol	p	UNDEF	false
M_xan_p	xanthine	p	UNDEF	false
M_urate_c	urate;uric acid	c	UNDEF	false
M_urate_p	urate;uric acid	p	UNDEF	false
M_atrp_c	P(1),P(4)-bis(5-adenosyl) tetraphosphate	c	UNDEF	false
M_gtrp_c	P1,P4-Bis(5-guanosyl) tetraphosphate	c	UNDEF	false
M_ptphe_c	P1,P4-Bis(5'-uridyl) tetraphosphate	c	UNDEF	false
M_tpate_c	P1,P4-Bis(5'-xanthosyl) tetraphosphate	c	UNDEF	false
M_gln_e	l-glutamine	e	UNDEF	false
M_glu_e	l-glutamate	e	UNDEF	false
M_amp_e	adenosine 5'-monophosphate	e	UNDEF	false
M_ppi_e	diphosphate	e	UNDEF	false
M_dgmp_m	2'-deoxyguanosine 5'-phosphate	m	UNDEF	false
M_gmp_m	guanosine 5'-phosphate	m	UNDEF	false
M_pppgpp_c	guanosine 3'-diphosphate 5'-triphosphate	c	UNDEF	false
M_ppgpp_c	guanosine 3',5'-bis(diphosphate)	c	UNDEF	false
M_camp_c	cyclic-AMP	c	UNDEF	false
M_cgmp_c	3',5'-cyclic GMP	c	UNDEF	false
M_ccmp_c	3',5'-cyclic CMP	c	UNDEF	false
M_damp_m	2'-deoxyadenosine 5'-phosphate	m	UNDEF	false
M_trip_c	P1,P3-Bis(5'-adenosyl) triphosphate	c	UNDEF	false
M_aps_m	5'-adenylyl sulfate	m	UNDEF	false
M_paps_m	3'-phospho-5'-adenylyl sulfate	m	UNDEF	false
M_aps_c	5'-adenylyl sulfate	c	UNDEF	false
M_paps_c	3'-phospho-5'-adenylyl sulfate	c	UNDEF	false
M_slf_c	sulfate	c	UNDEF	false
M_pap_c	adenosine 3',5'-bisphosphate	c	UNDEF	false
M_hiura_c	5-hydroxyisourate	c	UNDEF	false
M_hiura_m	5-hydroxyisourate	m	UNDEF	false
M_houdhic_m	5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H imidazole-5-carboxylate	m	UNDEF	false
M_houdhic_c	5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H imidazole-5-carboxylate	c	UNDEF	false
M_ratn_c	(R)-Allantoin	c	UNDEF	false
M_satn_c	(S)-Allantoin	c	UNDEF	false
M_att_c	allantoate	c	UNDEF	false
M_uglx_c	(S)-Ureidoglycolate	c	UNDEF	false
M_da_c	5'-Deoxyadenosine	c	UNDEF	false
M_dcmp_c	2'-deoxycytidine 5'-monophosphate	c	UNDEF	false
M_dc_c	deoxycytidine	c	UNDEF	false
M_puri5p_c	pseudouridine 5'-phosphate	c	UNDEF	false
M_cytd_c	cytidine	c	UNDEF	false
M_cmp_e	cytidine-5'-monophosphate	e	UNDEF	false
M_cytd_e	cytidine	e	UNDEF	false
M_doroa_m	(s)-dihydroorotate	m	UNDEF	false
M_doroa_c	(s)-dihydroorotate	c	UNDEF	false
M_oroa_m	orotate	m	UNDEF	false
M_oroa_c	orotate	c	UNDEF	false
M_omp_c	orotidine 5'-phosphate	c	UNDEF	false
M_dump_c	deoxyuridine 5'-phosphate	c	UNDEF	false
M_dhf_c	7,8-dihydrofolate	c	UNDEF	false
M_psdine_c	Pseudouridine	c	UNDEF	false
M_ferrib5_c	Ferricytochrome b5	c	UNDEF	false
M_ferrob5_c	Ferrocytochrome b5	c	UNDEF	false
M_ferrib5_m	Ferricytochrome b5	m	UNDEF	false
M_ferrob5_m	Ferrocytochrome b5	m	UNDEF	false
M_k_e	potassium	e	UNDEF	false
M_k_c	potassium	c	UNDEF	false
M_pppi_c	Triphosphate	c	UNDEF	false
M_meth_p	methanol	p	UNDEF	false
M_fald_p	formaldehyde	p	UNDEF	false
M_meth_m	methanol	m	UNDEF	false
M_fald_m	formaldehyde	m	UNDEF	false
M_meth_c	methanol	c	UNDEF	false
M_fald_c	formaldehyde	c	UNDEF	false
M_eth_m	ethanol	m	UNDEF	false
M_acal_m	acetaldehyde	m	UNDEF	false
M_eth_p	ethanol	p	UNDEF	false
M_acal_p	acetaldehyde	p	UNDEF	false
M_hygta_c	s-(hydroxymethyl)glutathione	c	UNDEF	false
M_fgt_c	s-formylglutathione	c	UNDEF	false
M_fgt_e	s-formylglutathione	e	UNDEF	false
M_for_e	formate	e	UNDEF	false
M_glyn_c	glycerone	c	UNDEF	false
M_tham_c	Trimethylamine	c	UNDEF	false
M_thamno_c	Trimethylamine N-oxide	c	UNDEF	false
M_co2_e	carbon dioxide	e	UNDEF	false
M_hco3_e	hydrogencarbonate	e	UNDEF	false
M_hpsamlys_m	s-aminomethyldihydrolipoylprotein	m	UNDEF	false
M_hno2_c	nitrite	c	UNDEF	false
M_nh4oh_c	ammonium hydroxide	c	UNDEF	false
M_hno3_c	nitrate	c	UNDEF	false
M_cysne_c	Cystathionine	c	UNDEF	false
M_s_c	sulfur	c	UNDEF	false
M_fero_m	ferrocytochrome c	m	UNDEF	false
M_feri_m	ferricytochrome c	m	UNDEF	false
M_cu_c	copper	c	UNDEF	false
M_cu_e	copper	e	UNDEF	false
M_na_c	sodium	c	UNDEF	false
M_na_e	sodium	e	UNDEF	false
M_nite_c	nitrile	c	UNDEF	false
M_carbo_c	carboxylate	c	UNDEF	false
M_nite_e	nitrile	e	UNDEF	false
M_carbo_e	carboxylate	e	UNDEF	false
M_top_m	Toxopyrimidine	m	UNDEF	false
M_ahmp_m	4-Amino-2-methyl-5-phosphomethylpyrimidine	m	UNDEF	false
M_top_c	Toxopyrimidine	c	UNDEF	false
M_ahmp_c	4-Amino-2-methyl-5-phosphomethylpyrimidine	c	UNDEF	false
M_ahmpp_c	4-amino-2-methyl-5-diphosphonatomethylpyrimidine	c	UNDEF	false
M_ahmpp_m	4-amino-2-methyl-5-diphosphonatomethylpyrimidine	m	UNDEF	false
M_ecys_m	[Enzyme]-cysteine	m	UNDEF	false
M_esul_m	[Enzyme]-S-sulfanylcysteine	m	UNDEF	false
M_thzp_c	4-Methyl-5-(2-phosphoethyl)-thiazole	c	UNDEF	false
M_thmp_c	Thiamin monophosphate	c	UNDEF	false
M_thm_c	thiamin	c	UNDEF	false
M_thz_c	5-(2-Hydroxyethyl)-4-methylthiazole	c	UNDEF	false
M_thdp_c	thiamin diphosphate	c	UNDEF	false
M_thtp_c	thiamin triphosphate	c	UNDEF	false
M_d6rp5p_c	2,5-Diamino-6-(1-D-ribosylamino)pyrimidin-4(3H)-one 5'-phosphate	c	UNDEF	false
M_d6pr5po_c	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate	c	UNDEF	false
M_apdruci_c	5-Amino-6-(5-phospho-D-ribitylamino)uracil	c	UNDEF	false
M_aura_c	5-amino-6-(d-ribitylamino)uracil	c	UNDEF	false
M_db4p_c	2-hydroxy-3-oxobutyl phosphate	c	UNDEF	false
M_d8rl_c	6,7-dimethyl-8-(1-d-ribityl)lumazine	c	UNDEF	false
M_vb2_c	vitamin b2;riboflavin	c	UNDEF	false
M_vb2_m	vitamin b2;riboflavin	m	UNDEF	false
M_fmn_m	riboflavin-5-phosphate	m	UNDEF	false
M_fmn_c	riboflavin-5-phosphate	c	UNDEF	false
M_fmn_e	riboflavin-5-phosphate	e	UNDEF	false
M_vb2_e	vitamin b2;riboflavin	e	UNDEF	false
M_pdxal_c	pyridoxal	c	UNDEF	false
M_plp_c	pyridoxal 5'-phosphate	c	UNDEF	false
M_pdxam_c	pyridoxamine	c	UNDEF	false
M_pdxam5pi_c	pyridoxamine 5'-phosphate	c	UNDEF	false
M_vb6_c	pyridoxine	c	UNDEF	false
M_pdxi5pi_c	pyridoxine-5'-phosphate	c	UNDEF	false
M_glal_c	glycolaldehyde	c	UNDEF	false
M_ohpbt_m	3-hydroxy-4-phospho-hydroxy-alpha-ketobutyrate	m	UNDEF	false
M_ohpbt_c	3-hydroxy-4-phospho-hydroxy-alpha-ketobutyrate	c	UNDEF	false
M_rl5p_m	d-ribulose 5-phosphate	m	UNDEF	false
M_plp_m	pyridoxal 5'-phosphate	m	UNDEF	false
M_qa_c	quinolinate	c	UNDEF	false
M_ncn_c	nicotinate d-ribonucleotide	c	UNDEF	false
M_iasp_c	Iminoaspartate	c	UNDEF	false
M_nica_c	nicotinate	c	UNDEF	false
M_nicd_c	nicotinamide	c	UNDEF	false
M_nnr_c	nicotinamide d-ribonucleoside;nicotinamide-beta-riboside	c	UNDEF	false
M_nar_c	nicotinate d-ribonucleoside	c	UNDEF	false
M_nmn_c	nicotinamide d-ribonucleotide	c	UNDEF	false
M_dmnad_c	deamido-nad(+)	c	UNDEF	false
M_refdox_c	Reduced ferredoxin	c	UNDEF	false
M_oxfdox_c	Oxidized ferredoxin	c	UNDEF	false
M_akp_m	2-dehydropantoate	m	UNDEF	false
M_pant_m	(r)-pantoate	m	UNDEF	false
M_ppnto_c	d-4'-phosphopantothenate	c	UNDEF	false
M_ppntocys_c	(r)-4'-phosphopantothenoyl-l-cysteine	c	UNDEF	false
M_ppthe_c	4'-phosphopantetheine	c	UNDEF	false
M_dpcoa_c	dephospho-CoA	c	UNDEF	false
M_apoacp_c	Apo-[acyl-carrier-protein]	c	UNDEF	false
M_acp_c	acyl-carrier protein	c	UNDEF	false
M_chcoa_c	6-carboxyhexanoyl-CoA	c	UNDEF	false
M_chcoa_m	6-carboxyhexanoyl-CoA	m	UNDEF	false
M_aona_m	8-amino-7-oxononanoate	m	UNDEF	false
M_aona_c	8-amino-7-oxononanoate	c	UNDEF	false
M_sam_m	s-adenosyl-l-methionine	m	UNDEF	false
M_danna_m	7,8-diaminononanoate	m	UNDEF	false
M_samob_m	s-adenosyl-4-methylthio-2-oxobutanoate	m	UNDEF	false
M_dtb_m	dethiobiotin	m	UNDEF	false
M_s_m	sulfur	m	UNDEF	false
M_met_m	L-methionine	m	UNDEF	false
M_bt_m	Biotin?	m	UNDEF	false
M_da_m	5'-Deoxyadenosine	m	UNDEF	false
M_bt_c	Biotin?	c	UNDEF	false
M_btamp_c	biotinyl-5'-anp	c	UNDEF	false
M_c80acp_m	octanoyl-[acp]	m	UNDEF	false
M_lpacp_m	Lipoyl-[acp]	m	UNDEF	false
M_dad5_m	5'-deoxyadenosine	m	UNDEF	false
M_pn6ol_m	Protein N6-(octanoyl)lysine	m	UNDEF	false
M_pn6ll_m	Protein N6-(lipoyl)lysine	m	UNDEF	false
M_c80acp_c	octanoyl-[acp]	c	UNDEF	false
M_lpacp_c	Lipoyl-[acp]	c	UNDEF	false
M_dad5_c	5'-deoxyadenosine	c	UNDEF	false
M_apop_m	Apoprotein	m	UNDEF	false
M_acp_m	acyl-carrier protein	m	UNDEF	false
M_lipt_c	Lipoate	c	UNDEF	false
M_lipamp_c	Lipoyl-AMP	c	UNDEF	false
M_apop_c	Apoprotein	c	UNDEF	false
M_pn6ll_c	Protein N6-(lipoyl)lysine	c	UNDEF	false
M_cpmp_c	Cyclic pyranopterin monophosphate	c	UNDEF	false
M_motin_c	Molybdopterin	c	UNDEF	false
M_ahtd_c	2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)-dihydropteridine triphosphate	c	UNDEF	false
M_ahtd_m	2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)-dihydropteridine triphosphate	m	UNDEF	false
M_dhp_m	2-amino-4-hydroxy-6-(d-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine	m	UNDEF	false
M_dhp_c	2-amino-4-hydroxy-6-(d-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine	c	UNDEF	false
M_ahtd_e	2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)-dihydropteridine triphosphate	e	UNDEF	false
M_dhp_e	2-amino-4-hydroxy-6-(d-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine	e	UNDEF	false
M_ahhmp_c	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol	c	UNDEF	false
M_ahhmd_c	(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate	c	UNDEF	false
M_abee_m	4-Aminobenzoate?	m	UNDEF	false
M_ahhmp_m	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol	m	UNDEF	false
M_dhpt_m	dihydropteroate	m	UNDEF	false
M_ahhmd_m	(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate	m	UNDEF	false
M_abee_c	4-Aminobenzoate?	c	UNDEF	false
M_dhpt_c	dihydropteroate	c	UNDEF	false
M_fot_c	folate	c	UNDEF	false
M_adchor_c	4-Amino-4-deoxychorismate	c	UNDEF	false
