rxnid	compartment	direction	gfdir	type	basecost	forward_cost	reverse_cost	complexes
rxn12850	c	>		conditional	15	0	1.2713	mscpx.66|mscpx.61|mscpx.64|mscpx.65|mscpx.60|mscpx.59|mscpx.68|mscpx.67|mscpx.58|mscpx.62|mscpx.63
rxn00490	c	>		conditional	2	0	-1.9067	mscpx.1767
rxn05411	c	=		conditional	4	0	0	mscpx.94
rxn10124	c	=		conditional	5	0	0	mscpx.308|mscpx.309|mscpx.307
rxn00756	c	>		conditional	3	0	-0.6313	mscpx.1768
rxn01579	c	=		conditional	2	0	0	mscpx.796
rxn03843	c	>		conditional	2	0	-0.3	mscpx.708
rxn03086	c	=		conditional	2	0	0	mscpx.1770|mscpx.1769
rxn00778	c	=		conditional	2	0	0	mscpx.598
rxn10260	c	=		conditional	4	0	0	mscpx.210
rxn06672	c	=		conditional	2	0	0	mscpx.1771
rxn03087	c	=		conditional	2	0	0	mscpx.1773|mscpx.1774|mscpx.1772
rxn05012	c	>		conditional	3	0	0.1016	mscpx.1775
rxn01329	c	=		conditional	2	0	0	mscpx.1776
rxn04047	c	=		conditional	3	0	0	mscpx.1516
rxn05177	c	>		conditional	5	0	0.3183	mscpx.1778|mscpx.1777
rxn09141	c	=		conditional	4	0	0	mscpx.195
rxn01353	c	=		conditional	2	0	0	mscpx.356
rxn10289	c	=		conditional	4	0	0	mscpx.122
rxn00077	c	=		conditional	2	0	0	mscpx.366
rxn00247	c	>		conditional	2	0	0.971	mscpx.1779
rxn05379	c	>		conditional	4	0	1.2156	mscpx.244|mscpx.243
rxn05667	c	=		spontaneous	6	0	0	mscpx.1781|mscpx.1780
rxn09450	c	>		conditional	4	0	0.7514	mscpx.498
rxn10301	c	=		conditional	4	0	0	mscpx.131
rxn00514	c	>		conditional	1	0	0.1757	mscpx.352
rxn01213	c	>		conditional	2	0	-0.3	mscpx.1582
rxn05384	c	>		conditional	4	0	1.2156	mscpx.244|mscpx.243
rxn10196	c	=		conditional	4	0	0	mscpx.1102
rxn01917	c	=		conditional	2	0	0	mscpx.1782
rxn01100	c	=		conditional	2	0	0	mscpx.1783
rxn01631	c	=		conditional	2	0	0	mscpx.1784
rxn01176	c	=		conditional	2	0	0	mscpx.1785|mscpx.1786
rxn05389	c	=		conditional	4	0	0	mscpx.147
rxn04603	c	>		conditional	2	0	-5.96397	mscpx.1787
rxn05163	c	>		conditional	6	0	0.3183	mscpx.348
rxn01879	c	=		conditional	2	0	0	mscpx.1788
rxn01603	c	>		conditional	2	0	0.3646	mscpx.440
rxn05515	c	>		conditional	5	0	0.3183	mscpx.189
rxn04453	c	>		conditional	1	0	-1.4793	mscpx.1789
rxn01541	c	=		conditional	1	0	0	mscpx.1790
rxn05366	c	>		conditional	4	0	-0.655	mscpx.89
rxn03247	c	=		conditional	2	0	0	mscpx.206
rxn09265	c	>		conditional	4	0	0.4706	mscpx.188
rxn01581	c	=		conditional	2	0	0	mscpx.1791
rxn05607	c	=		conditional	5	0	0	mscpx.894|mscpx.1792
rxn06777	c	=		conditional	2	0	0	mscpx.382
rxn00510	c	=		conditional	2	0	0	mscpx.1793
rxn02939	c	=		conditional	2	0	0	mscpx.1794
rxn00178	c	=		conditional	2	0	0	mscpx.454|mscpx.666|mscpx.453
rxn01015	c	=		conditional	2	0	0	mscpx.1795
rxn10254	c	=		conditional	4	0	0	mscpx.181
rxn05545	c	>		conditional	5	0	0.3183	mscpx.66|mscpx.61|mscpx.64|mscpx.65|mscpx.60|mscpx.59|mscpx.68|mscpx.67|mscpx.58|mscpx.62|mscpx.63
rxn02339	c	=		conditional	2	0	0	mscpx.571
rxn02175	c	=		conditional	2	0	0	mscpx.1796|mscpx.1797
rxn10163	c	=		conditional	5	0	0	mscpx.1125
rxn07433	c	=		conditional	2	0	0	mscpx.466
rxn01544	c	<		conditional	2	1.301	0	mscpx.605|mscpx.1798|mscpx.607
rxn00713	c	=		conditional	2	0	0	mscpx.111|mscpx.7
rxn00288	c	<		conditional	2	2.045	0	mscpx.271|mscpx.1799|mscpx.1803|mscpx.646|mscpx.1800|mscpx.1802
rxn03182	c	=		conditional	2	0	0	mscpx.1354
rxn10136	c	=		conditional	6	0	0	mscpx.1804
rxn10012	c	<		conditional	4	2.655	0	mscpx.41
rxn00132	c	>		conditional	2	0	0.7683	mscpx.863
rxn05183	c	>		conditional	5	0	0.3183	mscpx.126
rxn01925	c	=		conditional	2	0	0	mscpx.892|mscpx.1649
rxn01538	c	=		conditional	2	0	0	mscpx.1805
rxn01790	c	=		conditional	2	0	0	mscpx.1806|mscpx.777
rxn09135	c	=		conditional	4	0	0	mscpx.195
rxn00935	c	=		conditional	2	0	0	mscpx.771
rxn10323	c	>		conditional	4	0	-16.492	mscpx.36
rxn03075	c	=		conditional	2	0	0	mscpx.1807
rxn05528	c	>		conditional	6	0	0.3183	mscpx.1697
rxn09136	c	=		conditional	4	0	0	mscpx.195
rxn00747	c	=		conditional	2	0	0	mscpx.1808|mscpx.1809
rxn01872	c	=		conditional	2	0	0	mscpx.1811|mscpx.1810
rxn05538	c	>		conditional	5	0	0.3183	mscpx.66|mscpx.61|mscpx.64|mscpx.65|mscpx.60|mscpx.59|mscpx.68|mscpx.67|mscpx.58|mscpx.62|mscpx.63
rxn02359	c	=		conditional	2	0	0	mscpx.592
rxn00629	c	=		conditional	2	0	0	mscpx.1812
rxn05682	c	=		conditional	5	0	0	mscpx.1813|mscpx.1507
rxn00707	c	=		conditional	2	0	0	mscpx.797
rxn03893	c	>		conditional	2	0	-0.691	mscpx.1817|mscpx.1816
rxn02270	c	<		conditional	4	2.144	0	mscpx.963|mscpx.964
rxn02285	c	=		conditional	2	0	0	mscpx.1818
rxn03108	c	=		conditional	2	0	0	mscpx.573
rxn03512	c	=		conditional	3	0	0	mscpx.582
rxn08710	c	=		conditional	4	0	0	mscpx.1819
rxn05564	c	=		conditional	5	0	0	mscpx.1821|mscpx.1820
rxn05146	c	>		conditional	6	0	0.3183	mscpx.825|mscpx.1822
rxn10213	c	>		conditional	4	0	0.6386	mscpx.16
rxn00932	c	>		conditional	2	0	-10.008	mscpx.1823|mscpx.1824
rxn01799	c	=		conditional	2	0	0	mscpx.644|mscpx.287|mscpx.1825
rxn02632	c	=		conditional	2	0	0	mscpx.1133|mscpx.1826
rxn05380	c	=		conditional	4	0	0	mscpx.147
rxn10118	c	>		conditional	5	0	-1.59065	mscpx.485|mscpx.1827
rxn00237	c	=		conditional	2	0	0	mscpx.356
rxn05517	c	=		conditional	6	0	0	mscpx.233
rxn01068	c	=		conditional	2	0	0	mscpx.1828
rxn09155	c	=		conditional	4	0	0	mscpx.195
rxn08025	c	=		conditional	4	0	0	mscpx.341
rxn00548	c	>		conditional	2	0	-0.0783	mscpx.1829
rxn05331	c	=		conditional	2	0	0	mscpx.94|mscpx.93
rxn00114	c	=		conditional	2	0	0	mscpx.1830
rxn00420	c	>		conditional	2	0	0.7683	mscpx.1832|mscpx.1831|mscpx.1648
rxn03038	c	>		conditional	2	0	-6.29097	mscpx.1787
rxn00001	c	>		conditional	3	0	0.4609	mscpx.1834|mscpx.1833|mscpx.1835
rxn01476	c	>		conditional	2	0	0.4517	mscpx.1837|mscpx.1836
rxn00191	c	=		conditional	2	0	0	mscpx.1838
rxn10313	c	=		conditional	4	0	0	mscpx.497
rxn05395	c	>		conditional	4	0	-0.655	mscpx.89
rxn00058	c	=		conditional	4	0	0	mscpx.1855|mscpx.1854|mscpx.1860|mscpx.1839|mscpx.1866|mscpx.1863|mscpx.1857|mscpx.1846|mscpx.1841|mscpx.1844|mscpx.1842|mscpx.1849|mscpx.1843|mscpx.1861|mscpx.1856|mscpx.1852|mscpx.1853|mscpx.1867|mscpx.1862|mscpx.1859|mscpx.1858|mscpx.1864|mscpx.1865|mscpx.1848|mscpx.1851|mscpx.1840|mscpx.1850|mscpx.1847|mscpx.1845
rxn09989	c	>		conditional	4	0	-0.5565	mscpx.173
rxn02003	c	=		conditional	2	0	0	mscpx.1868
rxn11937	c	<		conditional	4	8.57428	0	mscpx.1119
rxn06723	c	<		conditional	2	1.5294	0	mscpx.1869
rxn01268	c	>		conditional	2	0	-0.612	mscpx.1313|mscpx.1314|mscpx.1312
rxn07438	c	=		conditional	4	0	0	mscpx.1870
rxn00598	c	=		conditional	1	0	0	mscpx.1872
rxn01621	c	=		conditional	2	0	0	mscpx.400|mscpx.1873
rxn08336	c	>		conditional	4	0	-0.6749	mscpx.998|mscpx.996
rxn01961	c	>		conditional	2	0	0.7683	mscpx.863
rxn10770	c	=		conditional	2	0	0	mscpx.56
rxn02898	c	>		conditional	3	0	-0.4273	mscpx.879
rxn02321	c	=		conditional	2	0	0	mscpx.1874
rxn01210	c	>		conditional	3	0	0.3646	mscpx.440
rxn05501	c	=		conditional	5	0	0	mscpx.742
rxn01041	c	=		conditional	2	0	0	mscpx.1875
rxn10220	c	=		conditional	4	0	0	mscpx.209
rxn09162	c	=		conditional	4	0	0	mscpx.195
rxn03907	c	=		conditional	2	0	0	mscpx.1876
rxn09129	c	=		conditional	4	0	0	mscpx.195
rxn00787	c	=		conditional	2	0	0	mscpx.1877|mscpx.1879|mscpx.1878
rxn04712	c	>		conditional	2	0	-0.421	mscpx.331
rxn09953	c	=		conditional	4	0	0	mscpx.1880
rxn01289	c	=		conditional	2	0	0	mscpx.1881
rxn01517	c	=		conditional	2	0	0	mscpx.1608|mscpx.1607
rxn00063	c	>		conditional	1	0	0.1757	mscpx.1882
rxn00851	c	>		conditional	2	0	0.3646	mscpx.1884|mscpx.1883|mscpx.1885
rxn00858	c	>		conditional	2	0	0.6097	mscpx.1886
rxn02268	c	>		conditional	4	0	-6.67937	mscpx.41|mscpx.42
rxn00346	c	>		conditional	2	0	0.691	mscpx.1887
rxn00831	c	>		conditional	2	0	0.7683	mscpx.863
rxn00827	c	>		conditional	2	0	0.657	mscpx.1888
rxn05645	c	=		conditional	6	0	0	mscpx.1889
rxn00407	c	>		conditional	2	0	0.4857	mscpx.1266
rxn05454	c	=		conditional	4	0	0	mscpx.117
rxn05625	c	=		conditional	5	0	0	mscpx.1645|mscpx.1890|mscpx.1279
rxn00190	c	>		conditional	2	0	0.1757	mscpx.1891
rxn01996	c	=		conditional	2	0	0	mscpx.1892
rxn00101	c	>		conditional	2	0	0.4247	mscpx.1894|mscpx.1893
rxn02376	c	=		conditional	2	0	0	mscpx.636
rxn09156	c	=		conditional	14	0	0	mscpx.195
rxn02680	c	=		conditional	2	0	0	mscpx.454|mscpx.453
rxn03839	c	<		conditional	2	1.4723	0	mscpx.730
rxn05301	c	=		conditional	6	0	0	mscpx.1625|mscpx.1895
rxn08470	c	>		conditional	4	0	-6.19142	mscpx.110
rxn05343	c	>		conditional	2	0	1.2156	mscpx.244|mscpx.289
rxn00478	c	>		conditional	2	0	-8.20997	mscpx.1899|mscpx.1898
rxn00336	c	=		conditional	2	0	0	mscpx.1897
rxn05208	c	=		conditional	5	0	0	mscpx.695
rxn05243	c	=		conditional	6	0	0	mscpx.1075|mscpx.1074
rxn05205	c	=		conditional	5	0	0	mscpx.218|mscpx.219
rxn08979	c	>		conditional	4	0	-1.0309	mscpx.309
rxn05353	c	<		conditional	2	2.655	0	mscpx.89
rxn10895	c	=		conditional	5	0	0	mscpx.753|mscpx.754|mscpx.752
rxn10571	c	>		universal	8	0	0.3183	
rxn05195	c	>		universal	8	0	0.3183	
rxn00062	c	>		spontaneous	4	0	0.3183	
rxn01208	c	<		spontaneous	4	1.309	0	
rxn04132	c	>		spontaneous	5	0	-2.9343	
rxn04133	c	>		spontaneous	5	0	-2.9343	
rxn05319	c	<		spontaneous	8	1	0	
rxn05467	c	=		spontaneous	8	0	0	
rxn05468	c	=		spontaneous	8	0	0	
rxn02374	c	>		spontaneous	5	0	-0.4057	
rxn05116	c	>		spontaneous	4	0	0.691	
rxn03012	c	>		spontaneous	5	0	-0.6737	
rxn05064	c	=		spontaneous	5	0	0	
rxn02666	c	<		spontaneous	5	1.309	0	
rxn04457	c	>		spontaneous	4	0	-0.455	
rxn04456	c	>		spontaneous	4	0	-0.455	
rxn01664	c	<		spontaneous	5	2.2497	0	
rxn02916	c	>		spontaneous	5	0	-0.4937	
rxn04274	c	=		gapfilling	4	0	0	
rxn04275	c	=		gapfilling	4	0	0	
rxn04276	c	=		gapfilling	4	0	0	
rxn03848	c	=		gapfilling	4	0	0.1407	
rxn02683	c	=		gapfilling	5	0	-0.2813	
rxn04277	c	=		gapfilling	4	0	0	
rxn03849	c	=		gapfilling	5	0	0.5277	
rxn04278	c	=		gapfilling	4	0	0.4243	
rxn02620	c	=		gapfilling	4	0	0	
rxn04280	c	=		gapfilling	4	2.519	0	
rxn02917	c	=		gapfilling	4	5.2613	0	
rxn02961	c	=		gapfilling	5	0	0	
rxn03508	c	=		gapfilling	5	0	0	
rxn04284	c	=		gapfilling	5	0	0	
rxn03509	c	=		gapfilling	5	0	0.833	
rxn02962	c	=		gapfilling	4	0	-5.6424	
rxn02509	c	=		gapfilling	5	0	0	
rxn02684	c	=		gapfilling	5	2.519	0	
rxn03850	c	=		gapfilling	4	0	-8.34397	
rxn02621	c	=		gapfilling	4	0	0.0797000000000001	
rxn03510	c	=		gapfilling	5	0	0.3743	
rxn02685	c	=		gapfilling	4	0	0	
rxn02967	c	=		gapfilling	4	0	-8.25767	
rxn02577	c	=		gapfilling	4	0	-8.58267	
rxn04285	c	=		gapfilling	4	0	0	
rxn02969	c	=		gapfilling	4	0	-8.56397	
rxn02686	c	=		gapfilling	5	0	0	
rxn02970	c	=		gapfilling	4	0	0	
rxn04808	c	=		gapfilling	4	0	-6.10577	
rxn02972	c	=		gapfilling	5	0	0	
rxn02973	c	=		gapfilling	4	0	0	
rxn02450	c	=		gapfilling	4	0	0	
rxn02510	c	=		gapfilling	5	0	0	
rxn02975	c	=		gapfilling	4	0	0	
rxn03851	c	=		gapfilling	4	0	-7.35797	
rxn04286	c	=		gapfilling	4	0	0	
rxn02446	c	=		gapfilling	4	0	0	
rxn02578	c	=		gapfilling	4	0	-8.61867	
rxn04288	c	=		gapfilling	4	0	0	
rxn02974	c	=		gapfilling	4	0	0	
rxn02687	c	=		gapfilling	5	0	0	
rxn01699	c	=		gapfilling	4	0	-7.36537	
rxn01698	c	=		gapfilling	5	0	1.1137	
rxn01697	c	=		gapfilling	4	0	0	
rxn01696	c	=		gapfilling	4	0	-8.61867	
rxn01695	c	=		gapfilling	4	0	-8.58267	
rxn01694	c	=		gapfilling	4	0	-8.58267	
rxn01693	c	=		gapfilling	4	0	0	
rxn01692	c	=		gapfilling	4	0	0	
rxn01691	c	=		gapfilling	6	13.1577	0	
rxn01690	c	=		gapfilling	4	0	0	
rxn01689	c	=		gapfilling	4	0	0	
rxn01688	c	=		gapfilling	4	0	0	
rxn01687	c	=		gapfilling	5	0	0	
rxn01686	c	=		gapfilling	5	0	0	
rxn01684	c	=		gapfilling	5	0	0	
rxn01683	c	=		gapfilling	5	0	0	
rxn01680	c	=		gapfilling	4	0	-8.08597	
rxn01676	c	=		gapfilling	4	0	0	
rxn01669	c	=		gapfilling	4	0	0.5277	
rxn01668	c	=		gapfilling	5	0	0	
rxn01667	c	=		gapfilling	4	0	0	
rxn01666	c	=		gapfilling	5	0	0.3183	
rxn01665	c	=		gapfilling	5	0	0	
rxn01661	c	=		gapfilling	4	0	-2.505	
rxn01660	c	=		gapfilling	4	0	0	
rxn01659	c	=		gapfilling	15	0	-17.337	
rxn01658	c	=		gapfilling	4	0	-2.578	
rxn01657	c	=		gapfilling	5	0	-0.265	
rxn01656	c	=		gapfilling	6	0	0	
rxn01655	c	=		gapfilling	5	0	0	
rxn01652	c	=		gapfilling	4	0	0	
rxn01650	c	=		gapfilling	5	0	0	
rxn01645	c	=		gapfilling	5	0	0	
rxn01638	c	=		gapfilling	5	0	0	
rxn01632	c	=		gapfilling	4	0	0	
rxn01628	c	=		gapfilling	4	0	0	
rxn01627	c	=		gapfilling	6	0	0.691	
rxn01625	c	=		gapfilling	5	0	0	
rxn01623	c	=		gapfilling	5	0	0	
rxn01624	c	=		gapfilling	5	0	0	
rxn01622	c	=		gapfilling	5	0	0	
rxn01619	c	=		gapfilling	4	0	0	
rxn01617	c	=		gapfilling	5	0	0	
rxn01614	c	=		gapfilling	5	0	0	
rxn01613	c	=		gapfilling	4	0	0.7514	
rxn01612	c	=		gapfilling	6	0	-8.58267	
rxn01611	c	=		gapfilling	4	0	-8.58267	
rxn01610	c	=		gapfilling	4	0	-0.173	
rxn01609	c	=		gapfilling	5	3.376	0	
rxn01608	c	=		gapfilling	5	3.376	0	
rxn01606	c	=		gapfilling	5	0	0	
rxn01605	c	=		gapfilling	4	0	0.599	
rxn01604	c	=		gapfilling	5	0	0	
rxn01601	c	=		gapfilling	4	0	0	
rxn01600	c	=		gapfilling	4	0	-1.69427	
rxn01599	c	=		gapfilling	5	0	0	
rxn01598	c	=		gapfilling	4	0	-8.72467	
rxn01597	c	=		gapfilling	4	0	0	
rxn01596	c	=		gapfilling	4	0	0.7683	
rxn01595	c	=		gapfilling	5	0	0	
rxn01594	c	=		gapfilling	5	0	0.657	
rxn01593	c	=		gapfilling	4	0	0	
rxn01590	c	=		gapfilling	4	0	0.7514	
rxn01589	c	=		gapfilling	4	0	0	
rxn01588	c	=		gapfilling	4	0	-0.357	
rxn01587	c	=		gapfilling	4	0	0	
rxn01586	c	=		gapfilling	4	0	0	
rxn01585	c	=		gapfilling	5	0	-9.3247	
rxn01584	c	=		gapfilling	4	0	0	
rxn01583	c	=		gapfilling	4	0	0	
rxn01582	c	=		gapfilling	4	0	0	
rxn01577	c	=		gapfilling	5	0	0	
rxn01574	c	=		gapfilling	4	0	-1.30227	
rxn01572	c	=		gapfilling	5	0	0.6386	
rxn01571	c	=		gapfilling	4	0	0.7514	
rxn01570	c	=		gapfilling	4	0	0	
rxn01569	c	=		gapfilling	5	0	-0.4763	
rxn01568	c	=		gapfilling	5	0	0	
rxn01567	c	=		gapfilling	5	0	-8.58067	
rxn01566	c	=		gapfilling	4	0	0	
rxn01565	c	=		gapfilling	4	0	-0.046	
rxn01564	c	=		gapfilling	4	0	-1.40227	
rxn01563	c	=		gapfilling	5	0	0.6327	
rxn01561	c	=		gapfilling	5	0	0	
rxn01560	c	=		gapfilling	4	0	0.7683	
rxn01559	c	=		gapfilling	4	0	-11.0407	
rxn01558	c	=		gapfilling	4	0	0	
rxn01557	c	=		gapfilling	4	0	0	
rxn01556	c	=		gapfilling	4	0	0	
rxn01555	c	=		gapfilling	6	0	0	
rxn01554	c	=		gapfilling	4	0	0	
rxn01553	c	=		gapfilling	6	0	0.222	
rxn01552	c	=		gapfilling	6	0	0.3646	
rxn01551	c	=		gapfilling	4	0	0.4706	
rxn01550	c	=		gapfilling	4	0	-1.40227	
rxn01547	c	=		gapfilling	5	0	0.1117	
rxn01546	c	=		gapfilling	4	0	0	
rxn01543	c	=		gapfilling	4	0	-0.3963	
rxn01542	c	=		gapfilling	7	0	0	
rxn01540	c	=		gapfilling	5	0	0	
rxn01536	c	=		gapfilling	5	0	-5.80024	
rxn01532	c	=		gapfilling	4	0	0	
rxn01531	c	=		gapfilling	4	0	-3.15127	
rxn01530	c	=		gapfilling	4	0	0	
rxn01529	c	=		gapfilling	4	0	0.0196999999999999	
rxn01528	c	=		gapfilling	4	0	0	
rxn01527	c	=		gapfilling	4	0	0	
rxn01525	c	=		gapfilling	5	0	0	
rxn01503	c	=		gapfilling	5	0	0	
rxn01502	c	=		gapfilling	5	0	0.4243	
rxn01500	c	=		gapfilling	5	1.1174	0	
rxn01499	c	=		gapfilling	4	0	0.691	
rxn01498	c	=		gapfilling	6	0	0.981	
rxn01497	c	=		gapfilling	4	0	-7.13067	
rxn01496	c	=		gapfilling	4	0	0	
rxn01495	c	=		gapfilling	4	0	-6.20097	
rxn01494	c	=		gapfilling	4	0	-6.20097	
rxn01491	c	=		gapfilling	6	0	0.7683	
rxn01490	c	=		gapfilling	4	0	-1.274	
rxn01488	c	=		gapfilling	5	0	0	
rxn01487	c	=		gapfilling	4	0	-4.262	
rxn01482	c	=		gapfilling	5	0	0	
rxn01481	c	=		gapfilling	6	0	0	
rxn01479	c	=		gapfilling	4	0	0	
rxn01478	c	=		gapfilling	4	0	-0.046	
rxn01475	c	=		gapfilling	4	0	0	
rxn01474	c	=		gapfilling	4	0	0	
rxn01473	c	=		gapfilling	4	0	-0.635	
rxn01472	c	=		gapfilling	5	0	1.039	
rxn01471	c	=		gapfilling	4	0	0.57	
rxn01469	c	=		gapfilling	4	6.266	0	
rxn01468	c	=		gapfilling	4	0	-2.0703	
rxn01467	c	=		gapfilling	5	0	0	
rxn01464	c	=		gapfilling	4	0	0	
rxn01463	c	=		gapfilling	4	0	0.222	
rxn01462	c	=		gapfilling	4	0	0.6097	
rxn01461	c	=		gapfilling	4	0	0	
rxn01460	c	=		gapfilling	4	0	0	
rxn01458	c	=		gapfilling	5	1.8043	0	
rxn01456	c	=		gapfilling	5	0	0	
rxn01455	c	=		gapfilling	4	0	0	
rxn01448	c	=		gapfilling	5	0	-0.92	
rxn01449	c	=		gapfilling	4	0	-0.92	
rxn01447	c	=		gapfilling	4	0	0	
rxn01443	c	=		gapfilling	5	0	0	
rxn01442	c	=		gapfilling	5	0	0	
rxn01441	c	=		gapfilling	5	0	-0.42805	
rxn01440	c	=		gapfilling	4	0	-2.91927	
rxn01439	c	=		gapfilling	4	0	0	
rxn01436	c	=		gapfilling	5	0	0	
rxn01435	c	=		gapfilling	4	0	0	
rxn02689	c	=		gapfilling	5	0	0	
rxn02976	c	=		gapfilling	4	0	0	
rxn02688	c	=		gapfilling	4	0	0	
rxn03517	c	=		gapfilling	4	0	-2.794	
rxn03469	c	=		gapfilling	4	0	-4.3523	
rxn04810	c	=		gapfilling	4	0	0	
rxn04234	c	=		gapfilling	4	0	0.0196999999999999	
rxn02977	c	=		gapfilling	5	0	0.6887	
rxn04289	c	=		gapfilling	6	0	-1.357	
rxn03002	c	=		gapfilling	5	0	0.7683	
rxn03531	c	=		gapfilling	4	0	0	
rxn03470	c	=		gapfilling	4	4.85	0	
rxn03518	c	=		gapfilling	6	0	-0.36897	
rxn02978	c	=		gapfilling	5	0	0.5	
rxn02690	c	=		gapfilling	5	0	-8.12767	
rxn03519	c	=		gapfilling	4	0	0	
rxn02580	c	=		gapfilling	5	0	0	
rxn02979	c	=		gapfilling	5	0	0	
rxn03523	c	=		gapfilling	4	0	0	
rxn02980	c	=		gapfilling	4	0	0	
rxn04235	c	=		gapfilling	6	0	0	
rxn03525	c	=		gapfilling	4	0	-8.27137	
rxn02981	c	=		gapfilling	4	0	0	
rxn02691	c	=		gapfilling	5	0	0	
rxn02982	c	=		gapfilling	4	0	0	
rxn03524	c	=		gapfilling	7	0	0	
rxn02428	c	=		gapfilling	4	0	-9.711	
rxn03526	c	=		gapfilling	4	0	0	
rxn02983	c	=		gapfilling	4	0	-9.486	
rxn03854	c	=		gapfilling	4	0	-8.34397	
rxn02623	c	=		gapfilling	4	0	0	
rxn02693	c	=		gapfilling	5	0	-2.382	
rxn02451	c	=		gapfilling	4	0	0	
rxn03527	c	=		gapfilling	4	0	0	
rxn02579	c	=		gapfilling	5	0	0	
rxn02511	c	=		gapfilling	5	0	-0.6313	
rxn02694	c	=		gapfilling	5	0	0.4857	
rxn04290	c	=		gapfilling	4	0	0.2913	
rxn02990	c	=		gapfilling	6	0.9644	0	
rxn02991	c	=		gapfilling	4	0	0	
rxn04295	c	=		gapfilling	4	0	0	
rxn02696	c	=		gapfilling	4	0	0.6887	
rxn03528	c	=		gapfilling	4	0	0	
rxn02695	c	=		gapfilling	4	0	0.6887	
rxn02993	c	=		gapfilling	4	0	-1.40227	
rxn02992	c	=		gapfilling	4	0	0	
rxn02994	c	=		gapfilling	4	0	0	
rxn02581	c	=		gapfilling	4	0	0.6887	
rxn02995	c	=		gapfilling	6	0	0	
rxn02697	c	=		gapfilling	4	0	-10.7447	
rxn03529	c	=		gapfilling	4	0	0	
rxn02582	c	=		gapfilling	6	0	0.6887	
rxn02699	c	=		gapfilling	4	0	-10.008	
rxn03853	c	=		gapfilling	4	0	-7.35797	
rxn04291	c	=		gapfilling	4	0	0	
rxn02996	c	=		gapfilling	4	0	0	
rxn02997	c	=		gapfilling	4	0	-0.3767	
rxn02700	c	=		gapfilling	5	1.8457	0	
rxn02998	c	=		gapfilling	4	0	-11.8974	
rxn04292	c	=		gapfilling	4	0	0	
rxn02701	c	=		gapfilling	6	0	-8.58267	
rxn03530	c	=		gapfilling	4	0	-8.27137	
rxn02999	c	=		gapfilling	5	0	0	
rxn02513	c	=		gapfilling	5	0	0	
rxn03557	c	=		gapfilling	4	0	-0.66	
rxn03000	c	=		gapfilling	4	0	0	
rxn03001	c	=		gapfilling	4	0	0	
rxn02713	c	=		gapfilling	4	0	0	
rxn03861	c	=		gapfilling	5	0	0	
rxn02702	c	=		gapfilling	4	0	-10.008	
rxn03003	c	=		gapfilling	4	0	1.026	
rxn03532	c	=		gapfilling	5	0	0	
rxn04293	c	=		gapfilling	6	0	0	
rxn03005	c	=		gapfilling	4	1.7293	0	
rxn02584	c	=		gapfilling	5	0	0	
rxn03007	c	=		gapfilling	4	2.754	0	
rxn04294	c	=		gapfilling	4	0	0	
rxn03008	c	=		gapfilling	5	0	0	
rxn02512	c	=		gapfilling	5	0	-0.6313	
rxn03009	c	=		gapfilling	5	0	0	
rxn02703	c	=		gapfilling	4	0	0	
rxn03010	c	=		gapfilling	5	0	0	
rxn02452	c	=		gapfilling	5	0	0	
rxn03544	c	=		gapfilling	4	11.647	0	
rxn02704	c	=		gapfilling	4	0	0.6887	
rxn03011	c	=		gapfilling	5	0	0	
rxn03545	c	=		gapfilling	4	0	0.2696	
rxn02585	c	=		gapfilling	5	0	0	
rxn03013	c	=		gapfilling	5	0	0	
rxn03471	c	=		gapfilling	4	0	-3.8837	
rxn04503	c	=		gapfilling	6	0	0	
rxn03440	c	=		gapfilling	4	0	0	
rxn04513	c	=		gapfilling	4	0	-0.134	
rxn03321	c	=		gapfilling	6	0	-8.43867	
rxn04818	c	=		gapfilling	4	0	-1.8449	
rxn03576	c	=		gapfilling	4	0	-7.08197	
rxn03546	c	=		gapfilling	4	0	0	
rxn02705	c	=		gapfilling	4	0	0	
rxn02424	c	=		gapfilling	4	0	0	
rxn03014	c	=		gapfilling	5	0	0	
rxn03558	c	=		gapfilling	4	0	-0.256	
rxn03472	c	=		gapfilling	4	0	0	
rxn03015	c	=		gapfilling	5	0	0	
rxn03547	c	=		gapfilling	4	0	0	
rxn03016	c	=		gapfilling	4	0	-8.58267	
rxn02586	c	=		gapfilling	5	1.4573	0	
rxn04296	c	=		gapfilling	4	0	0	
rxn02706	c	=		gapfilling	4	0	0.3646	
rxn03550	c	=		gapfilling	4	0	0.0196999999999999	
rxn03855	c	=		gapfilling	4	0	0	
rxn03551	c	=		gapfilling	4	0	-0.8763	
rxn03017	c	=		gapfilling	5	0	0	
rxn03018	c	=		gapfilling	5	0	0	
rxn03019	c	=		gapfilling	6	1.301	0	
rxn03554	c	=		gapfilling	4	0	0	
rxn03564	c	=		gapfilling	5	10.58267	0	
rxn02918	c	=		gapfilling	5	0	0	
rxn03555	c	=		gapfilling	4	0	-0.178	
rxn02915	c	=		gapfilling	4	0	0	
rxn03570	c	=		gapfilling	4	0	-6.20297	
rxn02589	c	=		gapfilling	5	0	0	
rxn03049	c	=		gapfilling	5	0	0	
rxn03840	c	=		gapfilling	5	0	0	
rxn03021	c	=		gapfilling	4	0	1.0254	
rxn03556	c	=		gapfilling	4	0	0	
rxn02453	c	=		gapfilling	5	0	0.2267	
rxn03051	c	=		gapfilling	4	12.5064	0	
rxn04821	c	=		gapfilling	4	0	0	
