ID	DATABASE	RHEA
RXN-15271	MetaCyc	11837
RXN-15284	MetaCyc	42097
RXN-15285	MetaCyc	42101
RXN-15292	MetaCyc	12497
RXN-15293	MetaCyc	17250
RXN-15294	MetaCyc	11973
RXN-15295	MetaCyc	40238
RXN-15296	MetaCyc	40440
RXN-15297	MetaCyc	40444
RXN-15298	MetaCyc	40516
RXN-15299	MetaCyc	40513
RXN-15300	MetaCyc	41230
RXN-15301	MetaCyc	41407
RXN-15302	MetaCyc	41435
RXN-15303	MetaCyc	41455
RXN-15304	MetaCyc	18578
RXN-15305	MetaCyc	41429
RXN-15306	MetaCyc	41539
RXN-15307	MetaCyc	41645
RXN-15309	MetaCyc	41683
RXN-15310	MetaCyc	41445
RXN-15311	MetaCyc	41441
RXN-15312	MetaCyc	44905
RXN-15349	MetaCyc	57013
RXN-15362	MetaCyc	41625
RXN-15364	MetaCyc	53777
RXN-15366	MetaCyc	49437
RXN-15367	MetaCyc	54806
RXN-15379	MetaCyc	41465
RXN-15381	MetaCyc	41469
RXN-15382	MetaCyc	41473
RXN-15385	MetaCyc	55441
RXN-15395	MetaCyc	41519
RXN-15398	MetaCyc	41563
RXN-15403	MetaCyc	41549
RXN-15404	MetaCyc	41545
RXN-15405	MetaCyc	41541
RXN-15406	MetaCyc	42849
RXN-1541	MetaCyc	35488
RXN-15414	MetaCyc	41423
RXN-15415	MetaCyc	41427
RXN-15417	MetaCyc	41583
RXN-15419	MetaCyc	41587
RXN-15421	MetaCyc	17452
RXN-15422	MetaCyc	41010
RXN-15425	MetaCyc	33842
RXN-15426	MetaCyc	41609
RXN-15427	MetaCyc	41555
RXN-15429	MetaCyc	41629
RXN-15430	MetaCyc	56825
RXN-15431	MetaCyc	56821
RXN-15434	MetaCyc	42825|42821
RXN-15454	MetaCyc	48993
RXN-15458	MetaCyc	56989
RXN-15459	MetaCyc	56993
RXN-15462	MetaCyc	55485
RXN-15514	MetaCyc	41670|41666
RXN-15515	MetaCyc	46295
RXN-15539	MetaCyc	23749
RXN-15540	MetaCyc	23925
RXN-15555	MetaCyc	42806
RXN-15568	MetaCyc	42895
RXN-15571	MetaCyc	49537
RXN-15572	MetaCyc	49541
RXN-15573	MetaCyc	49545
RXN-15577	MetaCyc	43017
RXN-15578	MetaCyc	42979
RXN-15579	MetaCyc	42981
RXN-15580	MetaCyc	43005
RXN-15581	MetaCyc	43009
RXN-15582	MetaCyc	43025
RXN-15583	MetaCyc	43031
RXN-15584	MetaCyc	43033
RXN-15605	MetaCyc	38866
RXN-15607	MetaCyc	47719
RXN-15614	MetaCyc	42803
RXN-15615	MetaCyc	42663
RXN-15617	MetaCyc	42764
RXN-15618	MetaCyc	42811
RXN-15619	MetaCyc	43063
RXN-15623	MetaCyc	49329
RXN-15624	MetaCyc	49333
RXN-15625	MetaCyc	49337
RXN-15626	MetaCyc	49341
RXN-15627	MetaCyc	49345
RXN-15628	MetaCyc	49349
RXN-15629	MetaCyc	49353
RXN-15630	MetaCyc	49357
RXN-15631	MetaCyc	49361
RXN-15632	MetaCyc	42771|34558
RXN-15642	MetaCyc	35938
RXN-15647	MetaCyc	42885
RXN-15648	MetaCyc	42889
RXN-15649	MetaCyc	56501
RXN-15651	MetaCyc	57125
RXN-15671	MetaCyc	12205
RXN-15672	MetaCyc	24333
RXN-15673	MetaCyc	42369
RXN-15674	MetaCyc	29600
RXN-15675	MetaCyc	40158
RXN-15676	MetaCyc	42829
RXN-15677	MetaCyc	21348
RXN-15688	MetaCyc	42839
RXN-15689	MetaCyc	42843
RXN-15690	MetaCyc	11593
RXN-15694	MetaCyc	43065
RXN-15696	MetaCyc	47687
RXN-15698	MetaCyc	42867
RXN-15699	MetaCyc	42871
RXN-15703	MetaCyc	10947
RXN-15704	MetaCyc	42985
RXN-15705	MetaCyc	42989
RXN-15706	MetaCyc	42993
RXN-15707	MetaCyc	42997
RXN-15708	MetaCyc	43001
RXN-15718	MetaCyc	42853
RXN-15730	MetaCyc	45137
RXN-15740	MetaCyc	29220
RXN-15745	MetaCyc	18978
RXN-15753	MetaCyc	42671
RXN-15754	MetaCyc	42763|14672
RXN-15769	MetaCyc	42833
RXN-15775	MetaCyc	42653
RXN-15776	MetaCyc	42657
RXN-15799	MetaCyc	49053|49057
RXN-15801	MetaCyc	42705
RXN-15802	MetaCyc	42679
RXN-15803	MetaCyc	42683
RXN-15805	MetaCyc	19094
RXN-15807	MetaCyc	56525
RXN-15808	MetaCyc	56521
RXN-15809	MetaCyc	37432
RXN-15816	MetaCyc	11485
RXN-15822	MetaCyc	49851
RXN-15823	MetaCyc	49847
RXN-15840	MetaCyc	43115
RXN-15841	MetaCyc	43121
RXN-15842	MetaCyc	43175
RXN-15843	MetaCyc	43177
RXN-15844	MetaCyc	43181
RXN-15845	MetaCyc	43187
RXN-15846	MetaCyc	43189
RXN-15849	MetaCyc	43581
RXN-15850	MetaCyc	43585
RXN-15851	MetaCyc	32684
RXN-15852	MetaCyc	43509
RXN-15853	MetaCyc	43517
RXN-15864	MetaCyc	42879
RXN-15865	MetaCyc	42875
RXN-15866	MetaCyc	44135
RXN-15878	MetaCyc	43606
RXN-15893	MetaCyc	21513
RXN-15901	MetaCyc	45581
RXN-15902	MetaCyc	45601
RXN-15907	MetaCyc	45605
RXN-15915	MetaCyc	55641
RXN-15920	MetaCyc	43497
RXN-15941	MetaCyc	51887
RXN-15943	MetaCyc	44738
RXN-15944	MetaCyc	47837
RXN-15945	MetaCyc	47841
RXN-15946	MetaCyc	43537
RXN-15947	MetaCyc	43545
RXN-15948	MetaCyc	47547
RXN-15952	MetaCyc	11829
RXN-15979	MetaCyc	43593
RXN-15980	MetaCyc	43597
RXN-15984	MetaCyc	45526
RXN-15988	MetaCyc	45522
RXN-15990	MetaCyc	45550
RXN-15991	MetaCyc	45490
RXN-15992	MetaCyc	45514
RXN-15993	MetaCyc	45494
RXN-15994	MetaCyc	45518
RXN-15995	MetaCyc	45502
RXN-15996	MetaCyc	45498
RXN-15997	MetaCyc	45506
RXN-15998	MetaCyc	45510
RXN-16000	MetaCyc	30056
RXN-16001	MetaCyc	43525
RXN-16002	MetaCyc	43625
RXN-16003	MetaCyc	43621
RXN-16007	MetaCyc	43529
RXN-16008	MetaCyc	43631
RXN-16009	MetaCyc	43533
RXN-16010	MetaCyc	45149
RXN-16011	MetaCyc	45153
RXN-16012	MetaCyc	45157
RXN-16013	MetaCyc	45161
RXN-16036	MetaCyc	46377
RXN-16046	MetaCyc	46405
RXN-16048	MetaCyc	46757
RXN-16049	MetaCyc	46413
RXN-16053	MetaCyc	46765
RXN-16060	MetaCyc	30630
RXN-16061	MetaCyc	22071|30630
RXN-16064	MetaCyc	46425
RXN-16070	MetaCyc	46789
RXN-16071	MetaCyc	46785
RXN-16072	MetaCyc	49629
RXN-16099	MetaCyc	46793
RXN-16101	MetaCyc	46797
RXN-16111	MetaCyc	46259
RXN-16116	MetaCyc	45077
RXN-16145	MetaCyc	51733
RXN-16159	MetaCyc	46373
RXN-16163	MetaCyc	46241
RXN-16204	MetaCyc	56977
RXN-16205	MetaCyc	56981
RXN-16224	MetaCyc	44031
RXN-16226	MetaCyc	51153
RXN-1623	MetaCyc	19710
RXN-16230	MetaCyc	46247
RXN-16231	MetaCyc	46251
RXN-16237	MetaCyc	57605
RXN-16238	MetaCyc	57601
RXN-16245	MetaCyc	10054
RXN-16246	MetaCyc	49441
RXN-16247	MetaCyc	46925
RXN-16262	MetaCyc	44626
RXN-16263	MetaCyc	33500
RXN-16264	MetaCyc	33820
RXN-16268	MetaCyc	20320
RXN-16269	MetaCyc	44633
RXN-16270	MetaCyc	45057
RXN-16271	MetaCyc	45105
RXN-16272	MetaCyc	45101
RXN-16274	MetaCyc	46875
RXN-16275	MetaCyc	46871
RXN-16276	MetaCyc	44747
RXN-16277	MetaCyc	45631
RXN-16278	MetaCyc	45627
RXN-16279	MetaCyc	44367
RXN-16280	MetaCyc	45127
RXN-16281	MetaCyc	45469
RXN-16282	MetaCyc	46901
RXN-16283	MetaCyc	46897
RXN-16284	MetaCyc	46905
RXN-16285	MetaCyc	44629
RXN-16286	MetaCyc	24699
RXN-16288	MetaCyc	44356
RXN-16290	MetaCyc	44341
RXN-16291	MetaCyc	44345
RXN-16292	MetaCyc	44349
RXN-16293	MetaCyc	44353
RXN-16295	MetaCyc	44339
RXN-16296	MetaCyc	44333
RXN-16303	MetaCyc	44637
RXN-16318	MetaCyc	45041
RXN-16319	MetaCyc	45045
RXN-16324	MetaCyc	54997|23429
RXN-16325	MetaCyc	20801
RXN-16332	MetaCyc	46545
RXN-16336	MetaCyc	46805
RXN-16338	MetaCyc	46549
RXN-16344	MetaCyc	48745
RXN-16360	MetaCyc	49085
RXN-16361	MetaCyc	49037
RXN-16374	MetaCyc	46281
RXN-16378	MetaCyc	54323
RXN-16379	MetaCyc	45025|51645
RXN-16381	MetaCyc	48601
RXN-16382	MetaCyc	46771
RXN-16385	MetaCyc	46783
RXN-16386	MetaCyc	46779
RXN-16387	MetaCyc	46775
RXN-16388	MetaCyc	46771
RXN-16394	MetaCyc	56749
RXN-16398	MetaCyc	40200
RXN-16399	MetaCyc	46357
RXN-16400	MetaCyc	41729
RXN-16413	MetaCyc	56725
RXN-16415	MetaCyc	54537
RXN-16428	MetaCyc	46399
RXN-16429	MetaCyc	46809
RXN-16430	MetaCyc	45563
RXN-16431	MetaCyc	45571
RXN-16445	MetaCyc	47025
RXN-16446	MetaCyc	47029
RXN-16458	MetaCyc	45811
RXN-16464	MetaCyc	46569
RXN-16467	MetaCyc	46573
RXN-16469	MetaCyc	50461
RXN-16471	MetaCyc	29128
RXN-16472	MetaCyc	45171
RXN-16473	MetaCyc	45183
RXN-16477	MetaCyc	54571
RXN-16478	MetaCyc	56361
RXN-16479	MetaCyc	56365
RXN-16480	MetaCyc	45335
RXN-16481	MetaCyc	45339
RXN-16482	MetaCyc	45343
RXN-16519	MetaCyc	54327
RXN-16526	MetaCyc	46977
RXN-16527	MetaCyc	46997
RXN-16528	MetaCyc	46989
RXN-16567	MetaCyc	47975
RXN-16574	MetaCyc	28656
RXN-16599	MetaCyc	56161
RXN-16609	MetaCyc	46919
RXN-16647	MetaCyc	46929
RXN-16652	MetaCyc	38218
RXN-16653	MetaCyc	44105
RXN-16654	MetaCyc	44170
RXN-16702	MetaCyc	46959
RXN-16703	MetaCyc	46971
RXN-16704	MetaCyc	46975
RXN-16706	MetaCyc	47955
RXN-16709	MetaCyc	47271
RXN-16710	MetaCyc	47275
RXN-16711	MetaCyc	38378
RXN-16712	MetaCyc	46935
RXN-16722	MetaCyc	47753
RXN-16729	MetaCyc	48875
RXN-16745	MetaCyc	38030
RXN-16746	MetaCyc	46889
RXN-16747	MetaCyc	46895
RXN-16748	MetaCyc	49285
RXN-16751	MetaCyc	17322
RXN-16756	MetaCyc	46938
RXN-16757	MetaCyc	46942
RXN-16758	MetaCyc	46946
RXN-16761	MetaCyc	22983
RXN-16773	MetaCyc	48003
RXN-16774	MetaCyc	47999
RXN-16775	MetaCyc	40398
RXN-16786	MetaCyc	48081
RXN-16794	MetaCyc	57808
RXN-16795	MetaCyc	57804
RXN-16796	MetaCyc	57800
RXN-16798	MetaCyc	57796
RXN-16799	MetaCyc	57792
RXN-16800	MetaCyc	57788
RXN-16801	MetaCyc	57784
RXN-16802	MetaCyc	57780
RXN-16803	MetaCyc	57776
RXN-16819	MetaCyc	46277
RXN-16820	MetaCyc	47035
RXN-16821	MetaCyc	47043
RXN-16835	MetaCyc	46952
RXN-16836	MetaCyc	46965
RXN-16837	MetaCyc	47003
RXN-1685	MetaCyc	36496|17826
RXN-16853	MetaCyc	56681
RXN-16868	MetaCyc	51925
RXN-16889	MetaCyc	48101
RXN-16890	MetaCyc	48116
RXN-16891	MetaCyc	48105
RXN-16892	MetaCyc	48115
RXN-16903	MetaCyc	47599
RXN-16909	MetaCyc	46745
RXN-16910	MetaCyc	46749
RXN-16937	MetaCyc	37744
RXN-16963	MetaCyc	38658
RXN-16964	MetaCyc	47989
RXN-16966	MetaCyc	27394
RXN-16991	MetaCyc	45081
RXN-17007	MetaCyc	47745
RXN-17068	MetaCyc	57345
RXN-17074	MetaCyc	24981
RXN-17095	MetaCyc	47909
RXN-17096	MetaCyc	47897
RXN-17097	MetaCyc	47913
RXN-17098	MetaCyc	47925
RXN-17101	MetaCyc	47933|47929
RXN-17104	MetaCyc	47945
RXN-17120	MetaCyc	48111
RXN-17121	MetaCyc	48099
RXN-17122	MetaCyc	53505
RXN-17127	MetaCyc	49289
RXN-17128	MetaCyc	49090
RXN-17129	MetaCyc	47985
RXN-17131	MetaCyc	47965
RXN-17132	MetaCyc	47961
RXN-17133	MetaCyc	47961|47965
RXN-17136	MetaCyc	30272
RXN-17138	MetaCyc	48005
RXN-17139	MetaCyc	22397
RXN-17161	MetaCyc	54077
RXN-17175	MetaCyc	53871
RXN-17199	MetaCyc	49131
RXN-17210	MetaCyc	54701
RXN-17211	MetaCyc	50465
RXN-17213	MetaCyc	49365
RXN-17215	MetaCyc	57757
RXN-17222	MetaCyc	57753
RXN-17224	MetaCyc	57749
RXN-17236	MetaCyc	50469
RXN-17238	MetaCyc	49369
RXN-17246	MetaCyc	57761
RXN-17251	MetaCyc	52337
RXN-17252	MetaCyc	48161
RXN-17253	MetaCyc	48165
RXN-17254	MetaCyc	50345
RXN-17318	MetaCyc	44061
RXN-17329	MetaCyc	48991|46599
RXN-17333	MetaCyc	49063
RXN-17334	MetaCyc	49021
RXN-17335	MetaCyc	49005|49001
RXN-17336	MetaCyc	48726
RXN-17347	MetaCyc	49029
RXN-17348	MetaCyc	49041
RXN-17350	MetaCyc	49033
RXN-17356	MetaCyc	49017
RXN-17357	MetaCyc	48881
RXN-17359	MetaCyc	49045
RXN-17363	MetaCyc	48229
RXN-17372	MetaCyc	49561
RXN-17373	MetaCyc	49565
RXN-17377	MetaCyc	49417|26056
RXN-17379	MetaCyc	32120
RXN-17380	MetaCyc	49401
RXN-17381	MetaCyc	48753
RXN-17384	MetaCyc	49149
RXN-17395	MetaCyc	47523
RXN-17399	MetaCyc	52585
RXN-17400	MetaCyc	56661
RXN-17402	MetaCyc	56658|56650
RXN-17403	MetaCyc	31737
RXN-17404	MetaCyc	52598
RXN-17406	MetaCyc	49435
RXN-17408	MetaCyc	55383
RXN-17409	MetaCyc	47509
RXN-17416	MetaCyc	56669
RXN-17420	MetaCyc	48723
RXN-17424	MetaCyc	48765
RXN-17425	MetaCyc	48946
RXN-17426	MetaCyc	41358
RXN-17429	MetaCyc	49185
RXN-17430	MetaCyc	49169
RXN-17431	MetaCyc	49173
RXN-17432	MetaCyc	49177
RXN-17449	MetaCyc	49183
RXN-17450	MetaCyc	49190
RXN-17454	MetaCyc	49165
RXN-17455	MetaCyc	52261
RXN-17477	MetaCyc	48922
RXN-17486	MetaCyc	48898
RXN-17491	MetaCyc	48902
RXN-17496	MetaCyc	49075
RXN-17497	MetaCyc	49717
RXN-17499	MetaCyc	57341
RXN-17500	MetaCyc	57349
RXN-17501	MetaCyc	49407
RXN-17502	MetaCyc	49411
RXN-17503	MetaCyc	57953
RXN-17504	MetaCyc	49281
RXN-17506	MetaCyc	49451
RXN-17507	MetaCyc	49761
RXN-17508	MetaCyc	49767|49765
RXN-17509	MetaCyc	40990
RXN-17510	MetaCyc	49637
RXN-17511	MetaCyc	33440
RXN-17512	MetaCyc	24725
RXN-17513	MetaCyc	49679
RXN-17514	MetaCyc	49491
RXN-17516	MetaCyc	49413
RXN-17517	MetaCyc	43437
RXN-17518	MetaCyc	49574
RXN-17519	MetaCyc	56517
RXN-17520	MetaCyc	50343
RXN-17521	MetaCyc	50815
RXN-17523	MetaCyc	50233
RXN-17525	MetaCyc	12875
RXN-17527	MetaCyc	49509
RXN-17528	MetaCyc	49513
RXN-17529	MetaCyc	10178
RXN-17534	MetaCyc	24727
RXN-17547	MetaCyc	52205
RXN-17548	MetaCyc	52209
RXN-17549	MetaCyc	52213
RXN-17550	MetaCyc	49871
RXN-17551	MetaCyc	49875
RXN-17552	MetaCyc	49841
RXN-17553	MetaCyc	49867
RXN-17555	MetaCyc	49467
RXN-17557	MetaCyc	48829
RXN-17558	MetaCyc	49685
RXN-17565	MetaCyc	49987
RXN-17567	MetaCyc	49989
RXN-17568	MetaCyc	49993
RXN-17569	MetaCyc	55789
RXN-17570	MetaCyc	55797
RXN-17571	MetaCyc	41987
RXN-17575	MetaCyc	55795
RXN-17577	MetaCyc	58149
RXN-17592	MetaCyc	49570
RXN-17593	MetaCyc	49605
RXN-17594	MetaCyc	49609
RXN-17599	MetaCyc	12159
RXN-17602	MetaCyc	23553
RXN-17603	MetaCyc	49617
RXN-17605	MetaCyc	49595
RXN-1761	MetaCyc	21465
RXN-17610	MetaCyc	50013
RXN-17617	MetaCyc	56585
RXN-17619	MetaCyc	50369
RXN-17629	MetaCyc	57177
RXN-17630	MetaCyc	49549
RXN-17631	MetaCyc	57181
RXN-17632	MetaCyc	49553
RXN-17633	MetaCyc	57185
RXN-17634	MetaCyc	49557
RXN-17638	MetaCyc	50001
RXN-17641	MetaCyc	49809
RXN-17642	MetaCyc	43433
RXN-17644	MetaCyc	51565
RXN-17646	MetaCyc	43913
RXN-17647	MetaCyc	43917
RXN-17648	MetaCyc	43921
RXN-17649	MetaCyc	49997
RXN-17652	MetaCyc	51294
RXN-17663	MetaCyc	51298
RXN-17678	MetaCyc	54446
RXN-17685	MetaCyc	49893
RXN-17687	MetaCyc	49901
RXN-17689	MetaCyc	49905
RXN-17690	MetaCyc	49941
RXN-17691	MetaCyc	49953
RXN-17692	MetaCyc	49947
RXN-17693	MetaCyc	49949
RXN-17694	MetaCyc	49957
RXN-17695	MetaCyc	49961
RXN-17696	MetaCyc	49965
RXN-17700	MetaCyc	49453
RXN-17702	MetaCyc	38544
RXN-17703	MetaCyc	49445
RXN-17705	MetaCyc	50409
RXN-17707	MetaCyc	50405
RXN-17708	MetaCyc	50401
RXN-17709	MetaCyc	50477
RXN-17710	MetaCyc	50473
RXN-17711	MetaCyc	50397
RXN-17716	MetaCyc	51418
RXN-17717	MetaCyc	51422
RXN-17743	MetaCyc	36316
RXN-17744	MetaCyc	36320
RXN-17761	MetaCyc	48769
RXN-17762	MetaCyc	49591|48787
RXN-17763	MetaCyc	48759
RXN-17764	MetaCyc	48763
RXN-17765	MetaCyc	48781
RXN-17768	MetaCyc	49621
RXN-17770	MetaCyc	49625
RXN-17771	MetaCyc	49587
RXN-17773	MetaCyc	18008
RXN-17809	MetaCyc	49581
RXN-1781	MetaCyc	23313
RXN-17810	MetaCyc	49519
RXN-17811	MetaCyc	49523
RXN-17812	MetaCyc	49527
RXN-17813	MetaCyc	50429
RXN-17823	MetaCyc	56325
RXN-17824	MetaCyc	53429
RXN-17825	MetaCyc	49529
RXN-17826	MetaCyc	49533
RXN-17837	MetaCyc	49709
RXN-17843	MetaCyc	42133
RXN-17845	MetaCyc	50381
RXN-17846	MetaCyc	50417
RXN-17849	MetaCyc	50677
RXN-17850	MetaCyc	50485
RXN-17851	MetaCyc	50493
RXN-17852	MetaCyc	50481
RXN-17853	MetaCyc	50489
RXN-17854	MetaCyc	50521
RXN-17855	MetaCyc	50525
RXN-17856	MetaCyc	50529
RXN-17857	MetaCyc	50561
RXN-17858	MetaCyc	50533
RXN-17859	MetaCyc	50509
RXN-17860	MetaCyc	50501
RXN-17861	MetaCyc	50513
RXN-17862	MetaCyc	50497
RXN-17863	MetaCyc	50505
RXN-17864	MetaCyc	50517
RXN-17865	MetaCyc	50601
RXN-17866	MetaCyc	50599
RXN-17867	MetaCyc	50581
RXN-17868	MetaCyc	50573
RXN-17869	MetaCyc	50565
RXN-17870	MetaCyc	50569
RXN-17871	MetaCyc	50577
RXN-17872	MetaCyc	50605
RXN-17879	MetaCyc	50681
RXN-17895	MetaCyc	50223
RXN-17898	MetaCyc	50413
RXN-17899	MetaCyc	50421
RXN-17900	MetaCyc	45185
RXN-17904	MetaCyc	41260
RXN-17912	MetaCyc	52141
RXN-17914	MetaCyc	52129|52133
RXN-17915	MetaCyc	52137
RXN-17943	MetaCyc	55645
RXN-17950	MetaCyc	50745
RXN-17951	MetaCyc	52741
RXN-17960	MetaCyc	51433
RXN-17966	MetaCyc	50361
RXN-17967	MetaCyc	50005
RXN-17975	MetaCyc	50393
RXN-17976	MetaCyc	50389
RXN-17977	MetaCyc	50765
RXN-17978	MetaCyc	50769
RXN-17981	MetaCyc	50009
RXN-17982	MetaCyc	50357
RXN-17985	MetaCyc	38368
RXN-17988	MetaCyc	50386
RXN-17996	MetaCyc	50713
RXN-17997	MetaCyc	50250
RXN-18001	MetaCyc	50893
RXN-18002	MetaCyc	50739
RXN-18006	MetaCyc	50881
RXN-18008	MetaCyc	13354
RXN-18011	MetaCyc	55137
RXN-18012	MetaCyc	55141
RXN-18014	MetaCyc	55133
RXN-18015	MetaCyc	50913
RXN-18016	MetaCyc	44669
RXN-18017	MetaCyc	10069
RXN-1803	MetaCyc	33252
RXN-1804	MetaCyc	33784
RXN-18051	MetaCyc	50353
RXN-18054	MetaCyc	52697
RXN-18086	MetaCyc	29308
RXN-18088	MetaCyc	52781
RXN-18089	MetaCyc	52785
RXN-18095	MetaCyc	55985
RXN-18096	MetaCyc	52157
RXN-18098	MetaCyc	52165
RXN-18099	MetaCyc	51953
RXN-18102	MetaCyc	50749
RXN-18103	MetaCyc	50753
RXN-18119	MetaCyc	50623
RXN-18122	MetaCyc	51269
RXN-18127	MetaCyc	51265
RXN-18142	MetaCyc	51261
RXN-18144	MetaCyc	50725
RXN-18147	MetaCyc	52753
RXN-18149	MetaCyc	52745
RXN-18150	MetaCyc	24845
RXN-18151	MetaCyc	52749
RXN-18154	MetaCyc	52241
RXN-18158	MetaCyc	52181
RXN-18159	MetaCyc	52193
RXN-18167	MetaCyc	51037
RXN-18168	MetaCyc	51041
RXN-18169	MetaCyc	51997
RXN-18170	MetaCyc	52001
RXN-18171	MetaCyc	51993
RXN-18172	MetaCyc	24321
RXN-18173	MetaCyc	51977
RXN-18174	MetaCyc	51981
RXN-18175	MetaCyc	51973
RXN-18176	MetaCyc	52757
RXN-18178	MetaCyc	52149
RXN-18179	MetaCyc	52725
RXN-18182	MetaCyc	50651
RXN-18183	MetaCyc	50659
RXN-18184	MetaCyc	50655
RXN-18185	MetaCyc	50663
RXN-18194	MetaCyc	50635
RXN-18195	MetaCyc	50639
RXN-18196	MetaCyc	50631
RXN-18197	MetaCyc	50627
RXN-18199	MetaCyc	52777
RXN-18213	MetaCyc	42209
RXN-18214	MetaCyc	50697
RXN-18215	MetaCyc	50701
RXN-18224	MetaCyc	52265
RXN-18229	MetaCyc	45785
RXN-18233	MetaCyc	49065
RXN-18234	MetaCyc	50665
RXN-18235	MetaCyc	50669
RXN-18254	MetaCyc	56077
RXN-18256	MetaCyc	52381
RXN-18259	MetaCyc	53433
RXN-18266	MetaCyc	15622
RXN-18268	MetaCyc	52105
RXN-18305	MetaCyc	50693
RXN-18314	MetaCyc	52801
RXN-18332	MetaCyc	56891
RXN-18337	MetaCyc	15430
RXN-18338	MetaCyc	52229
RXN-18339	MetaCyc	52225
RXN-18346	MetaCyc	52233
RXN-18347	MetaCyc	52237
RXN-18348	MetaCyc	54437
RXN-18349	MetaCyc	54441
RXN-18377	MetaCyc	52773
RXN-18378	MetaCyc	51017
RXN-18379	MetaCyc	50939
RXN-18385	MetaCyc	54433
RXN-18388	MetaCyc	24177
RXN-18393	MetaCyc	51929
RXN-18394	MetaCyc	45741
RXN-18395	MetaCyc	52385
RXN-18396	MetaCyc	40952
RXN-18397	MetaCyc	52305
RXN-18398	MetaCyc	22909
RXN-18402	MetaCyc	51937
RXN-18404	MetaCyc	51890
RXN-18412	MetaCyc	52257
RXN-18422	MetaCyc	55813
RXN-18423	MetaCyc	55817
RXN-18424	MetaCyc	55821
RXN-18425	MetaCyc	55825
RXN-18426	MetaCyc	51521
RXN-18432	MetaCyc	51611
RXN-18433	MetaCyc	51615
RXN-18434	MetaCyc	43753
RXN-18436	MetaCyc	52894
RXN-18437	MetaCyc	52890
RXN-18441	MetaCyc	51805
RXN-18442	MetaCyc	51769
RXN-18443	MetaCyc	51753
RXN-18444	MetaCyc	51757
RXN-18445	MetaCyc	51781
RXN-18449	MetaCyc	51797
RXN-18450	MetaCyc	51801
RXN-18451	MetaCyc	51761
RXN-18454	MetaCyc	51649
RXN-18455	MetaCyc	55169
RXN-18457	MetaCyc	52721
RXN-18458	MetaCyc	50909
RXN-18459	MetaCyc	55893
RXN-18465	MetaCyc	41012
RXN-18466	MetaCyc	52377
RXN-18467	MetaCyc	51691
RXN-18468	MetaCyc	57742
RXN-18474	MetaCyc	51709
RXN-18475	MetaCyc	51705
RXN-18477	MetaCyc	51715
RXN-18481	MetaCyc	52037
RXN-18484	MetaCyc	52033
RXN-18489	MetaCyc	54833|55165
RXN-18490	MetaCyc	55057
RXN-18491	MetaCyc	55061
RXN-18493	MetaCyc	52029
RXN-18494	MetaCyc	55773
RXN-18495	MetaCyc	51861
RXN-18496	MetaCyc	51865
RXN-18497	MetaCyc	51873
RXN-18499	MetaCyc	24197
RXN-18502	MetaCyc	54645
RXN-18503	MetaCyc	47625
RXN-18504	MetaCyc	53421
RXN-18505	MetaCyc	53417
RXN-18507	MetaCyc	56181
RXN-18508	MetaCyc	56177
RXN-18509	MetaCyc	56173
RXN-18512	MetaCyc	54993
RXN-18515	MetaCyc	13342
RXN-18518	MetaCyc	57701
RXN-18520	MetaCyc	55163
RXN-18521	MetaCyc	55750
RXN-18528	MetaCyc	55746
RXN-18529	MetaCyc	55754
RXN-18530	MetaCyc	33020
RXN-18531	MetaCyc	10697
RXN-18532	MetaCyc	52341
RXN-18535	MetaCyc	54697
RXN-18536	MetaCyc	55733
RXN-18537	MetaCyc	55729
RXN-18538	MetaCyc	55725
RXN-18539	MetaCyc	55721
RXN-18555	MetaCyc	55981
RXN-18556	MetaCyc	54798
RXN-18557	MetaCyc	23061
RXN-18558	MetaCyc	18346
RXN-18564	MetaCyc	51945
RXN-18585	MetaCyc	52623
RXN-18588	MetaCyc	52405
RXN-18589	MetaCyc	52417
RXN-18590	MetaCyc	52549
RXN-18591	MetaCyc	52545
RXN-18592	MetaCyc	52567
RXN-18593	MetaCyc	52563
RXN-18594	MetaCyc	52557
RXN-18595	MetaCyc	52553
RXN-18596	MetaCyc	52389
RXN-18597	MetaCyc	52393
RXN-18598	MetaCyc	52413
RXN-18599	MetaCyc	52401
RXN-18600	MetaCyc	52397
RXN-18601	MetaCyc	52409
RXN-18606	MetaCyc	56073
RXN-18608	MetaCyc	47413
RXN-18609	MetaCyc	52437
RXN-18612	MetaCyc	55146
RXN-18615	MetaCyc	55025
RXN-18618	MetaCyc	52486
RXN-18621	MetaCyc	55390
RXN-18628	MetaCyc	56865
RXN-18648	MetaCyc	56861
RXN-18649	MetaCyc	18943
RXN-18654	MetaCyc	55150
RXN-18659	MetaCyc	53729
RXN-18660	MetaCyc	53721
RXN-18661	MetaCyc	53717
RXN-18662	MetaCyc	53725
RXN-18665	MetaCyc	52421
RXN-18674	MetaCyc	55029
RXN-18675	MetaCyc	55033
RXN-18676	MetaCyc	55037
RXN-18677	MetaCyc	55757
RXN-18679	MetaCyc	20462
RXN-18689	MetaCyc	56101
RXN-18696	MetaCyc	54533
RXN-18702	MetaCyc	56297
RXN-18703	MetaCyc	56301
RXN-18733	MetaCyc	56305
RXN-18747	MetaCyc	56286
RXN-18750	MetaCyc	55737
RXN-18768	MetaCyc	54659
RXN-18771	MetaCyc	53317
RXN-18776	MetaCyc	13790
RXN-18778	MetaCyc	50293
RXN-18779	MetaCyc	52809
RXN-18784	MetaCyc	53617
