external_id	smiles	formula	charge
134414	CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C47H82N7O18P3S	-4
134467	C=C[C@H]([NH3+])C(=O)[O-]	C4H7NO2	0
134601	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC=O	C31H60NO9P	0
134607	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CCC(C)CCC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O	C56H82O2	0
134610	N[C@@H](C[NH2+][C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]	C8H12N2O6	-2
134616	[NH3+][C@@H](CCC(=O)N[C@@H](CSc1cc(O)ccc1O)C(=O)NCC(=O)[O-])C(=O)[O-]	C16H20N3O8S	-1
134621	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC	C43H77NO10R	0
134624	CCCCC/C=C\C=C\[C@@H](CCCCCCCC(=O)O*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC)OO	C43H77NO12R	0
134626	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)*OC(=O)CCCCCCC[C@H]1O[C@@H]1/C=C/[C@H](O)CCCCC	C43H77NO12R	0
134628	CC[C@H](C)/C=N/O	C5H11NO	0
134629	CC[C@H](C)/C=N\O	C5H11NO	0
134630	CC[C@H](C)C#N	C5H9N	0
134632	CSCCCC[C@H]([NH3+])C(=O)[O-]	C7H15NO2S	0
134633	CSCCCCC[C@H]([NH3+])C(=O)[O-]	C8H17NO2S	0
134634	CSCCCCCC[C@H]([NH3+])C(=O)[O-]	C9H19NO2S	0
134635	CSCCCCCCC[C@H]([NH3+])C(=O)[O-]	C10H21NO2S	0
134636	CSCCCCCCCC[C@H]([NH3+])C(=O)[O-]	C11H23NO2S	0
134661	CC[C@H](O)/C=C/C=C\C/C=C\C=C\C=C\[C@@H]1O[C@H]1CCCC(=O)[O-]	C20H27O4	-1
134664	CSCCCC[C@H](NO)C(=O)[O-]	C7H14NO3S	-1
134665	CSCCCC[C@@H](C(=O)[O-])N(O)O	C7H14NO4S	-1
134666	CSCCCCC[C@H](NO)C(=O)[O-]	C8H16NO3S	-1
134667	CSCCCCC[C@@H](C(=O)[O-])N(O)O	C8H16NO4S	-1
134668	CSCCCCCC[C@H](NO)C(=O)[O-]	C9H18NO3S	-1
134669	CSCCCCCC[C@@H](C(=O)[O-])N(O)O	C9H18NO4S	-1
134670	CSCCCCCCC[C@H](NO)C(=O)[O-]	C10H20NO3S	-1
134671	CSCCCCCCC[C@@H](C(=O)[O-])N(O)O	C10H20NO4S	-1
134672	CSCCCCCCCC[C@H](NO)C(=O)[O-]	C11H22NO3S	-1
134673	CSCCCCCCCC[C@@H](C(=O)[O-])N(O)O	C11H22NO4S	-1
134681	CSCCCCC/C=N/O	C7H15NOS	0
134682	CSCCCC/C=N/O	C6H13NOS	0
134683	CSCCCCCC/C=N/O	C8H17NOS	0
134684	CSCCCCCCC/C=N/O	C9H19NOS	0
134685	CSCCCCCCCC/C=N/O	C10H21NOS	0
135511	CO[C@H]1[C@H](O)[C@@H](O)[C@H](n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)O[C@@H]1CO	C27H21Cl2N3O7	0
13601	*C1CCC2C3CC[C@H]4CC(=O)CCC4(C)C3CCC12C	C19H29OR	0
136056	CC[C@H](O)/C=C/C=C\C/C=C\C/C=C\C=C\[C@@H](O)CCCC(=O)[O-]	C20H29O4	-1
136057	CC[C@H](O)/C=C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)[O-]	C20H29O5	-1
136067	O=C([O-])CC=[N+]([O-])O	C3H4NO4	-1
13610	*C(=O)O[C@H]1CCC2(C)C(CCC3C4CCC(*)C4(C)CCC32)C1	C20H30O2R2	0
136107	CCCCC/C=C\C/C=C\CC1OC1C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C41H62N7O18P3S	-4
136115	CCCCC/C=C\CC1OC1C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C41H62N7O18P3S	-4
136117	CCCCCC1OC1C/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C41H62N7O18P3S	-4
136179	CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CC(=O)[O-]	C12H17O3	-1
136180	CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CC(=O)N[C@H](C(=O)[O-])[C@@H](C)CC	C18H28NO4	-1
136181	CC[C@H](C)[C@H](NC(=O)C[C@H]1CCC(=O)[C@H]1C/C=C\CCO)C(=O)[O-]	C18H28NO5	-1
136182	O=C([O-])C[C@H]1CCC(=O)[C@H]1C/C=C\CCO	C12H17O4	-1
136183	*[C@H](NC(=O)CC1CCC(=O)C1C/C=C\CC)C(=O)[O-]	C14H19NO4R	-1
136184	CC/C=C\CC1C(=O)CCC1CC(=O)[O-]	C12H17O3	-1
136282	CCCCCCCC/C=C\CCCCCCCC(=O)OC(CCCCCCCCC)CCCCCCCC(=O)[O-]	C36H67O4	-1
136286	CCCCCCCCCC(O)CCCCCCCC(=O)[O-]	C18H35O3	-1
136302	CCCCCCCC/C=C\CCCCCCCC(=O)OC(CCCCCC)CCCCCCCCCCC(=O)[O-]	C36H67O4	-1
136303	CCCCCCCC/C=C\CCCCCCCC(=O)OC(CCCCC)CCCCCCCCCCCC(=O)[O-]	C36H67O4	-1
136304	CCCCCC(O)CCCCCCCCCCCC(=O)[O-]	C18H35O3	-1
136309	CCCCCC/C=C\CCCCCCCC(=O)OC(CCCCCCCCC)CCCCCCCC(=O)[O-]	C34H63O4	-1
136312	CCCCCC/C=C\CCCCCCCC(=O)OC(CCCCCC)CCCCCCCCCCC(=O)[O-]	C34H63O4	-1
136315	CCCCCC/C=C\CCCCCCCC(=O)OC(CCCCC)CCCCCCCCCCCC(=O)[O-]	C34H63O4	-1
136330	CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCC)CCCCCCCCCCC(=O)[O-]	C36H69O4	-1
136335	CCCCCCCCCCCCCCCCCC(=O)OC(CCCCC)CCCCCCCCCCCC(=O)[O-]	C36H69O4	-1
136351	CCCCC/C=C\C/C=C\C/C=C\CC1OC1CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C41H62N7O18P3S	-4
136369	CCCCCC/C=C\CCCCCCCC(=O)OC(CCCCCCCCCCCCC)CCCC(=O)[O-]	C34H63O4	-1
136370	CCCCCCCCCCCCCC(O)CCCC(=O)[O-]	C18H35O3	-1
136373	CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCC)CCCCCCCC(=O)[O-]	C36H69O4	-1
136389	CCCCCCCC/C=C\CCCCCCCC(=O)OC(CCCCCCCCCCCCC)CCCC(=O)[O-]	C36H67O4	-1
136398	*O[C@@H]1O[C@H](CO[C@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H](O)[C@H](O)[C@H]1O	C17H27NO14R	-1
136407	CCCCC/C=C\C/C=C\C/C=C\C=C\C(O)CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C41H62N7O18P3S	-4
136408	CCCCC/C=C\CC(O)/C=C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C41H62N7O18P3S	-4
136409	CCCCCC(O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C41H62N7O18P3S	-4
136410	CC[C@@H]1O[C@@H]1C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-]	C22H31O3	-1
136411	CC[C@H]1O[C@H]1C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-]	C22H31O3	-1
136412	*O[C@H]1C[C@H](*)O[C@@H]1COP(=O)([O-])[O-]	C5H7O6PR2	-2
136413	*O[C@H]1C[C@H](*)O[C@@H]1COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	C15H19N5O12P2R2	-2
136414	*O[C@H]1C[C@H](*)O[C@@H]1COP(=O)([O-])O[C@H]1[C@@H](O)[C@H](*)O[C@@H]1COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	C20H26N5O18P3R3	-3
136415	*O[C@H]1C[C@H](*)O[C@@H]1COP(=O)([O-])O[C@H]1[C@@H](O)[C@H](*)O[C@@H]1COP(=O)([O-])[O-]	C10H14O12P2R3	-3
136416	*O[C@H]1C[C@H](*)O[C@@H]1CO	C5H8O3R2	0
136418	*O[C@H]1C[C@H](*)O[C@@H]1COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O	C15H19N5O13P2R2	-2
136419	*[C@H]1C[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](COP(*)(=O)[O-])O1	C15H19N5O15P3R2	-3
136420	*[C@H]1C[C@H](OP(=O)([O-])[O-])[C@@H](COP(*)(=O)[O-])O1	C5H7O8P2R2	-3
136422	OC[C@H]1O[C@@H](S/C(Cc2ccccc2)=N\O)[C@H](O)[C@@H](O)[C@@H]1O	C14H19NO6S	0
136436	O=C([O-])Cc1c(O)[nH]c2ccccc12	C10H8NO3	-1
136439	CC/C=C\C/C=C\C/C=C\CC1OC1C/C=C\CCCC(=O)[O-]	C20H29O3	-1
136441	CC/C=C\C/C=C\CC1OC1C/C=C\C/C=C\CCCC(=O)[O-]	C20H29O3	-1
136443	CC/C=C\CC1OC1C/C=C\C/C=C\C/C=C\CCCC(=O)[O-]	C20H29O3	-1
136444	[NH3+][C@@H](CCC(=O)N[C@@H](CS/C(Cc1c[nH]c2ccccc12)=N/O)C(=O)NCC(=O)[O-])C(=O)[O-]	C20H24N5O7S	-1
136445	[O-][N+](O)=CCc1c[nH]c2ccccc12	C10H10N2O2	0
136447	[NH3+][C@@H](CCC(=O)N[C@@H](CS/C(Cc1ccccc1)=N\O)C(=O)NCC(=O)[O-])C(=O)[O-]	C18H23N4O7S	-1
136461	CCC/C=C\CCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCCCC	C36H69NO3	0
136486	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3	C28H44O	0
136492	CCc1cccc(CC)c1NC(=O)CCl	C12H16ClNO	0
136494	CCc1cccc(C)c1NC(=O)CCl	C11H14ClNO	0
136507	C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(C(=O)c4[nH]c(C=O)c(C)c4C=C)c(C)c3CCC(=O)[O-])C(CCC(=O)[O-])=C2C)NC1=O	C34H32N4O7	-2
136508	C=CC1=C(C)C(=O)N/C1=C\c1[nH]c(/C=C2\N=C(C(=O)c3[nH]c(C=O)c(C=C)c3C)C(C)=C2CCC(=O)[O-])c(CCC(=O)[O-])c1C	C34H32N4O7	-2
136509	C=CC1=C(C)/C(=C/c2[nH]c(/C=C3\N=C(/C=C4\NC(=O)C(C)=C4CCC(=O)[O-])C(CCC(=O)[O-])=C3C)c(C)c2C=C)NC1=O	C33H32N4O6	-2
136510	C=CC1=C(C)/C(=C/C2=C(C=C)C(C)C(=O)N2)[NH+]=C1/C=c1\[nH]/c(=C\C2=NC(=O)C(C)=C2CCC(=O)[O-])c(CCC(=O)[O-])c1C	C33H33N4O6	-1
136511	O=[Mn]=O	MnO2	0
136512	*CC1=C(C=O)C2=[N+]3C1=Cc1c(*)c4c5n1[Mg-2]31n3c(c(C(C)O)c(C)c3=C(C)C3=[N+]1C(=C5CC4=O)[C@@H](CCC(=O)[O-])[C@@H]3C)=C2	C32H27MgN4O5R2	-1
136513	*CC1=C(C(O)O)C2=[N+]3C1=Cc1c(*)c4c5n1[Mg-2]31n3c(c(C(C)O)c(C)c3=C(C)C3=[N+]1C(=C5CC4=O)[C@@H](CCC(=O)[O-])[C@@H]3C)=C2	C32H29MgN4O6R2	-1
136514	[NH3+]Cc1c[nH]c2ccccc12	C9H11N2	1
136515	C[NH2+]Cc1c[nH]c2ccccc12	C10H13N2	1
136516	C[NH+](C)Cc1c[nH]c2ccccc12	C11H15N2	1
136517	C=CC1=C(C)C(C=C)[NH+]=C1/C=c1\[nH]/c(=C\C2=[NH+]/C(=C\c3[nH]cc(C=C)c3C)C(C)=C2CCC(=O)[O-])c(CCC(=O)[O-])c1C	C35H38N4O4	0
136518	Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1N	C16H18N5O6	-1
136520	CNc1cc2c(cc1C)nc1c(=O)[n-]c(=O)nc-1n2C[C@H](O)[C@H](O)[C@H](O)CO	C17H20N5O6	-1
136521	Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1N(C)C	C18H22N5O6	-1
136522	CCCCC/C=C\C(O)/C=C\CCCCCCCC(=O)[O-]	C18H31O3	-1
136523	CCCCC/C=C\C/C=C\C/C=C\C(O)/C=C\CCCC(=O)[O-]	C20H31O3	-1
136524	CCCCC/C=C\C(O)/C=C\C/C=C\C/C=C\CCCC(=O)[O-]	C20H31O3	-1
136527	OC[C@H]1O[C@@H](S/C(Cc2c[nH]c3ccccc23)=N\O)[C@H](O)[C@@H](O)[C@@H]1O	C16H20N2O6S	0
136539	CCCCC[C@H](O)/C=C/[C@H]1OC(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-]	C20H31O6	-1
136541	O=C([O-])C[C@](O)(CP(=O)([O-])O)C(=O)[O-]	C5H6O8P	-3
136542	Oc1ccc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1O	C19H18O6	0
136543	Oc1ccc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc(O)c(O)c2)cc1O	C18H18O6	0
136545	*O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1NC(C)=O	C25H40N2O19R	-1
136562	*C(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	C11H12N5O8PR	-1
136564	CC(=O)C(=O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1	C9H11N5O3	0
136565	CC(O)C(=O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1	C9H13N5O3	0
136566	CC(C)[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)[O-]	C27H45O5S	-1
136567	CC(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	C27H45O5S	-1
136568	CC(C)[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)[O-]	C27H44O8S2	-2
136570	CC(O)C(O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1	C9H15N5O3	0
136579	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	C27H45O4S	-1
136582	C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)[O-])cc4CC[C@H]3[C@@H]1CC[C@@H]2O	C18H23O5S	-1
136588	*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O	C14H24NO11R	0
136589	*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O	C25H40N2O19R	-1
136590	O=C([O-])[C@@H](O)[C@H](O)COP(=O)([O-])[O-]	C4H6O8P	-3
136591	O=C([O-])[C@H](O)[C@H](O)CO	C4H7O5	-1
136592	O=C([O-])[C@@H](O)C(=O)COP(=O)([O-])[O-]	C4H4O8P	-3
136593	O=C([O-])[C@H](O)C(=O)COP(=O)([O-])[O-]	C4H4O8P	-3
136596	*C(O)C(*)C(*)C(=O)[O-]	C4H4O3R3	-1
136599	N[C@H](C[NH3+])C(=O)[O-]	C3H8N2O2	0
136624	*C(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)OC(*)=O	C23H36O23PR2	-1
136625	*C(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O[C@H]2O[C@H](COC(*)=O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)OC(*)=O	C24H35O24PR3	-1
136634	C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CCC2=O	C24H29O8	-1
136635	C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1C[C@@H](O)C2=O	C24H29O9	-1
136636	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O)C2=O	C24H29O9	-1
136639	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O	C25H35O8	-1
136640	CC[C@]12C=CC[NH+]3CC[C@]4(C(=Nc5cc(OC)ccc54)[C@@](O)(C(=O)OC)C1)[C@@H]32	C22H27N2O4	1
136641	C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O	C24H31O8	-1
136642	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O	C24H31O8	-1
136649	C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O	C24H31O9	-1
136650	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O)[C@@H]2O	C24H31O9	-1
136653	O=C([O-])CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCCCCO	C20H31O6	-1
136654	CCCCC/C=C\[C@H](O)/C=C\C/C=C\C/C=C\CCCC(=O)[O-]	C20H31O3	-1
136655	CCCCC[C@@H](O)/C=C/C=C\CCCCCCCC(=O)[O-]	C18H31O3	-1
136661	O=C([O-])CCCCCC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCCCCO	C20H33O6	-1
136663	O=C([O-])CCCCCC[C@H]1C(=O)C=C[C@@H]1/C=C/[C@@H](O)CCCCCO	C20H31O5	-1
136668	O=C([O-])C(=O)[C@H](O)CO	C4H5O5	-1
136669	O=C([O-])C(=O)[C@@H](O)CO	C4H5O5	-1
136670	O=C([O-])[C@@H](O)C(=O)CO	C4H5O5	-1
136673	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O	C25H35O8	-1
136698	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	C45H68N7O19P3S	-4
136700	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	C45H68N7O20P3S	-4
136701	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	C45H68N7O19P3S	-4
136703	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	C45H68N7O18P3S	-4
136704	CCC(=O)N[C@@H](CCSC)C(=O)[O-]	C8H14NO3S	-1
136707	*N[C@@H](CO[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2NC(C)=O)[C@H](O)[C@@H]1O)C(*)=O	C25H41N3O17R2	0
136708	*N[C@@H](CO[C@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2NC(C)=O)[C@H](O)[C@@H]1O)C(*)=O	C25H40N3O20PR2	-2
136709	*N[C@H](C(*)=O)[C@@H](C)O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2NC(C)=O)[C@H](O)[C@@H]1O	C26H43N3O17R2	0
136710	*N[C@H](C(*)=O)[C@@H](C)O[C@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2NC(C)=O)[C@H](O)[C@@H]1O	C26H42N3O20PR2	-2
136712	CC(C)(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C26H40N7O17P3S	-4
136714	*N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]	C10H12N2O7R	-3
136716	[1*][C@H](NC([2*])=O)C(=O)[O-]	C3H2NO3R2	-1
136717	*N[C@@H](CCC(=O)N[C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-])C(=O)[O-]	C10H12N2O10PR	-4
136731	*O[C@H]1C[C@H](n2cc(CO)c(N)nc2=O)O[C@@H]1COP(*)(=O)[O-]	C10H13N3O7PR2	-1
136742	O=C([O-])[C@@H](CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O	C15H25O14	-1
136743	CCCCCCCC(=O)OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@H](CO)C(=O)[O-])[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	C23H39O15	-1
136749	O=C([O-])[C@H](O)[C@@H](O)[C@H](O)COP(=O)([O-])[O-]	C5H8O9P	-3
136751	O=C1O[C@H](COP(=O)([O-])[O-])[C@H](O)[C@H]1O	C5H7O8P	-2
136753	O=C1O[C@@H](COP(=O)([O-])[O-])[C@H](O)[C@H]1O	C5H7O8P	-2
136756	O=C([O-])[C@H](O)[C@@H](O)[C@@H](O)COP(=O)([O-])[O-]	C5H8O9P	-3
