# Per-compound protonation provenance for the shipped cache.
# shipped_provenance: chemaxon = the ladder descends from ChemAxon cxcalc,
#   whether via a carried-over row from the pinned release or via the gated
#   cache/marvin tiers. open = MolGpKa, IUPAC or Alberty.
# cache_row=carried_over means the builder reused the pinned release's row
#   wholesale and the pKa cascade never ran for that compound.
# totals: {'chemaxon': 24008, 'unresolved': 4984}
# by effective source: {'carried_over': 4351, 'marvin': 19657, 'none': 1, 'unresolved': 4983}
seed_id	cache_id	cache_row	pka_cascade_source	effective_source	shipped_provenance	n_pkas
cpd46982	717494	built	marvin	marvin	chemaxon	8
cpd46983	717495	built	marvin	marvin	chemaxon	7
cpd46984	717496	built	marvin	marvin	chemaxon	4
cpd46985	717497	built	marvin	marvin	chemaxon	8
cpd46986	717498	built	marvin	marvin	chemaxon	8
cpd46987	717499	built	marvin	marvin	chemaxon	2
cpd46988	717500	built	marvin	marvin	chemaxon	2
cpd46989	717501	built	unresolved	unresolved	unresolved	
cpd46990	717502	built	marvin	marvin	chemaxon	8
cpd46991	717503	built	marvin	marvin	chemaxon	8
cpd46992	717504	built	marvin	marvin	chemaxon	8
cpd46993	717505	built	marvin	marvin	chemaxon	8
cpd46994	717506	built	marvin	marvin	chemaxon	8
cpd46996	717507	built	marvin	marvin	chemaxon	8
cpd46997	717508	built	marvin	marvin	chemaxon	4
cpd46998	717509	built	marvin	marvin	chemaxon	3
cpd46999	717510	built	marvin	marvin	chemaxon	4
cpd47000	717511	built	marvin	marvin	chemaxon	5
cpd47001	717512	built	marvin	marvin	chemaxon	3
cpd47002	717513	built	marvin	marvin	chemaxon	4
cpd47003	717514	built	marvin	marvin	chemaxon	5
cpd47004	717515	built	marvin	marvin	chemaxon	3
cpd47006	717516	built	marvin	marvin	chemaxon	4
cpd47007	717517	built	marvin	marvin	chemaxon	3
cpd47008	717518	built	marvin	marvin	chemaxon	4
cpd47009	717519	built	marvin	marvin	chemaxon	3
cpd47011	717520	built	marvin	marvin	chemaxon	4
cpd47012	717521	built	marvin	marvin	chemaxon	3
cpd47013	717522	built	marvin	marvin	chemaxon	6
cpd47014	717523	built	marvin	marvin	chemaxon	1
cpd47015	717524	built	marvin	marvin	chemaxon	8
cpd47016	717525	built	marvin	marvin	chemaxon	7
cpd47017	717526	built	marvin	marvin	chemaxon	8
cpd47018	717527	built	marvin	marvin	chemaxon	5
cpd47019	717528	built	marvin	marvin	chemaxon	8
cpd47022	717529	built	marvin	marvin	chemaxon	4
cpd47024	717530	built	marvin	marvin	chemaxon	3
cpd47026	717531	built	marvin	marvin	chemaxon	4
cpd47027	717532	built	marvin	marvin	chemaxon	3
cpd47028	717533	built	marvin	marvin	chemaxon	4
cpd47029	717534	built	marvin	marvin	chemaxon	3
cpd47030	717535	built	marvin	marvin	chemaxon	4
cpd47031	717536	built	marvin	marvin	chemaxon	5
cpd47032	717537	built	marvin	marvin	chemaxon	7
cpd47033	717538	built	marvin	marvin	chemaxon	4
cpd47034	717539	built	marvin	marvin	chemaxon	1
cpd47036	717540	built	marvin	marvin	chemaxon	8
cpd47038	717541	built	marvin	marvin	chemaxon	1
cpd47040	717542	built	marvin	marvin	chemaxon	1
cpd47041	717543	built	marvin	marvin	chemaxon	2
cpd47042	717544	built	marvin	marvin	chemaxon	1
cpd47043	717545	built	marvin	marvin	chemaxon	3
cpd47044	28748	carried_over	marvin	carried_over	chemaxon	1
cpd47045	476234	carried_over	marvin	carried_over	chemaxon	1
cpd47046	717546	built	marvin	marvin	chemaxon	2
cpd47047	717547	built	marvin	marvin	chemaxon	1
cpd47048	717548	built	marvin	marvin	chemaxon	3
cpd47049	717549	built	marvin	marvin	chemaxon	6
cpd47050	127754	carried_over	marvin	carried_over	chemaxon	3
cpd47051	128580	carried_over	unresolved	carried_over	chemaxon	
cpd47052	717550	built	marvin	marvin	chemaxon	3
cpd47053	717551	built	marvin	marvin	chemaxon	3
cpd47054	717552	built	marvin	marvin	chemaxon	3
cpd47055	717553	built	marvin	marvin	chemaxon	3
cpd47056	717554	built	marvin	marvin	chemaxon	3
cpd47058	717555	built	marvin	marvin	chemaxon	2
cpd47062	717556	built	marvin	marvin	chemaxon	3
cpd47063	717557	built	marvin	marvin	chemaxon	3
cpd47064	717558	built	marvin	marvin	chemaxon	1
cpd47065	717559	built	marvin	marvin	chemaxon	1
cpd47066	717560	built	marvin	marvin	chemaxon	2
cpd47068	717561	built	marvin	marvin	chemaxon	1
cpd47071	717562	built	marvin	marvin	chemaxon	2
cpd47072	717563	built	marvin	marvin	chemaxon	3
cpd47073	97998	carried_over	marvin	carried_over	chemaxon	2
cpd47075	717564	built	marvin	marvin	chemaxon	2
cpd47076	717565	built	marvin	marvin	chemaxon	5
cpd47078	127424	carried_over	marvin	carried_over	chemaxon	2
cpd47080	717566	built	marvin	marvin	chemaxon	1
cpd47081	717567	built	marvin	marvin	chemaxon	2
cpd47082	717568	built	marvin	marvin	chemaxon	1
cpd47084	717569	built	marvin	marvin	chemaxon	2
cpd47086	717570	built	marvin	marvin	chemaxon	2
cpd47088	717571	built	marvin	marvin	chemaxon	3
cpd47089	717572	built	marvin	marvin	chemaxon	2
cpd47090	717573	built	marvin	marvin	chemaxon	7
cpd47091	717574	built	marvin	marvin	chemaxon	2
cpd47093	717575	built	marvin	marvin	chemaxon	1
cpd47095	78302	carried_over	marvin	carried_over	chemaxon	3
cpd47096	717576	built	marvin	marvin	chemaxon	2
cpd47097	717577	built	marvin	marvin	chemaxon	3
cpd47098	717578	built	marvin	marvin	chemaxon	1
cpd47099	717579	built	marvin	marvin	chemaxon	1
cpd47100	717580	built	marvin	marvin	chemaxon	2
cpd47101	130688	carried_over	marvin	carried_over	chemaxon	1
cpd47102	50809	carried_over	marvin	carried_over	chemaxon	1
cpd47103	717581	built	marvin	marvin	chemaxon	4
cpd47104	63900	carried_over	marvin	carried_over	chemaxon	1
cpd47105	717582	built	marvin	marvin	chemaxon	2
cpd47106	717583	built	marvin	marvin	chemaxon	1
cpd47107	717584	built	marvin	marvin	chemaxon	2
cpd47108	717585	built	marvin	marvin	chemaxon	7
cpd47109	53645	carried_over	marvin	carried_over	chemaxon	2
cpd47110	47742	carried_over	marvin	carried_over	chemaxon	2
cpd47111	717586	built	marvin	marvin	chemaxon	1
cpd47113	717587	built	marvin	marvin	chemaxon	4
cpd47114	717588	built	marvin	marvin	chemaxon	1
cpd47116	717589	built	marvin	marvin	chemaxon	1
cpd47117	693302	carried_over	marvin	carried_over	chemaxon	3
cpd47119	717590	built	marvin	marvin	chemaxon	2
cpd47120	717591	built	marvin	marvin	chemaxon	3
cpd47121	31670	carried_over	marvin	carried_over	chemaxon	2
cpd47122	717592	built	marvin	marvin	chemaxon	1
cpd47123	717593	built	marvin	marvin	chemaxon	1
cpd47125	123659	carried_over	marvin	carried_over	chemaxon	2
cpd47126	717594	built	marvin	marvin	chemaxon	1
cpd47127	717595	built	marvin	marvin	chemaxon	5
cpd47128	717596	built	marvin	marvin	chemaxon	2
cpd47130	717597	built	marvin	marvin	chemaxon	1
cpd47131	717598	built	marvin	marvin	chemaxon	2
cpd47132	36763	carried_over	marvin	carried_over	chemaxon	2
cpd47133	717599	built	marvin	marvin	chemaxon	2
cpd47135	100759	carried_over	marvin	carried_over	chemaxon	2
cpd47136	75836	carried_over	marvin	carried_over	chemaxon	2
cpd47137	717600	built	marvin	marvin	chemaxon	1
cpd47138	717601	built	marvin	marvin	chemaxon	1
cpd47139	717602	built	marvin	marvin	chemaxon	2
cpd47140	717603	built	marvin	marvin	chemaxon	1
cpd47143	717604	built	marvin	marvin	chemaxon	1
cpd47145	26125	carried_over	marvin	carried_over	chemaxon	2
cpd47146	717605	built	marvin	marvin	chemaxon	2
cpd47147	717606	built	marvin	marvin	chemaxon	2
cpd47148	717607	built	marvin	marvin	chemaxon	2
cpd47149	717608	built	marvin	marvin	chemaxon	1
cpd47151	717609	built	marvin	marvin	chemaxon	1
cpd47152	38830	carried_over	marvin	carried_over	chemaxon	1
cpd47153	717610	built	marvin	marvin	chemaxon	3
cpd47154	717611	built	marvin	marvin	chemaxon	2
cpd47155	50432	carried_over	unresolved	carried_over	chemaxon	
cpd47156	73584	carried_over	marvin	carried_over	chemaxon	2
cpd47157	717612	built	marvin	marvin	chemaxon	2
cpd47159	717613	built	marvin	marvin	chemaxon	1
cpd47161	717614	built	marvin	marvin	chemaxon	3
cpd47162	717615	built	marvin	marvin	chemaxon	1
cpd47165	717616	built	marvin	marvin	chemaxon	1
cpd47168	717617	built	marvin	marvin	chemaxon	1
cpd47169	717618	built	marvin	marvin	chemaxon	2
cpd47171	128585	carried_over	marvin	carried_over	chemaxon	1
cpd47172	717619	built	marvin	marvin	chemaxon	3
cpd47173	717620	built	marvin	marvin	chemaxon	2
cpd47174	717621	built	marvin	marvin	chemaxon	3
cpd47175	717622	built	marvin	marvin	chemaxon	6
cpd47176	717623	built	marvin	marvin	chemaxon	4
cpd47177	717624	built	marvin	marvin	chemaxon	1
cpd47178	717625	built	unresolved	unresolved	unresolved	
cpd47180	717626	built	marvin	marvin	chemaxon	2
cpd47181	717627	built	marvin	marvin	chemaxon	4
cpd47182	717628	built	marvin	marvin	chemaxon	7
cpd47183	717629	built	marvin	marvin	chemaxon	8
cpd47184	717630	built	marvin	marvin	chemaxon	4
cpd47185	717631	built	marvin	marvin	chemaxon	8
cpd47187	717632	built	marvin	marvin	chemaxon	7
cpd47189	717633	built	marvin	marvin	chemaxon	1
cpd47190	717634	built	marvin	marvin	chemaxon	8
cpd47191	717635	built	marvin	marvin	chemaxon	4
cpd47192	717636	built	marvin	marvin	chemaxon	7
cpd47193	717637	built	marvin	marvin	chemaxon	6
cpd47194	717638	built	marvin	marvin	chemaxon	8
cpd47195	717639	built	marvin	marvin	chemaxon	8
cpd47196	717640	built	marvin	marvin	chemaxon	8
cpd47197	717641	built	marvin	marvin	chemaxon	8
cpd47198	717642	built	marvin	marvin	chemaxon	8
cpd47199	717643	built	marvin	marvin	chemaxon	5
cpd47200	717644	built	marvin	marvin	chemaxon	8
cpd47201	717645	built	marvin	marvin	chemaxon	8
cpd47202	717646	built	marvin	marvin	chemaxon	8
cpd47203	717647	built	marvin	marvin	chemaxon	8
cpd47204	717648	built	marvin	marvin	chemaxon	8
cpd47205	717649	built	marvin	marvin	chemaxon	8
cpd47206	717650	built	marvin	marvin	chemaxon	8
cpd47207	717651	built	marvin	marvin	chemaxon	8
cpd47208	717652	built	marvin	marvin	chemaxon	8
cpd47209	717653	built	marvin	marvin	chemaxon	8
cpd47211	717654	built	marvin	marvin	chemaxon	8
cpd47212	717655	built	marvin	marvin	chemaxon	8
cpd47213	717656	built	marvin	marvin	chemaxon	8
cpd47214	717657	built	marvin	marvin	chemaxon	8
cpd47215	717658	built	marvin	marvin	chemaxon	8
cpd47216	717659	built	marvin	marvin	chemaxon	2
cpd47217	717660	built	marvin	marvin	chemaxon	8
cpd47218	717661	built	marvin	marvin	chemaxon	8
cpd47219	717662	built	marvin	marvin	chemaxon	8
cpd47220	717663	built	unresolved	unresolved	unresolved	
cpd47221	717664	built	marvin	marvin	chemaxon	8
cpd47222	717665	built	marvin	marvin	chemaxon	8
cpd47225	717666	built	unresolved	unresolved	unresolved	
cpd47226	717667	built	marvin	marvin	chemaxon	8
cpd47227	717668	built	marvin	marvin	chemaxon	8
cpd47228	717669	built	marvin	marvin	chemaxon	8
cpd47229	717670	built	marvin	marvin	chemaxon	8
cpd47231	717671	built	marvin	marvin	chemaxon	8
cpd47232	717672	built	marvin	marvin	chemaxon	8
cpd47233	717673	built	marvin	marvin	chemaxon	8
cpd47234	717674	built	marvin	marvin	chemaxon	3
cpd47235	717675	built	marvin	marvin	chemaxon	8
cpd47236	717676	built	marvin	marvin	chemaxon	8
cpd47237	717677	built	marvin	marvin	chemaxon	8
cpd47238	717678	built	marvin	marvin	chemaxon	3
cpd47239	717679	built	marvin	marvin	chemaxon	8
cpd47240	717680	built	marvin	marvin	chemaxon	8
cpd47242	717681	built	marvin	marvin	chemaxon	7
cpd47243	717682	built	marvin	marvin	chemaxon	8
cpd47244	717683	built	marvin	marvin	chemaxon	7
cpd47245	717684	built	marvin	marvin	chemaxon	1
cpd47246	717685	built	marvin	marvin	chemaxon	8
cpd47247	717686	built	marvin	marvin	chemaxon	8
cpd47248	717687	built	marvin	marvin	chemaxon	8
cpd47249	717688	built	marvin	marvin	chemaxon	8
cpd47250	717689	built	marvin	marvin	chemaxon	8
cpd47251	717690	built	marvin	marvin	chemaxon	1
cpd47252	717691	built	marvin	marvin	chemaxon	8
cpd47253	717692	built	marvin	marvin	chemaxon	8
cpd47254	717693	built	marvin	marvin	chemaxon	8
cpd47255	717694	built	marvin	marvin	chemaxon	3
cpd47256	717695	built	marvin	marvin	chemaxon	8
cpd47257	717696	built	marvin	marvin	chemaxon	8
cpd47258	717697	built	marvin	marvin	chemaxon	8
cpd47259	717698	built	marvin	marvin	chemaxon	8
cpd47260	717699	built	marvin	marvin	chemaxon	8
cpd47261	717700	built	marvin	marvin	chemaxon	2
cpd47262	717701	built	marvin	marvin	chemaxon	8
cpd47263	717702	built	marvin	marvin	chemaxon	8
cpd47264	717703	built	marvin	marvin	chemaxon	8
cpd47265	717704	built	marvin	marvin	chemaxon	8
cpd47266	717705	built	marvin	marvin	chemaxon	8
cpd47267	717706	built	marvin	marvin	chemaxon	3
cpd47268	717707	built	marvin	marvin	chemaxon	8
cpd47269	717708	built	marvin	marvin	chemaxon	8
cpd47270	717709	built	marvin	marvin	chemaxon	8
cpd47271	717710	built	marvin	marvin	chemaxon	8
cpd47272	717711	built	marvin	marvin	chemaxon	8
cpd47273	717712	built	marvin	marvin	chemaxon	2
cpd47274	717713	built	marvin	marvin	chemaxon	8
cpd47275	717714	built	marvin	marvin	chemaxon	8
cpd47276	717715	built	marvin	marvin	chemaxon	7
cpd47277	717716	built	marvin	marvin	chemaxon	8
cpd47279	717717	built	marvin	marvin	chemaxon	8
cpd47280	717718	built	marvin	marvin	chemaxon	8
cpd47281	717719	built	marvin	marvin	chemaxon	8
cpd47282	717720	built	marvin	marvin	chemaxon	8
cpd47283	717721	built	marvin	marvin	chemaxon	8
cpd47284	717722	built	marvin	marvin	chemaxon	8
cpd47285	717723	built	marvin	marvin	chemaxon	1
cpd47286	717724	built	marvin	marvin	chemaxon	8
cpd47287	717725	built	marvin	marvin	chemaxon	8
cpd47288	717726	built	marvin	marvin	chemaxon	1
cpd47289	717727	built	marvin	marvin	chemaxon	8
cpd47290	717728	built	marvin	marvin	chemaxon	8
cpd47291	717729	built	marvin	marvin	chemaxon	8
cpd47292	717730	built	marvin	marvin	chemaxon	8
cpd47293	717731	built	marvin	marvin	chemaxon	8
cpd47294	717732	built	marvin	marvin	chemaxon	8
cpd47295	717733	built	marvin	marvin	chemaxon	8
cpd47296	717734	built	marvin	marvin	chemaxon	8
cpd47297	717735	built	marvin	marvin	chemaxon	8
cpd47298	717736	built	marvin	marvin	chemaxon	8
cpd47299	717737	built	unresolved	unresolved	unresolved	
cpd47300	717738	built	marvin	marvin	chemaxon	8
cpd47301	717739	built	marvin	marvin	chemaxon	8
cpd47302	717740	built	marvin	marvin	chemaxon	8
cpd47303	717741	built	marvin	marvin	chemaxon	2
cpd47304	717742	built	marvin	marvin	chemaxon	8
cpd47305	717743	built	marvin	marvin	chemaxon	8
cpd47306	717744	built	marvin	marvin	chemaxon	8
cpd47307	717745	built	marvin	marvin	chemaxon	8
cpd47308	717746	built	marvin	marvin	chemaxon	8
cpd47309	717747	built	marvin	marvin	chemaxon	8
cpd47310	717748	built	marvin	marvin	chemaxon	2
cpd47311	717749	built	marvin	marvin	chemaxon	8
cpd47312	717750	built	marvin	marvin	chemaxon	8
cpd47313	717751	built	marvin	marvin	chemaxon	8
cpd47314	717752	built	marvin	marvin	chemaxon	8
cpd47315	717753	built	marvin	marvin	chemaxon	2
cpd47316	717754	built	marvin	marvin	chemaxon	8
cpd47317	717755	built	marvin	marvin	chemaxon	8
cpd47318	717756	built	marvin	marvin	chemaxon	8
cpd47320	717757	built	marvin	marvin	chemaxon	7
cpd47321	717758	built	marvin	marvin	chemaxon	8
cpd47322	717759	built	marvin	marvin	chemaxon	8
cpd47323	717760	built	marvin	marvin	chemaxon	8
cpd47324	717761	built	marvin	marvin	chemaxon	8
cpd47325	717762	built	marvin	marvin	chemaxon	1
cpd47326	717763	built	marvin	marvin	chemaxon	6
cpd47327	717764	built	marvin	marvin	chemaxon	8
cpd47328	717765	built	marvin	marvin	chemaxon	8
cpd47329	717766	built	marvin	marvin	chemaxon	8
cpd47330	717767	built	marvin	marvin	chemaxon	8
cpd47331	717768	built	marvin	marvin	chemaxon	8
cpd47332	717769	built	marvin	marvin	chemaxon	8
cpd47333	717770	built	marvin	marvin	chemaxon	8
cpd47334	717771	built	marvin	marvin	chemaxon	8
cpd47335	717772	built	marvin	marvin	chemaxon	6
cpd47336	717773	built	marvin	marvin	chemaxon	8
cpd47337	717774	built	marvin	marvin	chemaxon	8
cpd47338	717775	built	marvin	marvin	chemaxon	6
cpd47339	717776	built	marvin	marvin	chemaxon	7
cpd47340	717777	built	marvin	marvin	chemaxon	8
cpd47341	717778	built	marvin	marvin	chemaxon	8
cpd47342	717779	built	marvin	marvin	chemaxon	8
cpd47343	717780	built	marvin	marvin	chemaxon	8
cpd47344	717781	built	marvin	marvin	chemaxon	8
cpd47345	717782	built	marvin	marvin	chemaxon	8
cpd47346	717783	built	marvin	marvin	chemaxon	8
cpd47348	717784	built	marvin	marvin	chemaxon	8
cpd47349	717785	built	marvin	marvin	chemaxon	8
cpd47350	717786	built	marvin	marvin	chemaxon	8
cpd47352	717787	built	marvin	marvin	chemaxon	8
cpd47353	717788	built	marvin	marvin	chemaxon	8
cpd47355	717789	built	marvin	marvin	chemaxon	8
cpd47356	717790	built	marvin	marvin	chemaxon	3
cpd47357	717791	built	marvin	marvin	chemaxon	8
cpd47358	717792	built	marvin	marvin	chemaxon	8
cpd47359	717793	built	marvin	marvin	chemaxon	2
cpd47360	717794	built	marvin	marvin	chemaxon	7
cpd47361	717795	built	marvin	marvin	chemaxon	5
cpd47362	717796	built	marvin	marvin	chemaxon	8
cpd47364	717797	built	marvin	marvin	chemaxon	8
cpd47365	717798	built	marvin	marvin	chemaxon	8
cpd47366	717799	built	marvin	marvin	chemaxon	8
cpd47367	717800	built	marvin	marvin	chemaxon	8
cpd47368	717801	built	marvin	marvin	chemaxon	8
cpd47369	717802	built	marvin	marvin	chemaxon	8
cpd47370	717803	built	marvin	marvin	chemaxon	8
cpd47371	717804	built	marvin	marvin	chemaxon	8
cpd47372	717805	built	marvin	marvin	chemaxon	7
cpd47373	717806	built	marvin	marvin	chemaxon	8
cpd47374	717807	built	marvin	marvin	chemaxon	8
cpd47375	717808	built	unresolved	unresolved	unresolved	
cpd47376	717809	built	marvin	marvin	chemaxon	8
cpd47377	717810	built	marvin	marvin	chemaxon	8
cpd47378	717811	built	marvin	marvin	chemaxon	8
cpd47379	717812	built	marvin	marvin	chemaxon	8
cpd47380	717813	built	marvin	marvin	chemaxon	1
cpd47381	717814	built	marvin	marvin	chemaxon	8
cpd47382	717815	built	marvin	marvin	chemaxon	8
cpd47383	717816	built	marvin	marvin	chemaxon	8
cpd47384	717817	built	marvin	marvin	chemaxon	8
cpd47385	717818	built	marvin	marvin	chemaxon	8
cpd47386	717819	built	marvin	marvin	chemaxon	1
cpd47387	717820	built	marvin	marvin	chemaxon	4
cpd47388	717821	built	marvin	marvin	chemaxon	8
cpd47389	717822	built	marvin	marvin	chemaxon	8
cpd47390	717823	built	marvin	marvin	chemaxon	8
cpd47391	717824	built	marvin	marvin	chemaxon	8
cpd47392	717825	built	marvin	marvin	chemaxon	8
cpd47393	717826	built	marvin	marvin	chemaxon	8
cpd47394	717827	built	marvin	marvin	chemaxon	8
cpd47395	717828	built	marvin	marvin	chemaxon	8
cpd47396	717829	built	marvin	marvin	chemaxon	8
cpd47397	717830	built	marvin	marvin	chemaxon	8
cpd47398	717831	built	marvin	marvin	chemaxon	2
cpd47399	717832	built	marvin	marvin	chemaxon	8
cpd47400	717833	built	marvin	marvin	chemaxon	8
cpd47402	717834	built	marvin	marvin	chemaxon	8
cpd47403	717835	built	marvin	marvin	chemaxon	8
cpd47405	717836	built	marvin	marvin	chemaxon	8
cpd47406	717837	built	marvin	marvin	chemaxon	8
cpd47407	717838	built	marvin	marvin	chemaxon	8
cpd47408	717839	built	marvin	marvin	chemaxon	8
cpd47409	717840	built	marvin	marvin	chemaxon	8
cpd47410	717841	built	marvin	marvin	chemaxon	8
cpd47411	717842	built	marvin	marvin	chemaxon	7
cpd47412	717843	built	marvin	marvin	chemaxon	4
cpd47413	717844	built	marvin	marvin	chemaxon	8
cpd47414	717845	built	marvin	marvin	chemaxon	8
cpd47415	717846	built	marvin	marvin	chemaxon	8
cpd47416	717847	built	marvin	marvin	chemaxon	8
cpd47417	717848	built	marvin	marvin	chemaxon	7
cpd47419	717849	built	marvin	marvin	chemaxon	8
cpd47420	717850	built	marvin	marvin	chemaxon	7
cpd47421	717851	built	marvin	marvin	chemaxon	7
cpd47422	717852	built	marvin	marvin	chemaxon	7
cpd47423	717853	built	marvin	marvin	chemaxon	7
cpd47424	717854	built	marvin	marvin	chemaxon	8
cpd47425	717855	built	marvin	marvin	chemaxon	7
cpd47426	717856	built	marvin	marvin	chemaxon	7
cpd47427	717857	built	marvin	marvin	chemaxon	6
cpd47428	717858	built	marvin	marvin	chemaxon	8
cpd47429	717859	built	marvin	marvin	chemaxon	7
cpd47430	717860	built	marvin	marvin	chemaxon	7
cpd47431	717861	built	marvin	marvin	chemaxon	7
cpd47432	717862	built	marvin	marvin	chemaxon	7
cpd47433	717863	built	marvin	marvin	chemaxon	8
cpd47434	717864	built	marvin	marvin	chemaxon	7
cpd47435	717865	built	marvin	marvin	chemaxon	8
cpd47436	717866	built	marvin	marvin	chemaxon	2
cpd47437	717867	built	marvin	marvin	chemaxon	8
cpd47438	717868	built	marvin	marvin	chemaxon	8
cpd47439	717869	built	marvin	marvin	chemaxon	8
cpd47440	717870	built	marvin	marvin	chemaxon	8
cpd47441	717871	built	marvin	marvin	chemaxon	8
cpd47442	717872	built	marvin	marvin	chemaxon	8
cpd47443	717873	built	marvin	marvin	chemaxon	8
cpd47444	717874	built	marvin	marvin	chemaxon	8
cpd47445	717875	built	marvin	marvin	chemaxon	8
cpd47446	717876	built	marvin	marvin	chemaxon	2
cpd47448	717877	built	marvin	marvin	chemaxon	8
cpd47449	717878	built	marvin	marvin	chemaxon	8
cpd47452	717879	built	marvin	marvin	chemaxon	8
cpd47453	717880	built	marvin	marvin	chemaxon	8
cpd47454	717881	built	marvin	marvin	chemaxon	5
cpd47455	717882	built	marvin	marvin	chemaxon	8
cpd47456	717883	built	marvin	marvin	chemaxon	2
cpd47457	717884	built	marvin	marvin	chemaxon	8
cpd47458	717885	built	marvin	marvin	chemaxon	6
cpd47459	717886	built	marvin	marvin	chemaxon	8
cpd47461	717887	built	marvin	marvin	chemaxon	8
cpd47462	717888	built	marvin	marvin	chemaxon	8
cpd47463	717889	built	marvin	marvin	chemaxon	8
cpd47464	717890	built	marvin	marvin	chemaxon	1
cpd47465	717891	built	marvin	marvin	chemaxon	8
cpd47466	717892	built	marvin	marvin	chemaxon	8
cpd47467	717893	built	marvin	marvin	chemaxon	8
cpd47468	717894	built	marvin	marvin	chemaxon	8
cpd47469	717895	built	marvin	marvin	chemaxon	8
cpd47470	717896	built	marvin	marvin	chemaxon	1
cpd47471	717897	built	marvin	marvin	chemaxon	1
cpd47472	717898	built	marvin	marvin	chemaxon	1
cpd47473	717899	built	marvin	marvin	chemaxon	8
cpd47474	717900	built	marvin	marvin	chemaxon	5
cpd47475	717901	built	marvin	marvin	chemaxon	5
cpd47476	717902	built	marvin	marvin	chemaxon	5
cpd47477	717903	built	marvin	marvin	chemaxon	6
cpd47478	717904	built	marvin	marvin	chemaxon	6
cpd47480	717905	built	marvin	marvin	chemaxon	8
cpd47481	717906	built	marvin	marvin	chemaxon	8
cpd47482	717907	built	marvin	marvin	chemaxon	8
cpd47484	717908	built	marvin	marvin	chemaxon	8
cpd47485	717909	built	marvin	marvin	chemaxon	7
cpd47486	717910	built	marvin	marvin	chemaxon	7
cpd47487	717911	built	marvin	marvin	chemaxon	8
cpd47488	29371	carried_over	marvin	carried_over	chemaxon	8
cpd47489	717912	built	marvin	marvin	chemaxon	8
cpd47490	717913	built	marvin	marvin	chemaxon	8
cpd47491	717914	built	marvin	marvin	chemaxon	7
cpd47492	717915	built	marvin	marvin	chemaxon	8
cpd47493	717916	built	marvin	marvin	chemaxon	8
cpd47494	717917	built	marvin	marvin	chemaxon	8
cpd47496	717918	built	marvin	marvin	chemaxon	4
cpd47497	717919	built	marvin	marvin	chemaxon	4
cpd47499	40597	carried_over	unresolved	carried_over	chemaxon	
cpd47501	717920	built	marvin	marvin	chemaxon	5
cpd47503	717921	built	marvin	marvin	chemaxon	4
cpd47504	717922	built	marvin	marvin	chemaxon	5
cpd47505	717923	built	marvin	marvin	chemaxon	4
cpd47506	717924	built	marvin	marvin	chemaxon	5
cpd47507	717925	built	marvin	marvin	chemaxon	2
cpd47508	717926	built	marvin	marvin	chemaxon	5
cpd47509	717927	built	marvin	marvin	chemaxon	4
cpd47510	717928	built	marvin	marvin	chemaxon	5
cpd47511	717929	built	marvin	marvin	chemaxon	7
cpd47512	717930	built	marvin	marvin	chemaxon	3
cpd47513	717931	built	marvin	marvin	chemaxon	3
cpd47514	717932	built	marvin	marvin	chemaxon	5
cpd47516	717933	built	marvin	marvin	chemaxon	6
cpd47518	717934	built	marvin	marvin	chemaxon	6
cpd47519	717935	built	marvin	marvin	chemaxon	7
cpd47520	717936	built	marvin	marvin	chemaxon	2
cpd47521	717937	built	marvin	marvin	chemaxon	8
cpd47523	717938	built	marvin	marvin	chemaxon	8
cpd47524	717939	built	marvin	marvin	chemaxon	8
cpd47525	717940	built	marvin	marvin	chemaxon	8
cpd47527	717941	built	marvin	marvin	chemaxon	5
cpd47530	717942	built	marvin	marvin	chemaxon	6
cpd47531	717943	built	marvin	marvin	chemaxon	2
cpd47532	717944	built	marvin	marvin	chemaxon	3
cpd47543	717945	built	marvin	marvin	chemaxon	1
cpd47544	717946	built	marvin	marvin	chemaxon	2
cpd47545	717947	built	marvin	marvin	chemaxon	6
cpd47546	717948	built	marvin	marvin	chemaxon	5
cpd47548	717949	built	unresolved	unresolved	unresolved	
cpd47549	717950	built	unresolved	unresolved	unresolved	
cpd47550	717951	built	marvin	marvin	chemaxon	1
cpd47551	717952	built	unresolved	unresolved	unresolved	
cpd47552	717953	built	marvin	marvin	chemaxon	1
cpd47553	717954	built	marvin	marvin	chemaxon	3
cpd47554	717955	built	marvin	marvin	chemaxon	3
cpd47555	717956	built	marvin	marvin	chemaxon	2
cpd47556	717957	built	marvin	marvin	chemaxon	3
cpd47557	717958	built	marvin	marvin	chemaxon	2
cpd47558	717959	built	marvin	marvin	chemaxon	3
cpd47559	717960	built	marvin	marvin	chemaxon	3
cpd47560	717961	built	marvin	marvin	chemaxon	3
cpd47561	717962	built	marvin	marvin	chemaxon	3
cpd47562	717963	built	marvin	marvin	chemaxon	3
cpd47563	717964	built	marvin	marvin	chemaxon	3
cpd47564	717965	built	marvin	marvin	chemaxon	2
cpd47566	717966	built	marvin	marvin	chemaxon	2
cpd47567	717967	built	marvin	marvin	chemaxon	8
cpd47568	717968	built	marvin	marvin	chemaxon	8
cpd47569	717969	built	unresolved	unresolved	unresolved	
cpd47570	717970	built	marvin	marvin	chemaxon	8
cpd47571	1364	carried_over	marvin	carried_over	chemaxon	2
cpd47572	717971	built	marvin	marvin	chemaxon	2
