reaction_id	name	grade	projected_grade	mechanism_grade	limiting_compound	reason	n_compounds	n_graded	distinct_grades	in_priority_scope	dg_prime_kcal_per_mol	uncertainty_kcal_per_mol
rxn25908	RXN-9881.c	BRONZE	BRONZE	SILVER	cpd22744	MolGpKa, sites chemically distinct	6	6	3	0	-77.455	71703.832
rxn25909	RXN-9882.c	BRONZE	BRONZE	BRONZE	cpd22744	MolGpKa, sites chemically distinct	5	5	3	0	-20.203	71703.212
rxn25910	RXN-9884.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd22743	MolGpKa with symmetry collapse	4	4	3	0	-63.071	47802.642
rxn25913	RXN-9887.c	BRONZE	BRONZE	SILVER	cpd22747	MolGpKa, sites chemically distinct	4	4	2	0	-5.995	23901.702
rxn25916	RXN-9897.c	BRONZE	BRONZE	SILVER	cpd22752	MolGpKa, sites chemically distinct	4	4	2	0	-70.641	23902.046
rxn25917	RXN-9898.c	BRONZE	BRONZE	SILVER	cpd22752	MolGpKa, sites chemically distinct	3	3	2	0	-6.744	1.092
rxn25918	RXN-9899.c	BRONZE	BRONZE	SILVER	cpd22752	MolGpKa, sites chemically distinct	3	3	2	0	-15.879	23901.663
rxn25919	2-chloro-4-methylphenol hydroxylase	BRONZE	BRONZE	SILVER	cpd10914	MolGpKa, sites chemically distinct	7	7	3	0	-101.577	0.913
rxn25920	RXN-9901.c	BRONZE	BRONZE	SILVER	cpd10914	MolGpKa, sites chemically distinct	7	7	3	0	-100.162	1.180
rxn25921	RXN-9902.c	BRONZE	BRONZE	SILVER	cpd02260	MolGpKa, sites chemically distinct	4	4	2	0	-70.672	23902.046
rxn25924	RXN-9905.c	BRONZE	BRONZE	SILVER	cpd22755	MolGpKa, sites chemically distinct	3	3	2	0	-6.744	1.092
rxn25925	RXN-9906.c	BRONZE	BRONZE	SILVER	cpd22762	MolGpKa, sites chemically distinct	6	6	3	0	-84.367	23902.310
rxn25926	RXN-9907.c	BRONZE	BRONZE	SILVER	cpd02260	MolGpKa, sites chemically distinct	5	5	3	0	-11.200	23901.816
rxn25927	RXN-9908.c	BRONZE	BRONZE	SILVER	cpd22764	MolGpKa, sites chemically distinct	7	7	3	0	-93.186	0.795
rxn25928	3-chlorobenzyl alcohol dehydrogenase	BRONZE	BRONZE	SILVER	cpd22764	MolGpKa, sites chemically distinct	5	5	3	0	5.043	0.271
rxn25930	Chlorobenzaldehyde dehydrogenase (NAD+)	SILVER	SILVER	GOLD	cpd00003	ChemAxon ladder from pinned cache	6	6	2	0	-12.074	0.906
rxn25931	RXN-9911.c	BRONZE-COLLAPSED	SILVER	BRONZE	cpd00350	MolGpKa with symmetry collapse	6	6	3	0	-36.183	2.019
rxn25932	4-chlorosalicylate monooxygenase	BRONZE	BRONZE	SILVER	cpd22722	MolGpKa, sites chemically distinct	8	8	3	0	-104.638	1.204
rxn25934	5-chlorosalicylate 1-monooxygenase	SILVER	SILVER	GOLD	cpd00003	ChemAxon ladder from pinned cache	8	8	2	0	-108.907	1.589
rxn25943	loliose synthase	BRONZE	BRONZE	SILVER	cpd00043	MolGpKa, sites chemically distinct	4	4	2	0	-4.048	1.190
rxn25946	(+)-trans-carveol dehydrogenase	BRONZE	BRONZE	BRONZE	cpd00088	MolGpKa, sites chemically distinct	4	4	2	0	84.569	49929.008
rxn25947	IDP1	BRONZE	BRONZE	SILVER	cpd03187	MolGpKa, sites chemically distinct	5	5	3	0	4.490	0.264
rxn25948	IDP1	BRONZE	BRONZE	SILVER	cpd03187	MolGpKa, sites chemically distinct	5	5	3	0	4.490	0.264
rxn25949	monocyclic monoterpene ketone monooxygenase	BRONZE	BRONZE	SILVER	cpd22024	MolGpKa, sites chemically distinct	3	3	2	0	-13.114	0.832
rxn25950	alkene monooxygenase	SILVER	SILVER	GOLD	cpd00003	ChemAxon ladder from pinned cache	7	7	2	0	-97.216	1.139
rxn25952	RER2	BRONZE-COLLAPSED	SILVER	BRONZE	cpd00350	MolGpKa with symmetry collapse	5	5	3	0	-238.419	10.992
rxn25957	RXN-9979.c	BRONZE	BRONZE	SILVER	cpd02500	MolGpKa, sites chemically distinct	4	4	2	0	-3.725	0.809
rxn25958	RXN-9981.c	BRONZE	BRONZE	BRONZE	cpd01426	MolGpKa, sites chemically distinct	5	5	3	0	-0.795	71705.887
rxn25959	monoterpene epsilon-lactone hydrolase	BRONZE	BRONZE	SILVER	cpd22186	MolGpKa, sites chemically distinct	4	4	2	0	-6.934	0.974
rxn25961	lactoyl-CoA dehydratase	SILVER	SILVER	GOLD	cpd00663	ChemAxon ladder from pinned cache	3	3	2	0	0.829	0.476
rxn25962	RXN-9987.c	BRONZE	BRONZE	SILVER	cpd27563	MolGpKa, sites chemically distinct	4	4	3	0	-5.677	0.839
rxn25963	N-acetylneuraminate-9-phosphatase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03733	MolGpKa with symmetry collapse	4	4	3	0	-2.152	0.491
rxn25964	RXN-9990.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00112	MolGpKa with symmetry collapse	5	5	3	0	49.993	16901.382
rxn25965	RXN-9990.n	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00112	MolGpKa with symmetry collapse	5	5	3	0	49.993	16901.382
rxn25967	RXN-9992.c	BRONZE	BRONZE	SILVER	cpd22792	MolGpKa, sites chemically distinct	4	4	3	0	-2.818	0.346
rxn25968	RXN-9993.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd22794	MolGpKa with symmetry collapse	5	5	4	0	50.660	16901.287
rxn25969	RXN-9993.n	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd22794	MolGpKa with symmetry collapse	5	5	4	0	50.660	16901.287
rxn25970	CDP-2,3-di-O-geranylgeranyl-sn-glycerol synthase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd18042	MolGpKa with symmetry collapse	4	4	3	0	-1.697	0.414
rxn25971	RXN-9996.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd18042	MolGpKa with symmetry collapse	5	5	4	1	48.355	16901.169
rxn25975	phytase	SILVER	SILVER	GOLD	cpd00009	ChemAxon ladder from pinned cache	4	4	2	0	2.586	0.391
rxn25989	coproporphyrinogen III oxidase	SILVER	SILVER	GOLD	cpd00791	ChemAxon ladder from pinned cache	6	6	2	0	-86.210	1.943
rxn25990	hephaestin	GOLD	GOLD	GOLD	cpd00001	no ionizable groups	5	5	1	0	-16.221	4.362
rxn25991	RXN0-17.cp	SILVER	SILVER	GOLD	cpd00020	ChemAxon ladder from pinned cache	4	4	1	0	-9.926	0.368
rxn25994	RXN0-1941.c	BRONZE	BRONZE	SILVER	cpd27009	MolGpKa, sites chemically distinct	5	5	3	0	-4.470	0.264
rxn26000	RXN0-2022.c	BRONZE	BRONZE	SILVER	cpd00361	MolGpKa, sites chemically distinct	5	5	3	0	-7.866	0.923
rxn26001	RXN0-2022.n	BRONZE	BRONZE	SILVER	cpd00361	MolGpKa, sites chemically distinct	5	5	3	0	-7.866	0.923
rxn26003	RXN0-2043.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd22525	MolGpKa with symmetry collapse	6	6	3	0	-14.180	2.123
rxn26012	RXN0-2361.c	BRONZE	BRONZE	BRONZE	cpd00773	MolGpKa, sites chemically distinct	7	7	3	0	-8.103	0.435
rxn26013	L-serine hydro-lyase [adding indole, L-tryptophan-forming]	SILVER	SILVER	GOLD	cpd00054	ChemAxon ladder from pinned cache	4	4	2	1	-11.603	0.290
rxn26028	RXN0-275.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd25334	MolGpKa with symmetry collapse	4	4	3	0	-0.483	0.792
rxn26029	RXN0-279.c	BRONZE	BRONZE	BRONZE	cpd00467	MolGpKa, sites chemically distinct	4	4	3	0	-75.442	23901.499
rxn26033	RXN0-2943.c	BRONZE	BRONZE	SILVER	cpd00168	MolGpKa, sites chemically distinct	4	4	3	0	-80.339	1.413
rxn26034	RXN0-2943.p	BRONZE	BRONZE	SILVER	cpd00168	MolGpKa, sites chemically distinct	4	4	3	0	-80.339	1.413
rxn26038	RXN0-313.c	SILVER	SILVER	GOLD	cpd00102	ChemAxon ladder from pinned cache	3	3	1	0	3.480	0.635
rxn26064	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose trans	BRONZE	BRONZE	SILVER	cpd14875	MolGpKa, sites chemically distinct	5	5	3	0	51.458	16901.072
rxn26065	RXN0-361.c	SILVER	SILVER	GOLD	cpd00367	ChemAxon ladder from pinned cache	4	4	2	0	-1.359	0.644
rxn26066	RXN0-363.c	SILVER	SILVER	GOLD	cpd00309	ChemAxon ladder from pinned cache	4	4	2	0	-2.895	0.891
rxn26067	guanosine hydrolase	SILVER	SILVER	GOLD	cpd00207	ChemAxon ladder from pinned cache	4	4	2	0	-2.729	0.717
rxn26070	RXN0-4121.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd27126	MolGpKa with symmetry collapse	4	4	4	0	-206.987	23901.651
rxn26073	phosphodiesterase (misleading)	SILVER	SILVER	GOLD	cpd15167	ChemAxon ladder from pinned cache	4	4	2	0	38.648	16901.663
rxn26077	RXN0-4281.d	BRONZE	BRONZE	SILVER	cpd03105	MolGpKa, sites chemically distinct	5	5	3	0	-4.775	0.444
rxn26078	RXN0-4281.r	BRONZE	BRONZE	SILVER	cpd03105	MolGpKa, sites chemically distinct	5	5	3	0	-4.775	0.444
rxn26079	D-sedoheptulose 7-phosphate isomerase	SILVER	SILVER	GOLD	cpd00238	ChemAxon ladder from pinned cache	2	2	1	0	0.674	0.577
rxn26080	D-beta-D-heptose 7-phosphotransferase	SILVER	SILVER	GOLD	cpd00002	ChemAxon ladder from pinned cache	5	5	2	0	-2.455	0.394
rxn26081	RXN0-4401.c	SILVER	SILVER	GOLD	cpd00004	ChemAxon ladder from pinned cache	5	5	2	0	-5.623	0.911
rxn26090	RXN0-5040.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26527	MolGpKa with symmetry collapse	4	4	3	0	-1.037	0.584
rxn26092	RXN0-5057.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03831	MolGpKa with symmetry collapse	4	4	2	0	-2.163	0.826
rxn26093	RXN0-5057.p	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03831	MolGpKa with symmetry collapse	4	4	2	0	-2.163	0.826
rxn26096	RXN0-5065.c	SILVER	SILVER	GOLD	cpd00010	ChemAxon ladder from pinned cache	5	5	2	0	-6.661	0.379
rxn26099	RXN0-5101.c	BRONZE	BRONZE	SILVER	cpd01609	MolGpKa, sites chemically distinct	3	3	2	0	6.801	0.920
rxn26100	RXN0-5114.d	SILVER	SILVER	GOLD	cpd00009	ChemAxon ladder from pinned cache	4	4	2	0	-2.488	0.071
rxn26101	RXN0-5118.p	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03831	MolGpKa with symmetry collapse	4	4	2	0	-2.163	0.826
rxn26102	RXN0-5120.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd15484	MolGpKa with symmetry collapse	4	4	3	0	-3.906	0.398
rxn26104	RXN0-5120.p	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd15484	MolGpKa with symmetry collapse	4	4	3	0	-3.906	0.398
rxn26106	RXN0-5121.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26538	MolGpKa with symmetry collapse	5	5	3	0	-5.580	0.394
rxn26107	RXN0-5121.p	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26538	MolGpKa with symmetry collapse	5	5	3	0	-5.580	0.394
rxn26108	RXN0-5122.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03831	MolGpKa with symmetry collapse	4	4	2	0	-3.693	0.858
rxn26109	RXN0-5122.p	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03831	MolGpKa with symmetry collapse	4	4	2	0	-3.693	0.858
rxn26110	RXN0-5123.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26540	MolGpKa with symmetry collapse	5	5	3	0	-7.129	0.394
rxn26111	RXN0-5123.p	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26540	MolGpKa with symmetry collapse	5	5	3	0	-7.129	0.394
rxn26112	RXN0-5124.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26541	MolGpKa with symmetry collapse	4	4	3	0	-5.977	0.578
rxn26113	RXN0-5125.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26542	MolGpKa with symmetry collapse	4	4	3	0	-3.906	0.398
rxn26115	RXN0-5126.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26543	MolGpKa with symmetry collapse	4	4	3	0	-3.906	0.398
rxn26123	RXN0-5141.c	SILVER	SILVER	GOLD	cpd00005	ChemAxon ladder from pinned cache	5	5	2	0	-5.037	0.276
rxn26127	maltodextrin phosphorylase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00089	MolGpKa with symmetry collapse	4	4	2	1	1.177	0.460
rxn26128	RXN0-5183.c	BRONZE	BRONZE	SILVER	cpd19001	MolGpKa, sites chemically distinct	4	4	3	0	-2.133	0.911
rxn26129	RXN0-5185.c	SILVER	SILVER	GOLD	cpd00009	ChemAxon ladder from pinned cache	4	4	2	0	-3.872	0.822
rxn26130	RXN0-5186.c	BRONZE	BRONZE	SILVER	cpd00082	MolGpKa, sites chemically distinct	4	4	3	0	-3.020	0.337
rxn26135	Lysine 2,3-aminomutase	BRONZE	BRONZE	SILVER	cpd25938	MolGpKa, sites chemically distinct	2	2	2	0	-0.647	0.405
rxn26140	RXN0-5208.c	SILVER	SILVER	GOLD	cpd00002	ChemAxon ladder from pinned cache	4	4	2	0	1.496	2.041
rxn26141	RXN0-5208.e	SILVER	SILVER	GOLD	cpd00002	ChemAxon ladder from pinned cache	4	4	2	0	1.496	2.041
rxn26143	RXN0-5210.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd25950	MolGpKa with symmetry collapse	4	4	3	0	-5.444	0.430
rxn26144	RXN0-5213.c	BRONZE	BRONZE	SILVER	cpd03105	MolGpKa, sites chemically distinct	5	5	3	0	-4.781	0.443
rxn26146	RXN0-5224.d	SILVER	SILVER	GOLD	cpd00242	ChemAxon ladder from pinned cache	4	4	2	0	-0.083	0.816
rxn26147	murein hydrolase	BRONZE	BRONZE	SILVER	cpd25964	MolGpKa, sites chemically distinct	4	4	2	0	1.046	0.429
rxn26148	murein hydrolase	BRONZE	BRONZE	SILVER	cpd25964	MolGpKa, sites chemically distinct	4	4	2	0	1.046	0.429
rxn26149	RXN0-5226.c	BRONZE	BRONZE	SILVER	cpd02416	MolGpKa, sites chemically distinct	4	4	2	0	-2.498	0.442
rxn26150	muramoyltetrapeptide carboxypeptidase	BRONZE	BRONZE	SILVER	cpd25966	MolGpKa, sites chemically distinct	4	4	3	0	-0.300	0.625
rxn26152	RXN0-5243.c	BRONZE	BRONZE	SILVER	cpd02416	MolGpKa, sites chemically distinct	4	4	3	0	-2.441	0.604
rxn26238	anaerobic glycerol-3-phosphate dehydrogenase	BRONZE	BRONZE	SILVER	cpd15561	MolGpKa, sites chemically distinct	4	4	3	0	-27.743	1.421
rxn26300	RXN0-5285.c	GOLD	GOLD	GOLD	cpd00571	measured macroscopic ladder (iupac)	2	2	1	0	0.000	0.000
rxn26305	RXN0-5298.c	BRONZE	BRONZE	SILVER	cpd22637	MolGpKa, sites chemically distinct	2	2	1	1	0.000	0.000
rxn26306	RXN0-5305.c	BRONZE	BRONZE	SILVER	cpd16443	MolGpKa, sites chemically distinct	2	2	2	0	0.136	0.223
rxn26307	RXN0-5306.c	BRONZE	BRONZE	SILVER	cpd01562	MolGpKa, sites chemically distinct	2	2	1	1	0.000	0.000
rxn26310	PleD	SILVER	SILVER	GOLD	cpd00038	ChemAxon ladder from pinned cache	4	4	2	0	0.863	1.690
rxn26312	RXN0-5363.c	BRONZE	BRONZE	SILVER	cpd22252	MolGpKa, sites chemically distinct	2	2	2	0	-2.846	0.730
rxn26313	RXN0-5364.c	BRONZE	BRONZE	SILVER	cpd00025	MolGpKa, sites chemically distinct	4	4	3	0	-24.702	1.336
rxn26314	RXN0-5375.c	SILVER	SILVER	GOLD	cpd00003	ChemAxon ladder from pinned cache	6	6	2	0	171.217	28828.105
rxn26316	RXN0-5387.c	BRONZE	BRONZE	SILVER	cpd25998	MolGpKa, sites chemically distinct	5	5	3	0	11.485	0.837
rxn26329	RXN0-5390.c	BRONZE	BRONZE	SILVER	cpd26000	MolGpKa, sites chemically distinct	5	5	3	0	-6.729	0.379
rxn26330	RXN0-5391.c	SILVER	SILVER	GOLD	cpd25999	ChemAxon ladder from pinned cache	2	2	1	0	0.000	0.000
rxn26331	RXN0-5393.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26003	MolGpKa with symmetry collapse	3	3	3	0	-0.147	0.376
rxn26332	RXN0-5395.c	BRONZE	BRONZE	SILVER	cpd01074	MolGpKa, sites chemically distinct	3	3	2	0	-2.498	0.442
rxn26334	peptidoglycan glycosyltransferase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd02229	MolGpKa with symmetry collapse	3	3	2	0	-4.530	0.368
rxn26335	peptidoglycan glycosyltransferase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd02229	MolGpKa with symmetry collapse	3	3	2	0	-4.530	0.368
rxn26338	RXN0-5410.c	SILVER	SILVER	GOLD	cpd00005	ChemAxon ladder from pinned cache	5	5	2	0	7.170	0.362
rxn26348	RXN0-5455.c	BRONZE	BRONZE	SILVER	cpd00714	MolGpKa, sites chemically distinct	6	6	3	0	-11.844	0.800
rxn26350	RXN0-5461.c	BRONZE	BRONZE	SILVER	cpd08636	MolGpKa, sites chemically distinct	5	5	3	1	-2.506	0.349
rxn26352	RXN0-5473.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd19020	MolGpKa with symmetry collapse	7	7	4	0	-31.415	2.208
rxn26362	RXN0-6256.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26318	MolGpKa with symmetry collapse	5	5	3	0	-2.785	0.660
rxn26379	RXN0-6367.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd23083	MolGpKa with symmetry collapse	5	5	3	0	4.538	0.264
rxn26380	RXN0-6368.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd15443	MolGpKa with symmetry collapse	5	5	3	0	-18.799	1.114
rxn26396	guanosine 3'-diphosphate 5'-triphosphate 3'-diphosphatase	SILVER	SILVER	GOLD	cpd00038	ChemAxon ladder from pinned cache	4	4	2	0	-7.183	1.720
rxn26410	RXN0-6487.c	BRONZE	BRONZE	SILVER	cpd00714	MolGpKa, sites chemically distinct	5	5	3	0	-5.037	0.276
rxn26414	RXN0-6511.c	BRONZE-COLLAPSED	SILVER	BRONZE	cpd21184	MolGpKa with symmetry collapse	6	6	3	0	4.687	1.587
rxn26434	RXN0-6562.c	SILVER	SILVER	GOLD	cpd00009	ChemAxon ladder from pinned cache	4	4	2	0	-4.098	0.194
rxn26435	4-hydroxy-L-threonine aldolase	BRONZE	BRONZE	BRONZE	cpd03608	MolGpKa, sites chemically distinct	3	3	3	0	0.939	0.631
rxn26436	4-hydroxythreonine kinase	BRONZE	BRONZE	BRONZE	cpd03608	MolGpKa, sites chemically distinct	5	5	3	0	-2.090	0.349
rxn26438	7-carboxy-7-deazaguanine synthase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03091	MolGpKa with symmetry collapse	7	7	3	0	-4.011	23902.328
rxn26440	NADPH-dependent curcumin reductase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd23828	MolGpKa with symmetry collapse	5	5	3	0	-13.954	0.356
rxn26441	NADPH-dependent dihydrocurcumin reductase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd23828	MolGpKa with symmetry collapse	5	5	3	0	-13.918	0.356
rxn26446	RXN0-6708.c	SILVER	SILVER	GOLD	cpd00013	ChemAxon ladder from pinned cache	4	4	2	0	-16.482	1.052
rxn26447	RXN0-6710.c	SILVER	SILVER	GOLD	cpd00847	ChemAxon ladder from pinned cache	4	4	2	1	-11.207	0.776
rxn26454	ADP-dependent NAD(P)H-hydrate dehydratase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd02951	MolGpKa with symmetry collapse	6	6	3	0	-12.808	0.876
rxn26456	RXN0-6732.c	BRONZE-COLLAPSED	SILVER	BRONZE	cpd26518	MolGpKa with symmetry collapse	4	4	3	1	-15.469	1.067
rxn26457	RXN0-6733.c	BRONZE-COLLAPSED	SILVER	BRONZE	cpd26518	MolGpKa with symmetry collapse	5	5	3	1	-10.218	1.017
rxn26458	RXN0-6733.p	BRONZE-COLLAPSED	SILVER	BRONZE	cpd26518	MolGpKa with symmetry collapse	5	5	3	0	-10.218	1.017
rxn26459	RXN0-6734.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03091	MolGpKa with symmetry collapse	7	7	3	1	23.133	23902.818
rxn26462	RXN0-6944.c	BRONZE	BRONZE	BRONZE	cpd02582	MolGpKa, sites chemically distinct	4	4	2	0	-9.224	1.190
rxn26463	RXN0-6945.c	BRONZE	BRONZE	BRONZE	cpd00706	MolGpKa, sites chemically distinct	4	4	3	0	9.326	1.168
rxn26464	RXN0-6948.c	BRONZE	BRONZE	SILVER	cpd01756	MolGpKa, sites chemically distinct	5	5	3	0	-6.221	0.452
rxn26469	RXN0-6957.c	BRONZE-COLLAPSED	SILVER	BRONZE	cpd21208	MolGpKa with symmetry collapse	5	5	3	0	-431.654	23901.090
rxn26480	(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase	BRONZE-COLLAPSED	SILVER	BRONZE	cpd08615	MolGpKa with symmetry collapse	6	6	3	0	14.656	0.477
rxn26481	(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase	BRONZE-COLLAPSED	SILVER	BRONZE	cpd08615	MolGpKa with symmetry collapse	6	6	3	0	14.662	0.475
rxn26484	RXN0-961.c	BRONZE	BRONZE	SILVER	cpd15385	MolGpKa, sites chemically distinct	4	4	3	0	0.490	0.569
rxn26485	RXN0-984.c	SILVER	SILVER	GOLD	cpd00024	ChemAxon ladder from pinned cache	7	7	2	0	-110.454	1.515
rxn26486	RXN0-985.c	SILVER	SILVER	GOLD	cpd00024	ChemAxon ladder from pinned cache	7	7	2	0	-110.837	1.304
rxn26487	RXN0-986.c	SILVER	SILVER	GOLD	cpd00024	ChemAxon ladder from pinned cache	7	7	2	0	-115.893	1.496
rxn26494	RXN1A0-6310.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26552	MolGpKa with symmetry collapse	5	5	4	0	-5.421	0.264
rxn26496	RXN1A0-6321.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26553	MolGpKa with symmetry collapse	3	3	3	0	-12.458	0.795
rxn26497	RXN1A0-6322.c	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00050	MolGpKa with symmetry collapse	8	8	3	0	-91.635	2.456
rxn26500	RXN1F-13.c	BRONZE	BRONZE	SILVER	cpd27288	MolGpKa, sites chemically distinct	4	4	3	0	-1.693	1.218
rxn26501	RXN1F-14.c	BRONZE	BRONZE	BRONZE	cpd27288	MolGpKa, sites chemically distinct	4	4	2	0	-13.096	23901.786
rxn26503	lycopene epsilon-cyclase	GOLD	GOLD	GOLD	cpd03217	no ionizable groups	2	2	1	0	-27.937	1.656
rxn26504	RXN1F-15.c	BRONZE	BRONZE	BRONZE	cpd27286	MolGpKa, sites chemically distinct	3	3	2	0	2.820	0.866
rxn26505	lycopene beta-cyclase	GOLD	GOLD	GOLD	cpd03217	no ionizable groups	2	2	1	0	-35.763	1.800
rxn26506	lycopene beta-cyclase	GOLD	GOLD	GOLD	cpd01420	no ionizable groups	2	2	1	0	-35.763	1.800
rxn26508	RXN1F-16.c	BRONZE	BRONZE	SILVER	cpd27286	MolGpKa, sites chemically distinct	5	5	3	0	-17.243	33801.423
rxn26514	RXN1F-17.c	BRONZE	BRONZE	SILVER	cpd27287	MolGpKa, sites chemically distinct	4	4	2	0	-3.121	0.857
rxn26521	RXN1F-443.c	BRONZE	BRONZE	BRONZE	cpd02113	MolGpKa, sites chemically distinct	5	5	3	0	-8.142	2.151
rxn26522	RXN1F-444.c	BRONZE	BRONZE	BRONZE	cpd26555	MolGpKa, sites chemically distinct	4	4	2	0	-5.429	0.430
rxn26523	RXN1F-444.c.metaexp.CPD-12575	BRONZE	BRONZE	BRONZE	cpd26555	MolGpKa, sites chemically distinct	4	4	2	0	-4.707	0.539
rxn26524	RXN1F-461.c	BRONZE	BRONZE	BRONZE	cpd09028	MolGpKa, sites chemically distinct	4	4	2	0	-21.863	0.353
rxn26526	RXN1F-474.c	BRONZE	BRONZE	BRONZE	cpd02113	MolGpKa, sites chemically distinct	4	4	2	0	-22.245	0.638
rxn26527	RXN1F-475.c	BRONZE	BRONZE	BRONZE	cpd02113	MolGpKa, sites chemically distinct	5	5	3	0	-8.835	2.151
rxn26529	RXN1F-775.c	BRONZE	BRONZE	BRONZE	cpd03502	MolGpKa, sites chemically distinct	5	5	3	0	-39.673	33804.037
rxn26542	trehalose-cis-methoxy-mono-mycolate O-mycolyltransferase	BRONZE	BRONZE	SILVER	cpd26568	MolGpKa, sites chemically distinct	3	3	2	0	-0.197	0.670
rxn26543	trehalose-cis-methoxy-mono-mycolate O-mycolyltransferase	BRONZE	BRONZE	SILVER	cpd26568	MolGpKa, sites chemically distinct	3	3	2	0	-0.197	0.670
rxn26544	trehalose-trans-methoxy-mono-mycolate O-mycolyltransferase	BRONZE	BRONZE	SILVER	cpd26569	MolGpKa, sites chemically distinct	3	3	2	0	-0.197	0.670
rxn26545	trehalose-trans-methoxy-mono-mycolate O-mycolyltransferase	BRONZE	BRONZE	SILVER	cpd26569	MolGpKa, sites chemically distinct	3	3	2	0	-0.197	0.670
rxn26546	trehalose-cis-keto-mono-mycolate O-mycolyltransferase	BRONZE	BRONZE	SILVER	cpd26570	MolGpKa, sites chemically distinct	3	3	2	0	-0.197	0.670
rxn26547	trehalose-cis-keto-mono-mycolate O-mycolyltransferase	BRONZE	BRONZE	SILVER	cpd26570	MolGpKa, sites chemically distinct	3	3	2	0	-0.197	0.670
rxn26548	trehalose-trans-keto-mono-mycolate O-mycolyltransferase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26596	MolGpKa with symmetry collapse	3	3	3	0	-0.197	0.670
rxn26549	trehalose-trans-keto-mono-mycolate O-mycolyltransferase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd26596	MolGpKa with symmetry collapse	3	3	3	0	-0.197	0.670
rxn26555	RXN1G-129.c	BRONZE-COLLAPSED	SILVER	BRONZE	cpd04105	MolGpKa with symmetry collapse	5	5	3	0	-15.818	23901.566
rxn26558	trehalose-mono-mycolate transport	SILVER	SILVER	GOLD	cpd00002	ChemAxon ladder from pinned cache	5	5	2	0	-6.091	0.079
