external_id	smiles	formula	charge
C13684	CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl	C18H34Cl2N2O5S	0
C13687	CC#CC#CC#C/C=C/[C@@H]1OCCC[C@H]1O	C14H14O2	0
C13688	N=C(N)NCCCCC(=O)O	C6H13N3O2	0
C13689	N#[N+]c1ccccc1S(=O)(=O)O.[Cl-]	C6H5ClN2O3S	0
C13690	NCCc1ccc(O)c(OS(=O)(=O)O)c1	C8H11NO5S	0
C13691	NCCc1ccc(OS(=O)(=O)O)c(O)c1	C8H11NO5S	0
C13692	C1CCc2nnnn2CC1	C6H10N4	0
C13693	O=c1[nH]oc2c1CCNC2	C6H8N2O2	0
C13694	O=C(O)C1=CCNCC1	C6H9NO2	0
C13695	N=C(N)S/C=C\C(=O)O	C4H6N2O2S	0
C13696	N[C@@H]1CC[C@@H](C(=O)O)C1	C6H11NO2	0
C13697	O=C(O)c1ccccc1Nc1ccccc1	C13H11NO2	0
C13698	O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1	C13H9F3N2O2	0
C13699	O=C(O)c1c2ccccc2cc2ccccc12	C15H10O2	0
C13700	CC(C)(Oc1ccc(Cl)cc1)C(=O)O	C10H11ClO3	0
C13701	CC(Oc1ccc(Cl)cc1)C(=O)O	C9H9ClO3	0
C13702	CC(=O)Nc1ccc(/C=C/c2ccc(N=C=S)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1	C17H14N2O7S3	0
C13703	C[C@@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O	C17H18Cl2O4	0
C13704	COc1c2cc(S(=O)(=O)O)cc1Cc1cc(S(=O)(=O)O)cc(c1OC)Cc1cc(S(=O)(=O)O)cc(c1OC)Cc1cc(S(=O)(=O)O)cc(c1OC)C2	C32H32O16S4	0
C13705	O=C(O)c1cc([N+](=O)[O-])ccc1NCCCc1ccccc1	C16H16N2O4	0
C13706	O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1	C14H10N2O10S2	0
C13707	CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1	C20H32F2O5	0
C13708	CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21	C10H14N4O2	0
C13709	CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O	C16H24N4O2	0
C13710	O=c1cc(C2CCNCC2)o[nH]1	C8H12N2O2	0
C13711	Oc1nsc2c1CCNC2	C6H8N2OS	0
C13712	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C21H34O2	0
C13713	C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CO)CC[C@@H]12	C21H34O3	0
C13714	CCC1(C)CCOC1=O	C7H12O2	0
C13715	CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C	C19H22O2	0
C13716	CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O	C15H17N3O3S	0
C13717	CCC1(C)COC(=O)C1	C7H12O2	0
C13718	ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl	C12H8Cl6O	0
C13719	COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1	C14H11N3O3S	0
C13720	CCC1(C)CCSC1=O	C7H12OS	0
C13721	N#C[B-](c1ccccc1)(c1ccccc1)c1ccccc1.[Na+]	C19H15BNNa	0
C13722	CC(=O)OC[C@H]1O[C@H](O[C@H]2[C@@H](OP(=O)(O)O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2CO)[C@H](O)[C@@H](OP(=O)(O)O)[C@@H]1OP(=O)(O)O	C18H28N5O19P3	0
C13725	CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc1.[Na+]	C27H31N2NaO6S2	0
C13727	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]2O)[C@H]1OP(=O)(O)O	C16H26N5O18P3	0
C13728	Nc1ccncc1	C5H6N2	0
C13729	CC(N/C(=N/c1ccncc1)NC#N)C(C)(C)C.O	C13H21N5O	0
C13730	O=C(O)c1ccc(C[C@H]2CC[C@H]3CN[C@H](C(=O)O)C[C@H]3C2)cc1	C18H23NO4	0
C13731	O=C1Nc2c(cc([N+](=O)[O-])c3c2CCCC3)/C1=N\O	C12H11N3O4	0
C13732	C/C(=C/C=C/[C@@H](C)C(=O)O)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O	C15H21NO6	0
C13733	CC(C)(C)c1onc(O)c1C[C@H](N)C(=O)O	C10H16N2O4	0
C13734	NC(CCCP(=O)(O)O)C(=O)O	C5H12NO5P	0
C13735	O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1	C7H14NO5P	0
C13736	CC12CC3CC(C)(C1)CC(N)(C3)C2	C12H21N	0
C13737	C[C@]12N[C@H](Cc3ccccc31)c1ccccc12	C16H15N	0
C13738	NC(C(=O)O)c1nnn[nH]1	C3H5N5O2	0
C13739	Cc1onc(O)c1[C@@H](N)C(=O)O	C6H8N2O4	0
C13740	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	C11H18N5O12P3	0
C13741	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O	C11H18N5O12P3	0
C13742	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)S)[C@@H](O)[C@H]1O	C10H16N5O12P3S	0
C13743	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)S)[C@@H](O)[C@H]1O	C10H15N5O9P2S	0
C13744	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](OC(=O)c2ccc(C(=O)c3ccccc3)cc2)[C@H]1O	C24H24N5O15P3	0
C13745	Cc1nc(/N=N/c2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c(COP(=O)(O)O)c(C=O)c1O	C14H14N3O12PS2	0
C13746	Nc1c(S(=O)(=O)O)cc(Nc2ccc(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)O)c4)n3)c(S(=O)(=O)O)c2)c2c1C(=O)c1ccccc1C2=O	C29H20ClN7O11S3	0
C13747	Cn1c(=O)[nH]c2ncn(C)c2c1=O	C7H8N4O2	0
C13748	Cn1c2cnccc2c2c(Br)c(O)c(Br)cc21	C12H8Br2N2O	0
C13749	COc1cc(S(C)=O)ccc1-c1nc2cccnc2[nH]1	C14H13N3O2S	0
C13750	Cc1c[nH]c(C)c1C(=O)O[C@@H](C)C1=CC[C@@]23OCCN(C)C[C@@]12C[C@@H](O)[C@]12O[C@@]4(O)CC[C@@]1(C)[C@H](CC=C32)C4	C31H42N2O6	0
C13751	N=C(NCc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N	C13H14ClN7O	0
C13752	N=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1	C12H12ClN7O	0
C13753	CN(C)C(=N)NC(=O)c1nc(Cl)c(N)nc1N	C8H12ClN7O	0
C13756	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]	C19H18Cl2N3NaO6S	0
C13757	N=C1N[C@H]2[C@H](COC(N)=O)NC(=N)N3CCC(O)(O)[C@]23N1	C10H17N7O4	0
C13758	COC(=O)C1=C(C)NC(C)=C([N+](=O)[O-])C1c1ccccc1C(F)(F)F	C16H15F3N2O4	0
C13759	COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1	C22H21NO3	0
C13760	CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Cl)C(C(=O)OCCc2ccccn2)=C(C)N1	C28H26ClN3O3	0
C13761	CCOC(=O)C1=C(C)NC2=C(C(=O)OC2)C1c1ccccc1OC(F)F	C18H17F2NO5	0
C13762	CC1=C(C(=O)OC(C)C)[C@H](c2cccc3nonc23)C([N+](=O)[O-])=C(C)N1	C17H18N4O5	0
C13763	COc1cccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)c1	C26H36N2O3	0
C13764	COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC	C28H40N2O5	0
C13765	COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC	C26H37NO8S2	0
C13766	CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1	C23H30N2	0
C13767	CCOc1c2ccoc2c(OCC)c2oc(=O)ccc12	C15H14O5	0
C13768	*CC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O.*CC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O	C104H204N32O46R2S5	0
C13769	CCc1cccc2cc(C(O)CNC(C)(C)C)oc12	C16H23NO2	0
C13771	O=C(NCc1ccccc1-c1ccccc1C(=O)NCCc1ccccn1)OCc1ccccc1	C29H27N3O3	0
C13772	CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1	C21H37ClN	1
C13773	CCN(CC)N([O-])N=O	C4H10N3O2	-1
C13776	Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1	C21H27N3O3S	0
C13777	CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1	C23H28ClN5O3	0
C13778	CCS(=O)(=O)N(C)C1c2cc(C#N)ccc2OC(C)(C)C1O	C15H20N2O4S	0
C13779	O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21	C26H20N2O	0
C13780	O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1	C26H21N3O	0
C13781	*N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O	C78H78Cl2N9O32R	0
C13782	CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O	C27H33NO4	0
C13783	c1cc2cc(c1)C[n+]1ccc(c3ccccc31)NCc1ccc(cc1)CNc1cc[n+](c3ccccc13)C2	C34H30N4	2
C13784	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1	C22H17ClN2	0
C13785	OC(c1ccccc1)(c1ccccc1)c1ccccc1Cl	C19H15ClO	0
C13786	O=C(OCCN1CCCCCC1)C(c1ccsc1)C1CCCCC1	C20H31NO2S	0
C13787	CC(C)CCCCCCCCC/C=C\CCCCC(=O)O	C19H36O2	0
C13788	C(#CCC1(Cc2ccccc2)c2ccccc2-c2ccccc21)CN1CCCCCC1	C30H31N	0
C13789	[1*]C1CC(O)CC([2*])CC(=O)CC(=O)OC(C(C)CCC(O)CC(=O)c2ccc(N)cc2)C(C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(CC(O)CC(O)C1)CC(O)C2C(=O)O	C58H82N2O17R2	0
C13790	CCCCCCCCCCCC[C@H](O)C(=O)O	C14H28O3	0
C13791	CCCCCCCCCCC[C@@H]1O[C@@H]1CCCCC(=O)O	C18H34O3	0
C13792	CCCCCCCCCC/C=C\CCC(OC)C(=O)O	C17H32O3	0
C13793	CCCC/C(Br)=C/C(=O)O	C7H11BrO2	0
C13794	c1ccc2c(c1)Cc1ccccc1-n1c-2nnc1N1CCNCC1	C19H19N5	0
C13795	CCCCCCCCCCC[C@H](N)C(=O)O	C13H27NO2	0
C13796	COc1ccc(-c2ccc(=N)n(CCCC(=O)O)n2)cc1	C15H17N3O3	0
C13797	C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)N=C(N)C[C@@H]12	C18H28N2O2	0
C13798	CCCCCCc1ccc(CCCCCCCC(=O)O)o1	C18H30O3	0
C13799	COc1ccc2c(c1OC)C(=O)O[C@H]2[C@@H]1c2cc3c(cc2CCN1C)OCO3	C21H21NO6	0
C13800	CCCCC/C=C\C/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-]	C18H31NO4	0
C13802	CC/C=C\C[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	C20H30O5	0
C13803	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	C21H32O3	0
C13804	C[C@]12CCC3C(CC[C@H]4C[C@H](O)[C@@H](N5CCOCC5)C[C@]34C)C1CCC2C(=O)CCl	C25H40ClNO3	0
C13805	CCCCOC(=O)c1cc2c(cn1)[nH]c1ccccc12	C16H16N2O2	0
C13806	CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCNCCCCNCCCN	C23H41N5O3	0
C13807	CCCCC[C@H](O)/C=C/[C@@H](C=O)[C@@H](C/C=C\CCCC(=O)O)C(C)=O	C20H32O5	0
C13808	CCCCC[C@H](O)/C=C/[C@@H](C(C)=O)[C@H](C=O)C/C=C\CCCC(=O)O	C20H32O5	0
C13809	CCCCC[C@H](O)/C=C/[C@@H]1[C@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O	C20H34O5	0
C13810	CCCCC/C=C\C[C@]1(OC(C)=O)C=CC(=O)/C1=C/C=C\[C@@H](CCC(=O)OC)OC(C)=O	C25H34O7	0
C13811	C1CNCCN1.O=C(O)CCCCC(=O)O	C10H20N2O4	0
C13812	CCCCC/C=C\C[C@]1(OC(C)=O)C=CC(=O)/C1=C/C=C/[C@@H](CCC(=O)OC)OC(C)=O	C25H34O7	0
C13813	CCCCC/C=C\C[C@]1(OC(C)=O)C=CC(=O)/C1=C\C=C\[C@@H](CCC(=O)OC)OC(C)=O	C25H34O7	0
C13814	CCCCC/C=C\C[C@]1(OC(C)=O)C=CC(=O)/C1=C\C=C/[C@@H](CCC(=O)OC)OC(C)=O	C25H34O7	0
C13815	CCCCC[N+](CCCCC)(CCCCC)CCCCC	C20H44N	1
C13816	CC/C=C\C[C@H]1C(=O)C=C[C@H]1CCCCCCCC(=O)O	C18H28O3	0
C13817	Nc1nc2c(nc(Br)n2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1	C10H11BrN5O7P	0
C13818	CC/C=C\C/C=C\C/C=C\CC1C(O)CC(O)C1/C=C/C(O)CCC(=O)O	C22H34O5	0
C13819	CC/C=C\C/C=C\CC1C(O)CC(O)C1/C=C/C(O)C/C=C\CCC(=O)O	C22H34O5	0
C13820	CCS(=O)(=O)N(C)[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O	C15H20N2O4S	0
C13821	CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC	C32H64O2	0
C13822	CCCCCCCCCCCCCCCCCCC[C@@H](OC(=O)CCCCCCCCC)[C@H](C)OC(=O)CCCCCCCCC	C42H82O4	0
C13823	O=C1CCCCCCCCCCO1	C11H20O2	0
C13824	CN1C(=O)[C@@H](Cc2c[nH]c3ccccc23)N=C(c2ccccc2F)c2ccccc21	C25H20FN3O	0
C13825	CCCCCC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	C16H24N5O8P	0
C13826	CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N	C16H18FN3O2	0
C13827	ClC(Cl)Cl	CHCl3	0
C13828	CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)NCCO	C22H39NO2	0
C13829	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)NCCO	C24H41NO2	0
C13830	COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21	C16H10ClF4NO2	0
C13831	CCCCCCCCCCCC(N)=O	C12H25NO	0
C13832	CCCCCCC/C=C\C/C=C\C/C=C\CCC#N	C18H29N	0
C13833	O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O	C15H8F6N2O2	0
C13834	CCCCCCCCCCCCC	C13H28	0
C13835	O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(Cl)ccc1O	C14H10ClF3N2O2	0
C13836	CCOC(=O)c1c(O)n(C(=O)Nc2ccc(C)cc2)c2cc(C(F)(F)F)ccc12	C20H17F3N2O4	0
C13837	C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)CC(=O)[C@]7(C)CC[C@]56C)[C@@]4(C)CO)O[C@H](C(=O)O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	C48H76O18	0
C13838	CCCCCC[C@H]1C[C@H]1CCCCCCCCCC(=O)O	C19H36O2	0
C13840	CCn1c(=O)[nH]c2ccccc21	C9H10N2O	0
C13841	Nc1nc2cc(Cl)ccc2o1	C7H5ClN2O	0
C13842	CCCCCCCCCCCCCCCCCC/C=C\CCCCCCCCCCCCC/C=C/CCCCCCCCCCCCCCCCCC(O)C(CCCCCCCCCCCCCCCCCCCCCC)C(=O)O	C77H150O3	0
C13843	CC[C@@H]1O[C@@H]1C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	C20H30O3	0
C13844	CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc21	C9H8Cl2N2O	0
C13845	C=C(COC(=O)CCCCCCC/C=C\CCCCCCCC)C(C#N)OC(=O)CCCCCCC/C=C\CCCCCCCC	C41H71NO4	0
C13846	CCCCCCCCCCCCCCCCCC(N)=O	C18H37NO	0
C13847	CCCCC/N=c1/ccn(Cc2ccccc2)c2ccccc12	C21H24N2	0
C13848	COc1ccc(CCCN2CCC(COC(c3ccccc3)c3ccccc3)CC2)cc1	C29H35NO2	0
C13849	C=C1C[C@@]2(O)[C@@H]3CC[C@@]4(C)[C@@H]5C=CC(=O)OC[C@]5(C(C)OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]4[C@@]3(C)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]2(C)[C@]2(C(=O)OC)O[C@H]12	C40H52O16	0
C13851	COc1ccc(CCN(C)CCCN(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(OC)c(OC)c2)cc1OC.Cl	C29H36ClN3O7	0
C13852	CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1	C15H16Cl3N5	0
C13853	CN1C(=O)[C@H](NC(=O)/C=C/c2ccc(Cl)cc2Cl)N=C(c2ccccc2)c2ccccc21	C25H19Cl2N3O2	0
C13854	CCCCCCCCCCCC(=O)OC[C@@H](O)CO	C15H30O4	0
C13856	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO	C23H38O4	0
C13857	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(O)CO	C23H38O4	0
C13858	CCCCCCCCCCCCCCCCCCOCC(O)CO	C21H44O3	0
C13859	CCCCCCCCCCCCCCCCOCC(O)CO	C19H40O3	0
C13860	CCCCCCCC/C=C\CCCCCCCCOCC(O)CO	C21H42O3	0
C13861	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCC	C37H70O5	0
C13862	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COCCCCCCCCCCCCCCCC	C37H72O4	0
C13863	CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C	C43H88O3	0
C13864	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)CO/C=C\CCCCCCCCCCCC	C35H66O4	0
C13867	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCC=C=CCOC(=O)/C=C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	C57H88O8	0
C13869	CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC	C49H94O6	0
C13870	CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC	C15H26O6	0
C13871	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC(CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	C45H74O10	0
C13872	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CCOCC(CO)OCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCOCC(CO)OCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CC[C@H](C)CCC1	C86H172O6	0
C13874	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CCOCC(CO)OCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCOCC(CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)OCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CC[C@H](C)CCC1	C98H192O16	0
C13875	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C	C42H83NO8P	1
C13876	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)CC[N+](C)(C)C	C42H83NO7P	1
C13877	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN	C39H76NO8P	0
C13878	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)CCN	C39H76NO7P	0
C13880	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O	C40H76NO10P	0
C13881	[Ba+2]	Ba	2
C13883	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO	C40H77O10P	0
C13884	[Sr+2]	Sr	2
C13885	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)O	C40H78O13P2	0
C13888	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	C43H81O13P	0
C13889	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O	C37H71O8P	0
C13890	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OP(=O)(O)O	C37H72O11P2	0
C13891	CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCC	C36H65N3O15P2	0
C13892	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	C46H83N3O15P2	0
C13894	CCCCCCCC/C=C\CCCCCCCC(=O)OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C	C42H85NO7P	1
C13895	CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO/C=C\CCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C	C40H79NO7P	1
C13896	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CCOCC(CO)OCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCOCC(COP(=O)(O)OCCN)OCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CC[C@H](C)CCC1	C88H178NO9P	0
C13897	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CCOCC(COP(=O)(O)OCCN)OCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCOCC(C(O)C(O)(CO)C(O)C(O)C(O)CO)OCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CC[C@H](C)CCC1	C94H190NO15P	0
C13898	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC(O)/C=C/C(=O)O	C32H60NO11P	0
C13900	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC(=O)/C=C/C(=O)O	C32H58NO11P	0
C13901	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC(O)/C=C/C=O	C32H60NO10P	0
