external_id	smiles	formula	charge
CPD-14815	CCC1C[NH+]2CCc3cc(OC)c(OC)cc3[C@@H]2CC1CC=O	C19H28NO3	1
CPD-14816	CC[C@H]1C[NH+]2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1[NH2+]CCc2cc(O)c(OC)cc21	C28H40N2O4	2
CPD-14817	CC[C@H]1C[NH+]2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1[NH2+]CCc2cc(OC)c(OC)cc21	C29H42N2O4	2
CPD-14818	CC[C@H]1C[NH+]2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1[NH2+]CCc2cc(O)c(O)cc21	C27H38N2O4	2
CPD-14819	CC(O)CCCCCC/C=C/CCCCCCCC(=O)[O-]	C18H33O3	-1
CPD-14820	O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	C27H30O17	0
CPD-14821	O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	C33H40O22	0
CPD-14822	O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	C39H50O27	0
CPD-14824	O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc([O-])c12	C27H29O15	-1
CPD-14825	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12	C27H30O16	0
CPD-14826	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCCCCCCCO	C43H74N7O18P3S	-4
CPD-14827	O=C(CCCCCCCCCCCCCCCCCCCCCO)O[C@H](CO)COP(=O)([O-])[O-]	C25H49O8P	-2
CPD-14828	O=C([O-])CCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])[O-]	C19H34O9P	-3
CPD-14829	COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1[C@H]2OC(C)=O)OCO4	C23H26NO7	1
CPD-14830	COc1ccc2c(c1OC)C(O)[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1[C@H]2OC(C)=O)OCO4	C23H26NO8	1
CPD-14831	COc1ccc([C@H](OC(C)=O)[C@H]2c3c(cc4c(c3O)OCO4)CCN2C)c(C=O)c1OC	C23H25NO8	0
CPD-14832	COc1ccc([C@H](OC(C)=O)[C@H]2c3c(cc4c(c3OC)OCO4)CCN2C)c(C=O)c1OC	C24H27NO8	0
CPD-14833	COc1ccc2c(c1OC)C(O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C	C22H25NO7	0
CPD-14834	COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C	C22H23NO7	0
CPD-14835	COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O	C39H50O21	0
CPD-14836	COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O	C45H60O26	0
CPD-14837	Oc1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2	C20H18O7	0
CPD-14838	OC[C@H]1O[C@@H](Oc2cc3c(cc2[C@H]2OC[C@H]4[C@@H]2CO[C@@H]4c2ccc4c(c2)OCO4)OCO3)[C@H](O)[C@@H](O)[C@@H]1O	C26H28O12	0
CPD-14839	OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(cc3[C@H]3OC[C@H]5[C@@H]3CO[C@@H]5c3ccc5c(c3)OCO5)OCO4)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	C32H38O17	0
CPD-1484	[Al+3]	Al	3
CPD-14840	OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(cc3[C@H]3OC[C@H]5[C@@H]3CO[C@@H]5c3ccc5c(c3)OCO5)OCO4)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	C38H48O22	0
CPD-14841	OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC[C@H]3O[C@@H](Oc4cc5c(cc4[C@H]4OC[C@H]6[C@@H]4CO[C@@H]6c4ccc6c(c4)OCO6)OCO5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	C38H48O22	0
CPD-14842	O=[N+]([O-])c1ccc(S(=O)(=O)Cl)c([N+](=O)[O-])c1	C6H3ClN2O6S	0
CPD-14843	O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	C21H20O13	0
CPD-14844	O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	C27H30O18	0
CPD-14845	CC1=C(CCC(=O)[O-])C2=N[C@@]1(C)CC1=C(CCC(=O)[O-])[C@](C)(CC(=O)[O-])C(=[NH+]1)/C=C1\N[C@@](C)([C@@H]3N=C(C2C)[C@](C)(CCC(=O)[O-])[C@H]3CC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]1CCC(=O)[O-]	C44H52N4O14	-6
CPD-14846	COc1ccc2c(c1OC)CN(C)C(O)Cc1cc3c(cc1C(=O)C2)OCO3	C21H23NO6	0
CPD-14847	O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	C27H30O16	0
CPD-14848	O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12	C27H30O15	0
CPD-14849	O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	C27H30O17	0
CPD-14850	O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	C33H40O22	0
CPD-14851	CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(/C=C/C1=C(C)C[C@@H](O)CC1(C)C)CO	C40H56O3	0
CPD-14852	COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1	C19H18O7	0
CPD-14853	COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3O)oc2c1	C18H16O8	0
CPD-14854	COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3O)oc2c1	C19H18O8	0
CPD-14856	COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1O	C19H18O8	0
CPD-14857	COc1ccc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2OC)cc1O	C18H16O8	0
CPD-14858	COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)oc2c1	C24H26O13	0
CPD-14859	COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)oc2c1	C25H28O13	0
CPD-1486	[Ag+2]	Ag	2
CPD-14860	COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1OC	C20H20O8	0
CPD-14861	COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)c(O)c1O	C19H18O9	0
CPD-14862	COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)c(O)c1OC	C20H20O9	0
CPD-14863	COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)c(O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C25H28O14	0
CPD-14864	COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)c(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C26H30O14	0
CPD-14866	O=c1c([O-])c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12	C15H9O8	-1
CPD-14867	O=c1c([O-])c(-c2ccc(O)cc2)oc2c(O)c(O)cc(O)c12	C15H9O7	-1
CPD-14868	CC/C=C\C/C=C\C/C=C\CC/C=C\CCCC(=O)[O-]	C18H27O2	-1
CPD-14869	CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)[O-]	C18H29O2	-1
CPD-14872	[NH3+]C(CC(O)C(O)C(=O)COP(=O)([O-])[O-])C(=O)[O-]	C7H12NO9P	-2
CPD-14873	Nc1cc(C(=O)[O-])ccc1O	C7H6NO3	-1
CPD-14874	CC(=O)N[C@@H](CSc1c2nc3cc(C=O)ccc3oc-2cc(=O)c1N)C(=O)[O-]	C18H14N3O6S	-1
CPD-14875	CC(=O)N[C@@H](CSc1c2nc3cc(C(=O)[O-])ccc3oc-2cc(=O)c1N)C(=O)[O-]	C18H13N3O7S	-2
CPD-14876	CC(=O)Nc1cc(C=O)ccc1[O-]	C9H8NO3	-1
CPD-14877	CC(=O)Nc1cc(C(=O)[O-])ccc1O	C9H8NO4	-1
CPD-14879	Nc1cc2nc3cc(C=O)ccc3oc-2cc1=O	C13H8N2O3	0
CPD-14880	Nc1c2ncn3c2nc[n+]1[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]3[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	C15H20N5O13P2	-1
CPD-14883	CC1=C[C@H](O)CC(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C(=O)[C@@H](O)CC1(C)C	C40H54O3	0
CPD-14884	Nc1cc(S(=O)(=O)[O-])ccc1O	C6H6NO4S	-1
CPD-14885	Nc1cccc(C(=O)[O-])c1	C7H6NO2	-1
CPD-14886	COc1ccc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2OC)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C24H26O13	0
CPD-14887	COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C25H28O13	0
CPD-14888	COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)c(OC)c1O	C20H20O9	0
CPD-14889	C=C(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3	C30H50O	0
CPD-14891	C=C(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	C28H46O	0
CPD-14892	C=C(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C28H46O	0
CPD-14893	CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C28H48O	0
CPD-14894	CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C28H46O	0
CPD-14899	CC[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	C29H46O	0
CPD-149	O=C([O-])/C=C(\CCC(=O)[O-])C(=O)[O-]	C7H5O6	-3
CPD-1490	[Sn+2]	Sn	2
CPD-14900	CC[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	C29H48O	0
CPD-14901	CC[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	C29H50O	0
CPD-14902	C=C(C)[C@@H](CC)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C29H48O	0
CPD-14903	C=C(C)[C@@H](CC)CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	C29H48O	0
CPD-14905	C=C(C)[C@@H](CC)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3	C31H52O	0
CPD-14906	CCCCCCCCCC(O)CCCCCCCC(=O)[O-]	C18H35O3	-1
CPD-14907	COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c([O-])c(=O)c2c1O	C16H11O8	-1
CPD-14908	O=c1c([O-])c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c12	C21H19O13	-1
CPD-14909	COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccc(O)c(O)c3)c([O-])c(=O)c2c1O	C22H21O13	-1
CPD-14910	COc1cc2oc(-c3ccc(O)c(O)c3)c([O-])c(=O)c2c(O)c1OC	C17H13O8	-1
CPD-14911	COc1cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(=O)c2c(O)c1OC	C23H24O13	0
CPD-14912	COc1cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](C)[C@H](O)[C@@H](O)[C@H]3O)c(=O)c2c(O)c1OC	C23H24O12	0
CPD-14915	CCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C27H42N7O18P3S	-4
CPD-14916	CCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C29H46N7O18P3S	-4
CPD-14918	CCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C33H54N7O18P3S	-4
CPD-14919	CCCCCCCCCCCC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C37H60N7O17P3S	-4
CPD-1492	[Be+2]	Be	2
CPD-14920	CCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C37H62N7O18P3S	-4
CPD-14922	CCCCCCCCCCCCCC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C39H64N7O17P3S	-4
CPD-14923	CCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C35H58N7O18P3S	-4
CPD-14925	CCCCCC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C31H48N7O17P3S	-4
CPD-14926	C/C(=C\C=O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C	C20H38O	0
CPD-14927	C/C(=C\C(=O)[O-])CCC[C@H](C)CCC[C@H](C)CCCC(C)C	C20H37O2	-1
CPD-14928	C/C(=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])CCC[C@H](C)CCC[C@H](C)CCCC(C)C	C41H68N7O17P3S	-4
CPD-14930	COc1c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c2c1=O	C16H12O8	0
CPD-14931	*C(=O)CC[C@H](NC(=O)c1ccc(N(C=O)C[C@H]2CNC3=NC(N)=NC(=O)[C@]3(O)N2)cc1)C(=O)[O-]	C20H21N7O7R	-1
CPD-14932	Nc1nc2c(c(=O)[nH]1)N=C(CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2	C20H19N7O7	-2
CPD-14933	COc1cc(O)c2c(=O)c(O)c(-c3cc(O)c(O)c(O)c3)oc2c1	C16H12O8	0
CPD-14934	COc1cc(O)c2c(=O)c(O)c(-c3cc(O)c(OC)c(O)c3)oc2c1	C17H14O8	0
CPD-14935	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2[O-])cc(O)c1OC	C17H13O8	-1
CPD-14936	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1OC	C18H16O8	0
CPD-14937	COc1cc(O)c2c(=O)c(O)c(-c3cc(OC)c(OC)c(OC)c3)oc2c1	C19H18O8	0
CPD-14938	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc(OC)c1O	C18H16O8	0
CPD-14939	COc1cc(-c2oc3cc([O-])cc(O)c3c(=O)c2OC)cc(O)c1O	C17H13O8	-1
CPD-14940	COc1cc(O)c2c(=O)c(O)c(-c3cc(OC)c(O)c(OC)c3)oc2c1	C18H16O8	0
CPD-14941	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc(OC)c1OC	C19H18O8	0
CPD-14942	COc1cc(O)c2c(=O)c(OC)c(-c3cc(O)c(O)c(O)c3)oc2c1	C17H14O8	0
CPD-14943	COc1cc(O)c2c(=O)c(OC)c(-c3cc(O)c(O)c(OC)c3)oc2c1	C18H16O8	0
CPD-14944	COc1cc(O)c2c(=O)c(OC)c(-c3cc(OC)c(O)c(OC)c3)oc2c1	C19H18O8	0
CPD-14945	COc1cc(O)c2c(=O)c(OC)c(-c3cc(OC)c(OC)c(OC)c3)oc2c1	C20H20O8	0
CPD-14946	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)ccc1O	C17H14O7	0
CPD-14947	COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1	C17H14O7	0
CPD-14948	COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC)c(O)c3)oc2c1	C17H14O7	0
CPD-14949	COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1OC	C17H14O7	0
CPD-14950	COc1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O	C16H12O6	0
CPD-14951	COc1ccc(-c2oc3cc(OC)cc(O)c3c(=O)c2O)cc1	C17H14O6	0
CPD-14952	COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1	C17H14O6	0
CPD-14959	O=[Se]=O	O2Se	0
CPD-14960	COc1ccc(-c2oc3cc([O-])cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	C34H41O20	-1
CPD-14961	COc1ccc(-c2oc3cc([O-])cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	C22H21O11	-1
CPD-14962	COc1ccc(-c2oc3cc([O-])cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1	C28H31O15	-1
CPD-14963	C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)O)[C@@H](CCC(=O)[O-])[C@@H]3C	C34H33N4O5	-1
CPD-14964	O=CC(=O)[C@@H](O)[C@@H](O)CO	C5H8O5	0
CPD-14965	O=C/C=C/C=C(\O)C(=O)[O-]	C6H5O4	-1
CPD-14966	O=C/C(=C/C=C(\O)C(=O)[O-])C(=O)[O-]	C7H4O6	-2
CPD-14967	N/C(=C\C=C(\C=O)C(=O)[O-])C(=O)[O-]	C7H5NO5	-2
CPD-14968	CC(/C=C/O)=C\C=C\C=O	C8H10O2	0
CPD-14969	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O	C22H22O12	0
CPD-14970	COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)c(O)c3)oc2c1	C22H22O12	0
CPD-14971	COc1ccc(-c2oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O)cc1	C22H22O11	0
CPD-14972	COc1cc(-c2oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O)ccc1O	C22H22O12	0
CPD-14973	O=C1c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2O[C@H](c2ccccc2)[C@H]1O	C21H22O10	0
CPD-14974	C=CC(C)(C)c1c([O-])cc(O)c2c(=O)c([O-])c(-c3ccc(OC)cc3)oc12	C21H18O6	-2
CPD-14976	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	C30H26O13	0
CPD-14977	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	C31H28O14	0
CPD-14978	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	C30H26O14	0
CPD-14979	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	C31H28O15	0
CPD-14980	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)ccc1O	C31H28O14	0
CPD-14981	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(OC)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	C32H30O15	0
CPD-14982	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](OC(=O)/C=C/c2ccc(O)cc2)[C@@H]1O	C39H32O15	0
CPD-14983	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H]2O)ccc1O	C40H34O16	0
CPD-14984	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](OC(=O)/C=C/c2ccc(O)cc2)[C@@H]1O	C39H32O16	0
CPD-14985	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(OC)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H]2O)ccc1O	C41H36O17	0
CPD-14986	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H]2O)ccc1O	C40H34O17	0
