ID	DATABASE	MNX
DALADEHYDROG-RXN	MetaCyc	MNXR115813
DARABALDOL-RXN	MetaCyc	MNXR115814
DARABKIN-RXN	MetaCyc	MNXR115815
DATPDGTP--DNA-PURINE-TRANSFERASE-RXN	MetaCyc	MNXR115816
DCARNCOALIG-RXN	MetaCyc	MNXR115817
DCDPC-RXN	MetaCyc	MNXR115818
DCEREDCHLOR-RXN	MetaCyc	MNXR115819
DECYLHOMOCITRATE-SYNTHASE-RXN	MetaCyc	MNXR115820
DEHYDROGLUCONATE-DEHYDROGENASE-RXN	MetaCyc	MNXR115821
DEOXYHYPUSINE-MONOOXYGENASE-RXN	MetaCyc	MNXR115823
DEOXYNUCLEOSIDE-PHOSPHATE-KINASE-RXN	MetaCyc	MNXR115824
DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN	MetaCyc	MNXR115825
DEPHOSICITDEHASE-RXN	MetaCyc	MNXR115826
DEPHOSPHO-REDUCTASE-KINASE-KINASE-RXN	MetaCyc	MNXR115827
DEXTRIN-DEXTRANASE-RXN	MetaCyc	MNXR115828
DIACYLGLYKIN-RXN	MetaCyc	MNXR115829
rxn10567	SEED	MNXR101200
R09397	KEGG	MNXR101200
RXN-8077	MetaCyc	MNXR101200
DIAMACTRANS-RXN	MetaCyc	MNXR115830
DIAMTRANSAM-RXN	MetaCyc	MNXR115831
DIENOYLCOAREDUCT-RXN	MetaCyc	MNXR115833
DIFFERIC-TRANSFERRIN-REDUCTASE-RXN	MetaCyc	MNXR115834
rxn12942	SEED	MNXR137227
RXN-9164	MetaCyc	MNXR140879
R09858	KEGG	MNXR113259
rxn12941	SEED	MNXR137226
R09857	KEGG	MNXR113258
rxn12944	SEED	MNXR137229
R11579	KEGG	MNXR139888
R09856	KEGG	MNXR113257
rxn12943	SEED	MNXR137228
--LIMONENE-7-MONOOXYGENASE-RXN	MetaCyc	MNXR139889
R09855	KEGG	MNXR113256
rxn12938	SEED	MNXR137223
R11526	KEGG	MNXR139886
rxn05692	SEED	MNXR101271
rxn08858	SEED	MNXR101271
TRANS-RXN0-236	MetaCyc	MNXR101271
R09854	KEGG	MNXR113255
rxn12937	SEED	MNXR137222
R11535	KEGG	MNXR139887
rxn08859	SEED	MNXR101272
R09853	KEGG	MNXR113254
rxn12940	SEED	MNXR137225
R11521	KEGG	MNXR139884
RXN-17978	MetaCyc	MNXR139884
rxn08792	SEED	MNXR101273
rxn12939	SEED	MNXR137224
R11522	KEGG	MNXR139885
R11517	KEGG	MNXR139882
RXN-8976	MetaCyc	MNXR140871
rxn08793	SEED	MNXR101275
R09850	KEGG	MNXR113251
RXN-11626	MetaCyc	MNXR113251
R11518	KEGG	MNXR139883
RXN-9024	MetaCyc	MNXR140872
R09849	KEGG	MNXR113250
RXN-11625	MetaCyc	MNXR113250
rxn12936	SEED	MNXR137221
R11494	KEGG	MNXR139880
RXN-9025	MetaCyc	MNXR140873
rxn08794	SEED	MNXR101277
rxn13334	SEED	MNXR101277
rxn05602	SEED	MNXR101277
TRANS-RXN-104	MetaCyc	MNXR101277
R11498	KEGG	MNXR139881
RXN-9068	MetaCyc	MNXR140874
rxn10818	SEED	MNXR101278
RXN-9135	MetaCyc	MNXR140875
RXN-9137	MetaCyc	MNXR140876
RXN-9146	MetaCyc	MNXR140877
RXN-9162	MetaCyc	MNXR140878
RXN-9165	MetaCyc	MNXR140880
RXN-9166	MetaCyc	MNXR140881
rxn12934	SEED	MNXR137219
rxn11531	SEED	MNXR113249
R08145	KEGG	MNXR113249
R09848	KEGG	MNXR113249
rxn12957	SEED	MNXR137238
rxn13165	SEED	MNXR137238
RXN-8909	MetaCyc	MNXR140868
R09847	KEGG	MNXR113248
RXN-8910	MetaCyc	MNXR140869
R09846	KEGG	MNXR113247
1.1.99.25-RXN	MetaCyc	MNXR139899
R09845	KEGG	MNXR113246
rxn12958	SEED	MNXR137239
rxn13164	SEED	MNXR137239
R09844	KEGG	MNXR113245
1.1.4.1-RXN	MetaCyc	MNXR139897
R09843	KEGG	MNXR113244
RXN-10003	MetaCyc	MNXR113244
rxn14430	SEED	MNXR137233
rxn12951	SEED	MNXR137233
1.1.4.2-RXN	MetaCyc	MNXR139898
R09842	KEGG	MNXR113243
RXN-10000	MetaCyc	MNXR113243
1.1.1.288-RXN	MetaCyc	MNXR139895
rxn00310	SEED	MNXR101262
R00447	KEGG	MNXR101262
L-LYSINE-OXIDASE-RXN	MetaCyc	MNXR101262
R09841	KEGG	MNXR113242
RXN-10002	MetaCyc	MNXR113242
1.1.1.53-RXN	MetaCyc	MNXR139896
rxn00320	SEED	MNXR101263
R00460	KEGG	MNXR101263
LYSINE-RACEMASE-RXN	MetaCyc	MNXR101263
R09839	KEGG	MNXR113241
RXN0-6512	MetaCyc	MNXR113241
rxn12945	SEED	MNXR137230
1.1.1.253-RXN	MetaCyc	MNXR139893
RXN-8813	MetaCyc	MNXR140860
rxn06442	SEED	MNXR101264
rxn08857	SEED	MNXR101264
R03658	KEGG	MNXR101264
R09838	KEGG	MNXR113240
RXN0-2042	MetaCyc	MNXR113240
1.1.1.265-RXN	MetaCyc	MNXR139894
RXN-8838	MetaCyc	MNXR140861
rxn08853	SEED	MNXR101265
rxn05151	SEED	MNXR101265
ABC-3-RXN	MetaCyc	MNXR101265
rxn12948	SEED	MNXR137232
rxn01938	SEED	MNXR139891
1.1.1.190-RXN	MetaCyc	MNXR139891
RXN-8840	MetaCyc	MNXR140862
rxn08854	SEED	MNXR101266
rxn09674	SEED	MNXR101266
rxn09740	SEED	MNXR101266
TRANS-RXN-58	MetaCyc	MNXR101266
rxn12946	SEED	MNXR137231
rxn01939	SEED	MNXR139892
RXN-10717	MetaCyc	MNXR139892
1.1.1.191-RXN	MetaCyc	MNXR139892
RXN-8841	MetaCyc	MNXR140863
rxn13343	SEED	MNXR101267
rxn08855	SEED	MNXR101267
rxn05305	SEED	MNXR101267
RXN-8842	MetaCyc	MNXR140864
1.1.1.149-RXN	MetaCyc	MNXR139890
RXN-8850	MetaCyc	MNXR140865
rxn10834	SEED	MNXR101269
rxn08856	SEED	MNXR101269
TRANS-RXN0-569	MetaCyc	MNXR101269
RXN-8853	MetaCyc	MNXR140866
RXN-8854	MetaCyc	MNXR140867
RXN-8938	MetaCyc	MNXR140870
R09837	KEGG	MNXR113239
RXN0-6510	MetaCyc	MNXR113239
R09836	KEGG	MNXR113238
RXNMETA-12671	MetaCyc	MNXR113238
rxn12968	SEED	MNXR137249
R09835	KEGG	MNXR113237
RXN-12775	MetaCyc	MNXR113237
rxn12967	SEED	MNXR137248
R09834	KEGG	MNXR113236
RXN-10001	MetaCyc	MNXR113236
R09833	KEGG	MNXR113235
RXN0-6957	MetaCyc	MNXR113235
R09832	KEGG	MNXR113234
RXN-11396	MetaCyc	MNXR113234
rxn12964	SEED	MNXR137245
R09831	KEGG	MNXR113233
rxn12963	SEED	MNXR137244
rxn00484	SEED	MNXR101250
R00685	KEGG	MNXR101250
AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN	MetaCyc	MNXR101250
R09830	KEGG	MNXR113232
rxn12966	SEED	MNXR137247
rxn10609	SEED	MNXR101251
R06531	KEGG	MNXR101251
RXN-8626	MetaCyc	MNXR101251
R09829	KEGG	MNXR113231
RXN-12814	MetaCyc	MNXR113231
rxn12965	SEED	MNXR137246
rxn04144	SEED	MNXR101252
R06194	KEGG	MNXR101252
R09828	KEGG	MNXR113230
RXN-9459	MetaCyc	MNXR113230
rxn12960	SEED	MNXR137241
RXN-9400	MetaCyc	MNXR140893
rxn12959	SEED	MNXR137240
rxn13163	SEED	MNXR137240
RXN-9407	MetaCyc	MNXR140894
rxn00321	SEED	MNXR101254
R00461	KEGG	MNXR101254
LYSINE-23-AMINOMUTASE-RXN	MetaCyc	MNXR101254
rxn12962	SEED	MNXR137243
RXN-9408	MetaCyc	MNXR140895
rxn12961	SEED	MNXR137242
RXN-9409	MetaCyc	MNXR140896
rxn00322	SEED	MNXR101256
R00462	KEGG	MNXR101256
LYSDECARBOX-RXN	MetaCyc	MNXR101256
RXN-9413	MetaCyc	MNXR140897
RXN-9439	MetaCyc	MNXR140898
rxn00312	SEED	MNXR101258
R00449	KEGG	MNXR101258
LYSINE-2-MONOOXYGENASE-RXN	MetaCyc	MNXR101258
RXN-9465	MetaCyc	MNXR140899
R09826	KEGG	MNXR113229
RXN-12576	MetaCyc	MNXR113229
R09825	KEGG	MNXR113228
RXN-9999	MetaCyc	MNXR113228
R09824	KEGG	MNXR113227
RXN-12811	MetaCyc	MNXR113227
R09823	KEGG	MNXR113226
RXN-12800	MetaCyc	MNXR113226
rxn12982	SEED	MNXR137259
R09822	KEGG	MNXR113225
RXN-12801	MetaCyc	MNXR113225
R09821	KEGG	MNXR113224
RXN-12773	MetaCyc	MNXR113224
R09820	KEGG	MNXR113223
RXNMETA-12672	MetaCyc	MNXR113223
rxn12978	SEED	MNXR137256
R09819	KEGG	MNXR113222
RXN-12717	MetaCyc	MNXR113222
R09818	KEGG	MNXR113221
rxn12980	SEED	MNXR137258
R09817	KEGG	MNXR113220
RXN-12680	MetaCyc	MNXR113220
rxn12979	SEED	MNXR137257
rxn12971	SEED	MNXR137252
RXN-9168	MetaCyc	MNXR140882
rxn04137	SEED	MNXR101242
R06126	KEGG	MNXR101242
RXN0-2201	MetaCyc	MNXR101242
rxn12970	SEED	MNXR137251
RXN-9169	MetaCyc	MNXR140883
rxn12973	SEED	MNXR137254
RXN-9195	MetaCyc	MNXR140884
rxn12972	SEED	MNXR137253
RXN-9202	MetaCyc	MNXR140885
RXN-9206	MetaCyc	MNXR140886
RXN-9207	MetaCyc	MNXR140887
rxn12969	SEED	MNXR137250
RXN-9210	MetaCyc	MNXR140888
rxn02194	SEED	MNXR101248
R03059	KEGG	MNXR101248
LEUKOTRIENE-C4-SYNTHASE-RXN	MetaCyc	MNXR101248
rxn13044	SEED	MNXR140889
RXN-9238	MetaCyc	MNXR140889
RXN-9278	MetaCyc	MNXR140890
RXN-9385	MetaCyc	MNXR140891
RXN-9395	MetaCyc	MNXR140892
R09816	KEGG	MNXR113219
RXN-12682	MetaCyc	MNXR113219
R09815	KEGG	MNXR113218
RXN-12681	MetaCyc	MNXR113218
R09814	KEGG	MNXR113217
RXN-13400	MetaCyc	MNXR113217
FMN-OX-RXN	MetaCyc	MNXR115879
R11119	KEGG	MNXR139846
RXN-8435	MetaCyc	MNXR140835
R11120	KEGG	MNXR139847
RXN-8438	MetaCyc	MNXR140836
R11096	KEGG	MNXR139844
RXN-8450	MetaCyc	MNXR140837
R11097	KEGG	MNXR139845
RXN-8352	MetaCyc	MNXR139845
RXN-8488	MetaCyc	MNXR140838
R11086	KEGG	MNXR139842
RXN-15422	MetaCyc	MNXR139842
RXN-8492	MetaCyc	MNXR140839
R09901	KEGG	MNXR113299
RXN-12837	MetaCyc	MNXR113299
R11087	KEGG	MNXR139843
RXN-15425	MetaCyc	MNXR139843
R09900	KEGG	MNXR113298
RXN-12836	MetaCyc	MNXR113298
R11067	KEGG	MNXR139840
R09899	KEGG	MNXR113297
RXN-12834	MetaCyc	MNXR113297
R11068	KEGG	MNXR139841
R09898	KEGG	MNXR113296
RXN-12833	MetaCyc	MNXR113296
R09897	KEGG	MNXR113295
RXN-12832	MetaCyc	MNXR113295
R09896	KEGG	MNXR113294
RXN-12831	MetaCyc	MNXR113294
R09895	KEGG	MNXR113293
RXN-8426	MetaCyc	MNXR113293
RXN-8264	MetaCyc	MNXR140830
R09894	KEGG	MNXR113292
RXN-10599	MetaCyc	MNXR113292
RXN-8339	MetaCyc	MNXR140831
R09893	KEGG	MNXR113291
RXN-12822	MetaCyc	MNXR113291
RXN-8353	MetaCyc	MNXR140832
R09892	KEGG	MNXR113290
RXN-8588	MetaCyc	MNXR113290
RXN-8415	MetaCyc	MNXR140833
RXN-8433	MetaCyc	MNXR140834
FMN-RED-RXN	MetaCyc	MNXR115880
FMNREDUCT-RXN	MetaCyc	MNXR115881
rxn02254	SEED	MNXR115884
FORMATE-DEHYDROGENASE-CYTOCHROME-RXN	MetaCyc	MNXR115884
FORMATEDEHYDROG-RXN	MetaCyc	MNXR115885
R11066	KEGG	MNXR139839
R11050	KEGG	MNXR139837
RXN-16528	MetaCyc	MNXR139837
R11062	KEGG	MNXR139838
R11234	KEGG	MNXR139857
RXN-9144	MetaCyc	MNXR139857
RXN-8206	MetaCyc	MNXR140824
R11235	KEGG	MNXR139858
RXN-8208	MetaCyc	MNXR140825
R11191	KEGG	MNXR139855
RXN-16271	MetaCyc	MNXR139855
RXN-8244	MetaCyc	MNXR140826
R11228	KEGG	MNXR139856
RXN-17253	MetaCyc	MNXR139856
RXN-8246	MetaCyc	MNXR140827
R09891	KEGG	MNXR113289
RXN-12829	MetaCyc	MNXR113289
R11175	KEGG	MNXR139853
RXN-8252	MetaCyc	MNXR140828
R09890	KEGG	MNXR113288
RXN-12824	MetaCyc	MNXR113288
R11177	KEGG	MNXR139854
RXN-8259	MetaCyc	MNXR140829
R09889	KEGG	MNXR113287
RXN-12774	MetaCyc	MNXR113287
R11142	KEGG	MNXR139851
R09888	KEGG	MNXR113286
RXN-12823	MetaCyc	MNXR113286
R11168	KEGG	MNXR139852
R09887	KEGG	MNXR113285
RXN-8556	MetaCyc	MNXR113285
R09886	KEGG	MNXR113284
RXN-8609	MetaCyc	MNXR113284
R11131	KEGG	MNXR139850
R09885	KEGG	MNXR113283
RXN-12715	MetaCyc	MNXR113283
R09884	KEGG	MNXR113282
RXN-12718	MetaCyc	MNXR113281
RXN-8193	MetaCyc	MNXR140820
R09882	KEGG	MNXR113280
RXN-10774	MetaCyc	MNXR113280
RXN-8195	MetaCyc	MNXR140821
RXN-8196	MetaCyc	MNXR140822
RXN-8204	MetaCyc	MNXR140823
FORMYLTHFGLUSYNTH-RXN	MetaCyc	MNXR115890
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	MetaCyc	MNXR115892
FUCISOM-RXN	MetaCyc	MNXR115894
GALACTOLIPID-O-ACYLTRANSFERASE-RXN	MetaCyc	MNXR115895
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	MetaCyc	MNXR115897
GALACTOSIDE-3-FUCOSYLTRANSFERASE-RXN	MetaCyc	MNXR115898
GALACTOSYLCERAMIDASE-RXN	MetaCyc	MNXR115899
R11121	KEGG	MNXR139848
RXN-10924	MetaCyc	MNXR139848
R11129	KEGG	MNXR139849
rxn12918	SEED	MNXR137205
R11343	KEGG	MNXR139868
RXN-8781	MetaCyc	MNXR140857
R11344	KEGG	MNXR139869
RXN-8784	MetaCyc	MNXR140858
rxn12922	SEED	MNXR137207
R11330	KEGG	MNXR139866
RXN-8796	MetaCyc	MNXR140859
R09881	KEGG	MNXR113279
RXN-10967	MetaCyc	MNXR113279
rxn12921	SEED	MNXR137206
R11332	KEGG	MNXR139867
R09879	KEGG	MNXR113278
RXN-12819	MetaCyc	MNXR113278
rxn12912	SEED	MNXR137201
R11318	KEGG	MNXR139864
R09877	KEGG	MNXR113277
RXN-12816	MetaCyc	MNXR113277
rxn12907	SEED	MNXR137200
R11326	KEGG	MNXR139865
R09876	KEGG	MNXR113276
RXN-11455	MetaCyc	MNXR113276
rxn12914	SEED	MNXR137203
R11254	KEGG	MNXR139862
rxn02727	SEED	MNXR113275
R09875	KEGG	MNXR113275
RXN-12825	MetaCyc	MNXR113275
R11263	KEGG	MNXR139863
R09874	KEGG	MNXR113274
R11252	KEGG	MNXR139860
R09873	KEGG	MNXR113273
RXN-12806	MetaCyc	MNXR113273
R11253	KEGG	MNXR139861
RXN-8725	MetaCyc	MNXR140850
R09872	KEGG	MNXR113272
RXN-12805	MetaCyc	MNXR113272
RXN-8726	MetaCyc	MNXR140851
R09871	KEGG	MNXR113271
RXN-11896	MetaCyc	MNXR113271
RXN-8727	MetaCyc	MNXR140852
R09870	KEGG	MNXR113270
RXN-11895	MetaCyc	MNXR113270
RXN-8754	MetaCyc	MNXR140853
RXN-8756	MetaCyc	MNXR140854
RXN-8757	MetaCyc	MNXR140855
RXN-8772	MetaCyc	MNXR140856
R11236	KEGG	MNXR139859
rxn12931	SEED	MNXR137216
R11488	KEGG	MNXR139879
RXN-8721	MetaCyc	MNXR140846
rxn12930	SEED	MNXR137215
RXN-8722	MetaCyc	MNXR140847
R09868	KEGG	MNXR113269
RXN-12885	MetaCyc	MNXR113269
rxn12933	SEED	MNXR137218
R11478	KEGG	MNXR139877
RXN-17996	MetaCyc	MNXR139877
RXN-8723	MetaCyc	MNXR140848
R09867	KEGG	MNXR113268
RXN-8855	MetaCyc	MNXR113268
rxn12932	SEED	MNXR137217
R11487	KEGG	MNXR139878
RXN-8724	MetaCyc	MNXR140849
rxn01057	SEED	MNXR101281
R01450	KEGG	MNXR101281
LACTATE-RACEMASE-RXN	MetaCyc	MNXR101281
R09866	KEGG	MNXR113267
RXN-12884	MetaCyc	MNXR113267
rxn12927	SEED	MNXR137212
R11439	KEGG	MNXR139875
R09865	KEGG	MNXR113266
RXN-12883	MetaCyc	MNXR113266
rxn12926	SEED	MNXR137211
R11469	KEGG	MNXR139876
R09864	KEGG	MNXR113265
RXN-12882	MetaCyc	MNXR113265
rxn12929	SEED	MNXR137214
R11398	KEGG	MNXR139873
R09863	KEGG	MNXR113264
RXN-12881	MetaCyc	MNXR113264
rxn12928	SEED	MNXR137213
R11429	KEGG	MNXR139874
R09862	KEGG	MNXR113263
RXN-12880	MetaCyc	MNXR113263
R11357	KEGG	MNXR139871
R09861	KEGG	MNXR113262
RXN-12879	MetaCyc	MNXR113262
R11397	KEGG	MNXR139872
R09860	KEGG	MNXR113261
RXN-12691	MetaCyc	MNXR113261
rxn12925	SEED	MNXR137210
RXN-8493	MetaCyc	MNXR140840
R09859	KEGG	MNXR113260
RXN-12848	MetaCyc	MNXR113260
R11356	KEGG	MNXR139870
RXN-8529	MetaCyc	MNXR140841
RXN-8631	MetaCyc	MNXR140842
rxn00478	SEED	MNXR140843
RXN-8665	MetaCyc	MNXR140843
RXN-8716	MetaCyc	MNXR140844
RXN-8717	MetaCyc	MNXR140845
rxn09008	SEED	MNXR125235
rxn10828	SEED	MNXR125235
rxn09009	SEED	MNXR125235
rxn12924	SEED	MNXR137209
rxn12923	SEED	MNXR137208
rxn12547	SEED	MNXR137069
rxn12546	SEED	MNXR137068
R09685	KEGG	MNXR113098
RXN-10630	MetaCyc	MNXR113098
rxn12543	SEED	MNXR137065
R09684	KEGG	MNXR113097
RXN-9455	MetaCyc	MNXR113097
rxn12542	SEED	MNXR137064
R09683	KEGG	MNXR113096
RXN-11767	MetaCyc	MNXR113096
rxn12545	SEED	MNXR137067
R09682	KEGG	MNXR113095
RXN-7973	MetaCyc	MNXR113095
rxn12544	SEED	MNXR137066
R09681	KEGG	MNXR113094
RXN-9299	MetaCyc	MNXR113094
rxn12538	SEED	MNXR137061
R09680	KEGG	MNXR113093
R09679	KEGG	MNXR113092
RXN-11585	MetaCyc	MNXR113092
rxn12541	SEED	MNXR137063
R09678	KEGG	MNXR113091
RXN-11584	MetaCyc	MNXR113091
rxn12539	SEED	MNXR137062
R09677	KEGG	MNXR113090
RXN-11890	MetaCyc	MNXR113090
rxn12560	SEED	MNXR137079
R09676	KEGG	MNXR113089
RXN-11889	MetaCyc	MNXR113089
R09674	KEGG	MNXR113088
RXN-12265	MetaCyc	MNXR113088
R09673	KEGG	MNXR113087
rxn12557	SEED	MNXR137076
R09672	KEGG	MNXR113086
rxn12556	SEED	MNXR137075
R09671	KEGG	MNXR113085
rxn12559	SEED	MNXR137078
R09670	KEGG	MNXR113084
RXN-11879	MetaCyc	MNXR113084
rxn12558	SEED	MNXR137077
R09669	KEGG	MNXR113083
RXN-11877	MetaCyc	MNXR113083
rxn12552	SEED	MNXR137072
R09668	KEGG	MNXR113082
RXN-12241	MetaCyc	MNXR113082
rxn12550	SEED	MNXR137071
R09667	KEGG	MNXR113081
rxn12555	SEED	MNXR137074
R09666	KEGG	MNXR113080
RXN-8849	MetaCyc	MNXR113080
rxn12553	SEED	MNXR137073
TRANS-RXN0-278	MetaCyc	MNXR101092
R09665	KEGG	MNXR113079
RXN-12028	MetaCyc	MNXR113079
rxn00804	SEED	MNXR101096
R01088	KEGG	MNXR101096
LEUCINE-DEHYDROGENASE-RXN	MetaCyc	MNXR101096
R09664	KEGG	MNXR113078
RXN-8852	MetaCyc	MNXR113078
rxn02590	SEED	MNXR101097
R03626	KEGG	MNXR101097
LIPOXYGENASE-RXN	MetaCyc	MNXR101097
R09663	KEGG	MNXR113077
R09662	KEGG	MNXR113076
RXN-12446	MetaCyc	MNXR113076
rxn12568	SEED	MNXR137087
R09661	KEGG	MNXR113075
RXN-11730	MetaCyc	MNXR113075
rxn12567	SEED	MNXR137086
R09660	KEGG	MNXR113074
RXN-10035	MetaCyc	MNXR113074
R09659	KEGG	MNXR113073
rxn12569	SEED	MNXR137088
rxn12564	SEED	MNXR137083
R09657	KEGG	MNXR113071
RXN-11751	MetaCyc	MNXR113071
rxn12563	SEED	MNXR137082
rxn12566	SEED	MNXR137085
rxn12565	SEED	MNXR137084
rxn12562	SEED	MNXR137081
rxn12561	SEED	MNXR137080
RXN-8654	MetaCyc	MNXR101081
rxn08787	SEED	MNXR101082
R09655	KEGG	MNXR113069
RXN-11354	MetaCyc	MNXR113069
rxn08791	SEED	MNXR101084
R09654	KEGG	MNXR113068
RXN-12244	MetaCyc	MNXR113068
R09653	KEGG	MNXR113067
RXN-12243	MetaCyc	MNXR113067
R09652	KEGG	MNXR113066
RXN-11355	MetaCyc	MNXR113066
R09651	KEGG	MNXR113065
RXN1G-2	MetaCyc	MNXR113065
rxn12583	SEED	MNXR137098
R09650	KEGG	MNXR113064
rxn12582	SEED	MNXR137097
R09649	KEGG	MNXR113063
RXN-13714	MetaCyc	MNXR113063
R09648	KEGG	MNXR113062
RXN-10760	MetaCyc	MNXR113062
rxn12584	SEED	MNXR137099
R09647	KEGG	MNXR113061
RXN-13715	MetaCyc	MNXR113061
rxn12577	SEED	MNXR137094
R09646	KEGG	MNXR113060
3.5.1.97-RXN	MetaCyc	MNXR113060
rxn12576	SEED	MNXR137093
rxn12581	SEED	MNXR137096
rxn12580	SEED	MNXR137095
rxn12572	SEED	MNXR137090
rxn12575	SEED	MNXR137092
rxn12573	SEED	MNXR137091
rxn12473	SEED	MNXR137029
rxn12472	SEED	MNXR137028
rxn12469	SEED	MNXR137025
R09286	KEGG	MNXR139688
rxn12468	SEED	MNXR137024
R09295	KEGG	MNXR139689
rxn12471	SEED	MNXR137027
R09271	KEGG	MNXR139686
rxn12470	SEED	MNXR137026
R09273	KEGG	MNXR139687
rxn12465	SEED	MNXR137021
R09268	KEGG	MNXR139684
RXN-17425	MetaCyc	MNXR140673
rxn12464	SEED	MNXR137020
R09270	KEGG	MNXR139685
RXN-17427	MetaCyc	MNXR140674
rxn12467	SEED	MNXR137023
R09266	KEGG	MNXR139682
RXN-17501	MetaCyc	MNXR140675
rxn12466	SEED	MNXR137022
R09267	KEGG	MNXR139683
RXN-17642	MetaCyc	MNXR140676
R09241	KEGG	MNXR139680
RXN-17656	MetaCyc	MNXR140677
R09244	KEGG	MNXR139681
RXN-11023	MetaCyc	MNXR139681
RXN-17657	MetaCyc	MNXR140678
RXN-17675	MetaCyc	MNXR140679
RXN-17706	MetaCyc	MNXR140680
RXN-17718	MetaCyc	MNXR140681
RXN-17719	MetaCyc	MNXR140682
RXN-17720	MetaCyc	MNXR140683
rxn12492	SEED	MNXR137039
rxn12480	SEED	MNXR137036
R09350	KEGG	MNXR139699
rxn12479	SEED	MNXR137035
rxn12482	SEED	MNXR137038
R09326	KEGG	MNXR139697
rxn12481	SEED	MNXR137037
R09340	KEGG	MNXR139698
rxn12476	SEED	MNXR137032
R09324	KEGG	MNXR139695
RXN-17315	MetaCyc	MNXR140662
rxn12475	SEED	MNXR137031
R09325	KEGG	MNXR139696
RXN-17330	MetaCyc	MNXR140663
rxn12478	SEED	MNXR137034
R09319	KEGG	MNXR139693
RXN-17364	MetaCyc	MNXR140664
rxn12477	SEED	MNXR137033
R09322	KEGG	MNXR139694
RXN-17896	MetaCyc	MNXR140665
RXN-17366	MetaCyc	MNXR140665
R09313	KEGG	MNXR139691
RXN-17367	MetaCyc	MNXR140666
R09318	KEGG	MNXR139692
RXN-17368	MetaCyc	MNXR140667
rxn12474	SEED	MNXR137030
RXN-17372	MetaCyc	MNXR140668
R09312	KEGG	MNXR139690
RXN-17375	MetaCyc	MNXR140669
RXN-17421	MetaCyc	MNXR140670
RXN-17422	MetaCyc	MNXR140671
RXN-17423	MetaCyc	MNXR140672
rxn12523	SEED	MNXR137047
rxn12521	SEED	MNXR137046
rxn12525	SEED	MNXR137049
rxn12524	SEED	MNXR137048
rxn12518	SEED	MNXR137043
RXN-17784	MetaCyc	MNXR140695
rxn12504	SEED	MNXR137042
RXN-1781	MetaCyc	MNXR140696
RXN-17844	MetaCyc	MNXR140697
rxn12519	SEED	MNXR137044
RXN-17895	MetaCyc	MNXR140698
RXN-17971	MetaCyc	MNXR140699
rxn12498	SEED	MNXR137041
rxn12535	SEED	MNXR137058
rxn12534	SEED	MNXR137057
rxn12536	SEED	MNXR137059
rxn12531	SEED	MNXR137054
RXN-17721	MetaCyc	MNXR140684
rxn12530	SEED	MNXR137053
RXN-17722	MetaCyc	MNXR140685
rxn12533	SEED	MNXR137056
RXN-17723	MetaCyc	MNXR140686
rxn12532	SEED	MNXR137055
RXN-17725	MetaCyc	MNXR140687
rxn12526	SEED	MNXR137050
RXN-17729	MetaCyc	MNXR140688
RXN-17751	MetaCyc	MNXR140689
rxn12527	SEED	MNXR137051
RXN-17752	MetaCyc	MNXR140690
RXN-17753	MetaCyc	MNXR140691
RXN-17760	MetaCyc	MNXR140692
RXN-17775	MetaCyc	MNXR140693
RXN-17776	MetaCyc	MNXR140694
ARYL-SULFOTRANSFERASE-RXN	MetaCyc	MNXR115714
ARYLAMINE-GLUCOSYLTRANSFERASE-RXN	MetaCyc	MNXR115715
ARYLAMINE-N-ACETYLTRANSFERASE-RXN	MetaCyc	MNXR115716
ARYLAMINE-SULFOTRANSFERASE-RXN	MetaCyc	MNXR115717
ARYLDIALKYLPHOSPHATASE-RXN	MetaCyc	MNXR115718
ARYLSULFAT-RXN	MetaCyc	MNXR115720
ARYLSULFATE-SULFOTRANSFERASE-RXN	MetaCyc	MNXR115721
ASPARAGINE--TRNA-LIGASE-RXN	MetaCyc	MNXR115725
ASPAROXO-RXN	MetaCyc	MNXR115726
ASPARTATE--TRNA-LIGASE-RXN	MetaCyc	MNXR115727
BA7DEHYDRA-RXN	MetaCyc	MNXR115728
BADEL4OXRED-RXN	MetaCyc	MNXR115729
BADEL6OXRED-RXN	MetaCyc	MNXR115730
BAI3OXO-OXRED-RXN	MetaCyc	MNXR115731
BAIAEUBSP-RXN	MetaCyc	MNXR115732
BENZYL-ALCOHOL-DEHYDROGENASE-RXN	MetaCyc	MNXR115733
BETA-CYCLOPIAZONATE-DEHYDROGENASE-RXN	MetaCyc	MNXR115734
BETA-L-ARABINOSIDASE-RXN	MetaCyc	MNXR115735
R09398	KEGG	MNXR139703
BILIVERDIN-REDUCTASE-RXN	MetaCyc	MNXR115737
R09399	KEGG	MNXR139704
BIOTIN-CARBOXYL-RXN	MetaCyc	MNXR115738
R09389	KEGG	MNXR139701
BIOTINLIG-RXN	MetaCyc	MNXR115739
R09395	KEGG	MNXR139702
R09385	KEGG	MNXR139700
BSDOSALCAL-RXN	MetaCyc	MNXR115740
BUTANAL-DEHYDROGENASE-RXN	MetaCyc	MNXR115741
BUTYRYL-COA-DEHYDROGENASE-RXN	MetaCyc	MNXR115742
