external_id	kind	value	tool	tool_version
cpd19624	pKa	1:10:4.72;1:19:5.30;1:24:10.07;1:25:10.56;1:31:4.12	MolGpKa	opam2
cpd19625	pKa	1:15:7.16;1:16:7.70;1:20:4.24;1:22:8.45	MolGpKa	opam2
cpd19626	pKa	1:24:13.86	MolGpKa	opam2
cpd19626	pKb	1:7:6.62;1:11:7.28	MolGpKa	opam2
cpd19627	pKa	1:26:9.16	MolGpKa	opam2
cpd19627	pKb	1:13:1.69	MolGpKa	opam2
cpd19629	pKa	1:5:13.65;1:16:4.33	MolGpKa	opam2
cpd19630	pKa	1:11:13.42;1:12:13.08;1:22:12.67;1:31:12.99;1:35:13.34;1:44:12.81;1:48:13.09;1:68:13.33	MolGpKa	opam2
cpd19632	pKb	1:20:4.93	MolGpKa	opam2
cpd19634	pKa	1:11:2.33	MolGpKa	opam2
cpd19634	pKb	1:5:10.03;1:8:9.54	MolGpKa	opam2
cpd19636	pKb	1:9:9.20;1:14:9.83;1:24:9.83;1:27:9.20	MolGpKa	opam2
cpd19641	pKa	1:19:13.60;1:25:13.60	MolGpKa	opam2
cpd19641	pKb	1:2:4.58;1:6:5.63;1:33:4.58;1:35:5.63	MolGpKa	opam2
cpd19646	pKb	1:3:10.63;1:4:10.63	MolGpKa	opam2
cpd19650	pKb	1:7:4.08;1:13:2.63;1:15:3.02	MolGpKa	opam2
cpd19651	pKa	1:17:11.90;1:21:9.56	MolGpKa	opam2
cpd19651	pKb	1:16:4.02;1:17:3.47	MolGpKa	opam2
cpd19652	pKa	1:12:13.87	MolGpKa	opam2
cpd19652	pKb	1:4:10.32;1:12:5.07;1:20:4.76;1:21:10.37	MolGpKa	opam2
cpd19653	pKa	1:6:10.99	MolGpKa	opam2
cpd19653	pKb	1:2:2.87	MolGpKa	opam2
cpd19654	pKb	1:22:5.10;1:63:5.10	MolGpKa	opam2
cpd19656	pKa	1:14:5.89;1:20:1.06;1:22:1.06	MolGpKa	opam2
cpd19657	pKa	1:7:4.36	MolGpKa	opam2
cpd19663	pKa	1:5:2.15;1:6:2.15	MolGpKa	opam2
cpd19679	pKa	1:1:11.02;1:4:11.30	MolGpKa	opam2
cpd19679	pKb	1:18:1.65	MolGpKa	opam2
cpd19681	pKa	1:9:12.77;1:17:13.03	MolGpKa	opam2
cpd19681	pKb	1:9:3.31;1:17:3.29	MolGpKa	opam2
cpd19682	pKa	1:9:12.20	MolGpKa	opam2
cpd19683	pKa	1:11:9.98	MolGpKa	opam2
cpd19683	pKb	1:7:3.13	MolGpKa	opam2
cpd19684	pKa	1:7:12.75;1:18:13.06	MolGpKa	opam2
cpd19684	pKb	1:7:3.59;1:18:3.33	MolGpKa	opam2
cpd19685	pKa	1:6:12.60	MolGpKa	opam2
cpd19685	pKb	1:2:9.49	MolGpKa	opam2
cpd19688	pKa	1:2:13.32	MolGpKa	opam2
cpd19689	pKa	1:10:13.35	MolGpKa	opam2
cpd19690	pKa	1:10:8.60;1:12:9.07	MolGpKa	opam2
cpd19690	pKb	1:23:0.76	MolGpKa	opam2
cpd19691	pKa	1:8:13.54	MolGpKa	opam2
cpd19692	pKa	1:7:13.37	MolGpKa	opam2
cpd19693	pKa	1:7:11.24;1:9:3.65	MolGpKa	opam2
cpd19693	pKb	1:4:2.66;1:6:2.66;1:20:1.34	MolGpKa	opam2
cpd19694	pKa	1:7:9.33;1:9:8.64	MolGpKa	opam2
cpd19695	pKa	1:7:11.34	MolGpKa	opam2
cpd19695	pKb	1:2:2.44;1:4:2.24	MolGpKa	opam2
cpd19696	pKa	1:6:13.14	MolGpKa	opam2
cpd19697	pKa	1:7:13.65;1:13:13.48	MolGpKa	opam2
cpd19697	pKb	1:13:3.47	MolGpKa	opam2
cpd19698	pKa	1:8:8.47;1:10:9.02	MolGpKa	opam2
cpd19699	pKa	1:7:13.38	MolGpKa	opam2
cpd19700	pKa	1:8:12.95	MolGpKa	opam2
cpd19700	pKb	1:2:2.85	MolGpKa	opam2
cpd19701	pKa	1:7:8.78;1:9:8.32	MolGpKa	opam2
cpd19702	pKa	1:7:11.58;1:9:3.11	MolGpKa	opam2
cpd19702	pKb	1:4:2.52;1:6:2.52;1:20:1.60	MolGpKa	opam2
cpd19703	pKa	1:7:10.73;1:9:3.89;1:16:3.48	MolGpKa	opam2
cpd19703	pKb	1:4:2.48;1:6:2.48;1:16:3.61	MolGpKa	opam2
cpd19704	pKa	1:7:11.78;1:9:2.22	MolGpKa	opam2
cpd19704	pKb	1:4:2.44;1:6:2.44	MolGpKa	opam2
cpd19705	pKa	1:7:11.50;1:9:3.52	MolGpKa	opam2
cpd19705	pKb	1:4:2.47;1:6:2.47;1:23:1.09	MolGpKa	opam2
cpd19706	pKa	1:7:11.52;1:9:2.47	MolGpKa	opam2
cpd19706	pKb	1:4:2.39;1:6:2.39;1:21:0.98	MolGpKa	opam2
cpd19707	pKa	1:11:11.46;1:13:-0.39	MolGpKa	opam2
cpd19707	pKb	1:2:2.53;1:6:2.53;1:20:1.76	MolGpKa	opam2
cpd19708	pKa	1:10:11.59;1:13:2.71	MolGpKa	opam2
cpd19708	pKb	1:4:2.43;1:6:2.43;1:21:1.08	MolGpKa	opam2
cpd19713	pKa	1:1:3.66;1:3:9.44;1:6:9.44;1:8:3.66	MolGpKa	opam2
cpd19714	pKa	1:2:11.31;1:5:11.63	MolGpKa	opam2
cpd19717	pKa	1:27:2.05	MolGpKa	opam2
cpd19717	pKb	1:4:2.26;1:6:2.26;1:16:2.26;1:20:2.26	MolGpKa	opam2
cpd19718	pKa	1:7:10.34;1:27:11.00	MolGpKa	opam2
cpd19718	pKb	1:11:1.01;1:17:1.40	MolGpKa	opam2
cpd19720	pKa	1:20:12.81	MolGpKa	opam2
cpd19720	pKb	1:12:2.77	MolGpKa	opam2
cpd19722	pKa	1:14:10.68	MolGpKa	opam2
cpd19722	pKb	1:15:1.55	MolGpKa	opam2
cpd19726	pKa	1:12:13.51	MolGpKa	opam2
cpd19727	pKa	1:8:10.81	MolGpKa	opam2
cpd19727	pKb	1:3:1.53	MolGpKa	opam2
cpd19728	pKa	1:8:11.05	MolGpKa	opam2
cpd19728	pKb	1:11:1.14	MolGpKa	opam2
cpd19729	pKa	1:14:12.24	MolGpKa	opam2
cpd19729	pKb	1:10:1.78;1:12:1.78	MolGpKa	opam2
cpd19730	pKa	1:13:12.36	MolGpKa	opam2
cpd19730	pKb	1:18:2.64	MolGpKa	opam2
cpd19731	pKa	1:7:12.44	MolGpKa	opam2
cpd19735	pKa	1:14:13.61	MolGpKa	opam2
cpd19735	pKb	1:22:2.79	MolGpKa	opam2
cpd19736	pKa	1:1:2.15	MolGpKa	opam2
cpd19736	pKb	1:6:8.79;1:12:10.73	MolGpKa	opam2
cpd19737	pKa	1:1:2.25;1:13:12.16	MolGpKa	opam2
cpd19737	pKb	1:6:8.34;1:12:10.34	MolGpKa	opam2
cpd19738	pKa	1:5:9.59;1:6:9.59	MolGpKa	opam2
cpd19740	pKa	1:16:13.65	MolGpKa	opam2
cpd19740	pKb	1:20:2.78	MolGpKa	opam2
cpd19742	pKa	1:11:7.77	MolGpKa	opam2
cpd19742	pKb	1:10:4.45	MolGpKa	opam2
cpd19743	pKa	1:11:13.71	MolGpKa	opam2
cpd19743	pKb	1:18:2.57	MolGpKa	opam2
cpd19745	pKa	1:10:3.98	MolGpKa	opam2
cpd19745	pKb	1:1:1.75;1:7:1.85;1:9:1.52	MolGpKa	opam2
cpd19746	pKa	1:12:12.68	MolGpKa	opam2
cpd19746	pKb	1:17:1.73	MolGpKa	opam2
cpd19749	pKb	1:13:1.77;1:17:1.77	MolGpKa	opam2
cpd19753	pKa	1:17:13.56	MolGpKa	opam2
cpd19753	pKb	1:15:2.79	MolGpKa	opam2
cpd19754	pKb	1:14:2.70	MolGpKa	opam2
cpd19755	pKa	1:16:12.92	MolGpKa	opam2
cpd19755	pKb	1:20:1.47	MolGpKa	opam2
cpd19758	pKa	1:13:13.19	MolGpKa	opam2
cpd19758	pKb	1:19:2.52	MolGpKa	opam2
cpd19762	pKa	1:6:7.12;1:8:8.94	MolGpKa	opam2
cpd19762	pKb	1:3:1.58	MolGpKa	opam2
cpd19764	pKa	1:9:12.19	MolGpKa	opam2
cpd19766	pKa	1:11:12.40	MolGpKa	opam2
cpd19767	pKa	1:13:11.85	MolGpKa	opam2
cpd19767	pKb	1:19:1.70	MolGpKa	opam2
cpd19768	pKa	1:8:11.53	MolGpKa	opam2
cpd19769	pKa	1:7:8.68	MolGpKa	opam2
cpd19769	pKb	1:18:1.61	MolGpKa	opam2
cpd19772	pKa	1:8:8.15	MolGpKa	opam2
cpd19772	pKb	1:2:2.01	MolGpKa	opam2
cpd19773	pKa	1:9:9.38	MolGpKa	opam2
cpd19779	pKa	1:11:10.88	MolGpKa	opam2
cpd19780	pKa	1:11:10.89	MolGpKa	opam2
cpd19780	pKb	1:10:2.30	MolGpKa	opam2
cpd19782	pKa	1:10:12.38	MolGpKa	opam2
cpd19783	pKa	1:12:11.66	MolGpKa	opam2
cpd19784	pKa	1:18:11.94;1:29:12.50	MolGpKa	opam2
cpd19785	pKa	1:8:5.08	MolGpKa	opam2
cpd19786	pKa	1:10:13.73	MolGpKa	opam2
cpd19787	pKa	1:10:10.87;1:12:11.62	MolGpKa	opam2
cpd19789	pKa	1:11:10.78	MolGpKa	opam2
cpd19790	pKa	1:11:10.99	MolGpKa	opam2
cpd19791	pKa	1:22:3.24	MolGpKa	opam2
cpd19791	pKb	1:5:1.23	MolGpKa	opam2
cpd19792	pKa	1:12:3.03	MolGpKa	opam2
cpd19793	pKa	1:14:4.59	MolGpKa	opam2
cpd19795	pKa	1:13:13.24	MolGpKa	opam2
cpd19796	pKa	1:9:12.16	MolGpKa	opam2
cpd19796	pKb	1:8:1.50	MolGpKa	opam2
cpd19797	pKa	1:13:13.75	MolGpKa	opam2
cpd19801	pKa	1:9:13.36;1:12:13.31	MolGpKa	opam2
cpd19801	pKb	1:2:3.63;1:4:4.22;1:6:3.58;1:9:5.66;1:12:5.83	MolGpKa	opam2
cpd19803	pKa	1:22:4.50	MolGpKa	opam2
cpd19803	pKb	1:12:5.33	MolGpKa	opam2
cpd19804	pKa	1:17:4.51	MolGpKa	opam2
cpd19804	pKb	1:18:4.40	MolGpKa	opam2
cpd19806	pKa	1:9:13.34;1:13:13.34	MolGpKa	opam2
cpd19806	pKb	1:2:3.56;1:4:4.19;1:6:3.56;1:9:5.76;1:13:5.76	MolGpKa	opam2
cpd19807	pKa	1:18:11.92	MolGpKa	opam2
cpd19807	pKb	1:15:1.34	MolGpKa	opam2
cpd19808	pKa	1:11:12.48	MolGpKa	opam2
cpd19808	pKb	1:16:2.75	MolGpKa	opam2
cpd19810	pKa	1:8:5.03	MolGpKa	opam2
cpd19811	pKa	1:14:10.78	MolGpKa	opam2
cpd19811	pKb	1:18:1.63	MolGpKa	opam2
cpd19812	pKa	1:8:13.16	MolGpKa	opam2
cpd19813	pKa	1:7:9.54	MolGpKa	opam2
cpd19813	pKb	1:15:1.64	MolGpKa	opam2
cpd19814	pKa	1:7:10.60	MolGpKa	opam2
cpd19816	pKb	1:14:1.25;1:24:4.46	MolGpKa	opam2
cpd19819	pKb	1:14:1.18	MolGpKa	opam2
cpd19820	pKb	1:13:1.12	MolGpKa	opam2
cpd19821	pKa	1:36:11.67;1:37:12.01	MolGpKa	opam2
cpd19823	pKa	1:16:11.17	MolGpKa	opam2
cpd19823	pKb	1:18:3.57	MolGpKa	opam2
cpd19824	pKa	1:11:10.65	MolGpKa	opam2
cpd19824	pKb	1:8:3.34;1:17:2.47;1:20:1.62;1:25:2.62	MolGpKa	opam2
cpd19828	pKa	1:1:2.65;1:8:1.89;1:10:1.89	MolGpKa	opam2
cpd19828	pKb	1:4:8.90	MolGpKa	opam2
cpd19829	pKa	1:1:2.65;1:8:1.89;1:10:1.89	MolGpKa	opam2
cpd19829	pKb	1:4:8.90	MolGpKa	opam2
cpd19832	pKb	1:1:10.99;1:13:10.78;1:25:10.78	MolGpKa	opam2
cpd19836	pKb	1:22:4.35	MolGpKa	opam2
cpd19842	pKa	1:7:11.22	MolGpKa	opam2
cpd19842	pKb	1:9:0.66	MolGpKa	opam2
cpd19843	pKb	1:9:4.67;1:10:5.99	MolGpKa	opam2
cpd19844	pKa	1:20:9.14	MolGpKa	opam2
cpd19844	pKb	1:13:2.15;1:20:3.24;1:23:4.31	MolGpKa	opam2
cpd19846	pKa	1:15:12.50	MolGpKa	opam2
cpd19846	pKb	1:15:3.80	MolGpKa	opam2
cpd19848	pKa	1:14:8.34	MolGpKa	opam2
cpd19848	pKb	1:14:1.95	MolGpKa	opam2
cpd19853	pKa	1:15:10.01;1:16:10.11	MolGpKa	opam2
cpd19853	pKb	1:15:4.67	MolGpKa	opam2
cpd19855	pKa	1:20:11.27	MolGpKa	opam2
cpd19855	pKb	1:20:4.82	MolGpKa	opam2
cpd19857	pKa	1:9:8.01;1:10:12.80	MolGpKa	opam2
cpd19860	pKa	1:8:4.51;1:18:10.86	MolGpKa	opam2
cpd19861	pKa	1:10:2.50	MolGpKa	opam2
cpd19862	pKa	1:9:2.43;1:14:9.90	MolGpKa	opam2
cpd19862	pKb	1:2:3.08;1:17:5.30	MolGpKa	opam2
cpd19863	pKa	1:8:4.54	MolGpKa	opam2
cpd19864	pKa	1:3:1.63	MolGpKa	opam2
cpd19867	pKa	1:10:13.44	MolGpKa	opam2
cpd19867	pKb	1:1:2.81;1:5:3.54;1:10:4.63	MolGpKa	opam2
cpd19868	pKa	1:7:12.65;1:9:12.98	MolGpKa	opam2
cpd19868	pKb	1:1:2.18	MolGpKa	opam2
cpd19870	pKa	1:3:3.23	MolGpKa	opam2
cpd19872	pKa	1:12:3.20	MolGpKa	opam2
cpd19873	pKa	1:8:4.50	MolGpKa	opam2
cpd19873	pKb	1:12:4.40	MolGpKa	opam2
cpd19874	pKa	1:33:4.27;1:43:11.57;1:47:11.25;1:51:11.37;1:56:2.64;1:57:2.69	MolGpKa	opam2
cpd19879	pKa	1:8:9.98;1:10:10.08	MolGpKa	opam2
cpd19880	pKa	1:7:1.31	MolGpKa	opam2
cpd19881	pKa	1:7:2.00;1:9:8.08	MolGpKa	opam2
cpd19882	pKa	1:7:1.04	MolGpKa	opam2
cpd19882	pKb	1:9:7.08	MolGpKa	opam2
cpd19883	pKa	1:12:2.25	MolGpKa	opam2
cpd19883	pKb	1:11:8.80	MolGpKa	opam2
cpd19884	pKa	1:7:2.36;1:10:9.09	MolGpKa	opam2
cpd19884	pKb	1:3:5.29	MolGpKa	opam2
cpd19885	pKa	1:12:1.88;1:14:8.53	MolGpKa	opam2
cpd19885	pKb	1:3:4.67	MolGpKa	opam2
cpd19886	pKa	1:13:2.42;1:14:7.90	MolGpKa	opam2
cpd19886	pKb	1:11:9.33	MolGpKa	opam2
cpd19887	pKa	1:10:2.01	MolGpKa	opam2
cpd19887	pKb	1:9:9.00	MolGpKa	opam2
cpd19888	pKa	1:12:2.98	MolGpKa	opam2
cpd19888	pKb	1:3:3.17;1:5:3.32	MolGpKa	opam2
cpd19889	pKa	1:11:3.37	MolGpKa	opam2
cpd19892	pKa	1:17:3.66;1:26:7.28;1:27:5.80	MolGpKa	opam2
cpd19893	pKa	1:21:5.29;1:22:5.17;1:28:7.01	MolGpKa	opam2
cpd19894	pKa	1:21:6.31;1:22:6.31;1:23:7.96;1:28:9.47	MolGpKa	opam2
cpd19895	pKa	1:21:6.79;1:22:5.82;1:23:6.34;1:28:8.00;1:30:6.37	MolGpKa	opam2
cpd19896	pKa	1:11:5.62;1:13:9.73;1:22:6.54;1:52:7.09;1:54:7.89	MolGpKa	opam2
cpd19896	pKb	1:53:7.28	MolGpKa	opam2
cpd19897	pKa	1:8:11.18;1:33:6.29;1:34:6.29;1:39:9.50	MolGpKa	opam2
cpd19897	pKb	1:9:8.14	MolGpKa	opam2
cpd19898	pKa	1:33:6.29;1:34:6.29;1:39:9.49;1:49:12.35;1:50:12.23	MolGpKa	opam2
cpd19898	pKb	1:9:7.85	MolGpKa	opam2
cpd19899	pKa	1:9:8.83;1:13:11.06;1:32:11.11;1:34:11.71	MolGpKa	opam2
cpd19900	pKa	1:33:6.27;1:34:6.29;1:39:9.50;1:50:12.13;1:58:12.30	MolGpKa	opam2
cpd19900	pKb	1:9:7.86	MolGpKa	opam2
cpd19901	pKa	1:33:6.25;1:34:6.29;1:39:9.49;1:50:12.13	MolGpKa	opam2
cpd19901	pKb	1:9:7.86	MolGpKa	opam2
cpd19902	pKa	1:33:6.23;1:34:6.29;1:39:9.50;1:50:12.09	MolGpKa	opam2
cpd19902	pKb	1:9:7.86	MolGpKa	opam2
cpd19903	pKa	1:8:10.78;1:33:5.03;1:34:6.57;1:39:9.53;1:42:6.52	MolGpKa	opam2
cpd19903	pKb	1:9:8.16	MolGpKa	opam2
cpd19904	pKa	1:8:10.45;1:33:4.56;1:34:4.59;1:37:3.63;1:38:9.54;1:41:5.70	MolGpKa	opam2
cpd19904	pKb	1:9:8.19	MolGpKa	opam2
cpd19905	pKa	1:8:10.65;1:33:5.04;1:34:6.70;1:35:7.52;1:36:9.64;1:39:6.65	MolGpKa	opam2
cpd19905	pKb	1:9:8.15	MolGpKa	opam2
cpd19906	pKa	1:9:8.82;1:13:11.07;1:34:11.66	MolGpKa	opam2
cpd19906	pKb	1:32:7.76	MolGpKa	opam2
cpd19908	pKa	1:4:13.56	MolGpKa	opam2
cpd19908	pKb	1:1:4.02	MolGpKa	opam2
cpd19909	pKa	1:4:13.33	MolGpKa	opam2
cpd19909	pKb	1:1:2.89	MolGpKa	opam2
cpd19912	pKa	1:9:12.11	MolGpKa	opam2
cpd19914	pKa	1:13:12.36	MolGpKa	opam2
cpd19915	pKa	1:3:13.55	MolGpKa	opam2
cpd19915	pKb	1:6:3.97	MolGpKa	opam2
cpd19916	pKa	1:13:4.22	MolGpKa	opam2
cpd19925	pKa	1:4:13.64	MolGpKa	opam2
cpd19926	pKa	1:2:13.01	MolGpKa	opam2
cpd19929	pKa	1:7:13.69	MolGpKa	opam2
cpd19931	pKa	1:9:12.18	MolGpKa	opam2
cpd19931	pKb	1:12:7.66	MolGpKa	opam2
cpd19934	pKa	1:11:5.63	MolGpKa	opam2
cpd19938	pKa	1:1:13.35	MolGpKa	opam2
cpd19939	pKa	1:5:13.38;1:6:13.21	MolGpKa	opam2
cpd19941	pKa	1:15:6.31;1:16:6.36;1:22:10.71;1:25:11.56	MolGpKa	opam2
cpd19942	pKa	1:15:6.32;1:16:6.42;1:22:10.40	MolGpKa	opam2
cpd19943	pKa	1:15:6.74;1:21:6.61	MolGpKa	opam2
cpd19944	pKa	1:15:5.59;1:16:6.23;1:22:10.44;1:25:11.58;1:33:11.58;1:34:11.78	MolGpKa	opam2
cpd19945	pKa	1:15:6.38;1:17:7.15;1:22:6.51	MolGpKa	opam2
cpd19946	pKa	1:17:7.73;1:22:7.84;1:32:11.48;1:33:11.40	MolGpKa	opam2
cpd19947	pKa	1:17:6.84;1:22:6.84;1:32:9.69;1:41:11.32;1:42:11.61;1:43:6.74	MolGpKa	opam2
cpd19948	pKa	1:17:6.84;1:22:6.83;1:32:9.68;1:42:11.46;1:43:6.74;1:51:11.97	MolGpKa	opam2
cpd19957	pKa	1:11:4.48	MolGpKa	opam2
cpd19958	pKa	1:12:5.31	MolGpKa	opam2
cpd19959	pKa	1:12:4.48	MolGpKa	opam2
cpd19962	pKa	1:9:13.74;1:13:3.44	MolGpKa	opam2
cpd19963	pKa	1:9:13.37;1:12:13.30	MolGpKa	opam2
cpd19963	pKb	1:2:3.58;1:4:4.20;1:6:3.56;1:9:5.65;1:12:5.80	MolGpKa	opam2
cpd19966	pKa	1:8:10.31	MolGpKa	opam2
cpd19968	pKa	1:21:4.47	MolGpKa	opam2
cpd19968	pKb	1:16:5.29	MolGpKa	opam2
cpd19970	pKa	1:13:12.62;1:15:13.04;1:17:12.83	MolGpKa	opam2
cpd19972	pKa	1:16:5.62;1:17:5.11;1:18:5.54;1:21:3.37;1:28:6.42	MolGpKa	opam2
cpd19973	pKa	1:22:5.43;1:23:6.43;1:39:11.87;1:40:12.05;1:50:11.79;1:59:10.98;1:68:12.20	MolGpKa	opam2
cpd19974	pKa	1:20:5.69;1:21:6.42;1:31:12.16;1:42:11.81;1:51:11.63;1:60:12.20;1:70:8.97;1:76:10.01	MolGpKa	opam2
cpd19979	pKa	1:16:3.26	MolGpKa	opam2
cpd19983	pKa	1:11:13.03	MolGpKa	opam2
cpd19983	pKb	1:2:2.44	MolGpKa	opam2
cpd19986	pKb	1:15:12.58	MolGpKa	opam2
cpd19994	pKb	1:1:1.40	MolGpKa	opam2
cpd19995	pKa	1:23:2.48	MolGpKa	opam2
cpd19997	pKa	1:17:11.75	MolGpKa	opam2
cpd19997	pKb	1:20:2.62	MolGpKa	opam2
cpd19999	pKa	1:19:2.84	MolGpKa	opam2
cpd20000	pKa	1:9:11.17	MolGpKa	opam2
cpd20000	pKb	1:7:4.81	MolGpKa	opam2
cpd20004	pKa	1:3:3.20	MolGpKa	opam2
cpd20005	pKa	1:7:13.19;1:13:4.12	MolGpKa	opam2
cpd20008	pKa	1:12:12.84	MolGpKa	opam2
cpd20009	pKa	1:9:12.27	MolGpKa	opam2
cpd20010	pKa	1:2:11.47;1:5:11.47	MolGpKa	opam2
cpd20012	pKa	1:14:3.09	MolGpKa	opam2
cpd20025	pKa	1:22:3.25	MolGpKa	opam2
cpd20025	pKb	1:3:1.26;1:6:1.22	MolGpKa	opam2
cpd20028	pKa	1:10:6.79	MolGpKa	opam2
cpd20029	pKa	1:11:1.17	MolGpKa	opam2
cpd20030	pKa	1:9:13.60;1:12:13.44	MolGpKa	opam2
cpd20030	pKb	1:2:4.30;1:4:4.88;1:6:4.36;1:9:5.93;1:12:6.17	MolGpKa	opam2
cpd20031	pKb	1:21:3.31	MolGpKa	opam2
cpd20033	pKa	1:9:12.43	MolGpKa	opam2
cpd20034	pKb	1:17:5.37	MolGpKa	opam2
cpd20035	pKa	1:4:6.79	MolGpKa	opam2
cpd20036	pKa	1:17:12.53	MolGpKa	opam2
cpd20036	pKb	1:1:1.90;1:3:1.90	MolGpKa	opam2
cpd20037	pKa	1:15:3.73	MolGpKa	opam2
cpd20037	pKb	1:7:4.33	MolGpKa	opam2
cpd20038	pKa	1:7:13.62	MolGpKa	opam2
cpd20038	pKb	1:4:2.40;1:6:3.10;1:7:4.86	MolGpKa	opam2
cpd20039	pKa	1:10:11.16;1:12:3.62;1:21:2.97	MolGpKa	opam2
cpd20039	pKb	1:3:1.74;1:5:1.76	MolGpKa	opam2
cpd20040	pKa	1:17:6.84;1:22:6.84;1:32:9.91;1:33:10.49;1:34:6.74	MolGpKa	opam2
cpd20041	pKa	1:9:2.15	MolGpKa	opam2
cpd20041	pKb	1:6:2.00	MolGpKa	opam2
cpd20043	pKa	1:14:12.89;1:16:13.68	MolGpKa	opam2
cpd20045	pKa	1:14:13.59	MolGpKa	opam2
cpd20046	pKb	1:4:4.97	MolGpKa	opam2
cpd20047	pKa	1:11:11.48	MolGpKa	opam2
cpd20047	pKb	1:11:3.88;1:15:4.54	MolGpKa	opam2
cpd20050	pKa	1:12:3.52	MolGpKa	opam2
cpd20051	pKa	1:5:0.93;1:9:11.35	MolGpKa	opam2
cpd20052	pKa	1:11:13.24	MolGpKa	opam2
cpd20052	pKb	1:11:4.36	MolGpKa	opam2
cpd20053	pKa	1:9:10.28	MolGpKa	opam2
cpd20054	pKa	1:8:13.39	MolGpKa	opam2
cpd20055	pKa	1:8:12.69	MolGpKa	opam2
cpd20056	pKa	1:8:12.65	MolGpKa	opam2
cpd20058	pKa	1:4:11.61	MolGpKa	opam2
cpd20059	pKa	1:5:8.07	MolGpKa	opam2
cpd20060	pKa	1:38:10.77;1:40:10.56;1:44:1.30;1:50:3.52;1:53:10.39;1:58:3.56;1:61:2.58	MolGpKa	opam2
cpd20061	pKa	1:36:10.73;1:42:1.30;1:48:3.52;1:51:10.40;1:57:2.58;1:60:3.56	MolGpKa	opam2
cpd20061	pKb	1:15:6.26	MolGpKa	opam2
cpd20066	pKb	1:13:1.86;1:17:1.86	MolGpKa	opam2
cpd20067	pKa	1:13:1.42	MolGpKa	opam2
cpd20067	pKb	1:10:2.45	MolGpKa	opam2
cpd20068	pKa	1:11:11.29	MolGpKa	opam2
cpd20071	pKa	1:8:13.22;1:11:13.07	MolGpKa	opam2
cpd20071	pKb	1:2:2.79;1:4:3.49;1:6:2.67;1:8:4.30;1:11:4.59	MolGpKa	opam2
cpd20072	pKa	1:9:13.33;1:12:13.12	MolGpKa	opam2
cpd20072	pKb	1:2:3.52;1:4:4.16;1:6:3.53;1:9:5.61;1:12:5.84	MolGpKa	opam2
cpd20073	pKa	1:6:12.08;1:8:12.53	MolGpKa	opam2
cpd20075	pKa	1:8:13.34	MolGpKa	opam2
cpd20075	pKb	1:2:2.62;1:4:3.44;1:6:2.77;1:8:4.29	MolGpKa	opam2
cpd20076	pKa	1:14:13.10	MolGpKa	opam2
cpd20076	pKb	1:21:2.69	MolGpKa	opam2
cpd20078	pKa	1:9:13.96	MolGpKa	opam2
cpd20079	pKa	1:13:3.96;1:15:11.00	MolGpKa	opam2
cpd20079	pKb	1:17:2.69;1:21:2.69	MolGpKa	opam2
cpd20080	pKa	1:9:13.42	MolGpKa	opam2
cpd20082	pKa	1:14:4.31	MolGpKa	opam2
cpd20082	pKb	1:1:1.73;1:7:0.96	MolGpKa	opam2
cpd20083	pKa	1:17:6.81;1:22:6.82;1:32:9.63;1:42:11.39;1:43:6.68;1:59:12.49;1:69:12.97;1:77:13.36	MolGpKa	opam2
cpd20084	pKa	1:17:6.81;1:22:6.82;1:32:9.65;1:42:11.39;1:43:6.68;1:59:12.51;1:68:13.08;1:69:13.08	MolGpKa	opam2
cpd20085	pKa	1:17:6.82;1:22:6.82;1:32:9.66;1:42:11.44;1:43:6.71;1:59:12.68;1:60:12.82	MolGpKa	opam2
cpd20086	pKa	1:15:2.14	MolGpKa	opam2
cpd20089	pKa	1:6:9.84;1:9:10.32	MolGpKa	opam2
cpd20089	pKb	1:4:4.64;1:9:5.32	MolGpKa	opam2
cpd20094	pKa	1:8:13.18	MolGpKa	opam2
cpd20095	pKa	1:4:3.34;1:40:1.79;1:41:1.79	MolGpKa	opam2
cpd20095	pKb	1:47:3.56;1:49:4.18;1:51:3.73	MolGpKa	opam2
cpd20096	pKa	1:17:7.54;1:20:3.97	MolGpKa	opam2
cpd20097	pKa	1:15:6.79;1:18:6.79;1:19:6.72	MolGpKa	opam2
cpd20098	pKa	1:15:5.58;1:18:6.10;1:19:6.86	MolGpKa	opam2
cpd20100	pKa	1:21:5.45;1:22:6.43;1:39:11.83;1:50:11.70;1:59:10.93;1:68:11.46;1:77:12.02	MolGpKa	opam2
cpd20101	pKa	1:17:6.36;1:18:6.39;1:19:6.53	MolGpKa	opam2
cpd20102	pKa	1:17:6.36;1:18:6.39;1:19:6.54	MolGpKa	opam2
cpd20103	pKa	1:17:6.36;1:18:6.39;1:19:6.54	MolGpKa	opam2
cpd20104	pKa	1:17:6.36;1:18:6.39;1:19:6.54	MolGpKa	opam2
cpd20105	pKa	1:11:12.42;1:22:13.50;1:26:13.59	MolGpKa	opam2
cpd20105	pKb	1:6:7.46;1:60:8.77	MolGpKa	opam2
cpd20106	pKa	1:34:13.04;1:48:13.26	MolGpKa	opam2
cpd20106	pKb	1:47:7.85	MolGpKa	opam2
cpd20107	pKa	1:33:13.03;1:46:13.26	MolGpKa	opam2
cpd20107	pKb	1:45:7.85	MolGpKa	opam2
cpd20108	pKa	1:33:12.53;1:46:12.95;1:50:12.22	MolGpKa	opam2
