external_id	kind	value	tool	tool_version
CHEBI_136886	pKb	1:29:-3.35;1:26:-3.69;1:27:-3.73;1:28:-3.95;1:32:-4.38;1:25:-5.93	Marvin	26.1
CHEBI_136887	pKa	1:58:3.14;1:54:3.53;1:56:3.82;1:52:4.08;1:62:4.37;1:60:4.77;1:50:6.30	Marvin	26.1
CHEBI_136887	pKb	1:44:5.54	Marvin	26.1
CHEBI_136888	pKa	1:56:3.29;1:52:3.68;1:54:3.96;1:62:4.22;1:58:4.50;1:60:4.87;1:50:5.99	Marvin	26.1
CHEBI_136888	pKb	1:45:6.63	Marvin	26.1
CHEBI_136890	pKa	1:17:3.76;1:14:9.27;1:15:13.69	Marvin	26.1
CHEBI_136890	pKb	1:15:-4.11;1:14:-6.01	Marvin	26.1
CHEBI_136899	pKa	1:38:3.25;1:36:12.21;1:35:13.27;1:34:14.76;1:31:18.30;1:26:19.80	Marvin	26.1
CHEBI_136899	pKb	1:32:-0.54;1:31:-1.43;1:34:-3.69;1:35:-3.73;1:36:-3.96;1:40:-4.45	Marvin	26.1
CHEBI_136900	pKa	1:39:3.25;1:37:12.21;1:36:13.27;1:35:14.76;1:31:18.30;1:26:19.80	Marvin	26.1
CHEBI_136900	pKb	1:33:-0.16;1:32:-0.73;1:31:-1.47;1:35:-3.69;1:36:-3.73;1:37:-3.96	Marvin	26.1
CHEBI_136901	pKa	1:38:3.25;1:36:12.21;1:35:13.27;1:34:14.76;1:31:18.30;1:26:19.80	Marvin	26.1
CHEBI_136901	pKb	1:32:-0.35;1:31:-1.40;1:34:-3.69;1:35:-3.73;1:36:-3.96;1:40:-4.45	Marvin	26.1
CHEBI_136902	pKa	1:37:3.25;1:35:12.21;1:34:13.27;1:33:14.76;1:31:18.30;1:26:19.80	Marvin	26.1
CHEBI_136902	pKb	1:31:-1.36;1:33:-3.69;1:34:-3.73;1:35:-3.96;1:39:-4.45;1:32:-7.19	Marvin	26.1
CHEBI_136903	pKa	1:38:3.25;1:36:12.21;1:35:13.26;1:34:14.47;1:32:14.97;1:31:15.51;1:26:19.80	Marvin	26.1
CHEBI_136903	pKb	1:31:-2.69;1:32:-2.83;1:34:-3.69;1:35:-3.73;1:36:-3.96;1:40:-4.45	Marvin	26.1
CHEBI_136904	pKa	1:39:3.25;1:37:12.20;1:36:13.13;1:33:13.74;1:35:14.54;1:31:15.03;1:34:15.55;1:26:19.80	Marvin	26.1
CHEBI_136904	pKb	1:31:-2.69;1:34:-3.26;1:33:-3.27;1:35:-3.69;1:36:-3.73;1:37:-3.96	Marvin	26.1
CHEBI_136905	pKa	1:38:3.46;1:33:4.81;1:36:12.23;1:35:13.27;1:34:14.64;1:31:15.37;1:26:19.81	Marvin	26.1
CHEBI_136905	pKb	1:31:-2.69;1:34:-3.69;1:35:-3.73;1:36:-3.95;1:39:-4.36	Marvin	26.1
CHEBI_136906	pKa	1:39:3.39;1:33:4.62;1:37:12.22;1:36:13.19;1:34:13.93;1:35:14.70;1:31:15.38;1:26:19.81	Marvin	26.1
CHEBI_136906	pKb	1:31:-2.69;1:34:-3.27;1:35:-3.69;1:36:-3.73;1:37:-3.95	Marvin	26.1
CHEBI_136914	pKa	1:31:3.63;1:29:12.23;1:28:13.28;1:27:14.76;1:21:19.81	Marvin	26.1
CHEBI_136914	pKb	1:27:-3.69;1:28:-3.73;1:29:-3.95;1:32:-4.10;1:33:-4.97;1:26:-7.35	Marvin	26.1
CHEBI_136916	pKa	1:39:2.98;1:41:3.63;1:37:12.18;1:36:12.78;1:34:13.37;1:35:14.25;1:23:19.28;1:24:19.90	Marvin	26.1
CHEBI_136916	pKb	1:36:-3.69;1:34:-3.73;1:35:-3.73;1:37:-3.95	Marvin	26.1
CHEBI_136931	pKa	1:31:3.12;1:25:10.17;1:29:12.22;1:28:13.28;1:27:14.76;1:26:19.38;1:21:19.80	Marvin	26.1
CHEBI_136931	pKb	1:26:-0.88;1:27:-3.69;1:28:-3.73;1:29:-3.95;1:33:-4.45;1:25:-6.28	Marvin	26.1
CHEBI_136933	pKa	1:31:3.06;1:25:10.13;1:29:12.22;1:28:13.28;1:27:14.76;1:26:19.38;1:21:19.80	Marvin	26.1
CHEBI_136933	pKb	1:26:-0.88;1:27:-3.69;1:28:-3.73;1:29:-3.95;1:33:-4.45;1:25:-6.28	Marvin	26.1
CHEBI_136936	pKa	1:31:3.13;1:26:10.17;1:29:12.22;1:28:13.28;1:27:14.76;1:25:19.38;1:21:19.80	Marvin	26.1
CHEBI_136936	pKb	1:25:-0.88;1:27:-3.69;1:28:-3.73;1:29:-3.95;1:33:-4.45;1:26:-6.31	Marvin	26.1
CHEBI_136937	pKa	1:31:3.24;1:25:10.18;1:29:12.22;1:28:13.28;1:27:14.76;1:26:19.38;1:21:19.80	Marvin	26.1
CHEBI_136937	pKb	1:26:-0.88;1:27:-3.69;1:28:-3.73;1:29:-3.95;1:33:-4.45;1:25:-6.28	Marvin	26.1
CHEBI_136949	pKa	1:21:12.20;1:19:13.20;1:20:14.42;1:18:15.03	Marvin	26.1
CHEBI_136949	pKb	1:18:-2.98;1:19:-3.65;1:20:-3.68;1:21:-3.95;1:24:-4.01;1:17:-4.56;1:22:-5.16;1:23:-5.87	Marvin	26.1
CHEBI_136965	pKa	1:37:3.45;1:32:4.81;1:35:12.23;1:34:13.28;1:33:14.76;1:26:19.81	Marvin	26.1
CHEBI_136965	pKb	1:33:-3.69;1:34:-3.73;1:35:-3.95;1:38:-4.10;1:39:-4.97	Marvin	26.1
CHEBI_136967	pKa	1:31:3.12;1:25:10.17;1:29:12.22;1:28:13.28;1:27:14.76;1:21:19.80	Marvin	26.1
CHEBI_136967	pKb	1:27:-3.69;1:28:-3.73;1:29:-3.95;1:33:-4.35;1:32:-5.42;1:25:-6.28	Marvin	26.1
CHEBI_136969	pKa	1:31:3.13;1:26:10.17;1:29:12.22;1:28:13.28;1:27:14.76;1:21:19.80	Marvin	26.1
CHEBI_136969	pKb	1:27:-3.69;1:28:-3.73;1:29:-3.95;1:33:-4.35;1:32:-5.42;1:26:-6.31	Marvin	26.1
CHEBI_136970	pKa	1:31:3.24;1:25:10.18;1:29:12.22;1:28:13.28;1:27:14.76;1:21:19.80	Marvin	26.1
CHEBI_136970	pKb	1:27:-3.69;1:28:-3.73;1:29:-3.95;1:33:-4.36;1:32:-5.42;1:25:-6.28	Marvin	26.1
CHEBI_136971	pKa	1:31:3.19;1:29:12.22;1:28:13.27;1:27:14.76;1:22:19.80	Marvin	26.1
CHEBI_136971	pKb	1:27:-3.69;1:28:-3.73;1:29:-3.95;1:34:-4.24;1:32:-4.90;1:33:-5.64	Marvin	26.1
CHEBI_136972	pKa	1:20:10.34	Marvin	26.1
CHEBI_136972	pKb	1:22:-4.89;1:20:-6.27;1:21:-7.48	Marvin	26.1
CHEBI_136973	pKa	1:31:3.20;1:29:12.22;1:28:13.27;1:27:14.76;1:22:19.80	Marvin	26.1
CHEBI_136973	pKb	1:27:-3.69;1:28:-3.73;1:29:-3.95;1:34:-4.24;1:32:-4.91;1:33:-5.64	Marvin	26.1
CHEBI_136974	pKa	1:31:3.19;1:29:12.22;1:28:13.27;1:27:14.76;1:26:19.38;1:22:19.80	Marvin	26.1
CHEBI_136974	pKb	1:26:-0.88;1:27:-3.69;1:28:-3.73;1:29:-3.95;1:34:-4.32;1:32:-5.02	Marvin	26.1
CHEBI_136975	pKa	1:20:10.34;1:21:19.38	Marvin	26.1
CHEBI_136975	pKb	1:21:-0.88;1:22:-4.89;1:20:-6.27	Marvin	26.1
CHEBI_136976	pKa	1:31:3.20;1:29:12.22;1:28:13.27;1:27:14.76;1:26:19.38;1:22:19.80	Marvin	26.1
CHEBI_136976	pKb	1:26:-0.88;1:27:-3.69;1:28:-3.73;1:29:-3.95;1:34:-4.32;1:32:-5.03	Marvin	26.1
CHEBI_136980	pKa	1:20:10.32	Marvin	26.1
CHEBI_136980	pKb	1:22:-4.88;1:20:-6.26;1:21:-7.48	Marvin	26.1
CHEBI_136982	pKa	1:21:-1.27	Marvin	26.1
CHEBI_136982	pKb	1:20:-7.35	Marvin	26.1
CHEBI_136983	pKa	1:21:-1.01;1:20:18.30	Marvin	26.1
CHEBI_136983	pKb	1:20:-1.62	Marvin	26.1
CHEBI_136988	pKa	1:25:6.84;1:24:15.57	Marvin	26.1
CHEBI_136988	pKb	1:23:4.20;1:24:-2.67;1:26:-4.25	Marvin	26.1
CHEBI_136989	pKa	1:25:6.84;1:24:15.57	Marvin	26.1
CHEBI_136989	pKb	1:23:4.20;1:24:-2.67;1:26:-4.25	Marvin	26.1
CHEBI_136990	pKa	1:25:7.08;1:24:15.57	Marvin	26.1
CHEBI_136990	pKb	1:23:4.48;1:24:-2.67;1:26:-4.21	Marvin	26.1
CHEBI_136991	pKa	1:25:7.08;1:24:15.57	Marvin	26.1
CHEBI_136991	pKb	1:23:4.48;1:24:-2.67;1:26:-4.20	Marvin	26.1
CHEBI_136992	pKa	1:26:7.08;1:25:15.57;1:24:16.84	Marvin	26.1
CHEBI_136992	pKb	1:23:4.48;1:24:-1.99;1:25:-2.67	Marvin	26.1
CHEBI_136993	pKa	1:26:1.49;1:27:2.74;1:30:3.32;1:24:5.37;1:23:5.98;1:22:6.57	Marvin	26.1
CHEBI_136993	pKb	1:17:9.15;1:18:3.90	Marvin	26.1
CHEBI_137009	pKa	1:43:1.94;1:42:6.81;1:41:13.66	Marvin	26.1
CHEBI_137009	pKb	1:40:4.18;1:41:-3.40;1:45:-4.76	Marvin	26.1
CHEBI_137010	pKa	1:45:1.94;1:44:6.82;1:43:13.66	Marvin	26.1
CHEBI_137010	pKb	1:42:4.19;1:43:-3.40;1:47:-4.76	Marvin	26.1
CHEBI_137015	pKa	1:6:5.94;1:12:10.87;1:8:12.80;1:9:13.77;1:7:15.01	Marvin	26.1
CHEBI_137015	pKb	1:7:-3.73;1:8:-4.00;1:9:-4.00;1:12:-4.34;1:10:-8.75	Marvin	26.1
CHEBI_137016	pKa	1:47:1.94;1:46:6.75;1:45:13.66	Marvin	26.1
CHEBI_137016	pKb	1:44:4.12;1:45:-3.40;1:49:-4.76	Marvin	26.1
CHEBI_137017	pKa	1:23:1.51;1:24:6.53;1:22:13.68	Marvin	26.1
CHEBI_137017	pKb	1:22:-3.40;1:26:-4.73	Marvin	26.1
CHEBI_137031	pKa	1:20:19.30;1:22:19.38	Marvin	26.1
CHEBI_137031	pKb	1:22:-0.60;1:20:-1.20;1:21:-7.36	Marvin	26.1
CHEBI_137032	pKa	1:22:19.38	Marvin	26.1
CHEBI_137032	pKb	1:22:-0.88;1:20:-6.91;1:21:-7.55	Marvin	26.1
CHEBI_137037	pKa	1:22:14.48;1:20:15.26	Marvin	26.1
CHEBI_137037	pKb	1:20:-2.79;1:22:-2.96;1:21:-7.35	Marvin	26.1
CHEBI_137041	pKa	1:23:13.89	Marvin	26.1
CHEBI_137041	pKb	1:22:8.55;1:21:4.62;1:23:-3.28;1:24:-5.75	Marvin	26.1
CHEBI_137046	pKa	1:26:11.84;1:24:14.27;1:25:14.87;1:1:18.47	Marvin	26.1
CHEBI_137046	pKb	1:24:-3.00;1:25:-3.32;1:26:-4.18;1:23:-5.85;1:22:-8.01	Marvin	26.1
CHEBI_137049	pKa	1:25:11.85;1:24:14.60;1:23:18.20;1:1:18.47	Marvin	26.1
CHEBI_137049	pKb	1:23:-1.40;1:24:-3.32;1:25:-4.18;1:22:-8.01	Marvin	26.1
CHEBI_13705	pKa	1:7:4.02;1:2:15.57	Marvin	26.1
CHEBI_13705	pKb	1:5:-7.47	Marvin	26.1
CHEBI_137053	pKa	1:28:16.64;1:29:18.20	Marvin	26.1
CHEBI_137053	pKb	1:29:-1.40;1:28:-2.08	Marvin	26.1
CHEBI_137057	pKa	1:28:18.27;1:29:18.53	Marvin	26.1
CHEBI_137057	pKb	1:29:-1.01;1:28:-1.62	Marvin	26.1
CHEBI_137061	pKa	1:28:18.27;1:29:18.78	Marvin	26.1
CHEBI_137061	pKb	1:29:-0.94;1:28:-1.57	Marvin	26.1
CHEBI_137062	pKa	1:28:18.36	Marvin	26.1
CHEBI_137062	pKb	1:28:-1.33;1:29:-7.43	Marvin	26.1
CHEBI_137063	pKa	1:28:18.30	Marvin	26.1
CHEBI_137063	pKb	1:28:-1.36;1:29:-4.23	Marvin	26.1
CHEBI_137076	pKa	1:22:14.44;1:3:18.52;1:21:19.38	Marvin	26.1
CHEBI_137076	pKb	1:21:-0.88;1:22:-3.04;1:20:-5.08	Marvin	26.1
CHEBI_137077	pKa	1:21:13.38;1:3:18.53;1:22:19.38	Marvin	26.1
CHEBI_137077	pKb	1:22:-0.88;1:21:-3.51;1:20:-5.56	Marvin	26.1
CHEBI_137108	pKa	1:13:3.24;1:9:12.17;1:11:13.21;1:7:13.94;1:10:14.87	Marvin	26.1
CHEBI_137108	pKb	1:7:-3.33;1:10:-3.77;1:9:-3.99;1:11:-4.26	Marvin	26.1
CHEBI_137110	pKa	1:3:16.12;1:20:19.38	Marvin	26.1
CHEBI_137110	pKb	1:20:-0.88;1:19:-7.44	Marvin	26.1
CHEBI_137116	pKa	1:11:-0.99;1:10:2.97	Marvin	26.1
CHEBI_137116	pKb	1:7:14.72;1:11:-6.84	Marvin	26.1
CHEBI_137117	pKa	1:9:3.38;1:10:5.31	Marvin	26.1
CHEBI_137117	pKb	1:7:1.20	Marvin	26.1
CHEBI_137125	pKa	1:16:7.42	Marvin	26.1
CHEBI_137125	pKb	1:15:6.52	Marvin	26.1
CHEBI_13714	pKa	1:22:11.93;1:21:12.48;1:18:13.16;1:20:13.80;1:19:14.32;1:16:14.72;1:15:15.19	Marvin	26.1
CHEBI_13714	pKb	1:15:-2.98;1:16:-2.98;1:18:-3.65;1:19:-3.68;1:20:-3.69;1:21:-3.95;1:22:-3.96;1:24:-4.39	Marvin	26.1
CHEBI_137150	pKa	1:9:3.38;1:10:5.31	Marvin	26.1
CHEBI_137150	pKb	1:7:1.20	Marvin	26.1
CHEBI_137152	pKa	1:11:-0.99;1:10:2.97	Marvin	26.1
CHEBI_137152	pKb	1:7:14.72;1:11:-6.84	Marvin	26.1
CHEBI_137165	pKa	1:13:3.83;1:11:7.30	Marvin	26.1
CHEBI_137165	pKb	1:9:10.55;1:10:5.20	Marvin	26.1
CHEBI_137166	pKa	1:23:4.82;1:21:17.77	Marvin	26.1
CHEBI_137166	pKb	1:21:-1.59	Marvin	26.1
CHEBI_137167	pKa	1:23:4.82;1:21:17.77	Marvin	26.1
CHEBI_137167	pKb	1:21:-1.59	Marvin	26.1
CHEBI_137168	pKa	1:78:1.87;1:80:2.79;1:73:6.41;1:77:12.16;1:75:12.89;1:74:13.43;1:76:14.57;1:62:15.21	Marvin	26.1
CHEBI_137168	pKb	1:74:-3.65;1:75:-3.65;1:76:-3.68;1:77:-3.95	Marvin	26.1
CHEBI_137169	pKa	1:96:1.87;1:98:2.79;1:87:6.37;1:94:11.83;1:95:12.28;1:93:12.69;1:90:13.25;1:92:14.00	Marvin	26.1
CHEBI_137169	pKb	1:90:-3.66;1:92:-3.68;1:93:-3.95;1:94:-3.95;1:95:-3.95	Marvin	26.1
CHEBI_137172	pKa	1:25:14.14;1:28:14.65;1:24:15.16;1:26:17.68	Marvin	26.1
CHEBI_137172	pKb	1:26:-1.63;1:28:-2.93;1:24:-2.98;1:25:-2.98;1:29:-6.91;1:27:-7.62	Marvin	26.1
CHEBI_137187	pKa	1:27:11.71;1:25:14.28;1:24:14.98	Marvin	26.1
CHEBI_137187	pKb	1:24:-2.98;1:25:-2.98;1:27:-4.24;1:29:-5.09;1:26:-7.06	Marvin	26.1
CHEBI_13719	pKa	1:12:3.41	Marvin	26.1
CHEBI_13719	pKb	1:10:-7.14	Marvin	26.1
CHEBI_137320	pKa	1:23:4.82;1:21:13.75	Marvin	26.1
CHEBI_137320	pKb	1:21:-3.35;1:24:-4.22	Marvin	26.1
CHEBI_137324	pKa	1:23:4.82;1:21:13.75	Marvin	26.1
CHEBI_137324	pKb	1:21:-3.35;1:24:-4.22	Marvin	26.1
CHEBI_137334	pKa	1:40:1.74;1:39:6.68;1:38:14.16	Marvin	26.1
CHEBI_137334	pKb	1:36:2.93;1:38:-3.28	Marvin	26.1
CHEBI_137353	pKa	1:20:1.19;1:17:2.45;1:19:3.07;1:21:6.24;1:15:11.72;1:14:13.73	Marvin	26.1
CHEBI_137353	pKb	1:14:-3.73;1:15:-4.22;1:24:-4.54	Marvin	26.1
CHEBI_137355	pKa	1:40:0.56;1:38:1.31;1:34:2.74;1:37:6.17;1:31:11.76	Marvin	26.1
CHEBI_137355	pKb	1:24:7.09;1:26:-1.06;1:31:-4.22;1:25:-7.09	Marvin	26.1
CHEBI_137358	pKa	1:47:0.05;1:38:0.69;1:37:1.35;1:36:6.17;1:31:11.76	Marvin	26.1
CHEBI_137358	pKb	1:24:7.09;1:26:-1.09;1:31:-4.22;1:25:-7.09	Marvin	26.1
CHEBI_137372	pKa	1:25:-0.10;1:24:0.61;1:19:1.33;1:20:6.24;1:15:11.72;1:14:13.73	Marvin	26.1
CHEBI_137372	pKb	1:14:-3.73;1:15:-4.22;1:22:-4.54	Marvin	26.1
CHEBI_137373	pKa	1:19:1.21;1:20:6.24;1:15:11.76;1:14:13.66;1:10:15.42	Marvin	26.1
CHEBI_137373	pKb	1:14:-3.73;1:15:-4.19;1:22:-4.54	Marvin	26.1
CHEBI_137390	pKa	1:25:4.65;1:22:17.72;1:21:17.76;1:23:17.87	Marvin	26.1
CHEBI_137390	pKb	1:23:-1.10;1:21:-1.58;1:22:-2.06	Marvin	26.1
CHEBI_137391	pKa	1:25:4.65;1:22:17.72;1:23:17.87;1:21:18.37	Marvin	26.1
CHEBI_137391	pKb	1:21:-1.00;1:23:-1.50;1:22:-1.99	Marvin	26.1
CHEBI_137404	pKa	1:10:9.34;1:9:13.22	Marvin	26.1
CHEBI_137404	pKb	1:8:6.22;1:10:-6.02	Marvin	26.1
CHEBI_137407	pKa	1:44:2.03;1:41:3.57;1:42:4.52;1:39:5.09;1:37:6.61	Marvin	26.1
CHEBI_137407	pKb	1:33:9.54;1:35:1.54;1:34:-0.18	Marvin	26.1
CHEBI_137408	pKa	1:34:3.57;1:35:4.34;1:32:5.00;1:30:14.49	Marvin	26.1
CHEBI_137408	pKb	1:28:8.90;1:29:0.33;1:30:-3.02	Marvin	26.1
CHEBI_137409	pKa	1:13:1.18;1:12:6.21;1:11:12.17;1:8:13.36;1:10:14.64;1:7:15.72;1:2:16.62	Marvin	26.1
CHEBI_137409	pKb	1:7:-2.97;1:8:-3.52;1:10:-3.68;1:11:-3.99	Marvin	26.1
CHEBI_137410	pKa	1:31:2.31;1:29:4.85;1:27:14.49	Marvin	26.1
CHEBI_137410	pKb	1:26:8.83;1:27:-3.02	Marvin	26.1
CHEBI_137411	pKa	1:49:1.86	Marvin	26.1
CHEBI_137411	pKb	1:46:-6.74;1:47:-7.35	Marvin	26.1
CHEBI_137412	pKb	1:48:-7.04	Marvin	26.1
CHEBI_137442	pKa	1:26:4.85;1:24:13.63;1:23:15.11	Marvin	26.1
CHEBI_137442	pKb	1:23:-3.20;1:24:-3.32	Marvin	26.1
CHEBI_137457	pKa	1:21:4.62;1:19:16.84	Marvin	26.1
CHEBI_137457	pKb	1:19:-1.99;1:22:-4.21	Marvin	26.1
CHEBI_137458	pKa	1:21:4.62;1:19:16.84	Marvin	26.1
CHEBI_137458	pKb	1:19:-1.99;1:22:-4.21	Marvin	26.1
CHEBI_137459	pKa	1:21:4.62;1:19:16.84	Marvin	26.1
CHEBI_137459	pKb	1:19:-1.99;1:22:-4.21	Marvin	26.1
CHEBI_137460	pKa	1:20:4.62	Marvin	26.1
CHEBI_137460	pKb	1:21:-4.20	Marvin	26.1
CHEBI_137461	pKa	1:20:4.62	Marvin	26.1
CHEBI_137461	pKb	1:21:-4.20	Marvin	26.1
CHEBI_137467	pKa	1:21:4.62;1:19:16.84	Marvin	26.1
CHEBI_137467	pKb	1:19:-1.99;1:22:-4.21	Marvin	26.1
CHEBI_137469	pKa	1:21:4.99;1:19:16.84	Marvin	26.1
CHEBI_137469	pKb	1:19:-1.99;1:22:-4.21	Marvin	26.1
CHEBI_137474	pKa	1:23:4.46;1:21:16.84	Marvin	26.1
CHEBI_137474	pKb	1:21:-1.99;1:24:-4.21	Marvin	26.1
CHEBI_137475	pKa	1:23:4.82;1:21:16.84	Marvin	26.1
CHEBI_137475	pKb	1:21:-1.99;1:24:-4.21	Marvin	26.1
CHEBI_137476	pKa	1:23:4.82;1:21:16.84	Marvin	26.1
CHEBI_137476	pKb	1:21:-1.99;1:24:-4.21	Marvin	26.1
CHEBI_137487	pKa	1:10:2.74	Marvin	26.1
CHEBI_137487	pKb	1:7:10.48;1:8:9.47	Marvin	26.1
CHEBI_137497	pKa	1:27:4.48;1:25:13.63;1:24:15.09;1:15:16.30	Marvin	26.1
CHEBI_137497	pKb	1:24:-3.20;1:25:-3.32;1:23:-4.75	Marvin	26.1
CHEBI_137498	pKa	1:27:4.64;1:24:13.36;1:23:17.72	Marvin	26.1
CHEBI_137498	pKb	1:23:-1.61;1:24:-3.52;1:25:-5.38	Marvin	26.1
CHEBI_137521	pKa	1:23:3.73;1:20:11.84	Marvin	26.1
CHEBI_137521	pKb	1:19:-5.61;1:20:-6.02;1:21:-7.48	Marvin	26.1
CHEBI_137522	pKb	1:16:0.21	Marvin	26.1
CHEBI_137524	pKa	1:27:1.85;1:25:2.69;1:24:4.96;1:21:12.08;1:23:12.72;1:22:13.80;1:20:14.39	Marvin	26.1
CHEBI_137524	pKb	1:16:3.35;1:20:-3.58;1:22:-3.66;1:23:-3.79;1:21:-3.98;1:24:-6.80	Marvin	26.1
CHEBI_137525	pKa	1:27:1.85;1:25:2.69;1:24:4.96;1:19:12.17;1:23:12.76;1:21:13.71;1:22:14.29	Marvin	26.1
CHEBI_137525	pKb	1:16:3.35;1:22:-3.66;1:21:-3.68;1:23:-3.79;1:19:-3.89;1:24:-6.80	Marvin	26.1
CHEBI_137535	pKb	1:16:-4.21	Marvin	26.1
CHEBI_137536	pKb	1:16:-4.19	Marvin	26.1
CHEBI_137542	pKa	1:24:4.48;1:21:13.66;1:22:15.16	Marvin	26.1
CHEBI_137542	pKb	1:22:-3.17;1:21:-3.31	Marvin	26.1
CHEBI_137543	pKa	1:22:4.39;1:23:11.41;1:24:12.01	Marvin	26.1
CHEBI_137543	pKb	1:23:-4.24;1:24:-4.24;1:25:-4.79;1:26:-5.40	Marvin	26.1
CHEBI_137546	pKa	1:23:4.58;1:24:11.71;1:21:17.87	Marvin	26.1
CHEBI_137546	pKb	1:21:-1.55;1:24:-4.24;1:25:-5.09	Marvin	26.1
CHEBI_137547	pKa	1:24:4.48;1:25:11.71;1:21:13.66;1:22:15.16	Marvin	26.1
CHEBI_137547	pKb	1:22:-3.17;1:21:-3.31;1:25:-4.24;1:26:-5.09	Marvin	26.1
CHEBI_137549	pKa	1:21:1.64	Marvin	26.1
CHEBI_137549	pKb	1:19:6.31;1:20:-7.48	Marvin	26.1
CHEBI_137564	pKa	1:16:19.32	Marvin	26.1
CHEBI_137564	pKb	1:16:-0.91	Marvin	26.1
CHEBI_137565	pKa	1:21:19.48	Marvin	26.1
CHEBI_137565	pKb	1:21:-0.84	Marvin	26.1
CHEBI_137580	pKa	1:30:1.87;1:27:14.58;1:28:17.72	Marvin	26.1
CHEBI_137580	pKb	1:26:10.00;1:28:-1.61;1:27:-2.98;1:29:-7.05	Marvin	26.1
CHEBI_137581	pKa	1:32:1.87;1:27:14.33;1:30:14.94;1:28:17.68	Marvin	26.1
CHEBI_137581	pKb	1:26:10.00;1:28:-1.63;1:30:-2.93;1:27:-2.98;1:31:-6.91;1:29:-7.62	Marvin	26.1
CHEBI_137582	pKa	1:34:1.86;1:30:14.58;1:31:17.72	Marvin	26.1
CHEBI_137582	pKb	1:31:-1.61;1:30:-2.98;1:32:-7.05	Marvin	26.1
CHEBI_137583	pKa	1:34:1.86;1:30:14.58;1:31:17.80	Marvin	26.1
CHEBI_137583	pKb	1:31:-1.58;1:30:-2.98;1:32:-7.05	Marvin	26.1
CHEBI_137584	pKa	1:34:1.86;1:30:14.58;1:31:17.80	Marvin	26.1
CHEBI_137584	pKb	1:31:-1.58;1:30:-2.98;1:32:-7.05	Marvin	26.1
CHEBI_137585	pKa	1:36:1.86;1:30:14.33;1:33:14.94;1:31:17.68	Marvin	26.1
CHEBI_137585	pKb	1:31:-1.63;1:33:-2.93;1:30:-2.98;1:34:-6.91;1:32:-7.62	Marvin	26.1
CHEBI_137593	pKa	1:45:0.82;1:47:1.85;1:49:2.73;1:43:4.49;1:44:5.81;1:39:6.54	Marvin	26.1
CHEBI_137593	pKb	1:35:7.18;1:37:-1.07	Marvin	26.1
CHEBI_137594	pKa	1:19:1.17;1:17:4.55;1:18:6.04;1:14:6.78;1:15:13.07;1:13:14.60;1:7:15.39	Marvin	26.1
CHEBI_137594	pKb	1:12:0.37;1:13:-2.98;1:15:-3.65	Marvin	26.1
CHEBI_137598	pKa	1:11:3.68;1:9:13.22	Marvin	26.1
CHEBI_137598	pKb	1:8:2.19;1:9:-6.31	Marvin	26.1
CHEBI_137600	pKa	1:22:-4.87;1:24:3.90;1:19:8.78;1:21:13.18;1:16:19.17	Marvin	26.1
CHEBI_137600	pKb	1:15:21.89;1:18:3.09;1:16:1.77;1:21:-6.31	Marvin	26.1
CHEBI_137661	pKa	1:29:4.48;1:25:18.30	Marvin	26.1
CHEBI_137661	pKb	1:27:-0.16;1:26:-0.73;1:25:-1.47	Marvin	26.1
CHEBI_137662	pKa	1:28:4.65;1:25:18.30	Marvin	26.1
CHEBI_137662	pKb	1:26:-0.35;1:25:-1.40	Marvin	26.1
CHEBI_137663	pKa	1:62:0.82;1:64:1.85;1:66:2.73;1:60:4.49;1:61:5.80;1:56:6.50	Marvin	26.1
CHEBI_137663	pKb	1:49:7.17;1:51:-1.07	Marvin	26.1
CHEBI_137664	pKa	1:61:0.82;1:63:1.85;1:65:2.73;1:59:4.49;1:60:5.80;1:55:6.50	Marvin	26.1
CHEBI_137664	pKb	1:49:7.17;1:51:-1.07	Marvin	26.1
CHEBI_137668	pKa	1:62:0.82;1:64:1.85;1:66:2.73;1:60:4.49;1:61:5.80;1:54:6.50	Marvin	26.1
CHEBI_137668	pKb	1:49:7.17;1:51:-1.07	Marvin	26.1
CHEBI_137673	pKa	1:6:1.98;1:5:3.65	Marvin	26.1
CHEBI_137674	pKa	1:8:9.93	Marvin	26.1
CHEBI_137679	pKa	1:61:0.82;1:63:1.85;1:65:2.73;1:59:4.49;1:60:5.80;1:55:6.50	Marvin	26.1
CHEBI_137679	pKb	1:49:7.17;1:51:-1.07	Marvin	26.1
CHEBI_137687	pKa	1:28:18.30;1:29:18.78	Marvin	26.1
CHEBI_137687	pKb	1:29:-0.94;1:28:-1.57	Marvin	26.1
CHEBI_137688	pKa	1:28:17.42;1:29:18.30	Marvin	26.1
CHEBI_137688	pKb	1:29:-1.21;1:28:-1.89	Marvin	26.1
CHEBI_13769	pKa	1:8:9.97;1:9:11.87	Marvin	26.1
CHEBI_13769	pKb	1:7:3.93;1:8:-5.90;1:9:-5.96	Marvin	26.1
CHEBI_137724	pKa	1:31:-1.02;1:30:6.63;1:28:18.36	Marvin	26.1
CHEBI_137724	pKb	1:27:4.34;1:28:-1.63;1:29:-7.41	Marvin	26.1
CHEBI_137789	pKa	1:29:4.35;1:25:18.36	Marvin	26.1
CHEBI_137789	pKb	1:25:-1.33;1:26:-7.16;1:27:-7.76	Marvin	26.1
CHEBI_137796	pKa	1:10:-3.08;1:8:11.11	Marvin	26.1
