ID	NAMES	COMPARTMENT	MATCH	MODELSEED	MS NAMES
dhsp	sphinganine 1-phosphate	c	Y	cpd00824	Sphinganine 1-phosphate
dhsph	3-dehydrosphinganine	c	Y	cpd01879	3-Dehydrosphinganine
dhst	dihydrosterigmatocystin	c	Y	cpd24510	dihydrosterigmatocystin
dhthy	5,6-Dihydrothymine	c	Y	cpd00673	Dihydrothymine
dhura	5,6-dihydrouracil	c	Y	cpd00337	Hydrouracil
didipc	(S)-2,3-dihydrodipicolinate	c	Y	cpd02120	Dihydrodipicolinate
didp	2'-Deoxyinosine 5'-diphosphate	c	Y	cpd00976	dIDP
dimgp	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate	c	Y	cpd02843	D-erythro-imidazol-glycerol-phosphate
dimp	2'-Deoxyinosine 5'-phosphate	c	Y	cpd03704	dIMP
din	deoxyinosine	c	Y	cpd03279	Deoxyinosine
ditp	2'-Deoxyinosine 5'-triphosphate	c	Y	cpd00977	dITP
dkmtp	2,3-Diketo-5-methylthiopentyl-1-phosphate	c	Y	cpd11295	2,3-diketo5-methylthio-1-phosphopentane
dmand	(R)-mandelate	c	Y	cpd01357	(R)-Mandelate
dmgly	N,N-dimethylglycine	m	Y	cpd00756	Dimethylglycine
dmipc	Di-mannosyl-inositol-P-ceramide	c	Y	fcpd00628	di-mannosyl-inositol-P-ceramide
dmlr	6,7-Dimethyl-8-(D-ribityl)lumazine	c	Y	cpd02656	6-7-Dimethyl-8--1-D-ribityllumazine
dmnad	deamido-NAD(+)	c	Y	cpd00638	Deamido-NAD
dmpeno	1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one	c	Y	cpd11255	1,2-dihydroxy-3-keto-5-methylthiopentene
dmpp	dimethylallyl diphosphate	c	Y	cpd00202	DMAPP
dmpyq	2,3-Dimethyl-5-phytylquinol	m	Y	cpd14614	2,3-Dimethyl-5-phytylquinol
dmst	6-demethylsterigmatocystin	c	Y	cpd02314	6-Demethylsterigmatocystin
dmvat	(R)-2,3-Dihydroxy-3-methylvalerate	m	Y	cpd02535	2,3-Dihydroxy-3-methylvalerate
dor5p	2-deoxy-D-ribose 5-phosphate	c	Y	cpd00510	deoxyribose-5-phosphate
doris	Deoxyribose	e	Y	cpd01242	Thyminose
doroa	(S)-dihydroorotate	c	Y	cpd00282	S-Dihydroorotate
dpcoa	dephospho-CoA	c	Y	cpd00655	Dephospho-CoA
dqt	3-dehydroquinate	c	Y	cpd00699	5-Dehydroquinate
dr1p	2-Deoxy-D-ribose 1-phosphate	c	Y	cpd00509	deoxyribose-1-phosphate
dsam	S-adenosylmethioninamine	c	Y	cpd00837	S-Adenosylmethioninamine
dt	thymidine	c	Y	cpd00184	Thymidine
dtb	dethiobiotin	m	Y	cpd01311	Dethiobiotin
dtdp	Deoxythymidine 5'-diphosphate	c	Y	cpd00297	dTDP
dtmp	Deoxythymidine 5'-phosphate	c	Y	cpd00298	dTMP
dttp	Deoxythymidine 5'-triphosphate	c	Y	cpd00357	TTP
du	deoxyuridine	c	Y	cpd00412	Deoxyuridine
dudp	2'-Deoxyuridine 5'-diphosphate	c	Y	cpd00978	dUDP
dump	Deoxyuridine 5'-phosphate	c	Y	cpd00299	dUMP
dutp	2'-Deoxyuridine 5'-triphosphate	c	Y	cpd00358	dUTP
e4p	D-erythrose 4-phosphate	e	Y	cpd00236	D-Erythrose4-phosphate
egstr	ergosterol	c	Y	cpd01170	Ergosterol
egteol	5,7,22,24(28)-ergostatetraenol	c	Y	cpd03223	5,7,22,24(28)-Ergostatetraenol
ehglu	L-erythro-4-Hydroxyglutamate	c	Y	cpd19042	L-erythro-4-Hydroxyglutamate
epm	Epimelibiose	e	Y	cpd03196	Epimelibiose
epst	episterol	c	Y	cpd14514	Episterol
ergod	Ergosta-5,7-dienol;5,7,24(28)-Ergostatrienol	c	Y	cpd14515	5,7,24(28)-Ergostatrienol
ergose	sterol ester	c	Y	cpd11979	Steryl ester
eth	ethanol	m	Y	cpd00363	Ethanol
ethla	Ethanolamine	c	Y	cpd00162	Aminoethanol
f16p	beta-D-Fructose 1,6-bisphosphate	m	Y	cpd19036	beta-D-Fructose 1,6-bisphosphate
f26p	D-fructose 2,6-bisphosphate	c	Y	cpd00503	D-Fructose 2,6-bisphosphate
f6p	beta-D-Fructose 6-phosphate	m	Y	cpd00072	D-fructose-6-phosphate
fad	Flavin adenine dinucleotide	m	Y	cpd00015	FAD
fadh2	FADH2	m	Y	cpd00982	FADH2
fald	formaldehyde	m	Y	cpd00055	Formaldehyde
fe	Iron	e	Y	cpd00021	Fe
feri	ferricytochrome c	m	Y	cpd00109	Cytochrome c3+
fero	ferrocytochrome c	m	Y	cpd00110	Cytochrome c2+
fest	fecosterol	c	Y	cpd02755	Fecosterol
ffa	free faty acid	m	N	fcpd01405	free faty acid
fgam	2-formamido-N(1)-(5-phospho-D-ribosyl)acetamidine	c	Y	cpd02678	N-Formyl-GAR
fgar	N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide	c	Y	cpd02678	N-Formyl-GAR
fgt	S-formylglutathione	c	Y	cpd00759	S-Formylglutathione
fkyn	L-formylkynurenine	c	Y	cpd01749	N-Formylkynurenine
fmn	Riboflavin-5-phosphate	e	Y	cpd00050	FMN
foli	Folinic acid	m	Y	cpd02197	5-Formyltetrahydrofolate
for	formate	m	Y	cpd00047	Formate
fot	folate	c	Y	cpd00393	Folate
fpp	2-trans,6-trans-farnesyl diphosphate	c	Y	cpd00350	Farnesyldiphosphate
frid	Formamide	c	Y	cpd00378	Formamide
frutn	D-fructuronate	c	Y	cpd00672	D-Fructuronate
fthf	10-formyltetrahydrofolate	m	Y	cpd00201	10-Formyltetrahydrofolate
fuacac	4-fumarylacetoacetate	c	Y	cpd00780	Fumarylacetoacetate
fum	fumarate	m	Y	cpd00106	Fumarate
g	D-glycerate	c	Y	cpd00223	Glycerate
g15l	D-glucono-1,5-lactone	e	Y	cpd00170	Gluconolactone
g1p	alpha-D-glucose 1-phosphate	c	Y	cpd00089	Glucose-1-phosphate
ga6p	D-glucosamine 6-phosphate	m	Y	cpd00288	D-Glucosamine phosphate
gaba	4-Aminobutanoate	m	Y	cpd00281	GABA
gabal	4-aminobutanal	c	Y	cpd00434	4-Aminobutanal
gal	D-galactose	e	Y	cpd00108	Galactose
gal1p	alpha-D-galactose 1-phosphate	c	Y	cpd00348	D-Galactose 1-phosphate
galcer	Galactosylceramide	c	Y	cpd01743	Cerebroside
gali	galactitol	e	Y	cpd01171	Dulcose
galnt	D-galactonate	e	Y	cpd00653	D-Galactonate
galunt	D-galacturonate	e	Y	cpd00280	D-Galacturonate
gar	N(1)-(5-phospho-D-ribosyl)glycinamide	c	Y	cpd02394	GAR
gbad	4-guanidinobutanamide	c	Y	cpd01973	4-Guanidinobutanamide
gbat	4-guanidinobutanoate	c	Y	cpd00762	4-Guanidinobutanoate
gc	gamma-L-glutamyl-L-cysteine	c	Y	cpd00506	gamma-Glutamylcysteine
gcar	D-Glucarate	c	Y	cpd00571	Glucarate
gdmipc	Galactosyl-Dimannosyl-inositol-P-ceramide	c	Y	fcpd00640	galactosyl-dimannosyl-inositol-P-ceramide
gdp	Guanosine 5'-diphosphate	m	Y	cpd00031	GDP
gdpman	GDP-mannose	e	Y	cpd00083	GDP-mannose
geod	geodin	c	Y	cpd32503	estin
ggl	Galactosylglycerol	e	Y	cpd03197	Galactosylglycerol
ggpp	geranylgeranyl diphosphate	c	Y	cpd00289	Geranylgeranyl diphosphate
gl	glycerol	e	Y	cpd00100	Glycerol
gl3p	sn-glycerol 3-phosphate	m	Y	cpd00080	Glycerol-3-phosphate
glal	glycolaldehyde	c	Y	cpd00229	Glycolaldehyde
glcn	D-glucosamine	c	Y	cpd00222	GLCN
glcnt	D-gluconate	e	Y	cpd00222	GLCN
glcurn	D-glucuronate	c	Y	cpd00164	Glucuronate
gln	L-glutamine	m	Y	cpd00053	L-Glutamine
gltcoa	glutaryl-CoA	m	Y	cpd00413	Glutaryl-CoA
glu	L-glutamate	m	Y	cpd00023	L-Glutamate
glu1sal	(S)-4-amino-5-oxopentanoic acid	m	Y	cpd02345	L-Glutamate1-semialdehyde
glua	D-Glucosaminide	e	Y	cpd12811	D-Glucosaminide
glucer1	Glucocerebroside 1	c	Y	cpd00878	Glucocerebroside
glucer2	Glucocerebroside 2	c	Y	cpd00878	Glucocerebroside
glucur	beta-D-glucosiduronic acids	c	Y	fcpd00645	beta-D-glucosiduronic acids
glugsal	L-glutamate 5-semialdehyde	m	Y	cpd00858	L-Glutamate5-semialdehyde
glup	D-alpha-glutamyl phosphate	c	Y	fcpd00646	D-alpha-glutamyl phosphate
glutrna	tRNA(Glu)	c	Y	cpd12227	L-Glutamyl-tRNA-Glu
glx	glyoxylate	m	Y	cpd00040	Glyoxalate
gly	glycine	m	Y	cpd00033	Glycine
glya	glycolate	m	Y	cpd00139	Glycolate
glyal	D-glyceraldehyde	c	Y	cpd00448	D-Glyceraldehyde
glycogen	glycogen	e	Y	cpd00155	Glycogen
glyn	glycerone	m	Y	cpd00157	Glycerone
glypcln	Glycerophosphocholine	m	Y	cpd00507	Glycerophosphocholine
glypeln	Glycerophosphoethanolamine	c	Y	cpd00908	Glycerophosphoethanolamine
gmp	Guanosine 5'-phosphate	c	Y	cpd00126	GMP
gn	guanine	e	Y	cpd00207	Guanine
gpp	geranyl diphosphate	c	Y	cpd00283	Geranyldiphosphate
gsh	glutathione	c	Y	cpd00042	GSH
gsn	guanosine	c	Y	cpd00311	Guanosine
gssg	oxidized glutathione;Glutathione disulfide	c	Y	cpd00111	Oxidized glutathione
gtp	Guanosine 5'-triphosphate	m	Y	cpd00038	GTP
gua	guaiacol	e	Y	cpd00207	Guanine
h	Hydron	m	Y	cpd00067	H+
h2o	water	m	Y	cpd00001	H2O
h2o2	Hydrogen peroxide	m	Y	cpd00025	H2O2
h2s	Hydrogen sulfide	c	Y	cpd00239	H2S
hacn	cis-Homoaconitate	m	Y	cpd02483	cis-Homoaconitate
hakg	D-4-Hydroxy-2-oxoglutarate	c	Y	cpd00830	4-Hydroxy-2-oxoglutarate
han	3-hydroxyanthranilate	c	Y	cpd00483	3-Hydroxyanthranilate
havn	5-hydroxyaverantin	c	Y	fcpd01117	5-hydroxyaverantin_
hcit	homocitrate	m	Y	cpd00919	Homocitrate
hco3	Hydrogencarbonate	m	Y	cpd00242	H2CO3
hcya	Hydrogen cyanide	c	Y	cpd19012	Hydrogen cyanide
hcys	L-homocysteine	m	Y	cpd00135	Homocysteine
hemea	heme a	m	Y	cpd11312	hemeA
hemeb	heme b	m	Y	cpd00028	Heme
hemeo	heme o	m	Y	cpd11313	hemeO
hicit	homoisocitrate	m	Y	cpd03372	Homoisocitrate
his	L-histidine	e	Y	cpd00119	L-Histidine
hisan	Histamine	e	Y	cpd00312	Histamine
hisol	L-histidinol	c	Y	cpd00641	L-Histidinol
hisolp	L-histidinol phosphate	c	Y	cpd00807	L-histidinol-phosphate
hiura	5-Hydroxyisourate	c	Y	cpd08625	5-Hydroxyisourate
hkyn	3-Hydroxy-L-kynurenine	m	Y	cpd01804	3-Hydroxykynurenine
hmgcoa	(S)-3-hydroxy-3-methylglutaryl-CoA	m	Y	cpd00292	HMG-CoA
hmtb	hydroxymethylbilane	c	Y	cpd00755	Hydroxymethylbilane
hno2	nitrite	c	Y	cpd00075	Nitrite
hno3	nitrate	e	Y	cpd00209	Nitrate
homogen	homogentisate	m	Y	cpd00426	Homogentisate
houdhic	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	c	Y	cpd09027	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate
hphea	2-Hydroxyphenylacetate	m	Y	cpd03480	2-Hydroxyphenylacetate
hplys	H-protein-lipoyllysine	m	Y	cpd12005	Lipoylprotein
hpro	trans-4-hydroxy-L-proline	c	Y	cpd00851	trans-4-Hydroxy-L-proline
hpsamlys	S-Aminomethyldihydrolipoylprotein	m	Y	cpd11830	S-Aminomethyldihydrolipoylprotein
hser	L-homoserine	c	Y	cpd00227	L-Homoserine
hthr	4-Hydroxy-L-threonine	c	Y	cpd03608	4-Hydroxy-L-threonine
hygta	S-(hydroxymethyl)glutathione	c	Y	cpd09879	S-(Hydroxymethyl)glutathione
hyisocoa	(S)-3-Hydroxyisobutyryl-CoA	m	Y	cpd03572	(S)-3-Hydroxyisobutyryl-CoA
hyisorate	(S)-3-Hydroxyisobutyrate	m	Y	cpd19043	(S)-3-Hydroxyisobutyrate
hyxn	hypoxanthine	c	Y	cpd00226	HYXN
i3ad	Indole-3-acetaldehyde	c	Y	cpd00486	Indoleacetaldehyde
i4p	Inositol 1,4,5,6-tetrakisphosphate	c	Y	cpd08377	Inositol 1,4,5,6-tetrakisphosphate
i5p	generated i5p_e	e	N	fcpd01406	
i5p2	Inositol 1,2,4,5,6-pentakisphosphate	e	Y	cpd02780	Inositol 1,2,4,5,6-pentakisphosphate
i6p	Phytate;myo-Inositol hexakisphosphate	e	Y	cpd00885	Phytate
ia	itaconic acid	e	Y	cpd00380	Itaconate
iaa	indoleacetate	c	Y	cpd00703	Indoleacetate
iasp	Iminoaspartat	c	Y	cpd03470	Iminoaspartate
ichor	isochorismate	c	Y	cpd00658	Isochorismate
icit	isocitrate	m	Y	cpd00260	Isocitrate
idol	L-iditol	e	Y	cpd01066	L-Iditol
idp	Inosine diphosphate	m	Y	cpd00090	IDP
igp	1-(indol-3-yl)glycerol 3-phosphate	c	Y	cpd02210	Indoleglycerol phosphate
ile	L-isoleucine	m	Y	cpd00322	L-Isoleucine
imacp	3-(imidazol-4-yl)-2-oxopropyl phosphate	c	Y	cpd00930	imidazole acetol-phosphate
imlt	Isomaltose	e	Y	cpd00217	Brachiose
imp	IMP	c	Y	cpd00114	IMP
inos	inosine	c	Y	cpd00246	Inosine
ins	myo-inositol	e	Y	cpd00246	Inosine
ip4	Inositol 4-phosphate	c	Y	cpd02230	Inositol 4-phosphate
ippmal	2-isopropylmalate	m	Y	cpd01646	2-Isopropylmalate
ippp	isopentenyl diphosphate	c	Y	cpd00113	Isopentenyldiphosphate
ipyr	Indolepyruvate	m	Y	cpd00278	Indolepyruvate
isocoa	Isobutyryl-CoA	m	Y	cpd00481	Isobutyryl-CoA
itp	Inosine triphosphate	m	Y	cpd00068	ITP
ivacoa	3-isovaleryl-CoA	m	Y	fcpd00650	3-isovaleryl-CoA
k	potassium	m	Y	cpd00205	K+
kins	2-keto-myo-inositol;2,4,6/3,5-Pentahydroxycyclohexanone	c	Y	cpd00524	2-Inosose
kyn	L-kynurenine	m	Y	cpd00275	L-Kynurenine
lac	(R)-lactate	m	Y	cpd00221	D-Lactate
lact	lactose	e	Y	cpd00208	LACT
laol	L-arabinitol	c	Y	cpd00417	L-Lyxitol
larab	L-arabinose	e	Y	cpd00224	L-Arabinose
leu	L-leucine	m	Y	cpd00107	L-Leucine
lglutrna	L-glutamyl-tRNA(Glu)	c	Y	cpd12227	L-Glutamyl-tRNA-Glu
lgt	(R)-S-lactoylglutathione	c	Y	cpd02182	(R)-S-Lactoylglutathione
llac	(S)-lactate	m	Y	cpd00159	L-Lactate
llct	L-cystathionine	c	Y	cpd19019	L-Cystathionine
lnst	lanosterol	c	Y	cpd01188	Lanosterol
lovst	lovastatin	c	Y	cpd04354	Lovastatin
lpaa	lysophosphatidylamine	c	Y	fcpd01137	lysophosphatidylamine_
lpc	1-Lysophosphatidylcholine	c	Y	cpd02603	3-Lysolecithin
lpdme	lysophosphatidyl-N-dimethylethanolamine	c	Y	fcpd01138	lysophosphatidyl-N-dimethylethanolamine_
lpe	L-lysophosphatidylethanolamine	c	Y	cpd03556	L-Lysophosphatidylethanolamine
lpg	L-lysophosphatidylethanolamine	c	Y	cpd03556	L-Lysophosphatidylethanolamine
lpmme	lysophosphatidyl-N-methylethanolamine	c	Y	fcpd01139	lysophosphatidyl-N-methylethanolamine_
lps	lysophosphatidylserine	c	Y	fcpd01140	lysophosphatidylserine_
lrl5p	L-ribulose 5-phosphate	c	Y	cpd00808	L-ribulose-5-phosphate
lxul	L-xylulose	e	Y	cpd00261	L-Lyxulose
lys	L-lysine	m	Y	cpd00039	L-Lysine
macac	4-maleylacetoacetate	c	Y	cpd00763	4-Maleylacetoacetate
maclcoa	Methacrylyl-CoA	m	Y	cpd02187	Methacrylyl-CoA
maclj	monacoline J	c	N	fcpd01407	
magly	1-monoglycerides	c	Y	cpd01297	Glyceride
mal	(S)-malate	m	Y	cpd00130	L-Malate
malacp	malonyl-[acp]	c	Y	cpd11492	Malonyl-acyl-carrierprotein-
malcoa	malonyl-CoA	m	Y	cpd00070	Malonyl-CoA
man	D-mannose	e	Y	cpd00138	D-Mannose
man1p	D-mannose 1-phosphate	c	Y	cpd00485	D-Mannose1-phosphate
man6p	D-mannose 6-phosphate	c	Y	cpd00235	D-mannose-6-phosphate
mannan	mannans	e	Y	cpd11685	Mannan
manoe	D-mannonate	c	Y	cpd00403	D-Mannonate
mbcoa	2-Methylbutanoyl-CoA	m	Y	cpd00760	2-Methylbutyryl-CoA
mbtac	2-Methylbutanoic acid	c	N	fcpd01408	
mcecoa	2-Methylacetoacetyl-CoA	m	Y	cpd02124	2-Methylacetoacetyl-CoA
mcrcoa	3-Methylcrotonyl-CoA	m	Y	cpd01966	Dimethylacryloyl-CoA
mcrocoa	2-methylcrotonoyl-CoA	m	Y	cpd02125	Tiglyl-CoA
meli	melibiose	e	Y	cpd03198	Melibiose
melt	Melibiitol	e	Y	cpd03195	Melibiitol
met	L-methionine	m	Y	cpd00060	L-Methionine
metbycoa	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	m	Y	cpd02691	2-methyl-3-hydroxy-butyryl-CoA
meth	methanol	m	Y	cpd00116	Methanol
methf	5,10-methenyltetrahydrofolate	m	Y	cpd00347	5-10-Methenyltetrahydrofolate
metso	L-Methionine S-oxide	c	Y	cpd01914	L-Methionine S-oxide
metthf	5,10-methylenetetrahydrofolate	m	Y	cpd00125	5-10-Methylenetetrahydrofolate
mgcoa	trans-3-methylglutaconyl-CoA	m	Y	cpd02068	3-Methylglutaconyl-CoA
mgxl	methylglyoxal	m	Y	cpd00428	2-Oxopropanal
mhis	1-Methylhistidine	c	Y	cpd00848	1-Methylhistidine
mi3p	1D-myo-inositol 3-phosphate	c	Y	cpd02484	Inositol 3-phosphate
mip2c	inositol-mannose-P-inositol-P-D-ceramide	c	Y	cpd16809	inositol-mannose-P-inositol-P-D-ceramide
mipc	mannose-inositol-P-ceramide	c	Y	fcpd00655	mannose-inositol-P-ceramide
mlcl	Monolysocardiolipin	m	Y	cpd19399	Monolysocardiolipin
mlt	maltose	e	Y	cpd00179	Maltose
mltiose	maltotriose	c	Y	cpd01262	Amylotriose
mltose	maltotetraose	c	Y	cpd00537	Panose
mmshy	3-oxo-2-methylpropanoate	m	Y	cpd00287	3-Oxo-2-methylpropanoate
mnt	D-mannitol	e	Y	cpd03200	Manninotriose
mnt1p	D-mannitol 1-phosphate	c	Y	cpd00491	D-mannitol-1-phosphate
mob	4-Methylthio-2-oxobutanoate	m	Y	cpd00869	4-methylthio 2-oxobutyrate
mpyq	2-Methyl-6-phytylquinol	m	Y	cpd14613	2-Methyl-6-phytylquinol
mpyr	Maleylpyruvate	c	Y	cpd01466	Maleylpyruvate
mrlac	3-Mercaptolactate	c	Y	cpd03455	3-Mercaptolactate
mrpyr	Mercaptopyruvate	c	Y	cpd00706	Mercaptopyruvate
msali	generated msali_e	e	N	fcpd01410	
mseth	methanethiol	c	Y	cpd00324	MTTL
mta	5'-Methylthioadenosine	c	Y	cpd00147	5-Methylthioadenosine
mthf	5-methyltetrahydrofolate	m	Y	cpd00345	5-Methyltetrahydrofolate
mtprop	3-Methylthiopropionate	c	Y	cpd05191	3-Methylthiopropionate
mtrip	S-Methyl-5-thio-D-ribose 1-phosphate	c	Y	cpd02574	methylthioribose-1-phosphate
muc	cis,cis-Muconate	c	Y	cpd01630	cis,cis-Muconate
mvl	(R)-mevalonate	c	Y	cpd00332	Mevalonic acid
myobpi	1D-myo-inositol 1,4-bisphosphate	c	Y	cpd00898	Inositol 1,4-bisphosphate
myocypi	1D-myo-inositol 1,2-cyclic phosphate	c	Y	cpd02639	D-myo-Inositol 1,2-cyclic phosphate
mzymst	4alpha-methylzymosterol	c	Y	cpd03035	4-methylzymosterol
n4hbz	4-hydroxy-3-octaprenylbenzoate	m	Y	cpd03443	3-Octaprenyl-4-hydroxybenzoate
na	sodium	m	Y	cpd00971	Na+
nad	Nicotinamide adenine dinucleotide	m	Y	cpd00003	NAD
nadgpis	N-Acetyl-D-glucosaminylphosphatidylinositol	c	Y	cpd11839	N-Acetyl-D-glucosaminylphosphatidylinositol
nadh	Reduced nicotinamide adenine dinucleotide	m	Y	cpd00004	NADH
nadp	Nicotinamide adenine dinucleotide phosphate	m	Y	cpd00006	NADP
nadph	Reduced nicotinamide adenine dinucleotide phosphate	m	Y	cpd00005	NADPH
nag	N-acetyl-D-glucosamine	e	Y	cpd00122	N-Acetyl-D-glucosamine
nag6p	N-acetyl-D-glucosamine 6-phosphate	m	Y	cpd00293	N-Acetyl-D-glucosamine 6-phosphate
naga1p	N-acetyl-D-glucosamine 1-phosphate	c	Y	cpd02611	N-Acetyl-D-glucosamine1-phosphate
naglu	N-acetyl-L-glutamate	m	Y	cpd00477	N-Acetyl-L-glutamate
naglup	N-acetyl-L-gamma-glutamyl phosphate	m	Y	cpd02552	n-acetylglutamyl-phosphate
naglus	N-acetyl-L-glutamate 5-semialdehyde	m	Y	cpd00918	2-Acetamido-5-oxopentanoate
naorn	N2-acetyl-L-ornithine	m	Y	cpd00342	N-Acetylornithine
naps	N-acetylputrescine	c	Y	cpd01758	N-Acetylputrescine
nar	nicotinate D-ribonucleoside	c	Y	cpd03471	Nicotinate D-ribonucleoside
ncapsc	N-Carbamoylputrescine	c	Y	cpd00341	N-Carbamoylputrescine
ncn	nicotinate D-ribonucleotide	c	Y	cpd00873	Nicotinate ribonucleotide
nh3	Ammonia	m	Y	cpd00013	NH3
nh4oh	ammonium hydroxide	c	Y	cpd00985	NH4OH
nica	nicotinate	c	Y	cpd00218	Niacin
nicd	nicotinamide	c	Y	cpd00133	Nicotinamide
nmn	Nicotinamide D-ribonucleotide	c	Y	cpd00355	Nicotinamide ribonucleotide
nnr	Nicotinamide D-ribonucleoside;Nicotinamide-beta-riboside	c	Y	cpd02016	N-Ribosylnicotinamide
nor	norsolorinic acid	c	Y	cpd22582	hexanoyl-1,3,6,8-tetrahydroxy-anthraquinone
npp	octaprenyl diphosphate	m	Y	cpd30761	OPP
npran	N-(5-phospho-D-ribosyl)anthranilate	c	Y	cpd02642	N-5-phosphoribosyl-anthranilate
o2	oxygen	m	Y	cpd00007	O2
oa	oxaloacetate	m	Y	cpd00032	Oxaloacetate
oahser	O-acetyl-L-homoserine	c	Y	cpd00790	O-Acetyl-L-homoserine
oaser	O-acetyl-L-serine	c	Y	cpd00722	O-Acetyl-L-serine
obut	2-oxobutanoate	m	Y	cpd00094	2-Oxobutyrate
ohpbt	2-Oxo-3-hydroxy-4-phosphobutanoate	c	Y	cpd03606	2-Oxo-3-hydroxy-4-phosphobutanoate
ohphl	2-Octaprenyl-6-hydroxyphenol	m	Y	cpd03445	2-Octaprenyl-6-hydroxyphenol
oicap	(2S)-2-isopropyl-3-oxosuccinate	m	Y	cpd02605	2-isopropyl-3-oxosuccinate
oival	2-Oxoisovalerate;(R)-3-methyl-3-oxobutanoate	m	Y	cpd00123	3-Methyl-2-oxobutanoate
om	6-methoxy-2-octaprenylphenol	m	Y	fcpd01352	6-methoxy-2-octaprenylphenol
omb	6-methoxy-2-octaprenyl-1,4-benzoquinone	m	Y	fcpd01351	6-methoxy-2-octaprenyl-1,4-benzoquinone
omhmb	3-demethylubiquinone-8	m	Y	fcpd01000	3-demethylubiquinone-8_
ommb	3-methyl-6-methoxy-2-octaprenyl-1,4-benzoquinone	m	Y	cpd03448	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone
omp	orotidine 5'-phosphate	c	Y	cpd00810	Orotidylic acid
omst	7-O-methylsterigmatocystin	c	N	fcpd01411	
omval	(S)-3-Methyl-2-oxopentanoate	m	Y	cpd00508	3MOP
oppa	3-oxopropanoate;Malonate semialdehyde	m	Y	cpd00191	3-Oxopropanoate
orn	L-ornithine	m	Y	cpd00064	Ornithine
oroa	orotate	c	Y	cpd00247	Orotate
osuhs	O-Succinyl-L-homoserine	c	Y	cpd00822	O-Succinyl-L-homoserine
ota	ochratoxin A	e	Y	cpd06845	Ochratoxin A
othio	thioredoxin disulfide	c	Y	cpd11420	trdox
oxal	oxalate	e	Y	cpd00180	Oxalate
p5c	(S)-1-pyrroline-5-carboxylate	m	Y	cpd02431	1-Pyrroline-5-carboxylate
pa	phosphatidate	m	Y	cpd11422	1,2-diacyl-sn-glycerol 3-phosphate
paa	phosphatidylamine	c	Y	fcpd01173	phosphatidylamine_
pac	phenylacetate	m	Y	cpd00430	PACT
pad	2-phenylacetamide	m	Y	cpd01647	2-Phenylacetamide
pant	(R)-pantoate	m	Y	cpd00408	Pantoate
pap	adenosine 3',5'-bisphosphate	m	Y	cpd00045	Adenosine 3-5-bisphosphate
papce	3,4-Dihydroxybenzoate	e	Y	cpd00197	Protocatechuate
paps	3'-phospho-5'-adenylyl sulfate	c	Y	cpd00044	3-phosphoadenylylsulfate
pc	phosphatidylcholines	e	Y	fcpd00659	phosphatidylcholines
pcace	3,4-dihydroxybenzoate	c	Y	cpd00197	Protocatechuate
pcer2	phytoceramides	e	Y	cpd27876	Phytoceramides
pcln	choline phosphate	m	Y	cpd00457	Phosphocholine
pcpmme	phosphatidyl-N-methylethanolamines	c	Y	fcpd00660	phosphatidyl-N-methylethanolamines
pdme	phosphatidyl-N-dimethylethanolamine	c	Y	cpd12514	Phosphatidyl-N-dimethylethanolamine
pdxal	pyridoxal	c	Y	cpd00215	Pyridoxal
pdxam	pyridoxamine	c	Y	cpd00419	PM
pdxam5pi	pyridoxamine 5'-phosphate	c	Y	cpd00493	Pyridoxamine phosphate
pdxi	pyridoxine	c	Y	cpd00263	Pyridoxol
pdxi5pi	pyridoxine 5'-phosphate	c	Y	cpd00478	Pyridoxine phosphate
pe	phosphatidylethanolamines	m	Y	fcpd00661	phosphatidylethanolamines
pea	ethanolamine phosphate	e	Y	cpd00285	Phosphoethanolamine
pep	phosphoenolpyruvate	m	Y	cpd00061	Phosphoenolpyruvate
pg	phosphatidylglycerol	m	Y	cpd11652	Phosphatidylglycerol
pglya	2-Phosphoglycolate	c	Y	cpd00727	2-Phosphoglycolate
pgp	Phosphatidylglycerophosphate	m	Y	cpd11454	Phosphatidylglycerophosphate
phal	phenylacetaldehyde	m	Y	cpd00464	alpha-Tolualdehyde
phc	L-1-pyrroline-3-hydroxy-5-carboxylate	c	Y	cpd02625	3-Hydroxy-L-1-pyrroline-5-carboxylate
phe	L-phenylalanine	m	Y	cpd00066	L-Phenylalanine
phem	Phenethylamine	c	Y	cpd03161	Phenethylamine
phen	prephenate	c	Y	cpd00219	Prephenate
php	3-phosphonooxypyruvate	c	Y	cpd02069	3-Phosphonooxypyruvate
phser	O-phospho-L-homoserine	c	Y	cpd00809	O-Phospho-L-homoserine
phsp	phytosphingosine 1-phosphate	c	Y	cpd15283	Phytosphingosine 1-phosphate
pht	O-Phospho-4-hydroxy-L-threonine	c	Y	cpd03607	4-(Phosphonooxy)-threonine
pi	phosphate	m	Y	cpd00009	Phosphate
pins	1-phosphatidyl-1D-myo-inositols	c	Y	fcpd00665	1-phosphatidyl-1D-myo-inositols
