ID	NAMES	EQUATION	TRANSPORT	ADJUSTED	MATCH	COMPLETE	MODELSEED	MS DEFINITION
r0889	ATP NGAM maintence	atp(cpd00002)[0] h2o(cpd00001)[0] => adp(cpd00008)[0] h(cpd00067)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00062	(1) H2O[0] + (1) ATP[0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0]
r0890	Adenylate kinase	amp(cpd00018)[0] itp(cpd00068)[0] => adp(cpd00008)[0] idp(cpd00090)[0]	N	N	Y	Y	rxn08067	(1) AMP[0] + (1) H+[0] + (1) ITP[0] <=> (1) ADP[0] + (1) IDP[0]
r0891	Adenylate kinase	amp(cpd00018)[0] itp(cpd00068)[0] => adp(cpd00008)[0] idp(cpd00090)[0]	N	N	Y	Y	rxn08067	(1) AMP[0] + (1) H+[0] + (1) ITP[0] <=> (1) ADP[0] + (1) IDP[0]
r0892	Uridine kinase	gtp(cpd00038)[0] uri(cpd00249)[0] => gdp(cpd00031)[0] h(cpd00067)[0] ump(cpd00091)[0]	N	N	Y	Y	rxn00713	(1) GTP[0] + (1) Uridine[0] => (1) GDP[0] + (1) H+[0] + (1) UMP[0]
r0893	Uridine kinase	atp(cpd00002)[0] uri(cpd00249)[0] => adp(cpd00008)[0] h(cpd00067)[0] ump(cpd00091)[0]	N	N	Y	Y	rxn00709	(1) ATP[0] + (1) Uridine[0] => (1) ADP[0] + (1) H+[0] + (1) UMP[0]
r0894	Uridine kinase	cytd(cpd00367)[0] gtp(cpd00038)[0] => cmp(cpd00046)[0] gdp(cpd00031)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00369	(1) GTP[0] + (1) Cytidine[0] => (1) GDP[0] + (1) CMP[0] + (1) H+[0]
r0895	Adenylate kinase	(2) adp(cpd00008)[0] => amp(cpd00018)[0] atp(cpd00002)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00097	(1) ATP[0] + (1) AMP[0] + (1) H+[0] <=> (2) ADP[0]
r0896	Adenylate kinase	adp(cpd00008)[0] gdp(cpd00031)[0] => amp(cpd00018)[0] gtp(cpd00038)[0] h(cpd00067)[0]	N	N	Y	Y	rxn08066	(1) AMP[0] + (1) GTP[0] + (1) H+[0] <=> (1) ADP[0] + (1) GDP[0]
r0897	nucleoside-diphosphatase	h2o(cpd00001)[0] udp(cpd00014)[0] => (2) h(cpd00067)[0] pi(cpd00009)[0] ump(cpd00091)[0]	N	N	Y	Y	rxn00116	(1) H2O[0] + (1) UDP[0] => (1) Phosphate[0] + (2) H+[0] + (1) UMP[0]
r0898	dITP/XTP pyrophosphatase	gtp(cpd00038)[0] h2o(cpd00001)[0] => gmp(cpd00126)[0] (2) h(cpd00067)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn00301	(1) H2O[0] + (1) GTP[0] => (1) PPi[0] + (2) H+[0] + (1) GMP[0]
r0899	dITP/XTP pyrophosphatase	dgtp(cpd00241)[0] h2o(cpd00001)[0] => dgmp(cpd00296)[0] (2) h(cpd00067)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn01351	(1) H2O[0] + (1) dGTP[0] => (1) PPi[0] + (2) H+[0] + (1) dGMP[0]
r0900	dITP/XTP pyrophosphatase	h2o(cpd00001)[0] xtp(cpd00530)[0] => (2) h(cpd00067)[0] ppi(cpd00012)[0] xmp(cpd00497)[0]	N	N	Y	Y	rxn01962	(1) H2O[0] + (1) XTP[0] => (1) PPi[0] + (2) H+[0] + (1) XMP[0]
r0901	dITP/XTP pyrophosphatase	ditp(cpd00977)[0] h2o(cpd00001)[0] => dimp(cpd03704)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn02518	(1) H2O[0] + (1) dITP[0] => (1) PPi[0] + (2) H+[0] + (1) dIMP[0]
r0902	nucleoside-diphosphate kinase	atp(cpd00002)[0] didp(cpd00976)[0] => adp(cpd00008)[0] ditp(cpd00977)[0]	N	N	Y	Y	rxn02517	(1) ATP[0] + (1) dIDP[0] <=> (1) ADP[0] + (1) dITP[0]
r0903	purine-nucleoside phosphorylase	gsn(cpd00311)[0] pi(cpd00009)[0] => gn(cpd00207)[0] r1p(cpd00475)[0]	N	N	Y	Y	rxn01548	(1) Phosphate[0] + (1) Guanosine[0] <=> (1) Guanine[0] + (1) Ribose 1-phosphate[0]
r0904	5-hydroxyisourate hydrolase	h2o(cpd00001)[0] hiura(cpd08625)[0] => h(cpd00067)[0] houdhic(cpd09027)[0]	N	N	Y	Y	rxn04453	(1) H2O[0] + (1) 5-Hydroxyisourate[0] => (1) H+[0] + (1) 5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate[0]
r0905	URAD	houdhic(cpd09027)[0] => co2(cpd00011)[0] satn(cpd19020)[0]	N	N	Y	Y	rxn24134	(1) H+[0] + (1) 5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate[0] => (1) CO2[0] + (1) (S)(+)-Allantoin[0]
r0906	Adenylate cyclase	gtp(cpd00038)[0] => cgmp(cpd00697)[0] h(cpd00067)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn00307	(1) GTP[0] => (1) PPi[0] + (1) H+[0] + (1) cGMP[0]
r0907	allantoate deiminase	att(cpd00388)[0] h2o(cpd00001)[0] (2) h(cpd00067)[0] => co2(cpd00011)[0] nh3(cpd00013)[0] ugly(cpd01419)[0]	N	N	Y	Y	rxn01747	(1) H2O[0] + (2) H+[0] + (1) Allantoate[0] => (1) CO2[0] + (1) NH3[0] + (1) Ureidoglycine[0]
r0908	ureidoglycine aminohydrolase	h2o(cpd00001)[0] ugly(cpd01419)[0] => nh3(cpd00013)[0] uglx(cpd00465)[0]	N	N	Y	Y	rxn03842	(1) H2O[0] + (1) Ureidoglycine[0] <=> (1) NH3[0] + (1) Ureidoglycolate[0]
r0909	Nucleoside diphosphate kinase	atp(cpd00002)[0] gdp(cpd00031)[0] => adp(cpd00008)[0] gtp(cpd00038)[0]	N	N	Y	Y	rxn00237	(1) ATP[0] + (1) GDP[0] <=> (1) ADP[0] + (1) GTP[0]
r0910	Nucleoside diphosphate kinase	atp(cpd00002)[0] dgdp(cpd00295)[0] => adp(cpd00008)[0] dgtp(cpd00241)[0]	N	N	Y	Y	rxn01353	(1) ATP[0] + (1) dGDP[0] <=> (1) ADP[0] + (1) dGTP[0]
r0911	Nucleoside diphosphate kinase	atp(cpd00002)[0] dadp(cpd00177)[0] => adp(cpd00008)[0] datp(cpd00115)[0]	N	N	Y	Y	rxn00839	(1) ATP[0] + (1) dADP[0] <=> (1) ADP[0] + (1) dATP[0]
r0912	Guanylate kinase	atp(cpd00002)[0] gmp(cpd00126)[0] h(cpd00067)[0] => adp(cpd00008)[0] gdp(cpd00031)[0]	N	N	Y	Y	rxn00239	(1) ATP[0] + (1) H+[0] + (1) GMP[0] <=> (1) ADP[0] + (1) GDP[0]
r0913	Guanylate kinase	atp(cpd00002)[0] dgmp(cpd00296)[0] h(cpd00067)[0] => adp(cpd00008)[0] dgdp(cpd00295)[0]	N	N	Y	Y	rxn01509	(1) ATP[0] + (1) H+[0] + (1) dGMP[0] <=> (1) ADP[0] + (1) dGDP[0]
r0914	phosphoribosylaminoimidazolesuccinocarboxamide synthase	asp(cpd00041)[0] atp(cpd00002)[0] cair(cpd02893)[0] => adp(cpd00008)[0] (2) h(cpd00067)[0] pi(cpd00009)[0] saicar[0]	N	N	N	N	frxn00219	
r0915	phosphoribosylformylglycinamidine cyclo-ligase	atp(cpd00002)[0] fgam(cpd02678)[0] => adp(cpd00008)[0] air(cpd02140)[0] h(cpd00067)[0] pi(cpd00009)[0]	N	N	N	Y	frxn00220	
r0916	phosphoribosylamine-glycine ligase	atp(cpd00002)[0] gly(cpd00033)[0] pram(cpd01982)[0] => adp(cpd00008)[0] gar(cpd02394)[0] h(cpd00067)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn02895	(1) ATP[0] + (1) Glycine[0] + (1) 5-Phosphoribosylamine[0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) GAR[0]
r0917	Adenylosuccinate synthase	asp(cpd00041)[0] gtp(cpd00038)[0] imp(cpd00114)[0] => asuc(cpd02375)[0] gdp(cpd00031)[0] (2) h(cpd00067)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00838	(1) GTP[0] + (1) L-Aspartate[0] + (1) IMP[0] => (1) Phosphate[0] + (1) GDP[0] + (2) H+[0] + (1) Adenylosuccinate[0]
r0918	GMP synthase	atp(cpd00002)[0] gln(cpd00053)[0] h2o(cpd00001)[0] xmp(cpd00497)[0] => amp(cpd00018)[0] glu(cpd00023)[0] gmp(cpd00126)[0] (3) h(cpd00067)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn00917	(1) H2O[0] + (1) ATP[0] + (1) L-Glutamine[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (1) L-Glutamate[0] + (3) H+[0] + (1) GMP[0]
r0919	phosphoribosylformylglycinamidine synthase	atp(cpd00002)[0] fgar(cpd02678)[0] gln(cpd00053)[0] h2o(cpd00001)[0] => adp(cpd00008)[0] fgam(cpd02678)[0] glu(cpd00023)[0] h(cpd00067)[0] pi(cpd00009)[0]	N	Y	N	Y	frxn00221	
r0920	Nucleoside diphosphate kinase	atp(cpd00002)[0] idp(cpd00090)[0] => adp(cpd00008)[0] itp(cpd00068)[0]	N	N	Y	Y	rxn00515	(1) ATP[0] + (1) IDP[0] <=> (1) ADP[0] + (1) ITP[0]
r0921	dITP/XTP pyrophosphatase	h2o(cpd00001)[0] itp(cpd00068)[0] => (2) h(cpd00067)[0] imp(cpd00114)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn00514	(1) H2O[0] + (1) ITP[0] => (1) PPi[0] + (2) H+[0] + (1) IMP[0]
r0922	Xanthine dehydrogenase	h2o(cpd00001)[0] hyxn(cpd00226)[0] nad(cpd00003)[0] => h(cpd00067)[0] nadh(cpd00004)[0] xan(cpd00309)[0]	N	N	Y	Y	rxn01297	(1) H2O[0] + (1) NAD[0] + (1) HYXN[0] <=> (1) NADH[0] + (1) H+[0] + (1) XAN[0]
r0923	xanthine dehydrogenase	h2o(cpd00001)[0] nad(cpd00003)[0] xan(cpd00309)[0] => h(cpd00067)[0] nadh(cpd00004)[0] urate(cpd00300)[0]	N	N	Y	Y	rxn01522	(1) H2O[0] + (1) NAD[0] + (1) XAN[0] <=> (1) NADH[0] + (1) H+[0] + (1) Urate[0]
r0924	ribonucleoside-diphosphate reductase	adp(cpd00008)[0] rthio(cpd11421)[0] => dadp(cpd00177)[0] h2o(cpd00001)[0] othio(cpd11420)[0]	N	N	Y	Y	rxn05231	(1) ADP[0] + (1) trdrd[0] <=> (1) H2O[0] + (1) dADP[0] + (1) trdox[0]
r0925	ribonucleoside-diphosphate reductase	gdp(cpd00031)[0] rthio(cpd11421)[0] => dgdp(cpd00295)[0] h2o(cpd00001)[0] othio(cpd11420)[0]	N	N	Y	Y	rxn05233	(1) GDP[0] + (1) trdrd[0] <=> (1) H2O[0] + (1) dGDP[0] + (1) trdox[0]
r0926	urate oxidase	h2o(cpd00001)[0] o2(cpd00007)[0] urate(cpd00300)[0] => h2o2(cpd00025)[0] hiura(cpd08625)[0]	N	N	Y	Y	rxn01523	(1) H2O[0] + (1) O2[0] + (1) Urate[0] <=> (1) H2O2[0] + (1) 5-Hydroxyisourate[0]
r0927	IMP dehydrogenase	h2o(cpd00001)[0] imp(cpd00114)[0] nad(cpd00003)[0] => h(cpd00067)[0] nadh(cpd00004)[0] xmp(cpd00497)[0]	N	N	Y	Y	rxn00834	(1) H2O[0] + (1) NAD[0] + (1) IMP[0] <=> (1) NADH[0] + (1) H+[0] + (1) XMP[0]
r0928	purine-nucleoside phosphorylase	ad(cpd03734)[0] dr1p(cpd00509)[0] => da(cpd00438)[0] pi(cpd00009)[0]	N	N	N	Y	frxn00222	
r0929	purine-nucleoside phosphorylase	din(cpd03279)[0] pi(cpd00009)[0] => dr1p(cpd00509)[0] hyxn(cpd00226)[0]	N	N	Y	Y	rxn01985	(1) Phosphate[0] + (1) Deoxyinosine[0] <=> (1) HYXN[0] + (1) deoxyribose-1-phosphate[0]
r0930	purine-nucleoside phosphorylase	inos(cpd00246)[0] pi(cpd00009)[0] => hyxn(cpd00226)[0] r1p(cpd00475)[0]	N	N	Y	Y	rxn01358	(1) Phosphate[0] + (1) Inosine[0] <=> (1) HYXN[0] + (1) Ribose 1-phosphate[0]
r0931	purine-nucleoside phosphorylase	dr1p(cpd00509)[0] gn(cpd00207)[0] => dg(cpd00277)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn01446	(1) Phosphate[0] + (1) Deoxyguanosine[0] <=> (1) Guanine[0] + (1) deoxyribose-1-phosphate[0]
r0932	purine-nucleoside phosphorylase	pi(cpd00009)[0] xtsine(cpd01217)[0] => r1p(cpd00475)[0] xan(cpd00309)[0]	N	N	Y	Y	rxn01649	(1) Phosphate[0] + (1) Xanthosine[0] <=> (1) XAN[0] + (1) Ribose 1-phosphate[0]
r0933	amidophosphoribosyltransferase	gln(cpd00053)[0] h2o(cpd00001)[0] prpp(cpd00103)[0] => glu(cpd00023)[0] h(cpd00067)[0] ppi(cpd00012)[0] pram(cpd01982)[0]	N	N	Y	Y	rxn00790	(1) PPi[0] + (1) L-Glutamate[0] + (1) H+[0] + (1) 5-Phosphoribosylamine[0] <= (1) H2O[0] + (1) L-Glutamine[0] + (1) PRPP[0]
r0934	Adenine phosphoribosyltransferase	ad(cpd03734)[0] prpp(cpd00103)[0] => amp(cpd00018)[0] h(cpd00067)[0] ppi(cpd00012)[0]	N	N	N	Y	frxn00223	
r0935	Adenylate kinase (deoxy)	adp(cpd00008)[0] dadp(cpd00177)[0] => atp(cpd00002)[0] damp(cpd00294)[0] h(cpd00067)[0]	N	N	Y	Y	rxn01127	(1) ATP[0] + (1) H+[0] + (1) dAMP[0] <=> (1) ADP[0] + (1) dADP[0]
r0936	Adenylate kinase	(2) adp(cpd00008)[0] => amp(cpd00018)[0] atp(cpd00002)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00097	(1) ATP[0] + (1) AMP[0] + (1) H+[0] <=> (2) ADP[0]
r0937	Adenylate kinase	adp(cpd00008)[0] gdp(cpd00031)[0] => amp(cpd00018)[0] gtp(cpd00038)[0] h(cpd00067)[0]	N	N	Y	Y	rxn08066	(1) AMP[0] + (1) GTP[0] + (1) H+[0] <=> (1) ADP[0] + (1) GDP[0]
r0938	5'-nucleotidase	amp(cpd00018)[0] h2o(cpd00001)[0] => adn(cpd00182)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00132	(1) H2O[0] + (1) AMP[0] <=> (1) Phosphate[0] + (1) Adenosine[0]
r0939	5'-nucleotidase	damp(cpd00294)[0] h2o(cpd00001)[0] => da(cpd00438)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn01507	(1) H2O[0] + (1) dAMP[0] <=> (1) Phosphate[0] + (1) Deoxyadenosine[0]
r0940	5'-nucleotidase	h2o(cpd00001)[0] imp(cpd00114)[0] => inos(cpd00246)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00831	(1) H2O[0] + (1) IMP[0] <=> (1) Phosphate[0] + (1) Inosine[0]
r0941	5'-nucleotidase	gmp(cpd00126)[0] h2o(cpd00001)[0] => gsn(cpd00311)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00913	(1) H2O[0] + (1) GMP[0] <=> (1) Phosphate[0] + (1) Guanosine[0]
r0942	5'-nucleotidase	dgmp(cpd00296)[0] h2o(cpd00001)[0] => dg(cpd00277)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn01445	(1) H2O[0] + (1) dGMP[0] <=> (1) Phosphate[0] + (1) Deoxyguanosine[0]
r0943	5'-nucleotidase	h2o(cpd00001)[0] xmp(cpd00497)[0] => pi(cpd00009)[0] xtsine(cpd01217)[0]	N	N	Y	Y	rxn01961	(1) H2O[0] + (1) XMP[0] <=> (1) Phosphate[0] + (1) Xanthosine[0]
r0944	3',5'-cyclic-nucleotide phosphodiesterase	camp(cpd00446)[0] h2o(cpd00001)[0] => amp(cpd00018)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00140	(1) H2O[0] + (1) cAMP[0] => (1) AMP[0] + (1) H+[0]
r0945	3',5'-cyclic-nucleotide phosphodiesterase	cgmp(cpd00697)[0] h2o(cpd00001)[0] => gmp(cpd00126)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00920	(1) H2O[0] + (1) cGMP[0] => (1) H+[0] + (1) GMP[0]
r0946	3',5'-cyclic-nucleotide phosphodiesterase	ccmp(cpd00696)[0] h2o(cpd00001)[0] => cmp(cpd00046)[0] h(cpd00067)[0]	N	N	Y	Y	rxn09559	(1) H2O[0] + (1) 3',5'-Cyclic CMP[0] => (1) CMP[0] + (1) H+[0]
r0947	Allantoinase	h2o(cpd00001)[0] satn(cpd19020)[0] => att(cpd00388)[0]	N	N	Y	Y	rxn15334	(1) H2O[0] + (1) (S)(+)-Allantoin[0] => (1) H+[0] + (1) Allantoate[0]
r0948	5-aminoimidazole-4-carboxamide ribonucleotide (AICAR) transformylase / IMP cyclohydrolase	prfica(cpd02884)[0] => h2o(cpd00001)[0] imp(cpd00114)[0]	N	N	Y	Y	rxn00832	(1) H2O[0] + (1) IMP[0] <=> (1) FAICAR[0]
r0949	Adenine deaminase	ad(cpd03734)[0] h2o(cpd00001)[0] h(cpd00067)[0] => hyxn(cpd00226)[0] nh3(cpd00013)[0]	N	N	N	Y	frxn00224	
r0950	guanine deaminase	gn(cpd00207)[0] h2o(cpd00001)[0] h(cpd00067)[0] => nh3(cpd00013)[0] xan(cpd00309)[0]	N	N	Y	Y	rxn01225	(1) H2O[0] + (1) H+[0] + (1) Guanine[0] => (1) NH3[0] + (1) XAN[0]
r0951	Adenosine deaminase	adn(cpd00182)[0] h2o(cpd00001)[0] h(cpd00067)[0] => inos(cpd00246)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn01137	(1) H2O[0] + (1) H+[0] + (1) Adenosine[0] => (1) NH3[0] + (1) Inosine[0]
r0952	Adenosine deaminase	da(cpd00438)[0] h2o(cpd00001)[0] h(cpd00067)[0] => din(cpd03279)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn01858	(1) H2O[0] + (1) H+[0] + (1) Deoxyadenosine[0] => (1) NH3[0] + (1) Deoxyinosine[0]
r0953	AMP deaminase	amp(cpd00018)[0] h2o(cpd00001)[0] h(cpd00067)[0] => imp(cpd00114)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn00130	(1) H2O[0] + (1) AMP[0] + (1) H+[0] => (1) NH3[0] + (1) IMP[0]
r0954	ADP-ribose diphosphatase	adprib(cpd00251)[0] h2o(cpd00001)[0] => amp(cpd00018)[0] (2) h(cpd00067)[0] r5p(cpd00101)[0]	N	N	Y	Y	rxn00775	(1) H2O[0] + (1) ADPribose[0] => (1) AMP[0] + (2) H+[0] + (1) ribose-5-phosphate[0]
r0955	phosphoribosylaminoimidazole carboxylase	cair(cpd02893)[0] h(cpd00067)[0] => air(cpd02140)[0] co2(cpd00011)[0]	N	N	Y	Y	rxn02938	(1) H+[0] + (1) 5'-Phosphoribosyl-4-carboxy-5-aminoimidazole[0] => (1) CO2[0] + (1) AIR[0]
r0956	adenylosuccinate lyase	saicar[0] => aicar(cpd02851)[0] fum(cpd00106)[0]	N	N	N	N	frxn00225	
r0957	adenylosuccinate lyase	asuc(cpd02375)[0] => amp(cpd00018)[0] fum(cpd00106)[0]	N	N	Y	Y	rxn00800	(1) Adenylosuccinate[0] <=> (1) AMP[0] + (1) Fumarate[0]
r0958	Adenylate cyclase	atp(cpd00002)[0] => camp(cpd00446)[0] h(cpd00067)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn00065	(1) ATP[0] => (1) PPi[0] + (1) H+[0] + (1) cAMP[0]
r0959	xanthine phosphoribosyltransferase	prpp(cpd00103)[0] xan(cpd00309)[0] => h(cpd00067)[0] ppi(cpd00012)[0] xmp(cpd00497)[0]	N	N	Y	Y	rxn01544	(1) PPi[0] + (1) H+[0] + (1) XMP[0] <= (1) PRPP[0] + (1) XAN[0]
r0960	Hypoxanthine phosphoribosyltransferase	hyxn(cpd00226)[0] prpp(cpd00103)[0] => h(cpd00067)[0] imp(cpd00114)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn00836	(1) PPi[0] + (1) H+[0] + (1) IMP[0] <= (1) PRPP[0] + (1) HYXN[0]
r0961	Hypoxanthine phosphoribosyltransferase	gn(cpd00207)[0] prpp(cpd00103)[0] => gmp(cpd00126)[0] h(cpd00067)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn00915	(1) PPi[0] + (1) H+[0] + (1) GMP[0] <= (1) PRPP[0] + (1) Guanine[0]
r0962	Adenosine kinase	adn(cpd00182)[0] atp(cpd00002)[0] => adp(cpd00008)[0] amp(cpd00018)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00134	(1) ATP[0] + (1) Adenosine[0] => (1) ADP[0] + (1) AMP[0] + (1) H+[0]
r0963	nucleoside-diphosphatase	gdp(cpd00031)[0] h2o(cpd00001)[0] => gmp(cpd00126)[0] (2) h(cpd00067)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00236	(1) H2O[0] + (1) GDP[0] => (1) Phosphate[0] + (2) H+[0] + (1) GMP[0]
r0964	dITP/XTP pyrophosphatase	h2o(cpd00001)[0] utp(cpd00062)[0] => (2) h(cpd00067)[0] ppi(cpd00012)[0] ump(cpd00091)[0]	N	N	Y	Y	rxn00463	(1) H2O[0] + (1) UTP[0] => (1) PPi[0] + (2) H+[0] + (1) UMP[0]
r0965	nucleoside-diphosphate kinase	atp(cpd00002)[0] dudp(cpd00978)[0] => adp(cpd00008)[0] dutp(cpd00358)[0]	N	N	Y	Y	rxn01678	(1) ATP[0] + (1) dUDP[0] <=> (1) ADP[0] + (1) dUTP[0]
r0966	dTMP kinase	atp(cpd00002)[0] dump(cpd00299)[0] h(cpd00067)[0] => adp(cpd00008)[0] dudp(cpd00978)[0]	N	N	Y	Y	rxn01517	(1) ATP[0] + (1) H+[0] + (1) dUMP[0] <=> (1) ADP[0] + (1) dUDP[0]
r0967	dihydropyrimidinase	dhthy(cpd00673)[0] h2o(cpd00001)[0] => h(cpd00067)[0] uibut(cpd03034)[0]	N	N	Y	Y	rxn02190	(1) H2O[0] + (1) Dihydrothymine[0] <=> (1) H+[0] + (1) 3-Ureidoisobutyrate[0]
r0968	Cytosine deaminase	cyts(cpd00307)[0] h2o(cpd00001)[0] h(cpd00067)[0] => nh3(cpd00013)[0] ura(cpd00092)[0]	N	N	Y	Y	rxn00717	(1) H2O[0] + (1) H+[0] + (1) Cytosine[0] => (1) NH3[0] + (1) Uracil[0]
r0969	dCMP deaminase	dcmp(cpd00206)[0] h2o(cpd00001)[0] h(cpd00067)[0] => dump(cpd00299)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn01217	(1) H2O[0] + (1) H+[0] + (1) dCMP[0] => (1) NH3[0] + (1) dUMP[0]
r0970	cytidine deaminase	cytd(cpd00367)[0] h2o(cpd00001)[0] h(cpd00067)[0] => nh3(cpd00013)[0] uri(cpd00249)[0]	N	N	Y	Y	rxn01368	(1) H2O[0] + (1) H+[0] + (1) Cytidine[0] => (1) NH3[0] + (1) Uridine[0]
r0971	dUTP pyrophosphatase	dutp(cpd00358)[0] h2o(cpd00001)[0] => dump(cpd00299)[0] (2) h(cpd00067)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn01519	(1) H2O[0] + (1) dUTP[0] => (1) PPi[0] + (2) H+[0] + (1) dUMP[0]
r0972	cytidine deaminase	dc(cpd00654)[0] h2o(cpd00001)[0] h(cpd00067)[0] => du(cpd00412)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn01800	(1) H2O[0] + (1) H+[0] + (1) Deoxycytidine[0] => (1) NH3[0] + (1) Deoxyuridine[0]
r0973	Nucleoside diphosphate kinase	atp(cpd00002)[0] udp(cpd00014)[0] => adp(cpd00008)[0] utp(cpd00062)[0]	N	N	Y	Y	rxn00117	(1) ATP[0] + (1) UDP[0] <=> (1) ADP[0] + (1) UTP[0]
r0974	Nucleoside diphosphate kinase	atp(cpd00002)[0] cdp(cpd00096)[0] => adp(cpd00008)[0] ctp(cpd00052)[0]	N	N	Y	Y	rxn00409	(1) ATP[0] + (1) CDP[0] <=> (1) ADP[0] + (1) CTP[0]
r0975	Nucleoside diphosphate kinase	atp(cpd00002)[0] dcdp(cpd00533)[0] => adp(cpd00008)[0] dctp(cpd00356)[0]	N	N	Y	Y	rxn01673	(1) ATP[0] + (1) dCDP[0] <=> (1) ADP[0] + (1) dCTP[0]
r0976	Nucleoside diphosphate kinase	atp(cpd00002)[0] dtdp(cpd00297)[0] => adp(cpd00008)[0] dttp(cpd00357)[0]	N	N	Y	Y	rxn01512	(1) ATP[0] + (1) dTDP[0] <=> (1) ADP[0] + (1) TTP[0]
r0977	dTMP kinase	atp(cpd00002)[0] dtmp(cpd00298)[0] h(cpd00067)[0] => adp(cpd00008)[0] dtdp(cpd00297)[0]	N	N	Y	Y	rxn01513	(1) ATP[0] + (1) H+[0] + (1) dTMP[0] <=> (1) ADP[0] + (1) dTDP[0]
r0978	CTP synthase	atp(cpd00002)[0] gln(cpd00053)[0] h2o(cpd00001)[0] utp(cpd00062)[0] => adp(cpd00008)[0] ctp(cpd00052)[0] glu(cpd00023)[0] (2) h(cpd00067)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00412	(1) H2O[0] + (1) ATP[0] + (1) L-Glutamine[0] + (1) UTP[0] => (1) ADP[0] + (1) Phosphate[0] + (1) L-Glutamate[0] + (1) CTP[0] + (2) H+[0]
r0979	CTP synthase	atp(cpd00002)[0] nh3(cpd00013)[0] utp(cpd00062)[0] => adp(cpd00008)[0] ctp(cpd00052)[0] (2) h(cpd00067)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00410	(1) ATP[0] + (1) NH3[0] + (1) UTP[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) CTP[0] + (2) H+[0]
r0980	Carbamoyl-phosphate synthase (glutamine-hydrolysing)	(2) atp(cpd00002)[0] gln(cpd00053)[0] h2o(cpd00001)[0] hco3(cpd00242)[0] => (2) adp(cpd00008)[0] cap(cpd00146)[0] glu(cpd00023)[0] (2) h(cpd00067)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00414	(1) H2O[0] + (2) ATP[0] + (1) L-Glutamine[0] + (1) H2CO3[0] => (2) ADP[0] + (1) Phosphate[0] + (1) L-Glutamate[0] + (2) H+[0] + (1) Carbamoylphosphate[0]
r0981	ribonucleoside-diphosphate reductase	cdp(cpd00096)[0] rthio(cpd11421)[0] => dcdp(cpd00533)[0] h2o(cpd00001)[0] othio(cpd11420)[0]	N	N	Y	Y	rxn06076	(1) H2O[0] + (1) dCDP[0] + (1) trdox[0] <=> (1) CDP[0] + (1) trdrd[0]
r0982	ribonucleoside-diphosphate reductase	rthio(cpd11421)[0] udp(cpd00014)[0] => dudp(cpd00978)[0] h2o(cpd00001)[0] othio(cpd11420)[0]	N	N	Y	Y	rxn06075	(1) H2O[0] + (1) dUDP[0] + (1) trdox[0] <=> (1) UDP[0] + (1) trdrd[0]
r0983	orotate reductase (NADH)	doroa(cpd00282)[0] nad(cpd00003)[1] => h(cpd00067)[0] nadh(cpd00004)[1] oroa(cpd00247)[0]	Y	N	N	Y	frxn00226	
