ID	EQUATION
63549	(1) 15377[0] + (1) 147351[0] <=> (1) 58922[0] + (1) 147377[0]
63550	(1) 15377[0] + (1) 147351[0] <=> (1) 58922[0] + (1) 147377[0]
63551	(1) 15377[0] + (1) 147351[0] <=> (1) 58922[0] + (1) 147377[0]
63552	(1) 58922[0] + (1) 15377[0] <=> (1) 147375[0] + (1) 147379[0]
63553	(1) 58922[0] + (1) 15377[0] <=> (1) 147375[0] + (1) 147379[0]
63554	(1) 58922[0] + (1) 15377[0] <=> (1) 147375[0] + (1) 147379[0]
63555	(1) 58922[0] + (1) 15377[0] <=> (1) 147375[0] + (1) 147379[0]
63556	(1) 147381[0] + (1) 15377[0] <=> (1) 32551[0] + (1) 147383[0]
63557	(1) 147381[0] + (1) 15377[0] <=> (1) 32551[0] + (1) 147383[0]
63558	(1) 147381[0] + (1) 15377[0] <=> (1) 32551[0] + (1) 147383[0]
63559	(1) 147381[0] + (1) 15377[0] <=> (1) 32551[0] + (1) 147383[0]
63560	(1) 147350[0] + (1) 15377[0] <=> (1) 58506[0] + (1) 147392[0]
63561	(1) 147350[0] + (1) 15377[0] <=> (1) 58506[0] + (1) 147392[0]
63562	(1) 147350[0] + (1) 15377[0] <=> (1) 58506[0] + (1) 147392[0]
63563	(1) 147350[0] + (1) 15377[0] <=> (1) 58506[0] + (1) 147392[0]
63564	(1) 147395[0] + (1) 15377[0] <=> (1) 58095[0] + (1) 147396[0]
63565	(1) 147395[0] + (1) 15377[0] <=> (1) 58095[0] + (1) 147396[0]
63566	(1) 147395[0] + (1) 15377[0] <=> (1) 58095[0] + (1) 147396[0]
63567	(1) 147395[0] + (1) 15377[0] <=> (1) 58095[0] + (1) 147396[0]
63568	(1) 147390[0] + (1) 15377[0] <=> (1) 147391[0] + (1) 58045[0]
63569	(1) 147390[0] + (1) 15377[0] <=> (1) 147391[0] + (1) 58045[0]
63570	(1) 147390[0] + (1) 15377[0] <=> (1) 147391[0] + (1) 58045[0]
63571	(1) 147390[0] + (1) 15377[0] <=> (1) 147391[0] + (1) 58045[0]
63572	(1) 147393[0] + (1) 15377[0] <=> (1) 147394[0] + (1) 32682[0]
63573	(1) 147393[0] + (1) 15377[0] <=> (1) 147394[0] + (1) 32682[0]
63574	(1) 147393[0] + (1) 15377[0] <=> (1) 147394[0] + (1) 32682[0]
63575	(1) 147393[0] + (1) 15377[0] <=> (1) 147394[0] + (1) 32682[0]
63576	(1) 147380[0] + (1) 15377[0] <=> (1) 43474[0] + (1) 16688[0]
63577	(1) 147380[0] + (1) 15377[0] <=> (1) 43474[0] + (1) 16688[0]
63578	(1) 147380[0] + (1) 15377[0] <=> (1) 43474[0] + (1) 16688[0]
63579	(1) 147380[0] + (1) 15377[0] <=> (1) 43474[0] + (1) 16688[0]
63580	(1) 15377[0] + (1) 147382[0] <=> (1) 16587[0] + (1) 43474[0]
63581	(1) 15377[0] + (1) 147382[0] <=> (1) 16587[0] + (1) 43474[0]
63582	(1) 15377[0] + (1) 147382[0] <=> (1) 16587[0] + (1) 43474[0]
63583	(1) 15377[0] + (1) 147382[0] <=> (1) 16587[0] + (1) 43474[0]
63584	(1) 15377[0] + (1) 147386[0] <=> (1) 19566[0] + (1) 43474[0]
63585	(1) 15377[0] + (1) 147386[0] <=> (1) 19566[0] + (1) 43474[0]
63586	(1) 15377[0] + (1) 147386[0] <=> (1) 19566[0] + (1) 43474[0]
63587	(1) 15377[0] + (1) 147386[0] <=> (1) 19566[0] + (1) 43474[0]
63588	(1) 58052[0] + (1) 147403[0] <=> (1) 147404[0] + (1) 58223[0]
63589	(1) 58052[0] + (1) 147403[0] <=> (1) 147404[0] + (1) 58223[0]
63590	(1) 58052[0] + (1) 147403[0] <=> (1) 147404[0] + (1) 58223[0]
63591	(1) 58052[0] + (1) 147403[0] <=> (1) 147404[0] + (1) 58223[0]
63592	(1) 72999[0] + (1) 78340[0] <=> (1) 138663[0] + (1) 76078[0] + (1) 15378[0]
63593	(1) 72999[0] + (1) 78340[0] <=> (1) 138663[0] + (1) 76078[0] + (1) 15378[0]
63594	(1) 72999[0] + (1) 78340[0] <=> (1) 138663[0] + (1) 76078[0] + (1) 15378[0]
63595	(1) 72999[0] + (1) 78340[0] <=> (1) 138663[0] + (1) 76078[0] + (1) 15378[0]
63596	(1) 77290[0] + (1) 57643[0] <=> (1) 15378[0] + (1) 57875[0] + (1) 140451[0]
63597	(1) 77290[0] + (1) 57643[0] <=> (1) 15378[0] + (1) 57875[0] + (1) 140451[0]
63598	(1) 77290[0] + (1) 57643[0] <=> (1) 15378[0] + (1) 57875[0] + (1) 140451[0]
63599	(1) 77290[0] + (1) 57643[0] <=> (1) 15378[0] + (1) 57875[0] + (1) 140451[0]
63600	(1) 15377[0] + (1) 147417[0] <=> (1) 147418[0] + (1) 58045[0]
63601	(1) 15377[0] + (1) 147417[0] <=> (1) 147418[0] + (1) 58045[0]
63602	(1) 15377[0] + (1) 147417[0] <=> (1) 147418[0] + (1) 58045[0]
63603	(1) 15377[0] + (1) 147417[0] <=> (1) 147418[0] + (1) 58045[0]
63604	(1) 15377[0] + (1) 147415[0] <=> (1) 58095[0] + (1) 147416[0]
63605	(1) 15377[0] + (1) 147415[0] <=> (1) 58095[0] + (1) 147416[0]
63606	(1) 15377[0] + (1) 147415[0] <=> (1) 58095[0] + (1) 147416[0]
63607	(1) 15377[0] + (1) 147415[0] <=> (1) 58095[0] + (1) 147416[0]
63608	(1) 15377[0] + (1) 147421[0] <=> (1) 58095[0] + (1) 147422[0]
63609	(1) 15377[0] + (1) 147421[0] <=> (1) 58095[0] + (1) 147422[0]
63610	(1) 15377[0] + (1) 147421[0] <=> (1) 58095[0] + (1) 147422[0]
63611	(1) 15377[0] + (1) 147421[0] <=> (1) 58095[0] + (1) 147422[0]
63612	(1) 58052[0] + (1) 147403[0] <=> (1) 58223[0] + (1) 147405[0]
63613	(1) 58052[0] + (1) 147403[0] <=> (1) 58223[0] + (1) 147405[0]
63614	(1) 58052[0] + (1) 147403[0] <=> (1) 58223[0] + (1) 147405[0]
63615	(1) 58052[0] + (1) 147403[0] <=> (1) 58223[0] + (1) 147405[0]
63616	(1) 147403[0] + (1) 58052[0] <=> (1) 15378[0] + (1) 147407[0] + (1) 58223[0]
63617	(1) 147403[0] + (1) 58052[0] <=> (1) 15378[0] + (1) 147407[0] + (1) 58223[0]
63618	(1) 147403[0] + (1) 58052[0] <=> (1) 15378[0] + (1) 147407[0] + (1) 58223[0]
63619	(1) 147403[0] + (1) 58052[0] <=> (1) 15378[0] + (1) 147407[0] + (1) 58223[0]
63620	(1) GENERIC:9685[0] + (1) 18262[0] + (1) 30616[0] <=> (1) GENERIC:9644[0] + (1) 33019[0] + (1) 456215[0]
63621	(1) GENERIC:9685[0] + (1) 18262[0] + (1) 30616[0] <=> (1) GENERIC:9644[0] + (1) 33019[0] + (1) 456215[0]
63622	(1) GENERIC:9685[0] + (1) 18262[0] + (1) 30616[0] <=> (1) GENERIC:9644[0] + (1) 33019[0] + (1) 456215[0]
63623	(1) GENERIC:9685[0] + (1) 18262[0] + (1) 30616[0] <=> (1) GENERIC:9644[0] + (1) 33019[0] + (1) 456215[0]
63624	(1) GENERIC:9685[0] + (1) 83627[0] <=> (1) GENERIC:9652[0] + (1) 456215[0] + (1) 15378[0]
63625	(1) GENERIC:9685[0] + (1) 83627[0] <=> (1) GENERIC:9652[0] + (1) 456215[0] + (1) 15378[0]
63626	(1) GENERIC:9685[0] + (1) 83627[0] <=> (1) GENERIC:9652[0] + (1) 456215[0] + (1) 15378[0]
63627	(1) GENERIC:9685[0] + (1) 83627[0] <=> (1) GENERIC:9652[0] + (1) 456215[0] + (1) 15378[0]
63628	(1) 30616[0] + (1) GENERIC:9685[0] + (1) 7896[0] <=> (1) GENERIC:9652[0] + (1) 456215[0] + (1) 33019[0]
63629	(1) 30616[0] + (1) GENERIC:9685[0] + (1) 7896[0] <=> (1) GENERIC:9652[0] + (1) 456215[0] + (1) 33019[0]
63630	(1) 30616[0] + (1) GENERIC:9685[0] + (1) 7896[0] <=> (1) GENERIC:9652[0] + (1) 456215[0] + (1) 33019[0]
63631	(1) 30616[0] + (1) GENERIC:9685[0] + (1) 7896[0] <=> (1) GENERIC:9652[0] + (1) 456215[0] + (1) 33019[0]
63632	(1) GENERIC:9685[0] + (1) 136562[0] <=> (1) GENERIC:12682[0] + (1) 456215[0] + (1) 15378[0]
63633	(1) GENERIC:9685[0] + (1) 136562[0] <=> (1) GENERIC:12682[0] + (1) 456215[0] + (1) 15378[0]
63634	(1) GENERIC:9685[0] + (1) 136562[0] <=> (1) GENERIC:12682[0] + (1) 456215[0] + (1) 15378[0]
63635	(1) GENERIC:9685[0] + (1) 136562[0] <=> (1) GENERIC:12682[0] + (1) 456215[0] + (1) 15378[0]
63636	(1) GENERIC:9685[0] + (1) 141140[0] <=> (1) 15378[0] + (1) 456215[0] + (1) GENERIC:12681[0]
63637	(1) GENERIC:9685[0] + (1) 141140[0] <=> (1) 15378[0] + (1) 456215[0] + (1) GENERIC:12681[0]
63638	(1) GENERIC:9685[0] + (1) 141140[0] <=> (1) 15378[0] + (1) 456215[0] + (1) GENERIC:12681[0]
63639	(1) GENERIC:9685[0] + (1) 141140[0] <=> (1) 15378[0] + (1) 456215[0] + (1) GENERIC:12681[0]
63640	(1) GENERIC:10474[0] + (1) 15377[0] + (1) 57540[0] <=> (1) 189572[0] + (1) GENERIC:9752[0] + (1) 17154[0]
63641	(1) GENERIC:10474[0] + (1) 15377[0] + (1) 57540[0] <=> (1) 189572[0] + (1) GENERIC:9752[0] + (1) 17154[0]
63642	(1) GENERIC:10474[0] + (1) 15377[0] + (1) 57540[0] <=> (1) 189572[0] + (1) GENERIC:9752[0] + (1) 17154[0]
63643	(1) GENERIC:10474[0] + (1) 15377[0] + (1) 57540[0] <=> (1) 189572[0] + (1) GENERIC:9752[0] + (1) 17154[0]
63644	(1) GENERIC:9863[0] + (1) 57273[0] <=> (1) 15378[0] + (1) GENERIC:17914[0] + (1) 58189[0]
63645	(1) GENERIC:9863[0] + (1) 57273[0] <=> (1) 15378[0] + (1) GENERIC:17914[0] + (1) 58189[0]
63646	(1) GENERIC:9863[0] + (1) 57273[0] <=> (1) 15378[0] + (1) GENERIC:17914[0] + (1) 58189[0]
63647	(1) GENERIC:9863[0] + (1) 57273[0] <=> (1) 15378[0] + (1) GENERIC:17914[0] + (1) 58189[0]
63648	(2) GENERIC:10438[0] + (2) 15378[0] + (1) 73856[0] + (1) 15379[0] <=> (1) 76368[0] + (2) 15377[0] + (2) GENERIC:10439[0]
63649	(2) GENERIC:10438[0] + (2) 15378[0] + (1) 73856[0] + (1) 15379[0] <=> (1) 76368[0] + (2) 15377[0] + (2) GENERIC:10439[0]
63650	(2) GENERIC:10438[0] + (2) 15378[0] + (1) 73856[0] + (1) 15379[0] <=> (1) 76368[0] + (2) 15377[0] + (2) GENERIC:10439[0]
63651	(2) GENERIC:10438[0] + (2) 15378[0] + (1) 73856[0] + (1) 15379[0] <=> (1) 76368[0] + (2) 15377[0] + (2) GENERIC:10439[0]
63652	(2) 15378[0] + (1) 15379[0] + (1) 73870[0] + (2) GENERIC:10438[0] <=> (2) GENERIC:10439[0] + (1) 74298[0] + (2) 15377[0]
63653	(2) 15378[0] + (1) 15379[0] + (1) 73870[0] + (2) GENERIC:10438[0] <=> (2) GENERIC:10439[0] + (1) 74298[0] + (2) 15377[0]
63654	(2) 15378[0] + (1) 15379[0] + (1) 73870[0] + (2) GENERIC:10438[0] <=> (2) GENERIC:10439[0] + (1) 74298[0] + (2) 15377[0]
63655	(2) 15378[0] + (1) 15379[0] + (1) 73870[0] + (2) GENERIC:10438[0] <=> (2) GENERIC:10439[0] + (1) 74298[0] + (2) 15377[0]
63656	(1) 72998[0] + (1) 64496[0] <=> (1) 16870[0] + (1) 72744[0]
63657	(1) 72998[0] + (1) 64496[0] <=> (1) 16870[0] + (1) 72744[0]
63658	(1) 72998[0] + (1) 64496[0] <=> (1) 16870[0] + (1) 72744[0]
63659	(1) 72998[0] + (1) 64496[0] <=> (1) 16870[0] + (1) 72744[0]
63660	(1) 149468[0] + (1) GENERIC:9752[0] + (1) 16526[0] <=> (1) 149470[0] + (2) 15378[0] + (1) GENERIC:12448[0]
63661	(1) 149468[0] + (1) GENERIC:9752[0] + (1) 16526[0] <=> (1) 149470[0] + (2) 15378[0] + (1) GENERIC:12448[0]
63662	(1) 149468[0] + (1) GENERIC:9752[0] + (1) 16526[0] <=> (1) 149470[0] + (2) 15378[0] + (1) GENERIC:12448[0]
63663	(1) 149468[0] + (1) GENERIC:9752[0] + (1) 16526[0] <=> (1) 149470[0] + (2) 15378[0] + (1) GENERIC:12448[0]
63664	(1) 149468[0] + (1) GENERIC:9752[0] + (1) 57783[0] + (1) 15378[0] <=> (1) 15377[0] + (1) 58349[0] + (1) GENERIC:16405[0]
63665	(1) 149468[0] + (1) GENERIC:9752[0] + (1) 57783[0] + (1) 15378[0] <=> (1) 15377[0] + (1) 58349[0] + (1) GENERIC:16405[0]
63666	(1) 149468[0] + (1) GENERIC:9752[0] + (1) 57783[0] + (1) 15378[0] <=> (1) 15377[0] + (1) 58349[0] + (1) GENERIC:16405[0]
63667	(1) 149468[0] + (1) GENERIC:9752[0] + (1) 57783[0] + (1) 15378[0] <=> (1) 15377[0] + (1) 58349[0] + (1) GENERIC:16405[0]
63668	(1) 15377[0] + (1) 16526[0] + (1) GENERIC:16405[0] + (1) 58349[0] <=> (1) 57783[0] + (1) GENERIC:12448[0] + (3) 15378[0] + (1) 149470[0]
63669	(1) 15377[0] + (1) 16526[0] + (1) GENERIC:16405[0] + (1) 58349[0] <=> (1) 57783[0] + (1) GENERIC:12448[0] + (3) 15378[0] + (1) 149470[0]
63670	(1) 15377[0] + (1) 16526[0] + (1) GENERIC:16405[0] + (1) 58349[0] <=> (1) 57783[0] + (1) GENERIC:12448[0] + (3) 15378[0] + (1) 149470[0]
63671	(1) 15377[0] + (1) 16526[0] + (1) GENERIC:16405[0] + (1) 58349[0] <=> (1) 57783[0] + (1) GENERIC:12448[0] + (3) 15378[0] + (1) 149470[0]
63672	(1) 57945[0] + (1) GENERIC:9752[0] + (1) 149468[0] + (1) 15378[0] <=> (1) 57540[0] + (1) 15377[0] + (1) GENERIC:16405[0]
63673	(1) 57945[0] + (1) GENERIC:9752[0] + (1) 149468[0] + (1) 15378[0] <=> (1) 57540[0] + (1) 15377[0] + (1) GENERIC:16405[0]
63674	(1) 57945[0] + (1) GENERIC:9752[0] + (1) 149468[0] + (1) 15378[0] <=> (1) 57540[0] + (1) 15377[0] + (1) GENERIC:16405[0]
63675	(1) 57945[0] + (1) GENERIC:9752[0] + (1) 149468[0] + (1) 15378[0] <=> (1) 57540[0] + (1) 15377[0] + (1) GENERIC:16405[0]
63676	(1) 16526[0] + (1) 15377[0] + (1) GENERIC:16405[0] + (1) 57540[0] <=> (1) GENERIC:12448[0] + (1) 57945[0] + (1) 149470[0] + (3) 15378[0]
63677	(1) 16526[0] + (1) 15377[0] + (1) GENERIC:16405[0] + (1) 57540[0] <=> (1) GENERIC:12448[0] + (1) 57945[0] + (1) 149470[0] + (3) 15378[0]
63678	(1) 16526[0] + (1) 15377[0] + (1) GENERIC:16405[0] + (1) 57540[0] <=> (1) GENERIC:12448[0] + (1) 57945[0] + (1) 149470[0] + (3) 15378[0]
63679	(1) 16526[0] + (1) 15377[0] + (1) GENERIC:16405[0] + (1) 57540[0] <=> (1) GENERIC:12448[0] + (1) 57945[0] + (1) 149470[0] + (3) 15378[0]
63680	(1) 16526[0] + (1) 149469[0] <=> (2) 15378[0] + (1) 149470[0]
63681	(1) 16526[0] + (1) 149469[0] <=> (2) 15378[0] + (1) 149470[0]
63682	(1) 16526[0] + (1) 149469[0] <=> (2) 15378[0] + (1) 149470[0]
63683	(1) 16526[0] + (1) 149469[0] <=> (2) 15378[0] + (1) 149470[0]
63684	(1) 30616[0] + (1) 149470[0] <=> (1) 456216[0] + (1) 149473[0] + (1) 43474[0] + (1) 15378[0]
63685	(1) 30616[0] + (1) 149470[0] <=> (1) 456216[0] + (1) 149473[0] + (1) 43474[0] + (1) 15378[0]
63686	(1) 30616[0] + (1) 149470[0] <=> (1) 456216[0] + (1) 149473[0] + (1) 43474[0] + (1) 15378[0]
63687	(1) 30616[0] + (1) 149470[0] <=> (1) 456216[0] + (1) 149473[0] + (1) 43474[0] + (1) 15378[0]
63688	(1) 58088[0] + (1) 30616[0] <=> (1) 15378[0] + (1) 57658[0] + (1) 456216[0]
63689	(1) 58088[0] + (1) 30616[0] <=> (1) 15378[0] + (1) 57658[0] + (1) 456216[0]
63690	(1) 58088[0] + (1) 30616[0] <=> (1) 15378[0] + (1) 57658[0] + (1) 456216[0]
63691	(1) 58088[0] + (1) 30616[0] <=> (1) 15378[0] + (1) 57658[0] + (1) 456216[0]
63692	(1) 149480[0] + (1) 58052[0] <=> (1) 15378[0] + (1) 83411[0] + (1) 58223[0]
63693	(1) 149480[0] + (1) 58052[0] <=> (1) 15378[0] + (1) 83411[0] + (1) 58223[0]
63694	(1) 149480[0] + (1) 58052[0] <=> (1) 15378[0] + (1) 83411[0] + (1) 58223[0]
63695	(1) 149480[0] + (1) 58052[0] <=> (1) 15378[0] + (1) 83411[0] + (1) 58223[0]
63696	(1) 8988[0] + (1) 58052[0] <=> (1) 149482[0] + (1) 58223[0] + (1) 15378[0]
63697	(1) 8988[0] + (1) 58052[0] <=> (1) 149482[0] + (1) 58223[0] + (1) 15378[0]
63698	(1) 8988[0] + (1) 58052[0] <=> (1) 149482[0] + (1) 58223[0] + (1) 15378[0]
63699	(1) 8988[0] + (1) 58052[0] <=> (1) 149482[0] + (1) 58223[0] + (1) 15378[0]
63700	(1) 62932[0] + (1) 58052[0] <=> (1) 66982[0] + (1) 58223[0]
63701	(1) 62932[0] + (1) 58052[0] <=> (1) 66982[0] + (1) 58223[0]
63702	(1) 62932[0] + (1) 58052[0] <=> (1) 66982[0] + (1) 58223[0]
63703	(1) 62932[0] + (1) 58052[0] <=> (1) 66982[0] + (1) 58223[0]
63704	(1) 58052[0] + (1) 62932[0] <=> (1) 149486[0] + (1) 15378[0] + (1) 58223[0]
63705	(1) 58052[0] + (1) 62932[0] <=> (1) 149486[0] + (1) 15378[0] + (1) 58223[0]
63706	(1) 58052[0] + (1) 62932[0] <=> (1) 149486[0] + (1) 15378[0] + (1) 58223[0]
63707	(1) 58052[0] + (1) 62932[0] <=> (1) 149486[0] + (1) 15378[0] + (1) 58223[0]
63708	(1) 15379[0] + (1) 149499[0] + (2) 15378[0] + (2) GENERIC:10438[0] <=> (1) 149500[0] + (2) GENERIC:10439[0] + (2) 15377[0]
63709	(1) 15379[0] + (1) 149499[0] + (2) 15378[0] + (2) GENERIC:10438[0] <=> (1) 149500[0] + (2) GENERIC:10439[0] + (2) 15377[0]
63710	(1) 15379[0] + (1) 149499[0] + (2) 15378[0] + (2) GENERIC:10438[0] <=> (1) 149500[0] + (2) GENERIC:10439[0] + (2) 15377[0]
63711	(1) 15379[0] + (1) 149499[0] + (2) 15378[0] + (2) GENERIC:10438[0] <=> (1) 149500[0] + (2) GENERIC:10439[0] + (2) 15377[0]
63712	(2) 15378[0] + (1) 15379[0] + (1) 149498[0] + (2) GENERIC:10438[0] <=> (1) 149502[0] + (2) 15377[0] + (2) GENERIC:10439[0]
63713	(2) 15378[0] + (1) 15379[0] + (1) 149498[0] + (2) GENERIC:10438[0] <=> (1) 149502[0] + (2) 15377[0] + (2) GENERIC:10439[0]
63714	(2) 15378[0] + (1) 15379[0] + (1) 149498[0] + (2) GENERIC:10438[0] <=> (1) 149502[0] + (2) 15377[0] + (2) GENERIC:10439[0]
63715	(2) 15378[0] + (1) 15379[0] + (1) 149498[0] + (2) GENERIC:10438[0] <=> (1) 149502[0] + (2) 15377[0] + (2) GENERIC:10439[0]
63716	(1) 58052[0] + (1) 149504[0] <=> (1) 58223[0] + (1) 149506[0]
63717	(1) 58052[0] + (1) 149504[0] <=> (1) 58223[0] + (1) 149506[0]
63718	(1) 58052[0] + (1) 149504[0] <=> (1) 58223[0] + (1) 149506[0]
63719	(1) 58052[0] + (1) 149504[0] <=> (1) 58223[0] + (1) 149506[0]
63720	(1) 58052[0] + (1) 149504[0] <=> (1) 149507[0] + (1) 58223[0]
63721	(1) 58052[0] + (1) 149504[0] <=> (1) 149507[0] + (1) 58223[0]
63722	(1) 58052[0] + (1) 149504[0] <=> (1) 149507[0] + (1) 58223[0]
63723	(1) 58052[0] + (1) 149504[0] <=> (1) 149507[0] + (1) 58223[0]
63724	(1) 58052[0] + (1) 149509[0] <=> (1) 58223[0] + (1) 149522[0]
63725	(1) 58052[0] + (1) 149509[0] <=> (1) 58223[0] + (1) 149522[0]
63726	(1) 58052[0] + (1) 149509[0] <=> (1) 58223[0] + (1) 149522[0]
63727	(1) 58052[0] + (1) 149509[0] <=> (1) 58223[0] + (1) 149522[0]
63728	(1) 149509[0] + (1) 58052[0] <=> (1) 58223[0] + (1) 149523[0]
63729	(1) 149509[0] + (1) 58052[0] <=> (1) 58223[0] + (1) 149523[0]
63730	(1) 149509[0] + (1) 58052[0] <=> (1) 58223[0] + (1) 149523[0]
63731	(1) 149509[0] + (1) 58052[0] <=> (1) 58223[0] + (1) 149523[0]
63732	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149526[0]
63733	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149526[0]
63734	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149526[0]
63735	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149526[0]
63736	(1) 15378[0] + (1) 57783[0] + (1) 16424[0] <=> (1) 49000[0] + (1) 58349[0]
63737	(1) 15378[0] + (1) 57783[0] + (1) 16424[0] <=> (1) 49000[0] + (1) 58349[0]
63738	(1) 15378[0] + (1) 57783[0] + (1) 16424[0] <=> (1) 49000[0] + (1) 58349[0]
63739	(1) 15378[0] + (1) 57783[0] + (1) 16424[0] <=> (1) 49000[0] + (1) 58349[0]
63740	(1) 15378[0] + (1) 57945[0] + (1) 16424[0] <=> (1) 57540[0] + (1) 49000[0]
63741	(1) 15378[0] + (1) 57945[0] + (1) 16424[0] <=> (1) 57540[0] + (1) 49000[0]
63742	(1) 15378[0] + (1) 57945[0] + (1) 16424[0] <=> (1) 57540[0] + (1) 49000[0]
63743	(1) 15378[0] + (1) 57945[0] + (1) 16424[0] <=> (1) 57540[0] + (1) 49000[0]
63744	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149527[0]
63745	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149527[0]
63746	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149527[0]
63747	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149527[0]
63748	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149528[0]
63749	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149528[0]
63750	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149528[0]
63751	(1) 58052[0] + (1) 149524[0] <=> (1) 58223[0] + (1) 149528[0]
63752	(1) 149530[0] + (1) 58885[0] <=> (2) 15378[0] + (1) 58223[0] + (1) 149531[0]
63753	(1) 149530[0] + (1) 58885[0] <=> (2) 15378[0] + (1) 58223[0] + (1) 149531[0]
63754	(1) 149530[0] + (1) 58885[0] <=> (2) 15378[0] + (1) 58223[0] + (1) 149531[0]
63755	(1) 149530[0] + (1) 58885[0] <=> (2) 15378[0] + (1) 58223[0] + (1) 149531[0]
63756	(1) 149532[0] + (1) 58885[0] <=> (1) 149533[0] + (2) 15378[0] + (1) 58223[0]
63757	(1) 149532[0] + (1) 58885[0] <=> (1) 149533[0] + (2) 15378[0] + (1) 58223[0]
63758	(1) 149532[0] + (1) 58885[0] <=> (1) 149533[0] + (2) 15378[0] + (1) 58223[0]
63759	(1) 149532[0] + (1) 58885[0] <=> (1) 149533[0] + (2) 15378[0] + (1) 58223[0]
63760	(1) 64496[0] + (1) 73004[0] <=> (1) 143890[0] + (1) 72744[0]
63761	(1) 64496[0] + (1) 73004[0] <=> (1) 143890[0] + (1) 72744[0]
63762	(1) 64496[0] + (1) 73004[0] <=> (1) 143890[0] + (1) 72744[0]
63763	(1) 64496[0] + (1) 73004[0] <=> (1) 143890[0] + (1) 72744[0]
63764	(1) 72998[0] + (1) 73004[0] <=> (1) 72999[0] + (1) 143890[0]
63765	(1) 72998[0] + (1) 73004[0] <=> (1) 72999[0] + (1) 143890[0]
63766	(1) 72998[0] + (1) 73004[0] <=> (1) 72999[0] + (1) 143890[0]
63767	(1) 72998[0] + (1) 73004[0] <=> (1) 72999[0] + (1) 143890[0]
63768	(2) 73004[0] <=> (1) 73005[0] + (1) 143890[0]
63769	(2) 73004[0] <=> (1) 73005[0] + (1) 143890[0]
63770	(2) 73004[0] <=> (1) 73005[0] + (1) 143890[0]
63771	(2) 73004[0] <=> (1) 73005[0] + (1) 143890[0]
63772	(1) 72998[0] + (1) 77288[0] <=> (1) 16870[0] + (1) 77303[0]
63773	(1) 72998[0] + (1) 77288[0] <=> (1) 16870[0] + (1) 77303[0]
63774	(1) 72998[0] + (1) 77288[0] <=> (1) 16870[0] + (1) 77303[0]
63775	(1) 72998[0] + (1) 77288[0] <=> (1) 16870[0] + (1) 77303[0]
63776	(1) 78268[0] + (1) 64496[0] <=> (1) 55430[0] + (1) 75036[0]
63777	(1) 78268[0] + (1) 64496[0] <=> (1) 55430[0] + (1) 75036[0]
63778	(1) 78268[0] + (1) 64496[0] <=> (1) 55430[0] + (1) 75036[0]
63779	(1) 78268[0] + (1) 64496[0] <=> (1) 55430[0] + (1) 75036[0]
63780	(1) 77288[0] + (1) 73003[0] <=> (1) 77295[0] + (1) 72998[0]
63781	(1) 77288[0] + (1) 73003[0] <=> (1) 77295[0] + (1) 72998[0]
63782	(1) 77288[0] + (1) 73003[0] <=> (1) 77295[0] + (1) 72998[0]
63783	(1) 77288[0] + (1) 73003[0] <=> (1) 77295[0] + (1) 72998[0]
63784	(1) 77288[0] + (1) 73002[0] <=> (1) 72998[0] + (1) 149549[0]
63785	(1) 77288[0] + (1) 73002[0] <=> (1) 72998[0] + (1) 149549[0]
63786	(1) 77288[0] + (1) 73002[0] <=> (1) 72998[0] + (1) 149549[0]
63787	(1) 77288[0] + (1) 73002[0] <=> (1) 72998[0] + (1) 149549[0]
63788	(1) 72998[0] + (1) 78268[0] <=> (1) 75036[0] + (1) 73003[0]
63789	(1) 72998[0] + (1) 78268[0] <=> (1) 75036[0] + (1) 73003[0]
63790	(1) 72998[0] + (1) 78268[0] <=> (1) 75036[0] + (1) 73003[0]
63791	(1) 72998[0] + (1) 78268[0] <=> (1) 75036[0] + (1) 73003[0]
63792	(1) 15377[0] + (1) GENERIC:16435[0] <=> (1) 29985[0] + (1) GENERIC:16436[0]
63793	(1) 15377[0] + (1) GENERIC:16435[0] <=> (1) 29985[0] + (1) GENERIC:16436[0]
63794	(1) 15377[0] + (1) GENERIC:16435[0] <=> (1) 29985[0] + (1) GENERIC:16436[0]
63795	(1) 15377[0] + (1) GENERIC:16435[0] <=> (1) 29985[0] + (1) GENERIC:16436[0]
63796	(1) 15377[0] + (1) GENERIC:16436[0] <=> (1) GENERIC:16437[0] + (1) 29985[0]
63797	(1) 15377[0] + (1) GENERIC:16436[0] <=> (1) GENERIC:16437[0] + (1) 29985[0]
63798	(1) 15377[0] + (1) GENERIC:16436[0] <=> (1) GENERIC:16437[0] + (1) 29985[0]
