ID	AraCyc	EcoCyc	KEGG	MetaCyc	PlantCyc
rxn20693	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P281-PWY|Phenolic-Compounds-Degradation	null
rxn20694	null	null	null	CHEMOAUTOTROPHIC-ENERGY-METABOLISM|Energy-Metabolism|P282-PWY	null
rxn20695	null	null	null	CHEMOAUTOTROPHIC-ENERGY-METABOLISM|Energy-Metabolism|P282-PWY	null
rxn20696	null	null	null	CHEMOAUTOTROPHIC-ENERGY-METABOLISM|Energy-Metabolism|P282-PWY	null
rxn20697	null	null	null	CHEMOAUTOTROPHIC-ENERGY-METABOLISM|Energy-Metabolism|P301-PWY	null
rxn20698	null	null	null	Carbohydrates-Degradation|Degradation|P302-PWY|Sugars-And-Polysaccharides	null
rxn20701	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Benzoyl-CoA-Degradation|Degradation|P321-PWY	null
rxn20702	null	null	null	CARBOXYLATES-DEG|Degradation|PWY-301	null
rxn20703	null	null	null	CARBOXYLATES-DEG|Degradation|PWY-301	null
rxn20706	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P342-PWY	null
rxn20707	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P342-PWY	null
rxn20708	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P343-PWY	null
rxn20709	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P345-PWY	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P345-PWY
rxn20710	null	null	null	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|PWY-6269|Vitamin-Biosynthesis	null
rxn20711	null	null	null	4-Nitrotoluene-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitro-Toluene-Degradation|Nitroaromatic-Degradation|P421-PWY	null
rxn20712	null	null	null	4-Nitrotoluene-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitro-Toluene-Degradation|Nitroaromatic-Degradation|P421-PWY	null
rxn20713	null	null	null	4-Nitrotoluene-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitro-Toluene-Degradation|Nitroaromatic-Degradation|P421-PWY	null
rxn20714	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitroaromatic-Degradation|Nitrobenzoate-Degradation|PWY-2381	null
rxn20717	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitroaromatic-Degradation|Nitrobenzoate-Degradation|PWY-2381	null
rxn20720	null	null	null	Degradation|Other-Degradation|P481-PWY	null
rxn20721	null	null	null	Degradation|Other-Degradation|P481-PWY	null
rxn20722	null	null	null	Degradation|Other-Degradation|P481-PWY	null
rxn20723	null	null	null	Degradation|Other-Degradation|P481-PWY	null
rxn20724	null	null	null	Degradation|Other-Degradation|P482-PWY	null
rxn20725	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Atrazine-Degradation|Degradation|PWY-5727|s-Triazine-Degradation	null
rxn20726	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Atrazine-Degradation|Degradation|PWY-5727|s-Triazine-Degradation	null
rxn20729	null	null	null	AMINE-DEG|Degradation|P561-PWY	null
rxn20731	null	null	null	AMINE-DEG|Degradation|P561-PWY	null
rxn20733	null	null	null	Degradation|Other-Degradation|P581-PWY|Thiocyanate-Degradation	null
rxn20734	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5370	null
rxn20735	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5370	null
rxn20736	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5370	null
rxn20737	null	null	null	Camphor-Degradation|Degradation|P601-PWY|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG	null
rxn20738	null	null	null	Camphor-Degradation|Degradation|P601-PWY|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG	null
rxn20739	null	null	null	Camphor-Degradation|Degradation|P601-PWY|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG	null
rxn20740	null	null	null	Camphor-Degradation|Degradation|P601-PWY|PWY-6989|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG	null
rxn20741	null	null	null	Camphor-Degradation|Degradation|P601-PWY|PWY-6989|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG	null
rxn20742	null	null	null	Camphor-Degradation|Degradation|P601-PWY|PWY-6989|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG	null
rxn20743	null	null	null	Camphor-Degradation|Degradation|P601-PWY|PWY-6989|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG	null
rxn20744	null	null	null	Detoxification|Mercury-Detoxification|P641-PWY	null
rxn20745	null	null	null	ANAEROBIC-RESPIRATION|ANARESP1-PWY|Amino-Acid-Degradation|Degradation|Electron-Transfer|Energy-Metabolism|FERMENTATION-PWY|Fermentation|GLUTAMATE-DEG|P108-PWY|PWY-5088|PWY0-1336|Pyruvate-Degradation|REDCITCYC|Respiration|TCA-VARIANTS	null
rxn20754	null	ANAEROBIC-RESPIRATION|ANARESP1-PWY|Electron-Transfer|Energy-Metabolism|FERMENTATION-PWY|Fermentation|PWY0-1336|Respiration	null	ANAEROBIC-RESPIRATION|ANARESP1-PWY|Amino-Acid-Degradation|Degradation|Electron-Transfer|Energy-Metabolism|FERMENTATION-PWY|Fermentation|GLUTAMATE-DEG|P108-PWY|PWY-5088|PWY0-1336|Pyruvate-Degradation|REDCITCYC|Respiration|TCA-VARIANTS	null
rxn20765	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P661-PWY	null
rxn20766	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P661-PWY	null
rxn20768	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P662-PWY|PWY-7009	null
rxn20772	null	null	null	ALKALOIDS-SYN|Biosynthesis|ISOQUINOLINE-ALKALOIDS|N-CONTAINING-SECONDARY-CMPD-SYN|PWY-3901|PWY-5287|PWY-6337|SECONDARY-METABOLITE-BIOSYNTHESIS	ALKALOIDS-SYN|Biosynthesis|ISOQUINOLINE-ALKALOIDS|N-CONTAINING-SECONDARY-CMPD-SYN|PWY-3901|PWY-5287|PWY-6337|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn20773	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6875|Vitamin-A-Biosynthesis|Vitamin-Biosynthesis	null
rxn20777	null	Carbohydrates-Degradation|Degradation|FUC-RHAMCAT-PWY|L-rhamnose-Degradation|RHAMCAT-PWY|Sugars-And-Polysaccharides	null	Carbohydrates-Degradation|Degradation|FUC-RHAMCAT-PWY|L-rhamnose-Degradation|RHAMCAT-PWY|Sugars-And-Polysaccharides	null
rxn20779	null	null	null	Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|PWY-5523|PWY-6168|PWY66-366|RIBOSYN2-PWY|Vitamin-Biosynthesis	null
rxn20780	null	Carbohydrates-Degradation|Degradation|RIBOKIN-PWY|Sugars-And-Polysaccharides	null	Carbohydrates-Degradation|Degradation|RIBOKIN-PWY|Sugars-And-Polysaccharides	Carbohydrates-Degradation|Degradation|RIBOKIN2-PWY|Sugars-And-Polysaccharides
rxn20782	Biosynthesis|Deoxyribonucleotide-Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn|Pyrimidine-De-Novo-Biosyn	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn	null	Biosynthesis|Nucleotide-Biosynthesis|PWY-6545|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn20788	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Degradation|Energy-Metabolism|PHOTOALL-PWY|PWY-5723|Photosynthesis	null	null	Adenosine-Nucleotides-Degradation|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Degradation|Energy-Metabolism|NUCLEO-DEG|PHOTOALL-PWY|PWY-5532|PWY-5723|PWY-6886|Photosynthesis|Purine-Degradation	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Degradation|Energy-Metabolism|PHOTOALL-PWY|PWY-5723|Photosynthesis
rxn20793	null	null	null	Degradation|Other-Degradation|P221-PWY	null
rxn20795	null	null	null	Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NON-PROTEIN-AMINO-ACID-SYN|PWY-5|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NON-PROTEIN-AMINO-ACID-SYN|PWY-5|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn20796	null	null	null	Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NON-PROTEIN-AMINO-ACID-SYN|PWY-5|SECONDARY-METABOLITE-BIOSYNTHESIS	null
rxn20797	null	null	null	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|PWY-6143	null
rxn20798	null	null	null	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|PWY-6143	null
rxn20799	null	null	null	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|PWY-6143	null
rxn20800	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6148	null
rxn20801	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6148	null
rxn20802	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6148	null
rxn20803	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6148	null
rxn20804	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6148	null
rxn20805	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6148	null
rxn20806	null	Autoinducer-Biosynthesis|Biosynthesis|Other-biosynthesis|PWY-6153	null	Autoinducer-Biosynthesis|Biosynthesis|Other-biosynthesis|PWY-6153	null
rxn20807	null	null	null	Autoinducer-Biosynthesis|Biosynthesis|Other-biosynthesis|PWY-6154	null
rxn20808	null	Autoinducer-Biosynthesis|Biosynthesis|Other-biosynthesis|PWY-6153	null	Autoinducer-Biosynthesis|Biosynthesis|Other-biosynthesis|PWY-6153	null
rxn20809	null	null	null	Autoinducer-Biosynthesis|Biosynthesis|Other-biosynthesis|PWY-6154	null
rxn20810	null	null	null	Autoinducer-Biosynthesis|Biosynthesis|Other-biosynthesis|PWY-6154	null
rxn20815	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6148	null
rxn20816	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6148	null
rxn20818	null	null	null	3-Dehydroquinate-Biosynthesis|AROMATIC-COMPOUNDS-BIOSYN|Biosynthesis|Chorismate-Biosynthesis|PWY-6160|PWY-6165	null
rxn20819	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-6148	null
rxn20820	null	null	null	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6689	null
rxn20821	null	null	null	Degradation|Fatty-Acid-and-Lipid-Degradation|PWY-6368	null
rxn20822	null	null	null	Degradation|Fatty-Acid-and-Lipid-Degradation|PWY-6368	null
rxn20823	null	null	null	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|PWY-6281|Selenocysteine-Biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|PWY-6281|Selenocysteine-Biosynthesis
rxn20824	null	null	null	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|PWY-6281|Selenocysteine-Biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|PWY-6281|Selenocysteine-Biosynthesis
rxn20827	null	null	null	3-Dehydroquinate-Biosynthesis|AROMATIC-COMPOUNDS-BIOSYN|Biosynthesis|Chorismate-Biosynthesis|PWY-6160|PWY-6165	null
rxn20828	null	null	null	3-Dehydroquinate-Biosynthesis|AROMATIC-COMPOUNDS-BIOSYN|Biosynthesis|Chorismate-Biosynthesis|Energy-Metabolism|PWY-5197|PWY-6160|PWY-6165	null
rxn20829	null	null	null	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|PWY-6167|PWY-6168|Vitamin-Biosynthesis	null
rxn20830	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321	null
rxn20831	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321	null
rxn20832	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321	null
rxn20833	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321	null
rxn20834	null	null	null	6-HM-Dihydropterin-PP-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|Folate-Biosynthesis|PWY-6797|Vitamin-Biosynthesis	null
rxn20835	null	null	null	Energy-Metabolism|PWY-5197	null
rxn20838	null	null	null	Biosynthesis|Cofactor-Biosynthesis|ISOPRENOIDS|Lipid-Biosynthesis|PWY-6174|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis	null
rxn20839	null	null	null	Biosynthesis|Cofactor-Biosynthesis|ISOPRENOIDS|Lipid-Biosynthesis|PWY-6174|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis	null
rxn20840	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Degradation|PWY-6178	null
rxn20841	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Degradation|PWY-6178	null
rxn20842	null	null	null	CHLORINATED-COMPOUNDS-DEG|Degradation|GAMMAHEXCHLORDEG-PWY	null
rxn20843	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|PWY-6184	null
rxn20844	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|PWY-6185	null
rxn20845	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|PWY-6185	null
rxn20846	null	null	null	3-Chlorocatechol-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorocatechol-Degradation|Degradation|PWY-6193	null
rxn20848	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6190	null
rxn20849	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6191	null
rxn20850	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6192	null
rxn20851	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6190	null
rxn20852	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6191	null
rxn20853	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6192	null
rxn20854	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6191	null
rxn20855	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6192	null
rxn20856	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6191	null
rxn20857	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6192	null
rxn20858	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6192	null
rxn20859	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6191	null
rxn20860	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorotoluene-Degradation|Degradation|Dichlorotoluene-Degradation|PWY-6191	null
rxn20873	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Degradation|PWY-6197	null
rxn20874	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Degradation|PWY-6197	null
rxn20875	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Degradation|PWY-6197	null
rxn20876	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266-ARA|SECONDARY-METABOLITE-BIOSYNTHESIS	null	null	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266|PWY-6266-ARA|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn20877	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266-ARA|SECONDARY-METABOLITE-BIOSYNTHESIS	null	null	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266|PWY-6266-ARA|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn20878	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Degradation|PWY-6200	null
rxn20879	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Degradation|PWY-6200	null
rxn20880	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266-ARA|SECONDARY-METABOLITE-BIOSYNTHESIS	null	null	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266|PWY-6266-ARA|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn20881	Auxin-Biosynthesis|Biosynthesis|HORMONE-SYN|PWY-581|PWYDQC-4|Plant-Hormone-Biosynthesis	null	null	Auxin-Biosynthesis|Biosynthesis|HORMONE-SYN|PWY-581|Plant-Hormone-Biosynthesis	Auxin-Biosynthesis|Biosynthesis|HORMONE-SYN|PWY-581|PWYDQC-4|Plant-Hormone-Biosynthesis
rxn20882	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282	null	null	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282
rxn20883	null	null	null	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282
rxn20884	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282	null	null	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282
rxn20885	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282	null	null	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282
rxn20886	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266-ARA|SECONDARY-METABOLITE-BIOSYNTHESIS	null	null	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-6199|PWY-6266|PWY-6266-ARA|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn20887	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitroaromatic-Degradation|Nitrobenzene-Degradation|PWY-5645	null
rxn20888	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitroaromatic-Degradation|Nitrobenzene-Degradation|PWY-5645	null
rxn20889	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282	null	null	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282	Biosynthesis|Cell-Structure-Biosynthesis|EPIDERMAL-STRUCTURE|Lipid-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-282
rxn20891	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitroaromatic-Degradation|Nitrobenzene-Degradation|PWY-5645	null
rxn20893	null	null	null	3-Chlorocatechol-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorocatechol-Degradation|Degradation|PWY-6214	null
rxn20894	null	null	null	3-Chlorocatechol-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorocatechol-Degradation|Degradation|PWY-6214	null
rxn20895	null	null	null	3-Chlorobenzoate-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6216	null
rxn20896	null	null	null	3-Chlorobenzoate-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6216	null
rxn20897	null	null	null	3-Chlorobenzoate-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6216	null
rxn20898	null	null	null	3-Chlorobenzoate-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6216	null
rxn20899	null	null	null	3-Chlorobenzoate-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6216|PWY-6217	null
rxn20900	null	null	null	3-Chlorobenzoate-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6216|PWY-6217	null
rxn20901	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6217	null
rxn20902	null	null	null	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6217	null
rxn20909	Biosynthesis|HORMONE-SYN|Jasmonates-Biosynthesis|PWY-6220|PWY-6233|PWY-6234|Plant-Hormone-Biosynthesis	null	null	Biosynthesis|HORMONE-SYN|Jasmonates-Biosynthesis|PWY-6220|PWY-6233|PWY-6234|Plant-Hormone-Biosynthesis	Biosynthesis|HORMONE-SYN|Jasmonates-Biosynthesis|PWY-6220|PWY-6233|PWY-6234|Plant-Hormone-Biosynthesis
rxn20910	null	null	null	Biosynthesis|HORMONE-SYN|Jasmonates-Biosynthesis|PWY-6220|PWY-6233|PWY-6234|Plant-Hormone-Biosynthesis	null
