id	name	source	reference	confidence	roles
cpx32269	cpx.12269	KEGG	null	0.0	ftr33737;triggering;0;1
cpx32270	cpx.12270	KEGG	null	0.0	ftr34065;triggering;0;1
cpx32271	cpx.12271	KEGG	null	0.0	ftr34066;triggering;0;1
cpx32272	cpx.12272	KEGG	null	0.0	ftr33008;triggering;0;1
cpx32273	cpx.12273	KEGG	null	0.0	ftr34068;triggering;0;1
cpx32274	cpx.12274	KEGG	null	0.0	ftr34061;triggering;0;1
cpx32275	cpx.12275	KEGG	null	0.0	ftr34062;triggering;0;1
cpx32276	cpx.12276	KEGG	null	0.0	ftr34063;triggering;0;1
cpx32277	cpx.12277	KEGG	null	0.0	ftr30542;triggering;0;1
cpx32278	cpx.12278	KEGG	null	0.0	ftr34073;triggering;0;1
cpx32279	cpx.12279	KEGG	null	0.0	ftr34074;triggering;0;1
cpx32280	cpx.12280	KEGG	null	0.0	ftr33836;triggering;0;1
cpx32282	cpx.12282	KEGG	null	0.0	ftr33838;triggering;0;1
cpx32284	cpx.12284	KEGG	null	0.0	ftr33840;triggering;0;1
cpx32285	cpx.12285	KEGG	null	0.0	ftr33839;triggering;0;1
cpx32286	cpx.12286	KEGG	null	0.0	ftr33842;triggering;0;1
cpx32287	cpx.12287	KEGG	null	0.0	ftr33841;triggering;0;1
cpx32288	cpx.12288	KEGG	null	0.0	ftr33833;triggering;0;1
cpx32289	cpx.12289	KEGG	null	0.0	ftr33832;triggering;0;1
cpx32290	cpx.12290	KEGG	null	0.0	ftr34183;triggering;0;1
cpx32291	cpx.12291	KEGG	null	0.0	ftr34184;triggering;0;1
cpx32292	cpx.12292	KEGG	null	0.0	ftr34181;triggering;0;1
cpx32293	cpx.12293	KEGG	null	0.0	ftr34182;triggering;0;1
cpx32294	cpx.12294	KEGG	null	0.0	ftr34187;triggering;0;1
cpx32295	cpx.12295	KEGG	null	0.0	ftr34188;triggering;0;1
cpx32296	cpx.12296	KEGG	null	0.0	ftr34185;triggering;0;1
cpx32297	cpx.12297	KEGG	null	0.0	ftr34186;triggering;0;1
cpx32298	cpx.12298	KEGG	null	0.0	ftr34178;triggering;0;1
cpx32299	cpx.12299	KEGG	null	0.0	ftr34179;triggering;0;1
cpx32300	cpx.12300	KEGG	null	0.0	ftr31335;triggering;0;1
cpx32301	cpx.12301	KEGG	null	0.0	ftr31336;triggering;0;1
cpx32302	cpx.12302	KEGG	null	0.0	ftr31337;triggering;0;1
cpx32303	cpx.12303	KEGG	null	0.0	ftr31338;triggering;0;1
cpx32304	cpx.12304	KEGG	null	0.0	ftr31339;triggering;0;1
cpx32305	cpx.12305	KEGG	null	0.0	ftr31340;triggering;0;1
cpx32306	cpx.12306	KEGG	null	0.0	ftr31341;triggering;0;1
cpx32307	cpx.12307	KEGG	null	0.0	ftr31342;triggering;0;1
cpx32308	cpx.12308	KEGG	null	0.0	ftr31330;triggering;0;1
cpx32309	cpx.12309	KEGG	null	0.0	ftr33275;triggering;0;1
cpx32310	cpx.12310	KEGG	null	0.0	ftr34540;triggering;0;1
cpx32311	cpx.12311	KEGG	null	0.0	ftr31016;triggering;0;1
cpx32312	cpx.12312	KEGG	null	0.0	ftr31015;triggering;0;1
cpx32313	cpx.12313	KEGG	null	0.0	ftr31014;triggering;0;1
cpx32314	cpx.12314	KEGG	null	0.0	ftr31013;triggering;0;1
cpx32315	cpx.12315	KEGG	null	0.0	ftr31318;triggering;0;1
cpx32316	cpx.12316	KEGG	null	0.0	ftr31011;triggering;0;1
cpx32317	cpx.12317	KEGG	null	0.0	ftr31010;triggering;0;1
cpx32318	cpx.12318	KEGG	null	0.0	ftr31375;triggering;0;1
cpx32319	cpx.12319	KEGG	null	0.0	ftr31024;triggering;0;1
cpx32320	cpx.12320	KEGG	null	0.0	ftr30688;triggering;0;1
cpx32321	cpx.12321	KEGG	null	0.0	ftr30689;triggering;0;1
cpx32322	cpx.12322	KEGG	null	0.0	ftr31031;triggering;0;1
cpx32323	cpx.12323	KEGG	null	0.0	ftr30023;triggering;0;1
cpx32324	cpx.12324	KEGG	null	0.0	ftr34118;triggering;0;1
cpx32325	cpx.12325	KEGG	null	0.0	ftr30693;triggering;0;1
cpx32326	cpx.12326	KEGG	null	0.0	ftr34106;triggering;0;1
cpx32327	cpx.12327	KEGG	null	0.0	ftr31464;triggering;0;1
cpx32328	cpx.12328	KEGG	null	0.0	ftr34137;triggering;0;1
cpx32329	cpx.12329	KEGG	null	0.0	ftr31992;triggering;0;1
cpx32330	cpx.12330	KEGG	null	0.0	ftr32091;triggering;0;1
cpx32332	cpx.12332	KEGG	null	0.0	ftr30367;triggering;0;1
cpx32333	cpx.12333	KEGG	null	0.0	ftr30427;triggering;0;1
cpx32334	cpx.12334	KEGG	null	0.0	ftr30369;triggering;0;1
cpx32335	cpx.12335	KEGG	null	0.0	ftr30368;triggering;0;1
cpx32336	cpx.12336	KEGG	null	0.0	ftr30371;triggering;0;1
cpx32337	cpx.12337	KEGG	null	0.0	ftr30370;triggering;0;1
cpx32338	cpx.12338	KEGG	null	0.0	ftr30373;triggering;0;1
cpx32339	cpx.12339	KEGG	null	0.0	ftr30372;triggering;0;1
cpx32340	cpx.12340	KEGG	null	0.0	ftr32668;triggering;0;1
cpx32341	cpx.12341	KEGG	null	0.0	ftr32669;triggering;0;1
cpx32342	cpx.12342	KEGG	null	0.0	ftr32670;triggering;0;1
cpx32343	cpx.12343	KEGG	null	0.0	ftr32671;triggering;0;1
cpx32344	cpx.12344	KEGG	null	0.0	ftr32664;triggering;0;1
cpx32345	cpx.12345	KEGG	null	0.0	ftr31804;triggering;0;1
cpx32346	cpx.12346	KEGG	null	0.0	ftr32370;triggering;0;1
cpx32347	cpx.12347	KEGG	null	0.0	ftr31814;triggering;0;1
cpx32349	cpx.12349	KEGG	null	0.0	ftr32849;triggering;0;1
cpx32350	cpx.12350	KEGG	null	0.0	ftr33124;triggering;0;1
cpx32351	cpx.12351	KEGG	null	0.0	ftr34254;triggering;0;1
cpx32352	cpx.12352	KEGG	null	0.0	ftr34555;triggering;0;1
cpx32353	cpx.12353	KEGG	null	0.0	ftr34552;triggering;0;1
cpx32354	cpx.12354	KEGG	null	0.0	ftr32800;triggering;0;1
cpx32355	cpx.12355	KEGG	null	0.0	ftr34576;triggering;0;1
cpx32356	cpx.12356	KEGG	null	0.0	ftr32768;triggering;0;1
cpx32357	cpx.12357	KEGG	null	0.0	ftr34564;triggering;0;1
cpx32359	cpx.12359	KEGG	null	0.0	ftr34590;triggering;0;1
cpx32360	cpx.12360	KEGG	null	0.0	ftr32017;triggering;0;1
cpx32361	cpx.12361	KEGG	null	0.0	ftr32018;triggering;0;1
cpx32363	cpx.12363	KEGG	null	0.0	ftr32016;triggering;0;1
cpx32364	cpx.12364	KEGG	null	0.0	ftr32013;triggering;0;1
cpx32365	cpx.12365	KEGG	null	0.0	ftr32014;triggering;0;1
cpx32368	cpx.12368	KEGG	null	0.0	ftr32009;triggering;0;1
cpx32370	cpx.12370	KEGG	null	0.0	ftr33638;triggering;0;1
cpx32371	cpx.12371	KEGG	null	0.0	ftr33618;triggering;0;1
cpx32372	cpx.12372	KEGG	null	0.0	ftr30578;triggering;0;1
cpx32373	cpx.12373	KEGG	null	0.0	ftr33656;triggering;0;1
cpx32374	cpx.12374	KEGG	null	0.0	ftr30563;triggering;0;1
cpx32375	cpx.12375	KEGG	null	0.0	ftr30561;triggering;0;1
cpx32376	cpx.12376	KEGG	null	0.0	ftr31669;triggering;0;1
cpx32377	cpx.12377	KEGG	null	0.0	ftr31668;triggering;0;1
cpx32378	cpx.12378	KEGG	null	0.0	ftr31665;triggering;0;1
cpx32379	cpx.12379	KEGG	null	0.0	ftr31664;triggering;0;1
cpx32380	cpx.12380	KEGG	null	0.0	ftr33459;triggering;0;1
cpx32382	cpx.12382	KEGG	null	0.0	ftr33461;triggering;0;1
cpx32383	cpx.12383	KEGG	null	0.0	ftr33462;triggering;0;1
cpx32387	cpx.12387	KEGG	null	0.0	ftr33464;triggering;0;1
cpx32388	cpx.12388	KEGG	null	0.0	ftr33465;triggering;0;1
cpx32389	cpx.12389	KEGG	null	0.0	ftr33466;triggering;0;1
cpx32390	cpx.12390	KEGG	null	0.0	ftr33120;triggering;0;1
cpx32391	cpx.12391	KEGG	null	0.0	ftr33119;triggering;0;1
cpx32392	cpx.12392	KEGG	null	0.0	ftr33118;triggering;0;1
cpx32393	cpx.12393	KEGG	null	0.0	ftr33117;triggering;0;1
cpx32395	cpx.12395	KEGG	null	0.0	ftr33116;triggering;0;1
cpx32396	cpx.12396	KEGG	null	0.0	ftr33115;triggering;0;1
cpx32397	cpx.12397	KEGG	null	0.0	ftr33114;triggering;0;1
cpx32398	cpx.12398	KEGG	null	0.0	ftr33113;triggering;0;1
cpx32400	cpx.12400	KEGG	null	0.0	ftr33004;triggering;0;1
cpx32401	cpx.12401	KEGG	null	0.0	ftr33003;triggering;0;1
cpx32402	cpx.12402	KEGG	null	0.0	ftr33002;triggering;0;1
cpx32403	cpx.12403	KEGG	null	0.0	ftr33001;triggering;0;1
cpx32405	cpx.12405	KEGG	null	0.0	ftr32999;triggering;0;1
cpx32406	cpx.12406	KEGG	null	0.0	ftr32998;triggering;0;1
cpx32407	cpx.12407	KEGG	null	0.0	ftr32997;triggering;0;1
cpx32408	cpx.12408	KEGG	null	0.0	ftr33856;triggering;0;1
cpx32410	cpx.12410	KEGG	null	0.0	ftr33434;triggering;0;1
cpx32412	cpx.12412	KEGG	null	0.0	ftr33436;triggering;0;1
cpx32413	cpx.12413	KEGG	null	0.0	ftr34428;triggering;0;1
cpx32414	cpx.12414	KEGG	null	0.0	ftr31475;triggering;0;1
cpx32415	cpx.12415	KEGG	null	0.0	ftr34162;triggering;0;1
cpx32417	cpx.12417	KEGG	null	0.0	ftr34312;triggering;0;1
cpx32418	cpx.12418	KEGG	null	0.0	ftr33429;triggering;0;1
cpx32419	cpx.12419	KEGG	null	0.0	ftr33430;triggering;0;1
cpx32420	cpx.12420	KEGG	null	0.0	ftr31815;triggering;0;1
cpx32421	cpx.12421	KEGG	null	0.0	ftr30904;triggering;0;1
cpx32422	cpx.12422	KEGG	null	0.0	ftr30938;triggering;0;1
cpx32423	cpx.12423	KEGG	null	0.0	ftr33241;triggering;0;1
cpx32424	cpx.12424	KEGG	null	0.0	ftr30989;triggering;0;1
cpx32425	cpx.12425	KEGG	null	0.0	ftr30962;triggering;0;1
cpx32426	cpx.12426	KEGG	null	0.0	ftr34581;triggering;0;1
cpx32427	cpx.12427	KEGG	null	0.0	ftr32359;triggering;0;1
cpx32428	cpx.12428	KEGG	null	0.0	ftr31064;triggering;0;1
cpx32429	cpx.12429	KEGG	null	0.0	ftr32361;triggering;0;1
cpx32430	cpx.12430	KEGG	null	0.0	ftr30649;triggering;0;1
cpx32431	cpx.12431	KEGG	null	0.0	ftr32667;triggering;0;1
cpx32432	cpx.12432	KEGG	null	0.0	ftr31800;triggering;0;1
cpx32433	cpx.12433	KEGG	null	0.0	ftr32665;triggering;0;1
cpx32434	cpx.12434	KEGG	null	0.0	ftr31826;triggering;0;1
cpx32435	cpx.12435	KEGG	null	0.0	ftr32651;triggering;0;1
cpx32436	cpx.12436	KEGG	null	0.0	ftr30601;triggering;0;1
cpx32437	cpx.12437	KEGG	null	0.0	ftr30615;triggering;0;1
cpx32438	cpx.12438	KEGG	null	0.0	ftr31334;triggering;0;1
cpx32439	cpx.12439	KEGG	null	0.0	ftr30735;triggering;0;1
cpx32440	cpx.12440	KEGG	null	0.0	ftr34434;triggering;0;1
cpx32441	cpx.12441	KEGG	null	0.0	ftr32689;triggering;0;1
cpx32442	cpx.12442	KEGG	null	0.0	ftr34161;triggering;0;1
cpx32443	cpx.12443	KEGG	null	0.0	ftr34044;triggering;0;1
cpx32444	cpx.12444	KEGG	null	0.0	ftr30815;triggering;0;1
cpx32445	cpx.12445	KEGG	null	0.0	ftr32711;triggering;0;1
cpx32446	cpx.12446	KEGG	null	0.0	ftr34436;triggering;0;1
cpx32447	cpx.12447	KEGG	null	0.0	ftr34435;triggering;0;1
cpx32448	cpx.12448	KEGG	null	0.0	ftr32739;triggering;0;1
cpx32449	cpx.12449	KEGG	null	0.0	ftr34440;triggering;0;1
cpx32450	cpx.12450	KEGG	null	0.0	ftr33159;triggering;0;1
cpx32451	cpx.12451	KEGG	null	0.0	ftr33779;triggering;0;1
cpx32452	cpx.12452	KEGG	null	0.0	ftr30442;triggering;0;1
cpx32453	cpx.12453	KEGG	null	0.0	ftr34749;triggering;0;1
cpx32454	cpx.12454	KEGG	null	0.0	ftr34777;triggering;0;1
cpx32455	cpx.12455	KEGG	null	0.0	ftr34778;triggering;0;1
cpx32456	cpx.12456	KEGG	null	0.0	ftr34779;triggering;0;1
cpx32458	cpx.12458	KEGG	null	0.0	ftr34789;triggering;0;1
cpx32459	cpx.12459	KEGG	null	0.0	ftr30501;triggering;0;1
cpx32460	cpx.12460	KEGG	null	0.0	ftr33763;triggering;0;1
cpx32461	cpx.12461	KEGG	null	0.0	ftr33762;triggering;0;1
cpx32462	cpx.12462	KEGG	null	0.0	ftr33765;triggering;0;1
cpx32463	cpx.12463	KEGG	null	0.0	ftr33764;triggering;0;1
cpx32464	cpx.12464	KEGG	null	0.0	ftr32554;triggering;0;1
cpx32465	cpx.12465	KEGG	null	0.0	ftr31590;triggering;0;1
cpx32466	cpx.12466	KEGG	null	0.0	ftr33761;triggering;0;1
cpx32467	cpx.12467	KEGG	null	0.0	ftr33760;triggering;0;1
cpx32468	cpx.12468	KEGG	null	0.0	ftr33755;triggering;0;1
cpx32469	cpx.12469	KEGG	null	0.0	ftr33754;triggering;0;1
cpx32470	cpx.12470	KEGG	null	0.0	ftr30743;triggering;0;1
cpx32471	cpx.12471	KEGG	null	0.0	ftr31846;triggering;0;1
cpx32472	cpx.12472	KEGG	null	0.0	ftr30738;triggering;0;1
cpx32473	cpx.12473	KEGG	null	0.0	ftr34110;triggering;0;1
cpx32475	cpx.12475	KEGG	null	0.0	ftr34108;triggering;0;1
cpx32476	cpx.12476	KEGG	null	0.0	ftr34105;triggering;0;1
cpx32478	cpx.12478	KEGG	null	0.0	ftr34103;triggering;0;1
cpx32479	cpx.12479	KEGG	null	0.0	ftr33078;triggering;0;1
cpx32483	cpx.12483	KEGG	null	0.0	ftr30376;triggering;0;1
cpx32484	cpx.12484	KEGG	null	0.0	ftr30375;triggering;0;1
cpx32485	cpx.12485	KEGG	null	0.0	ftr30374;triggering;0;1
cpx32486	cpx.12486	KEGG	null	0.0	ftr33516;triggering;0;1
cpx32487	cpx.12487	KEGG	null	0.0	ftr33503;triggering;0;1
cpx32488	cpx.12488	KEGG	null	0.0	ftr33479;triggering;0;1
cpx32489	cpx.12489	KEGG	null	0.0	ftr33467;triggering;0;1
cpx32490	cpx.12490	KEGG	null	0.0	ftr34093;triggering;0;1
cpx32491	cpx.12491	KEGG	null	0.0	ftr32611;triggering;0;1
cpx32492	cpx.12492	KEGG	null	0.0	ftr34099;triggering;0;1
cpx32493	cpx.12493	KEGG	null	0.0	ftr33016;triggering;0;1
cpx32494	cpx.12494	KEGG	null	0.0	ftr33914;triggering;0;1
cpx32495	cpx.12495	KEGG	null	0.0	ftr33067;triggering;0;1
cpx32496	cpx.12496	KEGG	null	0.0	ftr30021;triggering;0;1
cpx32497	cpx.12497	KEGG	null	0.0	ftr30422;triggering;0;1
cpx32498	cpx.12498	KEGG	null	0.0	ftr33125;triggering;0;1
cpx32499	cpx.12499	KEGG	null	0.0	ftr30695;triggering;0;1
cpx32500	cpx.12500	KEGG	null	0.0	ftr32000;triggering;0;1
cpx32501	cpx.12501	KEGG	null	0.0	ftr32705;triggering;0;1
cpx32502	cpx.12502	KEGG	null	0.0	ftr32702;triggering;0;1
cpx32504	cpx.12504	KEGG	null	0.0	ftr31991;triggering;0;1
cpx32505	cpx.12505	KEGG	null	0.0	ftr32701;triggering;0;1
cpx32506	cpx.12506	KEGG	null	0.0	ftr32698;triggering;0;1
cpx32508	cpx.12508	KEGG	null	0.0	ftr32696;triggering;0;1
cpx32509	cpx.12509	KEGG	null	0.0	ftr32697;triggering;0;1
cpx32510	cpx.12510	KEGG	null	0.0	ftr34776;triggering;0;1
cpx32512	cpx.12512	KEGG	null	0.0	ftr32401;triggering;0;1
cpx32513	cpx.12513	KEGG	null	0.0	ftr31078;triggering;0;1
cpx32514	cpx.12514	KEGG	null	0.0	ftr34189;triggering;0;1
cpx32515	cpx.12515	KEGG	null	0.0	ftr34755;triggering;0;1
cpx32516	cpx.12516	KEGG	null	0.0	ftr34770;triggering;0;1
cpx32517	cpx.12517	KEGG	null	0.0	ftr31873;triggering;0;1
cpx32518	cpx.12518	KEGG	null	0.0	ftr32391;triggering;0;1
cpx32519	cpx.12519	KEGG	null	0.0	ftr32390;triggering;0;1
cpx32520	cpx.12520	KEGG	null	0.0	ftr31214;triggering;0;1
cpx32521	cpx.12521	KEGG	null	0.0	ftr31215;triggering;0;1
cpx32522	cpx.12522	KEGG	null	0.0	ftr33385;triggering;0;1
cpx32523	cpx.12523	KEGG	null	0.0	ftr33386;triggering;0;1
cpx32524	cpx.12524	KEGG	null	0.0	ftr31198;triggering;0;1
cpx32525	cpx.12525	KEGG	null	0.0	ftr33380;triggering;0;1
cpx32526	cpx.12526	KEGG	null	0.0	ftr33381;triggering;0;1
cpx32527	cpx.12527	KEGG	null	0.0	ftr33382;triggering;0;1
cpx32528	cpx.12528	KEGG	null	0.0	ftr31246;triggering;0;1
cpx32529	cpx.12529	KEGG	null	0.0	ftr31248;triggering;0;1
cpx32530	cpx.12530	KEGG	null	0.0	ftr33022;triggering;0;1
cpx32531	cpx.12531	KEGG	null	0.0	ftr33021;triggering;0;1
cpx32532	cpx.12532	KEGG	null	0.0	ftr33020;triggering;0;1
cpx32533	cpx.12533	KEGG	null	0.0	ftr33964;triggering;0;1
cpx32534	cpx.12534	KEGG	null	0.0	ftr30990;triggering;0;1
cpx32535	cpx.12535	KEGG	null	0.0	ftr33804;triggering;0;1
cpx32536	cpx.12536	KEGG	null	0.0	ftr33986;triggering;0;1
cpx32538	cpx.12538	KEGG	null	0.0	ftr34238;triggering;0;1
cpx32539	cpx.12539	KEGG	null	0.0	ftr34163;triggering;0;1
cpx32540	cpx.12540	KEGG	null	0.0	ftr30755;triggering;0;1
cpx32541	cpx.12541	KEGG	null	0.0	ftr31662;triggering;0;1
cpx32542	cpx.12542	KEGG	null	0.0	ftr30724;triggering;0;1
cpx32543	cpx.12543	KEGG	null	0.0	ftr31285;triggering;0;1
cpx32544	cpx.12544	KEGG	null	0.0	ftr31290;triggering;0;1
cpx32545	cpx.12545	KEGG	null	0.0	ftr31291;triggering;0;1
cpx32546	cpx.12546	KEGG	null	0.0	ftr31288;triggering;0;1
cpx32547	cpx.12547	KEGG	null	0.0	ftr30813;triggering;0;1
cpx32548	cpx.12548	KEGG	null	0.0	ftr33084;triggering;0;1
cpx32549	cpx.12549	KEGG	null	0.0	ftr33090;triggering;0;1
cpx32550	cpx.12550	KEGG	null	0.0	ftr31054;triggering;0;1
cpx32551	cpx.12551	KEGG	null	0.0	ftr31088;triggering;0;1
cpx32552	cpx.12552	KEGG	null	0.0	ftr30969;triggering;0;1
cpx32553	cpx.12553	KEGG	null	0.0	ftr31130;triggering;0;1
cpx32555	cpx.12555	KEGG	null	0.0	ftr30970;triggering;0;1
cpx32556	cpx.12556	KEGG	null	0.0	ftr31187;triggering;0;1
cpx32557	cpx.12557	KEGG	null	0.0	ftr31076;triggering;0;1
cpx32558	cpx.12558	KEGG	null	0.0	ftr31219;triggering;0;1
cpx32559	cpx.12559	KEGG	null	0.0	ftr30974;triggering;0;1
cpx32560	cpx.12560	KEGG	null	0.0	ftr32903;triggering;0;1
cpx32561	cpx.12561	KEGG	null	0.0	ftr32993;triggering;0;1
cpx32562	cpx.12562	KEGG	null	0.0	ftr32735;triggering;0;1
cpx32563	cpx.12563	KEGG	null	0.0	ftr31626;triggering;0;1
cpx32564	cpx.12564	KEGG	null	0.0	ftr32178;triggering;0;1
cpx32565	cpx.12565	KEGG	null	0.0	ftr32745;triggering;0;1
cpx32566	cpx.12566	KEGG	null	0.0	ftr32056;triggering;0;1
cpx32567	cpx.12567	KEGG	null	0.0	ftr32057;triggering;0;1
cpx32568	cpx.12568	KEGG	null	0.0	ftr32044;triggering;0;1
cpx32569	cpx.12569	KEGG	null	0.0	ftr32045;triggering;0;1
cpx32570	cpx.12570	KEGG	null	0.0	ftr31631;triggering;0;1
cpx32571	cpx.12571	KEGG	null	0.0	ftr31630;triggering;0;1
cpx32572	cpx.12572	KEGG	null	0.0	ftr31629;triggering;0;1
cpx32573	cpx.12573	KEGG	null	0.0	ftr30320;triggering;0;1
cpx32576	cpx.12576	KEGG	null	0.0	ftr31625;triggering;0;1
cpx32578	cpx.12578	KEGG	null	0.0	ftr30606;triggering;0;1
cpx32579	cpx.12579	KEGG	null	0.0	ftr34262;triggering;0;1
cpx32580	cpx.12580	KEGG	null	0.0	ftr30083;triggering;0;1
cpx32581	cpx.12581	KEGG	null	0.0	ftr32567;triggering;0;1
cpx32582	cpx.12582	KEGG	null	0.0	ftr34617;triggering;0;1
cpx32583	cpx.12583	KEGG	null	0.0	ftr34620;triggering;0;1
cpx32584	cpx.12584	KEGG	null	0.0	ftr34614;triggering;0;1
cpx32585	cpx.12585	KEGG	null	0.0	ftr32495;triggering;0;1
cpx32586	cpx.12586	KEGG	null	0.0	ftr32461;triggering;0;1
cpx32587	cpx.12587	KEGG	null	0.0	ftr32471;triggering;0;1
cpx32588	cpx.12588	KEGG	null	0.0	ftr34768;triggering;0;1
cpx32590	cpx.12590	KEGG	null	0.0	ftr34415;triggering;0;1
cpx32591	cpx.12591	KEGG	null	0.0	ftr34414;triggering;0;1
cpx32592	cpx.12592	KEGG	null	0.0	ftr34417;triggering;0;1
cpx32593	cpx.12593	KEGG	null	0.0	ftr32615;triggering;0;1
cpx32595	cpx.12595	KEGG	null	0.0	ftr34410;triggering;0;1
cpx32596	cpx.12596	KEGG	null	0.0	ftr32852;triggering;0;1
cpx32597	cpx.12597	KEGG	null	0.0	ftr32601;triggering;0;1
cpx32598	cpx.12598	KEGG	null	0.0	ftr34423;triggering;0;1
cpx32599	cpx.12599	KEGG	null	0.0	ftr34422;triggering;0;1
cpx32600	cpx.12600	KEGG	null	0.0	ftr33783;triggering;0;1
cpx32601	cpx.12601	KEGG	null	0.0	ftr33782;triggering;0;1
cpx32602	cpx.12602	KEGG	null	0.0	ftr33785;triggering;0;1
cpx32603	cpx.12603	KEGG	null	0.0	ftr33784;triggering;0;1
cpx32604	cpx.12604	KEGG	null	0.0	ftr32288;triggering;0;1
cpx32605	cpx.12605	KEGG	null	0.0	ftr33778;triggering;0;1
cpx32606	cpx.12606	KEGG	null	0.0	ftr32321;triggering;0;1
cpx32607	cpx.12607	KEGG	null	0.0	ftr33780;triggering;0;1
cpx32608	cpx.12608	KEGG	null	0.0	ftr33611;triggering;0;1
cpx32609	cpx.12609	KEGG	null	0.0	ftr33787;triggering;0;1
cpx32610	cpx.12610	KEGG	null	0.0	ftr34132;triggering;0;1
cpx32611	cpx.12611	KEGG	null	0.0	ftr34250;triggering;0;1
cpx32612	cpx.12612	KEGG	null	0.0	ftr34130;triggering;0;1
cpx32613	cpx.12613	KEGG	null	0.0	ftr31988;triggering;0;1
cpx32614	cpx.12614	KEGG	null	0.0	ftr34128;triggering;0;1
cpx32615	cpx.12615	KEGG	null	0.0	ftr34129;triggering;0;1
cpx32616	cpx.12616	KEGG	null	0.0	ftr34126;triggering;0;1
cpx32617	cpx.12617	KEGG	null	0.0	ftr34127;triggering;0;1
cpx32618	cpx.12618	KEGG	null	0.0	ftr34138;triggering;0;1
cpx32619	cpx.12619	KEGG	null	0.0	ftr34139;triggering;0;1
cpx32620	cpx.12620	KEGG	null	0.0	ftr32786;triggering;0;1
cpx32621	cpx.12621	KEGG	null	0.0	ftr34456;triggering;0;1
cpx32622	cpx.12622	KEGG	null	0.0	ftr34455;triggering;0;1
cpx32623	cpx.12623	KEGG	null	0.0	ftr34454;triggering;0;1
cpx32624	cpx.12624	KEGG	null	0.0	ftr34460;triggering;0;1
cpx32626	cpx.12626	KEGG	null	0.0	ftr34459;triggering;0;1
cpx32627	cpx.12627	KEGG	null	0.0	ftr34458;triggering;0;1
cpx32628	cpx.12628	KEGG	null	0.0	ftr31243;triggering;0;1
cpx32629	cpx.12629	KEGG	null	0.0	ftr34448;triggering;0;1
cpx32630	cpx.12630	KEGG	null	0.0	ftr30011;triggering;0;1
cpx32631	cpx.12631	KEGG	null	0.0	ftr30012;triggering;0;1
cpx32632	cpx.12632	KEGG	null	0.0	ftr30061;triggering;0;1
cpx32633	cpx.12633	KEGG	null	0.0	ftr30014;triggering;0;1
cpx32635	cpx.12635	KEGG	null	0.0	ftr30008;triggering;0;1
cpx32636	cpx.12636	KEGG	null	0.0	ftr30009;triggering;0;1
cpx32637	cpx.12637	KEGG	null	0.0	ftr30010;triggering;0;1
cpx32638	cpx.12638	KEGG	null	0.0	ftr30004;triggering;0;1
cpx32639	cpx.12639	KEGG	null	0.0	ftr30005;triggering;0;1
cpx32640	cpx.12640	KEGG	null	0.0	ftr33875;triggering;0;1
cpx32641	cpx.12641	KEGG	null	0.0	ftr33854;triggering;0;1
cpx32643	cpx.12643	KEGG	null	0.0	ftr33865;triggering;0;1
cpx32644	cpx.12644	KEGG	null	0.0	ftr30335;triggering;0;1
cpx32645	cpx.12645	KEGG	null	0.0	ftr33916;triggering;0;1
cpx32646	cpx.12646	KEGG	null	0.0	ftr31592;triggering;0;1
cpx32647	cpx.12647	KEGG	null	0.0	ftr33946;triggering;0;1
cpx32648	cpx.12648	KEGG	null	0.0	ftr30417;triggering;0;1
cpx32649	cpx.12649	KEGG	null	0.0	ftr31842;triggering;0;1
cpx32650	cpx.12650	KEGG	null	0.0	ftr34708;triggering;0;1
cpx32651	cpx.12651	KEGG	null	0.0	ftr32340;triggering;0;1
cpx32652	cpx.12652	KEGG	null	0.0	ftr33505;triggering;0;1
cpx32653	cpx.12653	KEGG	null	0.0	ftr34616;triggering;0;1
cpx32654	cpx.12654	KEGG	null	0.0	ftr32772;triggering;0;1
cpx32655	cpx.12655	KEGG	null	0.0	ftr32773;triggering;0;1
cpx32656	cpx.12656	KEGG	null	0.0	ftr32770;triggering;0;1
cpx32657	cpx.12657	KEGG	null	0.0	ftr32771;triggering;0;1
cpx32658	cpx.12658	KEGG	null	0.0	ftr32760;triggering;0;1
cpx32659	cpx.12659	KEGG	null	0.0	ftr32761;triggering;0;1
cpx32660	cpx.12660	KEGG	null	0.0	ftr33112;triggering;0;1
cpx32661	cpx.12661	KEGG	null	0.0	ftr33111;triggering;0;1
cpx32662	cpx.12662	KEGG	null	0.0	ftr33110;triggering;0;1
cpx32663	cpx.12663	KEGG	null	0.0	ftr33109;triggering;0;1
cpx32664	cpx.12664	KEGG	null	0.0	ftr33108;triggering;0;1
cpx32665	cpx.12665	KEGG	null	0.0	ftr33107;triggering;0;1
cpx32666	cpx.12666	KEGG	null	0.0	ftr33106;triggering;0;1
cpx32668	cpx.12668	KEGG	null	0.0	ftr33105;triggering;0;1
cpx32669	cpx.12669	KEGG	null	0.0	ftr33104;triggering;0;1
cpx32670	cpx.12670	KEGG	null	0.0	ftr33452;triggering;0;1
cpx32673	cpx.12673	KEGG	null	0.0	ftr33453;triggering;0;1
cpx32674	cpx.12674	KEGG	null	0.0	ftr33454;triggering;0;1
cpx32675	cpx.12675	KEGG	null	0.0	ftr33455;triggering;0;1
cpx32676	cpx.12676	KEGG	null	0.0	ftr33456;triggering;0;1
cpx32677	cpx.12677	KEGG	null	0.0	ftr33457;triggering;0;1
