external_id	kind	value	tool	tool_version
C10544	pKa	1:25:9.61;1:24:10.21	Marvin	26.1
C10544	pKb	1:29:-3.82;1:28:-4.32;1:26:-4.78;1:27:-5.27;1:24:-6.30;1:25:-6.30;1:23:-7.05	Marvin	26.1
C10545	pKa	1:22:9.95	Marvin	26.1
C10545	pKb	1:25:-4.41;1:24:-4.93;1:26:-5.45;1:22:-6.30;1:23:-7.09	Marvin	26.1
C10546	pKb	1:23:-4.33;1:25:-4.78;1:26:-5.16;1:28:-5.55;1:27:-6.01;1:22:-7.12	Marvin	26.1
C10547	pKb	1:26:-3.89;1:23:-4.40;1:25:-4.76;1:27:-5.10;1:24:-5.46;1:28:-5.91	Marvin	26.1
C10548	pKa	1:29:12.35;1:10:16.18	Marvin	26.1
C10548	pKb	1:33:-3.66;1:29:-3.96;1:34:-4.11;1:36:-4.45;1:31:-4.78;1:32:-5.13;1:37:-5.58	Marvin	26.1
C10549	pKa	1:21:12.17	Marvin	26.1
C10549	pKb	1:21:-4.04;1:22:-4.07;1:23:-4.59;1:24:-5.00;1:26:-5.44;1:25:-5.93	Marvin	26.1
C10550	pKa	1:22:9.16;1:21:13.72	Marvin	26.1
C10550	pKb	1:23:-4.60;1:24:-5.20;1:21:-6.42;1:22:-6.42	Marvin	26.1
C10551	pKb	1:23:-4.36;1:24:-4.84;1:27:-5.27;1:26:-5.78;1:22:-7.11	Marvin	26.1
C10552	pKa	1:22:9.33	Marvin	26.1
C10552	pKb	1:25:-4.37;1:27:-4.83;1:28:-5.23;1:24:-5.75;1:22:-6.62;1:23:-7.11	Marvin	26.1
C10553	pKa	1:23:9.33;1:22:14.02	Marvin	26.1
C10553	pKb	1:22:-3.23;1:26:-4.37;1:28:-4.83;1:29:-5.23;1:25:-5.75;1:23:-6.62;1:24:-7.11	Marvin	26.1
C10554	pKb	1:25:-4.01;1:23:-4.57;1:24:-5.01;1:26:-5.50;1:22:-8.96	Marvin	26.1
C10555	pKb	1:24:-4.20;1:26:-4.62;1:27:-4.94;1:25:-5.24;1:28:-5.58;1:29:-6.03	Marvin	26.1
C10556	pKb	1:25:-4.27;1:26:-4.71;1:28:-5.07;1:24:-5.44;1:29:-5.89;1:23:-7.11	Marvin	26.1
C10557	pKb	1:25:-4.27;1:26:-4.71;1:28:-5.07;1:24:-5.44;1:29:-5.89;1:23:-7.11	Marvin	26.1
C10558	pKa	1:22:15.15;1:21:15.75	Marvin	26.1
C10558	pKb	1:21:-2.60;1:22:-2.60;1:25:-4.44;1:23:-4.94;1:24:-5.41;1:26:-5.91	Marvin	26.1
C10559	pKa	1:22:7.76;1:8:17.38	Marvin	26.1
C10559	pKb	1:24:-4.36;1:25:-4.84;1:28:-5.27;1:27:-5.78;1:22:-6.21;1:23:-6.99	Marvin	26.1
C10560	pKa	1:29:9.91;1:32:12.20;1:30:13.20;1:31:14.42;1:28:15.03	Marvin	26.1
C10560	pKb	1:28:-2.98;1:30:-3.65;1:31:-3.68;1:36:-3.76;1:32:-3.95;1:37:-4.25;1:38:-4.74;1:29:-6.30	Marvin	26.1
C10561	pKb	1:28:-3.74;1:27:-4.19;1:26:-4.54;1:23:-4.87;1:24:-5.21;1:25:-5.65	Marvin	26.1
C10562	pKa	1:34:8.98;1:35:19.25	Marvin	26.1
C10562	pKb	1:35:-0.94;1:36:-3.71;1:37:-4.99;1:34:-6.66	Marvin	26.1
C10563	pKa	1:14:19.76	Marvin	26.1
C10563	pKb	1:24:-3.81;1:27:-4.31;1:23:-4.73;1:25:-5.15;1:26:-5.73;1:22:-7.72	Marvin	26.1
C10564	pKa	1:22:15.17	Marvin	26.1
C10564	pKb	1:21:8.57;1:24:-4.59;1:25:-5.31;1:23:-7.00	Marvin	26.1
C10565	pKa	1:23:13.19;1:7:19.49	Marvin	26.1
C10565	pKb	1:20:7.61;1:23:-3.59;1:24:-4.77;1:25:-5.57;1:26:-6.95;1:22:-7.69	Marvin	26.1
C10566	pKb	1:13:9.52;1:15:-4.06;1:16:-4.36	Marvin	26.1
C10567	pKa	1:13:17.32	Marvin	26.1
C10567	pKb	1:12:6.51;1:13:-4.77	Marvin	26.1
C10568	pKa	1:19:6.74	Marvin	26.1
C10568	pKb	1:17:7.63;1:16:4.79	Marvin	26.1
C10569	pKa	1:24:9.61;1:14:18.66	Marvin	26.1
C10569	pKb	1:22:7.82;1:25:-4.75;1:27:-5.23;1:26:-5.72;1:24:-6.59	Marvin	26.1
C10570	pKb	1:21:0.76;1:22:-4.42;1:23:-4.93;1:24:-5.46	Marvin	26.1
C10571	pKa	1:16:6.04	Marvin	26.1
C10571	pKb	1:15:-0.05;1:13:-3.60;1:16:-6.72	Marvin	26.1
C10572	pKb	1:18:0.65;1:19:-4.67;1:20:-5.39	Marvin	26.1
C10573	pKb	1:26:6.20;1:25:5.28;1:24:-0.52;1:23:-1.41	Marvin	26.1
C10574	pKb	1:24:-4.05;1:23:-4.64;1:25:-5.11;1:26:-5.71;1:22:-9.22	Marvin	26.1
C10575	pKa	1:13:9.71	Marvin	26.1
C10575	pKb	1:13:-5.94	Marvin	26.1
C10576	pKa	1:26:6.98;1:27:13.45;1:25:15.08	Marvin	26.1
C10576	pKb	1:22:10.28;1:24:5.52;1:23:4.31;1:25:-3.17;1:27:-3.43	Marvin	26.1
C10577	pKa	1:29:12.36;1:27:13.27;1:28:14.43;1:25:15.04	Marvin	26.1
C10577	pKb	1:22:7.63;1:26:0.11;1:25:-2.98;1:27:-3.65;1:28:-3.67;1:29:-3.85;1:30:-4.69	Marvin	26.1
C10578	pKa	1:27:4.35	Marvin	26.1
C10578	pKb	1:24:8.47;1:25:6.47;1:28:-1.69	Marvin	26.1
C10579	pKa	1:52:6.94;1:50:11.95;1:35:12.79;1:55:13.46;1:49:14.53	Marvin	26.1
C10579	pKb	1:46:2.50;1:49:-3.05;1:55:-3.55;1:56:-4.19;1:50:-4.22;1:53:-6.91	Marvin	26.1
C10580	pKa	1:20:13.51	Marvin	26.1
C10580	pKb	1:19:9.29;1:20:-3.45;1:23:-5.24;1:22:-5.96;1:21:-6.53	Marvin	26.1
C10581	pKa	1:13:6.83;1:12:10.02	Marvin	26.1
C10581	pKb	1:11:3.27;1:14:-5.59;1:12:-6.03	Marvin	26.1
C10582	pKa	1:32:6.45;1:31:7.05;1:30:8.46	Marvin	26.1
C10582	pKb	1:27:10.66;1:28:5.01;1:29:4.42;1:34:-4.39;1:33:-5.44;1:30:-6.32	Marvin	26.1
C10583	pKa	1:16:9.08	Marvin	26.1
C10583	pKb	1:15:0.77;1:18:-5.71;1:17:-7.95	Marvin	26.1
C10584	pKa	1:24:9.53;1:25:10.14	Marvin	26.1
C10584	pKb	1:23:0.86;1:27:-5.48;1:24:-5.93;1:26:-7.49	Marvin	26.1
C10585	pKa	1:28:9.18	Marvin	26.1
C10585	pKb	1:27:7.24;1:31:-4.88;1:30:-5.61;1:28:-6.06;1:29:-7.97	Marvin	26.1
C10586	pKb	1:25:8.01;1:28:-4.58;1:27:-5.10;1:26:-5.62	Marvin	26.1
C10587	pKa	1:20:13.98	Marvin	26.1
C10587	pKb	1:17:7.59;1:21:0.80;1:20:-3.25	Marvin	26.1
C10588	pKa	1:11:14.19	Marvin	26.1
C10588	pKb	1:11:3.79;1:13:-5.81;1:12:-7.84	Marvin	26.1
C10589	pKb	1:27:7.84;1:31:-4.81;1:30:-5.43;1:29:-6.34;1:28:-7.21	Marvin	26.1
C10590	pKa	1:18:15.37	Marvin	26.1
C10590	pKb	1:19:7.31;1:20:2.78	Marvin	26.1
C10591	pKa	1:15:17.54	Marvin	26.1
C10591	pKb	1:17:9.23;1:19:-6.11;1:18:-8.99	Marvin	26.1
C10592	pKa	1:15:14.69;1:12:19.44	Marvin	26.1
C10592	pKb	1:13:9.53;1:15:-2.94;1:14:-8.50	Marvin	26.1
C10593	pKa	1:26:13.83;1:25:14.43;1:10:18.83;1:9:19.43	Marvin	26.1
C10593	pKb	1:28:1.48;1:27:0.87;1:25:-3.18;1:26:-3.18	Marvin	26.1
C10594	pKa	1:22:4.31;1:23:6.89	Marvin	26.1
C10594	pKb	1:21:10.06;1:24:-1.84;1:25:-5.43;1:22:-6.21;1:23:-6.33	Marvin	26.1
C10595	pKa	1:16:13.81;1:17:14.41	Marvin	26.1
C10595	pKb	1:19:1.10;1:18:0.50;1:17:-3.18;1:16:-3.20	Marvin	26.1
C10596	pKa	1:17:9.29	Marvin	26.1
C10596	pKb	1:15:3.72;1:16:0.01;1:17:-6.01	Marvin	26.1
C10597	pKa	1:33:12.08;1:32:15.40	Marvin	26.1
C10597	pKb	1:29:9.27;1:32:-2.63;1:33:-4.07;1:37:-5.20;1:36:-5.90;1:34:-6.41;1:30:-7.05;1:31:-7.71	Marvin	26.1
C10598	pKb	1:23:8.96;1:24:-7.08	Marvin	26.1
C10599	pKb	1:32:11.67;1:31:11.07;1:35:0.35;1:36:-0.25	Marvin	26.1
C10600	pKa	1:10:1.62;1:8:2.83	Marvin	26.1
C10600	pKb	1:6:8.69;1:7:-2.21;1:11:-9.02	Marvin	26.1
C10601	pKa	1:22:4.25;1:24:5.87	Marvin	26.1
C10601	pKb	1:21:12.63;1:23:-1.83;1:25:-4.98;1:22:-6.21;1:24:-6.40	Marvin	26.1
C10602	pKa	1:27:5.47;1:23:6.25;1:26:7.46;1:24:8.44;1:22:9.73	Marvin	26.1
C10602	pKb	1:21:-0.29;1:22:-6.01;1:23:-6.24;1:24:-6.35;1:26:-6.75;1:28:-7.13;1:25:-8.96	Marvin	26.1
C10603	pKa	1:30:6.96;1:31:7.56;1:17:19.35	Marvin	26.1
C10603	pKb	1:26:10.66;1:28:5.51;1:27:4.94;1:32:-5.37	Marvin	26.1
C10604	pKa	1:32:9.88	Marvin	26.1
C10604	pKb	1:30:7.26;1:33:-4.87;1:32:-6.05;1:31:-6.78;1:34:-7.39	Marvin	26.1
C10605	pKa	1:18:5.27;1:17:9.50;1:11:18.41	Marvin	26.1
C10605	pKb	1:15:1.21;1:19:-0.01;1:17:-5.96	Marvin	26.1
C10606	pKa	1:42:4.60;1:43:11.72;1:16:16.12	Marvin	26.1
C10606	pKb	1:39:0.32;1:36:-3.16;1:40:-3.85;1:43:-4.45;1:48:-4.62;1:45:-5.88	Marvin	26.1
C10607	pKa	1:17:13.58;1:13:14.65;1:15:15.16;1:14:15.66;1:12:17.83	Marvin	26.1
C10607	pKb	1:13:-2.78;1:14:-2.78;1:15:-3.08;1:17:-3.37;1:18:-4.93;1:16:-7.61;1:12:-8.11	Marvin	26.1
C10608	pKa	1:22:7.14;1:21:14.59	Marvin	26.1
C10608	pKb	1:18:10.28;1:20:5.82;1:19:4.46;1:21:-2.98	Marvin	26.1
C10609	pKa	1:25:4.86;1:26:7.37;1:23:8.72	Marvin	26.1
C10609	pKb	1:22:10.06;1:24:-1.85;1:28:-5.32;1:23:-5.99;1:27:-6.30;1:25:-6.56;1:26:-6.67	Marvin	26.1
C10610	pKa	1:19:13.95	Marvin	26.1
C10610	pKb	1:17:6.94;1:19:-3.26;1:20:-7.11	Marvin	26.1
C10611	pKa	1:27:6.56	Marvin	26.1
C10611	pKb	1:24:10.87;1:23:10.24;1:25:8.33;1:26:4.31	Marvin	26.1
C10612	pKa	1:29:4.43	Marvin	26.1
C10612	pKb	1:26:8.47;1:27:6.52;1:30:0.21	Marvin	26.1
C10613	pKa	1:19:15.53;1:10:16.65	Marvin	26.1
C10613	pKb	1:20:-1.37;1:19:-2.55;1:21:-4.56;1:22:-5.18	Marvin	26.1
C10614	pKb	1:14:9.00;1:15:-8.36	Marvin	26.1
C10615	pKb	1:13:7.24;1:14:-9.04	Marvin	26.1
C10616	pKb	1:25:-4.02;1:23:-4.57;1:21:-4.99;1:22:-5.44;1:24:-5.93	Marvin	26.1
C10617	pKa	1:28:12.98;1:23:14.18	Marvin	26.1
C10617	pKb	1:27:1.29;1:26:0.68;1:23:-3.17;1:28:-3.67;1:30:-4.26;1:24:-7.01;1:25:-8.37	Marvin	26.1
C10618	pKa	1:26:11.88;1:23:13.37	Marvin	26.1
C10618	pKb	1:24:1.18;1:25:0.65;1:20:0.01;1:23:-3.91;1:26:-4.11;1:27:-6.50;1:28:-8.62	Marvin	26.1
C10619	pKa	1:41:11.95;1:40:12.83;1:39:14.45	Marvin	26.1
C10619	pKb	1:36:8.15;1:39:-3.05;1:40:-3.77;1:41:-4.10;1:37:-6.70;1:38:-7.29;1:43:-8.37	Marvin	26.1
C10620	pKb	1:25:8.94;1:28:-4.50;1:27:-4.96;1:29:-5.36;1:26:-5.83	Marvin	26.1
C10621	pKb	1:24:-4.20;1:26:-4.62;1:27:-4.94;1:25:-5.24;1:28:-5.58;1:29:-6.03	Marvin	26.1
C10622	pKb	1:31:-3.89;1:28:-4.32;1:29:-4.64;1:25:-4.91;1:27:-5.18;1:30:-5.49;1:26:-5.90	Marvin	26.1
C10623	pKb	1:25:8.87;1:27:-4.50;1:26:-4.97;1:29:-5.37;1:28:-5.83	Marvin	26.1
C10624	pKa	1:18:3.81	Marvin	26.1
C10624	pKb	1:17:8.70;1:16:1.28	Marvin	26.1
C10625	pKb	1:13:2.18	Marvin	26.1
C10626	pKa	1:17:7.18	Marvin	26.1
C10626	pKb	1:16:3.71;1:19:-5.11;1:18:-5.73	Marvin	26.1
C10627	pKb	1:23:-4.44;1:24:-4.94;1:26:-5.41;1:25:-5.90;1:21:-7.11	Marvin	26.1
C10628	pKa	1:19:9.21;1:18:9.81	Marvin	26.1
C10628	pKb	1:18:-5.95;1:19:-5.96	Marvin	26.1
C10629	pKb	1:19:3.81;1:22:-5.04;1:21:-5.62;1:20:-6.81;1:23:-7.51	Marvin	26.1
C10630	pKa	1:19:8.88;1:20:9.60	Marvin	26.1
C10630	pKb	1:19:-6.03;1:20:-6.06	Marvin	26.1
C10631	pKb	1:16:3.07;1:21:-5.22;1:17:-6.02;1:20:-6.71;1:19:-7.15;1:18:-8.03	Marvin	26.1
C10632	pKb	1:23:-4.59;1:24:-5.19;1:21:-6.16	Marvin	26.1
C10633	pKa	1:9:16.27	Marvin	26.1
C10633	pKb	1:26:-4.25;1:24:-4.67;1:25:-5.02;1:28:-5.37;1:29:-5.83;1:23:-7.01	Marvin	26.1
C10634	pKb	1:21:-2.94;1:20:-4.85;1:19:-7.89;1:18:-9.20	Marvin	26.1
C10635	pKa	1:25:12.61	Marvin	26.1
C10635	pKb	1:22:4.58;1:21:3.90;1:25:-3.84;1:26:-8.09;1:24:-9.24	Marvin	26.1
C10636	pKa	1:9:17.10	Marvin	26.1
C10636	pKb	1:23:-4.36;1:24:-4.84;1:26:-5.27;1:27:-5.78;1:22:-6.98	Marvin	26.1
C10637	pKa	1:21:14.52	Marvin	26.1
C10637	pKb	1:22:5.08;1:21:0.79;1:25:-7.92;1:24:-9.06	Marvin	26.1
C10638	pKb	1:25:-4.01;1:23:-4.57;1:24:-5.01;1:26:-5.50;1:22:-8.96	Marvin	26.1
C10639	pKa	1:21:16.87	Marvin	26.1
C10639	pKb	1:22:5.64;1:21:3.00;1:25:-7.99;1:24:-9.23	Marvin	26.1
C10640	pKa	1:11:17.92	Marvin	26.1
C10640	pKb	1:23:-3.78;1:24:-4.28;1:27:-4.70;1:25:-5.11;1:26:-5.68;1:22:-6.75	Marvin	26.1
C10641	pKa	1:26:11.33	Marvin	26.1
C10641	pKb	1:26:1.32;1:27:-7.45	Marvin	26.1
C10642	pKb	1:17:1.55;1:18:-4.87	Marvin	26.1
C10643	pKa	1:19:10.51	Marvin	26.1
C10643	pKb	1:17:-1.05;1:21:-6.30;1:19:-6.64;1:20:-6.97	Marvin	26.1
C10644	pKa	1:41:7.36;1:38:9.60;1:37:10.20;1:42:13.18	Marvin	26.1
C10644	pKb	1:44:-3.46;1:42:-3.65;1:35:-4.05;1:45:-4.97;1:37:-6.29;1:38:-6.30;1:41:-6.47;1:43:-6.70	Marvin	26.1
C10645	pKa	1:26:7.70;1:25:8.82;1:28:10.52;1:24:18.16	Marvin	26.1
C10645	pKb	1:24:-2.32;1:25:-6.10;1:26:-6.21;1:28:-6.35;1:27:-7.75	Marvin	26.1
C10646	pKa	1:23:9.78;1:22:10.49;1:21:15.36	Marvin	26.1
C10646	pKb	1:21:-2.64;1:26:-4.04;1:24:-4.69;1:25:-5.23;1:22:-6.26;1:23:-6.30	Marvin	26.1
C10647	pKa	1:19:14.29	Marvin	26.1
C10647	pKb	1:17:-2.91;1:19:-3.11;1:20:-4.80;1:21:-5.45	Marvin	26.1
C10648	pKa	1:19:14.13;1:9:17.42	Marvin	26.1
C10648	pKb	1:19:-3.18;1:20:-4.68;1:21:-5.31;1:18:-6.47	Marvin	26.1
C10649	pKa	1:22:9.34;1:21:13.84;1:23:15.32	Marvin	26.1
C10649	pKb	1:20:1.21;1:23:-3.09;1:21:-3.23;1:24:-7.64	Marvin	26.1
C10650	pKa	1:21:9.91	Marvin	26.1
C10650	pKb	1:22:-4.44;1:23:-4.95;1:24:-5.48;1:21:-6.30	Marvin	26.1
C10651	pKa	1:20:8.69;1:19:13.25	Marvin	26.1
C10651	pKb	1:19:-6.08;1:20:-6.08	Marvin	26.1
C10652	pKa	1:22:6.78;1:23:10.56;1:21:14.01	Marvin	26.1
C10652	pKb	1:20:1.87;1:21:-3.23;1:24:-4.37;1:22:-6.19	Marvin	26.1
C10653	pKa	1:23:7.80;1:22:8.58;1:24:10.56	Marvin	26.1
C10653	pKb	1:21:-3.67;1:23:-6.16;1:24:-6.35;1:22:-6.39;1:26:-8.28	Marvin	26.1
C10654	pKb	1:14:-0.15;1:15:-4.33;1:16:-4.97;1:17:-5.70	Marvin	26.1
C10655	pKb	1:20:7.01;1:22:-4.74;1:23:-5.61;1:21:-7.54	Marvin	26.1
C10656	pKb	1:12:9.26;1:13:-7.87	Marvin	26.1
C10657	pKb	1:31:-3.84;1:25:-4.27;1:26:-4.57;1:27:-4.83;1:30:-5.09;1:29:-5.38;1:28:-5.78	Marvin	26.1
C10658	pKb	1:25:-4.09;1:26:-4.49;1:27:-4.79;1:28:-5.06;1:29:-5.36;1:30:-5.77	Marvin	26.1
C10659	pKb	1:12:6.84;1:14:-9.24	Marvin	26.1
C10660	pKb	1:13:3.01;1:15:-5.95;1:14:-7.44	Marvin	26.1
C10661	pKb	1:17:4.18;1:19:-5.00;1:18:-5.91	Marvin	26.1
C10662	pKa	1:18:13.24;1:17:15.18	Marvin	26.1
C10662	pKb	1:16:4.64;1:17:-3.10;1:18:-3.55;1:19:-7.52	Marvin	26.1
C10663	pKb	1:11:2.22	Marvin	26.1
C10664	pKa	1:12:7.71;1:1:16.41	Marvin	26.1
C10664	pKb	1:14:-4.61;1:13:-5.23;1:12:-6.69;1:11:-7.44	Marvin	26.1
C10666	pKa	1:23:10.50	Marvin	26.1
C10666	pKb	1:21:-1.07;1:24:-6.32;1:23:-6.64;1:25:-6.98	Marvin	26.1
C10667	pKa	1:1:16.13	Marvin	26.1
C10667	pKb	1:13:-4.88;1:11:-7.08;1:12:-7.70	Marvin	26.1
C10668	pKa	1:16:16.18	Marvin	26.1
C10668	pKb	1:16:-1.21;1:18:-4.56;1:19:-5.16;1:20:-5.82;1:17:-7.85	Marvin	26.1
C10669	pKa	1:42:5.73;1:41:8.16;1:44:8.81;1:45:9.59;1:40:10.27;1:43:11.12;1:46:12.58;1:11:18.34	Marvin	26.1
C10669	pKb	1:40:-6.13;1:41:-6.13;1:42:-6.16;1:45:-6.27;1:46:-6.27;1:43:-6.29;1:44:-6.29	Marvin	26.1
C10670	pKa	1:20:13.20;1:21:15.12	Marvin	26.1
C10670	pKb	1:19:2.61;1:21:-3.12;1:20:-3.57;1:24:-5.70;1:22:-6.46;1:25:-7.18;1:23:-8.01	Marvin	26.1
C10671	pKa	1:30:4.13;1:29:8.01;1:32:8.63;1:31:11.27;1:10:17.95	Marvin	26.1
C10671	pKb	1:34:-4.89;1:29:-6.16;1:31:-6.30;1:32:-6.40;1:30:-7.55;1:27:-7.84	Marvin	26.1
C10672	pKa	1:32:3.37;1:31:4.77;1:28:8.27;1:29:11.27;1:9:17.95	Marvin	26.1
C10672	pKb	1:33:-4.89;1:28:-6.16;1:29:-6.31;1:31:-7.72;1:32:-7.79;1:26:-7.84	Marvin	26.1
C10673	pKa	1:15:10.41;1:14:11.63;1:5:18.14	Marvin	26.1
C10673	pKb	1:16:-4.85;1:14:-6.25;1:15:-6.29;1:13:-7.80	Marvin	26.1
C10674	pKa	1:13:7.62;1:11:13.84	Marvin	26.1
C10674	pKb	1:11:-3.33;1:15:-4.61;1:14:-5.24;1:13:-6.70;1:12:-7.97	Marvin	26.1
C10675	pKa	1:10:7.90;1:11:11.93;1:1:16.82	Marvin	26.1
C10675	pKb	1:11:-6.33;1:10:-6.36;1:9:-7.39	Marvin	26.1
C10676	pKb	1:14:2.16;1:17:-6.04;1:15:-6.81;1:16:-7.85	Marvin	26.1
C10677	pKa	1:21:14.59;1:8:18.02	Marvin	26.1
C10677	pKb	1:17:9.28;1:18:5.20;1:21:-2.98;1:20:-8.44;1:22:-9.55	Marvin	26.1
C10678	pKb	1:15:2.63;1:19:-5.48;1:18:-6.02;1:16:-7.00;1:20:-7.44;1:17:-9.30	Marvin	26.1
C10679	pKa	1:16:9.39	Marvin	26.1
C10679	pKb	1:15:1.10;1:17:-9.81	Marvin	26.1
C10680	pKa	1:12:9.90;1:11:11.21;1:1:16.97	Marvin	26.1
C10680	pKb	1:13:-4.86;1:11:-6.31;1:12:-6.31;1:10:-7.74	Marvin	26.1
C10681	pKa	1:18:9.07	Marvin	26.1
C10681	pKb	1:17:-1.68;1:20:-5.23;1:18:-6.31	Marvin	26.1
C10682	pKa	1:22:9.64;1:21:10.25	Marvin	26.1
C10682	pKb	1:24:-4.59;1:25:-5.19;1:21:-6.30;1:22:-6.30;1:23:-7.09	Marvin	26.1
C10683	pKb	1:21:6.83;1:22:-4.59;1:23:-5.31;1:24:-7.49	Marvin	26.1
C10684	pKa	1:12:7.89;1:1:15.81	Marvin	26.1
C10684	pKb	1:14:-4.59;1:13:-5.22;1:12:-6.13;1:11:-7.84	Marvin	26.1
C10685	pKa	1:43:7.84;1:40:9.70;1:44:10.61;1:38:16.43	Marvin	26.1
C10685	pKb	1:39:-0.94;1:38:-2.68;1:45:-4.99;1:43:-6.18;1:40:-6.27;1:44:-6.32;1:41:-7.76	Marvin	26.1
C10686	pKa	1:23:12.21;1:21:13.27;1:22:14.75	Marvin	26.1
C10686	pKb	1:20:2.49;1:21:-3.61;1:22:-3.68;1:23:-3.95;1:27:-4.51;1:26:-5.76;1:25:-6.95;1:24:-7.73	Marvin	26.1
C10687	pKb	1:18:3.50;1:17:-2.01	Marvin	26.1
C10688	pKa	1:18:8.01	Marvin	26.1
C10688	pKb	1:17:1.47;1:16:-4.29	Marvin	26.1
C10689	pKb	1:18:2.04;1:21:-5.57;1:20:-6.48	Marvin	26.1
C10690	pKa	1:24:14.11;1:16:19.28	Marvin	26.1
C10690	pKb	1:24:-3.19;1:25:-3.97;1:27:-4.55;1:28:-5.02;1:26:-5.49;1:23:-6.09	Marvin	26.1
C10691	pKa	1:31:9.94	Marvin	26.1
C10691	pKb	1:30:3.50;1:29:1.76;1:32:-6.57;1:34:-7.18;1:33:-7.73;1:36:-9.82	Marvin	26.1
C10692	pKa	1:20:13.72	Marvin	26.1
C10692	pKb	1:19:1.26;1:20:-3.36;1:23:-3.61;1:22:-5.74;1:21:-7.48	Marvin	26.1
C10693	pKa	1:48:2.96;1:47:3.54;1:46:4.39;1:45:4.97;1:42:7.72;1:41:10.48;1:40:11.79;1:11:18.33	Marvin	26.1
C10693	pKb	1:40:-6.23;1:41:-6.36;1:42:-6.36;1:45:-7.79;1:46:-7.79;1:47:-7.81;1:48:-7.81	Marvin	26.1
C10694	pKa	1:15:7.84	Marvin	26.1
C10694	pKb	1:14:2.67;1:18:-5.78;1:15:-6.45;1:17:-6.80;1:16:-7.68	Marvin	26.1
C10695	pKa	1:23:4.48;1:24:7.08;1:26:12.90	Marvin	26.1
C10695	pKb	1:26:-4.24;1:24:-6.97;1:23:-7.40;1:22:-8.71	Marvin	26.1
C10696	pKa	1:23:13.89	Marvin	26.1
C10696	pKb	1:22:9.18;1:21:4.62;1:23:-3.28;1:24:-5.75	Marvin	26.1
C10697	pKb	1:15:-2.94;1:13:-7.49	Marvin	26.1
C10698	pKa	1:21:11.61	Marvin	26.1
C10698	pKb	1:17:9.17;1:18:4.92;1:21:-4.28;1:22:-6.69;1:20:-9.28	Marvin	26.1
C10699	pKb	1:19:1.00;1:21:-6.68	Marvin	26.1
C10700	pKa	1:10:7.79;1:1:16.71	Marvin	26.1
C10700	pKb	1:10:-6.03;1:9:-7.37	Marvin	26.1
C10701	pKb	1:15:3.52;1:16:-5.07;1:19:-5.66;1:17:-6.91;1:18:-7.63	Marvin	26.1
C10702	pKa	1:15:7.59;1:3:16.68	Marvin	26.1
C10702	pKb	1:15:-6.08;1:14:-7.37	Marvin	26.1
C10703	pKb	1:15:0.65	Marvin	26.1
C10704	pKa	1:29:6.07;1:28:6.71;1:31:9.00;1:30:9.64;1:11:17.99;1:10:18.60	Marvin	26.1
C10704	pKb	1:32:-4.58;1:33:-5.19;1:28:-6.13;1:29:-6.13;1:30:-6.27;1:31:-6.27	Marvin	26.1
C10705	pKb	1:17:-2.57	Marvin	26.1
C10706	pKa	1:28:3.94;1:30:8.86	Marvin	26.1
C10706	pKb	1:30:-5.56;1:29:-7.09;1:28:-7.64	Marvin	26.1
C10707	pKb	1:25:-4.22;1:26:-4.65;1:28:-4.99;1:29:-5.34;1:27:-5.77;1:24:-7.10	Marvin	26.1
C10708	pKa	1:27:8.43;1:26:9.07;1:25:10.90;1:24:11.51;1:4:16.68;1:3:17.28	Marvin	26.1
C10708	pKb	1:28:-4.56;1:29:-5.16;1:24:-6.25;1:25:-6.25;1:26:-6.27;1:27:-6.27	Marvin	26.1
C10709	pKa	1:12:8.00;1:13:10.64;1:14:11.95;1:6:18.76	Marvin	26.1
C10709	pKb	1:12:-6.13;1:13:-6.31;1:14:-6.31;1:15:-7.82	Marvin	26.1
C10710	pKa	1:19:14.87	Marvin	26.1
C10710	pKb	1:20:0.50;1:19:-2.85;1:22:-4.17;1:21:-5.07	Marvin	26.1
C10711	pKb	1:17:-3.59;1:19:-4.82;1:20:-5.46	Marvin	26.1
C10712	pKa	1:11:10.05;1:1:16.62	Marvin	26.1
C10712	pKb	1:12:-4.85;1:11:-6.26;1:10:-7.57	Marvin	26.1
C10713	pKb	1:19:1.08;1:23:-5.51;1:22:-6.30;1:21:-6.90	Marvin	26.1
C10714	pKb	1:14:3.38;1:16:-5.38;1:17:-6.13;1:15:-7.50;1:18:-8.92	Marvin	26.1
C10715	pKa	1:26:11.92;1:27:12.46;1:24:13.06;1:22:13.59;1:23:14.48;1:25:15.02;1:1:15.85	Marvin	26.1
C10715	pKb	1:22:-3.53;1:24:-3.65;1:23:-3.67;1:25:-3.68;1:26:-3.95;1:27:-3.95;1:29:-4.35	Marvin	26.1
C10716	pKb	1:15:2.22;1:16:-5.26;1:17:-5.95;1:18:-7.03;1:19:-7.91	Marvin	26.1
C10717	pKa	1:20:12.20;1:18:13.20;1:19:14.40;1:16:14.97;1:1:15.84	Marvin	26.1
C10717	pKb	1:16:-2.98;1:18:-3.65;1:19:-3.68;1:20:-3.95;1:23:-4.20;1:21:-4.86;1:22:-5.53	Marvin	26.1
C10718	pKa	1:19:13.20;1:20:15.12	Marvin	26.1
C10718	pKb	1:18:3.34;1:20:-3.12;1:19:-3.57;1:21:-5.39;1:22:-6.13;1:23:-7.51;1:24:-8.92	Marvin	26.1
C10719	pKa	1:21:9.21;1:20:9.81;1:22:12.71;1:19:13.31	Marvin	26.1
