seed_id	reactions_blocked
cpd38702	1
cpd38703	1
cpd38704	1
cpd43014	1
cpd38707	1
cpd38708	1
cpd38709	1
cpd38710	1
cpd38711	1
cpd38528	1
cpd38712	1
cpd38713	1
cpd43019	1
cpd41715	1
cpd43041	1
cpd43016	1
cpd38724	1
cpd38726	1
cpd38300	1
cpd38729	1
cpd38730	1
cpd38732	1
cpd43021	1
cpd38731	1
cpd38727	1
cpd38734	1
cpd38739	1
cpd38631	1
cpd38628	1
cpd38754	1
cpd38736	1
cpd38767	1
cpd38764	1
cpd38737	1
cpd38770	1
cpd38746	1
cpd38748	1
cpd38751	1
cpd38758	1
cpd38760	1
cpd38762	1
cpd38776	1
cpd38777	1
cpd38773	1
cpd41622	1
cpd38779	1
cpd38785	1
cpd38782	1
cpd38783	1
cpd38260	1
cpd38796	1
cpd38797	1
cpd38798	1
cpd38801	1
cpd38799	1
cpd38158	1
cpd43024	1
cpd38788	1
cpd38790	1
cpd38792	1
cpd38793	1
cpd38800	1
cpd42756	1
cpd38810	1
cpd38809	1
cpd41007	1
cpd41008	1
cpd43026	1
cpd38816	1
cpd38818	1
cpd38820	1
cpd38819	1
cpd38821	1
cpd38823	1
cpd38825	1
cpd42165	1
cpd42163	1
cpd42575	1
cpd38828	1
cpd38829	1
cpd43036	1
cpd43038	1
cpd43037	1
cpd43032	1
cpd43030	1
cpd43034	1
cpd38833	1
cpd38837	1
cpd38840	1
cpd38841	1
cpd38845	1
cpd38844	1
cpd43040	1
cpd34245	1
cpd38848	1
cpd38849	1
cpd38850	1
cpd38853	1
cpd38859	1
cpd38855	1
cpd38857	1
cpd38861	1
cpd38866	1
cpd38864	1
cpd38868	1
cpd38862	1
cpd38863	1
cpd42008	1
cpd38872	1
cpd38874	1
cpd38875	1
cpd38884	1
cpd43045	1
cpd38577	1
cpd38889	1
cpd38890	1
cpd38891	1
cpd38896	1
cpd38895	1
cpd38860	1
cpd37982	1
cpd38900	1
cpd38242	1
cpd38244	1
cpd38902	1
cpd38903	1
cpd38905	1
cpd38906	1
cpd38847	1
cpd38908	1
cpd38911	1
cpd43049	1
cpd38919	1
cpd43051	1
cpd38814	1
cpd38924	1
cpd38926	1
cpd38945	1
cpd37763	1
cpd38952	1
cpd38947	1
cpd43052	1
cpd38953	1
cpd38948	1
cpd38949	1
cpd38946	1
cpd38950	1
cpd38951	1
cpd38957	1
cpd38973	1
cpd38966	1
cpd38958	1
cpd38972	1
cpd38931	1
cpd38932	1
cpd38933	1
cpd38975	1
cpd38977	1
cpd38979	1
cpd38981	1
cpd38997	1
cpd38998	1
cpd39003	1
cpd43057	1
cpd39006	1
cpd43058	1
cpd39007	1
cpd39014	1
cpd39013	1
cpd39012	1
cpd39017	1
cpd39015	1
cpd39028	1
cpd39029	1
cpd39036	1
cpd39037	1
cpd39040	1
cpd39038	1
cpd39045	1
cpd39047	1
cpd39046	1
cpd39048	1
cpd39049	1
cpd39053	1
cpd39050	1
cpd39055	1
cpd39054	1
cpd39056	1
cpd39058	1
cpd39059	1
cpd39062	1
cpd39071	1
cpd39067	1
cpd39066	1
cpd39070	1
cpd39064	1
cpd39020	1
cpd39023	1
cpd39073	1
cpd39024	1
cpd39025	1
cpd39074	1
cpd38723	1
cpd39077	1
cpd39081	1
cpd39082	1
cpd39076	1
cpd39085	1
cpd39086	1
cpd39095	1
cpd43066	1
cpd43068	1
cpd39105	1
cpd43072	1
cpd43073	1
cpd39101	1
cpd39102	1
cpd39103	1
cpd39100	1
cpd39099	1
cpd43076	1
cpd43077	1
cpd39447	1
cpd43080	1
cpd43081	1
cpd39125	1
cpd43082	1
cpd39129	1
cpd43083	1
cpd43084	1
cpd39130	1
cpd41632	1
cpd38142	1
cpd39134	1
cpd39135	1
cpd39142	1
cpd39137	1
cpd39144	1
cpd39149	1
cpd39150	1
cpd39151	1
cpd39141	1
cpd39152	1
cpd39148	1
cpd39147	1
cpd39175	1
cpd39176	1
cpd39177	1
cpd39178	1
cpd39179	1
cpd43086	1
cpd43091	1
cpd43092	1
cpd43090	1
cpd43110	1
cpd43095	1
cpd43096	1
cpd43097	1
cpd39200	1
cpd39201	1
cpd39220	1
cpd43099	1
cpd43104	1
cpd39227	1
cpd39228	1
cpd39229	1
cpd39242	1
cpd39240	1
cpd37999	1
cpd37992	1
cpd37997	1
cpd37991	1
cpd37994	1
cpd39238	1
cpd39236	1
cpd39245	1
cpd39244	1
cpd39248	1
cpd39249	1
cpd39250	1
cpd39232	1
cpd39258	1
cpd39259	1
cpd39260	1
cpd39262	1
cpd39263	1
cpd39266	1
cpd39265	1
cpd39269	1
cpd39270	1
cpd39271	1
cpd39272	1
cpd42571	1
cpd43108	1
cpd39172	1
cpd37673	1
cpd39277	1
cpd39280	1
cpd39278	1
cpd39275	1
cpd43115	1
cpd43117	1
cpd43118	1
cpd43120	1
cpd43122	1
cpd43124	1
cpd39291	1
cpd39290	1
cpd39292	1
cpd39293	1
cpd39294	1
cpd39295	1
cpd43128	1
cpd39297	1
cpd39298	1
cpd39315	1
cpd39317	1
cpd39318	1
cpd39304	1
cpd39305	1
cpd39339	1
cpd43149	1
cpd43130	1
cpd43132	1
cpd43131	1
cpd43135	1
cpd39143	1
cpd39353	1
cpd39115	1
cpd39354	1
cpd39355	1
cpd39356	1
cpd39360	1
cpd39109	1
cpd39358	1
cpd39359	1
cpd43140	1
cpd43141	1
cpd39351	1
cpd39352	1
cpd39362	1
cpd39371	1
cpd43469	1
cpd39301	1
cpd39366	1
cpd39377	1
cpd39387	1
cpd39388	1
cpd39390	1
cpd39392	1
cpd39393	1
cpd39391	1
cpd39378	1
cpd39380	1
cpd39398	1
cpd39399	1
cpd39402	1
cpd39404	1
cpd40761	1
cpd39413	1
cpd39420	1
cpd39422	1
cpd39431	1
cpd39429	1
cpd39432	1
cpd39433	1
cpd39434	1
cpd39435	1
cpd39438	1
cpd39441	1
cpd39443	1
cpd39444	1
cpd39407	1
cpd39448	1
cpd39449	1
cpd43150	1
cpd43154	1
cpd43471	1
cpd43156	1
cpd39462	1
cpd42592	1
cpd42423	1
cpd43160	1
cpd43164	1
cpd39476	1
cpd39486	1
cpd39487	1
cpd43169	1
cpd43166	1
cpd43170	1
cpd39499	1
cpd43173	1
cpd43174	1
cpd43474	1
cpd43172	1
cpd43167	1
cpd39505	1
cpd38476	1
cpd39517	1
cpd39521	1
cpd43178	1
cpd39519	1
cpd43182	1
cpd39527	1
cpd39529	1
cpd39528	1
cpd39530	1
cpd39531	1
cpd39540	1
cpd39550	1
cpd39552	1
cpd39555	1
cpd39559	1
cpd39560	1
cpd39563	1
cpd39581	1
cpd39567	1
cpd39569	1
cpd39572	1
cpd39010	1
cpd39503	1
cpd39573	1
cpd39618	1
cpd39582	1
cpd39583	1
cpd43196	1
cpd43197	1
cpd39586	1
cpd39587	1
cpd39588	1
cpd39589	1
cpd39591	1
cpd39593	1
cpd39594	1
cpd39596	1
cpd39597	1
cpd39585	1
cpd39590	1
cpd39600	1
cpd39574	1
cpd39575	1
cpd39577	1
cpd39579	1
cpd39608	1
cpd39609	1
cpd39610	1
cpd39611	1
cpd39612	1
cpd39470	1
cpd39613	1
cpd39471	1
cpd39614	1
cpd39628	1
cpd39634	1
cpd39637	1
cpd39639	1
cpd39846	1
cpd39632	1
cpd43206	1
cpd39488	1
cpd39489	1
cpd39490	1
cpd37446	1
cpd39828	1
cpd39650	1
cpd39652	1
cpd43208	1
cpd39658	1
cpd39659	1
cpd39660	1
cpd43210	1
cpd43213	1
cpd43215	1
cpd43217	1
cpd43219	1
cpd43221	1
cpd39676	1
cpd39683	1
cpd39689	1
cpd39690	1
cpd39687	1
cpd39686	1
cpd43223	1
cpd43226	1
cpd39705	1
cpd39717	1
cpd39720	1
cpd39723	1
cpd39726	1
cpd39730	1
cpd39729	1
cpd39732	1
cpd37970	1
cpd39733	1
cpd39736	1
cpd39739	1
cpd39738	1
cpd39747	1
cpd39746	1
cpd39745	1
cpd39744	1
cpd39742	1
cpd39748	1
cpd39749	1
cpd39750	1
cpd39751	1
cpd39752	1
cpd43231	1
cpd43232	1
cpd43235	1
cpd43237	1
cpd43236	1
cpd43238	1
cpd43239	1
cpd43241	1
cpd43240	1
cpd43246	1
cpd43247	1
cpd43250	1
cpd43252	1
cpd43244	1
cpd43245	1
cpd43249	1
cpd42647	1
cpd42874	1
cpd39774	1
cpd43343	1
cpd43256	1
cpd43255	1
cpd43321	1
cpd43259	1
cpd43262	1
cpd39777	1
cpd39784	1
cpd39786	1
cpd44590	1
cpd47704	1
cpd46793	1
cpd45213	1
cpd47039	1
cpd45070	1
cpd48647	1
cpd47502	1
cpd46961	1
cpd47701	1
cpd46141	1
cpd45310	1
cpd43646	1
cpd48248	1
cpd44417	1
cpd44179	1
cpd45432	1
cpd48329	1
cpd46545	1
cpd46553	1
cpd48851	1
cpd47404	1
cpd44663	1
cpd38719	1
cpd46142	1
cpd46799	1
cpd46132	1
cpd46416	1
cpd46164	1
cpd46162	1
cpd46169	1
cpd44878	1
cpd44658	1
cpd44426	1
cpd45375	1
cpd45232	1
cpd48718	1
cpd47534	1
cpd36348	1
cpd46160	1
cpd45804	1
cpd48936	1
cpd48919	1
cpd48855	1
cpd48927	1
cpd48983	1
cpd38715	1
cpd49006	1
cpd46771	1
cpd48817	1
cpd48658	1
cpd47787	1
cpd48781	1
cpd48633	1
cpd48715	1
cpd48435	1
cpd48852	1
cpd44158	1
cpd48994	1
cpd48986	1
cpd48736	1
cpd48375	1
cpd48579	1
cpd48426	1
cpd46161	1
cpd48616	1
cpd48857	1
cpd48523	1
cpd47495	1
cpd48755	1
cpd45034	1
cpd48686	1
cpd45435	1
cpd48820	1
cpd44912	1
cpd48631	1
cpd48925	1
cpd48957	1
cpd38310	1
cpd48932	1
cpd43634	1
cpd48674	1
cpd48500	1
cpd48860	1
cpd46151	1
cpd43616	1
cpd48892	1
cpd48451	1
cpd43914	1
cpd48864	1
cpd48724	1
cpd48591	1
cpd48577	1
cpd48828	1
cpd48804	1
cpd45532	1
cpd48874	1
cpd48630	1
cpd46227	1
cpd48964	1
cpd44187	1
cpd44873	1
cpd48921	1
cpd48453	1
cpd44909	1
cpd48681	1
cpd48761	1
cpd48573	1
cpd48570	1
cpd48638	1
cpd43836	1
cpd48866	1
cpd48457	1
cpd48848	1
cpd48853	1
cpd48648	1
cpd43602	1
cpd48787	1
cpd46928	1
cpd46172	1
cpd48792	1
cpd44941	1
cpd48599	1
cpd48513	1
cpd48890	1
cpd43696	1
cpd48606	1
cpd49008	1
cpd48507	1
cpd48777	1
cpd48904	1
cpd47548	1
cpd48842	1
cpd48480	1
cpd43713	1
cpd48905	1
cpd48519	1
cpd45032	1
cpd48711	1
cpd48935	1
cpd48671	1
cpd48655	1
cpd48530	1
cpd48701	1
cpd48592	1
cpd48563	1
cpd48580	1
cpd48888	1
cpd36544	1
cpd48632	1
cpd48961	1
cpd43949	1
cpd39642	1
cpd48967	1
cpd48709	1
cpd48926	1
cpd48433	1
cpd48705	1
cpd48524	1
cpd48810	1
cpd48766	1
cpd48482	1
cpd48798	1
cpd48566	1
cpd48862	1
cpd48873	1
cpd48738	1
cpd48750	1
cpd48584	1
cpd48345	1
cpd46610	1
cpd44994	1
cpd42713	1
cpd48976	1
cpd46496	1
cpd48407	1
cpd48582	1
cpd47633	1
cpd48602	1
cpd47711	1
cpd48576	1
cpd48641	1
cpd48894	1
cpd48802	1
cpd48769	1
cpd48697	1
cpd46836	1
cpd48854	1
cpd36449	1
cpd48765	1
cpd38210	1
cpd48788	1
cpd48450	1
cpd48601	1
cpd48574	1
cpd48571	1
cpd48666	1
cpd48456	1
cpd48821	1
cpd48962	1
cpd48617	1
cpd36167	1
cpd48583	1
cpd48512	1
cpd48488	1
cpd48607	1
cpd49019	1
cpd48702	1
cpd48593	1
cpd48439	1
cpd48637	1
cpd45789	1
cpd48626	1
cpd48844	1
cpd45858	1
cpd48627	1
cpd37806	1
cpd48948	1
cpd48594	1
cpd48735	1
cpd48506	1
cpd45526	1
cpd48442	1
cpd48899	1
cpd48758	1
cpd48509	1
cpd45078	1
cpd48635	1
cpd48938	1
cpd45268	1
cpd48773	1
cpd48703	1
cpd48458	1
cpd48958	1
cpd43639	1
cpd47025	1
cpd48502	1
cpd48950	1
cpd48613	1
cpd48653	1
cpd48597	1
cpd48454	1
cpd48930	1
cpd48483	1
cpd48988	1
cpd48794	1
cpd48688	1
cpd48937	1
cpd48231	1
cpd48779	1
cpd48815	1
cpd48628	1
cpd48838	1
cpd48978	1
cpd48726	1
cpd44986	1
cpd48896	1
cpd48952	1
cpd48432	1
cpd48646	1
cpd48413	1
cpd48649	1
cpd48471	1
cpd47707	1
cpd48521	1
cpd48687	1
cpd47531	1
cpd48877	1
cpd48923	1
cpd49010	1
cpd38130	1
cpd48839	1
cpd48569	1
cpd37808	1
cpd45418	1
cpd46177	1
cpd48544	1
cpd48522	1
cpd48612	1
cpd48813	1
cpd45020	1
cpd48575	1
cpd48803	1
cpd48903	1
cpd48568	1
cpd48479	1
cpd48729	1
cpd46232	1
cpd48895	1
cpd48959	1
cpd48965	1
cpd48620	1
cpd45503	1
cpd48598	1
cpd44991	1
cpd48461	1
cpd48525	1
cpd48381	1
cpd48484	1
cpd48572	1
cpd48640	1
cpd48689	1
cpd48636	1
cpd48878	1
cpd48676	1
cpd48845	1
cpd48870	1
cpd48955	1
cpd48343	1
cpd48940	1
cpd48527	1
cpd48942	1
cpd48452	1
cpd46970	1
cpd48481	1
cpd48644	1
cpd48508	1
cpd48561	1
cpd48622	1
cpd45356	1
cpd48774	1
cpd48867	1
cpd48459	1
cpd45355	1
cpd48836	1
cpd48437	1
cpd48434	1
cpd48614	1
cpd48706	1
cpd48455	1
cpd46868	1
cpd47668	1
cpd48610	1
cpd48756	1
cpd48822	1
cpd48749	1
cpd36561	1
cpd48608	1
cpd48767	1
cpd48760	1
cpd48531	1
cpd48823	1
cpd46537	1
cpd48609	1
cpd49011	1
cpd48554	1
cpd45340	1
cpd46541	1
cpd48795	1
cpd48776	1
cpd48733	1
cpd47702	1
cpd48739	1
cpd46806	1
cpd48185	1
cpd45868	1
cpd46136	1
cpd47142	1
cpd45074	1
cpd44998	1
cpd48446	1
cpd46168	1
cpd45178	1
cpd45043	1
cpd45339	1
cpd43552	1
cpd45336	1
cpd48619	1
cpd48657	1
cpd45369	1
cpd46243	1
cpd47460	1
cpd48805	1
cpd43608	1
cpd43895	1
cpd45330	1
cpd44148	1
cpd37021	1
cpd38309	1
cpd45534	1
cpd48979	1
cpd45550	1
cpd47712	1
cpd44568	1
cpd45629	1
cpd44190	1
cpd46968	1
cpd46515	1
cpd44894	1
cpd48713	1
cpd47722	1
cpd47035	1
cpd47363	1
cpd45311	1
cpd44293	1
cpd45329	1
cpd46190	1
cpd44136	1
cpd43853	1
cpd44722	1
cpd45186	1
cpd44993	1
cpd39321	1
cpd48559	1
cpd46559	1
cpd32794	1
cpd43578	1
cpd45187	1
cpd46564	1
cpd44328	1
cpd45798	1
cpd44672	1
cpd47632	1
cpd47705	1
cpd45331	1
cpd48289	1
cpd46167	1
cpd45864	1
cpd46436	1
cpd44044	1
cpd48501	1
cpd38717	1
cpd48731	1
cpd48982	1
cpd44045	1
cpd44643	1
cpd48443	1
cpd44958	1
cpd44911	1
cpd45366	1
cpd44765	1
cpd48675	1
cpd48809	1
cpd46171	1
cpd43614	1
cpd48651	1
cpd48797	1
cpd48679	1
cpd43603	1
cpd48922	1
cpd46195	1
cpd48752	1
cpd45128	1
cpd48863	1
cpd48258	1
cpd43784	1
cpd48436	1
cpd48262	1
cpd47794	1
cpd48362	1
cpd47540	1
cpd46438	1
cpd48879	1
cpd45667	1
cpd46140	1
cpd36669	1
cpd46189	1
cpd45914	1
cpd46060	1
cpd43615	1
cpd45033	1
cpd48383	1
cpd38131	1
cpd46134	1
cpd44937	1
cpd35083	1
cpd43882	1
cpd44983	1
cpd44493	1
cpd47061	1
cpd49002	1
cpd46503	1
cpd49001	1
cpd46182	1
cpd44915	1
cpd38938	1
cpd47654	1
cpd37145	1
cpd46155	1
cpd47401	1
cpd45073	1
cpd45946	1
cpd46967	1
cpd48260	1
cpd45345	1
cpd46157	1
cpd48990	1
cpd47380	1
cpd44316	1
cpd44985	1
cpd45092	1
cpd46874	1
cpd45063	1
cpd48989	1
cpd46641	1
cpd45531	1
cpd38109	1
cpd39126	1
cpd46960	1
cpd45072	1
cpd47095	1
cpd48856	1
cpd44188	1
cpd44890	1
cpd36965	1
cpd45367	1
cpd46524	1
cpd46228	1
cpd45332	1
cpd45347	1
cpd43899	1
cpd45326	1
cpd48558	1
cpd45094	1
cpd48284	1
cpd43579	1
cpd45120	1
cpd44439	1
cpd45420	1
cpd45160	1
cpd48518	1
cpd44755	1
cpd46149	1
cpd48710	1
cpd46179	1
cpd46421	1
cpd48981	1
cpd46193	1
cpd45123	1
cpd44091	1
cpd46181	1
cpd47696	1
cpd46144	1
cpd45098	1
cpd46494	1
cpd45201	1
cpd48891	1
cpd46542	1
cpd45111	1
cpd47319	1
cpd43980	1
cpd45417	1
cpd36193	1
cpd45346	1
cpd47021	1
cpd46174	1
cpd48885	1
cpd46965	1
cpd48678	1
cpd45273	1
cpd46828	1
cpd43582	1
cpd45312	1
cpd46148	1
cpd47687	1
cpd43738	1
cpd44935	1
cpd45018	1
cpd45095	1
cpd47483	1
cpd47631	1
cpd37783	1
cpd46789	1
cpd44630	1
cpd38714	1
cpd40350	1
cpd43551	1
cpd47856	1
cpd45030	1
cpd45185	1
cpd48882	1
cpd47354	1
cpd48460	1
cpd48807	1
cpd46176	1
cpd45060	1
cpd46898	1
cpd44168	1
cpd46461	1
cpd47565	1
cpd32563	1
cpd48992	1
cpd46139	1
cpd45803	1
cpd44362	1
cpd45171	1
cpd45156	1
cpd45338	1
cpd44852	1
cpd46797	1
cpd47547	1
cpd46973	1
cpd48259	1
cpd44373	1
cpd47451	1
cpd44313	1
cpd44988	1
cpd44182	1
cpd46884	1
cpd46964	1
cpd48105	1
cpd48987	1
cpd46367	1
cpd48533	1
cpd47709	1
cpd44063	1
cpd45774	1
cpd47760	1
cpd45414	1
cpd45262	1
cpd45075	1
cpd48581	1
cpd46146	1
cpd38965	1
cpd44886	1
cpd48520	1
cpd47210	1
cpd45342	1
cpd46137	1
cpd47450	1
cpd45817	1
cpd44178	1
cpd47609	1
cpd45323	1
cpd43898	1
cpd45328	1
cpd48742	1
cpd46135	1
cpd46548	1
cpd43580	1
cpd49022	1
cpd49021	1
