inchikey	dG0_prime_kcal	uncertainty_kcal	source_cpd	match_type
MQZIGYBFDRPAKN-GNBIBNSWSA-N	580.2084371253538	5.159443644032446	cpd24993	connectivity
LHPULTTWLKQXCY-XGGCCDIMSA-J	-357.5587447200246	2.012875501977357	cpd25002	connectivity
MBLYALXOUBKFNE-SOABXMLTSA-M	-176.48831490503133	23903.628954749045	cpd25006	connectivity
MGAFCXOXRHSKIA-GLDNMAPXSA-L	-282.07327948887814	23904.906775102074	cpd25022	connectivity
LFLDSGWMOQHQIG-QSNQBEPESA-L	-250.77377440317116	23905.429929560432	cpd25023	connectivity
OHMFSKZMPVONKQ-IERPWCHASA-N	478.729069043205	3.6725178586962253	cpd25035	connectivity
LZCSTAJDQULBAS-FTZNWAQRSA-M	411.70681462516535	16903.48345674033	cpd25037	connectivity
ZDUUJTSRZWILGW-UHFFFAOYSA-M	-109.16667696991647	2.961532929099308	cpd25045	connectivity
OILXMJHPFNGGTO-SDMVIZLASA-N	312.00495328875553	56449.10878861381	cpd25055	connectivity
RTONMYLSQISFQA-APIJFGDWSA-N	218.88776081227826	75954.66574157201	cpd25107	connectivity
XCUQINBMYSWRHJ-UUDFYMDRSA-N	-308.4343019698055	2.1653486153804398	cpd25113	connectivity
NRPCMFUUFGFRNM-CAKVLIAESA-M	371.37655562348993	16903.26263589089	cpd25118	connectivity
AKEAAXCJNRTQSI-RVRYYBFESA-M	413.74902285426356	16903.43199355161	cpd25120	connectivity
WLAJOQDBQVGQMM-JTIFTRAISA-L	396.0850161125094	3.193766405231752	cpd25126	connectivity
ISQZDMYWHAMARJ-GXCBCVOFSA-L	395.0639119979604	3.263272981920559	cpd25129	connectivity
AQTVREATJUABJU-IOXPMDAXSA-L	394.04280788341123	3.3596226546779255	cpd25130	connectivity
QONZHKTZKTUIMU-WSQRTPJYSA-N	481.5019697080209	16903.48201957949	cpd25137	connectivity
SSRRIJSEUKHYFB-DFCPKGTFSA-N	481.5019697080209	16903.48201957949	cpd25138	connectivity
BMBUWKNHXZNMFT-BVEGXQDJSA-N	480.48086559347183	16903.552506300217	cpd25139	connectivity
DCPDPBCUPLKQNQ-HPSODUDCSA-N	523.8744369387942	16903.644572121146	cpd25143	connectivity
PCBVVHMKRNVSDR-YJNXUYHJSA-N	522.8533328242455	16903.7089382742	cpd25146	connectivity
HGXOEZRIOVHLNF-CINMOFIISA-N	504.0602747987443	3.0404409784720814	cpd25163	connectivity
UHAJRYVOXHROHT-ZGIJJHGGSA-M	332.92998550520656	16903.762852061012	cpd25172	connectivity
ULRXGRJFRFBBDW-CSTDANEYSA-M	375.30245273598	16903.910878240644	cpd25176	connectivity
GRXQVLCZJYBDDD-HPYWTVDESA-M	393.9470496228094	16903.43085978728	cpd25183	connectivity
ODJYINYQGFIIRK-LEWJYISDSA-M	90.63760006041562	16901.975661203218	cpd25200	connectivity
VZBBQXRIBJJUEM-RGDIWOFYSA-L	353.7125488817358	3.02767133488458	cpd25205	connectivity
CLPMAPXZURYSNH-CNBLIUODSA-N	567.268008284117	16903.776663028235	cpd25220	connectivity
MHGHFPQRNCAGQZ-IHDWCTMISA-N	566.2469041695679	16903.80939942173	cpd25221	connectivity
ORRMWFBUBWOGBF-QBXFUDBTSA-N	566.2469041695679	16903.80939942173	cpd25222	connectivity
YOMRACGWJSDOIN-ZJCFFPDTSA-N	565.2258000550188	16903.868149095895	cpd25223	connectivity
WRUBGMUVEQZROH-OOFVPZMUSA-N	565.2258000550188	16903.868149095895	cpd25224	connectivity
AWJMEKMEOPNUNJ-GYEARLHBSA-N	564.2046959404696	16903.9516711054	cpd25225	connectivity
UKSDTIJAYBAFLE-JGIACTMPSA-N	609.6404755148905	16903.9475693565	cpd25227	connectivity
YPNBTCGXMZRYQA-VFTHXXHWSA-N	608.6193714003412	16903.976199000514	cpd25228	connectivity
QYPGZEKPAXTRRT-KLGOHHKGSA-N	652.012942745664	16904.11984590446	cpd25229	connectivity
DRPHJUQOHGTYDX-STJFKRLNSA-N	650.9918386311147	16904.14471696426	cpd25230	connectivity
BCNDGUIVFJJLQK-PTCCBAGUSA-N	650.9918386311147	16904.14471696426	cpd25231	connectivity
ZSZUMTHLGQVSNA-SBQDDQETSA-N	649.9707345165658	16904.19355273773	cpd25232	connectivity
OBVIJGGEHHPAMK-KQAFZYEMSA-M	480.7341923134543	16903.712254011698	cpd25233	connectivity
MBVNMGSYVTUTBM-NRHJZCGCSA-M	479.71308819890515	16903.72043792367	cpd25234	connectivity
YADPLOXKGSZJMY-BGFRNLFWSA-M	478.69198408435625	16903.755766649832	cpd25235	connectivity
KFQGFVMICAOVBD-HOFUCYGESA-M	523.1066595442278	16903.885363872814	cpd25241	connectivity
SQHCYMMQODRUKO-RLOSBBMUSA-M	522.0855554296787	16903.89049322197	cpd25242	connectivity
QTDUQVOOXVVTTB-PFVLMJSVSA-M	521.0644513151298	16903.921541415915	cpd25243	connectivity
GXJDSBDSGLNXDP-PWKMXXSKSA-M	565.4791267750013	16904.05966619951	cpd25245	connectivity
GTPJWZAJNFLGQE-FIDPFJKPSA-M	564.4580226604522	16904.062015878055	cpd25246	connectivity
SQVLTCNSUAJVHJ-UNOXLLTHSA-M	563.4369185459032	16904.089148496198	cpd25248	connectivity
AVAZXVGXHIJYLL-UELXFMLQSA-M	606.8304898912257	16904.23481604762	cpd25250	connectivity
FPFDKLNCDGPEJK-PCNRASAISA-M	605.8093857766767	16904.2583576049	cpd25251	connectivity
STRLTNHXYYRBAL-GEWSOVSMSA-N	586.763001031193	3.4594866071012276	cpd25252	connectivity
CQSRUKJFZKVYCY-IYGRKUFDSA-N	343.45006096865137	56449.654456375974	cpd25321	connectivity
GIOUOHDKHHZWIQ-SSDOTTSWSA-M	11.134590877460528	0.987229279033152	cpd25334	connectivity
CPTVDNMRGYWJCH-RMGPQRKISA-N	311.61996577649506	23900.57361376673	cpd25384	connectivity
CYOURYOZWLIJFB-UMQXSMKFSA-N	192.05411665357747	32837.92267609413	cpd25388	connectivity
QAOPEXQKBQUUSQ-UMQXSMKFSA-N	181.811876902103	32837.940227324885	cpd25390	connectivity
HTUXDQHGRVMWAC-MISYRCLQSA-N	311.61996577649506	23900.57361376673	cpd25394	connectivity
WSKGRAGZAQRSED-NRRUETGQSA-N	292.14373074664377	23900.57361376673	cpd25397	connectivity
YCLCHPWRGSDZKL-NRRUETGQSA-N	272.6674820302009	23900.57361376673	cpd25399	connectivity
UPVZPMJSRSWJHQ-XUPBQHKHSA-N	233.71498459731504	23900.57361376673	cpd25431	connectivity
VOBBUADSYROGAT-KLDMJIFRSA-N	233.71498459731504	23900.57361376673	cpd25432	connectivity
YUKXYNWSJMQEBV-GYZKLXCISA-M	-44.06078946329251	1.3558549545377014	cpd25474	connectivity
UPVPJQNTGLTBPC-VFMSDNQISA-O	111.92879063434572	40616.430271118574	cpd25489	connectivity
VBIRCRCPHNUJAS-AFHBHXEDSA-N	-54.93597535821956	15012.391356290454	cpd25490	connectivity
ZZMNWJVJUKMZJY-AFHBHXEDSA-N	-120.55549523439826	15012.771520538114	cpd25493	connectivity
PDQAOYGENRRPQO-UXDKQJBESA-N	-161.01482075678192	15014.107782143014	cpd25514	connectivity
MRAAUGYJHQVNBA-KXIMMUTBSA-N	-148.14665781865676	0.6108533473547644	cpd25522	connectivity
UNLXWTBROHQLDM-UHFFFAOYSA-L	105.96889136430096	2.1414231167793867	cpd25531	connectivity
NEZJDVYDSZTRFS-SCWFEDMQSA-N	-32.42595562390101	1.1102920318943563	cpd25571	connectivity
QHFMOLUZUANZPU-UHFFFAOYSA-L	-143.3038238993254	23901.68970746317	cpd25590	connectivity
MDCWIRPAAZMRRI-RYRBFGMPSA-L	-460.5550433131815	0.8481241697199993	cpd25600	connectivity
IDGKMGZVTKHZDA-XTTMRYAPSA-O	81.13105282556378	74944.29243993788	cpd25607	connectivity
IDGKMGZVTKHZDA-OSCYGWHCSA-O	81.13105282556378	74944.29243993788	cpd25609	connectivity
LHNIIDJCEODSHA-UHFFFAOYSA-M	72.29988619606131	58548.32283010739	cpd25612	connectivity
LHNIIDJCEODSHA-YLJYHZDGSA-M	72.29988619606131	58548.32283010739	cpd25613	connectivity
RLDVZILFNVRJTL-HIOAYSDNSA-N	144.92025274944538	75157.95579895159	cpd25616	connectivity
IYMGVVSBFUUUDL-CMPLNLGQSA-N	-64.43547409942542	7507.503165838585	cpd25617	connectivity
GZYPWOGIYAIIPV-CLBVPCFJSA-N	81.3009990438075	75158.07247669065	cpd25618	connectivity
CSZTZFUEOCFFJH-YGVKFDHGSA-N	107.08029016135009	23900.57361376673	cpd25624	connectivity
YBWBVAVHEWQYMK-RITPCOANSA-N	22.308881102354338	1.3637621648495177	cpd25631	connectivity
WYQZZUUUOXNSCS-YFKPBYRVSA-N	51.63528880002496	1.5949059429744123	cpd25633	connectivity
CPBYSBMOJQTYIZ-UHFFFAOYSA-N	-18.526819307239894	32345.852580848463	cpd25649	connectivity
JKFBDXNBNZXCCV-UHFFFAOYSA-N	-27.831065787411983	1.693698756560715	cpd25652	connectivity
OTENCPQKSBPYCM-GQCNFOOOSA-I	-527.9389555780612	1.89439585021749	cpd25679	connectivity
CFLYIPGVTFOQCI-SQESNNFJSA-H	-1373.858456155969	101407.07369687053	cpd25687	exact
BQPYEFAVIPEQIK-AGCVEWRESA-L	36.516681107095714	100209.86277660153	cpd25690	connectivity
QZMAEZWZCGBZFK-WCRAFUTRSA-M	-20.982944140640058	100209.97184331654	cpd25692	connectivity
PXGJYJGHNZFNDH-NTSFPTSJSA-M	-82.39601563562756	100210.0904282695	cpd25693	connectivity
IKLJZXPOWHPNML-WCRAFUTRSA-L	-24.896381612388705	100209.9647906164	cpd25694	connectivity
PAIBKVQNJKUVCE-ZOLGAAHRSA-L	122.03386268406962	100209.68204240449	cpd25696	connectivity
NZUXOCGZXRCSGC-JPROVCBJSA-L	81.50625437002977	100209.59143361803	cpd25698	connectivity
IDGXIXSKISLYAC-WNTKNEGGSA-L	81.50597304465468	100209.59143361803	cpd25701	connectivity
CCDRPBGPIXPGRW-DLQTVUGOSA-M	132.9908824732644	100209.75078426102	cpd25702	connectivity
GMVJAWSHKWFNPN-HXZZEOLJSA-M	24.005136755478627	100209.66549020336	cpd25703	connectivity
XCHARIIIZLLEBL-HXZZEOLJSA-L	20.093082117081313	100209.6420249598	cpd25704	connectivity
SOMDRJIVEKIXDG-DYJSFFMXSA-N	201.75626630441482	100209.73632049921	cpd25706	connectivity
BDZLOOXOTLDZJX-JDHOOSEQSA-N	201.7562663044145	100209.73632049921	cpd25707	connectivity
YTOCWWQIMKHRPX-LMOAGLASSA-N	199.55008593252194	100209.7066561464	cpd25708	connectivity
ALXGAHXXVSWGDV-BYXXEIBDSA-N	186.31407642190052	100209.73370632532	cpd25709	connectivity
ORBKYZVAOYYRJD-JPNGUODHSA-N	184.10789605000775	100209.70351048117	cpd25710	connectivity
NOCUZOKOOMNRCW-RFHHWMCGSA-N	134.606682845291	15011.886296547038	cpd25716	connectivity
OLSNVZYFDBPHML-LQBMVMHNSA-N	-281.2186307604758	1.6514282751357865	cpd25730	connectivity
FNQXONDLUBKCKL-VHXPQNKSSA-N	-22.784040127309773	8.672371310368243	cpd25732	connectivity
MVSQEPAOMLRIRW-YMILTQATSA-M	-12.152845264084823	1.083712225931013	cpd25734	connectivity
SWNWAVRKVMTEIQ-ABLUPSKSSA-L	-83.24453797947572	1.1400414595652495	cpd25735	connectivity
PPKYVFHFFAMMLR-NDXMBDNFSA-L	-62.05479487229187	1.1445416800234591	cpd25737	connectivity
AZEGJHGXTSUPPG-AWEZNQCLSA-M	109.7239762093246	1.112411630888537	cpd25738	connectivity
BUGQHORRADGONS-KRWDZBQOSA-M	142.06317747970928	1.3119285603972062	cpd25739	connectivity
SEUUNRVBBVWRRE-AWEZNQCLSA-M	60.44623418105079	1.2900818928750624	cpd25740	connectivity
XYOSMXFVURVKBE-KRWDZBQOSA-M	92.78416648402862	1.3869704681502213	cpd25741	connectivity
GKLSYIMLZDYQBJ-LRRIKIGNSA-L	-165.16332705479596	23905.1585057371	cpd25742	connectivity
GRYJISMAHTWQHT-WMCAAGNKSA-M	86.6464381938491	1.7181112932079845	cpd25744	connectivity
FSEDSDXBTJRCGH-HQVZTVAUSA-M	54.30726677024927	1.6323947955896276	cpd25745	connectivity
YEQCZLUNTZHCGP-BDDOYPOTSA-L	-136.35468211403358	1.7567899709111343	cpd25747	connectivity
DYFLXRJSODBNCV-JYOFUZOCSA-L	-197.76776607271194	1.862058005184201	cpd25748	connectivity
FSJQILFEYGANSZ-UHFFFAOYSA-N	-82.48688615476073	4.144401269307764	cpd25754	connectivity
ZRTICYFZXFUPAO-UHFFFAOYSA-N	-60.105991568336115	4.332024849855632	cpd25763	connectivity
UKUQUIGVHDWZRU-UHFFFAOYSA-N	-62.85435301893148	4.253165897876957	cpd25767	connectivity
DNQQEEOKVVSMQI-WWSROUDQSA-M	-105.6385244075383	1.6166716420828018	cpd25774	connectivity
KAZTVTFKDLJVBH-RXHUWYBMSA-N	-188.8012170044468	23904.329659971583	cpd25786	connectivity
ISMXOVVYLAOVER-FPVIQYCMSA-K	-336.27629976331536	2.790757852975805	cpd25830	connectivity
MHXHMDGJUQYJOC-YBHYYHSUSA-K	-343.21319417195076	2.856299118095087	cpd25831	connectivity
CRXASKGWCBWNHJ-MEYYYXTJSA-N	155.66106411671626	36985.91710634803	cpd25861	connectivity
GKIMOVAPSAVJHZ-UHFFFAOYSA-O	136.59189499049262	3.696823535626556	cpd25926	connectivity
JIVPNYWQBCSFIL-UHFFFAOYSA-J	-324.25557940684257	3.0867172289499694	cpd25927	connectivity
BWPMKVHHFNGYEN-UHFFFAOYSA-N	72.56227347741726	3.6022791860509855	cpd25928	connectivity
GBKVAPJMXMGXJK-NSHDSACASA-N	129.19243915575433	33803.74307494217	cpd25930	connectivity
QAWIHIJWNYOLBE-UHFFFAOYSA-N	-22.477602574516464	23901.789946404657	cpd25941	connectivity
JXLKQDFJNOXCNT-QCODTGAPSA-N	114.31074476317136	0.8964916986595798	cpd25953	connectivity
ZZBVKPVPFCBGHX-NQQHDEILSA-L	-510.10971772215163	23902.384383096836	cpd25954	connectivity
JKNCSZDPWAVQAI-ZKWXMUAHSA-O	101.40192760295949	23902.386413318138	cpd25957	connectivity
UPFMKPIBAIPLHT-XECZBHTRSA-L	-185.71444463700368	15012.817923769338	cpd25964	connectivity
MWWQKONGFKUAEK-STFZFCBQSA-M	-179.36907284636519	15011.562638092544	cpd25965	connectivity
RALYHMDCAUUMJL-BPKMXRTBSA-M	-25.234111050306982	2.1071931093356735	cpd25968	connectivity
CJELOTFKVVIGSB-SWHQBSNRSA-N	-34.02914217748276	2.1536878026233834	cpd25969	connectivity
IZUALNRLWYNVNR-UUAFBPCQSA-D	-697.487857377929	8.508048458433812	cpd25994	connectivity
HHAVGBXLGVYXFF-AWEZNQCLSA-N	181.47824327688843	1.4588304359119788	cpd25996	connectivity
ZKHQWZAMYRWXGA-KMPDEGCQSA-K	-549.2143130715828	0.3561150917089572	cpd26016	connectivity
KPVQNXLUPNWQHM-RBEMOOQDSA-M	-265.4779072767867	1.6405733428035378	cpd26025	connectivity
DVFLJCBBQOODBA-UHFFFAOYSA-M	39.052794749571675	16173.40637221872	cpd26046	connectivity
HYJDIDXPICCBQN-UHFFFAOYSA-M	50.07093598992564	16173.201520946848	cpd26047	connectivity
ZHKQAQKGVKBJPP-YUZLPWPTSA-L	34.729850766665045	16173.748723537168	cpd26048	connectivity
NEMNIUYGXIQPPK-XVFCMESISA-N	-34.399874541666456	23902.08339663625	cpd26087	connectivity
RQKFRKXXIQLRRR-RAEVTNRLSA-L	173.8968933507493	23900.57361376673	cpd26091	connectivity
BIKQFKLJXJNHSA-VBGKWZEPSA-L	-100.38853049359666	1.5781554994990168	cpd26093	connectivity
SDYMUBKMNQXUQU-ZUYCGGNHSA-J	-344.044477368116	1.4496535394489152	cpd26094	connectivity
IJISLPJICCLYTM-HPUCEMLMSA-J	-555.7626681504004	2.252328431391888	cpd26095	connectivity
UYPHYZSNRPGPAN-RRKCRQDMSA-K	-592.5479419726132	1.5983581363124644	cpd26101	connectivity
YKEIUAOIVAXJRI-XVFCMESISA-K	-597.7953569546652	23902.218559497218	cpd26126	connectivity
ZKKUGXSIMCFICF-XVFCMESISA-K	-599.6811947252737	1.2883456292311442	cpd26127	connectivity
HWSNFUNJICGTGY-XVFCMESISA-K	114.0465878821992	23900.57361376673	cpd26128	connectivity
WOLQREOUPKZMEX-BZSNNMDCSA-J	-118.76529252726111	16173.221426899108	cpd26171	connectivity
LBMAEBPZXXNKMZ-VIFPVBQESA-O	110.50213262210043	36711.96405807874	cpd26174	connectivity
KNTFCRCCPLEUQZ-UHFFFAOYSA-N	-26.349317529600622	0.5000767691941386	cpd26192	connectivity
WXFYBFRZROJDLL-RRKCRQDMSA-L	-224.37233381624273	1.4689460107393402	cpd26193	connectivity
DZLNHFMRPBPULJ-UHFFFAOYSA-M	-14.783295794849343	23902.640488993355	cpd26220	connectivity
DZRNFMWYICVPEX-DUSLRRAJSA-M	-13.422510645911263	16172.853006720692	cpd26222	connectivity
WQQZMTLUQMKEPJ-KRWDZBQOSA-L	-44.4620156222818	28859.149844121035	cpd26224	connectivity
XARRNBRDTOCYPU-UHFFFAOYSA-O	165.39285801704355	16174.359949367066	cpd26234	connectivity
KVJXZDYOBONHQV-SHUUEZRQSA-L	94.58112558681982	23900.57361376673	cpd26240	connectivity
DMGBHBFPSRKPBV-XZIMBLGRSA-M	-140.60480027793633	23901.90919730734	cpd26247	connectivity
IFCCPDAHQDGHMH-LWMBPPNESA-M	-126.63034992653334	2.2022719826770323	cpd26249	connectivity
CYYJCOXYBYJLIK-MCDZGGTQSA-K	-548.2209111063092	0.7938603323445823	cpd26258	connectivity
YEORLXJBCPPSOC-UHFFFAOYSA-N	78.36640878930227	47803.72405316365	cpd26274	connectivity
UDOGNMDURIJYQC-UHFFFAOYSA-N	29.599129813901946	16172.737067536304	cpd26297	connectivity
DLTHRVDCJOFAHC-UHFFFAOYSA-N	-3.1905373005404662	16173.105666363128	cpd26299	connectivity
CIWXCGUGRDQCHH-RBEMOOQDSA-L	-250.98616160865237	1.5981943478659708	cpd26321	connectivity
PWWCMVQDKUUTAE-RSDQZFLNSA-L	-377.8152336866273	3.356594821741831	cpd26365	connectivity
OQQBPBZWMGTIFN-DUXHBQLLSA-N	126.22853566386208	23900.57361376673	cpd26389	connectivity
QZOJYMPLANTYKQ-UJURSFKZSA-N	34.688099492718486	16173.08031239063	cpd26395	connectivity
OQQBPBZWMGTIFN-YQVKZWHSSA-N	126.22853566386208	23900.57361376673	cpd26420	connectivity
ZYKIFISVQNGKFE-OZAIVSQSSA-M	133.0100672911891	16902.134437547316	cpd26427	connectivity
IACXMECMZISNLR-DLBZAZTESA-M	4.284902988899178	16901.677263488436	cpd26430	connectivity
IZDRGPDUDLWAGR-MRXNPFEDSA-N	74.08005854705532	16901.6842381985	cpd26432	connectivity
DDUZNLUWXLYPCP-GOSISDBHSA-N	118.06028797367338	16901.82050845895	cpd26435	connectivity
NHYJQQUDLXESED-RBUKOAKNSA-M	48.265132829642155	16901.82283175188	cpd26437	connectivity
NPAZKTOOMVQLIH-MRXNPFEDSA-N	75.68782074289992	16901.676048509846	cpd26439	connectivity
OBXHKDVMOWISFV-GWHWHECRSA-M	372.87222396108655	16904.45461250757	cpd26444	connectivity
NWXIFLQOGBWFMT-DQUVNLNPSA-J	-322.66978684550116	176154.2927451091	cpd26446	connectivity
ACOSNNHXZDLJJE-HBLNEQHKSA-M	457.61715842263357	16904.723383544133	cpd26448	connectivity
KGQATEQHQGANJW-UHFFFAOYSA-J	-349.60936968474294	157308.38751904806	cpd26455	connectivity
GHQNERCMPIDAAU-WFDPYMBVSA-M	370.35545150894114	16903.277474724626	cpd26463	connectivity
LEWKVDPDYQQZGN-DMEFTLKTSA-M	174.97380393286394	23900.57361376673	cpd26464	connectivity
QPMCUNAXNMSGTK-UHFFFAOYSA-O	42.06144709717602	0.3485356397963815	cpd26478	connectivity
MOSQDWZPJSRFSA-UHFFFAOYSA-O	72.19368204209506	16172.260880694448	cpd26490	connectivity
DTZHMTDUIGHESZ-UHFFFAOYSA-L	-269.20428444332316	0.3759062548592535	cpd26510	connectivity
NTWRWGRCGVKQNS-BZSNNMDCSA-M	-279.7334265813519	3.4694787372837217	cpd26520	connectivity
GADGMZDHLQLZRI-UHFFFAOYSA-L	-39.784192821010315	0.8745684249669837	cpd26527	connectivity
GNTVWGDQPXCYBV-SZSXPDSJSA-N	172.52377637104917	1.5761633627312175	cpd26534	connectivity
UMRPQNDYTAXFNB-YQSJXLRCSA-H	288.1116549470054	7.4592534656141405	cpd26538	connectivity
GBPUUSBSBGYHGL-BHDWKBLFSA-F	73.784514146297	7.498425972190261	cpd26539	connectivity
QHKUHEQURQLSFA-OKLJQYPQSA-F	-7.006245179479872	7.652735878338991	cpd26540	connectivity
PGWHDOSYAOIVFB-QGXZZZLVSA-D	-222.88295618595203	7.698587920092283	cpd26541	connectivity
ANYWVBWOMFKRSV-VDSNUFHESA-D	-286.50220572787003	7.861512429256105	cpd26542	connectivity
SCHCLYNSYWDAGC-VWENBBQTSA-D	-347.9152748978954	8.061869543082802	cpd26543	connectivity
DNFPUONWCBGXPM-XPYORZHASA-D	-409.32834406792034	8.274947724112725	cpd26544	connectivity
SWJBYJXTNZNTIR-CFDRAPQQSA-N	-38.455380975422415	16173.193738534546	cpd26598	connectivity
GRJFTUSJGMRSSJ-SQGBXOFWSA-N	160.09806025660575	2.05320348940116	cpd26600	connectivity
UJVUMTUBMCYKBK-PHJSMNDQSA-K	83.14942282053937	16903.579713811163	cpd26613	connectivity
WBLTVUMJMJIOGQ-SQNUXNPBSA-M	204.30592070544776	23900.57361376673	cpd26621	connectivity
GXLQUHPXGLZNGE-VWSLVOSVSA-M	-188.45615608361584	23904.024284987692	cpd26622	connectivity
HKIBRYCZLMJRFT-CBEPRAPJSA-N	36.200396533181305	27866.428334600532	cpd26624	connectivity
OOGAQHVYHLPICD-YFJRXZMFSA-M	252.9977046593133	23900.57361376673	cpd26625	connectivity
LQZALQLZOQQFGM-WSDYKABSSA-M	272.4739533757563	23900.57361376673	cpd26626	connectivity
LOOVXQAHWKSBOP-RPORLEBXSA-N	57.79695131392776	27866.329113136308	cpd26631	connectivity
ZCCQXWKOMFKYNA-ILETWAPCSA-N	78.9834668154284	27866.34702558289	cpd26632	connectivity
WRJULZYRRYOGJO-SFEFGNTJSA-N	121.355933197861	27866.393102520527	cpd26634	connectivity
RTWFLPZWHKDFBK-RFEZBLSLSA-N	57.38617258391662	27866.4507966107	cpd26641	connectivity
JXHZTRXZIXRIDX-URUUWQEUSA-N	99.75899068499066	27866.505302174995	cpd26643	connectivity
LLXMBNSNAAVMLO-ZFWWWQNUSA-M	61.03321512779968	1.5462714339969348	cpd26647	connectivity
MKYPFMIOAIZYTQ-JTQLQIEISA-N	114.90040083980186	1.3825735264308767	cpd26649	connectivity
ZGXCUMDOLQMEFX-GFSZBVRDSA-N	62.46997658871154	56449.36978779356	cpd26659	connectivity
JVNVHNHITFVWIX-FUEUKBNZSA-J	-347.42800532425406	2.198061161714754	cpd26724	connectivity
WQZGKKKJIJFFOK-URLGYRAOSA-N	-101.94382392281615	0.15252331341609754	cpd26829	connectivity
UZSSGAOAYPICBZ-SOCHQFKDSA-N	91.37077450559569	1.1092830686858055	cpd26843	connectivity
KKZFLSZAWCYPOC-PYHARJCCSA-L	-255.12355468183804	0.4844825997447111	cpd26846	connectivity
KSRQDWNGXKYIDO-TWOHWVPZSA-N	-161.1383554561113	48392.19380948914	cpd26851	connectivity
COURORAOJFKVCU-AMBVJARFSA-N	1650.1565775115785	9.01872221978748	cpd26918	connectivity
BWKNNYLEGLXMHQ-AMBVJARFSA-L	1438.168465029379	9.046417711277801	cpd26919	connectivity
KYXFEXHDCVKJRO-YEUPZNETSA-K	-560.2146706996803	33802.45451240036	cpd26952	connectivity
DNQQEEOKVVSMQI-KWOMKUEJSA-M	-105.6385244075383	1.6166716420828018	cpd26972	connectivity
DEFVIWRASFVYLL-UHFFFAOYSA-J	-144.2757022932654	47803.256844328964	cpd26992	connectivity
IOSAAWHGJUZBOG-UHFFFAOYSA-N	287.15699777869145	0.8733249665989332	cpd26993	connectivity
HPWIIERXAFODPP-GHBBWTPBSA-Q	283.2842272923725	53451.143077116925	cpd26999	connectivity
RGBIJPWAWLXPOC-DUGNHKKISA-I	-115.27406872945592	23902.760606355863	cpd27038	connectivity
MVMSCBBUIHUTGJ-NRDKGJPRSA-L	-521.4049380962016	16172.556691123855	cpd27099	connectivity
WQZGKKKJIJFFOK-UWWPDOAWSA-N	-101.94382392281615	0.15252331341609754	cpd27165	connectivity
WHUUTDBJXJRKMK-UHFFFAOYSA-M	-87.67298310566498	0.5918869192155997	cpd27177	connectivity
MLJZTFUCNAYCPC-UWNYOEEBSA-H	-11.508938859512009	5.078239474859071	cpd27213	connectivity
DVJIJAYHBZALOJ-LBPRGKRZSA-M	59.74273497994969	1.1683194932787306	cpd27278	connectivity
YRKLGWOHYXIKSF-LBPRGKRZSA-L	-0.5038114657577722	1.0664022997271037	cpd27279	connectivity
XNJDZRGYWQBBMZ-JTQLQIEISA-N	83.02611932124945	1.0482074516320687	cpd27282	connectivity
DJFPJDMKYOGJGU-SECBINFHSA-M	11.042588796149548	1.0333792315791013	cpd27283	connectivity
WUEBKLMRCKZPFG-UHFFFAOYSA-M	89.85399782893509	23902.84525715334	cpd27290	connectivity
ZNJFBWYDHIGLCU-ARJAWSKDSA-M	80.66678407204026	1.7620880042411478	cpd27318	connectivity
IBZYPBGPOGJMBF-PHZNYZCBSA-M	162.15544188612265	2.016470756130379	cpd27321	connectivity
BDUIIOHQSYPXRT-GJKCTVFGSA-M	162.15544188604832	2.016470756130379	cpd27322	connectivity
BYYWRCJZFSTRMQ-YYYBFOMSSA-M	173.31330666629972	1.995032973817774	cpd27323	connectivity
LZPFFKBGBPBJAW-KHXRIMTESA-M	140.97159892328258	1.9781025960132643	cpd27324	connectivity
FMNCPUGORYYCEM-QCLAVDOMSA-M	-60.05219376471034	1.3132119317914772	cpd27348	connectivity
FMNCPUGORYYCEM-QCLAVDOMSA-M	-60.05219376471034	1.3132119317914772	cpd27349	connectivity
LXMYMRJTVHRJDS-ONGUXPFGSA-J	578.9611022320888	16907.550706806247	cpd27350	connectivity
XUIIKFGFIJCVMT-LBPRGKRZSA-N	60.74396642991907	4.235241043625998	cpd27373	connectivity
AQQBJOLQDSFFFH-AJKMGBEJSA-M	101.27128288826118	16902.30867852734	cpd27386	connectivity
RPDXXWXUUHHHMM-UHFFFAOYSA-N	135.80407443469917	23900.57361376673	cpd27432	connectivity
VMMKGHQPQIEGSQ-UHFFFAOYSA-L	-105.09572619849945	33802.448339251474	cpd27453	connectivity
GEWDNTWNSAZUDX-PLNGDYQASA-N	116.61817289200462	1.853204184799852	cpd27508	connectivity
NYWZBRWKDRMPAS-UHFFFAOYSA-M	-164.9596772269964	0.8586990889319532	cpd27566	connectivity
SFYVZOSIAIZWQU-VKHMYHEASA-N	-34.72898038154847	0.9624635800927824	cpd27696	connectivity
FQFRDDVZPBFYST-GLTODZKNSA-J	-438.8186728010927	1.9982551658475889	cpd27703	connectivity
NXQJDVBMMRCKQG-SSDOTTSWSA-N	48.40867051320012	1.1217400620517657	cpd27785	connectivity
WMHRYLDWLOGHSG-UHFFFAOYSA-L	38.75873191998932	23900.57361376673	cpd27786	connectivity
VIWKEBOLLIEAIL-MMOHYYNKSA-J	-460.03323037807536	1.8799673591609114	cpd28031	connectivity
